time,x,y,bs,pv,npv,ue,spatial_ref
1987-09-28 23:54:32.284184,462395.0,6236505.0,53.0,21.0,25.0,7.0,28354
1987-09-28 23:54:32.284184,462395.0,6236495.0,53.0,21.0,25.0,7.0,28354
1987-09-28 23:54:32.284184,462405.0,6236505.0,,,,,28354
1987-09-28 23:54:32.284184,462405.0,6236495.0,,,,,28354
1987-12-01 23:55:43.744470,462395.0,6236505.0,33.0,25.0,41.0,20.0,28354
1987-12-01 23:55:43.744470,462395.0,6236495.0,33.0,25.0,41.0,20.0,28354
1987-12-01 23:55:43.744470,462405.0,6236505.0,27.0,26.0,46.0,20.0,28354
1987-12-01 23:55:43.744470,462405.0,6236495.0,27.0,26.0,46.0,20.0,28354
1987-12-17 23:55:57.673348,462395.0,6236505.0,31.0,28.0,39.0,11.0,28354
1987-12-17 23:55:57.673348,462395.0,6236495.0,31.0,28.0,39.0,11.0,28354
1987-12-17 23:55:57.673348,462405.0,6236505.0,25.0,30.0,44.0,11.0,28354
1987-12-17 23:55:57.673348,462405.0,6236495.0,25.0,30.0,44.0,11.0,28354
1988-01-02 23:56:13.357470,462395.0,6236505.0,20.0,32.0,46.0,12.0,28354
1988-01-02 23:56:13.357470,462395.0,6236495.0,20.0,32.0,46.0,12.0,28354
1988-01-02 23:56:13.357470,462405.0,6236505.0,17.0,33.0,49.0,12.0,28354
1988-01-02 23:56:13.357470,462405.0,6236495.0,17.0,33.0,49.0,12.0,28354
1988-01-18 23:56:30.851242,462395.0,6236505.0,19.0,34.0,46.0,12.0,28354
1988-01-18 23:56:30.851242,462395.0,6236495.0,19.0,34.0,46.0,12.0,28354
1988-01-18 23:56:30.851242,462405.0,6236505.0,25.0,35.0,39.0,12.0,28354
1988-01-18 23:56:30.851242,462405.0,6236495.0,25.0,35.0,39.0,12.0,28354
1988-03-06 23:57:13.592285,462395.0,6236505.0,22.0,36.0,42.0,12.0,28354
1988-03-06 23:57:13.592285,462395.0,6236495.0,22.0,36.0,42.0,12.0,28354
1988-03-06 23:57:13.592285,462405.0,6236505.0,19.0,36.0,43.0,12.0,28354
1988-03-06 23:57:13.592285,462405.0,6236495.0,19.0,36.0,43.0,12.0,28354
1988-03-22 23:57:22.032109,462395.0,6236505.0,,,,,28354
1988-03-22 23:57:22.032109,462395.0,6236495.0,,,,,28354
1988-03-22 23:57:22.032109,462405.0,6236505.0,,,,,28354
1988-03-22 23:57:22.032109,462405.0,6236495.0,,,,,28354
1988-04-07 23:57:27.863056,462395.0,6236505.0,,,,,28354
1988-04-07 23:57:27.863056,462395.0,6236495.0,,,,,28354
1988-04-07 23:57:27.863056,462405.0,6236505.0,,,,,28354
1988-04-07 23:57:27.863056,462405.0,6236495.0,,,,,28354
1988-04-23 23:57:32.811279,462395.0,6236505.0,7.0,39.0,53.0,14.0,28354
1988-04-23 23:57:32.811279,462395.0,6236495.0,7.0,39.0,53.0,14.0,28354
1988-04-23 23:57:32.811279,462405.0,6236505.0,11.0,44.0,44.0,14.0,28354
1988-04-23 23:57:32.811279,462405.0,6236495.0,11.0,44.0,44.0,14.0,28354
1988-05-09 23:57:43.098286,462395.0,6236505.0,,,,,28354
1988-05-09 23:57:43.098286,462395.0,6236495.0,,,,,28354
1988-05-09 23:57:43.098286,462405.0,6236505.0,,,,,28354
1988-05-09 23:57:43.098286,462405.0,6236495.0,,,,,28354
1988-06-10 23:57:55.112929,462395.0,6236505.0,,,,,28354
1988-06-10 23:57:55.112929,462395.0,6236495.0,,,,,28354
1988-06-10 23:57:55.112929,462405.0,6236505.0,,,,,28354
1988-06-10 23:57:55.112929,462405.0,6236495.0,,,,,28354
1988-06-26 23:58:01.022673,462395.0,6236505.0,,,,,28354
1988-06-26 23:58:01.022673,462395.0,6236495.0,,,,,28354
1988-06-26 23:58:01.022673,462405.0,6236505.0,,,,,28354
1988-06-26 23:58:01.022673,462405.0,6236495.0,,,,,28354
1988-07-12 23:58:04.221809,462395.0,6236505.0,,,,,28354
1988-07-12 23:58:04.221809,462395.0,6236495.0,,,,,28354
1988-07-12 23:58:04.221809,462405.0,6236505.0,,,,,28354
1988-07-12 23:58:04.221809,462405.0,6236495.0,,,,,28354
1988-07-28 23:58:06.611499,462395.0,6236505.0,,,,,28354
1988-07-28 23:58:06.611499,462395.0,6236495.0,,,,,28354
1988-07-28 23:58:06.611499,462405.0,6236505.0,,,,,28354
1988-07-28 23:58:06.611499,462405.0,6236495.0,,,,,28354
1988-08-13 23:58:05.602809,462395.0,6236505.0,11.0,41.0,47.0,14.0,28354
1988-08-13 23:58:05.602809,462395.0,6236495.0,11.0,41.0,47.0,14.0,28354
1988-08-13 23:58:05.602809,462405.0,6236505.0,11.0,42.0,46.0,14.0,28354
1988-08-13 23:58:05.602809,462405.0,6236495.0,11.0,42.0,46.0,14.0,28354
1988-08-29 23:58:10.575936,462395.0,6236505.0,,,,,28354
1988-08-29 23:58:10.575936,462395.0,6236495.0,,,,,28354
1988-08-29 23:58:10.575936,462405.0,6236505.0,,,,,28354
1988-08-29 23:58:10.575936,462405.0,6236495.0,,,,,28354
1988-09-14 23:58:07.748092,462395.0,6236505.0,,,,,28354
1988-09-14 23:58:07.748092,462395.0,6236495.0,,,,,28354
1988-09-14 23:58:07.748092,462405.0,6236505.0,,,,,28354
1988-09-14 23:58:07.748092,462405.0,6236495.0,,,,,28354
1988-09-30 23:58:01.382056,462395.0,6236505.0,25.0,30.0,44.0,12.0,28354
1988-09-30 23:58:01.382056,462395.0,6236495.0,25.0,30.0,44.0,12.0,28354
1988-09-30 23:58:01.382056,462405.0,6236505.0,29.0,28.0,41.0,11.0,28354
1988-09-30 23:58:01.382056,462405.0,6236495.0,29.0,28.0,41.0,11.0,28354
1988-10-16 23:57:56.453792,462395.0,6236505.0,50.0,16.0,33.0,20.0,28354
1988-10-16 23:57:56.453792,462395.0,6236495.0,50.0,16.0,33.0,20.0,28354
1988-10-16 23:57:56.453792,462405.0,6236505.0,,,,,28354
1988-10-16 23:57:56.453792,462405.0,6236495.0,,,,,28354
1988-11-01 23:57:59.216712,462395.0,6236505.0,27.0,29.0,43.0,11.0,28354
1988-11-01 23:57:59.216712,462395.0,6236495.0,27.0,29.0,43.0,11.0,28354
1988-11-01 23:57:59.216712,462405.0,6236505.0,29.0,30.0,40.0,11.0,28354
