time,x,y,bs,pv,npv,ue,spatial_ref
1987-09-14 00:33:52.106431,129765.0,-2399055.0,34.0,12.0,53.0,12.0,3577
1987-09-14 00:33:52.106431,129795.0,-2399055.0,37.0,8.0,55.0,12.0,3577
1987-09-14 00:33:52.106431,129825.0,-2399055.0,34.0,10.0,55.0,13.0,3577
1987-09-14 00:33:52.106431,129855.0,-2399055.0,39.0,11.0,49.0,12.0,3577
1987-09-14 00:33:52.106431,129885.0,-2399055.0,32.0,11.0,56.0,12.0,3577
1987-09-14 00:33:52.106431,129915.0,-2399055.0,37.0,12.0,50.0,13.0,3577
1987-09-14 00:33:52.106431,129945.0,-2399055.0,34.0,8.0,57.0,13.0,3577
1987-09-14 00:33:52.106431,129765.0,-2399085.0,39.0,8.0,51.0,14.0,3577
1987-09-14 00:33:52.106431,129795.0,-2399085.0,34.0,7.0,58.0,13.0,3577
1987-09-14 00:33:52.106431,129825.0,-2399085.0,38.0,5.0,56.0,13.0,3577
1987-09-14 00:33:52.106431,129855.0,-2399085.0,40.0,9.0,50.0,12.0,3577
1987-09-14 00:33:52.106431,129885.0,-2399085.0,35.0,10.0,54.0,12.0,3577
1987-09-14 00:33:52.106431,129915.0,-2399085.0,37.0,11.0,51.0,13.0,3577
1987-09-14 00:33:52.106431,129945.0,-2399085.0,39.0,6.0,54.0,13.0,3577
1987-09-14 00:33:52.106431,129765.0,-2399115.0,39.0,6.0,54.0,14.0,3577
1987-09-14 00:33:52.106431,129795.0,-2399115.0,36.0,8.0,54.0,13.0,3577
1987-09-14 00:33:52.106431,129825.0,-2399115.0,40.0,6.0,53.0,14.0,3577
1987-09-14 00:33:52.106431,129855.0,-2399115.0,36.0,8.0,54.0,13.0,3577
1987-09-14 00:33:52.106431,129885.0,-2399115.0,31.0,15.0,53.0,12.0,3577
1987-09-14 00:33:52.106431,129915.0,-2399115.0,37.0,11.0,51.0,13.0,3577
1987-09-14 00:33:52.106431,129945.0,-2399115.0,36.0,8.0,55.0,13.0,3577
1987-09-14 00:33:52.106431,129765.0,-2399145.0,42.0,10.0,46.0,11.0,3577
1987-09-14 00:33:52.106431,129795.0,-2399145.0,43.0,10.0,46.0,11.0,3577
1987-09-14 00:33:52.106431,129825.0,-2399145.0,40.0,7.0,52.0,11.0,3577
1987-09-14 00:33:52.106431,129855.0,-2399145.0,36.0,10.0,52.0,11.0,3577
1987-09-14 00:33:52.106431,129885.0,-2399145.0,36.0,9.0,54.0,11.0,3577
1987-09-14 00:33:52.106431,129915.0,-2399145.0,31.0,15.0,52.0,11.0,3577
1987-09-14 00:33:52.106431,129945.0,-2399145.0,35.0,15.0,49.0,11.0,3577
1987-09-14 00:33:52.106431,129765.0,-2399175.0,45.0,11.0,42.0,9.0,3577
1987-09-14 00:33:52.106431,129795.0,-2399175.0,46.0,9.0,44.0,9.0,3577
1987-09-14 00:33:52.106431,129825.0,-2399175.0,47.0,10.0,42.0,10.0,3577
1987-09-14 00:33:52.106431,129855.0,-2399175.0,51.0,8.0,40.0,10.0,3577
1987-09-14 00:33:52.106431,129885.0,-2399175.0,52.0,10.0,37.0,9.0,3577
1987-09-14 00:33:52.106431,129915.0,-2399175.0,46.0,10.0,43.0,10.0,3577
1987-09-14 00:33:52.106431,129945.0,-2399175.0,40.0,13.0,46.0,10.0,3577
1987-09-14 00:33:52.106431,129765.0,-2399205.0,48.0,10.0,41.0,10.0,3577
1987-09-14 00:33:52.106431,129795.0,-2399205.0,41.0,6.0,52.0,12.0,3577
1987-09-14 00:33:52.106431,129825.0,-2399205.0,38.0,8.0,52.0,12.0,3577
1987-09-14 00:33:52.106431,129855.0,-2399205.0,32.0,11.0,56.0,13.0,3577
1987-09-14 00:33:52.106431,129885.0,-2399205.0,37.0,10.0,52.0,12.0,3577
1987-09-14 00:33:52.106431,129915.0,-2399205.0,38.0,13.0,47.0,11.0,3577
1987-09-14 00:33:52.106431,129945.0,-2399205.0,41.0,10.0,47.0,11.0,3577
1987-09-14 00:33:52.106431,129765.0,-2399235.0,36.0,5.0,57.0,11.0,3577
1987-09-14 00:33:52.106431,129795.0,-2399235.0,40.0,5.0,53.0,12.0,3577
1987-09-14 00:33:52.106431,129825.0,-2399235.0,46.0,6.0,47.0,11.0,3577
1987-09-14 00:33:52.106431,129855.0,-2399235.0,43.0,6.0,50.0,12.0,3577
1987-09-14 00:33:52.106431,129885.0,-2399235.0,38.0,2.0,58.0,13.0,3577
