time,x,y,bs,pv,npv,ue,spatial_ref
1987-09-12 23:53:22.720290,849255.0,-3498675.0,45.0,18.0,35.0,8.0,3577
1987-09-12 23:53:22.720290,849285.0,-3498675.0,45.0,15.0,38.0,8.0,3577
1987-09-12 23:53:22.720290,849315.0,-3498675.0,52.0,15.0,32.0,7.0,3577
1987-09-12 23:53:22.720290,849345.0,-3498675.0,44.0,17.0,38.0,8.0,3577
1987-09-12 23:53:22.720290,849375.0,-3498675.0,47.0,17.0,35.0,7.0,3577
1987-09-12 23:53:22.720290,849405.0,-3498675.0,49.0,18.0,31.0,8.0,3577
1987-09-12 23:53:22.720290,849435.0,-3498675.0,49.0,17.0,33.0,8.0,3577
1987-09-12 23:53:22.720290,849255.0,-3498705.0,46.0,17.0,35.0,8.0,3577
1987-09-12 23:53:22.720290,849285.0,-3498705.0,49.0,15.0,35.0,8.0,3577
1987-09-12 23:53:22.720290,849315.0,-3498705.0,49.0,15.0,34.0,7.0,3577
1987-09-12 23:53:22.720290,849345.0,-3498705.0,47.0,15.0,37.0,7.0,3577
1987-09-12 23:53:22.720290,849375.0,-3498705.0,44.0,20.0,34.0,8.0,3577
1987-09-12 23:53:22.720290,849405.0,-3498705.0,41.0,18.0,39.0,8.0,3577
1987-09-12 23:53:22.720290,849435.0,-3498705.0,41.0,18.0,39.0,8.0,3577
1987-09-12 23:53:22.720290,849255.0,-3498735.0,45.0,18.0,36.0,8.0,3577
1987-09-12 23:53:22.720290,849285.0,-3498735.0,45.0,14.0,40.0,8.0,3577
1987-09-12 23:53:22.720290,849315.0,-3498735.0,45.0,19.0,34.0,8.0,3577
1987-09-12 23:53:22.720290,849345.0,-3498735.0,45.0,17.0,37.0,8.0,3577
1987-09-12 23:53:22.720290,849375.0,-3498735.0,37.0,21.0,41.0,9.0,3577
1987-09-12 23:53:22.720290,849405.0,-3498735.0,42.0,18.0,38.0,8.0,3577
1987-09-12 23:53:22.720290,849435.0,-3498735.0,45.0,17.0,37.0,8.0,3577
1987-09-12 23:53:22.720290,849255.0,-3498765.0,46.0,21.0,32.0,8.0,3577
1987-09-12 23:53:22.720290,849285.0,-3498765.0,45.0,18.0,35.0,8.0,3577
1987-09-12 23:53:22.720290,849315.0,-3498765.0,40.0,20.0,39.0,8.0,3577
1987-09-12 23:53:22.720290,849345.0,-3498765.0,41.0,21.0,36.0,9.0,3577
1987-09-12 23:53:22.720290,849375.0,-3498765.0,41.0,17.0,41.0,8.0,3577
1987-09-12 23:53:22.720290,849405.0,-3498765.0,42.0,17.0,40.0,8.0,3577
1987-09-12 23:53:22.720290,849435.0,-3498765.0,39.0,18.0,42.0,9.0,3577
1987-09-12 23:53:22.720290,849255.0,-3498795.0,43.0,20.0,36.0,8.0,3577
1987-09-12 23:53:22.720290,849285.0,-3498795.0,39.0,20.0,40.0,8.0,3577
1987-09-12 23:53:22.720290,849315.0,-3498795.0,39.0,20.0,40.0,9.0,3577
1987-09-12 23:53:22.720290,849345.0,-3498795.0,37.0,19.0,43.0,9.0,3577
1987-09-12 23:53:22.720290,849375.0,-3498795.0,36.0,17.0,46.0,9.0,3577
1987-09-12 23:53:22.720290,849405.0,-3498795.0,46.0,17.0,36.0,8.0,3577
1987-09-12 23:53:22.720290,849435.0,-3498795.0,43.0,14.0,42.0,8.0,3577
1987-09-12 23:53:22.720290,849255.0,-3498825.0,38.0,21.0,40.0,9.0,3577
1987-09-12 23:53:22.720290,849285.0,-3498825.0,42.0,16.0,41.0,8.0,3577
1987-09-12 23:53:22.720290,849315.0,-3498825.0,45.0,17.0,37.0,8.0,3577
1987-09-12 23:53:22.720290,849345.0,-3498825.0,43.0,18.0,37.0,9.0,3577
1987-09-12 23:53:22.720290,849375.0,-3498825.0,40.0,18.0,41.0,9.0,3577
1987-09-12 23:53:22.720290,849405.0,-3498825.0,43.0,17.0,40.0,8.0,3577
1987-09-12 23:53:22.720290,849435.0,-3498825.0,46.0,13.0,40.0,8.0,3577
1987-09-12 23:53:22.720290,849255.0,-3498855.0,38.0,21.0,40.0,9.0,3577
1987-09-12 23:53:22.720290,849285.0,-3498855.0,37.0,19.0,43.0,9.0,3577
1987-09-12 23:53:22.720290,849315.0,-3498855.0,40.0,15.0,43.0,9.0,3577
1987-09-12 23:53:22.720290,849345.0,-3498855.0,37.0,17.0,45.0,9.0,3577
1987-09-12 23:53:22.720290,849375.0,-3498855.0,38.0,15.0,46.0,8.0,3577
1987-09-12 23:53:22.720290,849405.0,-3498855.0,40.0,17.0,42.0,8.0,3577
1987-09-12 23:53:22.720290,849435.0,-3498855.0,41.0,18.0,41.0,8.0,3577
1987-09-12 23:53:22.720290,849255.0,-3498885.0,38.0,19.0,42.0,9.0,3577
1987-09-12 23:53:22.720290,849285.0,-3498885.0,36.0,20.0,42.0,9.0,3577
1987-09-12 23:53:22.720290,849315.0,-3498885.0,39.0,17.0,43.0,9.0,3577
1987-09-12 23:53:22.720290,849345.0,-3498885.0,38.0,17.0,43.0,9.0,3577
1987-09-12 23:53:22.720290,849375.0,-3498885.0,43.0,15.0,41.0,8.0,3577
1987-09-12 23:53:22.720290,849405.0,-3498885.0,36.0,15.0,47.0,9.0,3577
1987-09-12 23:53:22.720290,849435.0,-3498885.0,36.0,17.0,46.0,9.0,3577
1987-09-28 23:53:44.340672,849255.0,-3498675.0,43.0,22.0,33.0,7.0,3577
1987-09-28 23:53:44.340672,849285.0,-3498675.0,50.0,22.0,27.0,7.0,3577
1987-09-28 23:53:44.340672,849315.0,-3498675.0,45.0,21.0,33.0,7.0,3577
1987-09-28 23:53:44.340672,849345.0,-3498675.0,46.0,23.0,30.0,7.0,3577
1987-09-28 23:53:44.340672,849375.0,-3498675.0,45.0,21.0,32.0,7.0,3577
1987-09-28 23:53:44.340672,849405.0,-3498675.0,46.0,22.0,30.0,7.0,3577
1987-09-28 23:53:44.340672,849435.0,-3498675.0,44.0,23.0,32.0,8.0,3577
1987-09-28 23:53:44.340672,849255.0,-3498705.0,44.0,21.0,33.0,8.0,3577
1987-09-28 23:53:44.340672,849285.0,-3498705.0,44.0,21.0,34.0,7.0,3577
1987-09-28 23:53:44.340672,849315.0,-3498705.0,45.0,21.0,32.0,7.0,3577
1987-09-28 23:53:44.340672,849345.0,-3498705.0,47.0,22.0,30.0,7.0,3577
1987-09-28 23:53:44.340672,849375.0,-3498705.0,45.0,24.0,30.0,7.0,3577
1987-09-28 23:53:44.340672,849405.0,-3498705.0,44.0,22.0,32.0,8.0,3577
1987-09-28 23:53:44.340672,849435.0,-3498705.0,43.0,20.0,35.0,8.0,3577
1987-09-28 23:53:44.340672,849255.0,-3498735.0,45.0,22.0,32.0,8.0,3577
1987-09-28 23:53:44.340672,849285.0,-3498735.0,45.0,21.0,32.0,8.0,3577
1987-09-28 23:53:44.340672,849315.0,-3498735.0,46.0,22.0,31.0,7.0,3577
1987-09-28 23:53:44.340672,849345.0,-3498735.0,46.0,24.0,28.0,7.0,3577
1987-09-28 23:53:44.340672,849375.0,-3498735.0,42.0,23.0,33.0,8.0,3577
1987-09-28 23:53:44.340672,849405.0,-3498735.0,40.0,23.0,36.0,8.0,3577
1987-09-28 23:53:44.340672,849435.0,-3498735.0,39.0,21.0,39.0,8.0,3577
1987-09-28 23:53:44.340672,849255.0,-3498765.0,43.0,22.0,34.0,8.0,3577
1987-09-28 23:53:44.340672,849285.0,-3498765.0,42.0,24.0,32.0,8.0,3577
1987-09-28 23:53:44.340672,849315.0,-3498765.0,43.0,23.0,32.0,8.0,3577
1987-09-28 23:53:44.340672,849345.0,-3498765.0,43.0,23.0,33.0,8.0,3577
1987-09-28 23:53:44.340672,849375.0,-3498765.0,43.0,20.0,36.0,8.0,3577
