date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
1988-01,15,,,,,,,,,,,,,,,,,,,
1988-02,6,,,,,,,,,,,,,,,,,,,
1988-03,21,,,,,,,,,,,,,,,,,,,
1988-04,16,,,,,,,,,,,,,,,,,,,
1988-05,51,,,,,,,,,,,,,,,,,,,
1988-06,40,,,,,,,,,,,,,,,,,,,
1988-07,23,15.62942181019761,21.496703296703295,61.20331950207469,11,13,16,18,20,17,19,21,24,26,56,59,61,64,66,
1988-08,6,,,,,,,,,,,,,,,,,,,
1988-09,16,,,,,,,,,,,,,,,,,,,
1988-10,3,26.372314453125,15.62026862026862,56.54212454212454,23,24,26,29,31,12,14,16,17,19,52,55,57,59,60,
1988-11,27,,,,,,,,,,,,,,,,,,,
1988-12,51,,,,,,,,,,,,,,,,,,,
1989-01,8,24.464599609375,24.14163614163614,49.81196581196581,21,22,24,27,29,20,22,24,26,28,46,48,50,52,54,
1989-02,2,,,,,,,,,,,,,,,,,,,
1989-03,125,,,,,,,,,,,,,,,,,,,
1989-04,38,,,,,,,,,,,,,,,,,,,
1989-05,52,,,,,,,,,,,,,,,,,,,
1989-06,26,,,,,,,,,,,,,,,,,,,
1989-07,41,,,,,,,,,,,,,,,,,,,
1989-08,12,,,,,,,,,,,,,,,,,,,
1989-09,9,,,,,,,,,,,,,,,,,,,
1989-10,7,,,,,,,,,,,,,,,,,,,
1989-11,14,,,,,,,,,,,,,,,,,,,
1989-12,6,,,,,,,,,,,,,,,,,,,
1990-01,12,,,,,,,,,,,,,,,,,,,
1990-02,15,,,,,,,,,,,,,,,,,,,
1990-03,2,,,,,,,,,,,,,,,,,,,
1990-04,17,18.251099169516365,26.603124237246767,53.55067155067155,14,16,18,21,22,21,23,27,30,32,48,51,54,56,58,
1990-05,49,,,,,,,,,,,,,,,,,,,
1990-06,16,,,,,,,,,,,,,,,,,,,
1990-07,29,11.63003663003663,23.798485588666342,62.97069597069597,8,9,11,14,17,20,22,24,26,28,59,61,63,65,67,
1990-08,23,,,,,,,,,,,,,,,,,,,
1990-09,20,,,,,,,,,,,,,,,,,,,
1990-10,7,24.47839882841103,21.6984126984127,52.166056166056165,20,22,24,27,29,19,20,22,23,25,47,50,52,55,57,
1990-11,4,,,,,,,,,,,,,,,,,,,
1990-12,7,,,,,,,,,,,,,,,,,,,
1991-01,91,25.567138671875,23.48229548229548,49.610595703125,21,23,25,28,30,20,22,24,25,27,46,48,50,51,53,
1991-02,0,,,,,,,,,,,,,,,,,,,
1991-03,1,,,,,,,,,,,,,,,,,,,
1991-04,12,19.868588177821202,27.142578125,51.56898656898657,15,17,19,23,27,22,24,27,30,32,47,49,52,54,55,
1991-05,3,,,,,,,,,,,,,,,,,,,
1991-06,56,,,,,,,,,,,,,,,,,,,
1991-07,23,21.153846153846153,25.201122772760556,51.97217476202099,14,17,21,25,30,19,22,25,29,31,43,48,52,56,58,
1991-08,11,,,,,,,,,,,,,,,,,,,
1991-09,10,,,,,,,,,,,,,,,,,,,
1991-10,2,30.788959452857842,21.91874084919473,45.427350427350426,27,28,31,33,35,19,20,22,24,25,41,43,45,48,50,
1991-11,13,,,,,,,,,,,,,,,,,,,
1991-12,4,,,,,,,,,,,,,,,,,,,
1992-01,4,31.1240234375,21.193068098608737,46.11599511599512,27,29,31,33,35,17,19,21,24,25,41,43,46,49,53,
1992-02,24,,,,,,,,,,,,,,,,,,,
1992-03,6,,,,,,,,,,,,,,,,,,,
1992-04,20,20.63833943833944,20.001953125,57.78114313629702,15,18,20,24,27,15,17,20,23,25,49,54,58,62,66,
1992-05,36,,,,,,,,,,,,,,,,,,,
1992-06,16,,,,,,,,,,,,,,,,,,,
1992-07,5,17.0908203125,17.843994140625,63.896728515625,10,13,17,21,23,13,15,18,21,24,57,60,65,68,70,
1992-08,35,,,,,,,,,,,,,,,,,,,
1992-09,70,,,,,,,,,,,,,,,,,,,
1992-10,50,,,,,,,,,,,,,,,,,,,
1992-11,45,,,,,,,,,,,,,,,,,,,
1992-12,124,,,,,,,,,,,,,,,,,,,
1993-01,106,28.168212890625,33.175006102025876,37.282051282051285,23,26,28,31,33,30,31,33,35,36,33,35,37,39,41,
1993-02,10,,,,,,,,,,,,,,,,,,,
1993-03,12,,,,,,,,,,,,,,,,,,,
1993-04,0,23.92236328125,33.431118710307764,41.081787109375,20,22,24,26,29,29,31,34,36,38,37,39,41,43,46,
1993-05,15,,,,,,,,,,,,,,,,,,,
1993-06,8,,,,,,,,,,,,,,,,,,,
1993-07,31,,,,,,,,,,,,,,,,,,,
1993-08,9,,,,,,,,,,,,,,,,,,,
1993-09,54,,,,,,,,,,,,,,,,,,,
1993-10,81,33.466927019770566,26.761474609375,38.22626311935563,29,31,33,36,38,23,25,27,29,30,34,36,38,41,42,
1993-11,9,,,,,,,,,,,,,,,,,,,
1993-12,86,,,,,,,,,,,,,,,,,,,
1994-01,4,26.786324786324787,29.09035409035409,42.393406593406596,22,24,27,30,32,26,27,29,31,32,37,39,43,46,48,
1994-02,64,,,,,,,,,,,,,,,,,,,
1994-03,1,,,,,,,,,,,,,,,,,,,
1994-04,1,23.49609375,29.374847374847374,45.41591408347571,20,21,23,25,28,26,27,29,31,33,41,43,45,48,50,
1994-05,2,,,,,,,,,,,,,,,,,,,
1994-06,32,,,,,,,,,,,,,,,,,,,
1994-07,8,16.92598925256473,27.4004884004884,53.91943359375,8,14,17,20,24,22,24,27,31,34,48,51,54,58,60,
1994-08,1,,,,,,,,,,,,,,,,,,,
1994-09,18,,,,,,,,,,,,,,,,,,,
1994-10,2,,,,,,,,,,,,,,,,,,,
1994-11,7,,,,,,,,,,,,,,,,,,,
1994-12,7,,,,,,,,,,,,,,,,,,,
1995-01,47,26.647288715192964,24.056166056166056,47.78993649242794,21,23,26,31,33,21,22,24,26,27,42,44,48,52,54,
1995-02,13,,,,,,,,,,,,,,,,,,,
1995-03,4,,,,,,,,,,,,,,,,,,,
1995-04,22,22.65576171875,24.60678545277032,51.25793844650708,18,20,23,25,27,20,23,25,27,29,47,49,51,53,56,
1995-05,40,,,,,,,,,,,,,,,,,,,
1995-06,30,,,,,,,,,,,,,,,,,,,
1995-07,31,15.039297046619478,23.811767578125,59.677978515625,10,12,14,18,22,20,21,24,26,28,52,57,60,63,65,
1995-08,2,,,,,,,,,,,,,,,,,,,
1995-09,25,,,,,,,,,,,,,,,,,,,
1995-10,67,21.732844932844934,19.57666015625,57.133089133089136,14,19,22,25,29,16,17,20,22,24,48,53,57,61,65,
1995-11,9,,,,,,,,,,,,,,,,,,,
1995-12,10,,,,,,,,,,,,,,,,,,,
1996-01,13,28.886502318769832,21.908935546875,47.65625,23,26,29,32,35,19,20,22,24,25,43,45,48,50,52,
1996-02,9,,,,,,,,,,,,,,,,,,,
