"","vapourpres_h09","time"
"1",22.615234375,1980-01-01
"2",22.775390625,1980-01-02
"3",25.634765625,1980-01-03
"4",22.525390625,1980-01-04
"5",14.044921875,1980-01-05
"6",11.1748046875,1980-01-06
"7",7.7646484375,1980-01-07
"8",10.044921875,1980-01-08
"9",10.5849609375,1980-01-09
"10",8.96484375,1980-01-10
"11",11.724609375,1980-01-11
"12",8.955078125,1980-01-12
"13",13.115234375,1980-01-13
"14",9.4853515625,1980-01-14
"15",15.0654296875,1980-01-15
"16",8.9453125,1980-01-16
"17",5.865234375,1980-01-17
"18",5.4150390625,1980-01-18
"19",12.9453125,1980-01-19
"20",10.1650390625,1980-01-20
"21",10.5546875,1980-01-21
"22",12.0654296875,1980-01-22
"23",12.64453125,1980-01-23
"24",10.0546875,1980-01-24
"25",8.2353515625,1980-01-25
"26",10.1552734375,1980-01-26
"27",3.365234375,1980-01-27
"28",4.6748046875,1980-01-28
"29",12.71484375,1980-01-29
"30",12.865234375,1980-01-30
"31",6.6748046875,1980-01-31
"32",15.3623046875,1980-02-01
"33",18.7216796875,1980-02-02
"34",11.6416015625,1980-02-03
"35",7.482421875,1980-02-04
"36",12.501953125,1980-02-05
"37",11.251953125,1980-02-06
"38",8.4423828125,1980-02-07
"39",6.1220703125,1980-02-08
"40",7.9521484375,1980-02-09
"41",6.1318359375,1980-02-10
"42",5.7919921875,1980-02-11
"43",12.2216796875,1980-02-12
"44",13.8017578125,1980-02-13
"45",9.6015625,1980-02-14
"46",14.662109375,1980-02-15
"47",10.2724609375,1980-02-16
"48",9.341796875,1980-02-17
"49",8.5615234375,1980-02-18
"50",8.8115234375,1980-02-19
"51",10.9921875,1980-02-20
"52",15.40234375,1980-02-21
"53",13.7822265625,1980-02-22
"54",7.51171875,1980-02-23
"55",13.40234375,1980-02-24
"56",7.7421875,1980-02-25
"57",5.591796875,1980-02-26
"58",6.5615234375,1980-02-27
"59",15.3515625,1980-02-28
"60",13.8818359375,1980-02-29
"61",10.6796875,1980-03-01
"62",10.490234375,1980-03-02
"63",11.4501953125,1980-03-03
"64",10.6298828125,1980-03-04
"65",13,1980-03-05
"66",13.490234375,1980-03-06
"67",12.3203125,1980-03-07
"68",14.580078125,1980-03-08
"69",11.08984375,1980-03-09
"70",6.419921875,1980-03-10
"71",10.400390625,1980-03-11
"72",10.1796875,1980-03-12
"73",10.4404296875,1980-03-13
"74",11.1298828125,1980-03-14
"75",10.6396484375,1980-03-15
"76",12.5498046875,1980-03-16
"77",8.48046875,1980-03-17
"78",6.98046875,1980-03-18
"79",5.240234375,1980-03-19
"80",9.240234375,1980-03-20
"81",7.7998046875,1980-03-21
"82",10.669921875,1980-03-22
"83",8.740234375,1980-03-23
"84",7.3896484375,1980-03-24
"85",8.0595703125,1980-03-25
"86",3.919921875,1980-03-26
"87",11.25,1980-03-27
"88",9.509765625,1980-03-28
"89",10.76953125,1980-03-29
