"date","NDVI","pv","green_mean","green"
1987-09-06,19.0090187119841,16.3550295857988,NA,NA
1987-09-22,17.7107416517491,13.3668639053254,NA,NA
1987-10-08,17.0914490765027,13.5502958579882,NA,NA
1987-10-24,16.0583570144959,12.2307692307692,NA,NA
1987-11-09,NA,3,NA,NA
1987-11-25,14.496475325086,10.1242603550296,NA,NA
1987-12-11,14.6571964840136,11.4792899408284,NA,NA
1987-12-27,15.1343426638017,7.07692307692308,NA,NA
1988-01-01,NA,NA,4.65079365079365,NA
1988-01-12,14.0189022248006,10.2781065088757,4.65079365079365,NA
1988-01-28,16.0517064959783,12.2130177514793,4.65079365079365,NA
1988-02-01,NA,NA,4.65079365079365,NA
1988-02-13,14.2362115340351,6.54437869822485,4.65079365079365,NA
1988-02-29,13.3111150902402,4.96449704142012,4.65079365079365,NA
1988-03-01,NA,NA,4.65079365079365,NA
1988-04-01,18.0403945714829,14.0118343195266,28.8184480234261,NA
1988-05-01,NA,NA,28.8184480234261,NA
1988-05-03,22.7064381509823,30.8934911242604,28.8184480234261,NA
1988-05-19,30.0404317524987,40.9881656804734,28.8184480234261,NA
1988-06-01,NA,NA,28.8184480234261,NA
1988-06-20,37.8098158636194,44.6745562130178,28.8184480234261,NA
1988-07-01,NA,NA,46.3961435196485,NA
1988-07-06,39.4850042298906,49.8816568047337,46.3961435196485,NA
1988-07-22,36.9799953929497,44.7455621301775,46.3961435196485,NA
1988-08-01,NA,NA,46.3961435196485,NA
1988-08-07,16.4548548950958,14,46.3961435196485,NA
1988-08-23,33.7878125885754,34.5266272189349,46.3961435196485,NA
1988-09-01,NA,NA,46.3961435196485,NA
1988-09-08,27.3847492565191,26.3786982248521,46.3961435196485,NA
1988-09-24,22.0493433042255,19.1420118343195,46.3961435196485,NA
1988-10-01,NA,NA,10.982905982906,NA
1988-10-10,19.9069517437731,16.7100591715976,10.982905982906,NA
1988-10-26,18.3895156005139,15.2899408284024,10.982905982906,NA
1988-11-01,NA,NA,10.982905982906,NA
1988-11-11,17.8274505037026,13.7988165680473,10.982905982906,NA
1988-11-27,NA,NA,10.982905982906,NA
1988-12-01,NA,NA,10.982905982906,NA
1988-12-29,17.1853114614937,13.7100591715976,10.982905982906,NA
1989-01-01,NA,NA,6.240234375,NA
1989-01-14,15.3055237228643,9.18934911242603,6.240234375,NA
1989-01-30,15.8730625496483,10.887573964497,6.240234375,NA
1989-02-01,NA,NA,6.240234375,NA
1989-02-15,14.2797206775724,8.48520710059172,6.240234375,NA
1989-03-01,NA,NA,6.240234375,NA
1989-03-03,14.2656615415377,6.57396449704142,6.240234375,NA
1989-03-19,15.3063050377001,6.99408284023669,6.240234375,NA
1989-04-01,NA,NA,3.77635782747604,NA
1989-04-04,12.8725061830789,2.52662721893491,3.77635782747604,NA
1989-05-01,NA,NA,3.77635782747604,NA
1989-05-22,14.5806033205432,2.24852071005917,3.77635782747604,NA
1989-06-01,NA,NA,3.77635782747604,NA
1989-06-23,18.8657411413321,6.62721893491124,3.77635782747604,NA
1989-07-01,NA,NA,7.88522588522589,NA
1989-07-09,20.576301315741,8.56213017751479,7.88522588522589,NA
1989-08-01,NA,NA,7.88522588522589,NA
1989-08-10,15.7068263217296,3.90532544378698,7.88522588522589,NA
1989-09-01,NA,NA,7.88522588522589,NA
1989-09-11,15.7619685613158,2.24260355029586,7.88522588522589,NA
1989-09-27,15.4625046002013,3.57396449704142,7.88522588522589,NA
1989-10-01,NA,NA,6.00757020757021,NA
1989-10-13,13.9169917598548,4.8698224852071,6.00757020757021,NA
1989-11-01,NA,NA,6.00757020757021,NA
1989-11-30,12.8391905642499,5,6.00757020757021,NA
1989-12-01,NA,NA,6.00757020757021,NA
1989-12-16,12.3669290457744,5.43786982248521,6.00757020757021,NA
1990-01-01,NA,NA,37.4698559921894,NA
1990-02-01,NA,NA,37.4698559921894,NA
1990-02-02,29.2740893716229,34.5443786982249,37.4698559921894,NA
1990-02-18,33.2750291323538,42.6449704142012,37.4698559921894,NA
1990-03-01,NA,NA,37.4698559921894,NA
1990-03-06,29.7352404313777,37.2130177514793,37.4698559921894,NA
1990-03-22,24.5930887387472,28.2189349112426,37.4698559921894,NA
1990-04-01,NA,NA,16.9680253844276,NA
1990-04-07,20.8641433548033,22.7041420118343,16.9680253844276,NA
1990-04-23,19.8287334137169,20.5739644970414,16.9680253844276,NA
1990-05-01,NA,NA,16.9680253844276,NA
1990-05-09,18.240938964725,18.5798816568047,16.9680253844276,NA
1990-05-25,20.3218383198514,16.2307692307692,16.9680253844276,NA
1990-06-01,NA,NA,16.9680253844276,NA
1990-06-10,NA,NA,16.9680253844276,NA
1990-07-01,NA,NA,16.9680253844276,NA
1990-07-12,17.99730669425,13.5739644970414,16.9680253844276,NA
1990-07-28,17.944669618921,10.7633136094675,16.9680253844276,NA
1990-08-01,NA,NA,16.9680253844276,NA
1990-08-13,16.2620756467749,11.5266272189349,16.9680253844276,NA
1990-08-29,15.623727588318,9.90532544378698,16.9680253844276,NA
