"date","NDVI","pv","green_mean","green"
1987-09-12,19.8373056572615,14.7751479289941,NA,NA
1987-09-28,19.9736064819372,17.1242603550296,NA,NA
1987-10-30,16.3904564276199,12.0473372781065,NA,NA
1987-12-01,NA,NA,NA,NA
1987-12-17,NA,NA,NA,NA
1988-01-01,NA,NA,NA,NA
1988-01-02,17.4052252849975,14.2899408284024,NA,NA
1988-01-18,18.5940215706621,16.3076923076923,NA,NA
1988-02-01,NA,NA,NA,NA
1988-03-01,NA,NA,NA,NA
1988-03-06,18.9546610437901,17.4497041420118,NA,NA
1988-03-22,NA,9.79020979020979,NA,NA
1988-04-01,NA,NA,NA,NA
1988-04-07,NA,16.0532544378698,NA,NA
1988-05-01,NA,NA,NA,NA
1988-05-09,NA,NA,NA,NA
1988-05-25,NA,NA,NA,NA
1988-06-01,NA,NA,NA,NA
1988-06-10,NA,NA,NA,NA
1988-06-26,NA,NA,NA,NA
1988-07-01,NA,NA,21.4967032967033,NA
1988-07-12,NA,23.2011834319527,21.4967032967033,NA
1988-07-28,23.7627652954518,22.1360946745562,21.4967032967033,NA
1988-08-01,NA,NA,21.4967032967033,NA
1988-08-13,20.8299191781455,20.6627218934911,21.4967032967033,NA
1988-08-29,NA,NA,21.4967032967033,NA
1988-09-01,NA,NA,21.4967032967033,NA
1988-09-14,20.5917453776997,15.7278106508876,21.4967032967033,NA
1988-09-30,17.7647542657592,13.1005917159763,21.4967032967033,NA
1988-10-01,NA,NA,15.6202686202686,NA
1988-10-16,17.5502451382062,12.2899408284024,15.6202686202686,NA
1988-11-01,17.4049722912702,13.5917159763314,15.6202686202686,NA
1988-11-17,NA,NA,15.6202686202686,NA
1988-12-01,NA,NA,15.6202686202686,NA
1988-12-19,NA,NA,15.6202686202686,NA
1989-01-01,NA,NA,24.1416361416361,NA
1989-01-04,NA,NA,24.1416361416361,NA
1989-01-20,21.1979523818556,20.3727810650888,24.1416361416361,NA
1989-02-01,NA,NA,24.1416361416361,NA
1989-02-05,20.653511481565,20.698224852071,24.1416361416361,NA
1989-02-21,22.464299931668,20.9230769230769,24.1416361416361,NA
1989-03-01,NA,NA,24.1416361416361,NA
1989-03-25,24.9180144135101,25.491124260355,24.1416361416361,NA
1989-04-01,NA,NA,24.1416361416361,NA
1989-04-10,25.414390752334,24.7988165680473,24.1416361416361,NA
1989-04-26,NA,NA,24.1416361416361,NA
1989-05-01,NA,NA,24.1416361416361,NA
1989-06-01,NA,NA,24.1416361416361,NA
1989-06-29,NA,NA,24.1416361416361,NA
1989-07-01,NA,NA,24.1416361416361,NA
1989-07-31,28.2658005560633,30.698224852071,24.1416361416361,NA
1989-08-01,NA,NA,24.1416361416361,NA
1989-08-16,27.0383205000521,27.0118343195266,24.1416361416361,NA
1989-09-01,NA,19.7142857142857,24.1416361416361,NA
1989-09-17,20.9952138207538,11.4285714285714,24.1416361416361,NA
1989-10-01,NA,NA,24.1416361416361,NA
1989-10-03,23.3317459676861,22.0532544378698,24.1416361416361,NA
1989-11-01,NA,NA,24.1416361416361,NA
1989-11-04,NA,NA,24.1416361416361,NA
1989-11-20,20.8603702285865,18.9822485207101,24.1416361416361,NA
1989-12-01,NA,NA,24.1416361416361,NA
1989-12-22,NA,NA,24.1416361416361,NA
1990-01-01,NA,NA,24.1416361416361,NA
1990-02-01,NA,NA,24.1416361416361,NA
1990-02-24,25.6339597805572,28.6804733727811,24.1416361416361,NA
1990-03-01,NA,NA,24.1416361416361,NA
1990-03-12,24.0389607999124,23.3905325443787,24.1416361416361,NA
1990-03-28,25.3658316776857,25.3550295857988,24.1416361416361,NA
1990-04-01,NA,NA,26.6031242372468,NA
1990-04-13,27.0386637629673,25.698224852071,26.6031242372468,NA
1990-04-29,26.6800896339427,27.2721893491124,26.6031242372468,NA
1990-05-01,NA,NA,26.6031242372468,NA
