"date","NDVI","pv","green_mean","green"
1987-09-04,13.1126423765572,8.50887573964497,NA,NA
1987-09-11,NA,NA,NA,NA
1987-09-27,NA,NA,NA,NA
1987-10-06,12.0002720446421,9.37869822485207,NA,NA
1987-10-22,11.855533454865,7.78698224852071,NA,NA
1987-10-29,NA,NA,NA,NA
1987-11-14,NA,NA,NA,NA
1987-11-23,9.89048330125589,5.95266272189349,NA,NA
1987-11-30,NA,NA,NA,NA
1987-12-09,11.0603633479959,7.31360946745562,NA,NA
1987-12-16,NA,NA,NA,NA
1987-12-25,12.1897392177374,8.61538461538461,NA,NA
1988-01-01,NA,NA,9.24639804639805,NA
1988-01-10,12.117943096448,9.3905325443787,9.24639804639805,NA
1988-01-17,NA,NA,9.24639804639805,NA
1988-01-26,11.031500056303,9.72781065088757,9.24639804639805,NA
1988-02-01,NA,NA,9.24639804639805,NA
1988-02-11,16.0323867381449,13.6745562130178,9.24639804639805,NA
1988-02-27,14.0124723995863,12.3550295857988,9.24639804639805,NA
1988-03-01,NA,NA,9.24639804639805,NA
1988-03-14,NA,NA,9.24639804639805,NA
1988-03-30,13.8488499478492,10.5798816568047,9.24639804639805,NA
1988-04-01,NA,NA,3.31946971666233,NA
1988-04-15,NA,6.14201183431953,3.31946971666233,NA
1988-04-22,NA,NA,3.31946971666233,NA
1988-05-01,NA,NA,3.31946971666233,NA
1988-05-17,12.2453485411349,7.62130177514793,3.31946971666233,NA
1988-06-01,NA,NA,3.31946971666233,NA
1988-06-02,14.1512732798,10.207100591716,3.31946971666233,NA
1988-06-18,15.8267082244259,9.3905325443787,3.31946971666233,NA
1988-07-01,NA,NA,5.16765578635015,NA
1988-07-04,14.9332517556959,9.18343195266272,5.16765578635015,NA
1988-07-20,13.5090316881071,7.14201183431953,5.16765578635015,NA
1988-08-01,NA,NA,5.16765578635015,NA
1988-08-05,NA,NA,5.16765578635015,NA
1988-08-21,12.3259400365565,4.70414201183432,5.16765578635015,NA
1988-09-01,NA,NA,5.16765578635015,NA
1988-09-06,11.0133983821682,4.7396449704142,5.16765578635015,NA
1988-09-22,11.3429204046714,6.23076923076923,5.16765578635015,NA
1988-09-29,NA,NA,5.16765578635015,NA
1988-10-01,NA,NA,5.83251953125,NA
1988-10-08,10.1331029154598,5.91715976331361,5.83251953125,NA
1988-10-15,NA,NA,5.83251953125,NA
1988-10-24,10.8864777570612,3.65680473372781,5.83251953125,NA
1988-11-01,NA,NA,5.83251953125,NA
1988-11-09,9.09233263675751,3.58579881656805,5.83251953125,NA
