"date","NDVI","pv","green_mean","green"
1987-09-02,NA,NA,NA,NA
1987-09-09,NA,76.7837837837838,NA,NA
1987-09-18,NA,27.9142857142857,NA,NA
1987-09-25,36.3810291521996,45.2485207100592,NA,NA
1987-10-04,NA,NA,NA,NA
1987-10-11,NA,NA,NA,NA
1987-10-20,40.204057811512,51.698224852071,NA,NA
1987-11-05,NA,NA,NA,NA
1987-11-21,NA,51.0689655172414,NA,NA
1987-11-28,NA,NA,NA,NA
1987-12-07,NA,NA,NA,NA
1987-12-23,NA,NA,NA,NA
1987-12-30,51.1195181226646,67.112426035503,NA,NA
1988-01-01,NA,NA,61.38916015625,NA
1988-01-08,45.0411372710081,58.8994082840237,61.38916015625,NA
1988-01-15,47.2494703068634,60.8639053254438,61.38916015625,NA
1988-01-24,NA,NA,61.38916015625,NA
1988-01-31,NA,43.3550295857988,61.38916015625,NA
1988-02-01,NA,NA,61.38916015625,NA
1988-02-09,45.3271503669446,59.3727810650888,61.38916015625,NA
1988-02-16,43.6428074659895,56.9289940828402,61.38916015625,NA
1988-02-25,42.0377358438967,55.301775147929,61.38916015625,NA
1988-03-01,NA,NA,61.38916015625,NA
1988-03-03,40.3262237102894,49.6686390532544,61.38916015625,NA
1988-03-12,NA,NA,61.38916015625,NA
1988-03-19,36.781901834866,44.9704142011834,61.38916015625,NA
1988-03-28,33.4650795070338,40.3372781065089,61.38916015625,NA
1988-04-01,NA,NA,44.903249450281,NA
1988-04-13,14.9585967732757,12.2941176470588,44.903249450281,NA
1988-04-20,NA,NA,44.903249450281,NA
1988-05-01,NA,NA,44.903249450281,NA
1988-05-06,35.011710020492,41.7869822485207,44.903249450281,NA
1988-05-22,NA,NA,44.903249450281,NA
1988-05-31,NA,NA,44.903249450281,NA
1988-06-01,NA,NA,44.903249450281,NA
1988-06-07,34.5293358380992,52.7396449704142,44.903249450281,NA
1988-06-16,7.57295405672076,NA,44.903249450281,NA
1988-06-23,NA,NA,44.903249450281,NA
1988-07-01,NA,NA,44.903249450281,NA
1988-07-02,22.7610655794931,28.9259259259259,44.903249450281,NA
1988-07-09,NA,NA,44.903249450281,NA
1988-07-18,NA,NA,44.903249450281,NA
1988-07-25,NA,NA,44.903249450281,NA
1988-08-01,NA,NA,44.903249450281,NA
1988-08-03,NA,NA,44.903249450281,NA
1988-08-10,38.3565642669941,49.3195266272189,44.903249450281,NA
1988-09-01,NA,NA,44.903249450281,NA
1988-09-04,NA,NA,44.903249450281,NA
1988-09-20,NA,32.9526627218935,44.903249450281,NA
1988-09-27,NA,NA,44.903249450281,NA
1988-10-01,NA,NA,44.903249450281,NA
1988-10-06,NA,67.36,44.903249450281,NA
