,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,precip,tmax,tmin,vapourpres_h09,vapourpres_h15,MAT,MAP,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1.0,540325.0,5367405.0,5.7603305785124,56.4049586776859,36.4710743801653,21.5123966942149,28355.0,57.181585445116376,39.188821045682374,2.332603472858739,9,1987,245,0.6816387600233341,0.6219518703256062,,,,,,,11.159864946330966,,10950,0,59.1,10.5,28.0,2.516621998451472,-0.9508124213051226,-1.2187355915377234,20.00187,6.75390625,14.33447265625,1.7939453125,7.716064453125,7.4246826171875,11.552093762168376,538.8016764322916,0.4057685940743427,16.966796875,82.416015625,112.8330078125,282.4453125,718.0712890625,603.544921875,506.51953125,0.3224526861177897,2.1110638658569005,1.8686649771968211,4.465207131034254,10.197265625,85.9951171875,91.70703125,194.7255859375,1.59375,11.2939453125,4.3330078125,8.814453125,1987-09-02,348.25
1,2.0,540325.0,5367405.0,4.1900826446281,48.6363636363636,46.0165289256198,17.0578512396694,28355.0,42.5046393516309,39.994597770033266,16.630541999763363,9,1987,261,0.6816387600233341,0.6556691338743984,57.181585445116376,39.188821045682374,2.332603472858739,,,,11.88691206125223,0.7270471149212643,10950,0,59.1,10.5,28.0,2.516621998451472,-0.9508124213051226,-1.2187355915377234,20.00187,9.2490234375,19.65631103515625,5.15789794921875,9.1549072265625,9.6116943359375,11.552093762168376,538.8016764322916,0.6440792459185656,18.923828125,77.7607421875,111.4326171875,263.8388671875,732.1298828125,543.517578125,552.5615234375,0.45294399319534084,2.742197457128526,2.6957776785933847,5.05863367440437,14.9765625,93.2314453125,97.5498046875,211.4931640625,0.564453125,19.7431640625,9.09765625,16.5185546875,1987-09-18,348.25
2,3.0,540341.056338028,5367399.78873239,30.4647887323944,29.8732394366197,39.7887323943662,13.4225352112676,28355.0,36.284743543623236,40.703321161017946,22.27825199902978,10,1987,277,0.7401768531960371,0.688126690746912,42.5046393516309,39.994597770033266,16.630541999763363,-13.2658596205331,1.6588290071004508,12.352229076941,12.631630265143357,0.7447182038911269,10950,0,59.1,10.5,28.0,2.516621998451472,-0.9508124213051226,-1.2187355915377234,20.00187,46.0712890625,15.481201171875,4.1083984375,8.65826416015625,9.01226806640625,11.552093762168376,538.8016764322916,0.4035544674163948,13.181640625,65.5947265625,125.962890625,237.2197265625,753.8115234375,502.1796875,577.6953125,0.4118749790800816,3.9912988834577976,5.709763450403093,6.645685423900746,17.009765625,117.1181640625,145.1083984375,241.0224609375,1.1279296875,36.2822265625,39.818359375,34.703125,1987-10-04,348.25
3,4.0,540317.0,5367367.0,31.2,29.6,38.2,7.0,28355.0,35.946412017984855,41.35145649902094,21.91844519894974,10,1987,293,0.7401768531960371,0.7192621817455338,36.284743543623236,40.703321161017946,22.27825199902978,-9.518181818181798,-3.9082644628098997,13.50495867768595,13.370315834638086,0.738685569494729,10950,0,59.1,10.5,28.0,2.516621998451472,-0.9508124213051226,-1.2187355915377234,20.00187,4.4150390625,20.75299072265625,6.21295166015625,10.12689208984375,10.1693115234375,11.552093762168376,538.8016764322916,0.6810126185755823,55.30078125,32.591796875,148.478515625,217.2998046875,749.830078125,519.140625,557.1298828125,0.37344402618172584,2.2361756477274843,3.3790087894160443,10.817854988859462,14.669921875,101.970703125,100.1689453125,310.1259765625,7.3876953125,31.9365234375,19.154296875,84.484375,1987-10-20,348.25
4,4.5,540321.0,5367386.0,16.529752066115698,41.69669421487605,40.6,12.62396694214875,28355.0,39.248892431179335,41.969571013091574,17.848057627303046,11,1987,309,0.793577803248942,0.7490157876964552,35.946412017984855,41.35145649902094,21.91844519894974,5.911727389128174,0.40563380281690087,-6.967518333139351,14.0681768254923,0.6978609908542133,10950,0,59.1,10.5,28.0,2.516621998451472,-0.9508124213051226,-1.2187355915377234,20.00187,51.4248046875,20.44012451171875,8.33935546875,11.65606689453125,11.4383544921875,11.552093762168376,538.8016764322916,0.5919115829507146,46.1064453125,36.4482421875,151.140625,175.84765625,774.474609375,536.521484375,543.4208984375,0.6564999355148128,7.140876490502608,3.4583040407706394,6.70044589644864,17.0673828125,153.2412109375,130.189453125,248.359375,4.455078125,45.419921875,41.2763671875,66.734375,1987-11-05,348.25
5,5.0,540325.0,5367405.0,1.8595041322314,53.7933884297521,43.0,18.2479338842975,28355.0,44.28616609924249,42.582333880944,12.018249611357522,11,1987,325,0.793577803248942,0.7773303443774742,39.248892431179335,41.969571013091574,17.848057627303046,12.096694214876049,2.3999999999999986,-14.6702479338843,14.66665396948731,0.5984771439950105,10950,0,59.1,10.5,28.0,2.516621998451472,-0.9508124213051226,-1.2187355915377234,20.00187,41.1552734375,17.384521484375,5.8355712890625,8.7059326171875,9.01898193359375,11.552093762168376,538.8016764322916,0.5660508326830413,55.513671875,74.4765625,144.4365234375,166.7158203125,761.56640625,536.7265625,547.9521484375,0.7213792245197016,3.49060509653563,4.239341973743446,12.621503274380707,20.8369140625,128.9326171875,137.869140625,339.9013671875,13.775390625,60.2705078125,47.0341796875,103.5009765625,1987-11-21,348.25
6,6.0,540325.0,5367405.0,2.83471074380165,51.0165289256198,44.7520661157025,16.6363636363636,28355.0,49.486947997782224,43.208516228957194,6.034405777869043,12,1987,341,0.8414709848078965,0.8041514523449627,44.28616609924249,42.582333880944,12.018249611357522,4.659917355371878,2.076033057851248,-6.847520661157024,15.0810025337599,0.4143485642725899,10950,0,59.1,10.5,28.0,2.516621998451472,-0.9508124213051226,-1.2187355915377234,20.00187,18.7568359375,20.8699951171875,8.640625,10.84454345703125,10.93402099609375,11.552093762168376,538.8016764322916,0.7011364599394032,92.4111328125,63.587890625,102.283203125,221.248046875,725.09375,560.07421875,541.2294921875,0.5301430608683627,3.5911031213474685,4.112337573870115,9.510555720893421,17.2919921875,97.8271484375,126.7998046875,323.8720703125,8.8427734375,41.5712890625,32.8447265625,131.1904296875,1987-12-07,348.25
7,6.25,540325.0,5367405.0,2.5516528925619824,51.342975206611555,44.79958677685953,17.04338842975205,28355.0,53.61468676197056,43.86099113216839,1.1561350530814456,12,1987,357,0.8414709848078965,0.8294275814489923,49.486947997782224,43.208516228957194,6.034405777869043,-1.2252066115702718,0.8997933884297638,0.34607438016529113,15.22500129837623,0.1439987646163292,10950,0,59.1,10.5,28.0,2.516621998451472,-0.9508124213051226,-1.2187355915377234,20.00187,7.6650390625,24.4835205078125,8.862060546875,11.1214599609375,10.62835693359375,11.552093762168376,538.8016764322916,1.0124688185344901,57.3212890625,113.7265625,70.2041015625,218.30859375,647.5703125,649.5791015625,562.697265625,0.7198103033741949,5.229970860606248,4.732954264820805,9.271551295369786,20.001953125,126.640625,153.693359375,275.5029296875,3.0634765625,50.5380859375,73.7021484375,94.205078125,1987-12-23,348.25
8,6.5,540325.0,5367405.0,2.268595041322315,51.6694214876033,44.84710743801655,17.4504132231405,28355.0,56.94278127837954,45.21040298897111,0.0,1,1988,8,0.08323691620031025,0.021916053410854716,53.61468676197056,43.86099113216839,1.1561350530814456,0.32644628099174966,0.04752066115702647,-0.28305785123966754,15.055127495716064,-0.16987380266016494,10950,0,59.1,10.5,28.0,2.516621998451472,-0.9508124213051226,-1.2187355915377234,20.00187,7.1123046875,25.837158203125,12.0362548828125,14.086669921875,13.29412841796875,11.552093762168376,538.8016764322916,0.9932108308961212,18.001953125,143.62890625,74.794921875,183.263671875,660.3544921875,646.0927734375,594.509765625,2.3929517242370597,6.581300240234863,6.606412818419267,12.09808281569726,34.904296875,154.9931640625,165.6943359375,336.48046875,10.35546875,56.9599609375,61.361328125,140.419921875,1988-01-08,350.45
9,6.75,540325.0,5367405.0,1.9855371900826475,51.99586776859505,44.89462809917357,17.857438016528953,28355.0,54.602389677803956,45.43311994625829,0.0,1,1988,24,0.08323691620031025,0.06570605393630431,56.94278127837954,45.21040298897111,0.0,0.3264462809917461,0.047520661157022914,-0.2830578512396674,14.618198625345544,-0.43692887037052053,10950,0,59.1,10.5,28.0,2.516621998451472,-0.9508124213051226,-1.2187355915377234,20.00187,42.369140625,24.28900146484375,10.33013916015625,11.818115234375,10.739501953125,11.552093762168376,538.8016764322916,1.013111717922844,13.640625,115.7958984375,88.1826171875,196.3515625,614.31640625,699.8115234375,595.3154296875,0.709671841510587,6.125428482761374,7.84092779842675,17.261676266593504,23.314453125,149.673828125,192.578125,403.419921875,10.724609375,61.73046875,96.5556640625,152.24609375,1988-01-24,350.45
