"","X","site_location_name","latitude","longitude","mga","SW_easting","SW_northing"
"613",613,"WAACOO0018",-31.195625,120.317888888889,51,244430.036508469,6545617.8069366
"614",614,"WAACOO0019",-31.2071083333333,120.265136111111,51,239433.136181952,6544221.23478061
"615",615,"WAACOO0020",-30.192,120.655138888889,51,274248.817656003,6657615.22265607
"616",616,"WAACOO0021",-30.1923333333333,120.650611111111,51,273813.54741576,6657569.28215666
"617",617,"WAACOO0022",-30.1953055555556,120.63275,51,272100.341615892,6657204.16108507
"618",618,"WAACOO0023",-30.1927941666667,120.641466944444,51,272934.007679233,6657499.99021316
"619",619,"WAACOO0024",-30.1854222222222,120.644138888889,51,273174.412304972,6658322.55563923
"620",620,"WAACOO0025",-30.1951194444444,120.598783333333,51,268828.924839036,6657156.29469543
"621",621,"WAACOO0026",-30.5303861111111,120.665680555556,51,276036.931079144,6620122.75854997
"622",622,"WAACOO0027",-30.5014861111111,120.660041666667,51,275429.290295516,6623315.44841039
"623",623,"WAACOO0028",-30.4875833333333,120.658136111111,51,275214.37402483,6624852.93843266
"624",624,"WAACOO0029",-30.4328972222222,120.626683333333,51,272067.136003975,6630852.49460862
"625",625,"WAACOO0030",-32.0121722222222,126.263391666667,52,241503.500223355,6454941.13137385
"626",626,"WAACOO0031",-30.6853222222222,120.257422222222,51,237272.667735255,6602060.98143071
"627",627,"WAACOO0032",-30.7885305555556,120.314936111111,51,243058.519195195,6590750.65199
"628",628,"WAADAL0001",-17.4152666666667,124.945525,51,706659.319002097,8073454.74369302
"629",629,"WAADAL0002",-17.8930594,122.6500285,51,462928.643605438,8021611.09972745
"630",630,"WAADAL0003",-17.88259,122.62896,51,460694.596347288,8022765.08557781
"631",631,"WAADAL0004",-17.8915288930075,122.655865779901,51,463546.661563732,8021781.58044065
"632",632,"WAADAL0005",-17.4848908014956,123.031530253269,51,503347.432257076,8066802.36203696
"633",633,"WAAESP0001",-34.4769,117.754269444444,50,569264.201557308,6184706.14859228
"634",634,"WAAGAS0001",-23.4091333333333,120.559705555556,51,250623.018806124,7409077.37057623
"635",635,"WAAGAS0002",-23.3847,120.479138888889,51,242338.879157277,7411642.30755632
"636",636,"WAAGES0001",-27.5238166666667,114.528980555556,50,255939.857046593,6953112.04410178
"637",637,"WAAGES0002",-27.5095444444444,114.608266666667,50,263743.013447081,6954847.44926073
"638",638,"WAAGES0003",-27.6053944444444,114.692158333333,50,272230.570717495,6944382.48994694
"639",639,"WAAGES0004",-27.4970724972627,114.71816978296,50,274577.276524758,6956434.25682154
"640",640,"WAAGES0005",-27.5296808057064,114.674852716393,50,270364.407574432,6952741.10337152
"641",641,"WAAGSD0001",-19.8124638888889,121.474191666667,51,340189.657012271,7808549.86351956
"642",642,"WAAGVD0001",-29.6692638888889,125.13025,51,706159.944598017,6715964.35465034
"643",643,"WAAHAM0001",-31.9848333333333,128.285241666667,52,432475.369739479,6461022.31084981
"644",644,"WAAHAM0002",-31.8882611111111,128.237330555556,52,427873.619106637,6471696.0128878
"645",645,"WAAHAM0003",-31.7691,128.288088888889,52,432587.441905808,6484936.85611151
"646",646,"WAAHAM0004",-31.9524472222222,127.274283333333,52,336901.834919199,6463535.04633567
"647",647,"WAAHAM0005",-32.2258722222222,127.440336111111,52,353035.815151003,6433460.80292122
"648",648,"WAAHAM0006",-32.2191416666667,126.301886111111,52,245715.876214994,6432080.08435362
"649",649,"WAAJAF0001",-34.6191722222222,117.155436111111,50,514249.209312567,6169176.98253674
"650",650,"WAAJAF0002",-34.5995416666667,117.266086111111,50,524398.528615859,6171332.60663858
"651",651,"WAAJAF0003",-34.4036277777778,117.687625,50,563199.312638773,6192874.81867038
"652",652,"WAALSD0001",-25.0966444444444,120.723963888889,51,270466.919218362,7222416.50823727
"653",653,"WAALSD0002",-25.0572027777778,120.7392,51,271930.848080218,7226811.89177249
"654",654,"WAALSD0003",-25.2688666666667,120.6275,51,261071.630872716,7203168.07607728
"655",655,"WAAMAL0001",-32.0631416666667,126.279308333333,52,243149.958944875,6449326.71115433
"656",656,"WAAMAL0002",-32.814725,119.142836111111,50,700611.598288348,6367218.80806594
"657",657,"WAAMAL0003",-32.8745888888889,119.158022222222,50,701897.924123265,6360551.56728927
"658",658,"WAAMUR0001",-28.0651111111111,121.013705555556,51,304798.085550066,6893992.6079143
"659",659,"WAAMUR0002",-28.143125,120.966122222222,51,300265.399524783,6885270.1947253
"660",660,"WAAMUR0003",-26.8731969,116.6355751,50,463802.903281636,7027557.20688806
"661",661,"WAAMUR0004",-26.4917943,116.5814233,50,458285.554014672,7069783.22188649
"662",662,"WAAMUR0005",-26.5686423,116.6085684,50,461016.774858519,7061280.57313392
"663",663,"WAAMUR0006",-26.6949439,116.7166219,50,471809.051307023,7047320.47822862
"664",664,"WAAMUR0007",-26.7993437125397,116.648383773263,50,465052.493310033,7035740.62243353
"665",665,"WAAMUR0008",-26.7456814,116.8295422,50,483050.103700381,7041721.02763601
"666",666,"WAAMUR0028",-27.3891611111111,120.698586111111,51,272420.506594759,6968357.021601
"667",667,"WAAMUR0029",-27.3993694444444,120.682205555556,51,270821.242020292,6967195.6899188
"668",668,"WAAMUR0030",-27.382775,120.691152777778,51,271672.092259086,6969051.09859175
"669",669,"WAAMUR0031",-27.4386166666667,120.655516666667,51,268263.450331234,6962796.87453195
"670",670,"WAANOK0001",-15.2243456777205,126.214664839634,52,200767.853603064,8314949.07150068
"671",671,"WAANOK0002",-15.2295384,126.2081139,52,200070.958591636,8314365.12141642
"672",672,"WAANOK0003",-14.8470567,126.2793561,52,207207.364563724,8356807.87305135
"673",673,"WAANOK0004",-14.783264094,126.493138724,52,230148.749334144,8364138.7016302
"674",674,"WAANOK0005",-14.796853,126.540517,52,235268.050967203,8362690.98892724
"675",675,"WAANOK0006",-14.84238,126.28239,52,207527.78719114,8357329.61518255
"676",676,"WAANOK0007",-14.57553,126.56193,52,237309.661160939,8387214.26962947
"677",677,"WAANOK0008",-14.7823306,126.4903962,52,229852.209238527,8364238.73336595
"678",678,"WAANUL0001",-31.7340666666667,125.869944444444,51,771912.255105331,6485456.61343778
"679",679,"WAANUL0002",-31.6990694444444,125.861055555556,51,771171.736930212,6489359.97817788
"680",680,"WAANUL0003",-29.7187777777778,125.315836111111,51,724015.344533361,6710130.56206012
"681",681,"WAANUL0004",-29.4734361111111,127.071927777778,52,313049.695050328,6738011.81940542
"682",682,"WAANUL0005",-30.0122638888889,127.690208333333,52,373683.622462934,6679133.45723193
"683",683,"WAANUL0006",-30.0255694444444,127.730944444444,52,377628.885830926,6677703.14117602
"684",684,"WAANUL0007",-30.0354805555556,127.789519444444,52,383289.140269397,6676665.95105091
"685",685,"WAANUL0008",-30.0722555555556,127.91645,52,395566.778453547,6672713.23964495
"686",686,"WAANUL0009",-29.6561055555556,127.068638888889,52,313067.593707743,6717760.66670406
"687",687,"WAAPIL0001",-22.6008194444444,118.281502777778,50,631721.152327858,7500102.12400597
"688",688,"WAAPIL0002",-21.5912222222222,117.066358333333,50,506869.020721487,7612416.42671871
"689",689,"WAAPIL0003",-21.5411027777778,117.057005555556,50,505902.905134,7617964.04118458
"690",690,"WAAPIL0004",-21.3949305555556,117.169836111111,50,517604.036984033,7634133.77874083
"691",691,"WAAPIL0005",-21.5712388888889,117.056258333333,50,505824.327213217,7614628.60200839
"692",692,"WAAPIL0006",-21.5642444444444,117.059097222222,50,506118.526032204,7615402.64002004
"693",693,"WAAPIL0007",-21.6771416666667,116.973991666667,50,497309.363597374,7602908.00800208
"694",694,"WAAPIL0008",-21.6628833333333,117.704727777778,50,572914.614857174,7604320.83105559
"695",695,"WAAPIL0009",-21.8727972222222,117.824405555556,50,585173.656055737,7581024.20319707
"696",696,"WAAPIL0010",-21.8570333333333,117.97935,50,601193.931833417,7582675.31310937
"697",697,"WAAPIL0011",-21.891925,117.999286111111,50,603228.933395013,7578799.68212146
"698",698,"WAAPIL0012",-22.6208583333333,118.314302777778,50,635073.392950352,7497854.1602619
"699",699,"WAAPIL0013",-22.6108555555556,118.293936111111,50,632989.636944547,7498979.94180046
"700",700,"WAAPIL0014",-22.635899029,118.224854816,50,625865.92827042,7496267.33707153
"701",701,"WAAPIL0015",-22.6092777777778,117.93565,50,596163.630090124,7499430.13365971
"702",702,"WAAPIL0016",-22.7235888888889,118.268075,50,630224.870825041,7486521.60612389
"703",703,"WAAPIL0017",-22.1338722222222,119.023691666667,50,708721.829283812,7550965.95086754
"704",704,"WAAPIL0018",-22.3355416666667,118.987772222222,50,704722.750650493,7528682.571767
"705",705,"WAAPIL0019",-22.3029222222222,119.012908333333,50,707360.517677219,7532260.45322098
"706",706,"WAAPIL0020",-21.6144333333333,117.120475,50,512468.872678908,7609844.04046044
"707",707,"WAAPIL0021",-21.6064388888889,117.116136111111,50,512020.468199782,7610729.21456851
"708",708,"WAAPIL0022",-21.5814194444444,117.097355555556,50,510078.349306365,7613499.71678623
"709",709,"WAAPIL0023",-22.255,118.695491666667,50,674713.781901786,7537968.44388643
"710",710,"WAAPIL0024",-22.4671,119.085222222222,50,714560.169601321,7513977.63043713
"711",711,"WAAPIL0025",-22.7082138888889,119.708686111111,50,778256.612306998,7486239.8747934
"712",712,"WAAPIL0026",-22.7669277777778,119.631438888889,50,770201.652642224,7479878.57137751
"713",713,"WAAPIL0027",-22.6915666666667,119.773977777778,50,785002.010220042,7487960.12830672
"714",714,"WAAPIL0028",-22.6765527777778,119.840088888889,50,791830.064013991,7489494.98984065
"715",715,"WAAPIL0029",-22.6619361111111,119.917738888889,50,799845.529896041,7490959.68171275
"716",716,"WAAPIL0030",-23.3147388888889,119.632483333333,50,769216.863238436,7419189.09340369
"717",717,"WAAPIL0031",-23.1460472222222,119.265341666667,50,731947.203597013,7438509.67914167
"718",718,"WAAPIL0032",-23.1856638888889,119.237930555556,50,729072.135332144,7434165.099548
"719",719,"WAAPIL0033",-23.2140083333333,119.202358333333,50,725382.183278371,7431081.28431525
"720",720,"WAAPIL0034",-23.3019861111111,120.217119444444,51,215367.109794295,7420313.98120039
"721",721,"WAAPIL0035",-23.365975,120.344155555556,51,228497.201206539,7413469.12492677
"722",722,"WAASWA0001",-32.3442472222222,115.902391666667,50,396711.531379369,6420876.71837996
"723",723,"WAASWA0002",-32.3351555555556,115.907163888889,50,397150.351528354,6421889.18768702
"724",724,"WAASWA0003",-32.3373194444444,115.913566666667,50,397755.398114106,6421655.43611495
"725",725,"WAASWA0004",-31.3754861111111,115.713483333333,50,377660.456405099,6528068.37908225
"726",726,"WAAVIB0001",-15.5786611111111,128.367061111111,52,432139.595594993,8277569.21221235
"727",727,"WAAVIB0002",-15.7198138888889,128.271597222222,52,421957.560202172,8261922.43908824
"728",728,"WAAVIB0003",-16.0062611111111,128.023327777778,52,395503.238375859,8230126.45207002
"729",729,"WAAVIB0004",-15.8196055555556,128.097883333333,52,403391.575848727,8250811.34092225
"730",730,"WAAYAL0002",-26.2520621508029,113.298021246241,49,729525.313809109,7094364.70217805
"731",731,"WAAYAL0004",-26.2546195063196,113.3012957223,49,729847.437586747,7094075.52987019
"732",732,"WAAYAL0005",-26.38997799,113.3111487,49,730563.443696581,7079059.77135548
"733",733,"WAAYAL0006",-29.4468232,116.9988937,50,499892.713133079,6742508.55024715
"734",734,"WAAYAL0007",-29.506912846362,116.952379968716,50,495384.622694248,6735849.71316813
"735",735,"WAAYAL0008",-29.4822659,117.0301964,50,502927.371403048,6738581.15075449
"736",736,"WAGCOO0001",-30.4361277777778,120.642905555556,51,273633.0152024,6630526.95540403
"737",737,"WAGCOO0002",-30.3509916666667,120.642691666667,51,273415.892610892,6639964.79067283
"738",738,"WAGCOO0004",-30.4652583333333,120.806083333333,51,289370.622589948,6627613.19996393
