"site_location_name","pv_filter_slope","pv_filter_intercept","npv_filter_slope","npv_filter_intercept","bs_filter_slope","bs_filter_intercept","pv_filter_slope_yr","npv_filter_slope_yr","bs_filter_slope_yr"
"NSAMDD0028","0.000856126814130342","3.38921291559909","0.00101251892941225","28.1994607924477","-0.00186658971986411","65.4318616773311",0.312486287157575,0.369569409235471,-0.6813052477504
"NSAMDD0029","0.000812870277836643","3.60440117305708","0.000437075506620988","34.0628676155156","-0.00115210172091434","57.6857776175783",0.296697651410375,0.159532559916661,-0.420517128133734
"NSAMDD0030","0.00033055043884731","19.3084852812404","0.000464443143845733","35.6803552029196","-0.000905062160512586","44.0763969687056",0.120650910179268,0.169521747503693,-0.330347688587094
"NSAMDD0031","0.000400795023288394","20.8080956427835","-0.000102585885959786","50.9149233650359","-0.00034311774699517","28.2133556397698",0.146290183500264,-0.0374438483753219,-0.125237977653237
"NSAMDD0032","0.00053766926434138","19.5435447100718","-0.000470328749575665","60.2902296738283","-7.31056722858967e-05","18.6728974443159",0.196249281484604,-0.171669993595118,-0.0266835703843523
"NSAMUL0001","0.00011021278155232","18.5422896418615","-0.000290160221781116","53.1132227620013","0.000154372538219372","26.6452522307453",0.0402276652665968,-0.105908480950107,0.0563459764500708
"NSAMUL0002","0.000751170870848044","8.40611517287346","0.000924864808687712","28.2566273096507","-0.00168697550939896","61.3435411579117",0.274177367859536,0.337575655171015,-0.61574606093062
"NSAMUL0003","9.88300441801187e-05","21.0444975874193","-0.000376829162887663","51.1787758878623","0.000249774673672398","26.0201045645943",0.0360729661257433,-0.137542644453997,0.0911677558904253
"NSAMUL0004","-0.000557862795867025","26.6466931062875","-0.000429838511527761","62.4556743242818","0.000947629285789946","9.82697330041805",-0.203619920491464,-0.156891056707633,0.34588468931333
"NSANAN0001","-0.000137918246326856","59.9959706599539","1.13241395002591e-05","34.2778698388367","0.000157770399120552","3.57377653993789",-0.0503401599093024,0.00413331091759457,0.0575861956790015
"NSANAN0002","-0.000471403931773305","61.9337507566781","0.000268896523529435","32.6003332853374","0.000192806858764576","4.06247421451922",-0.172062435097256,0.0981472310882438,0.0703745034490702
"NSANET0001","4.68906178054239e-05","43.1856062033559","-0.000414103401857349","51.3231823908451","0.000230589926195021","5.8834905880177",0.0171150754989797,-0.151147741677932,0.0841653230611827
"NSANSS0001","0.000177250398950369","53.3240324479717","-0.000104551408703797","37.8355696158289","-8.40526768226533e-05","6.90861353126242",0.0646963956168847,-0.0381612641768859,-0.0306792270402685
"NSANSS0002","0.000576444019176212","41.9846698580217","-0.000478431722525339","48.1575972138252","-0.000104576732574624","8.52603443336464",0.210402066999317,-0.174627578721749,-0.0381705073897378
"NSTNSS0001","0.000726797347520108","36.3170888014885","-0.000508221722100264","49.4914307418156","-0.000213654070976782","12.5357071103037",0.265281031844839,-0.185500928566596,-0.0779837359065254
"NSTSYB0001","0.000813536540842337","49.2201599280095","-0.000656758079959999","39.8562606629326","-0.000218273970629318","9.97174325836786",0.296940837407453,-0.2397166991854,-0.0796699992797011
"NSTSYB0002","0.000743580951199667","53.5895478254104","-0.000578784995551348","36.0355080074922","-0.000203417745977172","8.14734174923055",0.271407047187878,-0.211256523376242,-0.0742474772816678
"NSTSYB0003","0.000552523360049982","46.1363002507707","-0.00046412568709623","43.471186159697","6.05731859971682e-05","6.73064754315617",0.201671026418243,-0.169405875790124,0.0221092128889664
"NSTSYB0004","0.000544935321716528","52.9030922872169","-0.000465953987719804","36.7286885153464","-0.000154452332770285","8.55546310555676",0.198901392426533,-0.170073205517728,-0.056375101461154
"NSTSYB0005","0.000304855644655752","50.4533829458815","-0.000466965150667159","40.4707373069557","0.000129697493913292","7.28153223201607",0.111272310299349,-0.170442279993513,0.0473395852783516
"NSTSYB0006","-0.000224030963273136","58.5525793250537","8.00489351936611e-05","32.443315171837","0.000388951331280353","4.1646984739101",-0.0817713015946946,0.0292178613456863,0.141967235917329
"NSTSYB0007","-0.000102419348106692","56.2994136867203","-0.000128761750075972","38.1059843425464","0.000342151464507574","2.57563217386976",-0.0373830620589426,-0.0469980387777298,0.124885284545265
"NSTSYB0008","3.60377054236244e-05","50.2176208977722","-8.83614062485211e-05","41.4120036491009","0.000149945929448137","5.24810379848581",0.0131537624796229,-0.0322519132807102,0.05473026424857
"NSTSYB0009","0.000252708999323227","48.1442785569752","-0.000178237964042556","40.367682419941","-3.88927788868674e-05","9.7577494837665",0.0922387847529779,-0.0650568568755329,-0.0141958642937066
"NTAARP0001","0.000313313257145102","43.2800296546166","-0.000346786485589605","48.3747825743978","7.21543980045479e-05","5.14777527825825",0.114359338857962,-0.126577067240206,0.02633635527166
"NTAARP0002","3.14391763365724e-05","34.4412082138033","-0.000503701120170761","56.3304616603703","0.00044655124530515","6.410184666654",0.0114752993628489,-0.183850908862328,0.16299120453638
"NTAARP0003","0.000152049264375094","31.3464113347798","-0.000230000646840951","49.8209418088316","-4.50424265160415e-06","15.4246908941939",0.0554979814969093,-0.0839502360969471,-0.00164404856783551
"NTAARP0004","0.00035208099682334","39.4395352030218","-0.000271315311104235","48.8790396729731","1.75433273149167e-05","7.32331341784863",0.128509563840519,-0.0990300885530458,0.0064033144699446
"NTAARP0005","0.0005557530866983","40.6933866567487","-0.000503421918771795","49.9472869120467","6.20177378219451e-06","5.92248589233028",0.202849876644879,-0.183749000351705,0.002263647430501
"NTABRT0001","6.10798832891592e-05","11.4413638210374","0.00032076836653654","44.9566150498381","-0.000323377018294612","40.8845246667296",0.0222941574005431,0.117080453785837,-0.118032611677533
"NTABRT0002","6.39766172786335e-06","12.3888894717696","0.000345694551753879","47.9660342684946","-0.000372689618100361","38.0547533338917",0.00233514653067012,0.126178511390166,-0.136031710606632
"NTABRT0003","-9.50985624746603e-05","13.4938485336403","0.000439730195488292","46.0886566535376","-0.000400080472008104","39.0001425042009",-0.034710975303251,0.160501521353227,-0.146029372282958
"NTABRT0004","-7.05984343738382e-05","12.9579023231425","0.00082456992072248","34.4452922498622","-0.000861989550925851","51.5736200129748",-0.0257684285464509,0.300968021063705,-0.314626186087936
"NTABRT0005","-7.32395779851743e-06","12.4006214032945","0.000296631625393896","31.8560277643462","-0.000336009834473346","54.278067493354",-0.00267324459645886,0.108270543268772,-0.122643589582771
"NTABRT0006","1.40172414018996e-05","11.8381544846755","0.00104421184914648","31.1967593990805","-0.0011647904562741","56.0815505450033",0.00511629311169335,0.381137324938465,-0.425148516540047
"NTABRT0007","-0.00039880236383798","16.9377759528657","0.00120331417225048","21.3528324191909","-0.000859914466512052","60.3247637455943",-0.145562862800863,0.439209672871425,-0.313868780276899
"NTABRT0008","3.82384337213243e-05","12.7547287878592","0.000209614372733733","38.8948780576922","-0.000368487015380035","48.7140048338332",0.0139570283082834,0.0765092460478125,-0.134497760613713
"NTADAC0001","-8.11029889176272e-05","49.2193541091644","-5.73279550766453e-06","43.3434492320527","0.00012472841414471","5.63601478607301",-0.0296025909549339,-0.00209247036029755,0.0455258711628192
"NTADAC0002","0.000326156562623402","45.9425873269753","-0.000526943799205818","48.6210495909495","0.00023066180153643","3.53005233715009",0.119047145357542,-0.192334486710124,0.084191557560797
"NTADMR0001","2.8710674808026e-05","15.3164062724134","-0.00058060382137548","51.5665914516333","0.000651258508302455","28.4550724286845",0.0104793963049295,-0.21192039480205,0.237709355530396
"NTADMR0002","0.000132116460418388","5.38119166910173","0.000232375398898119","32.9953848719514","-0.000352326476382664","59.5437830635631",0.0482225080527116,0.0848170205978134,-0.128599163879672
"NTAFIN0001","1.65285526192418e-05","7.24958988178162","-0.00107661997124529","45.9150318634808","0.000857486667071375","45.1673227334131",0.00603292170602326,-0.392966289504531,0.312982633481052
"NTAFIN0002","-1.21381812828653e-06","16.4045471876128","0.00101991644308947","29.0277220391056","-0.00118131321969326","54.0828711488303",-0.000443043616824583,0.372269501727656,-0.43117932518804
"NTAFIN0003","-0.000544478344345806","19.7597503720789","0.00153999331062763","13.6426405237994","-0.000960650716351836","64.8143792887701",-0.198734595686219,0.562097558379085,-0.35063751146842
"NTAFIN0004","-0.000339245095269059","17.862909304333","8.2262662804389e-05","49.9062245820228","0.000236909183857155","31.0052252087145",-0.123824459773207,0.030025871923602,0.0864718521078616
"NTAFIN0005","-8.55720310755916e-05","10.2649600865289","0.000672597502061732","22.5522379077899","-0.000582408202744093","65.0432696130791",-0.0312337913425909,0.245498088252532,-0.212578994001594
"NTAFIN0006","0.000171666360342499","10.8891740525695","-0.00112633626037883","46.7182050571645","0.000948351080379786","40.3807198088806",0.0626582215250121,-0.411112735038273,0.346148144338622
"NTAFIN0007","0.00020048876279719","6.32469340789716","0.000153240947417904","21.6247174213525","-0.000397526086678205","69.8982079210616",0.0731783984209743,0.055932945807535,-0.145097021637545
"NTAFIN0008","-1.45596392610711e-05","5.91822346643673","0.000214137067831087","32.0364603116246","-0.000229178483043841","58.0489610610335",-0.00531426833029095,0.0781600297583468,-0.083650146311002
"NTAFIN0009","-0.00012424011371635","15.9880149958897","-0.000370691028057958","36.7238208931996","0.000422252639453915","46.5214969700722",-0.0453476415064678,-0.135302225241155,0.154122213400679
"NTAFIN0010","8.88328919304169e-05","11.9247744443705","-0.000400226735113537","30.4900447596408","0.000304031976897937","55.0625824571077",0.0324240055546022,-0.146082758316441,0.110971671567747
"NTAFIN0011","-0.000411856534086906","19.2880017131243","0.000292633879274238","32.4682169161433","4.98432487516699e-05","46.5550204829236",-0.150327634941721,0.106811365935097,0.0181927857943595
"NTAFIN0012","5.77865111334028e-05","4.63030096542515","-0.00016873729414555","27.7378318245383","0.000123952862336168","65.208980114441",0.021092076563692,-0.0615891123631258,0.0452427947527013
"NTAFIN0013","-0.000341004102493481","24.9106470949519","-0.000636420162816629","47.6635021619555","0.000937705243443079","26.8296802146994",-0.124466497410121,-0.23229335942807,0.342262413856724
"NTAFIN0014","0.000488585968939138","5.35255386778159","-0.00135696447017637","56.7088246192541","0.00095331134970898","35.4407484476268",0.178333878662785,-0.495292031614375,0.347958642643778
"NTAFIN0015","0.000217474873231903","24.780327159996","0.000787586354778576","14.3557543637085","-0.0010665518568873","60.2486387136794",0.0793783287296446,0.28746901949418,-0.389291427763864
"NTAFIN0016","0.00037823290792187","4.34917029326763","-0.00113362724462259","27.7966914795579","0.00081926049697981","64.8349889691308",0.138055011391483,-0.413773944287245,0.299030081397631
"NTAFIN0017","3.12638742069412e-06","15.3268142430146","0.000171076027151431","18.7016333781554","-0.000221207223380399","64.0371740197918",0.00114113140855335,0.0624427499102723,-0.0807406365338456
"NTAFIN0018","0.000358635768996763","5.94606657586146","0.000369899586479186","25.3707294793559","-0.000694691749961801","65.3909421839958",0.130902055683818,0.135013349064903,-0.253562488736057
"NTAFIN0019","0.000151465754010315","10.0646756780454","0.000136395081218068","23.2466556524503","-0.000284902661035746","63.7609928661931",0.055285000213765,0.0497842046445948,-0.103989471278047
"NTAFIN0020","0.000680346960471652","3.61600343672194","-0.00205171339824419","54.8445663972263","0.00144715243455173","38.225358467814",0.248326640572153,-0.748875390359129,0.528210638611382
"NTAFIN0021","0.00017802144536189","7.98279820675708","-0.000321387667113198","18.02307130685","0.000146564539702855","72.1568069899954",0.0649778275570898,-0.117306498496317,0.0534960569915421
"NTAFIN0022","-9.13120423903162e-05","9.86143114814999","0.000472993963756491","25.2977819829866","-0.000340809318346428","62.2866307201594",-0.0333288954724654,0.172642796771119,-0.124395401196446
"NTAFIN0023","0.000264818810469384","10.9552439524838","-0.00070147041713542","44.7764098628542","0.000297484754475228","45.0644144920171",0.0966588658213252,-0.256036702254428,0.108581935383458
"NTAFIN0024","-0.000605113780579275","25.4505283822547","-0.00108136083060181","47.4031979516026","0.00177051692258927","24.2053307915579",-0.220866529911435,-0.394696703169661,0.646238676745084
"NTAFIN0025","0.000232850838933451","6.92133550623109","-0.000654087861789998","38.4314473910423","0.000461159260143966","52.3111134780105",0.0849905562107096,-0.238742069553349,0.168323129952548
"NTAFIN0026","-1.09468952570671e-05","11.9014594428106","0.000795997519482982","27.9662023317936","-0.000876364262088921","58.6207737387935",-0.00399561676882949,0.290539094611288,-0.319872955662456
"NTAFIN0027","0.000232217700871617","5.46279688776614","0.0012652309815706","1.94120299879823","-0.00161728029360985","90.7861682014024",0.0847594608181402,0.461809308273269,-0.590307307167595
"NTAFIN0028","0.000102041538158511","7.4447655517198","0.000291925580697598","18.2216164249381","-0.000404001741687429","72.4959383786113",0.0372451614278565,0.106552836954623,-0.147460635715912
"NTAFIN0029","0.000149774514823573","3.58048332805394","-0.000292372870136246","35.9229545799968","0.000154948709540128","57.7320418646046",0.0546676979106041,-0.10671609759973,0.0565562789821467
"NTAFIN0030","0.000178599057400377","8.02378753430122","0.000676855442183522","34.430325220506","-0.000967336149079439","57.0174583689312",0.0651886559511376,0.247052236396986,-0.353077694413995
"NTAFIN0031","0.000125663138974503","-0.20893339624389","-4.30964773555542e-05","47.9128004223957","-5.17031618145153e-05","49.8982978033608",0.0458670457256936,-0.0157302142347773,-0.0188716540622981
"NTAFIN0032","0.000299665520544586","8.33253759426682","0.000464523761737314","30.7519060700619","-0.000813301053597316","59.8595792344647",0.109377914998774,0.16955117303412,-0.29685488456302
"NTAFIN0033","0.0001085308452592","12.1313649040745","-3.23736497107934e-05","32.8652867210145","-0.000106439730512262","52.8589728829545",0.039613758519608,-0.0118163821444396,-0.0388505016369756
"NTAGFU0001","0.000975875741160345","0.60936745661447","3.46958176748485e-05","54.1764451138831","-0.000699050555657915","36.039866087031",0.356194645523526,0.0126639734513197,-0.255153452815139
"NTAGFU0002","0.000433389825780774","1.38088030941793","0.000274555214676607","48.7012873089589","-0.000649189559904728","46.7837531781563",0.158187286409983,0.100212653356962,-0.236954189365226
"NTAGFU0003","0.00016634632327561","21.3681368442994","-1.37219651661196e-05","44.356999553286","-0.000162875044527298","32.289883773938",0.0607164079955977,-0.00500851728563365,-0.0594493912524638
"NTAGFU0004","-0.000318273603599902","18.638268040853","-0.00052198411456493","54.613097517434","0.000746356472450331","26.2642119542705",-0.116169865313964,-0.190524201816199,0.272420112444371
"NTAGFU0005","0.000431422972482298","17.3703204726112","-9.36608870463708e-05","46.9358800921361","-0.000378074864236334","34.31852461103",0.157469384956039,-0.0341862237719253,-0.137997325446262
"NTAGFU0006","-0.000350522315288566","24.6156450072264","0.000223299015627118","48.2715735019489","0.000149197698204671","22.3923617572501",-0.127940645080327,0.0815041407038981,0.0544571598447049
"NTAGFU0007","0.000125112174822541","3.82645247593921","0.000532490739125778","54.6584261813836","-0.000634271850978172","37.9070479887661",0.0456659438102275,0.194359119780909,-0.231509225607033
"NTAGFU0008","0.000178459730423313","1.96651605893276","-0.000263259353639048","63.3781787110004","8.74002908217789e-05","33.1391199565151",0.0651378016045092,-0.0960896640782525,0.0319011061499493
"NTAGFU0009","-8.38708877110285e-05","16.9605291760709","0.000449481683470659","40.118487310316","-0.000345354791920284","40.7688948720846",-0.0306128740145254,0.164060814466791,-0.126054499050904
"NTAGFU0010","2.11907687385535e-06","15.8288983270989","-0.00135332224313169","68.2019931149439","0.0012821348171668","15.0347062363106",0.000773463058957203,-0.493962618743067,0.467979208265882
"NTAGFU0011","0.000217960548641028","13.6677341880295","-0.000485270644667868","59.0432689682055","0.000150032059948288","24.2651086157477",0.0795556002539752,-0.177123785303772,0.0547617018811251
"NTAGFU0012","0.000116755648019258","19.5661458993664","-0.000974180594587387","62.0621217997977","0.000759287781084727","17.9036670357597",0.0426158115270292,-0.355575917024396,0.277140040095925
"NTAGFU0013","-0.000289461650525498","26.8081924750945","-0.000427006434160811","55.8048197097182","0.000377665093444086","18.794031557778",-0.105653502441807,-0.155857348468696,0.137847759107091
