date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
1988-01,9,,,,,,,,,,,,,,,,,,,
1988-02,138,,,,,,,,,,,,,,,,,,,
1988-03,10,,,,,,,,,,,,,,,,,,,
1988-04,99,22,51,25,20,20,22,23,24,49,49,51,52,53,23,23,25,26,27,
1988-05,18,,,,,,,,,,,,,,,,,,,
1988-06,0,,,,,,,,,,,,,,,,,,,
1988-07,44,21.821533203125,41.527587890625,34.628236443575965,17,19,22,25,27,34,37,42,46,48,30,32,34,37,41,
1988-08,42,,,,,,,,,,,,,,,,,,,
1988-09,0,,,,,,,,,,,,,,,,,,,
1988-10,29,25.418803418803417,35.26238711252136,37.77411477411477,20,23,25,28,31,28,32,36,39,40,34,36,38,40,42,
1988-11,39,,,,,,,,,,,,,,,,,,,
1988-12,144,,,,,,,,,,,,,,,,,,,
1989-01,73,,,,,,,,,,,,,,,,,,,
1989-02,50,,,,,,,,,,,,,,,,,,,
1989-03,81,,,,,,,,,,,,,,,,,,,
1989-04,152,,,,,,,,,,,,,,,,,,,
1989-05,56,,,,,,,,,,,,,,,,,,,
1989-06,36,,,,,,,,,,,,,,,,,,,
1989-07,35,13.801073956553576,41.95238095238095,43.046341463414635,8,11,14,17,19,38,40,42,44,46,36,40,43,46,51,
1989-08,18,,,,,,,,,,,,,,,,,,,
1989-09,0,,,,,,,,,,,,,,,,,,,
1989-10,20,21.50915750915751,37.827063996091844,39.27301587301587,15,18,21,25,29,29,33,39,42,44,34,36,38,42,48,
1989-11,85,,,,,,,,,,,,,,,,,,,
1989-12,112,,,,,,,,,,,,,,,,,,,
1990-01,29,,,,,,,,,,,,,,,,,,,
1990-02,23,,,,,,,,,,,,,,,,,,,
1990-03,207,,,,,,,,,,,,,,,,,,,
1990-04,78,12.015151515151516,53.27272727272727,32.92692162059826,7,10,12,14,16,48,50,52,57,60,26,30,33,35,42,
1990-05,34,,,,,,,,,,,,,,,,,,,
1990-06,70,,,,,,,,,,,,,,,,,,,
1990-07,4,12.757694186614557,49.347422428536525,36.144078144078144,7,10,13,16,18,41,47,50,52,54,30,32,35,39,47,
1990-08,0,,,,,,,,,,,,,,,,,,,
1990-09,0,,,,,,,,,,,,,,,,,,,
1990-10,1,17.185393258426966,35.057889594528575,46.034188034188034,10,14,17,21,24,27,30,36,39,42,40,42,45,50,55,
1990-11,1,,,,,,,,,,,,,,,,,,,
1990-12,138,,,,,,,,,,,,,,,,,,,
1991-01,281,,,,,,,,,,,,,,,,,,,
1991-02,314,,,,,,,,,,,,,,,,,,,
1991-03,7,,,,,,,,,,,,,,,,,,,
1991-04,22,7.103785103785103,55.020757020757024,36.53479853479853,4,5,7,9,11,49,52,56,58,59,33,34,36,39,42,
1991-05,18,,,,,,,,,,,,,,,,,,,
1991-06,2,,,,,,,,,,,,,,,,,,,
1991-07,0,4.335388409371147,39.08724340175953,55.174688492548256,0,2,4,6,10,30,34,40,44,47,47,50,54,61,64,
1991-08,2,,,,,,,,,,,,,,,,,,,
1991-09,0,,,,,,,,,,,,,,,,,,,
1991-10,1,,,,,,,,,,,,,,,,,,,
1991-11,49,,,,,,,,,,,,,,,,,,,
1991-12,59,,,,,,,,,,,,,,,,,,,
1992-01,24,10.541015625,29.75927734375,57.99120879120879,7,8,11,13,14,23,27,30,33,35,53,55,57,62,65,
1992-02,193,,,,,,,,,,,,,,,,,,,
1992-03,8,,,,,,,,,,,,,,,,,,,
1992-04,19,8.872740595994138,56.71390178353286,32.50818070818071,6,7,9,11,13,50,53,57,59,66,23,29,33,36,40,
1992-05,47,,,,,,,,,,,,,,,,,,,
1992-06,8,,,,,,,,,,,,,,,,,,,
1992-07,1,7.8288633461047255,41.443496801705756,48.64179104477612,2,5,8,10,13,20,39,44,48,50,41,43,46,51,69,
1992-08,0,,,,,,,,,,,,,,,,,,,
1992-09,25,,,,,,,,,,,,,,,,,,,
1992-10,0,12.636141636141636,29.552406547764477,56.29772671718406,8,10,12,15,18,19,24,30,35,39,46,50,57,60,66,
1992-11,55,,,,,,,,,,,,,,,,,,,
1992-12,58,,,,,,,,,,,,,,,,,,,
1993-01,56,,,,,,,,,,,,,,,,,,,
1993-02,25,,,,,,,,,,,,,,,,,,,
1993-03,9,,,,,,,,,,,,,,,,,,,
1993-04,3,,,,,,,,,,,,,,,,,,,
1993-05,4,,,,,,,,,,,,,,,,,,,
1993-06,2,,,,,,,,,,,,,,,,,,,
1993-07,20,18.38427734375,21.68091864158319,58.544854558787584,13,15,18,21,26,12,17,21,27,31,50,53,58,65,69,
1993-08,0,,,,,,,,,,,,,,,,,,,
1993-09,26,,,,,,,,,,,,,,,,,,,
1993-10,4,20.475702075702074,11.489013671875,66.5042735042735,15,17,20,24,28,6,9,11,14,18,61,63,66,71,73,
1993-11,71,,,,,,,,,,,,,,,,,,,
1993-12,28,,,,,,,,,,,,,,,,,,,
1994-01,65,,,,,,,,,,,,,,,,,,,
1994-02,94,,,,,,,,,,,,,,,,,,,
1994-03,78,,,,,,,,,,,,,,,,,,,
1994-04,4,16.61639824304539,41.62148962148962,39.96901683337399,11,14,17,19,21,36,39,42,44,46,35,37,40,43,46,
1994-05,13,,,,,,,,,,,,,,,,,,,
1994-06,8,,,,,,,,,,,,,,,,,,,
1994-07,0,16.961406936980946,30.61886147080381,50.5859375,10,14,17,21,24,21,26,32,36,38,42,44,52,55,60,
1994-08,1,,,,,,,,,,,,,,,,,,,
1994-09,0,,,,,,,,,,,,,,,,,,,
1994-10,1,24.492644937986732,20.493506493506494,53.59163059163059,18,22,25,27,29,14,17,21,24,26,48,50,53,57,60,
1994-11,3,,,,,,,,,,,,,,,,,,,
1994-12,53,,,,,,,,,,,,,,,,,,,
1995-01,40,30.01392281387396,19.51770451770452,48.696873473375675,25,27,30,32,37,13,16,20,22,25,43,46,49,52,55,
1995-02,99,,,,,,,,,,,,,,,,,,,
1995-03,13,,,,,,,,,,,,,,,,,,,
1995-04,2,,,,,,,,,,,,,,,,,,,
1995-05,29,,,,,,,,,,,,,,,,,,,
1995-06,0,,,,,,,,,,,,,,,,,,,
1995-07,0,20.57875457875458,30.510378510378512,47.324786324786324,15,17,20,24,26,23,27,31,34,36,43,45,47,50,53,
1995-08,42,,,,,,,,,,,,,,,,,,,
1995-09,0,,,,,,,,,,,,,,,,,,,
1995-10,34,27.197901415324548,19.614802149487055,51.833984375,22,24,26,30,36,14,17,20,22,24,45,49,52,55,56,
1995-11,94,,,,,,,,,,,,,,,,,,,
1995-12,74,,,,,,,,,,,,,,,,,,,
1996-01,163,,,,,,,,,,,,,,,,,,,
1996-02,29,,,,,,,,,,,,,,,,,,,
1996-03,11,,,,,,,,,,,,,,,,,,,
1996-04,35,,,,,,,,,,,,,,,,,,,
1996-05,2,,,,,,,,,,,,,,,,,,,
1996-06,10,,,,,,,,,,,,,,,,,,,
1996-07,0,18.787109375,34.62271062271062,45.38339438339438,13,16,19,22,24,24,31,36,39,41,39,42,45,48,55,
1996-08,1,,,,,,,,,,,,,,,,,,,
1996-09,11,,,,,,,,,,,,,,,,,,,
1996-10,9,27.434676434676433,22.556504759580182,48.547496947496946,23,25,27,30,33,12,19,23,27,30,41,45,48,52,58,
1996-11,12,,,,,,,,,,,,,,,,,,,
1996-12,50,,,,,,,,,,,,,,,,,,,
1997-01,29,,,,,,,,,,,,,,,,,,,
1997-02,104,,,,,,,,,,,,,,,,,,,
1997-03,205,,,,,,,,,,,,,,,,,,,
1997-04,2,,,,,,,,,,,,,,,,,,,
1997-05,51,,,,,,,,,,,,,,,,,,,
1997-06,9,,,,,,,,,,,,,,,,,,,
1997-07,4,15.675048828125,35.879579872984856,46.94505494505494,9,13,16,19,22,29,32,37,39,41,38,43,46,51,58,
1997-08,9,,,,,,,,,,,,,,,,,,,
1997-09,3,,,,,,,,,,,,,,,,,,,
1997-10,2,23.58852258852259,21.954845008542836,53.044921875,20,21,24,26,27,15,18,23,25,27,47,49,52,57,61,
1997-11,4,,,,,,,,,,,,,,,,,,,
1997-12,78,,,,,,,,,,,,,,,,,,,
1998-01,345,,,,,,,,,,,,,,,,,,,
1998-02,52,,,,,,,,,,,,,,,,,,,
1998-03,49,,,,,,,,,,,,,,,,,,,
1998-04,20,8.807081807081808,52.86809965803615,36.48181596289968,5,7,9,11,13,47,50,53,56,58,32,34,36,39,44,
1998-05,124,,,,,,,,,,,,,,,,,,,
1998-06,10,,,,,,,,,,,,,,,,,,,
1998-07,14,6.86080586080586,42.81005859375,48.52565982404692,2,4,7,10,12,33,38,43,48,51,39,42,49,55,59,
1998-08,54,,,,,,,,,,,,,,,,,,,
1998-09,32,,,,,,,,,,,,,,,,,,,
1998-10,35,,,,,,,,,,,,,,,,,,,
1998-11,145,,,,,,,,,,,,,,,,,,,
1998-12,111,,,,,,,,,,,,,,,,,,,
1999-01,188,,,,,,,,,,,,,,,,,,,
1999-02,113,,,,,,,,,,,,,,,,,,,
1999-03,59,,,,,,,,,,,,,,,,,,,
1999-04,32,,,,,,,,,,,,,,,,,,,
1999-05,5,,,,,,,,,,,,,,,,,,,
1999-06,0,,,,,,,,,,,,,,,,,,,
1999-07,16,2.71613066599139,37.77981427174976,58.51967734050354,0,1,3,4,5,26,33,38,43,46,49,52,58,64,71,
1999-08,0,,,,,,,,,,,,,,,,,,,
1999-09,5,,,,,,,,,,,,,,,,,,,
1999-10,5,2.92138671875,23.595162472514048,71.78477306002928,1,1,3,4,5,15,21,24,27,29,67,69,71,74,80,
1999-11,124,,,,,,,,,,,,,,,,,,,
1999-12,98,,,,,,,,,,,,,,,,,,,
2000-01,105,7.017094017094017,60.562744140625,31.169838945827234,4,5,7,9,11,56,58,61,63,65,26,28,31,34,37,
2000-02,316,,,,,,,,,,,,,,,,,,,
2000-03,135,,,,,,,,,,,,,,,,,,,
2000-04,119,,,,,,,,,,,,,,,,,,,
2000-05,4,,,,,,,,,,,,,,,,,,,
2000-06,53,,,,,,,,,,,,,,,,,,,
2000-07,0,2.4781602545559736,49.41879659211928,46.79035695258391,0,1,2,4,6,41,46,49,53,59,35,43,47,51,56,
2000-08,3,,,,,,,,,,,,,,,,,,,
2000-09,0,,,,,,,,,,,,,,,,,,,
2000-10,84,2.9279609279609278,36.7278496460825,58.90673828125,0,1,3,4,6,30,34,36,40,43,53,56,59,62,66,
2000-11,175,,,,,,,,,,,,,,,,,,,
2000-12,191,,,,,,,,,,,,,,,,,,,
2001-01,64,,,,,,,,,,,,,,,,,,,
2001-02,79,,,,,,,,,,,,,,,,,,,
2001-03,59,,,,,,,,,,,,,,,,,,,
2001-04,4,2.274744452754924,47.13437576349865,48.998778998778995,0,1,2,4,5,38,44,48,51,54,42,45,48,53,59,
2001-05,0,,,,,,,,,,,,,,,,,,,
2001-06,11,,,,,,,,,,,,,,,,,,,
2001-07,11,1.5186016677357281,31.765625,65.62948498901635,0,0,1,3,3,23,28,32,36,39,59,61,65,70,74,
2001-08,0,,,,,,,,,,,,,,,,,,,
2001-09,0,,,,,,,,,,,,,,,,,,,
2001-10,8,2.7542899776175083,20.84705594918153,75.2042958262143,0,1,3,4,5,13,18,21,23,28,69,72,75,78,82,
2001-11,58,,,,,,,,,,,,,,,,,,,
2001-12,49,,,,,,,,,,,,,,,,,,,
2002-01,157,4.244325115938492,34.34732731266781,59.866276232308444,1,2,4,6,8,29,31,33,38,42,51,54,61,64,66,
2002-02,184,,,,,,,,,,,,,,,,,,,
2002-03,18,,,,,,,,,,,,,,,,,,,
2002-04,0,3.5641025641025643,50.8994140625,44.34432234432234,1,2,4,5,6,46,49,51,53,55,40,42,44,47,49,
2002-05,8,,,,,,,,,,,,,,,,,,,
2002-06,8,,,,,,,,,,,,,,,,,,,
2002-07,0,3.47008547008547,42.2255859375,52.58730158730159,0,2,3,5,7,31,37,44,47,50,42,47,51,58,65,
2002-08,15,,,,,,,,,,,,,,,,,,,
2002-09,0,,,,,,,,,,,,,,,,,,,
2002-10,0,5.892551892551893,24.854700854700855,67.8893232347911,2,4,6,8,10,14,20,26,30,32,62,63,67,72,77,
2002-11,1,,,,,,,,,,,,,,,,,,,
2002-12,17,,,,,,,,,,,,,,,,,,,
2003-01,29,,,,,,,,,,,,,,,,,,,
2003-02,185,,,,,,,,,,,,,,,,,,,
2003-03,65,,,,,,,,,,,,,,,,,,,
2003-04,7,8.326065078832606,50.348439073514605,39.93760483059376,5,6,8,10,13,46,48,50,52,54,32,38,40,42,44,
2003-05,26,,,,,,,,,,,,,,,,,,,
2003-06,26,,,,,,,,,,,,,,,,,,,
2003-07,0,,,,,,,,,,,,,,,,,,,
2003-08,0,,,,,,,,,,,,,,,,,,,
2003-09,0,,,,,,,,,,,,,,,,,,,
2003-10,13,12.669924260933302,32.857247616719626,52.988522588522585,7,10,13,15,18,22,29,33,38,41,43,49,53,58,61,
2003-11,2,,,,,,,,,,,,,,,,,,,
2003-12,63,,,,,,,,,,,,,,,,,,,
2004-01,115,8.637274059599413,38.818204001952175,51.016613730759836,3,5,8,12,16,33,35,39,42,44,41,47,52,56,58,
2004-02,63,,,,,,,,,,,,,,,,,,,
2004-03,19,,,,,,,,,,,,,,,,,,,
2004-04,25,13.356532356532357,38.295681873627714,47.206787109375,9,11,13,16,18,27,33,38,44,48,38,41,47,53,56,
2004-05,0,,,,,,,,,,,,,,,,,,,
2004-06,0,,,,,,,,,,,,,,,,,,,
2004-07,0,12.416259765625,31.887667887667888,53.93887530562347,7,9,12,15,18,20,27,33,36,41,47,50,54,57,64,
2004-08,0,,,,,,,,,,,,,,,,,,,
2004-09,0,,,,,,,,,,,,,,,,,,,
2004-10,5,,,,,,,,,,,,,,,,,,,
2004-11,24,,,,,,,,,,,,,,,,,,,
2004-12,67,,,,,,,,,,,,,,,,,,,
2005-01,275,16.15380859375,51.396922325354176,30.99169921875,11,14,16,19,22,39,49,52,55,57,26,28,31,33,39,
