date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2002-07,126,8.114285714285714,36.34939329050678,53.79721528025705,5,6,8,10,11,27,32,37,41,43,46,49,53,58,64,
2002-08,106,,,,,,,,,,,,,,,,,,,
2002-09,226,,,,,,,,,,,,,,,,,,,
2002-10,113,,,,,,,,,,,,,,,,,,,
2002-11,39,,,,,,,,,,,,,,,,,,,
2002-12,31,,,,,,,,,,,,,,,,,,,
2003-01,56,1.9744458930899609,35.0971205466081,61.673499267935576,0,1,2,3,4,30,32,35,38,41,56,58,62,65,68,
2003-02,3,,,,,,,,,,,,,,,,,,,
2003-03,96,,,,,,,,,,,,,,,,,,,
2003-04,167,1.9546651067563614,20.820556640625,76.193115234375,0,1,2,3,5,12,16,20,26,29,69,72,77,80,83,
2003-05,105,,,,,,,,,,,,,,,,,,,
2003-06,164,,,,,,,,,,,,,,,,,,,
2003-07,137,,,,,,,,,,,,,,,,,,,
2003-08,151,,,,,,,,,,,,,,,,,,,
2003-09,204,,,,,,,,,,,,,,,,,,,
2003-10,58,9.25455373406193,41.83097949886105,47.400728597449906,5,7,9,11,13,37,38,40,42,63,30,46,48,51,53,
2003-11,8,,,,,,,,,,,,,,,,,,,
2003-12,62,,,,,,,,,,,,,,,,,,,
2004-01,151,1.7918712493180577,43.16971916971917,53.923828125,0,0,2,3,4,38,40,43,46,50,46,50,55,57,60,
2004-02,40,,,,,,,,,,,,,,,,,,,
2004-03,34,,,,,,,,,,,,,,,,,,,
2004-04,72,6.900445765230312,43.42333984375,48.35857352222765,2,3,6,11,14,34,39,43,48,53,42,46,49,51,54,
2004-05,104,,,,,,,,,,,,,,,,,,,
2004-06,213,,,,,,,,,,,,,,,,,,,
2004-07,151,,,,,,,,,,,,,,,,,,,
2004-08,82,,,,,,,,,,,,,,,,,,,
2004-09,50,,,,,,,,,,,,,,,,,,,
2004-10,59,2.921523517382413,45.34139194139194,50.10622710622711,0,1,3,5,6,39,41,45,50,53,42,46,50,55,58,
2004-11,79,,,,,,,,,,,,,,,,,,,
2004-12,35,,,,,,,,,,,,,,,,,,,
2005-01,61,2.854473942969518,49.153564453125,46.30209858467545,0,1,3,4,5,44,46,48,52,58,37,43,47,50,52,
2005-02,57,,,,,,,,,,,,,,,,,,,
2005-03,24,,,,,,,,,,,,,,,,,,,
2005-04,77,1.286013254272759,40.865788189360664,57.343505859375,0,0,1,2,3,37,39,41,43,45,52,54,58,60,62,
2005-05,41,,,,,,,,,,,,,,,,,,,
2005-06,122,,,,,,,,,,,,,,,,,,,
2005-07,91,,,,,,,,,,,,,,,,,,,
2005-08,174,,,,,,,,,,,,,,,,,,,
2005-09,113,,,,,,,,,,,,,,,,,,,
2005-10,150,1.950258222343028,45.61572265625,50.88644688644688,0,1,2,3,4,40,43,45,48,52,45,48,51,54,56,
2005-11,121,,,,,,,,,,,,,,,,,,,
2005-12,170,,,,,,,,,,,,,,,,,,,
2006-01,34,3.573395623309565,58.41636141636142,36.43467643467643,0,1,3,5,8,54,56,58,61,64,29,33,37,40,42,
2006-02,20,,,,,,,,,,,,,,,,,,,
2006-03,22,,,,,,,,,,,,,,,,,,,
2006-04,142,3.938618925831202,33.66577213954623,61.61435196485233,0,2,4,6,8,26,30,34,37,40,57,59,61,64,68,
2006-05,97,,,,,,,,,,,,,,,,,,,
2006-06,42,,,,,,,,,,,,,,,,,,,
2006-07,85,1.5323965651834504,25.343428880475933,72.62611516626116,0,0,1,2,4,20,23,26,28,30,68,70,72,75,78,
2006-08,38,,,,,,,,,,,,,,,,,,,
2006-09,128,,,,,,,,,,,,,,,,,,,
2006-10,53,2.271728271728272,39.07712960702953,57.305026842362125,0,1,2,4,5,33,37,39,42,44,52,55,57,60,63,
2006-11,34,,,,,,,,,,,,,,,,,,,
2006-12,58,,,,,,,,,,,,,,,,,,,
2007-01,77,3.3883019840247357,40.44544788869905,54.77604293730178,0,2,3,5,7,36,38,40,43,46,49,52,55,57,60,
2007-02,23,,,,,,,,,,,,,,,,,,,
2007-03,82,,,,,,,,,,,,,,,,,,,
2007-04,29,1.3190972222222221,29.306884765625,68.52525006099049,0,0,1,2,3,26,27,29,31,33,65,67,68,71,72,
2007-05,200,,,,,,,,,,,,,,,,,,,
2007-06,34,,,,,,,,,,,,,,,,,,,
2007-07,74,1.9018181818181819,33.011879049676025,64.09827213822894,0,0,2,3,4,25,27,32,39,41,56,58,66,70,72,
2007-08,169,,,,,,,,,,,,,,,,,,,
2007-09,109,,,,,,,,,,,,,,,,,,,
2007-10,102,2.1138837271037962,47.14794921875,49.772893772893774,0,1,2,3,5,41,43,47,51,53,42,45,51,55,57,
2007-11,18,,,,,,,,,,,,,,,,,,,
2007-12,106,,,,,,,,,,,,,,,,,,,
2008-01,9,2.009922822491731,48.3034886557697,48.282332845290384,0,1,2,3,5,45,46,48,50,52,44,46,49,51,52,
2008-02,86,,,,,,,,,,,,,,,,,,,
2008-03,38,,,,,,,,,,,,,,,,,,,
2008-04,79,2.2263667425968108,45.64013671875,51.31257631257631,0,1,2,3,6,40,43,46,48,51,46,49,52,54,56,
2008-05,47,,,,,,,,,,,,,,,,,,,
2008-06,106,,,,,,,,,,,,,,,,,,,
2008-07,99,,,,,,,,,,,,,,,,,,,
2008-08,59,,,,,,,,,,,,,,,,,,,
2008-09,169,,,,,,,,,,,,,,,,,,,
2008-10,21,1.3228668941979522,38.404587603709125,59.4704445530044,0,0,1,2,3,33,35,38,42,43,54,56,60,63,64,
2008-11,129,,,,,,,,,,,,,,,,,,,
2008-12,54,,,,,,,,,,,,,,,,,,,
2009-01,48,5.23388671875,55.74011713030747,37.262515262515265,3,4,5,7,8,51,53,55,58,62,30,35,38,40,42,
2009-02,46,,,,,,,,,,,,,,,,,,,
2009-03,68,,,,,,,,,,,,,,,,,,,
2009-04,70,,,,,,,,,,,,,,,,,,,
2009-05,80,,,,,,,,,,,,,,,,,,,
2009-06,146,,,,,,,,,,,,,,,,,,,
2009-07,172,,,,,,,,,,,,,,,,,,,
2009-08,255,,,,,,,,,,,,,,,,,,,
2009-09,165,,,,,,,,,,,,,,,,,,,
2009-10,46,3.71533203125,52.30771107857491,42.33854039541128,1,2,4,5,7,48,50,52,55,57,37,40,42,45,47,
2009-11,86,,,,,,,,,,,,,,,,,,,
2009-12,40,,,,,,,,,,,,,,,,,,,
2010-01,20,3.502341631747597,47.48426445474506,47.607029533805225,0,2,3,5,7,42,45,47,50,53,42,44,47,51,55,
2010-02,69,,,,,,,,,,,,,,,,,,,
2010-03,70,,,,,,,,,,,,,,,,,,,
2010-04,60,1.867254121660034,50.603953147877014,46.552734375,0,0,2,3,4,45,47,51,54,56,41,43,46,50,53,
2010-05,74,,,,,,,,,,,,,,,,,,,
2010-06,103,,,,,,,,,,,,,,,,,,,
2010-07,72,1.9980800877674163,39.877655677655675,57.07399267399268,0,0,2,3,4,34,37,40,43,45,53,55,57,59,62,
2010-08,172,,,,,,,,,,,,,,,,,,,
2010-09,118,,,,,,,,,,,,,,,,,,,
2010-10,98,1.8688524590163935,50.409423828125,46.39023199023199,0,0,2,3,4,43,47,50,54,58,39,42,47,50,54,
2010-11,123,,,,,,,,,,,,,,,,,,,
2010-12,104,,,,,,,,,,,,,,,,,,,
2011-01,118,3.209228515625,60.159912109375,34.928937728937726,1,2,3,5,6,56,58,60,62,64,31,33,35,37,39,
2011-02,59,,,,,,,,,,,,,,,,,,,
2011-03,109,,,,,,,,,,,,,,,,,,,
2011-04,70,1.5568822553897181,54.959706959706956,42.88278388278388,0,0,1,3,4,51,52,55,57,60,36,40,43,46,48,
2011-05,39,,,,,,,,,,,,,,,,,,,
2011-06,163,,,,,,,,,,,,,,,,,,,
2011-07,140,,,,,,,,,,,,,,,,,,,
2011-08,153,,,,,,,,,,,,,,,,,,,
2011-09,92,,,,,,,,,,,,,,,,,,,
2011-10,90,,,,,,,,,,,,,,,,,,,
2011-11,98,,,,,,,,,,,,,,,,,,,
2011-12,42,,,,,,,,,,,,,,,,,,,
2012-01,46,2.4063586686537506,56.75579975579976,39.39072039072039,0,1,2,4,5,53,54,57,59,61,34,37,40,42,44,
2012-02,37,,,,,,,,,,,,,,,,,,,
2012-03,83,,,,,,,,,,,,,,,,,,,
2012-04,82,5.2,47.2,46.6,2,4,5,7,8,44,46,47,49,50,43,44,47,49,51,
2012-05,158,,,,,,,,,,,,,,,,,,,
2012-06,136,,,,,,,,,,,,,,,,,,,
2012-07,61,,,,,,,,,,,,,,,,,,,
2012-08,124,,,,,,,,,,,,,,,,,,,
2012-09,128,,,,,,,,,,,,,,,,,,,
2012-10,38,,,,,,,,,,,,,,,,,,,
2012-11,36,,,,,,,,,,,,,,,,,,,
2012-12,50,,,,,,,,,,,,,,,,,,,
2013-01,35,1.8503266117580233,43.05246461688628,53.728759765625,0,0,2,3,4,38,40,43,46,48,49,51,53,56,60,
2013-02,36,,,,,,,,,,,,,,,,,,,
2013-03,113,,,,,,,,,,,,,,,,,,,
2013-04,37,1.1041666666666667,44.31022699536246,54.437255859375,0,0,1,2,3,39,41,44,47,50,49,51,55,57,60,
2013-05,88,,,,,,,,,,,,,,,,,,,
2013-06,63,,,,,,,,,,,,,,,,,,,
2013-07,184,,,,,,,,,,,,,,,,,,,
2013-08,213,,,,,,,,,,,,,,,,,,,
2013-09,114,,,,,,,,,,,,,,,,,,,
2013-10,133,2.1327717609306056,48.36187339919503,48.27818448023426,0,1,2,3,5,43,45,48,51,56,38,47,49,51,54,
2013-11,128,,,,,,,,,,,,,,,,,,,
2013-12,46,,,,,,,,,,,,,,,,,,,
2014-01,47,3.8840615084207957,58.14993894993895,36.14529914529915,2,2,4,5,6,54,56,58,60,63,31,34,36,39,40,
2014-02,27,,,,,,,,,,,,,,,,,,,
2014-03,68,,,,,,,,,,,,,,,,,,,
2014-04,110,1.5155912318616858,46.25518925518926,51.58251953125,0,0,1,3,3,43,44,46,48,50,46,50,52,54,55,
2014-05,74,,,,,,,,,,,,,,,,,,,
2014-06,113,,,,,,,,,,,,,,,,,,,
2014-07,135,1.6316512186749057,38.635009765625,59.173583984375,0,0,1,3,5,30,35,39,43,46,53,56,59,63,67,
2014-08,75,,,,,,,,,,,,,,,,,,,
2014-09,56,,,,,,,,,,,,,,,,,,,
2014-10,97,2.841347327312668,52.82173382173382,42.5625,1,1,3,4,5,48,50,53,55,57,37,40,43,45,48,
2014-11,29,,,,,,,,,,,,,,,,,,,
2014-12,62,,,,,,,,,,,,,,,,,,,
2015-01,81,4.807373046875,57.56898656898657,36.10986328125,2,3,5,6,7,54,55,57,60,62,31,34,36,38,40,
2015-02,17,,,,,,,,,,,,,,,,,,,
2015-03,71,,,,,,,,,,,,,,,,,,,
2015-04,25,1.3494221617946975,48.380615234375,49.39653066210604,0,0,1,2,3,43,46,48,51,54,44,46,49,53,55,
2015-05,160,,,,,,,,,,,,,,,,,,,
2015-06,84,,,,,,,,,,,,,,,,,,,
2015-07,109,,,,,,,,,,,,,,,,,,,
2015-08,121,,,,,,,,,,,,,,,,,,,
2015-09,64,,,,,,,,,,,,,,,,,,,
2015-10,9,2.694091796875,47.40659340659341,48.55029296875,0,1,3,4,5,43,45,47,50,53,43,46,49,51,53,
2015-11,46,,,,,,,,,,,,,,,,,,,
2015-12,46,,,,,,,,,,,,,,,,,,,
2016-01,127,2.202360030128044,44.744140625,51.61187103077675,0,1,2,4,5,40,42,45,48,50,46,49,52,54,57,
2016-02,31,,,,,,,,,,,,,,,,,,,
2016-03,36,,,,,,,,,,,,,,,,,,,
2016-04,30,4.450549450549451,61.833251953125,32.19667725384803,2,3,4,6,7,55,58,63,65,67,26,28,31,37,41,
2016-05,225,,,,,,,,,,,,,,,,,,,
2016-06,273,,,,,,,,,,,,,,,,,,,
2016-07,202,,,,,,,,,,,,,,,,,,,
2016-08,73,,,,,,,,,,,,,,,,,,,
2016-09,137,,,,,,,,,,,,,,,,,,,
2016-10,201,5.177045177045177,55.8212890625,37.22968025384428,2,3,5,7,9,49,51,57,60,62,30,32,36,43,47,
2016-11,90,,,,,,,,,,,,,,,,,,,
2016-12,68,,,,,,,,,,,,,,,,,,,
2017-01,44,6.21142578125,58.21278672523182,34.04251160517958,4,5,6,8,9,54,56,58,60,62,29,32,34,36,38,
2017-02,19,,,,,,,,,,,,,,,,,,,
2017-03,45,,,,,,,,,,,,,,,,,,,
2017-04,83,1.596830985915493,46.14676434676435,51.062271062271066,0,0,2,3,3,41,43,46,49,52,45,48,51,54,56,
2017-05,98,,,,,,,,,,,,,,,,,,,
2017-06,24,,,,,,,,,,,,,,,,,,,
2017-07,109,,,,,,,,,,,,,,,,,,,
2017-08,110,,,,,,,,,,,,,,,,,,,
2017-09,143,,,,,,,,,,,,,,,,,,,
2017-10,76,2.977294921875,53.06370515010984,41.967032967032964,0,1,3,4,5,48,50,53,56,58,37,39,42,45,48,
2017-11,51,,,,,,,,,,,,,,,,,,,
2017-12,90,,,,,,,,,,,,,,,,,,,
2018-01,28,3.901098901098901,54.88720703125,39.523809523809526,2,2,4,5,6,51,53,55,57,59,35,37,40,42,43,
2018-02,63,,,,,,,,,,,,,,,,,,,
2018-03,93,,,,,,,,,,,,,,,,,,,
2018-04,48,1.911320754716981,52.133512326092266,44.68505859375,0,1,2,3,4,47,49,52,55,59,38,42,45,48,50,
2018-05,121,,,,,,,,,,,,,,,,,,,
2018-06,115,,,,,,,,,,,,,,,,,,,
2018-07,219,3.5518925518925517,40.580605764533466,54.73260073260073,1,2,4,5,6,36,38,40,43,45,50,52,55,58,59,
2018-08,120,,,,,,,,,,,,,,,,,,,
2018-09,79,,,,,,,,,,,,,,,,,,,
2018-10,33,2.96897493174485,51.210693359375,44.66976062530532,0,1,3,5,6,46,48,51,54,56,39,41,44,48,51,
2018-11,122,,,,,,,,,,,,,,,,,,,
2018-12,63,,,,,,,,,,,,,,,,,,,
2019-01,8,3.960927960927961,56.563445583211326,37.9589943861362,2,2,4,5,6,52,54,57,59,61,34,36,38,40,42,
2019-02,48,,,,,,,,,,,,,,,,,,,
2019-03,59,,,,,,,,,,,,,,,,,,,
2019-04,76,1.9770114942528736,43.527330405075645,53.56190476190476,0,1,2,3,4,40,41,43,46,48,49,51,54,56,58,
2019-05,78,,,,,,,,,,,,,,,,,,,
2019-06,127,,,,,,,,,,,,,,,,,,,
2019-07,177,1.8397435897435896,37.95095168374817,58.965559355153886,0,0,2,3,4,33,36,38,40,42,55,57,59,61,63,
2019-08,87,,,,,,,,,,,,,,,,,,,
2019-09,66,,,,,,,,,,,,,,,,,,,
2019-10,27,2.5785642570281126,50.38638027825238,45.73260073260073,0,1,3,4,5,48,49,50,52,53,43,44,46,47,49,
2019-11,69,,,,,,,,,,,,,,,,,,,
2019-12,30,,,,,,,,,,,,,,,,,,,
2020-01,63,3.605565047595802,53.24676592628753,41.48401269221382,1,2,4,5,6,49,51,53,55,57,37,39,42,44,46,
2020-02,48,,,,,,,,,,,,,,,,,,,
2020-03,97,,,,,,,,,,,,,,,,,,,
2020-04,126,2.389024060556907,54.261113825109916,42.17879824132877,0,1,2,4,5,49,51,54,58,61,35,38,43,46,48,
2020-05,70,,,,,,,,,,,,,,,,,,,
2020-06,102,,,,,,,,,,,,,,,,,,,
2020-07,48,1.3171487603305785,46.21484375,51.875,0,0,1,2,3,43,44,46,48,49,49,50,52,53,55,
2020-08,72,,,,,,,,,,,,,,,,,,,
2020-09,64,,,,,,,,,,,,,,,,,,,
2020-10,136,4.42002442002442,56.020757020757024,38.064925555284354,2,3,4,6,7,53,54,56,58,59,35,36,38,40,41,
2020-11,30,,,,,,,,,,,,,,,,,,,
2020-12,73,,,,,,,,,,,,,,,,,,,
2021-01,54,6.095238095238095,60.959716796875,31.389404296875,4,5,6,8,8,58,59,61,63,64,28,30,31,33,34,
2021-02,120,,,,,,,,,,,,,,,,,,,
2021-03,68,,,,,,,,,,,,,,,,,,,
2021-04,46,4.137173541615817,58.03540903540904,36.16792775201367,2,3,4,6,7,55,56,58,60,61,33,34,36,38,39,
2021-05,73,,,,,,,,,,,,,,,,,,,
2021-06,120,,,,,,,,,,,,,,,,,,,
