date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2021-10,201,9.760683760683762,44.75091575091575,44.190673828125,6,8,10,12,13,40,42,45,47,50,37,40,44,48,50,
2021-11,60,,,,,,,,,,,,,,,,,,,
2021-12,11,,,,,,,,,,,,,,,,,,,
2022-01,49,6.756407127166219,38.94289897510981,52.8435440566268,4,5,7,8,10,35,37,39,41,44,48,51,53,55,57,
2022-02,19,,,,,,,,,,,,,,,,,,,
2022-03,32,,,,,,,,,,,,,,,,,,,
2022-04,56,1.397545175588135,2.4167478091528722,96.63470451911935,0,0,1,2,3,0,1,2,4,7,92,95,97,99,100,
2022-05,98,,,,,,,,,,,,,,,,,,,
2022-06,103,,,,,,,,,,,,,,,,,,,
2022-07,50,1.9731934731934733,1.1208413001912045,97.24873481781377,0,1,2,3,5,0,0,1,2,3,94,96,97,99,100,
2022-08,152,,,,,,,,,,,,,,,,,,,
2022-09,60,,,,,,,,,,,,,,,,,,,
2022-10,265,4.356532356532356,29.785103785103786,64.16796875,2,3,4,6,7,24,27,30,33,37,57,61,64,67,70,
2022-11,109,,,,,,,,,,,,,,,,,,,
2022-12,55,,,,,,,,,,,,,,,,,,,
2023-01,30,7.140415140415141,41.13424456919697,50.379638671875,4,6,7,9,10,36,38,41,44,48,43,48,51,53,55,
2023-02,47,,,,,,,,,,,,,,,,,,,
2023-03,81,,,,,,,,,,,,,,,,,,,
2023-04,61,4.877685546875,41.824334229171754,51.91253359394087,2,3,5,6,8,36,38,41,45,50,41,49,53,56,58,
2023-05,46,,,,,,,,,,,,,,,,,,,
2023-06,159,,,,,,,,,,,,,,,,,,,
2023-07,99,1.099767981438515,24.4619140625,73.890869140625,0,0,1,2,2,20,21,24,28,30,68,71,74,77,79,
2023-08,59,,,,,,,,,,,,,,,,,,,
