date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2019-10,1,28.445447888699047,14.147741147741147,55.62271062271062,23,25,28,32,35,9,11,14,18,21,51,54,56,58,60,
2019-11,1,,,,,,,,,,,,,,,,,,,
2019-12,4,,,,,,,,,,,,,,,,,,,
2020-01,26,27.763543191800878,12.68131868131868,57.827838827838825,21,24,27,32,34,6,9,12,17,20,53,56,58,60,62,
2020-02,18,,,,,,,,,,,,,,,,,,,
2020-03,36,,,,,,,,,,,,,,,,,,,
2020-04,10,26.961181640625,12.550048828125,58.74847374847375,20,22,26,32,35,6,9,12,17,20,55,57,59,61,63,
2020-05,1,,,,,,,,,,,,,,,,,,,
2020-06,1,,,,,,,,,,,,,,,,,,,
2020-07,5,27.37905784720527,13.079628724963362,58.088422081094286,21,23,28,32,34,6,8,13,18,22,53,56,58,61,62,
2020-08,8,,,,,,,,,,,,,,,,,,,
2020-09,1,,,,,,,,,,,,,,,,,,,
2020-10,31,34.086669921875,13.322344322344323,50.89626556016597,27,29,34,39,42,8,10,13,17,20,46,49,51,53,55,
2020-11,4,,,,,,,,,,,,,,,,,,,
2020-12,98,,,,,,,,,,,,,,,,,,,
2021-01,26,29.186813186813186,23.752136752136753,45.68986568986569,22,25,30,33,36,18,21,23,27,30,40,43,46,48,50,
2021-02,23,,,,,,,,,,,,,,,,,,,
2021-03,88,,,,,,,,,,,,,,,,,,,
2021-04,0,22.80429477794046,31.034903587991213,44.48717948717949,19,20,23,26,28,27,29,31,33,35,40,42,45,47,48,
2021-05,1,,,,,,,,,,,,,,,,,,,
2021-06,11,,,,,,,,,,,,,,,,,,,
2021-07,1,26.75835977544545,14.532828899194532,57.24786324786325,21,23,27,31,33,5,10,14,21,24,51,54,57,59,71,
2021-08,1,,,,,,,,,,,,,,,,,,,
2021-09,14,,,,,,,,,,,,,,,,,,,
2021-10,14,30.522588522588524,16.692307692307693,51.501953125,25,27,31,34,36,11,13,16,21,24,48,49,51,54,56,
2021-11,138,,,,,,,,,,,,,,,,,,,
2021-12,13,,,,,,,,,,,,,,,,,,,
2022-01,128,20.773193359375,45.47413372376769,32.276434676434675,17,19,21,23,25,40,43,46,48,51,26,30,33,35,37,
2022-02,99,,,,,,,,,,,,,,,,,,,
2022-03,2,,,,,,,,,,,,,,,,,,,
2022-04,1,,,,,,,,,,,,,,,,,,,
2022-05,2,,,,,,,,,,,,,,,,,,,
2022-06,28,,,,,,,,,,,,,,,,,,,
2022-07,0,19.708984375,25.54945054945055,53.24420024420024,16,18,20,22,23,14,17,25,34,38,42,45,54,62,65,
2022-08,4,,,,,,,,,,,,,,,,,,,
2022-09,22,,,,,,,,,,,,,,,,,,,
2022-10,37,28.654137173541617,21.998533724340177,47.63132176887369,24,26,28,32,35,12,14,21,30,34,34,40,49,54,58,
2022-11,43,,,,,,,,,,,,,,,,,,,
2022-12,51,,,,,,,,,,,,,,,,,,,
2023-01,122,21.26611328125,40.289165446559295,36.93411420204978,17,19,21,23,25,32,37,40,44,48,30,33,37,41,44,
2023-02,8,,,,,,,,,,,,,,,,,,,
2023-03,12,,,,,,,,,,,,,,,,,,,
2023-04,39,22.06787109375,28.558133854421104,47.975103734439834,19,20,22,24,25,18,21,27,36,41,35,39,50,55,59,
2023-05,2,,,,,,,,,,,,,,,,,,,
2023-06,39,,,,,,,,,,,,,,,,,,,
2023-07,4,23.07081807081807,19.306471306471305,56.36752136752137,20,21,23,25,28,9,11,17,28,33,40,46,59,66,68,
2023-08,0,,,,,,,,,,,,,,,,,,,
