date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
1990-08,2,,,,,,,,,,,,,,,,,,,
1990-09,0,,,,,,,,,,,,,,,,,,,
1990-10,19,54.69563094947522,7.242246642246642,36.71044921875,47,50,54,59,65,2,4,8,10,12,31,34,37,39,42,
1990-11,0,,,,,,,,,,,,,,,,,,,
1990-12,0,,,,,,,,,,,,,,,,,,,
1991-01,198,51.71662191847693,10.624328285295555,36.358642578125,36,42,52,61,67,1,4,9,19,23,29,33,36,40,43,
1991-02,363,,,,,,,,,,,,,,,,,,,
1991-03,0,,,,,,,,,,,,,,,,,,,
1991-04,0,18.112548828125,23.471435546875,57.071010248901906,12,14,18,22,24,16,21,24,27,30,47,51,59,61,63,
1991-05,0,,,,,,,,,,,,,,,,,,,
1991-06,30,,,,,,,,,,,,,,,,,,,
1991-07,3,23.45065950170982,2.4005148005148005,73.558349609375,18,21,23,26,30,0,1,2,4,5,68,70,74,77,79,
1991-08,0,,,,,,,,,,,,,,,,,,,
1991-09,0,,,,,,,,,,,,,,,,,,,
1991-10,0,32.17094017094017,1.9039348710990502,65.2905982905983,27,29,32,35,39,0,1,2,3,4,59,63,66,68,70,
1991-11,14,,,,,,,,,,,,,,,,,,,
1991-12,15,,,,,,,,,,,,,,,,,,,
1992-01,0,49.26086956521739,1.7546838407494145,48.622129946262824,41,43,48,55,62,0,0,2,3,4,36,43,50,54,57,
1992-02,141,,,,,,,,,,,,,,,,,,,
1992-03,0,,,,,,,,,,,,,,,,,,,
1992-04,0,,,,,,,,,,,,,,,,,,,
1992-05,81,,,,,,,,,,,,,,,,,,,
1992-06,0,,,,,,,,,,,,,,,,,,,
1992-07,0,20.340897999023912,11.287771540151331,67.38677403611518,11,17,20,24,28,4,8,11,15,18,54,64,68,72,77,
1992-08,28,,,,,,,,,,,,,,,,,,,
1992-09,10,,,,,,,,,,,,,,,,,,,
1992-10,50,32.833943833943835,4.2905982905982905,61.636541279921836,27,30,33,35,38,1,2,4,6,9,55,59,62,65,68,
1992-11,16,,,,,,,,,,,,,,,,,,,
1992-12,23,,,,,,,,,,,,,,,,,,,
1993-01,37,45.217635564240354,1.585147628988965,52.4703151722453,38,40,43,51,55,0,0,2,3,4,43,47,54,58,59,
1993-02,42,,,,,,,,,,,,,,,,,,,
1993-03,0,,,,,,,,,,,,,,,,,,,
1993-04,0,51.130859375,1.1820199778024418,47.501708984375,42,44,49,60,65,0,0,1,2,3,34,39,49,55,57,
1993-05,37,,,,,,,,,,,,,,,,,,,
1993-06,22,,,,,,,,,,,,,,,,,,,
1993-07,0,45.9035409035409,2.2648279952550414,51.42305813385442,34,40,45,52,58,0,1,2,4,6,41,46,52,56,62,
1993-08,0,,,,,,,,,,,,,,,,,,,
1993-09,6,,,,,,,,,,,,,,,,,,,
1993-10,43,64.18192918192918,3.0853021636408853,31.85958485958486,58,61,64,68,72,0,1,3,5,6,25,29,32,35,39,
1993-11,15,,,,,,,,,,,,,,,,,,,
1993-12,14,,,,,,,,,,,,,,,,,,,
1994-01,0,70.40673828125,2.0142857142857142,27.181884765625,62,65,70,76,79,0,1,2,3,5,19,22,28,32,34,
1994-02,115,,,,,,,,,,,,,,,,,,,
1994-03,0,,,,,,,,,,,,,,,,,,,
1994-04,0,75.167724609375,1.7920316473580107,22.295726495726495,65,68,74,82,86,0,0,2,3,4,13,16,23,29,31,
1994-05,0,,,,,,,,,,,,,,,,,,,
1994-06,1,,,,,,,,,,,,,,,,,,,
1994-07,0,78.65502076716345,1.822490432734766,19.087466406059125,69,72,80,84,87,0,1,2,3,4,11,14,18,25,28,
1994-08,0,,,,,,,,,,,,,,,,,,,
1994-09,0,,,,,,,,,,,,,,,,,,,
1994-10,0,77.43282852955545,1.385803483404535,20.752869352869354,72,74,77,81,84,0,0,1,2,3,14,17,21,24,26,
1994-11,32,,,,,,,,,,,,,,,,,,,
1994-12,17,,,,,,,,,,,,,,,,,,,
1995-01,200,75.31746031746032,1.9353205849268842,22.242979242979242,69,70,75,80,83,0,1,2,3,4,15,18,23,26,28,
1995-02,12,,,,,,,,,,,,,,,,,,,
1995-03,26,,,,,,,,,,,,,,,,,,,
1995-04,4,39.91650390625,17.83329265316085,40.68742368742369,26,30,37,47,62,5,14,19,23,27,31,35,42,46,48,
1995-05,65,,,,,,,,,,,,,,,,,,,
1995-06,6,,,,,,,,,,,,,,,,,,,
1995-07,1,26.397216796875,11.69873046875,60.672771672771674,17,21,24,32,42,6,10,12,14,16,49,55,62,66,68,
1995-08,0,,,,,,,,,,,,,,,,,,,
1995-09,0,,,,,,,,,,,,,,,,,,,
1995-10,8,41.27678789358067,3.0009808729769496,54.356043956043955,29,32,39,48,62,0,1,3,5,6,35,48,57,63,66,
1995-11,83,,,,,,,,,,,,,,,,,,,
1995-12,112,,,,,,,,,,,,,,,,,,,
1996-01,7,56.550268423621276,2.3679075738125803,40.23127592095633,46,48,53,65,71,0,1,2,4,5,27,33,43,48,50,
1996-02,0,,,,,,,,,,,,,,,,,,,
1996-03,0,,,,,,,,,,,,,,,,,,,
1996-04,12,67.2514034659507,1.6053743961352658,30.749939009514517,50,57,66,77,80,0,0,2,3,4,18,21,31,41,48,
1996-05,0,,,,,,,,,,,,,,,,,,,
1996-06,0,,,,,,,,,,,,,,,,,,,
1996-07,39,67.82404692082112,2.231683168316832,29.495482295482294,54,57,66,79,83,0,1,2,4,6,16,20,31,39,43,
1996-08,28,,,,,,,,,,,,,,,,,,,
1996-09,0,,,,,,,,,,,,,,,,,,,
1996-10,2,66.08944281524927,3.586890243902439,29.45163654127992,57,60,64,73,78,0,2,4,6,7,20,25,31,34,37,
1996-11,0,,,,,,,,,,,,,,,,,,,
1996-12,0,,,,,,,,,,,,,,,,,,,
1997-01,136,72.00732600732601,2.2051066217732886,25.074236874236874,61,64,71,80,83,0,1,2,4,5,15,19,25,32,34,
1997-02,69,,,,,,,,,,,,,,,,,,,
1997-03,43,,,,,,,,,,,,,,,,,,,
1997-04,0,59.572265625,8.366961217476682,30.907181240840256,48,51,58,68,73,2,4,9,12,14,24,27,31,35,38,
1997-05,0,,,,,,,,,,,,,,,,,,,
1997-06,1,,,,,,,,,,,,,,,,,,,
1997-07,0,67.57875457875458,1.9459211732355637,30.09157509157509,54,57,69,77,81,0,0,2,3,5,17,21,29,40,42,
1997-08,3,,,,,,,,,,,,,,,,,,,
1997-09,4,,,,,,,,,,,,,,,,,,,
1997-10,6,72.801513671875,1.7550650136074992,25.024175824175824,65,66,73,79,82,0,0,2,3,4,18,20,25,30,32,
1997-11,7,,,,,,,,,,,,,,,,,,,
1997-12,36,,,,,,,,,,,,,,,,,,,
1998-01,9,73.81161542215715,2.8066394874781597,22.870881132536002,64,66,73,81,86,0,1,3,5,6,13,17,23,29,31,
1998-02,21,,,,,,,,,,,,,,,,,,,
1998-03,0,,,,,,,,,,,,,,,,,,,
1998-04,36,76.484375,1.3851056692385106,21.948486328125,68,70,74,84,86,0,0,1,2,3,13,15,24,28,30,
1998-05,0,,,,,,,,,,,,,,,,,,,
1998-06,6,,,,,,,,,,,,,,,,,,,
1998-07,28,68.58270217444418,3.678312281644719,27.073486328125,58,61,67,77,81,0,1,3,6,8,17,21,28,33,35,
1998-08,7,,,,,,,,,,,,,,,,,,,
1998-09,53,,,,,,,,,,,,,,,,,,,
1998-10,19,70.82482286831176,3.3875066172578085,25.122434017595307,63,65,69,77,82,0,1,3,5,7,16,21,26,29,31,
1998-11,25,,,,,,,,,,,,,,,,,,,
1998-12,0,,,,,,,,,,,,,,,,,,,
1999-01,16,71.24499267220322,2.802469135802469,25.332763254336673,63,65,70,79,82,0,1,3,4,6,16,19,26,31,33,
1999-02,21,,,,,,,,,,,,,,,,,,,
1999-03,22,,,,,,,,,,,,,,,,,,,
1999-04,0,76.2993894993895,1.7662479519388312,21.32999511480215,68,70,76,82,86,0,0,2,3,4,12,15,22,27,29,
1999-05,6,,,,,,,,,,,,,,,,,,,
1999-06,12,,,,,,,,,,,,,,,,,,,
1999-07,0,78.52991452991454,1.706265948398072,19.1514411333659,68,70,80,85,88,0,0,2,3,4,10,13,18,26,29,
1999-08,0,,,,,,,,,,,,,,,,,,,
1999-09,0,,,,,,,,,,,,,,,,,,,
1999-10,1,74.58388278388279,2.3603603603603602,22.440644846116268,66,68,75,80,83,0,1,2,4,5,15,18,22,28,30,
1999-11,28,,,,,,,,,,,,,,,,,,,
1999-12,69,,,,,,,,,,,,,,,,,,,
2000-01,60,66.32210012210012,6.197006869479882,26.318837038846812,57,60,64,73,79,1,3,6,9,11,18,22,27,31,32,
2000-02,86,,,,,,,,,,,,,,,,,,,
2000-03,63,,,,,,,,,,,,,,,,,,,
2000-04,98,51.683837890625,13.39453125,33.929931640625,43,45,50,58,66,6,10,14,17,19,26,30,35,37,39,
2000-05,0,,,,,,,,,,,,,,,,,,,
2000-06,0,,,,,,,,,,,,,,,,,,,
2000-07,0,27.858502073676508,21.223334146936782,49.44840204928031,22,24,26,32,38,13,18,22,25,27,45,48,50,52,53,
2000-08,0,,,,,,,,,,,,,,,,,,,
2000-09,0,,,,,,,,,,,,,,,,,,,
2000-10,55,36.82189103347178,9.733642578125,52.18428118135221,31,33,36,40,45,4,6,10,13,15,46,49,52,55,61,
2000-11,72,,,,,,,,,,,,,,,,,,,
2000-12,198,,,,,,,,,,,,,,,,,,,
2001-01,14,25.995604395604396,19.67154709614446,53.00732779677577,22,23,25,28,33,12,16,21,23,24,49,51,53,56,58,
2001-02,42,,,,,,,,,,,,,,,,,,,
2001-03,8,,,,,,,,,,,,,,,,,,,
2001-04,1,29.103296703296703,2.5874754282504915,67.52989992677568,24,25,28,33,38,0,1,2,4,6,60,65,68,71,72,
2001-05,0,,,,,,,,,,,,,,,,,,,
2001-06,0,,,,,,,,,,,,,,,,,,,
2001-07,12,33.619838749083804,1.0714285714285714,65.25800146591742,23,25,32,40,52,0,0,1,2,2,47,58,67,74,77,
2001-08,0,,,,,,,,,,,,,,,,,,,
2001-09,1,,,,,,,,,,,,,,,,,,,
2001-10,36,43.67195508908958,2.51552638222671,52.8,34,37,42,51,58,0,1,2,4,5,39,45,54,60,63,
2001-11,41,,,,,,,,,,,,,,,,,,,
2001-12,6,,,,,,,,,,,,,,,,,,,
2002-01,50,55.90813584168092,4.089619118745333,39.10434995112414,43,45,54,66,72,0,2,4,6,8,26,31,39,48,50,
2002-02,51,,,,,,,,,,,,,,,,,,,
2002-03,4,,,,,,,,,,,,,,,,,,,
2002-04,0,58.1767146692702,6.608642578125,33.9619140625,44,47,57,68,75,1,3,6,10,12,22,28,34,41,44,
2002-05,0,,,,,,,,,,,,,,,,,,,
2002-06,0,,,,,,,,,,,,,,,,,,,
2002-07,0,67.19287109375,4.14451313755796,27.91941391941392,52,56,67,78,83,0,2,4,7,9,15,20,28,36,39,
2002-08,0,,,,,,,,,,,,,,,,,,,
2002-09,3,,,,,,,,,,,,,,,,,,,
2002-10,0,65.126708984375,5.295798729848559,28.68009768009768,57,59,65,70,74,1,3,5,8,10,23,25,29,32,34,
2002-11,6,,,,,,,,,,,,,,,,,,,
2002-12,4,,,,,,,,,,,,,,,,,,,
2003-01,74,64.05322265625,5.803466796875,29.48497434644515,57,59,62,69,75,1,3,6,8,10,23,26,30,33,35,
2003-02,62,,,,,,,,,,,,,,,,,,,
2003-03,9,,,,,,,,,,,,,,,,,,,
2003-04,70,60.95048780487805,8.09686187299234,29.654137173541617,48,50,59,72,80,1,4,8,12,14,17,24,31,36,38,
2003-05,0,,,,,,,,,,,,,,,,,,,
2003-06,0,,,,,,,,,,,,,,,,,,,
2003-07,0,64.57167277167277,6.223021582733813,27.91988275525159,50,53,61,76,83,1,2,6,10,12,15,20,30,35,38,
2003-08,9,,,,,,,,,,,,,,,,,,,
2003-09,0,,,,,,,,,,,,,,,,,,,
2003-10,0,64.5006105006105,5.287778594170953,29.255007327796775,56,58,63,71,76,1,3,5,8,9,21,25,30,34,36,
2003-11,0,,,,,,,,,,,,,,,,,,,
2003-12,35,,,,,,,,,,,,,,,,,,,
2004-01,0,67.21630859375,4.356508875739645,27.655677655677657,60,62,67,72,76,1,2,4,7,8,21,24,28,31,33,
2004-02,5,,,,,,,,,,,,,,,,,,,
2004-03,0,,,,,,,,,,,,,,,,,,,
2004-04,0,75.13515491583313,1.849889012208657,22.265560165975103,65,68,76,83,86,0,0,2,3,4,12,15,22,29,31,
2004-05,12,,,,,,,,,,,,,,,,,,,
2004-06,0,,,,,,,,,,,,,,,,,,,
2004-07,0,77.53125,1.8190954773869348,19.7509765625,68,71,78,84,87,0,0,2,3,4,12,14,19,26,29,
2004-08,10,,,,,,,,,,,,,,,,,,,
2004-09,0,,,,,,,,,,,,,,,,,,,
2004-10,0,73.797557997558,1.9128982528263103,23.654456654456656,67,69,74,78,82,0,0,2,3,4,17,20,24,27,29,
2004-11,13,,,,,,,,,,,,,,,,,,,
2004-12,7,,,,,,,,,,,,,,,,,,,
2005-01,67,73.14652014652015,2.1114030478192327,24.177045177045176,66,69,73,77,82,0,1,2,3,5,16,20,24,28,30,
2005-02,7,,,,,,,,,,,,,,,,,,,
2005-03,0,,,,,,,,,,,,,,,,,,,
2005-04,0,78.62881562881563,1.304932735426009,19.67603225018324,71,74,79,83,87,0,0,1,2,3,12,15,19,25,27,
2005-05,0,,,,,,,,,,,,,,,,,,,
2005-06,93,,,,,,,,,,,,,,,,,,,
2005-07,2,65.91233211233211,5.984195768544481,27.221543722520764,56,58,65,73,81,1,3,6,9,10,18,23,28,32,34,
2005-08,0,,,,,,,,,,,,,,,,,,,
2005-09,6,,,,,,,,,,,,,,,,,,,
2005-10,18,69.43185148998535,3.8935845213849287,25.908868800390913,62,64,68,75,80,0,2,4,6,7,19,22,26,29,31,
2005-11,2,,,,,,,,,,,,,,,,,,,
2005-12,9,,,,,,,,,,,,,,,,,,,
2006-01,48,71.01246029806988,3.1287255909558067,24.836874236874237,62,65,71,77,81,0,1,3,5,7,18,20,25,29,32,
2006-02,31,,,,,,,,,,,,,,,,,,,
2006-03,26,,,,,,,,,,,,,,,,,,,
2006-04,0,74.3465950695631,3.118396098618261,21.68986568986569,63,67,75,81,86,0,1,3,5,7,12,16,21,27,30,
2006-05,0,,,,,,,,,,,,,,,,,,,
2006-06,0,,,,,,,,,,,,,,,,,,,
2006-07,15,78.62179330564378,1.6794608848520363,19.165160029318347,68,71,79,85,89,0,0,2,3,4,10,13,18,26,29,
2006-08,0,,,,,,,,,,,,,,,,,,,
2006-09,0,,,,,,,,,,,,,,,,,,,
2006-10,0,75.15876893014168,1.749860100727476,22.168498168498168,69,71,75,79,83,0,0,2,3,4,15,18,23,26,28,
2006-11,0,,,,,,,,,,,,,,,,,,,
2006-12,39,,,,,,,,,,,,,,,,,,,
2007-01,252,52.805908203125,16.26800097632414,29.518545632015616,37,40,51,63,71,3,8,17,26,29,24,26,30,32,34,
2007-02,0,,,,,,,,,,,,,,,,,,,
2007-03,66,,,,,,,,,,,,,,,,,,,
2007-04,0,33.97657965357404,8.274548119198828,56.51219512195122,20,23,33,41,56,4,5,8,11,13,37,50,58,65,70,
2007-05,11,,,,,,,,,,,,,,,,,,,
2007-06,0,,,,,,,,,,,,,,,,,,,
2007-07,0,38.57630424183325,2.504040404040404,58.059697855750485,20,25,35,51,64,0,1,2,4,5,33,45,62,72,77,
2007-08,0,,,,,,,,,,,,,,,,,,,
2007-09,0,,,,,,,,,,,,,,,,,,,
2007-10,2,48.28341463414634,2.772002941897524,47.802538442762994,33,36,46,58,68,0,1,3,4,5,30,37,49,60,63,
2007-11,7,,,,,,,,,,,,,,,,,,,
2007-12,2,,,,,,,,,,,,,,,,,,,
2008-01,0,59.20537240537241,1.8604651162790697,38.24731182795699,43,47,59,71,77,0,0,2,3,4,21,27,38,50,55,
2008-02,5,,,,,,,,,,,,,,,,,,,
2008-03,0,,,,,,,,,,,,,,,,,,,
2008-04,0,64.19496701685804,1.58937054631829,33.724272793937914,48,51,66,76,81,0,0,2,3,3,18,22,32,47,50,
2008-05,2,,,,,,,,,,,,,,,,,,,
2008-06,10,,,,,,,,,,,,,,,,,,,
2008-07,0,74.900073295871,1.7178470254957507,22.944539457610556,57,60,75,85,89,0,0,2,3,4,10,13,23,37,40,
2008-08,11,,,,,,,,,,,,,,,,,,,
2008-09,2,,,,,,,,,,,,,,,,,,,
2008-10,0,70.01587301587301,2.2018766756032173,27.006100536847242,60,64,70,77,81,0,1,2,4,5,18,21,28,33,35,
2008-11,77,,,,,,,,,,,,,,,,,,,
2008-12,45,,,,,,,,,,,,,,,,,,,
2009-01,110,54.544167886774034,11.585002442598926,32.9609184171959,40,45,54,62,71,3,7,11,17,19,26,29,33,37,41,
2009-02,4,,,,,,,,,,,,,,,,,,,
2009-03,0,,,,,,,,,,,,,,,,,,,
2009-04,0,56.16890407615328,1.719505008839128,41.63778374420308,33,39,55,71,78,0,0,2,3,4,20,27,41,59,64,
2009-05,10,,,,,,,,,,,,,,,,,,,
2009-06,4,,,,,,,,,,,,,,,,,,,
2009-07,0,63.349621304666506,1.02491961414791,35.618768328445746,39,43,66,78,83,0,0,1,2,2,16,20,34,56,60,
2009-08,0,,,,,,,,,,,,,,,,,,,
2009-09,4,,,,,,,,,,,,,,,,,,,
2009-10,0,63.64069369809477,1.7846948071667172,34.08695652173913,48,52,64,74,79,0,0,2,3,4,20,25,33,45,49,
2009-11,25,,,,,,,,,,,,,,,,,,,
2009-12,27,,,,,,,,,,,,,,,,,,,
2010-01,73,62.06765999022961,4.882134914751668,31.919394235466537,50,54,62,70,73,1,2,5,7,9,24,27,31,37,41,
2010-02,192,,,,,,,,,,,,,,,,,,,
2010-03,163,,,,,,,,,,,,,,,,,,,
2010-04,4,35.18374816983894,10.673828125,52.74310807514028,21,23,32,44,62,2,5,10,17,19,34,49,55,59,65,
2010-05,4,,,,,,,,,,,,,,,,,,,
2010-06,0,,,,,,,,,,,,,,,,,,,
2010-07,99,33.002442002442,2.7779531702183635,63.22688460600146,18,21,27,41,63,0,1,3,4,6,35,56,70,74,76,
2010-08,4,,,,,,,,,,,,,,,,,,,
2010-09,102,,,,,,,,,,,,,,,,,,,
2010-10,28,19.109836465706614,13.969970703125,65.43111871030777,12,14,17,25,32,10,12,14,16,18,55,60,66,70,73,
2010-11,20,,,,,,,,,,,,,,,,,,,
2010-12,29,,,,,,,,,,,,,,,,,,,
2011-01,55,15.905227161700049,6.678466796875,75.775634765625,10,12,15,19,26,3,5,7,9,10,70,73,76,78,80,
2011-02,98,,,,,,,,,,,,,,,,,,,
2011-03,262,,,,,,,,,,,,,,,,,,,
2011-04,0,5.697998046875,34.95091575091575,58.0923302393747,3,4,6,7,9,21,27,35,43,46,47,50,58,65,72,
2011-05,0,,,,,,,,,,,,,,,,,,,
2011-06,24,,,,,,,,,,,,,,,,,,,
2011-07,45,36.51024890190337,5.3022912047302295,56.988772272394435,32,34,36,39,42,1,3,5,7,9,53,55,57,59,62,
2011-08,0,,,,,,,,,,,,,,,,,,,
2011-09,0,,,,,,,,,,,,,,,,,,,
2011-10,2,42.73126678057115,5.380274656679151,50.608058608058606,38,41,43,45,46,1,3,6,7,9,46,48,50,53,56,
2011-11,32,,,,,,,,,,,,,,,,,,,
2011-12,26,,,,,,,,,,,,,,,,,,,
2012-01,6,46.76806640625,6.6064453125,45.10622710622711,42,44,46,50,55,3,5,7,9,10,39,42,45,48,51,
2012-02,62,,,,,,,,,,,,,,,,,,,
2012-03,87,,,,,,,,,,,,,,,,,,,
2012-04,6,34.72736148401269,16.068131868131868,47.54893824749817,28,31,34,39,42,9,12,16,20,22,37,45,48,52,54,
2012-05,0,,,,,,,,,,,,,,,,,,,
2012-06,0,,,,,,,,,,,,,,,,,,,
2012-07,17,50.03001464128843,1.519987409505823,47.80517578125,39,42,49,57,66,0,0,1,3,4,32,41,49,56,58,
2012-08,0,,,,,,,,,,,,,,,,,,,
2012-09,1,,,,,,,,,,,,,,,,,,,
2012-10,0,51.45421245421245,2.58436430639642,45.36507936507937,41,45,50,58,64,0,1,2,4,6,34,40,45,51,57,
2012-11,14,,,,,,,,,,,,,,,,,,,
2012-12,5,,,,,,,,,,,,,,,,,,,
2013-01,11,55.897292022444496,2.7779159413081325,40.3741762265072,48,50,55,62,68,0,1,3,4,5,30,34,41,46,49,
2013-02,14,,,,,,,,,,,,,,,,,,,
2013-03,3,,,,,,,,,,,,,,,,,,,
2013-04,0,67.93772893772893,1.4570424784413925,30.22509765625,56,61,68,75,79,0,0,1,3,3,20,23,30,37,42,
2013-05,49,,,,,,,,,,,,,,,,,,,
2013-06,0,,,,,,,,,,,,,,,,,,,
2013-07,0,69.38735660239199,1.830012077294686,28.43359375,55,60,70,77,82,0,1,2,3,4,16,21,28,36,41,
2013-08,0,,,,,,,,,,,,,,,,,,,
2013-09,0,,,,,,,,,,,,,,,,,,,
2013-10,0,69.03173828125,2.4384422110552766,27.925537109375,63,65,69,73,76,0,1,2,4,5,22,25,28,31,33,
2013-11,29,,,,,,,,,,,,,,,,,,,
2013-12,4,,,,,,,,,,,,,,,,,,,
2014-01,11,68.5958485958486,2.6253369272237195,27.697850512945774,63,65,69,72,74,0,1,3,4,5,23,25,27,31,33,
2014-02,95,,,,,,,,,,,,,,,,,,,
2014-03,39,,,,,,,,,,,,,,,,,,,
2014-04,3,66.04126984126984,4.33457249070632,28.57010258915486,58,61,65,71,76,1,2,4,6,8,22,25,30,32,34,
2014-05,1,,,,,,,,,,,,,,,,,,,
2014-06,7,,,,,,,,,,,,,,,,,,,
2014-07,1,75.36343666097144,1.4651017214397497,22.640869140625,66,69,76,80,85,0,0,1,3,3,14,18,22,29,32,
2014-08,1,,,,,,,,,,,,,,,,,,,
2014-09,0,,,,,,,,,,,,,,,,,,,
2014-10,0,70.1595406792084,2.3419054616703403,26.257387057387056,64,66,70,74,77,0,1,2,4,5,20,23,26,30,32,
2014-11,13,,,,,,,,,,,,,,,,,,,
2014-12,50,,,,,,,,,,,,,,,,,,,
2015-01,50,57.53271484375,9.750366389838788,31.340254030288225,48,52,57,63,69,4,7,10,13,15,25,29,32,34,36,
2015-02,19,,,,,,,,,,,,,,,,,,,
2015-03,0,,,,,,,,,,,,,,,,,,,
2015-04,4,66.69474969474969,3.620331437051694,28.559814453125,54,57,66,75,81,0,2,3,5,8,17,22,29,36,39,
2015-05,2,,,,,,,,,,,,,,,,,,,
2015-06,0,,,,,,,,,,,,,,,,,,,
2015-07,0,77.31639384314684,1.5510817307692308,20.941363303200585,66,69,78,84,87,0,0,2,3,3,11,14,20,29,32,
2015-08,6,,,,,,,,,,,,,,,,,,,
2015-09,0,,,,,,,,,,,,,,,,,,,
2015-10,0,70.82266731802638,2.932723225327727,25.193501099438066,63,65,71,76,79,0,1,3,4,6,18,21,25,30,32,
2015-11,4,,,,,,,,,,,,,,,,,,,
2015-12,147,,,,,,,,,,,,,,,,,,,
2016-01,16,53.668131868131866,12.242550073277968,32.74437927663734,43,46,54,60,68,6,9,12,16,18,26,29,33,36,38,
2016-02,35,,,,,,,,,,,,,,,,,,,
2016-03,91,,,,,,,,,,,,,,,,,,,
2016-04,0,42.9666179337232,7.765266243282853,48.24634146341464,21,24,40,59,71,4,5,8,10,12,24,34,49,66,70,
2016-05,40,,,,,,,,,,,,,,,,,,,
2016-06,55,,,,,,,,,,,,,,,,,,,
2016-07,2,41.595708363813706,7.289085545722714,49.43456007799171,17,22,38,60,75,1,4,7,11,13,22,34,53,64,70,
2016-08,24,,,,,,,,,,,,,,,,,,,
2016-09,87,,,,,,,,,,,,,,,,,,,
2016-10,13,38.39673250426725,15.79150390625,44.29897410845139,22,25,36,51,59,9,12,16,20,22,31,36,45,53,56,
2016-11,9,,,,,,,,,,,,,,,,,,,
2016-12,41,,,,,,,,,,,,,,,,,,,
2017-01,36,36.95003655861565,9.345458984375,52.12478632478633,20,23,34,48,60,4,7,10,12,14,34,41,54,64,67,
2017-02,9,,,,,,,,,,,,,,,,,,,
2017-03,0,,,,,,,,,,,,,,,,,,,
2017-04,0,48.234748657881894,1.9217391304347826,49.31120331950208,27,29,46,64,72,0,1,2,3,4,25,32,51,69,71,
2017-05,3,,,,,,,,,,,,,,,,,,,
2017-06,0,,,,,,,,,,,,,,,,,,,
2017-07,43,54.681396484375,1.0834633385335413,44.09760858955588,29,32,56,74,82,0,0,1,2,2,17,25,43,67,70,
2017-08,0,,,,,,,,,,,,,,,,,,,
2017-09,2,,,,,,,,,,,,,,,,,,,
2017-10,5,55.839599609375,2.5398003583312003,40.808349609375,38,41,54,68,74,0,1,2,4,5,23,28,41,56,58,
2017-11,11,,,,,,,,,,,,,,,,,,,
2017-12,3,,,,,,,,,,,,,,,,,,,
2018-01,16,61.58671226184661,3.0752439650744736,34.43136297020029,46,49,63,72,76,0,1,3,5,6,22,25,34,45,48,
2018-02,0,,,,,,,,,,,,,,,,,,,
