time,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,precip,precip_cv,precip_sum,precip_rolling,tmax,tmax_cv,tmax_sum,tmax_rolling,tmin,tmin_cv,tmin_sum,tmin_rolling,vapourpres_h09,vapourpres_h09_cv,vapourpres_h09_sum,vapourpres_h09_rolling,vapourpres_h15,vapourpres_h15_cv,vapourpres_h15_sum,vapourpres_h15_rolling,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30
1987-09-09,1.5,471209.3670886075,5354024.430379745,1.0,52.542194092827,49.4377637130802,11.29430379746835,28355.0,52.859065777157696,52.20102377052226,0.0,9,1987,252,0.6816387600233341,0.6368540788786715,,,,,,,11.471730000917464,,10950,0,33.1728515625,0.7615181388211927,351.4033203125,,10.3837890625,0.2358685986542616,114.6986083984375,,0.23358154296875,0.6663664433909061,25.898193359375,,6.57916259765625,0.1563396330597044,63.02642822265625,,6.74822998046875,0.14236562340672249,67.97784423828125,,0.2733673176489535,49.537109375,158.9130859375,244.7138671875,547.96484375,1280.837890625,1264.123046875,1151.119140625,0.2444156329208509,1.1843773714309356,1.3746523911679385,2.2944018577955676,7.45703125,44.9921875,56.3134765625,118.3681640625,0.666015625,-13.6220703125,-8.0185546875,-27.4775390625
1987-09-25,3.0,471215.0,5354015.0,1.46280991735537,45.0165289256198,52.5950413223141,13.2809917355372,28355.0,47.54712180509677,49.14400360074988,3.6187922465841527,9,1987,268,0.6816387600233341,0.6700280517804915,52.859065777157696,52.20102377052226,0.0,,,,12.212404592842004,0.7406745919245399,10950,0,52.6806640625,0.7615181388211927,351.4033203125,,11.8426513671875,0.2358685986542616,114.6986083984375,,1.48663330078125,0.6663664433909061,25.898193359375,,6.85980224609375,0.1563396330597044,63.02642822265625,,7.68511962890625,0.14236562340672249,67.97784423828125,,0.3056685895281651,62.9873046875,126.8916015625,283.3935546875,498.5146484375,1327.04296875,1152.8037109375,1175.9814453125,0.7298909306426669,1.9977347954616111,1.6024823845439504,3.1685770977116103,19.4873046875,72.7919921875,61.357421875,121.2666015625,3.06640625,1.216796875,1.2421875,-22.7626953125
1987-10-11,4.0,471215.0,5354015.0,0.0826446280991736,51.8677685950413,47.2231404958678,13.2479338842975,28355.0,46.87426762236889,44.85756784409273,7.457542437229893,10,1987,284,0.7401768531960371,0.7019147308834798,47.54712180509677,49.14400360074988,3.6187922465841527,-0.3372127488928527,-1.1073116086061994,-0.45867768595041325,12.960900074892102,0.7484954820500977,10950,0,46.2099609375,0.7615181388211927,351.4033203125,,11.755859375,0.2358685986542616,114.6986083984375,,1.56573486328125,0.6663664433909061,25.898193359375,,7.34063720703125,0.1563396330597044,63.02642822265625,,8.202880859375,0.14236562340672249,67.97784423828125,,0.2537176775468657,64.8369140625,139.556640625,270.724609375,492.115234375,1350.3212890625,1115.6953125,1223.0947265625,0.3584506051959632,1.2854917474408196,2.6769793440357375,5.382291785861414,8.333984375,50.2734375,96.150390625,188.361328125,2.5771484375,1.912109375,15.814453125,9.0078125
1987-10-27,4.5,471218.4615384615,5354032.69230769,8.002860775588037,50.7800381436745,40.303877940241605,11.70089001907185,28355.0,49.08129081250038,40.443988083391446,9.167599817119756,10,1987,300,0.7401768531960371,0.7324528537909863,46.87426762236889,44.85756784409273,7.457542437229893,2.8817546090273503,-6.145581691036249,3.270025429116333,13.690314532696037,0.7294144578039354,10950,0,33.12109375,0.7615181388211927,351.4033203125,,15.80609130859375,0.2358685986542616,114.6986083984375,,3.7611083984375,0.6663664433909061,25.898193359375,,8.11700439453125,0.1563396330597044,63.02642822265625,,8.65643310546875,0.14236562340672249,67.97784423828125,,0.4569775728864576,98.8154296875,108.4248046875,302.583984375,396.3466796875,1407.017578125,1107.0166015625,1231.68359375,0.33180107980129875,1.9288202332950013,1.5271429955702707,4.812005600018579,15.0537109375,78.3125,81.458984375,168.0263671875,2.4072265625,13.2724609375,14.658203125,15.017578125
1987-11-12,5.0,471221.923076923,5354050.38461538,15.9230769230769,49.6923076923077,33.3846153846154,10.1538461538462,28355.0,52.6687906228742,36.74101276811812,9.187250303831988,11,1987,316,0.793577803248942,0.7615837490247914,49.08129081250038,40.443988083391446,9.167599817119756,-1.0877304513667987,-6.919262555626201,7.920216147488864,14.356605854011882,0.6662913213158443,10950,0,117.044921875,0.7615181388211927,351.4033203125,,13.6278076171875,0.2358685986542616,114.6986083984375,,3.84820556640625,0.6663664433909061,25.898193359375,,8.1646728515625,0.1563396330597044,63.02642822265625,,9.19488525390625,0.14236562340672249,67.97784423828125,,0.3127920531037801,72.94140625,141.3955078125,282.42578125,409.2392578125,1392.6962890625,1129.787109375,1203.7548828125,0.37391906332876895,1.950483199740594,5.386696090648563,4.374838774396461,13.0390625,82.5537109375,132.447265625,199.6826171875,1.4716796875,21.921875,28.7900390625,38.33203125
1987-11-28,5.5,471219.6153846153,5354038.589743587,11.390866709048513,54.096524687433785,33.461644416189884,11.609451154905733,28355.0,56.39717796472991,34.321867214376276,7.999748687833437,11,1987,332,0.793577803248942,0.7892514487478929,52.6687906228742,36.74101276811812,9.187250303831988,1.6582432718796412,-3.4211167620258607,1.6940029667302383,14.888514391529185,0.5319085375173032,10950,0,46.556640625,0.7615181388211927,351.4033203125,,13.861328125,0.2358685986542616,114.6986083984375,,3.39947509765625,0.6663664433909061,25.898193359375,,7.57720947265625,0.1563396330597044,63.02642822265625,,8.28863525390625,0.14236562340672249,67.97784423828125,,0.3868738434110557,149.08984375,162.4794921875,181.8154296875,515.3984375,1360.6162109375,1130.7421875,1202.169921875,0.33598983592286824,1.490518670546647,2.6606561830676383,8.681238052320111,10.359375,63.044921875,115.943359375,256.7373046875,1.51171875,8.0107421875,48.474609375,55.7578125
1987-12-14,6.0,471217.3076923077,5354026.794871793,6.858656495020124,58.50074168255987,33.53867344776437,13.065056155965268,28355.0,59.286675413163735,33.49525360490087,6.133318632479556,12,1987,348,0.8414709848078965,0.815402796292914,56.39717796472991,34.321867214376276,7.999748687833437,4.4042169951260846,0.07702903157448304,-4.532210214028388,15.195058470545046,0.3065440790158611,10950,0,7.0078125,0.7615181388211927,351.4033203125,,16.43048095703125,0.2358685986542616,114.6986083984375,,4.41119384765625,0.6663664433909061,25.898193359375,,7.79510498046875,0.1563396330597044,63.02642822265625,,8.2879638671875,0.14236562340672249,67.97784423828125,,0.5465097605417819,162.7548828125,137.8564453125,211.58203125,477.5654296875,1329.876953125,1183.060546875,1222.79296875,0.5838839773642865,2.439222932456313,2.766211295794381,5.299519323254653,19.7275390625,93.2685546875,77.95703125,220.17578125,8.232421875,23.8818359375,19.2236328125,61.05078125
1987-12-30,6.5,471215.0,5354015.0,2.326446280991735,62.904958677685954,33.61570247933885,14.5206611570248,28355.0,60.617317207119356,34.3053509890532,4.161152674013726,12,1987,364,0.8414709848078965,0.8399875482895418,59.286675413163735,33.49525360490087,6.133318632479556,4.4042169951260846,0.07702903157448304,-4.532210214028389,15.204464930868701,0.009406460323654997,10950,0,15.609375,0.7615181388211927,351.4033203125,,20.9906005859375,0.2358685986542616,114.6986083984375,,7.1922607421875,0.6663664433909061,25.898193359375,,10.59283447265625,0.1563396330597044,63.02642822265625,,10.9136962890625,0.14236562340672249,67.97784423828125,,0.6714321558773263,52.79296875,227.9775390625,195.1298828125,501.94921875,1270.2177734375,1165.2470703125,1314.8271484375,0.606066024134661,3.6250302322213965,3.954192076929198,6.803881372150451,17.5380859375,98.607421875,107.60546875,230.08984375,2.8623046875,23.220703125,28.482421875,67.3515625
1988-01-15,8.0,471215.0,5354015.0,2.07438016528926,60.5123966942149,36.2561983471074,14.8099173553719,28355.0,61.27917266290206,39.155828836599994,0.0,1,1988,15,0.08323691620031025,0.04108432376986344,60.617317207119356,34.3053509890532,4.161152674013726,1.005827505827515,1.3587624496715165,-2.3921381648654316,14.904619419694535,-0.2998455111741656,10950,0,8.263671875,0.7243343528170736,1215.8671875,,20.19281005859375,0.3753171279462344,271.41021728515625,,8.15985107421875,0.8607754480961554,63.4124755859375,,10.26922607421875,0.1547358969525038,176.8974609375,,10.6353759765625,0.1550357742368812,186.74041748046875,,0.6766152814832146,22.361328125,231.23828125,180.8525390625,485.93359375,1242.0302734375,1233.1962890625,1302.298828125,0.24213446047828424,4.477710653339859,5.553211919899184,9.170429173325886,17.255859375,132.966796875,146.630859375,262.7470703125,11.193359375,52.55859375,40.0595703125,65.830078125
1988-01-31,9.5,471215.0,5354015.0,5.338842975206615,51.297520661156994,42.376033057851245,12.566115702479351,28355.0,57.99573108075152,40.809289403739584,0.10822699859295692,1,1988,31,0.08323691620031025,0.08482943673521204,61.27917266290206,39.155828836599994,0.0,-5.80371900826448,4.3801652892561975,1.5061983471074398,14.374910853303719,-0.5297085663908163,10950,0,35.978515625,0.7243343528170736,1215.8671875,282.2294921875,17.37939453125,0.3753171279462344,271.41021728515625,63.41619873046875,5.11981201171875,0.8607754480961554,63.4124755859375,10.895263671875,9.13848876953125,0.1547358969525038,176.8974609375,37.061279296875,9.04754638671875,0.1550357742368812,186.74041748046875,40.487548828125,0.5203182387774461,23.873046875,202.4189453125,195.8720703125,490.5576171875,1241.583984375,1245.6123046875,1280.7353515625,1.2404215473415852,5.113682650265907,4.015213667886303,11.628395076748305,26.0361328125,123.966796875,127.650390625,342.28515625,16.392578125,42.4873046875,47.001953125,128.4873046875
