time,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,precip,precip_cv,precip_sum,precip_rolling,tmax,tmax_cv,tmax_sum,tmax_rolling,tmin,tmin_cv,tmin_sum,tmin_rolling,vapourpres_h09,vapourpres_h09_cv,vapourpres_h09_sum,vapourpres_h09_rolling,vapourpres_h15,vapourpres_h15_cv,vapourpres_h15_sum,vapourpres_h15_rolling,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30
1987-10-09,1.0,617090.272727273,7359747.36363636,4.63636363636364,37.8727272727273,56.3272727272727,13.3090909090909,28355.0,37.38204959682022,56.4945234220624,4.869491221640331,10,1987,282,0.7401768531960371,0.6980014132400785,,,,,,,12.474578681551876,,10950,0,39.03125,0.6433885637449475,254.90625,,31.72686767578125,0.06000149308720816,197.43212890625,,16.8778076171875,0.09929059753212409,114.9588623046875,,16.724609375,0.09929746519134182,111.1326904296875,,13.565185546875,0.12333411685371093,92.62451171875,,1.7807904486781276,15.2421875,26.6513671875,122.8623046875,358.7880859375,524.9814453125,582.0244140625,614.515625,3.3825891049294032,10.40910996872857,11.612986709739147,24.74857443100955,38.8095703125,178.0703125,207.517578125,444.828125,17.55859375,77.4453125,98.0,181.490234375
1987-10-25,2.0,617075.0,7359755.0,9.79338842975207,34.0413223140496,54.8925619834711,13.4297520661157,28355.0,36.799936909798696,54.60761816539283,7.477964433928341,10,1987,298,0.7401768531960371,0.7287113685069326,37.38204959682022,56.4945234220624,4.869491221640331,,,,12.83288872774341,0.3583100461915336,10950,0,70.14453125,0.6433885637449475,254.90625,,30.46893310546875,0.06000149308720816,197.43212890625,,17.88458251953125,0.09929059753212409,114.9588623046875,,18.31396484375,0.09929746519134182,111.1326904296875,,15.98431396484375,0.12333411685371093,92.62451171875,,1.4817508391398821,52.5732421875,28.1279296875,57.248046875,358.4140625,492.8759765625,649.2958984375,591.0146484375,1.7560571298379573,12.440912092720932,10.56990556220355,29.79971870554681,33.900390625,190.669921875,216.189453125,491.267578125,18.359375,79.32421875,131.263671875,234.1015625
1987-11-10,3.0,617075.0,7359755.0,3.70247933884298,40.7520661157025,54.396694214876,14.0661157024793,28355.0,36.44729823863823,52.87167969364304,9.60175837120062,11,1987,314,0.793577803248942,0.7580212844421134,36.799936909798696,54.60761816539283,7.477964433928341,1.4396694214875971,-0.9652892561983499,-0.4669421487603298,13.159370257704186,0.32648152996077684,10950,0,57.7158203125,0.6433885637449475,254.90625,,31.58538818359375,0.06000149308720816,197.43212890625,,17.7823486328125,0.09929059753212409,114.9588623046875,,16.84283447265625,0.09929746519134182,111.1326904296875,,15.9315185546875,0.12333411685371093,92.62451171875,,1.6942714792458413,100.9033203125,32.3427734375,49.779296875,368.7685546875,504.8349609375,585.529296875,636.7265625,1.0883994392479337,7.017295451741149,12.04246135116336,29.3695797501082,29.1884765625,169.2392578125,223.5556640625,506.279296875,17.3876953125,113.5576171875,126.150390625,258.0048828125
1987-11-26,4.0,617075.0,7359755.0,15.2314049586777,35.6115702479339,48.2644628099174,12.8595041322314,28355.0,36.48403022388811,51.28670914440279,11.124873822743346,11,1987,330,0.793577803248942,0.7858748492644535,36.44729823863823,52.87167969364304,9.60175837120062,0.7851239669421481,-3.31404958677685,2.719008264462815,13.421486631356654,0.26211637365246787,10950,0,16.3935546875,0.6433885637449475,254.90625,,34.308349609375,0.06000149308720816,197.43212890625,,19.90753173828125,0.09929059753212409,114.9588623046875,,17.7296142578125,0.09929746519134182,111.1326904296875,,13.1749267578125,0.12333411685371093,92.62451171875,,2.315112120392582,127.8603515625,54.3154296875,57.66015625,298.3603515625,550.201171875,606.642578125,616.3916015625,2.9556238642104766,12.845289009927985,9.49454986485724,22.709947631947884,33.2177734375,205.6982421875,205.384765625,483.048828125,19.1376953125,119.078125,109.345703125,294.0517578125
1987-12-12,5.0,617077.61682243,7359760.88785047,13.2336448598131,35.3457943925234,50.196261682243,11.1682242990654,28355.0,37.00338585435838,49.8552646809813,11.986854258127144,12,1987,346,0.8414709848078965,0.8122185492125877,36.48403022388811,51.28670914440279,11.124873822743346,-2.7031358615895478,-2.100216266316501,4.76558276048506,13.579674773412986,0.15818814205633203,10950,0,4.5302734375,0.6433885637449475,254.90625,,35.724365234375,0.06000149308720816,197.43212890625,,21.1121826171875,0.09929059753212409,114.9588623046875,,20.47174072265625,0.09929746519134182,111.1326904296875,,15.5399169921875,0.12333411685371093,92.62451171875,,2.369428457799346,27.99609375,169.689453125,58.330078125,256.646484375,542.853515625,616.8466796875,600.9326171875,2.6610780036064092,14.562221406386023,15.289296354404001,30.318355676511338,36.89453125,214.5205078125,232.6728515625,509.146484375,21.359375,124.6435546875,141.7412109375,278.337890625
1987-12-28,5.5,617076.308411215,7359757.943925235,12.15814474395615,37.6315748822121,49.007221750212395,12.55105429829305,28355.0,38.03197446711982,48.582461492407226,12.182785827207095,12,1987,362,0.8414709848078965,0.8370017713584581,37.00338585435838,49.8552646809813,11.986854258127144,1.0100023171391008,0.37137947014749884,-1.536630107360775,13.6020701581059,0.022395384692913467,10950,0,67.0908203125,0.6433885637449475,254.90625,,33.61822509765625,0.06000149308720816,197.43212890625,,21.3944091796875,0.09929059753212409,114.9588623046875,,21.0499267578125,0.09929746519134182,111.1326904296875,,18.42864990234375,0.12333411685371093,92.62451171875,,1.8955674687818358,20.923828125,180.43359375,30.673828125,266.9736328125,549.857421875,543.8779296875,684.4345703125,2.6080259120151714,15.269206020592636,15.348455338586602,37.510743700621035,37.044921875,219.7294921875,240.49609375,558.4072265625,21.8388671875,129.7841796875,142.513671875,331.40234375
1988-01-13,6.0,617075.0,7359755.0,11.0826446280992,39.9173553719008,47.8181818181818,13.9338842975207,28355.0,39.52976174750395,47.47597179342872,11.763297360122731,1,1988,13,0.08323691620031025,0.035608908742956004,38.03197446711982,48.582461492407226,12.182785827207095,2.2857804896886975,-1.1890399320305995,-1.0755001158569506,13.479444367566014,-0.12262579053988532,10950,0,9.443359375,0.9931002201205074,694.158203125,,36.5447998046875,0.16230651276265307,677.643798828125,,21.990478515625,0.3100937553409043,355.7362060546875,,21.4046630859375,0.228432698636091,373.25396728515625,,17.036376953125,0.22400504123336248,327.64117431640625,,2.4515340148540736,68.0849609375,166.7138671875,62.0009765625,220.1435546875,543.48046875,595.6376953125,659.3916015625,2.502092871052849,12.989285137527059,11.089882566403297,37.43529614969187,34.390625,207.4052734375,228.1259765625,565.240234375,22.19140625,127.6572265625,146.34375,340.2548828125
1988-01-29,7.0,617075.0,7359755.0,9.70247933884298,40.4876033057851,48.5371900826446,14.1487603305785,28355.0,41.39006972909685,46.546024824506404,10.834560367296424,1,1988,29,0.08323691620031025,0.07936848928377097,39.52976174750395,47.47597179342872,11.763297360122731,1.4280142117865005,-0.23501583378389768,-1.2278327025565847,13.241200445094123,-0.23824392247189152,10950,0,60.0009765625,0.9931002201205074,694.158203125,,34.42620849609375,0.16230651276265307,677.643798828125,,20.60076904296875,0.3100937553409043,355.7362060546875,,20.24072265625,0.228432698636091,373.25396728515625,,16.8671875,0.22400504123336248,327.64117431640625,,2.0734345652287116,75.26953125,143.8291015625,73.3857421875,207.9287109375,569.4248046875,578.70703125,588.7451171875,2.556083442084545,14.733064756087794,17.416015862687637,31.484383775572255,35.2314453125,221.17578125,259.677734375,538.5537109375,20.791015625,132.99609375,158.0888671875,336.1640625
1988-02-14,8.0,617075.0,7359755.0,7.27272727272727,46.2479338842975,45.2892561983471,14.3057851239669,28355.0,43.74704182912932,45.75689533495837,9.290220818470846,2,1988,45,0.16589613269341502,0.1229755828297412,41.39006972909685,46.546024824506404,10.834560367296424,3.1652892561983528,-1.264462809917351,-1.9049586776859648,12.925619986279406,-0.31558045881471664,10950,0,81.0439453125,0.9931002201205074,694.158203125,,32.2528076171875,0.16230651276265307,677.643798828125,,19.94256591796875,0.3100937553409043,355.7362060546875,,19.4112548828125,0.228432698636091,373.25396728515625,,16.89544677734375,0.22400504123336248,327.64117431640625,,1.7535075198276813,69.4443359375,90.9990234375,179.1923828125,164.4990234375,560.869140625,629.1259765625,555.0107421875,1.9424985787742135,11.490935445040668,15.69260793698892,39.21433602206254,34.69921875,199.212890625,246.544921875,586.447265625,20.1103515625,121.3896484375,149.3408203125,350.6474609375
1988-03-01,8.5,617075.0,7359755.0,8.652892561983485,45.6694214876033,44.528925619834695,14.995867768595,28355.0,46.3911294456188,45.28795305988896,7.1857144318171,3,1988,61,0.24740395925452294,0.16634640909591059,43.74704182912932,45.75689533495837,9.290220818470846,2.5909090909091006,-2.0041322314049523,-0.5247933884297478,12.568771287635872,-0.3568486986435335,10950,0,35.2412109375,0.9931002201205074,694.158203125,187.8154296875,30.34405517578125,0.16230651276265307,677.643798828125,163.81390380859375,18.99151611328125,0.3100937553409043,355.7362060546875,93.564453125,18.814208984375,0.228432698636091,373.25396728515625,90.082763671875,17.9027099609375,0.22400504123336248,327.64117431640625,74.19586181640625,1.4186852840776694,139.0322265625,91.798828125,189.84765625,158.2705078125,531.712890625,630.2744140625,552.9560546875,0.34976875497766247,8.844911709497042,15.661921846909438,33.10463766375281,25.3193359375,185.724609375,238.0634765625,547.39453125,21.7998046875,121.33984375,132.220703125,334.5615234375
