time,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,mean_pv_drop_after_fire,precip,precip_cv,precip_sum,precip_rolling,tmax,tmax_cv,tmax_sum,tmax_rolling,tmin,tmin_cv,tmin_sum,tmin_rolling,vapourpres_h09,vapourpres_h09_cv,vapourpres_h09_sum,vapourpres_h09_rolling,vapourpres_h15,vapourpres_h15_cv,vapourpres_h15_sum,vapourpres_h15_rolling,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmean_lag,tmean_7,tmean_14,tmean_30
1987-09-02,1.0,226099.95412844,6646545.0,0.706422018348624,58.5779816513761,39.5596330275229,23.8165137614679,28356.0,59.58279975098244,37.71369207396512,1.4650922911693622,9.0,1987.0,245.0,,,,,,,11.484635833043614,,-100.0,-100.0,8.50390625,0.8992630438810243,276.2001953125,,15.57110595703125,0.1974493916641479,182.2890625,,1.01336669921875,0.5094325945057662,72.04302978515625,,5.34307861328125,0.2867832618463763,76.04852294921875,,5.21368408203125,0.31850746784859024,69.97564697265625,,0.6835382754042161,205.1640625,113.20703125,185.75390625,541.6943359375,850.6962890625,776.0869140625,1451.5390625,0.6198097323103817,2.2672336622539535,2.9360942464231075,5.1629407666112765,8.8828125,80.65234375,93.8740234375,198.66015625,4.8681640625,57.072265625,62.24365234375,131.9658203125
1987-09-18,2.5,226095.0,6646545.0,3.24793388429752,57.574380165289256,37.6446280991736,22.00413223140495,28356.0,57.48485926087288,38.93866962261268,2.154126208830823,9.0,1987.0,261.0,59.58279975098244,37.71369207396512,1.4650922911693622,,,,11.957695459274191,0.47305962623057773,-100.0,-100.0,4.4287109375,0.8992630438810243,276.2001953125,,21.34075927734375,0.1974493916641479,182.2890625,,5.5618896484375,0.5094325945057662,72.04302978515625,,7.75714111328125,0.2867832618463763,76.04852294921875,,6.387939453125,0.31850746784859024,69.97564697265625,,1.0126047560097509,50.3408203125,267.837890625,164.8720703125,519.078125,868.2236328125,759.3388671875,1438.6669921875,1.0454532582856189,5.300558637023889,3.6607528670415856,7.0536445785120385,20.9033203125,105.7080078125,97.240234375,208.6953125,12.44873046875,51.7509765625,58.13427734375,134.52587890625
1987-10-04,4.0,226095.0,6646545.0,2.59504132231405,57.6859504132231,38.3140495867769,21.9669421487603,28356.0,56.30744034202119,39.15371331287737,3.0475897880003666,10.0,1987.0,277.0,57.48485926087288,38.93866962261268,2.154126208830823,-0.4460156190765012,-0.622791720372998,0.944309651982713,12.443122804107277,0.48542734483308614,-100.0,-100.0,81.16015625,0.8992630438810243,276.2001953125,,19.2984619140625,0.1974493916641479,182.2890625,,6.9779052734375,0.5094325945057662,72.04302978515625,,8.188720703125,0.2867832618463763,76.04852294921875,,7.36895751953125,0.31850746784859024,69.97564697265625,,0.838380612583127,12.9326171875,256.4453125,157.1806640625,483.5419921875,957.79296875,756.19921875,1413.93359375,0.7890143581233973,5.8894291263417555,7.773264578122091,11.959174163406125,19.0908203125,123.93359375,157.5810546875,264.6982421875,13.443359375,80.576171875,97.029296875,146.50634765625
1987-10-20,5.0,226095.0,6646545.0,5.61157024793388,59.1157024793388,33.4876033057851,22.8181818181818,28356.0,55.81741696058922,38.766408955338534,3.9281661008588555,10.0,1987.0,293.0,56.30744034202119,39.15371331287737,3.0475897880003666,0.7706611570247723,-2.0785123966942507,1.18181818181818,12.922876011085425,0.47975320697814716,-100.0,-100.0,22.41015625,0.8992630438810243,276.2001953125,,22.62774658203125,0.1974493916641479,182.2890625,,9.54437255859375,0.5094325945057662,72.04302978515625,,10.4652099609375,0.2867832618463763,76.04852294921875,,9.85565185546875,0.31850746784859024,69.97564697265625,,0.9485589915652912,85.5888671875,256.005859375,164.833984375,460.46875,938.9814453125,789.2470703125,1324.5478515625,0.39294348327750855,3.995843612725675,8.14969046472998,15.945353219812432,13.3310546875,103.7353515625,160.1572265625,332.1572265625,10.32373046875,72.11083984375,104.94482421875,213.88037109375
1987-11-05,6.0,226095.0,6646545.0,4.6198347107438,57.2644628099174,36.4380165289256,22.5371900826446,28356.0,55.81327574934093,38.10726149263037,4.631475504774145,11.0,1987.0,309.0,55.81741696058922,38.766408955338534,3.9281661008588555,-0.21074380165284978,-0.938016528925651,1.012396694214875,13.372097402516497,0.4492213914310721,-100.0,-100.0,34.091796875,0.8992630438810243,276.2001953125,,21.892333984375,0.1974493916641479,182.2890625,,10.95135498046875,0.5094325945057662,72.04302978515625,,10.74542236328125,0.2867832618463763,76.04852294921875,,10.6612548828125,0.31850746784859024,69.97564697265625,,0.8928649529117496,98.61328125,196.0419921875,175.9384765625,504.076171875,926.02734375,763.9736328125,1356.669921875,1.4847217620991988,7.089907715233159,6.189072528972411,13.700848214693258,25.8232421875,154.611328125,148.677734375,310.1552734375,21.0703125,110.66015625,103.705078125,209.32080078125
1987-11-21,7.5,226095.0,6646545.0,2.05785123966942,45.44628099173555,52.21487603305785,13.7314049586777,28356.0,56.1251160076424,37.42969499944194,5.04607564230108,11.0,1987.0,325.0,55.81327574934093,38.10726149263037,4.631475504774145,-6.834710743801626,9.363636363636374,-1.77685950413223,13.752401104993726,0.3803037024772298,-100.0,-100.0,80.5380859375,0.8992630438810243,276.2001953125,,24.08538818359375,0.1974493916641479,182.2890625,,8.7667236328125,0.5094325945057662,72.04302978515625,,7.72357177734375,0.2867832618463763,76.04852294921875,,6.370849609375,0.31850746784859024,69.97564697265625,,1.355486670178489,40.119140625,142.40234375,289.6357421875,482.48828125,935.6689453125,724.2021484375,1394.3447265625,1.3138346442597468,6.405914507724131,5.196749755787561,16.627770678069098,27.0830078125,143.998046875,136.6611328125,371.6474609375,20.81494140625,108.02001953125,100.955078125,268.39501953125
1987-12-07,9.5,226115.0,6646567.5,5.0867768595041305,56.6900826446281,36.4504132231405,21.991735537190102,28356.0,56.6146497014618,36.91005268251721,5.113461441181494,12.0,1987.0,341.0,56.1251160076424,37.42969499944194,5.04607564230108,-0.2871900826446492,0.00619834710744982,0.23347107438016534,14.012144474132404,0.25974336913867724,-100.0,-100.0,7.7353515625,0.8992630438810243,276.2001953125,,29.7503662109375,0.1974493916641479,182.2890625,,14.14300537109375,0.5094325945057662,72.04302978515625,,12.1859130859375,0.2867832618463763,76.04852294921875,,11.08160400390625,0.31850746784859024,69.97564697265625,,1.728402579800434,113.4052734375,109.2236328125,326.5810546875,461.65234375,860.521484375,807.87109375,1333.3935546875,1.6599321146667059,6.435823548993241,11.12627528748825,16.009240824057926,26.9609375,134.1376953125,175.001953125,357.0078125,17.8818359375,94.06494140625,117.3603515625,263.2998046875
1987-12-23,11.5,226095.0,6646545.0,4.475206611570245,62.60330578512399,31.247933884297503,19.7809917355372,28356.0,57.1752014633609,36.64759688064952,4.828065114343486,12.0,1987.0,357.0,56.6146497014618,36.91005268251721,5.113461441181494,8.578512396694222,-10.483471074380173,1.2086776859504125,14.101612052213687,0.08946757808128325,-100.0,-100.0,37.33203125,0.8992630438810243,276.2001953125,,27.722900390625,0.1974493916641479,182.2890625,,15.08441162109375,0.5094325945057662,72.04302978515625,,13.63946533203125,0.2867832618463763,76.04852294921875,,13.03570556640625,0.31850746784859024,69.97564697265625,,1.3770450573977253,82.9443359375,147.419921875,267.4794921875,504.75390625,806.9033203125,837.91015625,1346.087890625,1.4340751726243623,11.078020056503524,11.884368009294136,22.963742021913117,26.640625,185.5068359375,210.6865234375,389.2724609375,19.90673828125,142.5224609375,155.25390625,262.77099609375
1988-01-08,13.0,226095.0,6646545.0,6.7603305785124,58.8842975206612,32.9173553719008,20.9421487603306,28356.0,58.050591131090265,36.20751496223153,4.340949358893087,1.0,1988.0,8.0,57.1752014633609,36.64759688064952,4.828065114343486,1.0971074380165504,-1.766528925619852,0.8367768595041349,13.996022041058048,-0.10559001115563937,-100.0,-100.0,84.642578125,0.925681376911619,1162.43359375,,29.6170654296875,0.28746953266897446,477.07342529296875,,15.8873291015625,0.5514158929726239,195.03070068359375,,13.9783935546875,0.2383649216434453,221.53582763671875,,13.355224609375,0.24747314889675975,214.3514404296875,,1.6046863602569075,45.0673828125,210.900390625,276.677734375,361.4365234375,932.1943359375,839.2666015625,1323.66015625,1.7154830849598892,8.248692318341948,9.537734375613269,27.35850585800406,29.6337890625,167.84375,191.0966796875,477.826171875,21.01513671875,130.23046875,148.44384765625,360.4521484375
1988-01-24,14.5,226095.0,6646545.0,3.8099173553718986,58.053719008264494,36.79338842975205,22.43388429752065,28356.0,58.92263051165688,36.12874314785593,3.4915946830242417,1.0,1988.0,24.0,58.050591131090265,36.20751496223153,4.340949358893087,-2.2747933884297495,2.7727272727272734,-0.3326446280991733,13.721820196272994,-0.27420184478505405,-100.0,-100.0,56.3291015625,0.925681376911619,1162.43359375,150.5947265625,25.8587646484375,0.28746953266897446,477.07342529296875,100.73040771484375,13.0284423828125,0.5514158929726239,195.03070068359375,34.04888916015625,11.1314697265625,0.2383649216434453,221.53582763671875,42.49957275390625,11.58514404296875,0.24747314889675975,214.3514404296875,39.48748779296875,1.2756922442262661,111.5146484375,134.5830078125,360.7158203125,331.9306640625,921.177734375,877.0859375,1121.51953125,1.3543968927180845,7.56760693999235,13.702353926654126,23.515444695702413,29.673828125,171.013671875,210.3076171875,451.4521484375,24.41015625,132.78466796875,159.25537109375,347.2744140625
