time,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,precip,precip_cv,precip_sum,precip_rolling,tmax,tmax_cv,tmax_sum,tmax_rolling,tmin,tmin_cv,tmin_sum,tmin_rolling,vapourpres_h09,vapourpres_h09_cv,vapourpres_h09_sum,vapourpres_h09_rolling,vapourpres_h15,vapourpres_h15_cv,vapourpres_h15_sum,vapourpres_h15_rolling,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30
1987-09-02,1.0,244085.0,6311010.0,6.0,64.5,28.0,24.5,28356.0,63.02570515171416,31.44577098146303,4.178699353986436,9.0,1987.0,245.0,0.6816387600233341,0.6219518703256062,,,,,,,11.407899697658099,,10950.0,0.0,9.5224609375,0.6209672359422251,351.875,,13.20599365234375,0.18196984597507354,150.9793701171875,,1.099365234375,0.47288295155842874,61.59332275390625,,6.779296875,0.23808730220098961,84.51568603515625,,6.77288818359375,0.272290726710403,84.189208984375,,0.4107486308745079,180.4248046875,120.6748046875,137.0,665.1484375,1130.212890625,815.0234375,1129.5966796875,0.294836888714757,0.5811677453155717,2.2155493563502047,2.4680514841911827,5.3564453125,63.4482421875,87.58984375,170.7578125,-1.1669921875,29.6708984375,29.830078125,56.5712890625
1987-09-18,2.0,244116.25,6311014.375,0.125,55.0,44.0,24.25,28356.0,58.17363818921799,37.845753849628395,2.8341697879915557,9.0,1987.0,261.0,0.6816387600233341,0.6556691338743984,63.02570515171416,31.44577098146303,4.178699353986436,,,,11.940538587146985,0.5326388894888865,10950.0,0.0,10.736328125,0.6209672359422251,351.875,,19.96826171875,0.18196984597507354,150.9793701171875,,5.8172607421875,0.47288295155842874,61.59332275390625,,8.97607421875,0.23808730220098961,84.51568603515625,,8.21759033203125,0.272290726710403,84.189208984375,,0.7656168219690859,114.4931640625,168.4794921875,145.4970703125,635.94921875,1136.107421875,813.4775390625,1109.7724609375,0.5879128073917141,3.6244027869935107,1.9426057233766594,3.769750035333557,17.4560546875,94.796875,79.8505859375,175.5869140625,1.36328125,2.30859375,13.1123046875,59.1396484375
1987-10-04,2.3333333333333335,244122.5,6311011.25,0.6398071625344367,56.165289256198335,42.22038567493113,23.9931129476584,28356.0,55.96840195252101,41.37382074305799,1.632395563138945,10.0,1987.0,277.0,0.7401768531960371,0.688126690746912,58.17363818921799,37.845753849628395,2.8341697879915557,-4.1673553719008325,7.110192837465565,-2.6800964187327816,12.486858642224705,0.5463200550777199,10950.0,0.0,49.0283203125,0.6209672359422251,351.875,,15.09246826171875,0.18196984597507354,150.9793701171875,,5.42279052734375,0.47288295155842874,61.59332275390625,,8.704345703125,0.23808730220098961,84.51568603515625,,8.686767578125,0.272290726710403,84.189208984375,,0.4352143971502907,20.2587890625,232.4287109375,157.673828125,623.1875,1144.0,832.8994140625,1114.9384765625,0.5794192863187935,4.837982839996951,6.017599710171922,7.411482973664792,17.59765625,113.3095703125,151.302734375,229.3857421875,6.92578125,39.693359375,40.87109375,22.3701171875
1987-10-20,2.6666666666666665,244128.75,6311008.125,1.1546143250688734,57.33057851239666,40.44077134986227,23.7362258953168,28356.0,55.61751470376577,42.66356130292238,0.7420005541205894,10.0,1987.0,293.0,0.7401768531960371,0.7192621817455338,55.96840195252101,41.37382074305799,1.632395563138945,1.1652892561983315,-1.7796143250688665,0.5148071625344367,13.027126034741835,0.54026739251713,10950.0,0.0,61.8388671875,0.6209672359422251,351.875,,18.8299560546875,0.18196984597507354,150.9793701171875,,8.5250244140625,0.47288295155842874,61.59332275390625,,11.092041015625,0.23808730220098961,84.51568603515625,,11.32745361328125,0.272290726710403,84.189208984375,,0.5186448257525275,59.7607421875,235.8095703125,158.482421875,582.45703125,1050.8759765625,965.033203125,1041.2099609375,0.12819476880210223,1.9360964291403406,4.268667106765374,12.423272088615542,13.6884765625,84.357421875,115.5068359375,310.13671875,4.9462890625,31.9453125,36.1005859375,101.2626953125
1987-11-05,3.0,244135.0,6311005.0,1.66942148760331,58.495867768595,38.6611570247934,23.4793388429752,28356.0,56.43546265871831,42.30300684231179,0.2717342021787008,11.0,1987.0,309.0,0.793577803248942,0.7490157876964552,55.61751470376577,42.66356130292238,0.7420005541205894,1.1652892561983315,-1.7796143250688665,0.5148071625344366,13.533841029677115,0.5067149949352796,10950.0,0.0,74.1982421875,0.6209672359422251,351.875,,18.40533447265625,0.18196984597507354,150.9793701171875,,9.0889892578125,0.47288295155842874,61.59332275390625,,11.9552001953125,0.23808730220098961,84.51568603515625,,12.47906494140625,0.272290726710403,84.189208984375,,0.4110281154450348,100.9619140625,199.0029296875,161.1796875,603.658203125,1045.8740234375,960.3017578125,1063.029296875,0.405998042824393,5.050505847789215,3.0145932418224115,6.894602491635411,16.4560546875,137.1513671875,121.49609375,239.728515625,8.2744140625,61.08984375,52.5234375,87.5048828125
1987-11-21,4.0,244133.5,6311010.7,1.63,55.44,41.83,24.56,28356.0,57.84369998676821,40.8346303462361,0.27047151510571865,11.0,1987.0,325.0,0.793577803248942,0.7773303443774742,56.43546265871831,42.30300684231179,0.2717342021787008,-0.9452892561983326,0.6946143250688657,0.23769283746556324,13.963843328218964,0.430002298541849,10950.0,0.0,19.7607421875,0.6209672359422251,351.875,,19.77484130859375,0.18196984597507354,150.9793701171875,,7.5389404296875,0.47288295155842874,61.59332275390625,,9.5284423828125,0.23808730220098961,84.51568603515625,,8.5023193359375,0.272290726710403,84.189208984375,,0.7677767835412299,97.55859375,162.908203125,246.5234375,479.2451171875,1172.7099609375,832.197265625,1198.45703125,0.28941582073466676,2.8503289897298503,2.5210277051133634,9.777972910308751,19.2158203125,123.544921875,114.6123046875,312.2158203125,13.8740234375,64.0849609375,53.2666015625,136.0859375
1987-12-07,4.5,244134.25,6311007.85,1.35219008264463,58.868760330578496,38.6464049586777,24.4287603305785,28356.0,59.370648810928614,38.75534647162489,0.7272130672443113,12.0,1987.0,341.0,0.8414709848078965,0.8041514523449627,57.84369998676821,40.8346303462361,0.27047151510571865,0.1864462809917491,-0.00737603305784873,-0.15861570247933998,14.258260453219467,0.29441712500050343,10950.0,0.0,76.2685546875,0.6209672359422251,351.875,,23.9149169921875,0.18196984597507354,150.9793701171875,,12.0396728515625,0.47288295155842874,61.59332275390625,,13.23040771484375,0.23808730220098961,84.51568603515625,,13.57305908203125,0.272290726710403,84.189208984375,,0.8423534191047636,93.9541015625,121.6083984375,296.1806640625,481.0712890625,1103.142578125,902.73828125,1143.3994140625,1.1127790672001914,4.740170857825474,5.5202449991747535,7.153311182085481,22.328125,117.6650390625,137.5830078125,296.1943359375,7.888671875,50.0185546875,48.568359375,145.373046875
1987-12-23,5.0,244135.0,6311005.0,1.07438016528926,62.297520661157,35.4628099173554,24.297520661157,28356.0,60.65169920782707,36.516511547321926,1.57108499948714,12.0,1987.0,357.0,0.8414709848078965,0.8294275814489923,59.370648810928614,38.75534647162489,0.7272130672443113,3.428760330578502,-3.183595041322299,-0.27780991735537,14.35983430958041,0.10157385636094318,10950.0,0.0,50.521484375,0.6209672359422251,351.875,,21.78759765625,0.18196984597507354,150.9793701171875,,12.061279296875,0.47288295155842874,61.59332275390625,,14.2498779296875,0.23808730220098961,84.51568603515625,,14.63006591796875,0.272290726710403,84.189208984375,,0.5605526905497372,89.3291015625,202.484375,248.6279296875,509.20703125,1091.572265625,923.697265625,1124.4375,0.5052099424030884,5.246318858115437,7.078820513393376,13.1202961736423,16.1083984375,143.4384765625,180.99609375,319.671875,8.5888671875,83.375,87.552734375,119.59375
1988-01-08,6.0,244135.0,6311025.0,1.5,60.5,37.0,25.0,28356.0,61.022121148294765,35.24562455897677,2.377057188731988,1.0,1988.0,8.0,0.08323691620031025,0.021916053410854716,60.65169920782707,36.516511547321926,1.57108499948714,0.815619834710752,-0.8232024793388497,0.07390495867768498,14.239965793666299,-0.11986851591411174,10950.0,0.0,63.9423828125,0.8947430901984,1211.1298828125,,26.27691650390625,0.2659859339192632,399.32550048828125,,14.2637939453125,0.5449434213734901,172.51080322265625,,16.3233642578125,0.25652817511336,251.08160400390625,,16.80352783203125,0.2647910405622403,250.56695556640625,,0.8593766577820826,126.7880859375,194.9228515625,261.7939453125,471.5322265625,1119.490234375,898.9951171875,1068.8974609375,0.9471750084042668,2.8087812943362627,4.287864089488619,14.411115988525289,26.3974609375,129.9111328125,147.466796875,385.369140625,11.08984375,76.8603515625,86.9716796875,197.5751953125
1988-01-24,7.0,244085.0,6311010.0,3.5,59.5,35.0,25.0,28356.0,61.32800133621825,33.67385682892881,3.5381627824276656,1.0,1988.0,24.0,0.08323691620031025,0.06570605393630431,61.022121148294765,35.24562455897677,2.377057188731988,-1.3987603305785008,-0.23140495867770028,1.21280991735537,13.929222516291441,-0.31074327737485774,10950.0,0.0,65.8046875,0.8947430901984,1211.1298828125,205.32421875,21.05169677734375,0.2659859339192632,399.32550048828125,85.50201416015625,11.24652099609375,0.5449434213734901,172.51080322265625,29.95343017578125,13.33447265625,0.25652817511336,251.08160400390625,47.5069580078125,12.9998779296875,0.2647910405622403,250.56695556640625,47.4837646484375,0.5937014463221159,114.462890625,175.5380859375,332.5322265625,494.009765625,1005.083984375,1009.0224609375,974.427734375,0.2832913571606419,4.049528633416692,7.7594357236340645,10.43053621639746,21.63671875,145.0419921875,196.30859375,361.21875,15.6396484375,87.599609375,98.4306640625,201.47265625
