,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,Bryophyte,Chenopod,Cycad,Epiphyte,Fern,Forb,Fungus,Grass.tree,Heath.shrub,Hummock.grass,Rush,Sedge,Shrub,Shrub.Mallee,Tree.fern,Tree.Mallee,Tree.Palm,Tussock.grass,Vine,CLY_000_005,CLY_005_015,CLY_015_030,CLY_030_060,CLY_060_100,DER_000_999,NTO_000_005,NTO_005_015,NTO_015_030,NTO_030_060,NTO_060_100,PTO_000_005,PTO_005_015,PTO_015_030,PTO_030_060,PTO_060_100,SLT_000_005,SLT_005_015,SLT_030_060,SLT_060_100,pHc_000_005,pHc_005_015,pHc_015_030,pHc_030_060,pHc_060_100,precip,tmax,tmin,vapourpres_h09,vapourpres_h15,MAT,MAP,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1.5,608165.0,6531775.0,31.260330578512402,25.855371900826448,41.623966942148755,9.099173553719009,28354.0,26.023833651312188,40.32876664632272,32.33398345322836,9,1987,255,0.6816387600233341,0.6431693540965963,,,,,,,11.764247601307796,,10950,0,0.0,1.8,0.0,0.0,0.1,8.5,0.0,0.0,0.0,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,4.1,0.0,11.25,12.0,14.25,15.0,19.0,59.728725,0.04306357,0.03947764,0.027219793,0.020560145,0.015570352,0.019148313,0.01843163,0.016963415,0.015618218,0.0155062955,9.0,9.5,10.75,12.75,6.2793245,6.3537235,6.504412,6.6481624,6.858425,0.0,26.475830078125,10.42022705078125,8.89849853515625,6.91302490234375,19.703413983038182,229.02975802951389,1.5643223272048539,27.7529296875,64.2705078125,23.91015625,225.505859375,151.6328125,137.291015625,376.67578125,0.892522986195706,2.563726891998135,4.349121982496912,9.298999055769073,20.822265625,99.11328125,121.859375,285.7236328125,3.88671875,44.521484375,47.45703125,109.26953125,1987-09-12,348.25
1,3.5,608165.0,6531775.0,33.1900826446281,21.855371900826448,43.6900826446281,9.367768595041316,28354.0,21.34323517610686,43.011841118663874,34.39906809199233,9,1987,271,0.6816387600233341,0.6761067413467257,26.023833651312188,40.32876664632272,32.33398345322836,,,,12.267829635583336,0.5035820342755404,10950,0,0.0,1.8,0.0,0.0,0.1,8.5,0.0,0.0,0.0,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,4.1,0.0,11.25,12.0,14.25,15.0,19.0,59.728725,0.04306357,0.03947764,0.027219793,0.020560145,0.015570352,0.019148313,0.01843163,0.016963415,0.015618218,0.0155062955,9.0,9.5,10.75,12.75,6.2793245,6.3537235,6.504412,6.6481624,6.858425,2.4208984375,24.0386962890625,10.87969970703125,8.46649169921875,7.6209716796875,19.703413983038182,229.02975802951389,1.3374022073277358,6.3525390625,47.5244140625,61.994140625,216.3896484375,160.5458984375,133.0517578125,381.1279296875,2.7917483106353584,13.169724770152134,8.56240996080903,9.716372025662189,32.9521484375,181.5224609375,166.8837890625,284.0498046875,17.537109375,75.8525390625,59.330078125,109.869140625,1987-09-28,348.25
2,5.5,608165.0,6531775.0,44.3099173553719,15.02479338842975,39.297520661157,7.34710743801653,28354.0,18.005988480027415,45.684938794706355,35.13692209541844,10,1987,287,0.7401768531960371,0.7077451560938813,21.34323517610686,43.011841118663874,34.39906809199233,-5.415289256198349,-1.1632231404958766,6.5247933884297495,12.772965714771372,0.5051360791880359,10950,0,0.0,1.8,0.0,0.0,0.1,8.5,0.0,0.0,0.0,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,4.1,0.0,11.25,12.0,14.25,15.0,19.0,59.728725,0.04306357,0.03947764,0.027219793,0.020560145,0.015570352,0.019148313,0.01843163,0.016963415,0.015618218,0.0155062955,9.0,9.5,10.75,12.75,6.2793245,6.3537235,6.504412,6.6481624,6.858425,6.0263671875,27.097900390625,11.71551513671875,10.049072265625,8.7437744140625,19.703413983038182,229.02975802951389,1.536039039798002,2.4208984375,53.8662109375,61.9853515625,179.4990234375,189.771484375,121.5849609375,393.9462890625,1.1051938451515568,7.787145594917503,9.746281844104121,28.074986267105558,20.53125,139.3759765625,170.4677734375,435.6025390625,8.2880859375,61.677734375,73.255859375,183.5732421875,1987-10-14,348.25
3,7.5,608165.0,6531775.0,21.5413223140496,21.68595041322315,55.9090909090909,6.041322314049585,28354.0,15.809619287634408,47.792234203328064,35.287705148610534,10,1987,303,0.7401768531960371,0.7380238129201978,18.005988480027415,45.684938794706355,35.13692209541844,-0.084710743801649,6.1095041322314,-5.824380165289249,13.257525529998045,0.4845598152266728,10950,0,0.0,1.8,0.0,0.0,0.1,8.5,0.0,0.0,0.0,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,4.1,0.0,11.25,12.0,14.25,15.0,19.0,59.728725,0.04306357,0.03947764,0.027219793,0.020560145,0.015570352,0.019148313,0.01843163,0.016963415,0.015618218,0.0155062955,9.0,9.5,10.75,12.75,6.2793245,6.3537235,6.504412,6.6481624,6.858425,3.33203125,30.262939453125,16.2825927734375,9.5543212890625,8.5428466796875,19.703413983038182,229.02975802951389,2.1677775910202097,6.3466796875,53.5791015625,62.115234375,165.7197265625,186.939453125,140.3681640625,378.4501953125,2.536411748570688,10.836114308554889,9.511717334475511,21.17561915770183,33.361328125,171.17578125,174.107421875,385.296875,15.3583984375,78.23828125,72.435546875,164.6376953125,1987-10-30,348.25
4,9.0,608165.0,6531775.0,46.5537190082645,13.9338842975207,38.2479338842975,7.88429752066116,28354.0,14.566752644686394,48.95034037574852,35.40938190655461,11,1987,319,0.793577803248942,0.7668845388475947,15.809619287634408,47.792234203328064,35.287705148610534,-0.5454545454545245,-0.5247933884297495,1.1219008264463,13.687388841057432,0.42986331105938724,10950,0,0.0,1.8,0.0,0.0,0.1,8.5,0.0,0.0,0.0,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,4.1,0.0,11.25,12.0,14.25,15.0,19.0,59.728725,0.04306357,0.03947764,0.027219793,0.020560145,0.015570352,0.019148313,0.01843163,0.016963415,0.015618218,0.0155062955,9.0,9.5,10.75,12.75,6.2793245,6.3537235,6.504412,6.6481624,6.858425,8.9404296875,31.08905029296875,16.7408447265625,11.28387451171875,10.1502685546875,19.703413983038182,229.02975802951389,2.132104617632723,8.3134765625,29.630859375,80.5224609375,171.9443359375,170.6767578125,156.509765625,366.5966796875,2.600600604486342,10.375249748702544,16.31730230391386,30.03087344267798,30.9736328125,169.2041015625,209.947265625,452.7265625,16.8994140625,89.0234375,116.6533203125,203.9775390625,1987-11-15,348.25
5,10.5,608161.3924050635,6531774.620253164,40.8252432262789,12.046343759807495,45.991526310283504,7.55277748718485,28354.0,14.105112918139923,48.948308845528786,35.87772199411879,12,1987,335,0.8414709848078965,0.7942718851028194,14.566752644686394,48.95034037574852,35.40938190655461,-4.819803326707827,-4.958782299403698,9.64196045611465,14.012863478423675,0.32547463736624316,10950,0,0.0,1.8,0.0,0.0,0.1,8.5,0.0,0.0,0.0,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,4.1,0.0,11.25,12.0,14.25,15.0,19.0,59.728725,0.04306357,0.03947764,0.027219793,0.020560145,0.015570352,0.019148313,0.01843163,0.016963415,0.015618218,0.0155062955,9.0,9.5,10.75,12.75,6.2793245,6.3537235,6.504412,6.6481624,6.858425,4.029296875,33.46875,18.56103515625,9.53997802734375,8.173095703125,19.703413983038182,229.02975802951389,2.757798709114913,12.2724609375,14.77734375,100.35546875,171.451171875,158.546875,165.68359375,353.423828125,2.63698710070884,11.823514399514895,14.973865241451161,35.030614549470286,34.0341796875,171.21484375,225.3984375,476.90234375,18.2490234375,90.2333984375,119.5732421875,262.3740234375,1987-12-01,348.25
6,12.5,608179.528301887,6531771.603773585,21.65359426165599,6.71487603305785,70.9692811476688,6.348354904101045,28354.0,14.26752379614955,47.74762964857154,36.88630000605333,12,1987,351,0.8414709848078965,0.8201332336486015,14.105112918139923,48.948308845528786,35.87772199411879,-3.609504132231425,16.360673631685646,-12.450062373304256,14.178013398364975,0.16514991994129957,10950,0,0.0,1.8,0.0,0.0,0.1,8.5,0.0,0.0,0.0,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,4.1,0.0,11.25,12.0,14.25,15.0,19.0,59.728725,0.04306357,0.03947764,0.027219793,0.020560145,0.015570352,0.019148313,0.01843163,0.016963415,0.015618218,0.0155062955,9.0,9.5,10.75,12.75,6.2793245,6.3537235,6.504412,6.6481624,6.858425,56.359375,33.35919189453125,19.80572509765625,13.15960693359375,13.28131103515625,19.703413983038182,229.02975802951389,2.3915696715555153,12.9697265625,11.779296875,63.4814453125,183.0009765625,167.24609375,188.1884765625,338.8447265625,4.2826886542649145,23.470017824402078,17.021206377308683,32.05954567313896,40.4404296875,233.330078125,216.4697265625,475.9072265625,27.0859375,139.7265625,102.6826171875,255.537109375,1987-12-17,348.25
7,14.5,608165.0,6531775.0,36.96694214876035,20.56198347107435,41.198347107437996,8.309917355371901,28354.0,14.911908288065593,45.482231323114235,38.446495506984945,1,1988,2,0.08323691620031025,0.005479424635297034,14.26752379614955,47.74762964857154,36.88630000605333,4.257819855633427,-2.396589601422754,-1.9291505387592736,14.1436650525579,-0.03434834580707502,10950,0,0.0,1.8,0.0,0.0,0.1,8.5,0.0,0.0,0.0,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,4.1,0.0,11.25,12.0,14.25,15.0,19.0,59.728725,0.04306357,0.03947764,0.027219793,0.020560145,0.015570352,0.019148313,0.01843163,0.016963415,0.015618218,0.0155062955,9.0,9.5,10.75,12.75,6.2793245,6.3537235,6.504412,6.6481624,6.858425,0.0859375,37.64483642578125,23.2066650390625,13.47235107421875,11.73651123046875,19.703413983038182,229.02975802951389,3.4030650546776435,56.3642578125,22.6318359375,55.98046875,190.599609375,169.2607421875,187.83203125,288.2119140625,2.2475768168211796,12.753137445728504,17.506223066922473,51.8584297847612,34.8564453125,195.87109375,227.76953125,565.490234375,22.3408203125,113.06640625,136.1728515625,314.806640625,1988-01-02,350.45
8,16.5,608165.0,6531775.0,45.057851239669446,20.020661157024797,33.5537190082645,7.78512396694215,28354.0,16.34712484206977,40.82326702919398,41.53773280040993,1,1988,18,0.08323691620031025,0.04929508207995412,14.911908288065593,45.482231323114235,38.446495506984945,6.652892561983474,-18.707781069702147,11.702128489006729,13.917878497352692,-0.2257865552052074,10950,0,0.0,1.8,0.0,0.0,0.1,8.5,0.0,0.0,0.0,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,4.1,0.0,11.25,12.0,14.25,15.0,19.0,59.728725,0.04306357,0.03947764,0.027219793,0.020560145,0.015570352,0.019148313,0.01843163,0.016963415,0.015618218,0.0155062955,9.0,9.5,10.75,12.75,6.2793245,6.3537235,6.504412,6.6481624,6.858425,0.0009765625,34.65667724609375,19.75933837890625,10.2093505859375,8.80218505859375,19.703413983038182,229.02975802951389,2.9519668428283716,56.4453125,16.3046875,61.193359375,186.115234375,163.486328125,192.013671875,214.0439453125,2.259457109157955,26.59320496580799,23.418322082655195,36.81525019928809,31.736328125,247.5556640625,261.8828125,519.6396484375,19.7314453125,159.8369140625,154.74609375,308.572265625,1988-01-18,350.45
9,17.25,608165.0,6531775.0,45.685950413223175,17.8409090909091,35.0537190082645,7.5702479338843,28354.0,16.318986452683312,37.71177422713484,44.58345442337348,2,1988,34,0.16589613269341502,0.09301603117127316,16.34712484206977,40.82326702919398,41.53773280040993,-1.3605371900826242,-3.0723140495867476,4.359504132231411,13.54729753260412,-0.37058096474857294,10950,0,0.0,1.8,0.0,0.0,0.1,8.5,0.0,0.0,0.0,0.0,0.0,0.5,3.2,0.0,0.0,0.0,0.0,4.1,0.0,11.25,12.0,14.25,15.0,19.0,59.728725,0.04306357,0.03947764,0.027219793,0.020560145,0.015570352,0.019148313,0.01843163,0.016963415,0.015618218,0.0155062955,9.0,9.5,10.75,12.75,6.2793245,6.3537235,6.504412,6.6481624,6.858425,1.4970703125,32.1353759765625,17.67620849609375,10.822021484375,9.71710205078125,19.703413983038182,229.02975802951389,2.372613255568107,0.0556640625,71.474609375,61.1376953125,177.07421875,173.8037109375,189.162109375,143.384765625,2.6753010771008774,19.970601536100165,20.852439481552157,57.439087195061944,33.005859375,215.826171875,239.4130859375,607.4365234375,18.4228515625,129.91796875,132.146484375,369.9765625,1988-02-03,350.45
