time,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,days_since_fire,mean_pv_drop_after_fire,precip,precip_cv,precip_sum,precip_rolling,tmax,tmax_cv,tmax_sum,tmax_rolling,prediction_pv_filter,prediction_bs_filter,prediction_npv_filter
1988-02-09,16.5,226096.17391304352,6646546.04347826,1.9279554437657205,58.87531440891125,37.873374056773244,22.74419690980955,28356.0,59.672981381562906,35.77521588132329,2.9983802027193605,2.0,1988.0,40.0,0.16589613269341502,0.1095890410958904,56.1251160076424,37.42969499944194,5.04607564230108,-0.004491555874974296,2.4780093424362235,-2.41618756737334,-100.0,-100.0,54.884765625,0.925681376911619,1162.43359375,222.62890625,25.1585693359375,0.28746953266897446,477.07342529296875,109.24468994140625,,,
1988-02-25,18.0,226095.0,6646545.0,1.79338842975207,58.5123966942149,37.9752066115703,22.900826446281,28356.0,59.49398546914466,36.68017613545982,2.2732982722120667,2.0,1988.0,56.0,0.16589613269341502,0.15342465753424658,56.6146497014618,36.91005268251721,5.113461441181494,0.2293388429752028,0.5909090909091255,-1.0082644628099144,-100.0,-100.0,1.4189453125,0.925681376911619,1162.43359375,225.935546875,27.33831787109375,0.28746953266897446,477.07342529296875,117.654296875,,,
1988-03-12,19.5,226097.47706422,6646545.550458714,1.662104784289941,59.859352490711956,37.0668739100766,23.2070664948063,28356.0,58.56167382719947,37.842249867677936,2.1469750063398063,3.0,1988.0,72.0,0.24740395925452294,0.19726027397260273,57.1752014633609,36.64759688064952,4.828065114343486,0.4920190409003524,-0.4032500733483211,-0.13292532973788973,-100.0,-100.0,7.0625,0.925681376911619,1162.43359375,182.107421875,24.0377197265625,0.28746953266897446,477.07342529296875,126.0787353515625,,,
1988-03-28,21.0,226095.0,6646545.0,0.991735537190083,57.4876033057851,39.9090909090909,21.5619834710744,28356.0,59.824458262504095,36.117918130232326,2.5085412888873906,3.0,1988.0,88.0,0.24740395925452294,0.2410958904109589,58.050591131090265,36.20751496223153,4.340949358893087,-0.5123966942148996,0.9669421487602996,-0.40082644628099345,-100.0,-100.0,187.8369140625,0.925681376911619,1162.43359375,244.33984375,18.3973388671875,0.28746953266897446,477.07342529296875,133.06805419921875,,,
1988-04-13,22.0,226098.185840708,6646544.2920354,4.32743362831858,62.3805309734513,31.7964601769912,23.8053097345133,28356.0,61.160165461264214,35.34058824624392,1.9938539280895387,4.0,1988.0,104.0,0.3271946967961522,0.28493150684931506,58.92263051165688,36.12874314785593,3.4915946830242417,1.2605892413696722,-2.635206866542701,1.3326644220143198,-100.0,-100.0,31.4404296875,0.925681376911619,1162.43359375,266.5771484375,19.821044921875,0.28746953266897446,477.07342529296875,137.03448486328125,,,
1988-04-29,22.5,226100.040560472,6646543.7780236,3.7378483141958587,61.90513359662594,32.94936188107953,23.452231283063966,28356.0,61.48544350860587,34.410576208746235,2.6909559413564237,4.0,1988.0,120.0,0.3271946967961522,0.3287671232876712,59.672981381562906,35.77521588132329,2.9983802027193605,2.2087651454204185,-3.4798645140056834,1.373056388502888,-100.0,-100.0,10.8681640625,0.925681376911619,1162.43359375,240.923828125,18.87554931640625,0.28746953266897446,477.07342529296875,138.107666015625,,,
1988-05-15,23.0,226101.895280236,6646543.2640118,3.148263000073137,61.42973621980057,34.10226358516786,23.099152831614635,28356.0,61.154059815261476,34.44368837371746,3.108230614777166,5.0,1988.0,136.0,0.40471456356112473,0.3726027397260274,59.49398546914466,36.68017613545982,2.2732982722120667,-0.47539737682536654,1.1529017040883307,-0.5895853141227216,-100.0,-100.0,55.2041015625,0.925681376911619,1162.43359375,234.607421875,14.23016357421875,0.28746953266897446,477.07342529296875,135.69561767578125,,,
1988-05-31,23.5,226103.75,6646542.75,2.558677685950415,60.954338842975204,35.2551652892562,22.7460743801653,28356.0,59.91599195990101,35.930773773913984,2.993439024015989,5.0,1988.0,152.0,0.40471456356112473,0.41643835616438357,58.56167382719947,37.842249867677936,2.1469750063398063,-0.47539737682536654,1.1529017040883325,-0.5895853141227219,-100.0,-100.0,44.9765625,0.925681376911619,1162.43359375,204.337890625,12.69775390625,0.28746953266897446,477.07342529296875,132.01043701171875,,,
1988-06-16,25.0,226105.0,6646520.0,0.0,58.5,40.5,25.0,28356.0,58.53574955587143,36.689031078876624,3.634586718181245,6.0,1988.0,168.0,0.479425538604203,0.4602739726027397,59.824458262504095,36.117918130232326,2.5085412888873906,-1.4648681099002836,3.1988682074160693,-1.5741315000365685,-100.0,-100.0,3.0390625,0.925681376911619,1162.43359375,307.5322265625,13.10662841796875,0.28746953266897446,477.07342529296875,120.79071044921875,,,
1988-07-02,25.75,226107.1981132075,6646536.389150943,4.5452830188679245,57.35141509433963,36.966745283018874,22.038679245283024,28356.0,58.02734271734787,37.14208339337206,3.6836345344750363,7.0,1988.0,184.0,0.5508090958869698,0.5041095890410959,61.160165461264214,35.34058824624392,1.9938539280895387,-1.8014618743177877,0.855789996881338,0.9933026664587548,-100.0,-100.0,98.2109375,0.925681376911619,1162.43359375,282.6435546875,13.0418701171875,0.28746953266897446,477.07342529296875,114.75299072265625,,,
1988-07-18,26.5,226109.396226415,6646552.778301885,9.090566037735849,56.20283018867925,33.43349056603775,19.07735849056605,28356.0,57.586372971036305,37.10568798504113,4.061610509577675,7.0,1988.0,200.0,0.5508090958869698,0.547945205479452,61.48544350860587,34.410576208746235,2.6909559413564237,-1.1485849056603747,-3.5332547169811264,4.5452830188679245,-100.0,-100.0,15.97265625,0.925681376911619,1162.43359375,238.626953125,12.78765869140625,0.28746953266897446,477.07342529296875,108.469970703125,,,
1988-08-03,28.0,226121.5,6646540.5,2.1,56.35,40.3,24.85,28356.0,58.04919910333241,35.53344517593659,5.067358497734315,8.0,1988.0,216.0,0.618369803069737,0.5917808219178082,61.154059815261476,34.44368837371746,3.108230614777166,-0.5007075471698137,1.6666273584905618,-1.2226415094339624,-100.0,-100.0,17.669921875,0.925681376911619,1162.43359375,292.412109375,13.75885009765625,0.28746953266897446,477.07342529296875,95.36181640625,,,
1988-08-19,28.5,226111.0833333335,6646537.083333335,4.75,59.091666666666654,34.65,24.44166666666665,28356.0,58.36491565069994,34.496084468943195,5.687063025127432,8.0,1988.0,232.0,0.618369803069737,0.6356164383561644,59.91599195990101,35.930773773913984,2.993439024015989,1.444418238993702,0.6082547169811257,-2.1702830188679245,-100.0,-100.0,99.849609375,0.925681376911619,1162.43359375,330.326171875,14.494140625,0.28746953266897446,477.07342529296875,84.0218505859375,,,
1988-09-04,29.0,226100.666666667,6646533.66666667,7.4,61.8333333333333,29.0,24.0333333333333,28356.0,58.290045401577956,34.17125208256038,6.00465385040982,9.0,1988.0,248.0,0.6816387600233341,0.6794520547945205,58.53574955587143,36.689031078876624,3.634586718181245,2.7416666666666494,-5.649999999999999,2.6500000000000004,-100.0,-100.0,66.8759765625,0.925681376911619,1162.43359375,145.5283203125,15.43499755859375,0.28746953266897446,477.07342529296875,78.73114013671875,,,
1988-09-20,30.5,226095.0,6646545.0,3.297520661157025,58.355371900826455,36.876033057851245,23.05785123966945,28356.0,57.604652857597316,34.86086013658754,5.957627021195536,9.0,1988.0,264.0,0.6816387600233341,0.7232876712328767,58.02734271734787,37.14208339337206,3.6836345344750363,-0.36814738292009963,1.1130165289256233,-0.7262396694214874,-100.0,-100.0,38.0341796875,0.925681376911619,1162.43359375,212.298828125,21.744873046875,0.28746953266897446,477.07342529296875,71.95196533203125,,,
1988-10-06,32.5,226095.0,6646545.0,8.72727272727273,53.8264462809917,35.95867768595045,20.363636363636402,28356.0,56.20495614886964,36.45992289324393,5.754483334945463,10.0,1988.0,280.0,0.7401768531960371,0.7671232876712328,57.586372971036305,37.10568798504113,4.061610509577675,-4.003443526170798,3.479338842975224,0.6636363636363649,-100.0,-100.0,18.1181640625,0.925681376911619,1162.43359375,217.4033203125,23.47796630859375,0.28746953266897446,477.07342529296875,65.86407470703125,,,
1988-10-22,34.0,226095.0,6646545.0,5.44628099173554,54.5537190082645,38.495867768595,19.3305785123967,28356.0,54.69449183257895,38.17204786439491,5.591858939875291,10.0,1988.0,296.0,0.7401768531960371,0.810958904109589,58.04919910333241,35.53344517593659,5.067358497734315,-1.900826446280977,0.8099173553718764,1.0743801652892575,-100.0,-100.0,9.3203125,0.925681376911619,1162.43359375,179.869140625,27.75054931640625,0.28746953266897446,477.07342529296875,65.39276123046875,,,
1988-11-07,35.0,226095.0,6646545.0,4.76859504132231,53.4462809917355,40.2314049586777,19.7768595041322,28356.0,53.55664612119024,38.89551567499004,6.018281772748628,11.0,1988.0,312.0,0.793577803248942,0.8547945205479452,58.36491565069994,34.496084468943195,5.687063025127432,-0.19008264462810232,2.136363636363626,-1.97933884297521,-100.0,-100.0,36.91796875,0.925681376911619,1162.43359375,234.7421875,24.5455322265625,0.28746953266897446,477.07342529296875,67.18914794921875,,,
1988-11-23,36.5,226095.0,6646545.0,5.06611570247934,52.904958677685954,40.483471074380205,19.004132231404952,28356.0,53.38304627916321,40.68262384208608,4.4752050539368255,11.0,1988.0,328.0,0.793577803248942,0.8986301369863013,58.290045401577956,34.17125208256038,6.00465385040982,-0.8243801652892735,0.9938016528926035,-0.19008264462809965,-100.0,-100.0,4.3759765625,0.925681376911619,1162.43359375,298.5791015625,27.32452392578125,0.28746953266897446,477.07342529296875,69.51751708984375,,,
1988-12-09,37.0,226095.0,6646545.0,4.236914600550963,54.86225895316804,39.424242424242436,19.779614325068867,28356.0,54.61654464989657,39.93100899609047,4.001207639700759,12.0,1988.0,344.0,0.8414709848078965,0.9424657534246575,57.604652857597316,34.86086013658754,5.957627021195536,0.7079889807162694,-0.403581267217632,-0.26584022038567356,-100.0,-100.0,103.8115234375,0.925681376911619,1162.43359375,238.40234375,27.53594970703125,0.28746953266897446,477.07342529296875,78.22052001953125,,,
1988-12-25,37.5,226095.0,6646545.0,3.407713498622587,56.819559228650114,38.36501377410467,20.555096418732784,28356.0,56.7524146364254,37.96892379374924,3.8121459969060636,12.0,1988.0,360.0,0.8414709848078965,0.9863013698630136,56.20495614886964,36.45992289324393,5.754483334945463,1.9573002754820799,-1.0592286501377686,-0.8292011019283767,-100.0,-100.0,115.5732421875,0.925681376911619,1162.43359375,240.5478515625,26.03759765625,0.28746953266897446,477.07342529296875,88.91082763671875,,,
1989-01-10,38.0,226095.0,6646545.0,2.57851239669421,58.7768595041322,37.3057851239669,21.3305785123967,28356.0,58.60005881610242,36.65821789280097,3.3023047645282544,1.0,1989.0,10.0,0.08323691620031025,0.0273972602739726,54.69449183257895,38.17204786439491,5.591858939875291,1.9573002754820799,-1.0592286501377686,-0.8292011019283767,-100.0,-100.0,15.68359375,1.204599378859694,910.451171875,232.1982421875,27.28717041015625,0.33011748294278476,466.02313232421875,102.90252685546875,,,
1989-01-26,39.5,226095.0,6646545.0,4.99586776859504,60.21487603305785,33.24380165289255,19.87603305785125,28356.0,60.012655717285256,35.02948184308258,3.5330793811636974,1.0,1989.0,26.0,0.08323691620031025,0.07123287671232877,53.55664612119024,38.89551567499004,6.018281772748628,1.6976584022038672,-2.5606060606060588,0.7940771349862263,-100.0,-100.0,34.146484375,1.204599378859694,910.451171875,169.2666015625,26.754638671875,0.33011748294278476,466.02313232421875,112.95391845703125,,,
1989-02-11,41.0,226095.0,6646545.0,0.272727272727273,61.1487603305785,37.3305785123967,22.801652892562,28356.0,61.20103127973411,34.20619999653594,3.1848648571592393,2.0,1989.0,42.0,0.16589613269341502,0.11506849315068493,53.38304627916321,40.68262384208608,4.4752050539368255,1.18595041322315,0.01239669421489964,-1.1528925619834682,-100.0,-100.0,1.6494140625,1.204599378859694,910.451171875,106.7666015625,27.83599853515625,0.33011748294278476,466.02313232421875,124.84344482421875,,,
1989-02-27,42.5,226077.56756756752,6646551.081081079,6.49542104087559,61.809247263792756,30.0933660933661,22.05997319633685,28356.0,61.527444749993,34.3764916188716,2.717399495317875,2.0,1989.0,58.0,0.16589613269341502,0.1589041095890411,54.61654464989657,39.93100899609047,4.001207639700759,0.7971856153674537,-1.575217779763225,0.7497766361402753,-100.0,-100.0,3.1025390625,1.204599378859694,910.451171875,172.5439453125,27.5255126953125,0.33011748294278476,466.02313232421875,130.634521484375,,,
1989-03-15,44.0,226095.0,6646545.0,1.01652892561983,61.2314049586777,36.4793388429752,22.1570247933884,28356.0,60.170921723280784,34.12921827328093,4.355662288028645,3.0,1989.0,74.0,0.24740395925452294,0.20273972602739726,56.7524146364254,37.96892379374924,3.8121459969060636,0.041322314049601516,-0.4256198347107478,0.3719008264462782,-100.0,-100.0,48.8291015625,1.204599378859694,910.451171875,269.9990234375,23.71533203125,0.33011748294278476,466.02313232421875,133.19415283203125,,,
1989-03-31,44.25,226099.375,6646542.75,0.9123966942148725,60.261053719008274,37.6220041322314,22.7177685950413,28356.0,61.44182812080119,38.11478406463476,0.0,3.0,1989.0,90.0,0.24740395925452294,0.2465753424657534,58.60005881610242,36.65821789280097,3.3023047645282544,-0.774096772392241,3.7643190194326515,-2.791512173330359,-100.0,-100.0,196.1435546875,1.204599378859694,910.451171875,276.3623046875,20.258056640625,0.33011748294278476,466.02313232421875,132.73077392578125,,,
1989-04-16,44.5,226103.75,6646540.5,0.8082644628099149,59.29070247933885,38.764669421487596,23.278512396694197,28356.0,61.62515214446593,41.28860589706376,0.0,4.0,1989.0,106.0,0.3271946967961522,0.29041095890410956,60.012655717285256,35.02948184308258,3.5330793811636974,-0.9703512396694265,1.1426652892561968,-0.10413223140495753,-100.0,-100.0,7.1220703125,1.204599378859694,910.451171875,273.5908203125,19.3084716796875,0.33011748294278476,466.02313232421875,134.93988037109375,,,
1989-05-02,44.75,226108.125,6646538.25,0.7041322314049575,58.32035123966943,39.9073347107438,23.839256198347098,28356.0,58.798950584852484,40.76754861224164,0.0,5.0,1989.0,122.0,0.40471456356112473,0.33424657534246577,61.20103127973411,34.20619999653594,3.1848648571592393,-0.9703512396694229,1.1426652892561968,-0.10413223140495748,-100.0,-100.0,74.337890625,1.204599378859694,910.451171875,270.8642578125,17.87158203125,0.33011748294278476,466.02313232421875,135.45135498046875,,,
1989-05-18,45.0,226112.5,6646536.0,0.6,57.35,41.05,24.4,28356.0,55.101610429122026,37.881672482757594,5.985034194929696,5.0,1989.0,138.0,0.40471456356112473,0.3780821917808219,61.527444749993,34.3764916188716,2.717399495317875,-0.9703512396694229,1.1426652892562004,-0.10413223140495748,-100.0,-100.0,17.341796875,1.204599378859694,910.451171875,170.1552734375,15.318359375,0.33011748294278476,466.02313232421875,135.44091796875,,,
1989-06-03,45.5,226123.75,6646563.0,2.8000000000000003,56.175,40.025,24.7,28356.0,51.734096745988566,34.43427545652471,12.779688969953435,6.0,1989.0,154.0,0.479425538604203,0.42191780821917807,60.170921723280784,34.12921827328093,4.355662288028645,-1.0726756198347154,0.058832644628100894,1.0479338842975214,-100.0,-100.0,107.80859375,1.204599378859694,910.451171875,103.4111328125,11.8514404296875,0.33011748294278476,466.02313232421875,133.11865234375,,,
1989-06-19,46.0,226135.0,6646590.0,5.0,55.0,39.0,25.0,28356.0,49.221594423508044,30.75069624909527,18.872599527086063,6.0,1989.0,170.0,0.479425538604203,0.4657534246575342,61.44182812080119,38.11478406463476,0.0,-1.1750000000000007,-1.0249999999999986,2.2,-100.0,-100.0,33.4267578125,1.204599378859694,910.451171875,283.87109375,12.4473876953125,0.33011748294278476,466.02313232421875,126.08953857421875,,,
1989-07-05,47.0,226073.181818182,6646505.90909091,55.8181818181818,32.2727272727273,10.4545454545455,21.1818181818182,28356.0,47.669444211507155,29.585853200588794,21.532475983622774,7.0,1989.0,186.0,0.5508090958869698,0.5095890410958904,61.62515214446593,41.28860589706376,0.0,-11.951136363636348,-14.78522727272725,26.5090909090909,-100.0,-100.0,47.7958984375,1.204599378859694,910.451171875,256.8466796875,8.018798828125,0.33011748294278476,466.02313232421875,118.64337158203125,,,
1989-07-21,47.5,226091.9755244755,6646520.83916084,28.774475524475513,44.5402097902098,25.342657342657347,22.860139860139853,28356.0,47.452795438293855,30.188677432557625,21.076544582935405,7.0,1989.0,202.0,0.5508090958869698,0.5534246575342465,58.798950584852484,40.76754861224164,0.0,-5.2298951048951,-6.8286713286713265,11.887237762237756,-100.0,-100.0,86.587890625,1.204599378859694,910.451171875,329.53515625,10.1361083984375,0.33011748294278476,466.02313232421875,108.678955078125,,,
1989-08-06,48.0,226110.769230769,6646535.76923077,1.73076923076923,56.8076923076923,40.2307692307692,24.5384615384615,28356.0,48.19441080459788,32.17109738397939,18.32105515888864,8.0,1989.0,218.0,0.618369803069737,0.5972602739726027,55.101610429122026,37.881672482757594,5.985034194929696,12.267482517482499,14.88811188811185,-27.043706293706286,-100.0,-100.0,2.8720703125,1.204599378859694,910.451171875,343.7744140625,12.0245361328125,0.33011748294278476,466.02313232421875,96.4718017578125,,,
1989-08-22,49.0,226095.0,6646545.0,3.91735537190083,53.3801652892562,41.2561983471074,21.9504132231405,28356.0,51.34816741816022,37.58151487811956,9.657911606495995,8.0,1989.0,234.0,0.618369803069737,0.6410958904109589,51.734096745988566,34.43427545652471,12.779688969953435,4.419977749523198,7.956770502225027,-12.428560076287342,-100.0,-100.0,1.599609375,1.204599378859694,910.451171875,402.75390625,13.775390625,0.33011748294278476,466.02313232421875,84.60791015625,,,
1989-09-07,50.0,226095.0,6646545.0,3.76859504132231,51.7190082644628,43.2148760330578,21.0661157024793,28356.0,52.80775698701228,41.47575638425144,4.24687777896739,9.0,1989.0,250.0,0.6816387600233341,0.684931506849315,49.221594423508044,30.75069624909527,18.872599527086063,-2.5443420216147494,1.4920534011443003,1.01891290527654,-100.0,-100.0,1.86328125,1.204599378859694,910.451171875,240.037109375,17.75616455078125,0.33011748294278476,466.02313232421875,76.7972412109375,,,
1989-09-23,51.5,226095.0,6646545.0,5.268595041322316,51.5909090909091,41.7190082644628,19.995867768595048,28356.0,52.649857353689185,43.39586576987324,2.50512388018583,9.0,1989.0,266.0,0.6816387600233341,0.7287671232876712,47.669444211507155,29.585853200588794,21.532475983622774,-0.8946280991735485,0.23140495867770028,0.6756198347107429,-100.0,-100.0,1.5751953125,1.204599378859694,910.451171875,280.7109375,20.590087890625,0.33011748294278476,466.02313232421875,65.507568359375,,,
1989-10-09,53.0,226095.0,6646545.0,5.59504132231405,51.5537190082645,41.3223140495868,17.6859504132231,28356.0,50.947577225698105,42.76039147574578,4.889746202796855,10.0,1989.0,282.0,0.7401768531960371,0.7726027397260274,47.452795438293855,30.188677432557625,21.076544582935405,-0.08264462809914974,-0.9462809917354988,0.9132231404958702,-100.0,-100.0,1.9384765625,1.204599378859694,910.451171875,292.9609375,23.446044921875,0.33011748294278476,466.02313232421875,57.7720947265625,,,
1989-10-25,53.5,226099.945054945,6646544.175824175,8.929388793025176,49.4307056579784,40.12269548633185,18.56824993188625,28356.0,47.15063853218112,38.26452716375893,13.197924136719346,10.0,1989.0,298.0,0.7401768531960371,0.8164383561643835,48.19441080459788,32.17109738397939,18.32105515888864,-1.0801017164653501,-0.7981563890654755,1.83039687585143,-100.0,-100.0,80.1357421875,1.204599378859694,910.451171875,278.4912109375,20.924560546875,0.33011748294278476,466.02313232421875,54.478271484375,,,
1989-11-10,54.0,226104.89010989,6646543.35164835,12.2637362637363,47.3076923076923,38.9230769230769,19.4505494505494,28356.0,47.19989901935662,37.32469728578663,14.143618638332748,11.0,1989.0,314.0,0.793577803248942,0.8602739726027397,51.34816741816022,37.58151487811956,9.657911606495995,-2.123013350286101,-1.1996185632549512,3.334347470711125,-100.0,-100.0,85.130859375,1.204599378859694,910.451171875,172.2822265625,23.7623291015625,0.33011748294278476,466.02313232421875,56.4022216796875,,,
1989-11-26,55.0,226098.802816901,6646566.69014085,35.1267605633803,38.3521126760563,25.6760563380282,12.6760563380282,28356.0,47.9524712224436,35.95098703829744,14.836211291235509,11.0,1989.0,330.0,0.793577803248942,0.9041095890410958,52.80775698701228,41.47575638425144,4.24687777896739,-5.53929649096105,-7.223319574151825,13.098685885177563,-100.0,-100.0,30.5546875,1.204599378859694,910.451171875,140.71875,26.26531982421875,0.33011748294278476,466.02313232421875,61.71099853515625,,,
1989-12-12,56.0,226095.0,6646545.0,3.89256198347107,54.2479338842975,40.7107438016529,21.3305785123967,28356.0,50.05891920922883,35.58809398490472,13.106302384607966,12.0,1989.0,346.0,0.8414709848078965,0.947945205479452,52.649857353689185,43.39586576987324,2.50512388018583,3.4701207883026015,0.8938334392880023,-4.185587140132615,-100.0,-100.0,27.3310546875,1.204599378859694,910.451171875,94.498046875,27.73419189453125,0.33011748294278476,466.02313232421875,74.28228759765625,,,
1989-12-28,57.0,226095.0,6646545.0,5.53719008264463,55.3223140495868,37.7603305785124,20.297520661157,28356.0,52.3353009291381,34.89384376037138,11.559021129228727,12.0,1989.0,362.0,0.8414709848078965,0.9917808219178083,50.947577225698105,42.76039147574578,4.889746202796855,8.48510068676525,6.042137120242101,-14.794785240367837,-100.0,-100.0,3.474609375,1.204599378859694,910.451171875,9.8486328125,31.4156494140625,0.33011748294278476,466.02313232421875,87.59222412109375,,,
1990-01-13,57.333333333333336,226095.0,6646545.0,11.077134986225886,54.1900826446281,33.446280991735534,18.198347107438,28356.0,53.74181792547377,32.82991514387639,12.235740444922955,1.0,1990.0,13.0,0.08323691620031025,0.03561643835616438,47.15063853218112,38.26452716375893,13.197924136719346,-0.028925619834701877,-3.6322314049586844,3.5922865013774077,-100.0,-100.0,20.05078125,0.8084521902098797,1080.5146484375,87.1123046875,29.4708251953125,0.364196607094061,478.31927490234375,96.49224853515625,,,
1990-01-29,57.666666666666664,226095.0,6646545.0,16.61707988980714,53.057851239669404,29.132231404958667,16.099173553719,28356.0,53.35688322374787,29.37386442834582,16.106284283725703,1.0,1990.0,29.0,0.08323691620031025,0.07945205479452055,47.19989901935662,37.32469728578663,14.143618638332748,-1.1322314049586986,-4.314049586776868,5.539944903581255,-100.0,-100.0,93.0791015625,0.8084521902098797,1080.5146484375,170.6435546875,27.7840576171875,0.364196607094061,478.31927490234375,106.47918701171875,,,
1990-02-14,58.0,226095.0,6646545.0,22.1570247933884,51.9256198347107,24.8181818181818,14.0,28356.0,51.987169448453486,26.31437009786423,20.582292379231973,2.0,1990.0,45.0,0.16589613269341502,0.1232876712328767,47.9524712224436,35.95098703829744,14.836211291235509,-1.1322314049586986,-4.314049586776868,5.539944903581256,-100.0,-100.0,11.970703125,0.8084521902098797,1080.5146484375,199.3349609375,27.948486328125,0.364196607094061,478.31927490234375,114.98834228515625,,,
1990-03-02,59.5,226086.04838709702,6646552.58064516,13.59517462010131,55.24500133297785,30.0881764862703,18.4864036256998,28356.0,50.52399799762166,25.2694704852129,23.161012112374188,3.0,1990.0,61.0,0.24740395925452294,0.16712328767123288,50.05891920922883,35.58809398490472,13.106302384607966,1.0935750466542231,0.4779725406558164,-1.5109526348529148,-100.0,-100.0,0.02734375,0.8084521902098797,1080.5146484375,225.0908203125,27.3221435546875,0.364196607094061,478.31927490234375,122.1324462890625,,,
