,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,Bryophyte,Chenopod,Cycad,Epiphyte,Fern,Forb,Fungus,Grass.tree,Heath.shrub,Hummock.grass,Rush,Sedge,Shrub,Shrub.Mallee,Tree.fern,Tree.Mallee,Tree.Palm,Tussock.grass,Vine,CLY_000_005,CLY_005_015,CLY_015_030,CLY_030_060,CLY_060_100,DER_000_999,NTO_000_005,NTO_005_015,NTO_015_030,NTO_030_060,NTO_060_100,PTO_000_005,PTO_005_015,PTO_015_030,PTO_030_060,PTO_060_100,SLT_000_005,SLT_005_015,SLT_030_060,SLT_060_100,pHc_000_005,pHc_005_015,pHc_015_030,pHc_030_060,pHc_060_100,precip,tmax,tmin,vapourpres_h09,vapourpres_h15,MAT,MAP,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1.0,705625.0,8036265.0,20.8595041322314,17.0413223140496,60.702479338843,7.96694214876033,28353.0,17.14967220758098,59.16837350425168,22.298275820404985,9,1987,259,0.6816387600233341,0.6515220604216373,,,,,,,11.990011238363449,,10950,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.5,0.0,6.7,1.7,0.0,0.0,0.0,13.2,14.2,0.0,16.75,19.0,24.25,28.0,28.25,22.751205,0.047020327,0.042350687,0.03306046,0.02578839,0.019527059,0.017023249,0.016401086,0.015055916,0.014184445,0.0147992745,9.25,9.5,9.5,9.75,5.3228703,5.355974,5.4527845,5.6280947,5.8469844,0.0400390625,33.1337890625,16.7403564453125,10.8695068359375,10.06768798828125,25.932769961263535,648.3569607204861,2.4330892813156186,0.0,1.1376953125,4.0068359375,495.70703125,380.6064453125,481.44140625,755.9501953125,2.6605572102542343,13.984696309276973,13.91888887791839,32.89466814588832,32.2421875,184.5322265625,219.484375,480.3671875,14.4384765625,92.27734375,106.5556640625,205.7578125,1987-09-16,348.25
1,2.0,705625.0,8036265.0,21.801652892562,14.3719008264463,62.5123966942149,7.5702479338843,28353.0,13.973639027888943,64.50548710132159,20.20734220903093,10,1987,275,0.7401768531960371,0.6841405417018135,17.14967220758098,59.16837350425168,22.298275820404985,,,,12.255776487052723,0.26576524868927365,10950,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.5,0.0,6.7,1.7,0.0,0.0,0.0,13.2,14.2,0.0,16.75,19.0,24.25,28.0,28.25,22.751205,0.047020327,0.042350687,0.03306046,0.02578839,0.019527059,0.017023249,0.016401086,0.015055916,0.014184445,0.0147992745,9.25,9.5,9.5,9.75,5.3228703,5.355974,5.4527845,5.6280947,5.8469844,3.4130859375,37.4293212890625,19.9493408203125,15.3018798828125,12.136962890625,25.932769961263535,648.3569607204861,2.9975373574495126,0.0400390625,0.0,5.1435546875,492.822265625,373.7255859375,488.32421875,758.529296875,3.127095444206828,12.232250466436927,18.189596268559992,36.13866047541626,33.1884765625,197.1435546875,234.724609375,501.3427734375,20.1953125,111.078125,105.4365234375,244.4072265625,1987-10-02,348.25
2,3.0,705625.0,8036265.0,22.5206611570248,14.297520661157,61.9421487603306,7.91735537190083,28353.0,14.072320344695804,66.07287837174546,18.582686807672747,10,1987,291,0.7401768531960371,0.7154446155112547,13.973639027888943,64.50548710132159,20.20734220903093,-1.3719008264463008,0.6198347107438025,0.8305785123967002,12.51978474609436,0.2640082590416366,10950,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.5,0.0,6.7,1.7,0.0,0.0,0.0,13.2,14.2,0.0,16.75,19.0,24.25,28.0,28.25,22.751205,0.047020327,0.042350687,0.03306046,0.02578839,0.019527059,0.017023249,0.016401086,0.015055916,0.014184445,0.0147992745,9.25,9.5,9.5,9.75,5.3228703,5.355974,5.4527845,5.6280947,5.8469844,7.443359375,38.9471435546875,21.7559814453125,14.972900390625,12.4447021484375,25.932769961263535,648.3569607204861,3.4097915785354793,3.453125,0.0,5.0908203125,478.1728515625,384.1376953125,492.60546875,752.94921875,2.684714690638847,16.423072970310287,23.14833597605846,39.70167264086078,35.5380859375,229.4580078125,265.1865234375,533.7431640625,23.7353515625,134.509765625,124.064453125,273.58984375,1987-10-18,348.25
3,4.0,705625.0,8036265.0,14.1157024793388,14.8760330578512,69.7603305785124,7.99173553719008,28353.0,16.29885508368482,65.06860099746385,17.383296746722024,11,1987,307,0.793577803248942,0.7453741387858221,14.072320344695804,66.07287837174546,18.582686807672747,0.2520661157024504,3.6239669421487477,-3.8429752066116,12.768417894186257,0.24863314809189774,10950,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.5,0.0,6.7,1.7,0.0,0.0,0.0,13.2,14.2,0.0,16.75,19.0,24.25,28.0,28.25,22.751205,0.047020327,0.042350687,0.03306046,0.02578839,0.019527059,0.017023249,0.016401086,0.015055916,0.014184445,0.0147992745,9.25,9.5,9.5,9.75,5.3228703,5.355974,5.4527845,5.6280947,5.8469844,43.33203125,37.56292724609375,24.55364990234375,22.328857421875,19.20550537109375,25.932769961263535,648.3569607204861,2.691996071644251,10.8564453125,0.0400390625,5.0830078125,430.9619140625,354.875,565.6943359375,755.95703125,2.231620551955332,18.24580944323967,27.551313531536753,49.219617149623986,36.2060546875,227.56640625,282.85546875,606.708984375,22.7080078125,127.4228515625,155.5654296875,324.708984375,1987-11-03,348.25
4,5.0,705625.0,8036265.0,8.52066115702479,20.6115702479339,69.702479338843,9.4297520661157,28353.0,19.670506611459224,62.520292025137394,16.572330975591335,11,1987,323,0.793577803248942,0.7738716093215248,16.29885508368482,65.06860099746385,17.383296746722024,3.1570247933884508,3.880165289256201,-7.000000000000005,12.981405510462576,0.2129876162763189,10950,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.5,0.0,6.7,1.7,0.0,0.0,0.0,13.2,14.2,0.0,16.75,19.0,24.25,28.0,28.25,22.751205,0.047020327,0.042350687,0.03306046,0.02578839,0.019527059,0.017023249,0.016401086,0.015055916,0.014184445,0.0147992745,9.25,9.5,9.5,9.75,5.3228703,5.355974,5.4527845,5.6280947,5.8469844,84.234375,36.65997314453125,24.32586669921875,23.9053955078125,20.9840087890625,25.932769961263535,648.3569607204861,2.3481629451311106,50.775390625,3.453125,1.138671875,426.5966796875,264.9208984375,661.791015625,750.8037109375,2.7065912560282337,17.23202652584644,18.15797024908112,53.20847263752394,39.146484375,230.31640625,258.8515625,619.3203125,25.8779296875,146.4873046875,171.5078125,354.681640625,1987-11-19,348.25
5,6.0,705625.0,8036265.0,27.2396694214876,22.3223140495868,49.0165289256198,8.62809917355372,28353.0,23.368662735542223,59.285171866146875,16.11712026271423,12,1987,339,0.8414709848078965,0.8008822762508344,19.670506611459224,62.520292025137394,16.572330975591335,3.7231404958678,-10.371900826446296,6.5619834710744005,13.131681090209678,0.15027557974710248,10950,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.5,0.0,6.7,1.7,0.0,0.0,0.0,13.2,14.2,0.0,16.75,19.0,24.25,28.0,28.25,22.751205,0.047020327,0.042350687,0.03306046,0.02578839,0.019527059,0.017023249,0.016401086,0.015055916,0.014184445,0.0147992745,9.25,9.5,9.5,9.75,5.3228703,5.355974,5.4527845,5.6280947,5.8469844,36.4267578125,37.04425048828125,23.59637451171875,24.12353515625,22.13836669921875,25.932769961263535,648.3569607204861,2.279747090147173,127.56640625,10.896484375,1.138671875,387.98828125,283.322265625,681.998046875,720.09765625,3.1339619397497263,11.977765062114567,18.1863244385483,43.27398438171369,35.1767578125,207.8681640625,266.0322265625,605.796875,18.58203125,138.0498046875,181.42578125,395.029296875,1987-12-05,348.25
6,7.0,705625.0,8036265.0,12.3388429752066,28.7933884297521,57.7190082644628,8.99173553719008,28353.0,26.738835704377017,56.05004429659321,15.989167195545255,12,1987,355,0.8414709848078965,0.8263542452329874,23.368662735542223,59.285171866146875,16.11712026271423,4.090909090909099,-5.991735537190102,1.9090909090909047,13.192422239071712,0.06074114886203397,10950,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.5,0.0,6.7,1.7,0.0,0.0,0.0,13.2,14.2,0.0,16.75,19.0,24.25,28.0,28.25,22.751205,0.047020327,0.042350687,0.03306046,0.02578839,0.019527059,0.017023249,0.016401086,0.015055916,0.014184445,0.0147992745,9.25,9.5,9.5,9.75,5.3228703,5.355974,5.4527845,5.6280947,5.8469844,62.048828125,35.134521484375,24.05450439453125,27.66522216796875,25.249267578125,25.932769961263535,648.3569607204861,1.6748430107406294,120.66015625,54.2294921875,1.13671875,369.17578125,292.4052734375,534.814453125,867.0478515625,1.7126267054693762,9.733869471616405,19.542537760423734,39.464057621611715,35.38671875,208.9013671875,273.6865234375,583.810546875,24.9619140625,140.931640625,170.064453125,379.6416015625,1987-12-21,348.25
7,7.5,705625.0,8036265.0,15.0082644628099,29.04545454545455,54.76446280991735,9.51652892561984,28353.0,29.290662207322363,53.33129645728954,16.164146180557523,1,1988,6,0.08323691620031025,0.01643761584684252,26.738835704377017,56.05004429659321,15.989167195545255,3.3615702479338747,2.8739669421487726,-6.115702479338851,13.148473967055146,-0.04394827201656604,10950,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.5,0.0,6.7,1.7,0.0,0.0,0.0,13.2,14.2,0.0,16.75,19.0,24.25,28.0,28.25,22.751205,0.047020327,0.042350687,0.03306046,0.02578839,0.019527059,0.017023249,0.016401086,0.015055916,0.014184445,0.0147992745,9.25,9.5,9.5,9.75,5.3228703,5.355974,5.4527845,5.6280947,5.8469844,24.3369140625,38.300537109375,25.6004638671875,27.99822998046875,21.8953857421875,25.932769961263535,648.3569607204861,2.504835480618703,98.4755859375,138.4228515625,0.0400390625,349.5400390625,296.7255859375,533.494140625,755.875,2.120419005976319,12.593625980617261,9.13704730684526,34.18289420826486,36.9853515625,216.8046875,237.638671875,588.6982421875,24.486328125,144.0478515625,169.1337890625,383.162109375,1988-01-06,350.45
8,8.0,705625.0,8036265.0,17.6776859504132,29.297520661157,51.8099173553719,10.0413223140496,28353.0,30.802605142466966,51.1752508423363,16.832415288314294,1,1988,22,0.08323691620031025,0.06023748382552683,29.290662207322363,53.33129645728954,16.164146180557523,0.2520661157024513,-2.9545454545454497,2.6694214876033,13.010348031829027,-0.13812593522611927,10950,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.5,0.0,6.7,1.7,0.0,0.0,0.0,13.2,14.2,0.0,16.75,19.0,24.25,28.0,28.25,22.751205,0.047020327,0.042350687,0.03306046,0.02578839,0.019527059,0.017023249,0.016401086,0.015055916,0.014184445,0.0147992745,9.25,9.5,9.5,9.75,5.3228703,5.355974,5.4527845,5.6280947,5.8469844,16.7197265625,38.12646484375,25.51318359375,25.8582763671875,22.51544189453125,25.932769961263535,648.3569607204861,2.540844771150127,84.6611328125,173.1611328125,3.453125,300.1708984375,304.509765625,571.1259765625,545.2763671875,2.0787059349114454,16.857688574291167,17.689806947014432,27.468091822900575,37.8447265625,234.859375,268.134765625,563.3984375,24.2158203125,155.63671875,180.482421875,386.9404296875,1988-01-22,350.45
9,8.5,705625.0,8036265.0,17.367768595041298,30.66115702479335,50.77272727272725,9.92148760330579,28353.0,30.518601169570147,50.09333990472098,18.209245287371154,2,1988,38,0.16589613269341502,0.10392162032225337,30.802605142466966,51.1752508423363,16.832415288314294,0.8078512396694002,-1.9958677685950477,1.1797520661156993,12.803388438169492,-0.2069595936595352,10950,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,3.5,0.0,6.7,1.7,0.0,0.0,0.0,13.2,14.2,0.0,16.75,19.0,24.25,28.0,28.25,22.751205,0.047020327,0.042350687,0.03306046,0.02578839,0.019527059,0.017023249,0.016401086,0.015055916,0.014184445,0.0147992745,9.25,9.5,9.5,9.75,5.3228703,5.355974,5.4527845,5.6280947,5.8469844,13.919921875,35.02642822265625,22.982421875,19.84271240234375,18.58245849609375,25.932769961263535,648.3569607204861,2.2890387518952617,21.2626953125,245.8291015625,10.9033203125,192.150390625,409.1826171875,502.8076171875,561.33203125,1.8251487006132452,15.198564823914648,18.888492964889885,41.505183434350926,35.154296875,232.7353515625,266.00390625,616.96875,26.044921875,154.451171875,174.712890625,413.3369140625,1988-02-07,350.45
