,site_location_name,lag,window,R2
153,NTADAC0001,6,4,0.001360327563923236
154,NTADAC0001,7,4,0.023517683077127316
155,NTADAC0001,8,4,0.11035840700393851
156,NTADAC0001,9,4,0.2386359498820697
157,NTADAC0001,10,4,0.3720632861750359
158,NTADAC0001,11,4,0.47138532639565867
159,NTADAC0001,12,4,0.5045139511257957
160,NTADAC0001,13,4,0.45903165428275283
161,NTADAC0001,14,4,0.3488181419455907
162,NTADAC0001,15,4,0.20752435573604366
163,NTADAC0001,16,4,0.08172032339302593
164,NTADAC0001,17,4,0.009680062060826056
165,NTADAC0001,18,4,0.008357509013498299
166,NTADAC0001,19,4,0.07197876643524759
167,NTADAC0001,20,4,0.17787043366771182
168,NTADAC0001,21,4,0.2956313783426807
169,NTADAC0001,22,4,0.39317928290638515
170,NTADAC0001,23,4,0.4430568608054585
171,NTADAC0001,24,4,0.4318494457962251
172,NTADAC0001,25,4,0.3611873553642223
173,NTADAC0001,26,4,0.2482350866426536
174,NTADAC0001,27,4,0.1269356304431778
175,NTADAC0001,28,4,0.03398512046222757
176,NTADAC0001,29,4,1.6633060920145937e-05
177,NTADAC0001,30,4,0.03750880996116013
178,NTADAC0001,31,4,0.13837596863828594
179,NTADAC0001,32,4,0.2765030259574697
180,NTADAC0001,33,4,0.4145832057881662
181,NTADAC0001,34,4,0.5137186639116496
182,NTADAC0001,35,4,0.5412430523736225
183,NTADAC0001,36,4,0.4869018329211364
184,NTADAC0001,37,4,0.3684391880414829
185,NTADAC0001,38,4,0.22030973047333946
186,NTADAC0001,39,4,0.08790932832329967
187,NTADAC0001,40,4,0.0106947468358215
188,NTADAC0001,41,4,0.008822166279764176
189,NTADAC0001,42,4,0.07764134123665412
190,NTADAC0001,43,4,0.19135056794396255
191,NTADAC0001,44,4,0.3130323322568097
192,NTADAC0001,45,4,0.4060117337392085
193,NTADAC0001,46,4,0.44353774709397475
194,NTADAC0001,47,4,0.41576521488812246
195,NTADAC0001,48,4,0.33438775627039774
196,NTADAC0001,49,4,0.22497557459848438
197,NTADAC0001,1,5,0.47965642069168335
198,NTADAC0001,2,5,0.3744769085804328
199,NTADAC0001,3,5,0.23542324775098888
200,NTADAC0001,4,5,0.1041732683560408
201,NTADAC0001,5,5,0.01858145301480263
202,NTADAC0001,6,5,0.003539998157927715
203,NTADAC0001,7,5,0.06287164377358945
204,NTADAC0001,8,5,0.17952369710119664
205,NTADAC0001,9,5,0.32093271713496885
206,NTADAC0001,10,5,0.44620901946147573
207,NTADAC0001,11,5,0.5174149499583444
208,NTADAC0001,12,5,0.5102527000586545
209,NTADAC0001,13,5,0.4259249587012892
210,NTADAC0001,14,5,0.2899687992735913
211,NTADAC0001,15,5,0.14649224738353095
212,NTADAC0001,16,5,0.039902227011060165
213,NTADAC0001,17,5,3.359510358014184e-05
214,NTADAC0001,18,5,0.03382233767138143
215,NTADAC0001,19,5,0.12602887737014445
216,NTADAC0001,20,5,0.24788436974002304
217,NTADAC0001,21,5,0.3653381058220585
218,NTADAC0001,22,5,0.44512438182571024
219,NTADAC0001,23,5,0.46561248210648243
220,NTADAC0001,24,5,0.42070732326961036
221,NTADAC0001,25,5,0.3204282701750223
222,NTADAC0001,26,5,0.1930710473721341
223,NTADAC0001,27,5,0.07704390365600267
224,NTADAC0001,28,5,0.008587243606791861
225,NTADAC0001,29,5,0.010379647012624948
226,NTADAC0001,30,5,0.08528360690677206
227,NTADAC0001,31,5,0.21537306339868056
228,NTADAC0001,32,5,0.3649425472837291
229,NTADAC0001,33,5,0.4925308991677061
230,NTADAC0001,34,5,0.5601188856040757
231,NTADAC0001,35,5,0.5452156672138733
232,NTADAC0001,36,5,0.4522867547358418
233,NTADAC0001,37,5,0.30814699489782027
234,NTADAC0001,38,5,0.15596925293319586
235,NTADAC0001,39,5,0.042641436511990705
236,NTADAC0001,40,5,4.279730660983194e-05
237,NTADAC0001,41,5,0.03594066284210373
238,NTADAC0001,42,5,0.13495438228445944
239,NTADAC0001,43,5,0.2634842347156343
240,NTADAC0001,44,5,0.38055384957294003
241,NTADAC0001,45,5,0.45126225127562325
242,NTADAC0001,46,5,0.45709062701627734
243,NTADAC0001,47,5,0.3990244495972691
244,NTADAC0001,48,5,0.29697208981318446
245,NTADAC0001,49,5,0.17747360014557412
246,NTADAC0001,1,6,0.4467940351814612
247,NTADAC0001,2,6,0.31564021491448024
248,NTADAC0001,3,6,0.17160510149636599
249,NTADAC0001,4,6,0.05575201824233689
250,NTADAC0001,5,6,0.0016167574693809472
251,NTADAC0001,6,6,0.025275053063858577
252,NTADAC0001,7,6,0.12009028599843263
253,NTADAC0001,8,6,0.25835546358320194
254,NTADAC0001,9,6,0.40072401911942956
255,NTADAC0001,10,6,0.5049208484476881
256,NTADAC0001,11,6,0.5384071902913059
257,NTADAC0001,12,6,0.4892599694383215
258,NTADAC0001,13,6,0.37128812657471677
259,NTADAC0001,14,6,0.22295640977886544
260,NTADAC0001,15,6,0.09008514548250568
261,NTADAC0001,16,6,0.011612741295532247
262,NTADAC0001,17,6,0.007878592700338194
263,NTADAC0001,18,6,0.07550613036368115
264,NTADAC0001,19,6,0.19095412672619538
265,NTADAC0001,20,6,0.32021155600363727
266,NTADAC0001,21,6,0.4263638964955868
267,NTADAC0001,22,6,0.48009281177571894
268,NTADAC0001,23,6,0.46630618981743877
269,NTADAC0001,24,6,0.38715653632624625
270,NTADAC0001,25,6,0.26468521056763283
271,NTADAC0001,26,6,0.13405320363545048
272,NTADAC0001,27,6,0.035668324076323366
273,NTADAC0001,28,6,2.4307272963874915e-05
274,NTADAC0001,29,6,0.04102374904474804
275,NTADAC0001,30,6,0.15117564746343248
276,NTADAC0001,31,6,0.3015555291097465
277,NTADAC0001,32,6,0.44976447372433237
278,NTADAC0001,33,6,0.5528260491370625
279,NTADAC0001,34,6,0.5800925117604294
280,NTADAC0001,35,6,0.5228019389871162
281,NTADAC0001,36,6,0.39595358545221737
282,NTADAC0001,37,6,0.2373815572463206
283,NTADAC0001,38,6,0.09542443687400126
284,NTADAC0001,39,6,0.012248814738674008
285,NTADAC0001,40,6,0.008300520186276583
286,NTADAC0001,41,6,0.07999059978800516
287,NTADAC0001,42,6,0.20223413928031508
288,NTADAC0001,43,6,0.3349066607096607
289,NTADAC0001,44,6,0.43622133596034585
290,NTADAC0001,45,6,0.47763793401785204
291,NTADAC0001,46,6,0.4510481898453368
292,NTADAC0001,47,6,0.36685903234135453
293,NTADAC0001,48,6,0.24784055744901534
294,NTADAC0001,49,6,0.12547028724928122
295,NTADAC0001,1,7,0.3942443041289785
296,NTADAC0001,2,7,0.24832137074776006
297,NTADAC0001,3,7,0.11050773969302052
298,NTADAC0001,4,7,0.020097331100610405
299,NTADAC0001,5,7,0.0036654301320581117
300,NTADAC0001,6,7,0.0670484828431629
301,NTADAC0001,7,7,0.19172455700215874
302,NTADAC0001,8,7,0.34088508204581225
303,NTADAC0001,9,7,0.4708673941708794
304,NTADAC0001,10,7,0.542342958631747
305,NTADAC0001,11,7,0.5333053600463383
306,NTADAC0001,12,7,0.44440755611168814
307,NTADAC0001,13,7,0.30412387221022585
308,NTADAC0001,14,7,0.15620198493952608
309,NTADAC0001,15,7,0.044350389540147805
310,NTADAC0001,16,7,0.00015810954685768763
311,NTADAC0001,17,7,0.03352271046041988
312,NTADAC0001,18,7,0.13134397366381312
313,NTADAC0001,19,7,0.26276451338241247
314,NTADAC0001,20,7,0.3889727145240227
315,NTADAC0001,21,7,0.47467229423354396
316,NTADAC0001,22,7,0.4955943355549526
317,NTADAC0001,23,7,0.4444988783435334
318,NTADAC0001,24,7,0.33598073983784127
319,NTADAC0001,25,7,0.20090302061770415
320,NTADAC0001,26,7,0.07939387650395413
321,NTADAC0001,27,7,0.008561179822589637
322,NTADAC0001,28,7,0.011541737160103205
323,NTADAC0001,29,7,0.09239538352642374
324,NTADAC0001,30,7,0.2314566160644984
325,NTADAC0001,31,7,0.39070476743730387
326,NTADAC0001,32,7,0.5233695447180455
327,NTADAC0001,33,7,0.5908382846738802
328,NTADAC0001,34,7,0.5746599716859864
329,NTADAC0001,35,7,0.47675241607811425
330,NTADAC0001,36,7,0.32498609763456965
331,NTADAC0001,37,7,0.16569975885246246
332,NTADAC0001,38,7,0.04648398285470279
333,NTADAC0001,39,7,0.0001462303704785617
334,NTADAC0001,40,7,0.035544510022538
335,NTADAC0001,41,7,0.13841207603243166
336,NTADAC0001,42,7,0.2746517518640136
337,NTADAC0001,43,7,0.40012242492390837
338,NTADAC0001,44,7,0.4767526991895038
339,NTADAC0001,45,7,0.48545793045336894
340,NTADAC0001,46,7,0.4282965345723343
341,NTADAC0001,47,7,0.3202667295522498
342,NTADAC0001,48,7,0.19047303713104502
343,NTADAC0001,49,7,0.07513607348026641
344,NTADAC0001,1,8,0.32862709730190187
345,NTADAC0001,2,8,0.17891030545340114
346,NTADAC0001,3,8,0.058423455218997056
347,NTADAC0001,4,8,0.0017291249296590427
348,NTADAC0001,5,8,0.026560438314274126
349,NTADAC0001,6,8,0.12645384403829574
350,NTADAC0001,7,8,0.2717380898501023
351,NTADAC0001,8,8,0.41853761315436955
352,NTADAC0001,9,8,0.5232900654570951
353,NTADAC0001,10,8,0.5547754030124485
354,NTADAC0001,11,8,0.5025175002669013
355,NTADAC0001,12,8,0.38274062173640033
356,NTADAC0001,13,8,0.2322781178237674
357,NTADAC0001,14,8,0.09616079311976167
358,NTADAC0001,15,8,0.01359487536526316
359,NTADAC0001,16,8,0.006997258034330267
360,NTADAC0001,17,8,0.07581771226429224
361,NTADAC0001,18,8,0.19796456442404964
362,NTADAC0001,19,8,0.3354723156334164
363,NTADAC0001,20,8,0.4486069078451693
364,NTADAC0001,21,8,0.5052437314024185
365,NTADAC0001,22,8,0.4879313286769573
366,NTADAC0001,23,8,0.40197759494796315
367,NTADAC0001,24,8,0.2721705338286169
368,NTADAC0001,25,8,0.13680733543403456
369,NTADAC0001,26,8,0.035615630258719944
370,NTADAC0001,27,8,9.335072461791327e-05
371,NTADAC0001,28,8,0.04479806899368366
372,NTADAC0001,29,8,0.16160434494950715
373,NTADAC0001,30,8,0.3196195979679829
374,NTADAC0001,31,8,0.4736510830723759
375,NTADAC0001,32,8,0.5779967813275372
376,NTADAC0001,33,8,0.6040357055907962
377,NTADAC0001,34,8,0.543257959989381
378,NTADAC0001,35,8,0.41133678512345995
379,NTADAC0001,36,8,0.24758835025908987
380,NTADAC0001,37,8,0.10135733150665782
381,NTADAC0001,38,8,0.01401046155270258
382,NTADAC0001,39,8,0.007596853043052798
383,NTADAC0001,40,8,0.07983609221563304
384,NTADAC0001,41,8,0.2059710617866417
385,NTADAC0001,42,8,0.34494278463253714
386,NTADAC0001,43,8,0.4530204768437682
387,NTADAC0001,44,8,0.49963938368945315
388,NTADAC0001,45,8,0.47580827653150437
389,NTADAC0001,46,8,0.3890775222923504
390,NTADAC0001,47,8,0.2621492234751711
391,NTADAC0001,48,8,0.1309311222110141
392,NTADAC0001,49,8,0.033562072256229425
393,NTADAC0001,1,9,0.2555434957068764
394,NTADAC0001,2,9,0.11377568289727269
395,NTADAC0001,3,9,0.02065045648496
396,NTADAC0001,4,9,0.003808996960136146
397,NTADAC0001,5,9,0.06943564672810465
398,NTADAC0001,6,9,0.1985513192129028
399,NTADAC0001,7,9,0.35186827644839225
400,NTADAC0001,8,9,0.48252029755799775
401,NTADAC0001,9,9,0.552358543971724
402,NTADAC0001,10,9,0.5401092239289832
403,NTADAC0001,11,9,0.45073853514692996
404,NTADAC0001,12,9,0.31097389863229274
405,NTADAC0001,13,9,0.16219802654722715
406,NTADAC0001,14,9,0.04796234357326001
407,NTADAC0001,15,9,0.0004070474724183759
408,NTADAC0001,16,9,0.032033799357956694
409,NTADAC0001,17,9,0.13215179635086782
410,NTADAC0001,18,9,0.26968530566654336
411,NTADAC0001,19,9,0.40282003784326537
412,NTADAC0001,20,9,0.49276865315616447
413,NTADAC0001,21,9,0.512634153944268
414,NTADAC0001,22,9,0.45695120098640984
415,NTADAC0001,23,9,0.3422578252498095
416,NTADAC0001,24,9,0.2028442570955743
417,NTADAC0001,25,9,0.07918979559563455
418,NTADAC0001,26,9,0.007807095386209162
419,NTADAC0001,27,9,0.013245004949499983
420,NTADAC0001,28,9,0.09854996668906801
421,NTADAC0001,29,9,0.24327746348539914
422,NTADAC0001,30,9,0.4067832121913806
423,NTADAC0001,31,9,0.5416052346424025
424,NTADAC0001,32,9,0.6091696549332716
425,NTADAC0001,33,9,0.5896095881932046
426,NTADAC0001,34,9,0.4880498742956426
427,NTADAC0001,35,9,0.3336160729686639
428,NTADAC0001,36,9,0.1722109818104267
429,NTADAC0001,37,9,0.05025927899509086
430,NTADAC0001,38,9,0.0003638752146759572
431,NTADAC0001,39,9,0.0339352624167637
432,NTADAC0001,40,9,0.13707597689952045
433,NTADAC0001,41,9,0.27595492700129276
434,NTADAC0001,42,9,0.40659505627621806
435,NTADAC0001,43,9,0.48992986448251186
436,NTADAC0001,44,9,0.5045180504319471
437,NTADAC0001,45,9,0.4473023862173038
438,NTADAC0001,46,9,0.3343821272140257
439,NTADAC0001,47,9,0.19713894014023758
440,NTADAC0001,48,9,0.07578514652057067
441,NTADAC0001,49,9,0.0070610336691101505
442,NTADAC0001,1,10,0.18162506553187485
443,NTADAC0001,2,10,0.059009327023518354
444,NTADAC0001,3,10,0.0016839907833910983
445,NTADAC0001,4,10,0.02712679641588689
446,NTADAC0001,5,10,0.12877260536456614
447,NTADAC0001,6,10,0.27595625637928656
448,NTADAC0001,7,10,0.4232626725820483
449,NTADAC0001,8,10,0.526220979831363
450,NTADAC0001,9,10,0.5545878863522685
451,NTADAC0001,10,10,0.5016892049064439
452,NTADAC0001,11,10,0.38414850373552234
453,NTADAC0001,12,10,0.23587146633196532
454,NTADAC0001,13,10,0.09995054591793451
455,NTADAC0001,14,10,0.015398764428608325
456,NTADAC0001,15,10,0.005873241052785527
457,NTADAC0001,16,10,0.07368558481157239
458,NTADAC0001,17,10,0.19775567170040254
459,NTADAC0001,18,10,0.34048241844981875
460,NTADAC0001,19,10,0.4582153398591903
461,NTADAC0001,20,10,0.5152749004291127
462,NTADAC0001,21,10,0.49554168249480557
463,NTADAC0001,22,10,0.40519261087051117
464,NTADAC0001,23,10,0.27208434130507664
465,NTADAC0001,24,10,0.135130986446932
466,NTADAC0001,25,10,0.033894362413744994
467,NTADAC0001,26,10,0.00028699188741743153
468,NTADAC0001,27,10,0.04851550166216101
469,NTADAC0001,28,10,0.1688850696585653
470,NTADAC0001,29,10,0.3294853991317316
471,NTADAC0001,30,10,0.48408489901320284
472,NTADAC0001,31,10,0.5891584270568259
473,NTADAC0001,32,10,0.6129356516419846
474,NTADAC0001,33,10,0.5484924195378171
475,NTADAC0001,34,10,0.41542900004460315
476,NTADAC0001,35,10,0.25239350736212884
477,NTADAC0001,36,10,0.10587804004351298
478,NTADAC0001,37,10,0.015987911566188284
479,NTADAC0001,38,10,0.00631913876689294
480,NTADAC0001,39,10,0.07638056521024095
481,NTADAC0001,40,10,0.20141318697584365
482,NTADAC0001,41,10,0.3418702826038781
483,NTADAC0001,42,10,0.45520561835241935
484,NTADAC0001,43,10,0.5095773915585136
485,NTADAC0001,44,10,0.4892085058178386
486,NTADAC0001,45,10,0.39999054328193806
487,NTADAC0001,46,10,0.2681227908481547
488,NTADAC0001,47,10,0.13167957369227923
489,NTADAC0001,48,10,0.03205653862620961
490,NTADAC0001,49,10,0.00044072145242313177
491,NTADAC0001,1,11,0.1132998800751277
492,NTADAC0001,2,11,0.020246063085639587
493,NTADAC0001,3,11,0.003951876671269949
494,NTADAC0001,4,11,0.06963321557753877
495,NTADAC0001,5,11,0.19803287211655163
496,NTADAC0001,6,11,0.3495495639625288
497,NTADAC0001,7,11,0.4779733165876603
498,NTADAC0001,8,11,0.5442146504614005
499,NTADAC0001,9,11,0.5311587104806021
500,NTADAC0001,10,11,0.4442372453114555
501,NTADAC0001,11,11,0.30899826542843933
502,NTADAC0001,12,11,0.16387817244176428
503,NTADAC0001,13,11,0.050300212644214914
504,NTADAC0001,14,11,0.0007535497277845193
505,NTADAC0001,15,11,0.029515685691304805
506,NTADAC0001,16,11,0.1281376153622571
507,NTADAC0001,17,11,0.2667335191274075
508,NTADAC0001,18,11,0.40314998552633574
509,NTADAC0001,19,11,0.49412344574838396
510,NTADAC0001,20,11,0.5128551651164608
511,NTADAC0001,21,11,0.45462654244012224
512,NTADAC0001,22,11,0.33818324443863335
513,NTADAC0001,23,11,0.19831216015670705
514,NTADAC0001,24,11,0.07531073452220505
515,NTADAC0001,25,11,0.006432522167931887
516,NTADAC0001,26,11,0.015282889601584082
517,NTADAC0001,27,11,0.10346649373188554
518,NTADAC0001,28,11,0.24873013179139136
519,NTADAC0001,29,11,0.41099894877965115
520,NTADAC0001,30,11,0.5446113549706382
521,NTADAC0001,31,11,0.6103795038145476
522,NTADAC0001,32,11,0.5879583035197549
523,NTADAC0001,33,11,0.4852997797093347
524,NTADAC0001,34,11,0.3335987967296655
525,NTADAC0001,35,11,0.17523351459090886
526,NTADAC0001,36,11,0.053220490959902444
527,NTADAC0001,37,11,0.0007828551775028725
528,NTADAC0001,38,11,0.03044602693034215
529,NTADAC0001,39,11,0.1299295333670304
530,NTADAC0001,40,11,0.2661746416488474
531,NTADAC0001,41,11,0.3981004717562625
532,NTADAC0001,42,11,0.48794176930864186
533,NTADAC0001,43,11,0.5084011273940376
534,NTADAC0001,44,11,0.45226309875346093
535,NTADAC0001,45,11,0.33658190903093466
536,NTADAC0001,46,11,0.19623028547096832
537,NTADAC0001,47,11,0.07322174216405686
538,NTADAC0001,48,11,0.0056789251371855975
539,NTADAC0001,49,11,0.016279729607831084
540,NTADAC0001,1,12,0.05735674982711925
541,NTADAC0001,2,12,0.0015303555466341656
542,NTADAC0001,3,12,0.02695378606066845
543,NTADAC0001,4,12,0.12600017143142284
544,NTADAC0001,5,12,0.2685501458137368
545,NTADAC0001,6,12,0.4109881726059752
546,NTADAC0001,7,12,0.5095497701510141
547,NTADAC0001,8,12,0.5362541436060299
548,NTADAC0001,9,12,0.4857705462470121
549,NTADAC0001,10,12,0.37365714372497694
550,NTADAC0001,11,12,0.23211871797332007
551,NTADAC0001,12,12,0.10068896635335911
552,NTADAC0001,13,12,0.01672680655900116
553,NTADAC0001,14,12,0.004730483286183751
554,NTADAC0001,15,12,0.0686726713192014
555,NTADAC0001,16,12,0.1899555413064875
556,NTADAC0001,17,12,0.33171070624036325
557,NTADAC0001,18,12,0.44937500133585573
558,NTADAC0001,19,12,0.5058880228047309
559,NTADAC0001,20,12,0.4848218078750425
560,NTADAC0001,21,12,0.3946313361997448
561,NTADAC0001,22,12,0.2628314291629402
562,NTADAC0001,23,12,0.12783819701399357
563,NTADAC0001,24,12,0.03005805906172443
564,NTADAC0001,25,12,0.0006991491111290049
565,NTADAC0001,26,12,0.05190170565830332
566,NTADAC0001,27,12,0.1721498010181053
567,NTADAC0001,28,12,0.32906087927684025
568,NTADAC0001,29,12,0.48009692960650974
569,NTADAC0001,30,12,0.5811490681475144
570,NTADAC0001,31,12,0.6022907158680786
571,NTADAC0001,32,12,0.5375625754775095
572,NTADAC0001,33,12,0.4079933115291885
573,NTADAC0001,34,12,0.2509541241331694
574,NTADAC0001,35,12,0.10804655861224599
575,NTADAC0001,36,12,0.01804301088808513
576,NTADAC0001,37,12,0.004600770602814053
577,NTADAC0001,38,12,0.06876509810774578
578,NTADAC0001,39,12,0.18815695273368216
579,NTADAC0001,40,12,0.32525684449355485
580,NTADAC0001,41,12,0.44118378133297864
581,NTADAC0001,42,12,0.5008649474370177
582,NTADAC0001,43,12,0.4843380692176781
583,NTADAC0001,44,12,0.39583097042633464
584,NTADAC0001,45,12,0.2628353895942269
585,NTADAC0001,46,12,0.1266778684385621
586,NTADAC0001,47,12,0.028777068929406346
587,NTADAC0001,48,12,0.0009762441638101471
588,NTADAC0001,49,12,0.05301596083458393
589,NTADAC0001,1,13,0.019089672610887676
590,NTADAC0001,2,13,0.003976500447940734
591,NTADAC0001,3,13,0.06695172474251754
592,NTADAC0001,4,13,0.18834906032216725
593,NTADAC0001,5,13,0.33156607880120537
594,NTADAC0001,6,13,0.4524764732693566
595,NTADAC0001,7,13,0.5157891088743993
596,NTADAC0001,8,13,0.5043146347354805
597,NTADAC0001,9,13,0.4232819042991337
598,NTADAC0001,10,13,0.29656282766563646
599,NTADAC0001,11,13,0.1597478259096723
600,NTADAC0001,12,13,0.050805118542121774
601,NTADAC0001,13,13,0.0011236401490947179
602,NTADAC0001,14,13,0.026007743026121632
603,NTADAC0001,15,13,0.1187863485095324
604,NTADAC0001,16,13,0.2521802176691835
605,NTADAC0001,17,13,0.384176241178237
606,NTADAC0001,18,13,0.4734135076483914
