"","precip","time"
"249",0.0146484375,1980-09-05
"250",0.0087890625,1980-09-06
"251",0.0517578125,1980-09-07
"252",0.3583984375,1980-09-08
"253",5.767578125,1980-09-09
"254",2.3291015625,1980-09-10
"255",0.09765625,1980-09-11
"256",2.611328125,1980-09-12
"257",2.841796875,1980-09-13
"258",1.2744140625,1980-09-14
"259",3.9453125,1980-09-15
"260",1.896484375,1980-09-16
"261",6.2109375,1980-09-17
"262",7.3017578125,1980-09-18
"263",2.1962890625,1980-09-19
"264",0.06640625,1980-09-20
"265",1.53515625,1980-09-21
"266",0.037109375,1980-09-22
"267",0.076171875,1980-09-23
"268",0.140625,1980-09-24
"269",2.3544921875,1980-09-25
"270",0,1980-09-26
"271",0,1980-09-27
"272",0.0146484375,1980-09-28
"273",0,1980-09-29
"274",0,1980-09-30
"275",0.013671875,1980-10-01
"276",0,1980-10-02
"277",0.3896484375,1980-10-03
"278",0.013671875,1980-10-04
"279",1.5537109375,1980-10-05
"280",11.5673828125,1980-10-06
"281",1.9697265625,1980-10-07
"282",3.1337890625,1980-10-08
"283",3.4052734375,1980-10-09
"284",0.162109375,1980-10-10
"285",6.353515625,1980-10-11
"286",27.140625,1980-10-12
"287",0.5673828125,1980-10-13
"288",0.1083984375,1980-10-14
"289",0.0283203125,1980-10-15
"290",0,1980-10-16
"291",0.6982421875,1980-10-17
"292",0.76171875,1980-10-18
"293",0.0302734375,1980-10-19
"294",0.025390625,1980-10-20
"295",0.0283203125,1980-10-21
"296",0.0947265625,1980-10-22
"297",0.59375,1980-10-23
"298",0.3837890625,1980-10-24
"299",0,1980-10-25
"300",0,1980-10-26
"301",3.0078125,1980-10-27
"302",3.6484375,1980-10-28
"303",0.1552734375,1980-10-29
"304",1.0732421875,1980-10-30
"305",1.4765625,1980-10-31
"306",0.470703125,1980-11-01
"307",0.0146484375,1980-11-02
"308",0.365234375,1980-11-03
"309",2.7744140625,1980-11-04
"310",14.3017578125,1980-11-05
"311",7.0927734375,1980-11-06
"312",0.736328125,1980-11-07
"313",0.25,1980-11-08
"314",0.1123046875,1980-11-09
"315",0.0478515625,1980-11-10
"316",0,1980-11-11
"317",0,1980-11-12
"318",0,1980-11-13
"319",0.205078125,1980-11-14
"320",0.0302734375,1980-11-15
"321",0,1980-11-16
"322",0,1980-11-17
"323",0.3740234375,1980-11-18
"324",1.7255859375,1980-11-19
"325",0,1980-11-20
"326",0,1980-11-21
"327",0,1980-11-22
"328",0.0078125,1980-11-23
"329",0.0078125,1980-11-24
"330",0,1980-11-25
"331",0,1980-11-26
"332",1.1689453125,1980-11-27
"333",0.0625,1980-11-28
"334",0.130859375,1980-11-29
"335",0,1980-11-30
"336",0.8408203125,1980-12-01
"337",4.919921875,1980-12-02
"338",2.0830078125,1980-12-03
"339",0.814453125,1980-12-04
"340",0.0224609375,1980-12-05
"341",0.01171875,1980-12-06
"342",0.0048828125,1980-12-07
"343",0,1980-12-08
"344",0,1980-12-09
"345",0,1980-12-10
"346",0,1980-12-11
"347",0.7900390625,1980-12-12
"348",1.1181640625,1980-12-13
"349",7.5703125,1980-12-14
"350",2.7802734375,1980-12-15
"351",7.44140625,1980-12-16
"352",2.986328125,1980-12-17
"353",0.2236328125,1980-12-18
"354",0.0380859375,1980-12-19
"355",0,1980-12-20
"356",0,1980-12-21
"357",0.2578125,1980-12-22
"358",0.1064453125,1980-12-23
"359",0,1980-12-24
"360",0,1980-12-25
"361",0,1980-12-26
"362",0.013671875,1980-12-27
"363",0,1980-12-28
"364",0,1980-12-29
"365",0.013671875,1980-12-30
"366",0,1980-12-31
"367",0,1981-01-01
"368",0,1981-01-02
"369",0,1981-01-03
"370",0,1981-01-04
"371",0,1981-01-05
"372",0,1981-01-06
"373",0,1981-01-07
"374",0,1981-01-08
"375",0.080078125,1981-01-09
"376",0.2158203125,1981-01-10
"377",0,1981-01-11
"378",0.0078125,1981-01-12
"379",0,1981-01-13
"380",0,1981-01-14
"381",0.0732421875,1981-01-15
"382",0.294921875,1981-01-16
"383",0,1981-01-17
"384",0,1981-01-18
"385",0,1981-01-19
"386",0,1981-01-20
"387",0.025390625,1981-01-21
"388",0.134765625,1981-01-22
"389",0.0830078125,1981-01-23
"390",0,1981-01-24
"391",0,1981-01-25
"392",0.103515625,1981-01-26
"393",25.0888671875,1981-01-27
"394",0.2880859375,1981-01-28
"395",0.138671875,1981-01-29
"396",0,1981-01-30
"397",0,1981-01-31
"398",0,1981-02-01
"399",0,1981-02-02
"400",0.0615234375,1981-02-03
"401",1.5625,1981-02-04
"402",2.4462890625,1981-02-05
"403",0.5537109375,1981-02-06
"404",0,1981-02-07
"405",0,1981-02-08
"406",0,1981-02-09
"407",0,1981-02-10
"408",0,1981-02-11
"409",0,1981-02-12
"410",0.5537109375,1981-02-13
"411",3.109375,1981-02-14
"412",1.11328125,1981-02-15
"413",0.818359375,1981-02-16
"414",0.0341796875,1981-02-17
"415",0,1981-02-18
"416",0,1981-02-19
"417",0,1981-02-20
"418",0.1513671875,1981-02-21
"419",0.029296875,1981-02-22
"420",0.0146484375,1981-02-23
"421",0,1981-02-24
"422",0.0341796875,1981-02-25
"423",0.0615234375,1981-02-26
"424",2.845703125,1981-02-27
"425",6.3896484375,1981-02-28
"426",27.431640625,1981-03-01
"427",16.10546875,1981-03-02
"428",8.1689453125,1981-03-03
"429",0.6025390625,1981-03-04
"430",0.0322265625,1981-03-05
"431",0.0478515625,1981-03-06
"432",0,1981-03-07
"433",9.076171875,1981-03-08
"434",3.40625,1981-03-09
"435",0.4091796875,1981-03-10
"436",0.0634765625,1981-03-11
"437",0.2138671875,1981-03-12
"438",1.041015625,1981-03-13
"439",0.0400390625,1981-03-14
"440",0,1981-03-15
"441",0.013671875,1981-03-16
"442",0.015625,1981-03-17
"443",0.078125,1981-03-18
"444",0.0244140625,1981-03-19
"445",4.056640625,1981-03-20
"446",0,1981-03-21
"447",0.4873046875,1981-03-22
"448",0.119140625,1981-03-23
"449",0.015625,1981-03-24
"450",2.01171875,1981-03-25
"451",0.0322265625,1981-03-26
"452",0.0185546875,1981-03-27
"453",0.2431640625,1981-03-28
"454",0.0146484375,1981-03-29
"455",0,1981-03-30
"456",0.0966796875,1981-03-31
"457",0.064453125,1981-04-01
"458",0.0263671875,1981-04-02
"459",0,1981-04-03
"460",0.0283203125,1981-04-04
"461",0.029296875,1981-04-05
"462",0.0302734375,1981-04-06
"463",0.0361328125,1981-04-07
"464",0.025390625,1981-04-08
"465",0.03125,1981-04-09
"466",0.0625,1981-04-10
"467",0.220703125,1981-04-11
"468",4.5732421875,1981-04-12
"469",0.2626953125,1981-04-13
"470",1.2841796875,1981-04-14
"471",0.087890625,1981-04-15
"472",0.052734375,1981-04-16
"473",0,1981-04-17
"474",0.4619140625,1981-04-18
"475",0.0048828125,1981-04-19
"476",0,1981-04-20
"477",0.0126953125,1981-04-21
"478",0.01953125,1981-04-22
"479",0.134765625,1981-04-23
"480",0.119140625,1981-04-24
"481",0,1981-04-25
"482",0,1981-04-26
"483",0.224609375,1981-04-27
"484",0,1981-04-28
"485",0,1981-04-29
"486",0,1981-04-30
"487",0,1981-05-01
"488",0,1981-05-02
"489",0,1981-05-03
"490",0.013671875,1981-05-04
"491",0.044921875,1981-05-05
"492",5.197265625,1981-05-06
"493",2.5498046875,1981-05-07
"494",2.0576171875,1981-05-08
"495",1.67578125,1981-05-09
"496",0.16015625,1981-05-10
"497",0,1981-05-11
"498",0.0283203125,1981-05-12
"499",0.0107421875,1981-05-13
"500",0,1981-05-14
"501",0,1981-05-15
"502",0.1064453125,1981-05-16
"503",0.1259765625,1981-05-17
"504",0.5751953125,1981-05-18
"505",6.4912109375,1981-05-19
"506",0.4931640625,1981-05-20
"507",0.205078125,1981-05-21
"508",0.1552734375,1981-05-22
"509",0.1669921875,1981-05-23
"510",3.45703125,1981-05-24
"511",9.8828125,1981-05-25
"512",0.3427734375,1981-05-26
"513",25.732421875,1981-05-27
"514",2.193359375,1981-05-28
"515",15.7861328125,1981-05-29
"516",14.5283203125,1981-05-30
"517",15.3662109375,1981-05-31
"518",32.5029296875,1981-06-01
"519",6.81640625,1981-06-02
"520",6.498046875,1981-06-03
"521",5.1943359375,1981-06-04
"522",5.498046875,1981-06-05
"523",9.52734375,1981-06-06
"524",8.724609375,1981-06-07
"525",10.23828125,1981-06-08
"526",3.1328125,1981-06-09
"527",28.083984375,1981-06-10
"528",8.056640625,1981-06-11
"529",1.955078125,1981-06-12
"530",1.0009765625,1981-06-13
"531",12.921875,1981-06-14
"532",1.544921875,1981-06-15
"533",1.0107421875,1981-06-16
"534",1.2509765625,1981-06-17
"535",2.630859375,1981-06-18
"536",0.5908203125,1981-06-19
"537",3.3955078125,1981-06-20
"538",3.3642578125,1981-06-21
"539",27.86328125,1981-06-22
"540",23.4501953125,1981-06-23
"541",3.505859375,1981-06-24
"542",19.380859375,1981-06-25
"543",12.208984375,1981-06-26
"544",7.9609375,1981-06-27
"545",3.8212890625,1981-06-28
"546",1.962890625,1981-06-29
"547",0.734375,1981-06-30
"548",12.673828125,1981-07-01
"549",7.7802734375,1981-07-02
"550",5.7548828125,1981-07-03
"551",17.8798828125,1981-07-04
"552",2.611328125,1981-07-05
"553",2.451171875,1981-07-06
"554",0.42578125,1981-07-07
"555",1.505859375,1981-07-08
"556",0.9326171875,1981-07-09
"557",0.177734375,1981-07-10
"558",11.5458984375,1981-07-11
"559",5.720703125,1981-07-12
"560",8.7734375,1981-07-13
"561",0.859375,1981-07-14
"562",0.25390625,1981-07-15
"563",0.1650390625,1981-07-16
"564",0.0751953125,1981-07-17
"565",0.0478515625,1981-07-18
"566",0.0400390625,1981-07-19
"567",0.1640625,1981-07-20
"568",5.5673828125,1981-07-21
"569",2.759765625,1981-07-22
"570",1.9697265625,1981-07-23
"571",16.2041015625,1981-07-24
"572",1.58984375,1981-07-25
"573",9.7412109375,1981-07-26
"574",1.6328125,1981-07-27
"575",3.2001953125,1981-07-28
"576",7.568359375,1981-07-29
"577",0.6708984375,1981-07-30
"578",0.091796875,1981-07-31
"579",0,1981-08-01
"580",0.2900390625,1981-08-02
"581",6.4794921875,1981-08-03
"582",0.7666015625,1981-08-04
"583",3.58203125,1981-08-05
"584",1.7109375,1981-08-06
"585",0.2158203125,1981-08-07
"586",23.486328125,1981-08-08
"587",7.6513671875,1981-08-09
"588",3.5576171875,1981-08-10
"589",1.2275390625,1981-08-11
"590",2.98828125,1981-08-12
"591",15.26171875,1981-08-13
"592",18.8232421875,1981-08-14
"593",0.6103515625,1981-08-15
"594",1.2265625,1981-08-16
"595",26.2861328125,1981-08-17
"596",1.2529296875,1981-08-18
"597",6.111328125,1981-08-19
"598",1.19140625,1981-08-20
"599",14.125,1981-08-21
"600",3.5869140625,1981-08-22
"601",0.318359375,1981-08-23
"602",0.2783203125,1981-08-24
"603",0.0048828125,1981-08-25
"604",0.4423828125,1981-08-26
"605",2.4677734375,1981-08-27
"606",1.2919921875,1981-08-28
"607",0.8896484375,1981-08-29
"608",12.416015625,1981-08-30
"609",4.4462890625,1981-08-31
"610",2.3935546875,1981-09-01
"611",0.8896484375,1981-09-02
"612",0.162109375,1981-09-03
"613",0.125,1981-09-04
"614",0.0791015625,1981-09-05
"615",0.037109375,1981-09-06
"616",0,1981-09-07
"617",0,1981-09-08
"618",0.037109375,1981-09-09
"619",0,1981-09-10
"620",0.015625,1981-09-11
"621",0.33203125,1981-09-12
"622",0.40234375,1981-09-13
"623",0.177734375,1981-09-14
"624",0.15625,1981-09-15
"625",0.2646484375,1981-09-16
"626",0,1981-09-17
"627",0,1981-09-18
"628",0,1981-09-19
"629",0.013671875,1981-09-20
"630",0,1981-09-21
"631",0.037109375,1981-09-22
"632",2.060546875,1981-09-23
"633",4.962890625,1981-09-24
"634",1.3427734375,1981-09-25
"635",0.234375,1981-09-26
"636",14.611328125,1981-09-27
"637",0.716796875,1981-09-28
"638",0.0166015625,1981-09-29
"639",0,1981-09-30
"640",0,1981-10-01
"641",0.6689453125,1981-10-02
"642",17.0458984375,1981-10-03
"643",1.9560546875,1981-10-04
"644",0.09375,1981-10-05
"645",0,1981-10-06
"646",0.228515625,1981-10-07
"647",0.044921875,1981-10-08
"648",0,1981-10-09
"649",0,1981-10-10
"650",0,1981-10-11
"651",0,1981-10-12
"652",0,1981-10-13
"653",2.54296875,1981-10-14
"654",0.0302734375,1981-10-15
"655",0.9912109375,1981-10-16
"656",0,1981-10-17
"657",0,1981-10-18
"658",0.361328125,1981-10-19
"659",0.6376953125,1981-10-20
"660",8.44921875,1981-10-21
"661",1.359375,1981-10-22
"662",0.2587890625,1981-10-23
"663",0,1981-10-24
"664",0.0126953125,1981-10-25
"665",0,1981-10-26
"666",3.1728515625,1981-10-27
"667",1.5908203125,1981-10-28
"668",0.052734375,1981-10-29
"669",0.015625,1981-10-30
"670",0.015625,1981-10-31
"671",0.025390625,1981-11-01
"672",0.01171875,1981-11-02
"673",0.1904296875,1981-11-03
"674",2.1923828125,1981-11-04
"675",0.228515625,1981-11-05
"676",0.2412109375,1981-11-06
"677",0,1981-11-07
"678",0.1865234375,1981-11-08
"679",5.8994140625,1981-11-09
"680",4.5419921875,1981-11-10
"681",0.181640625,1981-11-11
"682",0.203125,1981-11-12
"683",0.3056640625,1981-11-13
"684",0.4111328125,1981-11-14
"685",7.6298828125,1981-11-15
"686",0.71875,1981-11-16
"687",0.271484375,1981-11-17
"688",0.3232421875,1981-11-18
"689",0,1981-11-19
"690",0.033203125,1981-11-20
"691",0,1981-11-21
"692",0,1981-11-22
"693",0.0146484375,1981-11-23
"694",0,1981-11-24
"695",0,1981-11-25
"696",0.2861328125,1981-11-26
"697",0.033203125,1981-11-27
"698",0,1981-11-28
"699",0,1981-11-29
"700",0,1981-11-30
"701",0,1981-12-01
"702",0,1981-12-02
"703",0,1981-12-03
"704",0,1981-12-04
"705",0,1981-12-05
"706",0,1981-12-06
"707",0,1981-12-07
"708",0,1981-12-08
"709",0,1981-12-09
"710",1.0712890625,1981-12-10
"711",0.5166015625,1981-12-11
"712",2.4091796875,1981-12-12
"713",2.7958984375,1981-12-13
"714",0,1981-12-14
"715",0,1981-12-15
"716",0,1981-12-16
"717",0,1981-12-17
"718",0.28125,1981-12-18
"719",0.1787109375,1981-12-19
"720",0,1981-12-20
"721",0,1981-12-21
"722",0,1981-12-22
"723",0.2470703125,1981-12-23
"724",0.2314453125,1981-12-24
"725",0,1981-12-25
"726",0,1981-12-26
"727",0,1981-12-27
"728",0,1981-12-28
"729",0,1981-12-29
"730",0.0234375,1981-12-30
"731",0,1981-12-31
"732",0.02734375,1982-01-01
"733",0,1982-01-02
"734",0,1982-01-03
"735",0,1982-01-04
"736",0,1982-01-05
"737",2.09765625,1982-01-06
"738",11.1982421875,1982-01-07
"739",0.9970703125,1982-01-08
"740",0.0166015625,1982-01-09
"741",0,1982-01-10
"742",0,1982-01-11
"743",0.4638671875,1982-01-12
"744",0.1044921875,1982-01-13
"745",0,1982-01-14
"746",0.017578125,1982-01-15
"747",0.01171875,1982-01-16
"748",0,1982-01-17
"749",0,1982-01-18
"750",0,1982-01-19
"751",0,1982-01-20
"752",0,1982-01-21
"753",0,1982-01-22
"754",0,1982-01-23
"755",0.1513671875,1982-01-24
"756",1.4892578125,1982-01-25
"757",0.3095703125,1982-01-26
"758",0,1982-01-27
"759",0,1982-01-28
"760",0,1982-01-29
"761",1.0986328125,1982-01-30
"762",0.375,1982-01-31
"763",0,1982-02-01
"764",0,1982-02-02
"765",0,1982-02-03
"766",0,1982-02-04
"767",0,1982-02-05
"768",0,1982-02-06
"769",0,1982-02-07
"770",0.1474609375,1982-02-08
"771",0.638671875,1982-02-09
"772",0,1982-02-10
"773",0,1982-02-11
"774",0,1982-02-12
"775",0,1982-02-13
"776",0,1982-02-14
"777",6.75,1982-02-15
"778",1.0009765625,1982-02-16
"779",0.0712890625,1982-02-17
"780",1.0107421875,1982-02-18
"781",0,1982-02-19
"782",4.58984375,1982-02-20
"783",1.861328125,1982-02-21
"784",0,1982-02-22
"785",0.0673828125,1982-02-23
"786",0.2646484375,1982-02-24
"787",0.1025390625,1982-02-25
"788",0.029296875,1982-02-26
"789",0,1982-02-27
"790",0,1982-02-28
"791",0,1982-03-01
"792",0.04296875,1982-03-02
"793",0.0615234375,1982-03-03
"794",0.029296875,1982-03-04
"795",0.0068359375,1982-03-05
"796",0.060546875,1982-03-06
"797",0.494140625,1982-03-07
"798",11.947265625,1982-03-08
"799",0.0625,1982-03-09
"800",0.416015625,1982-03-10
"801",1.5791015625,1982-03-11
"802",1.474609375,1982-03-12
"803",0.8037109375,1982-03-13
"804",0.0986328125,1982-03-14
"805",0.0458984375,1982-03-15
"806",0.90625,1982-03-16
"807",0.0087890625,1982-03-17
"808",0,1982-03-18
"809",0,1982-03-19
"810",0.029296875,1982-03-20
"811",0,1982-03-21
"812",17.046875,1982-03-22
"813",1.7802734375,1982-03-23
"814",0.8984375,1982-03-24
"815",0,1982-03-25
"816",0.4521484375,1982-03-26
"817",7.9111328125,1982-03-27
"818",10.025390625,1982-03-28
"819",4.2490234375,1982-03-29
"820",0.1064453125,1982-03-30
"821",0.0498046875,1982-03-31
"822",0.041015625,1982-04-01
"823",0.091796875,1982-04-02
"824",1.3349609375,1982-04-03
"825",1.1494140625,1982-04-04
"826",0.384765625,1982-04-05
"827",1.11328125,1982-04-06
"828",0.03125,1982-04-07
"829",0.10546875,1982-04-08
"830",0.2841796875,1982-04-09
"831",0.0166015625,1982-04-10
"832",0,1982-04-11
"833",0,1982-04-12
"834",0,1982-04-13
"835",0.0244140625,1982-04-14
"836",0.2509765625,1982-04-15
"837",1.650390625,1982-04-16
"838",0.03125,1982-04-17
"839",0.1279296875,1982-04-18
"840",0.794921875,1982-04-19
"841",0,1982-04-20
"842",0.013671875,1982-04-21
"843",0.0205078125,1982-04-22
"844",0.28515625,1982-04-23
"845",3.890625,1982-04-24
"846",6.2919921875,1982-04-25
"847",8.556640625,1982-04-26
"848",11.79296875,1982-04-27
"849",5.3544921875,1982-04-28
"850",2.435546875,1982-04-29
"851",0.7880859375,1982-04-30
"852",0,1982-05-01
"853",0,1982-05-02
"854",0.48046875,1982-05-03
"855",11.3759765625,1982-05-04
"856",4.21484375,1982-05-05
"857",4.05859375,1982-05-06
"858",2.1494140625,1982-05-07
"859",1.2353515625,1982-05-08
"860",0,1982-05-09
"861",2.1943359375,1982-05-10
"862",0.310546875,1982-05-11
"863",2.666015625,1982-05-12
"864",8.400390625,1982-05-13
"865",0.1728515625,1982-05-14
"866",0,1982-05-15
"867",0.01171875,1982-05-16
"868",0,1982-05-17
"869",0.1962890625,1982-05-18
"870",0.4287109375,1982-05-19
"871",0.091796875,1982-05-20
"872",4.3671875,1982-05-21
"873",0.1689453125,1982-05-22
"874",1.056640625,1982-05-23
"875",0.7373046875,1982-05-24
"876",2.8681640625,1982-05-25
"877",10.5166015625,1982-05-26
"878",9.3759765625,1982-05-27
"879",5.826171875,1982-05-28
"880",3.8515625,1982-05-29
"881",9.9990234375,1982-05-30
"882",6.49609375,1982-05-31
"883",0.728515625,1982-06-01
"884",3.421875,1982-06-02
"885",2.5966796875,1982-06-03
"886",0.0234375,1982-06-04
"887",0.0078125,1982-06-05
"888",0.0478515625,1982-06-06
"889",0.095703125,1982-06-07
"890",0.091796875,1982-06-08
"891",0,1982-06-09
"892",16.2529296875,1982-06-10
"893",5.19921875,1982-06-11
"894",6.7119140625,1982-06-12
"895",2.1376953125,1982-06-13
"896",0.2724609375,1982-06-14
"897",23.029296875,1982-06-15
"898",1.48046875,1982-06-16
"899",8.1220703125,1982-06-17
"900",4.2900390625,1982-06-18
"901",11.19140625,1982-06-19
"902",11.240234375,1982-06-20
"903",5.6806640625,1982-06-21
"904",1.740234375,1982-06-22
"905",3.9345703125,1982-06-23
"906",0.51953125,1982-06-24
"907",0.337890625,1982-06-25
"908",1.99609375,1982-06-26
"909",3.970703125,1982-06-27
"910",0.2470703125,1982-06-28
"911",0,1982-06-29
"912",0.0673828125,1982-06-30
"913",0.154296875,1982-07-01
"914",0.8564453125,1982-07-02
"915",13.46875,1982-07-03
"916",0.412109375,1982-07-04
"917",12.1083984375,1982-07-05
