time,x,y,bs,pv,npv,ue,spatial_ref
1987-09-11 00:06:29.387609,490515.0,-3843555.0,16.0,30.0,53.0,16.0,3577
1987-09-11 00:06:29.387609,490545.0,-3843555.0,12.0,36.0,51.0,16.0,3577
1987-09-11 00:06:29.387609,490575.0,-3843555.0,17.0,34.0,48.0,16.0,3577
1987-09-11 00:06:29.387609,490605.0,-3843555.0,14.0,35.0,50.0,16.0,3577
1987-09-11 00:06:29.387609,490635.0,-3843555.0,17.0,36.0,47.0,16.0,3577
1987-09-11 00:06:29.387609,490665.0,-3843555.0,22.0,31.0,46.0,15.0,3577
1987-09-11 00:06:29.387609,490695.0,-3843555.0,27.0,29.0,43.0,15.0,3577
1987-09-11 00:06:29.387609,490515.0,-3843585.0,21.0,35.0,43.0,16.0,3577
1987-09-11 00:06:29.387609,490545.0,-3843585.0,23.0,33.0,43.0,15.0,3577
1987-09-11 00:06:29.387609,490575.0,-3843585.0,19.0,31.0,48.0,15.0,3577
1987-09-11 00:06:29.387609,490605.0,-3843585.0,19.0,33.0,46.0,15.0,3577
1987-09-11 00:06:29.387609,490635.0,-3843585.0,17.0,34.0,48.0,16.0,3577
1987-09-11 00:06:29.387609,490665.0,-3843585.0,16.0,36.0,47.0,16.0,3577
1987-09-11 00:06:29.387609,490695.0,-3843585.0,16.0,33.0,50.0,16.0,3577
1987-09-11 00:06:29.387609,490515.0,-3843615.0,15.0,34.0,50.0,16.0,3577
1987-09-11 00:06:29.387609,490545.0,-3843615.0,11.0,35.0,53.0,16.0,3577
1987-09-11 00:06:29.387609,490575.0,-3843615.0,18.0,30.0,51.0,15.0,3577
1987-09-11 00:06:29.387609,490605.0,-3843615.0,18.0,33.0,48.0,15.0,3577
1987-09-11 00:06:29.387609,490635.0,-3843615.0,10.0,34.0,54.0,16.0,3577
1987-09-11 00:06:29.387609,490665.0,-3843615.0,16.0,33.0,50.0,16.0,3577
1987-09-11 00:06:29.387609,490695.0,-3843615.0,19.0,31.0,49.0,16.0,3577
1987-09-11 00:06:29.387609,490515.0,-3843645.0,14.0,36.0,49.0,16.0,3577
1987-09-11 00:06:29.387609,490545.0,-3843645.0,16.0,33.0,50.0,16.0,3577
1987-09-11 00:06:29.387609,490575.0,-3843645.0,15.0,31.0,53.0,16.0,3577
1987-09-11 00:06:29.387609,490605.0,-3843645.0,15.0,32.0,53.0,16.0,3577
1987-09-11 00:06:29.387609,490635.0,-3843645.0,11.0,34.0,53.0,16.0,3577
1987-09-11 00:06:29.387609,490665.0,-3843645.0,13.0,34.0,52.0,16.0,3577
1987-09-11 00:06:29.387609,490695.0,-3843645.0,17.0,33.0,48.0,17.0,3577
1987-09-11 00:06:29.387609,490515.0,-3843675.0,13.0,33.0,53.0,16.0,3577
1987-09-11 00:06:29.387609,490545.0,-3843675.0,15.0,31.0,53.0,16.0,3577
1987-09-11 00:06:29.387609,490575.0,-3843675.0,19.0,31.0,49.0,16.0,3577
1987-09-11 00:06:29.387609,490605.0,-3843675.0,16.0,33.0,50.0,17.0,3577
1987-09-11 00:06:29.387609,490635.0,-3843675.0,20.0,30.0,48.0,16.0,3577
1987-09-11 00:06:29.387609,490665.0,-3843675.0,21.0,30.0,48.0,16.0,3577
