time,x,y,bs,pv,npv,ue,spatial_ref
1987-09-20 00:00:31.339221,630435.0,-3803745.0,,,,,3577
1987-09-20 00:00:31.339221,630465.0,-3803745.0,,,,,3577
1987-09-20 00:00:31.339221,630495.0,-3803745.0,,,,,3577
1987-09-20 00:00:31.339221,630525.0,-3803745.0,,,,,3577
1987-09-20 00:00:31.339221,630555.0,-3803745.0,,,,,3577
1987-09-20 00:00:31.339221,630585.0,-3803745.0,,,,,3577
1987-09-20 00:00:31.339221,630615.0,-3803745.0,,,,,3577
1987-09-20 00:00:31.339221,630645.0,-3803745.0,,,,,3577
1987-09-20 00:00:31.339221,630435.0,-3803775.0,4.0,54.0,40.0,20.0,3577
1987-09-20 00:00:31.339221,630465.0,-3803775.0,8.0,50.0,40.0,19.0,3577
1987-09-20 00:00:31.339221,630495.0,-3803775.0,5.0,53.0,40.0,19.0,3577
1987-09-20 00:00:31.339221,630525.0,-3803775.0,,,,,3577
1987-09-20 00:00:31.339221,630555.0,-3803775.0,,,,,3577
1987-09-20 00:00:31.339221,630585.0,-3803775.0,,,,,3577
1987-09-20 00:00:31.339221,630615.0,-3803775.0,,,,,3577
1987-09-20 00:00:31.339221,630645.0,-3803775.0,,,,,3577
1987-09-20 00:00:31.339221,630435.0,-3803805.0,0.0,61.0,38.0,19.0,3577
1987-09-20 00:00:31.339221,630465.0,-3803805.0,10.0,53.0,36.0,19.0,3577
1987-09-20 00:00:31.339221,630495.0,-3803805.0,10.0,50.0,39.0,20.0,3577
1987-09-20 00:00:31.339221,630525.0,-3803805.0,11.0,46.0,41.0,23.0,3577
1987-09-20 00:00:31.339221,630555.0,-3803805.0,,,,,3577
1987-09-20 00:00:31.339221,630585.0,-3803805.0,,,,,3577
1987-09-20 00:00:31.339221,630615.0,-3803805.0,,,,,3577
1987-09-20 00:00:31.339221,630645.0,-3803805.0,,,,,3577
1987-09-20 00:00:31.339221,630435.0,-3803835.0,11.0,50.0,38.0,19.0,3577
1987-09-20 00:00:31.339221,630465.0,-3803835.0,10.0,52.0,37.0,19.0,3577
1987-09-20 00:00:31.339221,630495.0,-3803835.0,14.0,49.0,36.0,23.0,3577
1987-09-20 00:00:31.339221,630525.0,-3803835.0,13.0,44.0,41.0,30.0,3577
1987-09-20 00:00:31.339221,630555.0,-3803835.0,,,,,3577
1987-09-20 00:00:31.339221,630585.0,-3803835.0,,,,,3577
1987-09-20 00:00:31.339221,630615.0,-3803835.0,,,,,3577
1987-09-20 00:00:31.339221,630645.0,-3803835.0,,,,,3577
1987-09-20 00:00:31.339221,630435.0,-3803865.0,6.0,51.0,43.0,20.0,3577
1987-09-20 00:00:31.339221,630465.0,-3803865.0,14.0,52.0,33.0,22.0,3577
1987-09-20 00:00:31.339221,630495.0,-3803865.0,13.0,48.0,37.0,25.0,3577
1987-09-20 00:00:31.339221,630525.0,-3803865.0,0.0,47.0,52.0,31.0,3577
1987-09-20 00:00:31.339221,630555.0,-3803865.0,0.0,55.0,44.0,34.0,3577
1987-09-20 00:00:31.339221,630585.0,-3803865.0,,,,,3577
1987-09-20 00:00:31.339221,630615.0,-3803865.0,,,,,3577
1987-09-20 00:00:31.339221,630645.0,-3803865.0,,,,,3577
1987-09-20 00:00:31.339221,630435.0,-3803895.0,,,,,3577
1987-09-20 00:00:31.339221,630465.0,-3803895.0,,,,,3577
1987-09-20 00:00:31.339221,630495.0,-3803895.0,,,,,3577
1987-09-20 00:00:31.339221,630525.0,-3803895.0,0.0,54.0,46.0,31.0,3577
1987-09-20 00:00:31.339221,630555.0,-3803895.0,,,,,3577
1987-09-20 00:00:31.339221,630585.0,-3803895.0,0.0,53.0,46.0,31.0,3577
1987-09-20 00:00:31.339221,630615.0,-3803895.0,7.0,50.0,41.0,27.0,3577
1987-09-20 00:00:31.339221,630645.0,-3803895.0,,,,,3577
1987-09-20 00:00:31.339221,630435.0,-3803925.0,,,,,3577
1987-09-20 00:00:31.339221,630465.0,-3803925.0,,,,,3577
1987-09-20 00:00:31.339221,630495.0,-3803925.0,,,,,3577
1987-09-20 00:00:31.339221,630525.0,-3803925.0,,,,,3577
1987-09-20 00:00:31.339221,630555.0,-3803925.0,0.0,63.0,37.0,30.0,3577
1987-09-20 00:00:31.339221,630585.0,-3803925.0,2.0,56.0,40.0,27.0,3577
1987-09-20 00:00:31.339221,630615.0,-3803925.0,11.0,56.0,32.0,24.0,3577
1987-09-20 00:00:31.339221,630645.0,-3803925.0,,,,,3577
1987-09-20 00:00:31.339221,630435.0,-3803955.0,,,,,3577
1987-09-20 00:00:31.339221,630465.0,-3803955.0,,,,,3577
1987-09-20 00:00:31.339221,630495.0,-3803955.0,,,,,3577
1987-09-20 00:00:31.339221,630525.0,-3803955.0,,,,,3577
1987-09-20 00:00:31.339221,630555.0,-3803955.0,,,,,3577
1987-09-20 00:00:31.339221,630585.0,-3803955.0,18.0,50.0,31.0,25.0,3577
1987-09-20 00:00:31.339221,630615.0,-3803955.0,32.0,43.0,24.0,24.0,3577
1987-09-20 00:00:31.339221,630645.0,-3803955.0,,,,,3577
1987-09-20 00:00:31.339221,630435.0,-3803985.0,,,,,3577
1987-09-20 00:00:31.339221,630465.0,-3803985.0,,,,,3577
1987-09-20 00:00:31.339221,630495.0,-3803985.0,,,,,3577
1987-09-20 00:00:31.339221,630525.0,-3803985.0,,,,,3577
1987-09-20 00:00:31.339221,630555.0,-3803985.0,,,,,3577
1987-09-20 00:00:31.339221,630585.0,-3803985.0,,,,,3577
1987-09-20 00:00:31.339221,630615.0,-3803985.0,31.0,46.0,22.0,29.0,3577
1987-09-20 00:00:31.339221,630645.0,-3803985.0,26.0,44.0,29.0,28.0,3577
1987-10-06 00:00:51.511683,630435.0,-3803745.0,,,,,3577
1987-10-06 00:00:51.511683,630465.0,-3803745.0,,,,,3577
1987-10-06 00:00:51.511683,630495.0,-3803745.0,,,,,3577
1987-10-06 00:00:51.511683,630525.0,-3803745.0,,,,,3577
1987-10-06 00:00:51.511683,630555.0,-3803745.0,,,,,3577
1987-10-06 00:00:51.511683,630585.0,-3803745.0,,,,,3577
1987-10-06 00:00:51.511683,630615.0,-3803745.0,,,,,3577
1987-10-06 00:00:51.511683,630645.0,-3803745.0,,,,,3577
1987-10-06 00:00:51.511683,630435.0,-3803775.0,6.0,48.0,44.0,21.0,3577
1987-10-06 00:00:51.511683,630465.0,-3803775.0,6.0,48.0,44.0,20.0,3577
