"","time","bs","pv","npv"
"1",1987-09-12 23:52:58.533204,35.6694214876033,23.0909090909091,39.7438016528926
"2",1987-09-28 23:53:20.128719,27.5289256198347,21.1322314049587,49.8181818181818
"3",1987-10-14 23:53:38.404663,40.5702479338843,8.95867768595041,49.1652892561983
"4",1987-10-30 23:53:54.54267,45.2892561983471,6.56198347107438,46.5454545454545
"5",1987-12-01 23:54:31.722733,51.6611570247934,4.42148760330578,42.3636363636364
"6",1987-12-17 23:54:45.641955,48.495867768595,3.56198347107438,46.3884297520661
"7",1988-01-02 23:55:01.298489,43.0826446280992,6.2396694214876,49.2809917355372
"8",1988-01-18 23:55:18.6643,58.1074380165289,6.4297520661157,34.1322314049587
"9",1988-03-06 23:56:01.512144,53.4380165289256,2.20661157024793,42.9090909090909
"10",1988-03-22 23:56:09.975481,37.5371900826446,0.768595041322314,60.5206611570248
"11",1988-04-07 23:56:15.78774,39.3884297520661,16.5702479338843,42.5950413223141
"12",1988-04-23 23:56:20.710762,17.504132231405,31.4380165289256,49.5123966942149
"13",1988-05-09 23:56:30.957353,46.4,38.7739130434783,13.7478260869565
"14",1988-06-10 23:56:43.013415,14.8842975206612,44.1157024793388,39.7933884297521
"15",1988-06-26 23:56:48.928046,19.1239669421488,39.0743801652893,40.5206611570248
"16",1988-07-12 23:56:52.097413,14.1074380165289,40.6611570247934,43.8595041322314
"17",1988-07-28 23:56:54.486851,21.1487603305785,34.3553719008264,43.1735537190083
"18",1988-08-13 23:56:53.60747,23.2892561983471,30.0247933884298,45.3636363636364
"19",1988-08-29 23:56:58.449715,25.9090909090909,25.504132231405,47.0909090909091
"20",1988-09-14 23:56:55.606821,30.2644628099174,20.7355371900826,47.9256198347107
"21",1988-09-30 23:56:49.241906,34.3884297520661,12.8925619834711,51.3719008264463
"22",1988-10-16 23:56:44.443571,33.9752066115703,7.2396694214876,57.4132231404959
"23",1988-11-01 23:56:47.212078,32.6694214876033,6.34710743801653,59.702479338843
"24",1988-12-19 23:56:30.32618,37.4132231404959,5.16528925619835,55.9504132231405
"25",1989-01-04 23:56:29.698217,35.8264462809917,7.97520661157025,54.5454545454545
"26",1989-01-20 23:56:09.750274,36.0495867768595,6.63636363636364,55.6942148760331
"27",1989-02-05 23:56:12.805899,37.3057851239669,3.51239669421488,57.9090909090909
"28",1989-02-21 23:56:05.355564,39.6363636363636,3.01652892561983,55.9173553719008
"29",1989-03-09 23:55:40.599722,63.7058823529412,1.47058823529412,33.8235294117647
"30",1989-03-25 23:55:06.831108,17.7685950413223,34.5206611570248,46.504132231405
"31",1989-04-10 23:55:19.386025,7.6,31.4,60.6
"32",1989-04-26 23:54:59.756551,18.0661157024793,31,49.7851239669422
"33",1989-07-15 23:53:32.206037,8.33057851239669,32.1074380165289,58.2644628099174
"34",1989-07-31 23:53:13.410383,18.9669421487603,25.2396694214876,54.5454545454545
"35",1989-09-01 23:52:31.581906,30.5371900826446,17.0661157024793,51
"36",1989-09-17 23:51:58.647974,28.495867768595,15.1239669421488,55.2066115702479
"37",1989-10-03 23:51:49.752057,31.0082644628099,12.504132231405,55.1818181818182
"38",1989-11-20 23:50:31.324942,34.0082644628099,5.04132231404959,59.603305785124
"39",1989-12-22 23:49:25.298165,37.900826446281,1.66115702479339,58.7603305785124
"40",1990-02-24 23:47:22.760802,45.3140495867769,5.79338842975207,47.2892561983471
"41",1990-03-12 23:46:48.676449,47.2727272727273,2.42148760330579,48.6280991735537
"42",1990-03-28 23:46:17.872031,46.1900826446281,2.90909090909091,49.4049586776859
"43",1990-04-13 23:46:23.367073,47.1074380165289,6.24793388429752,45.396694214876
"44",1990-04-29 23:46:16.291687,39.0578512396694,16.0661157024793,43.5289256198347
"45",1990-07-02 23:46:19.636588,8.83471074380165,39.4380165289256,50.1239669421488
"46",1990-07-18 23:46:14.740693,11.1322314049587,38.0413223140496,49.5702479338843
"47",1990-08-19 23:46:07.72171,32.7851239669422,23.900826446281,42.0661157024793
"48",1990-09-20 23:45:57.571757,40.6363636363636,15.5619834710744,42.4049586776859
"49",1990-10-06 23:45:44.996244,40.7438016528926,11.702479338843,45.9586776859504
"50",1990-10-22 23:45:42.904347,45.0413223140496,8.33057851239669,45.0826446280992
"51",1990-11-23 23:45:32.730738,46.3223140495868,3.30578512396694,48.7272727272727
"52",1990-12-25 23:45:49.716676,50.5206611570248,2.06611570247934,46.0165289256198
"53",1991-01-10 23:46:16.679589,41.3636363636364,0.727272727272727,56.7272727272727
"54",1991-01-26 23:46:43.19454,53.8842975206612,3.69421487603306,40.8677685950413
"55",1991-02-11 23:46:55.136242,57.9917355371901,4.74380165289256,35.8181818181818
"56",1991-02-27 23:47:13.0056,54.6611570247934,2.01652892561983,41.8181818181818
"57",1991-03-15 23:47:32.372698,56.8347107438017,1.49586776859504,40.4214876033058
"58",1991-03-31 23:47:48.443001,45.1239669421488,0.727272727272727,52.8677685950413
"59",1991-04-16 23:48:07.427928,53.1652892561983,2.1900826446281,43.2231404958678
"60",1991-05-02 23:48:24.909239,53.8595041322314,3.22314049586777,41.4710743801653
"61",1991-06-03 23:48:56.145065,27.4462809917355,10.3471074380165,61.1074380165289
"62",1991-07-05 23:49:23.485551,47.6115702479339,7.62809917355372,43.3388429752066
"63",1991-07-21 23:49:35.868838,24.8347107438017,14.5454545454545,59.2644628099174
"64",1991-08-06 23:49:41.625959,54.8512396694215,6.56198347107438,37.2892561983471
"65",1991-08-22 23:49:45.986361,61.8760330578512,2.82644628099174,33.6776859504132
