"","time","bs","pv","npv"
"1",1987-09-12 00:44:11.159053,8.04132231404959,32.1652892561983,58.3057851239669
"2",1987-10-14 00:44:51.416494,9.28925619834711,30.9834710743802,58.2231404958678
"3",1987-10-30 00:45:06.980084,7.8099173553719,29.404958677686,61.2727272727273
"4",1987-11-15 00:45:29.06644,5.81818181818182,30.8760330578512,61.8925619834711
"5",1987-12-01 00:45:45.113433,8.25619834710744,46.7107438016529,43.6942148760331
"6",1987-12-17 00:45:58.852132,0,16.9230769230769,80
"7",1988-01-18 00:46:31.590723,26.3801652892562,51.7190082644628,21.0909090909091
"8",1988-02-19 00:47:04.913596,15.8495575221239,52.6371681415929,30.353982300885
"9",1988-03-06 00:47:14.943796,4.36363636363636,67.1404958677686,27.099173553719
"10",1988-03-22 00:47:23.568133,3.78512396694215,64.297520661157,30.504132231405
"11",1988-04-07 00:47:29.707722,2.70247933884298,66.2314049586777,29.603305785124
"12",1988-04-23 00:47:34.46672,2.95867768595041,57.7438016528926,37.9834710743802
"13",1988-05-09 00:47:44.19676,17.3719008264463,43.603305785124,37.5537190082645
"14",1988-05-25 00:47:51.578153,12.4214876033058,46.3471074380165,40.0165289256198
"15",1988-06-10 00:47:56.787321,16.198347107438,41.7685950413223,40.6363636363636
"16",1988-06-26 00:48:02.546486,17.3719008264463,40.198347107438,41.1652892561983
"17",1988-07-12 00:48:06.025731,15.2809917355372,38.2148760330578,45.1818181818182
"18",1988-07-28 00:48:08.661455,18.3636363636364,34.3388429752066,45.7933884297521
"19",1988-08-13 00:48:07.173404,15.5702479338843,33.1735537190083,49.8925619834711
"20",1988-08-29 00:48:12.305604,15.396694214876,30.702479338843,52.2148760330578
"21",1988-09-14 00:48:09.723916,27.5454545454545,19.9752066115702,51.1322314049587
"22",1988-09-30 00:48:02.525055,13.6859504132231,29.1322314049587,55.9917355371901
"23",1988-10-16 00:47:58.272452,10.1735537190083,29.6776859504132,59.0165289256198
"24",1988-11-01 00:48:00.877748,11.8677685950413,31.1157024793388,55.7107438016529
"25",1988-12-19 00:47:44.709487,10.5785123966942,53.7603305785124,34.3636363636364
"26",1989-01-04 00:47:43.769489,10.801652892562,60.7603305785124,27.0495867768595
"27",1989-02-05 00:47:27.107147,11.595041322314,63.0495867768595,23.7603305785124
"28",1989-02-21 00:47:20.652443,8.15702479338843,63.2892561983471,27.0909090909091
"29",1989-05-12 00:46:00.726825,5.25619834710744,50.5950413223141,42.8760330578512
"30",1989-05-28 00:45:45.795596,6.4297520661157,51.1570247933884,41.0165289256198
"31",1989-06-13 00:45:23.089628,6.47933884297521,49.504132231405,42.801652892562
"32",1989-07-15 00:44:47.404703,2.79338842975207,49.6776859504132,46.0413223140496
"33",1989-07-31 00:44:28.572098,4.40495867768595,47.7438016528926,46.3471074380165
"34",1989-08-16 00:44:05.279752,8.4297520661157,40.6280991735537,49.4545454545455
"35",1989-09-01 00:43:46.574667,33.2561983471074,28.4462809917355,36.8512396694215
"36",1989-09-17 00:43:13.538499,29.2479338842975,26.595041322314,42.8429752066116
"37",1989-10-03 00:43:04.900299,22.5702479338843,31.1900826446281,44.801652892562
"38",1989-12-22 00:40:40.078515,12.1570247933884,41.8677685950413,44.4876033057851
"39",1990-02-24 00:38:38.659117,6.84297520661157,60.8429752066116,30.9421487603306
"40",1990-03-12 00:38:04.227494,10.6859504132231,63.4462809917355,24.2809917355372
"41",1990-04-13 00:37:36.408067,4.24793388429752,55.8512396694215,38.2396694214876
"42",1990-04-29 00:37:32.065152,9.9504132231405,50.2314049586777,38.3223140495868
"43",1990-05-15 00:37:40.900121,5.73553719008264,52.3636363636364,40.5289256198347
"44",1990-05-31 00:37:35.247779,7.13223140495868,48.4545454545455,42.8760330578512
"45",1990-06-16 00:37:33.82705,9.87603305785124,48.3388429752066,40.1735537190083
"46",1990-07-02 00:37:33.830954,10.3636363636364,45.7933884297521,42.5206611570248
"47",1990-08-03 00:37:24.66494,11.6446280991736,36.5454545454545,50.3719008264463
"48",1990-11-07 00:36:53.228005,3.25619834710744,23.9834710743802,71.5123966942149
"49",1990-11-23 00:36:47.705168,1.05882352941176,22.7058823529412,75.1764705882353
"50",1990-12-25 00:37:02.723538,4.96694214876033,56.4049586776859,37.3719008264463
"51",1991-03-15 00:38:45.924137,1.07438016528926,66.4876033057851,30.702479338843
"52",1991-03-31 00:39:01.039554,2.70247933884298,59.3471074380165,36.5619834710744
"53",1991-04-16 00:39:21.248359,3.52066115702479,58.9421487603306,36.4380165289256
"54",1991-05-18 00:39:51.907771,3.09090909090909,53.3305785123967,42.1818181818182
"55",1991-06-03 00:40:08.937949,3.38842975206612,52.8842975206612,42.1074380165289
"56",1991-07-05 00:40:36.998615,4.55371900826446,51.2892561983471,42.8181818181818
"57",1991-08-06 00:40:55.203839,1.67768595041322,34.5123966942149,62.5702479338843
"58",1991-08-22 00:40:59.587346,51.198347107438,23.8677685950413,23.8842975206612
"59",1991-09-23 00:41:21.854215,33.2066115702479,22.3057851239669,43.3388429752066
"60",1991-10-09 00:41:27.936142,29.9669421487603,23.9504132231405,44.8429752066116
"61",1991-10-25 00:41:31.509995,28.3305785123967,21.7685950413223,48.8264462809917
"62",1991-11-10 00:41:37.202859,20.900826446281,27.8512396694215,50.0743801652893
"63",1991-11-26 00:41:42.5686,19.1074380165289,37.5371900826446,42.2314049586777
"64",1991-12-12 00:41:52.867026,17.6694214876033,46.8677685950413,34.1570247933884
"65",1991-12-28 00:41:44.544775,16.0661157024793,48.3305785123967,34.5785123966942
