"","time","bs","pv","npv"
"1",1987-09-03 23:55:44.431181,23.3884297520661,23.8181818181818,51.6363636363636
"2",1987-09-12 23:49:47.031574,20.0165289256198,25.1652892561983,53.5206611570248
"3",1987-09-19 23:56:07.662202,21.3636363636364,24.5867768595041,52.7272727272727
"4",1987-09-28 23:50:08.584608,21.8264462809917,23.3471074380165,53.5537190082645
"5",1987-10-05 23:56:27.937926,26.0495867768595,21.198347107438,51.5454545454545
"6",1987-10-21 23:56:44.126852,22.7190082644628,24.3636363636364,51.5371900826446
"7",1987-10-30 23:50:43.109239,13.3559322033898,18.0508474576271,67.593220338983
"8",1987-11-06 23:57:04.133079,22.0909090909091,21.9669421487603,54.6942148760331
"9",1987-11-22 23:57:23.214354,13.4,23.4,61.6
"10",1987-12-08 23:57:36.244571,26.1239669421488,23.0743801652893,49.3801652892562
"11",1987-12-24 23:57:51.947522,5.63636363636364,28.7272727272727,64.4876033057851
"12",1988-01-02 23:51:49.838345,16.8677685950413,27.900826446281,53.7851239669422
"13",1988-01-09 23:58:08.11541,24.9917355371901,28.4628099173554,45.1652892561983
"14",1988-01-25 23:58:25.914503,23.495867768595,34.3636363636364,40.7933884297521
"15",1988-03-06 23:52:50.121576,18.4628099173554,43.4132231404959,36.9834710743802
"16",1988-03-22 23:52:58.545705,19.1322314049587,35.0909090909091,44.6528925619835
"17",1988-03-29 23:59:12.355734,31.9256198347107,33.6115702479339,33.1652892561983
"18",1988-04-07 23:53:04.360756,21.2396694214876,33.5950413223141,44.0909090909091
"19",1988-04-14 23:59:15.83958,20.0165289256198,28.6694214876033,49.8429752066116
"20",1988-05-09 23:53:19.348547,33.2314049586777,24.1322314049587,41.2396694214876
"21",1988-05-16 23:59:33.983413,17.1652173913043,19.7217391304348,61.904347826087
"22",1988-05-25 23:53:26.302622,30.9586776859504,19.8842975206612,47.801652892562
"23",1988-06-01 23:59:40.337492,33.603305785124,22.1818181818182,42.8429752066116
"24",1988-06-10 23:53:31.498199,28.801652892562,19.2314049586777,50.4297520661157
"25",1988-06-17 23:59:45.747066,31.5123966942149,21.4876033057851,45.7520661157025
"26",1988-07-12 23:53:40.869147,30.6694214876033,14.7685950413223,53.1239669421488
"27",1988-07-28 23:53:43.087308,41.8915662650602,15.855421686747,41.144578313253
"28",1988-08-04 23:59:53.632212,34.9504132231405,17.0413223140496,46.5537190082645
"29",1988-08-20 23:59:55.170352,30.9669421487603,16.0413223140496,51.6115702479339
"30",1988-08-29 23:53:46.887495,31.495867768595,14.1322314049587,53.1818181818182
"31",1988-09-05 23:59:57.747947,33.2809917355372,17.6942148760331,47.6942148760331
"32",1988-09-14 23:53:44.01809,34.7438016528926,16.3884297520661,47.6115702479339
"33",1988-09-30 23:53:37.787187,34.099173553719,16.0743801652893,48.3884297520661
"34",1988-10-07 23:59:47.696025,33.2809917355372,14.595041322314,50.9504132231405
"35",1988-10-16 23:53:32.988462,29.5454545454545,15.6198347107438,53.4380165289256
"36",1988-10-23 23:59:43.220312,36.2479338842975,14.8925619834711,47.2809917355372
"37",1988-11-08 23:59:45.873431,38.801652892562,11.0909090909091,48.4545454545455
"38",1988-11-17 23:53:33.73316,32.5054945054945,9.85714285714286,56.3516483516484
"39",1989-01-11 23:59:22.194677,13.7234042553191,44.2446808510638,40.8936170212766
"40",1989-01-20 23:52:58.366832,15.099173553719,48.7603305785124,34.900826446281
"41",1989-02-12 23:59:10.471094,5.71559633027523,60.6238532110092,32.2385321100917
"42",1989-02-21 23:52:54.098539,7.67768595041322,61.8429752066116,29.504132231405
"43",1989-02-28 23:58:56.930759,11.0082644628099,59.0909090909091,28.3305785123967
"44",1989-03-16 23:58:18.770728,7.69411764705882,54.1647058823529,36.8117647058824
"45",1989-03-25 23:51:55.561796,14.1949152542373,54.0508474576271,30.4576271186441
"46",1989-04-01 23:58:12.477769,21.2066115702479,55.099173553719,22.2644628099174
"47",1989-04-10 23:52:07.950478,5.57851239669422,56.3388429752066,36.7107438016529
"48",1989-04-26 23:51:48.308587,6.1404958677686,54.7355371900826,37.6528925619835
"49",1989-05-03 23:57:56.043465,6.9504132231405,53.1652892561983,38.5785123966942
"50",1989-05-19 23:57:35.268397,25.9375,34.15625,39.21875
"51",1989-05-28 23:51:19.815484,7.84297520661157,46.396694214876,44.4628099173554
"52",1989-06-13 23:50:55.346059,8.12396694214876,43.5619834710744,46.8512396694215
"53",1989-06-20 23:56:57.712325,8.47107438016529,45.2066115702479,45.0909090909091
"54",1989-07-06 23:56:41.873791,7.75206611570248,40.495867768595,50.6280991735537
"55",1989-07-31 23:50:01.85743,11.4793388429752,36.6776859504132,50.6528925619835
"56",1989-08-07 23:56:03.265731,13.6363636363636,30.7107438016529,54.5123966942149
"57",1989-08-16 23:49:37.572278,13.3801652892562,32.1570247933884,53.2396694214876
"58",1989-08-23 23:55:41.813767,12.2892561983471,30.8181818181818,55.8181818181818
"59",1989-09-01 23:49:20.060767,13.5537190082645,29.3719008264463,56.099173553719
"60",1989-09-08 23:55:18.550311,12.7355371900826,30.9669421487603,55.297520661157
"61",1989-09-17 23:48:47.105468,13.0413223140496,30.504132231405,55.4545454545455
"62",1989-09-24 23:54:54.054257,14.3057851239669,30.3140495867769,54.2066115702479
"63",1989-10-03 23:48:38.343501,14.8842975206612,29.3057851239669,54.4628099173554
"64",1989-10-10 23:54:32.749791,14.2396694214876,25.4380165289256,59.0495867768595
"65",1989-11-04 23:47:38.50359,9.83471074380165,28.6363636363636,60.2644628099174
