"","time","pv","npv","bs","ue","x","y","spatial_ref"
"1",1987-09-02 00:08:02.994132,9.38888888888889,47.3333333333333,41.6111111111111,7,859381.666666667,-2117003.33333333,3577
"2",1987-09-18 00:08:26.593841,7.94444444444444,50.1111111111111,40.5555555555556,7,859381.666666667,-2117003.33333333,3577
"3",1987-10-04 00:08:47.173381,8.55555555555556,44.8333333333333,45.2777777777778,7,859381.666666667,-2117003.33333333,3577
"4",1987-10-20 00:09:04.090667,8.94444444444444,47.7777777777778,41.7777777777778,7,859381.666666667,-2117003.33333333,3577
"5",1987-11-05 00:09:23.07511,8.61111111111111,50.9444444444444,38.8888888888889,7,859381.666666667,-2117003.33333333,3577
"6",1987-11-21 00:09:42.770237,7.66666666666667,50.1111111111111,40.6666666666667,6.66666666666667,859381.666666667,-2117003.33333333,3577
"7",1987-12-07 00:09:56.655315,14.8333333333333,36.5,47.1666666666667,7.55555555555556,859381.666666667,-2117003.33333333,3577
"8",1987-12-23 00:10:11.225315,23.7222222222222,43.7777777777778,31.2777777777778,7.61111111111111,859381.666666667,-2117003.33333333,3577
"9",1988-01-24 00:10:45.167845,23.0555555555556,36.8888888888889,38.7222222222222,8.55555555555556,859381.666666667,-2117003.33333333,3577
"10",1988-02-09 00:11:03.244126,22.2777777777778,34.4444444444444,41.8333333333333,7.33333333333333,859381.666666667,-2117003.33333333,3577
"11",1988-02-25 00:11:16.21929,11.6666666666667,33.3888888888889,53.6111111111111,5.61111111111111,859381.666666667,-2117003.33333333,3577
"12",1988-03-28 00:11:33.385595,7.83333333333333,58.3888888888889,32.3333333333333,11.6666666666667,859381.666666667,-2117003.33333333,3577
"13",1988-04-13 00:11:37.323044,8,47.5555555555556,43.1666666666667,7.27777777777778,859381.666666667,-2117003.33333333,3577
"14",1988-04-29 00:11:42.746286,6.83333333333333,43,48.8333333333333,7.72222222222222,859381.666666667,-2117003.33333333,3577
"15",1988-05-15 00:11:54.713766,5.88888888888889,49.8888888888889,42.9444444444444,7.5,859381.666666667,-2117003.33333333,3577
"16",1988-05-31 00:12:01.206522,4,45.4444444444444,49.2222222222222,7.72222222222222,859381.666666667,-2117003.33333333,3577
"17",1988-06-16 00:12:06.646176,5.61111111111111,39.6666666666667,53.1111111111111,7.61111111111111,859381.666666667,-2117003.33333333,3577
"18",1988-07-18 00:12:13.968385,4.38888888888889,43.1111111111111,50.8333333333333,7.66666666666667,859381.666666667,-2117003.33333333,3577
"19",1988-08-03 00:12:15.537261,3.77777777777778,43.9444444444444,50.7222222222222,7.55555555555556,859381.666666667,-2117003.33333333,3577
"20",1988-08-19 00:12:15.76838,4.5,46.1666666666667,48,7.27777777777778,859381.666666667,-2117003.33333333,3577
"21",1988-09-20 00:12:15.201874,5.55555555555556,36.0555555555556,56.8333333333333,7.27777777777778,859381.666666667,-2117003.33333333,3577
"22",1988-10-06 00:12:10.327462,6.11111111111111,40.6666666666667,51.7777777777778,7.05555555555556,859381.666666667,-2117003.33333333,3577
"23",1988-10-22 00:12:04.413977,4.55555555555556,43.2777777777778,50.7222222222222,7.05555555555556,859381.666666667,-2117003.33333333,3577
"24",1988-11-07 00:12:08.353696,4.83333333333333,41.6666666666667,52,7.11111111111111,859381.666666667,-2117003.33333333,3577
"25",1988-11-23 00:12:07.845075,4,64.3333333333333,30.6666666666667,12.6666666666667,859335,-2116965,3577
"26",1988-12-25 00:11:50.326561,8.27777777777778,46.5555555555556,43.7777777777778,7.44444444444444,859381.666666667,-2117003.33333333,3577
"27",1989-01-10 00:11:46.738058,11.3333333333333,36.8888888888889,50.4444444444444,7.5,859381.666666667,-2117003.33333333,3577
"28",1989-01-26 00:11:29.140846,13.8333333333333,41.7777777777778,42.8888888888889,7.77777777777778,859381.666666667,-2117003.33333333,3577
"29",1989-02-11 00:11:31.325541,9.72222222222222,37.1666666666667,51.5555555555556,7.33333333333333,859381.666666667,-2117003.33333333,3577
"30",1989-03-31 00:10:30.287086,41.9444444444444,26.6111111111111,30.3333333333333,9.16666666666667,859381.666666667,-2117003.33333333,3577
"31",1989-05-02 00:10:18.886125,19.2777777777778,36.8888888888889,42.3333333333333,7.83333333333333,859381.666666667,-2117003.33333333,3577
"32",1989-05-18 00:09:58.256166,13.8888888888889,40.3888888888889,44.3333333333333,7.5,859381.666666667,-2117003.33333333,3577
"33",1989-06-03 00:09:47.342567,8,45.6666666666667,44.8888888888889,9,859381.666666667,-2117003.33333333,3577
"34",1989-07-05 00:09:06.758215,9.44444444444444,35.9444444444444,53.2222222222222,7.05555555555556,859381.666666667,-2117003.33333333,3577
"35",1989-07-21 00:08:46.32594,7.16666666666667,39.5,51.8333333333333,7.11111111111111,859381.666666667,-2117003.33333333,3577
"36",1989-08-06 00:08:27.56348,5.72222222222222,39.7222222222222,53.1111111111111,7,859381.666666667,-2117003.33333333,3577
"37",1989-08-22 00:08:05.842536,6.77777777777778,37.5,54.1111111111111,7,859381.666666667,-2117003.33333333,3577
"38",1989-09-07 00:07:44.592777,6,37.5,54.9444444444444,6.94444444444444,859381.666666667,-2117003.33333333,3577
"39",1989-09-23 00:07:15.657005,6.94444444444444,39.1666666666667,52.4444444444444,6.88888888888889,859381.666666667,-2117003.33333333,3577
"40",1989-10-09 00:07:00.823339,7.11111111111111,39.2777777777778,52.1111111111111,6.83333333333333,859381.666666667,-2117003.33333333,3577
"41",1989-11-10 00:05:58.243876,6.11111111111111,39.6111111111111,52.7777777777778,7,859381.666666667,-2117003.33333333,3577
