,SLGA_1,SLGA_2,SLGA_3,DER_000_999
QDAMGD0016,3.9742653944272903,-3.8578565665528397,-1.8060999694538646,20.540668
QDAMGD0017,6.079745622204005,-5.600980124895224,0.2804871243971695,16.717955
QDAMGD0018,5.683236644181751,-4.938396582503539,0.2355150741940335,17.211544
QDAMGD0019,4.0463921680371575,-5.0278836337451285,-0.6511593594557425,26.821915
QDAMGD0020,3.035695445961116,-3.742547896382944,-0.4110344500117827,25.60697
QDAMGD0021,4.906261885423722,-4.8024892075020995,-0.2370453345429376,21.813742
QDAMGD0022,4.877935232024645,-4.8540209653465025,-0.253359909293098,23.483837
QDAMGD0023,3.4005676152982143,-4.791864299849829,-0.6612764236727872,55.128017
QDAMGD0024,3.385069200085433,-4.915644169606595,-0.4265283156336998,55.28711
QDAMGD0025,5.554703321349545,-2.032624998149096,-1.3239147505342985,7.90085
QDAMGD0026,5.751547697010804,-2.3802142199790968,-1.426914484795309,6.3244705
QDAMGD0027,1.7031113418496195,-3.0600142559319536,-2.1114275653689045,22.722069
QDAMGD0028,3.6280607225343404,-5.201768702246501,-1.9295070520508935,19.19388
QDAMII0001,0.03884546849946692,-0.7044643772389828,-0.08610675599419754,0.50016636
QDAMII0002,0.36360302986333354,-0.7849442215950557,-0.6194570090161186,12.9136715
QDAMUL0001,-0.570291564327658,0.8857716355820612,-2.817934784619924,17.429825
QDAMUL0002,-0.46252841037169223,0.9770685218813937,-2.7568941617539204,15.447915
QDAMUL0003,-1.050604668386728,1.3070524985377887,-2.7912700129277503,18.70366
QDASEQ0002,6.951794109127632,2.073648245726658,-0.9858984657877281,1.2335925
QDASEQ0003,4.586158720093215,1.8940348656351746,-1.64056122084424,7.69731
QDASEQ0004,4.170874151489206,1.6179198665723986,-2.205507370572395,7.6099963
QDASSD0001,-3.548762978579035,0.9877369406199854,-0.724352572451086,32.4579
QDASSD0002,-4.627348259593945,1.4730186161534844,0.5852996222643841,47.367508
QDASSD0003,-4.533630510552961,1.5845129151345574,0.42208815373425274,48.245525
QDASSD0004,-4.559803063479885,1.9145421188116525,0.24803725447600225,49.658707
QDASSD0005,-4.280539450043018,1.9032687492580551,0.2604480794667103,47.477463
QDASSD0006,-4.954112663637118,2.188921799596388,0.37031065895773635,42.840637
QDASSD0007,-4.533848410657256,2.232316090139687,0.3695722955616836,47.40625
QDASSD0008,-4.924690127153423,2.050379642649117,0.9013995051849327,48.85089
QDASSD0009,-3.19786003435407,1.228887886679748,0.16817967900904934,55.09743
QDASSD0010,-0.20542468326388777,-0.8199312253169497,-0.48468593044322816,16.477896
QDASSD0011,-3.1079466704803256,1.5096222739479257,-0.9992800558352689,21.698332
QDASSD0012,-1.0763792639704937,-0.8476648693090719,-1.874347158580516,16.352383
QDASSD0013,-3.6633524367553143,1.424288702699139,-0.4199097049683776,19.268112
QDASSD0014,-1.8074704297327795,-0.22712360156116315,-0.5389393843001455,15.085205
QDASSD0015,-2.949168829244597,0.7521030448175418,-1.2452472211711016,15.56061
SAABHC0001,-0.32610688338330784,-3.179517648260223,1.2687005114215721,4.9698505
SAABHC0002,-0.29283638391710115,-3.5162121878193906,1.0453528545006066,15.500607
SAABHC0003,1.203165294414122,-0.8592051532818824,2.129590222948492,0.98914003
SAABHC0004,0.3018340334298267,-2.8612768846657057,0.5179710949453814,16.891212
SAABHC0005,1.0067780697464865,-4.248272286774707,0.8506799510198085,26.058298
SAABHC0006,0.9183375520247345,-4.2593938084805565,1.095836562707821,41.08385
SAAEYB0002,-4.16618258633398,-1.992301389719897,4.517905369203791,37.641014
SAAEYB0003,-2.5705513933153843,-1.7240669555502959,4.903320132001955,30.049435
SAAEYB0004,-3.438500233524851,-1.7104121105040782,4.959430527662273,27.583681
SAAEYB0005,-3.077210564926684,-1.727627430474753,4.965353683674547,32.39482
SAAEYB0006,-3.585829895338908,-1.8431127692107407,4.6748105116456,33.26918
SAAEYB0007,-2.885528822833174,-1.6745793072379715,4.947688588885431,6.1671133
SAAEYB0008,-3.9096257421397977,-1.8690481888215011,4.535589101197397,45.201996
SAAEYB0009,-3.2968135298655055,-1.4718193679283709,5.058059961549013,9.166613
SAAEYB0010,-2.5135629663586165,-0.5744510224519243,5.918803861318911,17.972023
SAAEYB0011,-3.0938592060373575,-1.6844404987246597,4.946487172804724,34.7322
SAAEYB0012,-4.049067941224657,-2.263048361889737,4.14245784511152,20.101435
SAAEYB0013,-3.302889413971767,-1.4765933351201903,5.036801220426327,21.928076
SAAEYB0021,-4.325207682980091,-0.8174228958968862,2.0591450954792614,6.7331157
SAAEYB0022,-4.71513269207016,-0.7039103280446237,2.476771539887736,33.184616
SAAEYB0023,-4.517771918442123,-2.0479910538624377,3.365237727274504,29.770061
SAAEYB0024,-3.732905748600954,-2.634214122707174,4.030347814065421,39.234104
SAAEYB0025,-4.453834449873548,-1.7227846523536834,4.394974636011522,20.484442
SAAEYB0026,-4.004118660077721,-1.91618040517304,4.097169908955311,18.573746
SAAEYB0027,-4.52517053978179,-1.6543885725104759,4.4294020416050195,21.862497
SAAEYB0028,-4.424719269384535,-0.3362793152428572,3.479183599965258,17.085365
SAAEYB0029,-0.9827725749976564,-2.2789123876387216,0.8423823442349461,7.1901484
SAAEYB0030,-0.8900976693249559,-2.653379567501433,1.5110209215540045,10.6448555
SAAEYB0031,-0.8979350996673099,-2.538705471153033,1.0513231749598793,7.4171042
SAAEYB0032,-1.114019296832392,-2.1000830281711016,1.088752243709245,10.363553
SAAEYB0033,-0.7271211348386527,-2.6536154840976405,1.2323691872895421,4.8437514
SAAFLB0003,2.8092842174237087,1.5361521340992763,-1.583948071062106,0.98492986
SAAFLB0004,-0.2662070120894736,1.3898474064279118,-0.02776872890707387,5.687697
SAAFLB0005,1.4186974057622885,-0.5727910358857676,0.20483699360350877,1.4439249
SAAFLB0006,1.2092332745936885,2.179936331012442,0.5641537992293075,1.2335526
SAAFLB0007,2.4386526468976095,-4.10498831590666,0.1557247636557754,15.975671
SAAFLB0008,1.6055824137369585,-1.7546136347664607,-0.7978234286722179,3.1950142
SAAFLB0030,0.18159630805180935,-2.2104932706612788,-0.6575120302732921,2.4708788
SAAFLB0031,0.29429549204081296,-2.634433750008702,-0.40099166993712204,4.284021
SAAGAW0001,-1.3091457162679216,-1.9696648403194665,2.9480631923449683,27.539656
SAAGAW0002,-0.9916871097570974,-2.6297809345833287,2.64786619789278,7.8735647
SAAGAW0003,-0.8072440337828238,-2.0574264246554637,2.705097106254926,7.7973056
SAAGAW0004,-3.331017830858596,-0.5387099543402841,1.2905116055341646,30.935186
SAAGAW0005,-2.1508615218431393,-0.8664445726346398,-0.1003040187330753,3.355674
SAAGAW0006,-3.1445725972711087,-0.2848520587268815,0.14021774247919055,42.808647
SAAGAW0007,-2.4646214861333875,-0.6445130256455555,0.2504166878443827,38.261333
SAAGAW0008,-2.2014344063949607,-1.2876835210008564,0.1797710869412478,23.245598
SAAGVD0001,-2.3418769937659345,0.04033531934013294,-0.5542393460752043,56.007553
SAAGVD0002,-2.6839463113459163,0.004055394546105512,-0.5806644222877035,56.942966
SAAGVD0003,-2.514283111362192,0.08424469446516943,-0.34624754579173894,55.104046
SAAGVD0004,-1.998130465728944,-0.6986152753411804,1.9612553142847726,7.570408
SAAKAN0001,-0.03671658867594015,1.28018192993179,-2.5566716861890932,12.192133
SAAKAN0002,1.6881118391939642,1.6625013416922454,-1.700982886169668,0.9825342
SAAKAN0003,0.6805132478043929,1.7323481529276945,-1.3844161764192036,2.9899387
SAAKAN0004,0.6348903741133185,2.456544838402022,-2.962624032915399,4.230673
SAAKAN0005,-0.6468167396177744,3.285811553641776,-3.0174355448522334,11.127726
SAAKAN0006,0.054064476895065945,2.5774803153811283,-3.002253082935695,10.696255
SAAKAN0007,-1.3352911508453933,5.580615669342898,0.20572284098545252,9.493164
SAAKAN0008,-2.6497336079008718,3.6800719687433654,1.9140609599226948,11.638605
SAAKAN0009,-2.3961972818703674,0.17995310326729938,4.572294464320223,25.95307
SAAKAN0010,-2.8803466840179617,0.08710984423792799,6.419064583119142,11.715301
SAAKAN0012,-1.552754766360687,-1.662476817264201,5.0828742095741966,1.2042149
SAAMDD0007,-0.4603167368366154,-3.840703906595324,3.4821658223817797,46.943123
SAAMDD0008,-0.8794479461196733,-2.383180993636997,4.968207357142251,40.00898
SAAMDD0009,-0.7220279837295914,-3.518655000849193,3.7590761748539663,45.019627
SAAMDD0010,-2.1955713066343248,-1.858629906597422,5.5614921422013,45.54326
SAAMDD0011,-1.411057432967374,-2.946499892188234,4.273182304120323,49.559055
SAANUL0001,-1.5534048086307852,-1.2891006771451266,1.9291595160363924,7.455624
SAANUL0002,-3.8282904911161713,-0.8578849842522908,3.477396713465401,31.820803
SAANUL0003,-2.835283965836158,-0.828608206765129,3.906607782051496,33.669876
SAANUL0004,-2.986639575509115,-0.2298556312680534,3.0828257814080593,40.20274
SAARIV0001,3.5006056425486407,-3.138006365568972,1.7408279054779316,193.45357
SAARIV0002,3.2501062572152906,-2.68999817375741,1.7990842717452278,187.16919
SAARIV0003,3.7847497528113205,-2.3847300060994514,2.4434594735032347,191.05975
SAARIV0004,0.14272655328395112,-2.5081136539453115,2.147422773189009,118.15963
SAARIV0005,0.5458640839581836,-2.216671814354475,2.3829967477643574,115.41889
SAARIV0006,-1.0012150896766296,-1.5302249180348575,2.5144471340088543,121.67448
SAARIV0007,0.04704502721353317,-1.3724113471271187,4.042418777793803,65.13092
SAARIV0008,0.08176020969456016,-1.7256582015322715,3.6445960055525726,65.57232
SAARIV0009,0.04814900918655817,-1.09093644252781,4.1295280397522545,57.12965
SAASTP0001,1.35876003099687,-2.761173829583929,-1.5324829884324092,19.070126
SAASTP0002,1.576270948059615,-3.387939208254749,-1.7353920753926868,21.241571
SAASTP0003,1.2488836057391128,-3.4579834800235942,-1.330318291957549,22.83709
SAASTP0004,1.7476760254374364,-2.761367593429488,-0.8444213117536677,22.669697
SAASTP0005,2.1113177284873745,-2.9829367298235026,-1.0402664771825172,32.91964
SAASTP0006,2.4448181441582193,-4.444066120106526,-1.1461525582233032,24.099838
SAASTP0007,1.708426340882579,-3.925368705812695,-1.02580460878409,22.53552
SAASTP0008,0.050942677123201795,-2.369771403744348,0.05740389903881639,14.41884
SAASTP0009,1.5533524437281725,-3.6836674459760492,-0.5658854308814615,24.097277
SAASTP0010,0.32587499092096084,-2.4702438794484514,-0.49480909452520155,13.879695
SAASTP0011,-0.8048704046784366,-2.240756233018422,-1.293059839709372,13.694547
SAASTP0012,-0.08481439459419743,-2.4703679894360198,-0.6481453027553794,31.840876
SAASTP0013,-0.325714578311558,-2.247149318478027,-0.9951147541164943,17.106882
SAASTP0014,0.6066124759066336,-3.207572209150187,-0.6334672346574098,22.346037
SAASTP0015,-0.17071997141682688,-2.978932049361372,-0.6837161195764493,16.9659
SAASTP0016,0.3955684988287701,-3.4506571571520968,-0.609387713331361,23.21038
SAASTP0017,1.200206606997897,-3.9157968161857952,-0.9254073074983449,21.450891
SAASTP0018,2.2169924840642334,-4.098004102736322,-0.23955340774069328,13.872199
SAASTP0019,1.139697386965282,-4.246094892997385,-0.8172964008669426,18.521051
SAASTP0020,1.9761254264134656,-4.5273330952099995,-0.7121658219962004,17.110617
SAASTP0021,0.811357899930282,-2.953097148487592,0.6642453076641015,14.390882
SAASTP0022,2.772260787629901,-4.017493348733659,-1.1107137698703378,32.18341
SAASTP0023,2.621631740125454,-3.8042244988219194,-0.7610841595742935,11.776651
SAASTP0024,1.7205364677090742,-3.178911209754086,-0.3875124553762029,12.732357
SAASTP0025,1.757907833453394,-3.3261575459193518,-0.5411539186626222,10.627277
SAASTP0026,0.27371815196590055,-1.9189440795103188,-1.2826236239166218,20.053072
SAASTP0027,0.312023624322988,-1.9757575884244216,-1.0635944602056262,27.499115
SAASTP0028,0.18989492028407037,-1.7852396396879149,-1.2371103041647296,20.868868
SAASTP0029,1.2797954834177643,-3.27185612256968,-0.9292310165601783,9.008061
SAASTP0030,-3.305738332323781,-0.6713492144069103,2.5150240522709777,53.427094
SAASTP0031,-3.9772887748946024,-0.4128799512103549,2.6296033595372115,47.706795
SAASTP0032,-0.4717933203412921,-2.7756477173164207,1.166230898364429,54.684464
SAASTP0033,0.11843053281706578,-2.2838290150030014,-0.3707427569749844,14.187411
SAASTP0034,1.1513888668832302,-3.3747737212164375,0.04183747843992907,12.878897
SASMDD0001,-3.0100499556647793,-1.3501773430556163,3.1321558703910672,125.32334
SASMDD0002,-2.660817523060231,-1.178141928229058,3.1539006360462825,133.36862
SASMDD0003,-3.0917611466651325,-1.3268511146040982,3.1558364266130865,128.4033
SASMDD0004,-1.2183748126053127,-2.0727714228238794,2.8186726495637626,151.16531
SASMDD0005,-2.112804049660327,-0.6187772712926066,4.313201945895876,124.38271
SASMDD0006,-2.1242072517206005,-0.6198063919549585,4.252837579153291,128.1365
SASMDD0008,2.810662263776968,-3.5214632733945175,1.4442564515268572,181.48512
SASMDD0009,-1.2924634642789183,-1.7819413862002111,3.3738543653618724,170.08586
SASMDD0011,-1.2931307289091538,-1.5986197649551832,3.1420544947537747,131.13472
SASMDD0012,2.839977034787181,-3.6660855665046,1.9132248540446817,184.99959
SASMDD0014,0.32996929534760655,-3.2167633093856707,1.713866450344672,147.80843
SASMDD0016,-1.9726407528678453,-0.9998278692738504,3.6535939661046264,123.85519
SASMDD0017,-1.7319222072828055,-1.1437296620020732,3.565076254860798,122.484566
SASMDD0018,-2.540225035475902,-1.2980674588401322,3.1193442662958195,124.98065
SASRIV0001,2.451140607922202,-4.748767340600428,0.5888255464053779,178.14075
SASRIV0002,3.1997916361136416,-4.400786918361477,1.0071174151181563,170.73907
SATEYB0001,0.5587309169456304,-1.7193395306677217,3.322163066003439,31.230795
SATEYB0002,-0.5219006458209525,-0.9181159662571139,4.017803257868529,17.674587
SATFLB0001,-1.4764189226799898,1.3691424795355813,0.3003130744720052,8.194218
SATFLB0002,1.1532006284855891,2.3366859095741996,-2.357831983886351,1.2587489
SATFLB0003,-0.35859093793917735,2.6511597044202198,-2.3341542900645083,4.507621
SATFLB0004,1.9805840814439153,-1.78048264048688,0.3223623891046151,0.39441413
SATFLB0005,1.4575549952567364,-1.1694835477970005,2.4017472814801986,0.54911184
SATFLB0006,-1.0517444256716768,-2.0539441630140685,1.0154380670189604,0.9241713
SATFLB0008,0.7192543010733302,-2.135446618751628,0.9855367580819534,1.0607054
SATFLB0009,1.4618070009241086,-1.2363031263461022,1.1813848627692016,1.4656935
SATFLB0010,0.5365789824739297,-0.5056922173822338,1.5561672791746113,1.3455043
SATFLB0011,1.0880031732359616,0.6823549729597999,1.0290985819521579,2.982471
SATFLB0013,2.025296610487744,0.7762166331631615,-1.8929842948533517,1.6923629
SATFLB0015,2.289717699208853,2.8486582410891095,-2.2335048891083304,1.9953917
SATFLB0016,0.44802143021952945,-2.0683118148193698,0.001970920264515339,5.0074434
SATFLB0017,-0.463341227099623,-1.6313540683828112,-1.0019334706950254,1.4477075
SATFLB0018,1.7169686266648496,-0.05756292473111796,2.4778707657560384,1.3987491
SATFLB0019,0.32608087673075675,-2.5050878868919386,1.05950270102655,1.3134938
SATFLB0020,0.21205727973410016,-2.1290316404619443,0.881307370952313,2.2193394
SATFLB0021,-0.6429100017542438,-2.35387263593933,0.3143163318708564,0.7123277
SATFLB0022,-0.8889152671877826,-2.090013118318338,-0.06581139840075004,1.3495003
SATFLB0023,0.48372493939540046,-2.3643571301906126,0.581038073751744,2.8007615
SATFLB0024,1.009510296530049,-1.8112846372895464,-0.08889559645144096,3.862052
SATFLB0025,0.21307941351367068,-1.8754845671037093,0.36893904897534807,2.574973
SATFLB0026,4.766783309444435,3.7024154112168395,-0.9879201616772594,1.0309004
SATFLB0027,2.429094968686342,2.2619246651988303,-1.8422134733542814,1.1398772
SATFLB0028,1.4659720418946656,-4.058419566765181,0.20025692615287558,4.4859715
SATKAN0001,2.5937450434326537,1.3278720750634034,-3.8710885304303684,9.10933
SATKAN0002,1.7734612006204242,2.471729189488155,-2.660480879095506,6.9385695
SATKAN0003,0.9688849138818927,2.1799715749053523,-1.0673895015237864,2.5007477
SATKAN0004,0.47388983400463724,1.7480279266334364,-1.859703113324216,5.8807764
SATSTP0001,1.8248860895650074,-3.5508915893846775,0.01668903664445864,54.660637
SATSTP0002,1.171164679624305,-2.922090389002374,0.1470675365333194,66.39558
SATSTP0003,1.1592718327085307,-4.167224515074603,-0.3513790899497284,59.782455
SATSTP0004,3.8636435332710053,-5.029918549750902,-0.9554033162881884,66.64934
SATSTP0005,-2.01139218490197,-1.5257646082144052,1.0749639850344632,43.854645
SATSTP0006,0.17809840625876763,-4.019959239856338,-0.5910162341578558,77.66547
SATSTP0007,1.3878590253767673,-4.448329082206904,-1.315012049444805,56.81372
SATSTP0008,-0.6914408716520901,-3.0644983721363537,0.7940057913250571,23.173172
TCABEL0001,14.111635157709134,9.56141971962264,5.489928879294751,1.6802238
TCABEL0002,15.856533506459462,10.365123257165289,6.647633195868518,2.0495105
TCABEL0003,11.727280860609747,8.29821139098231,3.1471364774826838,4.013459
TCATCH0001,10.194838959462917,7.082885650015093,2.1171238455469044,1.2498548
TCATCH0002,11.96665082731556,5.53875878745459,2.3824241917411486,8.507362
TCATCH0003,8.840876571881873,4.9873080178443,0.8310476531036253,14.684968
TCATCH0004,7.493939153367743,5.302278173535202,0.6053535190251633,1.0858319
TCATCH0005,8.180886231363539,4.359272026266449,0.28051296407195764,11.271127
TCATCH0006,8.30591423163988,4.294488414573123,0.20614493097050296,6.913898
TCATCH0007,9.939016125755854,8.187685517236078,4.572137511337215,9.401227
TCATCH0008,11.412658702386583,6.319584009989844,2.588228891996116,7.4236474
TCATCH0009,9.09431491306874,5.130098500514326,0.8338791039684208,7.8108563
TCATCH0010,10.80088079937362,6.776253289958951,1.7301226540798837,12.787924
TCATCH0011,8.32836856369764,6.382180827672429,0.8559948557617317,1.3892907
TCATCH0012,6.669509195338081,4.965032931606449,1.4427247409755097,5.294712
TCATNM0001,2.677309900591666,1.7746950318212025,-1.3576260055461447,14.396755
TCATNM0002,3.736340661044903,1.9542079893616002,1.1366236067610793,3.2661479
TCATNM0003,2.326038208592539,1.7396558105461373,-1.287029237403823,1.7527326
TCATNM0004,3.044041423670244,1.6347240779857901,-1.026491050832056,20.00187
TCATNM0005,2.9933230027661386,2.2567055952161232,-1.7448613594081233,1.5280725
TCATNM0006,3.8836968775105336,2.0911741013584226,0.9132301361716282,3.7509148
VCAAUA0001,8.54986160360834,9.037157873583862,2.9998941427413492,3.6918757
VCAAUA0002,8.294925608451505,8.567508364859764,2.7318223222374893,4.29393
VCAAUA0003,9.76079013624876,9.842835997378607,3.812580362832936,7.76414
VCAAUA0004,9.01470422128714,8.738518948409652,2.664100595431304,3.3708878
VCAAUA0005,8.111786552962052,8.158554356120629,2.405798534188094,3.3884962
VCAAUA0006,13.028168094923847,10.223294661922369,5.644211038321245,7.772749
VCAAUA0007,8.868773581274434,9.238396944417,2.8969371468817124,5.2233515
VCAAUA0008,9.159791903122816,9.378776012476246,2.917383655299601,2.9675977
VCAAUA0009,8.976106306512513,8.13750542646198,2.4259871754165254,4.1605163
VCAAUA0010,9.479022580873197,9.173621161718476,2.579007632095447,2.73644
VCAAUA0011,13.593595120472898,8.076075674728163,4.694128586674002,10.203415
VCAAUA0012,10.425535081004885,8.012884326259716,2.557663835430921,5.768991
VCAAUA0013,5.95244184697039,6.153803630669111,-0.6831565789185706,2.6474755
VCAAUA0014,5.642255125032049,5.822877886200013,-1.579003024619443,3.597039
VCAAUA0015,5.197815827541395,5.977948714093997,-1.9201207192800218,1.8258333
VCAMDD0001,-2.6958566611682193,-2.307335235834573,3.007750890433047,176.1236
VCAMDD0002,-2.535718425267682,-2.2103414552286895,3.1481233092678536,185.22142
VCAMDD0003,-2.934262570035314,-2.3328397714957934,2.9008060451281854,185.84933
WAAAVW0001,-4.141774458353056,2.4821626053673347,-1.0655569374370053,13.681172
WAAAVW0002,-4.223290135391193,2.2039147900261717,-1.5775120650219419,16.952011
WAAAVW0003,-2.993579411312795,3.2332383390401493,-1.2742791051146127,2.4808095
WAAAVW0004,-2.9056798350645945,3.1672386817101827,-1.1521444325378947,3.3762627
WAAAVW0005,-1.6118895050837156,0.19514541859377715,-1.4795201645182363,13.0652
WAAAVW0006,-2.1586716780752675,1.1443387761111392,-2.394586170320471,10.377536
WAAAVW0007,-3.1954056737883403,1.2130377121365516,-0.42295707025675805,20.788826
WAACAR0001,-1.383522520520739,1.306122534004827,1.1277795353126696,43.118137
WAACAR0002,-2.02329683106692,2.047715736357726,1.6955399433384073,35.132004
WAACAR0003,-3.4124416831170836,3.6040517312490175,2.167361293371879,39.857887
WAACAR0004,-2.574071421197039,1.7504153978618588,0.5342089661504213,7.016237
WAACEK0001,-1.7635850607769485,2.0025731572928844,-1.0342721746943422,11.95281
WAACEK0002,-0.43119742380883785,1.3147305409681054,-0.0180317954232905,17.87082
WAACEK0003,0.2191937743090771,1.148527840353548,-1.3273176360380887,2.488836
WAACOO0001,-4.401758596945637,1.3206024348465875,-0.018676439890783932,21.016153
WAACOO0003,-3.2750833385048863,-0.2929846491549454,1.490604835159381,26.630964
WAACOO0004,-2.6002882551688975,-0.1042883184847448,0.9847119936438787,23.698286
WAACOO0005,-2.4317476228591275,-0.2120619803878745,0.021840506782192445,8.664665
WAACOO0006,-3.3603558874455133,0.55503648727346,-0.5603582417230506,18.45105
WAACOO0007,-2.2623255066751304,-0.9260680053989362,-0.07783878735493945,20.100233
WAACOO0008,-1.3714476283381525,-0.04066434038783129,0.2819025939422614,16.060753
WAACOO0009,-2.2510670518238687,-0.802774320142744,-1.00239467964675,7.856735
WAACOO0010,-2.7700571385191775,-0.10782899797691056,-0.5492942150958231,6.083829
WAACOO0011,-3.1075746284272947,-1.4873404539848765,0.8052716388655404,16.050032
WAACOO0012,-2.4083732826634927,-1.1868622100332535,-0.8415844622194264,9.791886
WAACOO0016,-5.0365693409014085,2.58018831784835,-0.5567094690736708,17.978973
WAACOO0017,-4.527854004745911,2.009739635496509,-0.9772763440919056,15.913976
WAACOO0018,-4.254167321616821,1.6840330395657535,-0.766514104012068,22.846472
WAACOO0019,-4.554957444394527,0.6759768396307578,-0.07666336534751407,22.154802
WAACOO0020,-1.4849852867074487,-0.7963146499613172,-1.304079235912637,17.886343
WAACOO0021,-1.2663474002635642,-0.8471538447112082,-1.8251548280675756,15.632942
WAACOO0022,-0.9821933424986369,-1.2614347288146004,-1.5968621270629082,17.42132
WAACOO0023,-1.5594424519486956,-0.9453855023973748,-1.1794101055876371,14.349793
WAACOO0024,-2.627311407117101,-0.16444276117508588,-0.5111361228142629,13.325946
WAACOO0025,-1.5752326758920843,0.004561121249915634,-0.43462330199685706,9.953522
WAACOO0026,-5.415794159272296,2.225643133769793,-0.3210237879800355,13.773639
WAACOO0027,-5.401506028493519,2.0855954620508124,0.11020274540816065,15.119833
WAACOO0028,-5.140953744157199,1.3922373722805517,-0.07752983330150627,13.175725
WAACOO0029,-5.404905669624452,2.3032943743502656,-0.09763028325555732,11.695072
WAACOO0030,2.9977682304208493,-4.080332859794915,0.808734767731299,6.4311423
WAACOO0031,-5.329668655069062,2.1532403607212434,-0.0346623616555755,14.149099
WAACOO0032,-5.334704670960996,2.8570914392992397,-0.2701173692397301,17.997631
WAADAL0001,3.494846707512609,0.06537770699502034,-0.26793251454972206,3.7045636
WAADAL0002,-4.070529860534393,2.3509613653312686,-1.2853869577774069,41.07797
WAADAL0003,-0.19254097213163526,-0.8996868716413047,0.43164297370206434,42.35818
WAADAL0004,-4.492093536234841,2.5122930025205172,-1.1330659919867987,47.663345
WAADAL0005,-3.1039241490662897,2.2856264609439045,-1.6166464831056113,13.919819
WAAESP0001,-3.4591694474678527,4.6356185949601185,1.033487985532605,21.749058
WAAGAS0001,-1.0204718734256704,0.07608922583888093,-1.2182661298631128,14.736129
WAAGAS0002,-0.014448078305956822,-0.15745677192992277,-0.8271881463789178,9.303605
WAAGES0001,-4.663920747927644,2.9310782544609713,1.0761790913816986,21.310793
WAAGES0002,-3.572200490827425,2.655630953390122,0.47077940825740067,6.235213
WAAGES0003,-2.7238199450080267,0.995578118843523,-0.8366015415228515,37.939663
WAAGES0004,-3.816431833917636,2.20628460090029,0.4504823616405555,13.973498
WAAGES0005,-3.961748613666101,1.6779704127612738,0.7974062137028001,16.928238
WAAGSD0001,-5.328326407378954,3.4362982406973703,-0.34336143720414253,32.768757
WAAGVD0001,-1.957930704104849,-0.5232908069832222,0.39250805759158697,32.648136
WAAHAM0001,-4.261246904141749,0.33829714771007774,2.3658720228909287,60.358494
WAAHAM0002,-0.4260659723435098,-1.8508578436556717,1.5697403153585405,62.72339
WAAHAM0003,2.3678688864938513,-3.447393513998904,0.9090036478396916,18.0615
WAAHAM0004,0.9242797974259929,-2.80049060667736,1.9064730503198435,55.39012
WAAHAM0005,-5.2095329543997835,0.039193758705680204,3.573671802975578,55.32417
WAAHAM0006,-3.4388673378518564,0.862532847014872,3.866163425581447,36.62556
WAAJAF0001,-3.0197254995276386,5.333802104745342,-0.6834553908266557,15.909981
WAAJAF0002,-2.2979450391627796,4.953185069305619,-1.029136481040889,11.371873
WAAJAF0003,-3.326541660291434,4.572064992541462,0.7933026500179212,11.988407
WAALSD0001,-3.5153270159838805,1.5034954844583395,-1.8604576913692215,15.3790455
WAALSD0002,-4.096358411133837,2.036788011953039,-1.5678752320892346,21.874619
WAALSD0003,-4.415425563086923,2.1579547802780255,-0.6512427287767928,12.014257
WAAMAL0001,0.6916174367662187,-1.8048667159484109,2.4622995841812925,41.081062
WAAMAL0002,-3.354755273070222,1.5611752172587283,-0.2726898594969168,17.530607
WAAMAL0003,-3.4136488979572643,0.935627040369669,-0.8508113065288789,17.000761
WAAMUR0001,-3.9055467755500843,1.5745116880607846,-0.2413141236954992,23.120764
WAAMUR0002,-4.699685444260218,2.653185408707872,-0.39915550311690295,18.546926
WAAMUR0003,0.5318386016197435,-0.7945744518821328,-1.1209746611305325,34.90239
WAAMUR0004,-0.20127323595086644,0.11589868620142287,-1.4518447101296434,47.610435
WAAMUR0005,-0.3408998377512379,-0.19029340757315955,-1.405614358356598,38.112556
WAAMUR0006,-0.3716441831366149,-0.08695930018183001,-1.2733248481665376,15.27062
WAAMUR0007,-0.6336501987500353,-0.2981177121311119,-1.5140543324837443,35.119225
WAAMUR0008,-0.7100891965348625,0.1802327020452541,-0.7375385159882307,3.8052986
WAAMUR0028,-4.329036079449172,1.30564497553407,1.1172469314741922,17.563755
WAAMUR0029,-4.860520816837768,2.159704795542977,0.06456165239511258,11.267749
WAAMUR0030,-4.598178203916026,1.8843909431470043,0.40367427670268957,21.87089
WAAMUR0031,-4.658368428371978,1.9668552269413764,0.16682271508842708,12.997916
WAANOK0001,-1.226186514918936,1.8199747306598109,-1.9107294657507854,15.058277
WAANOK0002,-0.8084691072395299,2.3019855831524545,-1.7162899001645089,14.053321
WAANOK0003,-2.719401310672,3.399207202581565,-1.0870006859451675,19.650444
WAANOK0004,-0.4316314559257183,2.6701098835612322,-0.6977198582742262,6.0584426
WAANOK0005,-3.533481825049684,3.4966445933296324,-0.5369236564420312,12.158543
WAANOK0006,-2.7250594466828257,3.766481379746198,-0.37729987228775064,19.510971
WAANOK0007,-2.4113643770321875,2.947025650255356,0.08602163253974529,19.362616
WAANOK0008,-0.6983016927207929,2.666575712308336,-0.6297578991773572,3.899315
WAANUL0001,2.9672737508595937,-3.552550698595027,-1.1417301005783138,10.743223
WAANUL0002,2.665055949044333,-3.4084229679428955,-0.9777608806005563,10.936943
WAANUL0003,-1.2584898956577077,-0.5452251806616601,-0.27035404368121346,43.442684
