date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
1992-10,19,51.30442218421695,2.6577976817702846,45.034213098729225,23,32,54,67,73,0,1,2,4,7,25,31,41,65,69,
1992-11,0,,,,,,,,,,,,,,,,,,,
1992-12,7,,,,,,,,,,,,,,,,,,,
1993-01,12,56.75823371554038,1.8768583450210379,40.70139058306904,33,46,60,66,72,0,0,2,3,4,26,31,38,52,63,
1993-02,65,,,,,,,,,,,,,,,,,,,
1993-03,0,,,,,,,,,,,,,,,,,,,
1993-04,3,27.758553274682306,23.547874938935028,47.142020497803806,8,15,20,44,51,7,16,25,29,41,32,37,44,54,73,
1993-05,59,,,,,,,,,,,,,,,,,,,
1993-06,43,,,,,,,,,,,,,,,,,,,
1993-07,1,11.543591524835012,42.15296108291032,45.089400609549614,1,3,12,19,26,26,35,41,51,55,38,41,45,49,55,
1993-08,38,,,,,,,,,,,,,,,,,,,
1993-09,0,,,,,,,,,,,,,,,,,,,
1993-10,0,13.684416218856864,16.489621489621488,68.010986328125,3,4,9,27,35,7,13,17,21,23,51,57,70,77,81,
1993-11,6,,,,,,,,,,,,,,,,,,,
1993-12,37,,,,,,,,,,,,,,,,,,,
1994-01,11,22.699560332193453,1.4373903893370747,75.7490234375,7,10,19,37,46,0,0,1,2,4,53,62,80,88,91,
1994-02,82,,,,,,,,,,,,,,,,,,,
1994-03,1,,,,,,,,,,,,,,,,,,,
1994-04,0,15.891304347826088,27.052515876893015,55.42693059628544,8,11,14,24,28,21,24,27,30,33,41,50,58,61,64,
1994-05,0,,,,,,,,,,,,,,,,,,,
1994-06,6,,,,,,,,,,,,,,,,,,,
1994-07,0,9.88913308913309,14.421378968253968,74.77088422081094,2,5,9,15,19,2,6,15,21,25,57,65,77,87,91,
1994-08,0,,,,,,,,,,,,,,,,,,,
1994-09,0,,,,,,,,,,,,,,,,,,,
1994-10,13,26.6228627259404,4.173491052471944,69.094970703125,16,20,26,34,37,0,1,3,8,11,54,58,70,79,83,
1994-11,0,,,,,,,,,,,,,,,,,,,
1994-12,61,,,,,,,,,,,,,,,,,,,
1995-01,7,22.656326331216416,19.121308274347083,56.804639804639805,5,11,22,35,44,7,11,16,25,41,44,46,57,64,76,
1995-02,133,,,,,,,,,,,,,,,,,,,
1995-03,116,,,,,,,,,,,,,,,,,,,
1995-04,34,5.13058335367342,41.91353199804592,51.543966780654614,2,4,5,7,8,37,39,41,45,47,47,49,52,54,56,
1995-05,3,,,,,,,,,,,,,,,,,,,
1995-06,41,,,,,,,,,,,,,,,,,,,
1995-07,6,5.298288508557457,33.25885225885226,59.72276502198339,1,3,5,8,10,20,24,36,40,43,47,51,57,71,76,
1995-08,0,,,,,,,,,,,,,,,,,,,
1995-09,0,,,,,,,,,,,,,,,,,,,
1995-10,0,43.42857142857143,1.2971246006389776,55.13186813186813,39,42,44,45,46,0,0,1,2,3,53,53,55,57,58,
1995-11,0,,,,,,,,,,,,,,,,,,,
1995-12,112,,,,,,,,,,,,,,,,,,,
1996-01,4,17.198193800341713,39.876678876678874,41.47096144460713,9,12,18,22,25,29,33,38,51,55,29,37,43,46,48,
1996-02,10,,,,,,,,,,,,,,,,,,,
1996-03,56,,,,,,,,,,,,,,,,,,,
1996-04,18,4.431884765625,42.16227428013665,52.27678789358067,1,2,4,7,10,35,37,41,47,51,44,48,52,57,60,
1996-05,3,,,,,,,,,,,,,,,,,,,
1996-06,20,,,,,,,,,,,,,,,,,,,
1996-07,7,9.217041015625,9.478887232985594,79.8974358974359,4,7,9,12,14,1,4,9,15,19,71,75,80,85,88,
1996-08,2,,,,,,,,,,,,,,,,,,,
1996-09,0,,,,,,,,,,,,,,,,,,,
1996-10,64,17.86139580283065,2.4166421640693914,79.28282088823816,13,15,18,21,23,0,1,2,4,7,74,77,79,82,84,
1996-11,2,,,,,,,,,,,,,,,,,,,
1996-12,61,,,,,,,,,,,,,,,,,,,
1997-01,144,31.739013671875,12.945325848181596,53.511224987798926,27,29,32,35,37,9,11,13,15,17,48,51,54,56,59,
1997-02,113,,,,,,,,,,,,,,,,,,,
1997-03,12,,,,,,,,,,,,,,,,,,,
1997-04,30,9.816162109375,29.463509885281912,59.08544921875,3,5,9,15,17,18,21,31,35,42,46,50,56,72,74,
1997-05,53,,,,,,,,,,,,,,,,,,,
1997-06,1,,,,,,,,,,,,,,,,,,,
1997-07,4,2.3216783216783217,21.12521357090554,75.11227727605565,0,1,2,4,5,12,15,22,27,29,67,69,74,81,84,
1997-08,26,,,,,,,,,,,,,,,,,,,
1997-09,16,,,,,,,,,,,,,,,,,,,
1997-10,16,32.449951171875,7.881562881562882,58.27472527472528,29,31,32,34,36,4,6,8,10,12,55,56,58,60,62,
1997-11,0,,,,,,,,,,,,,,,,,,,
1997-12,1,,,,,,,,,,,,,,,,,,,
1998-01,14,35.945299145299145,4.141581632653061,58.543345543345545,31,33,35,38,42,1,2,4,6,8,53,56,58,61,64,
1998-02,11,,,,,,,,,,,,,,,,,,,
1998-03,29,,,,,,,,,,,,,,,,,,,
1998-04,13,38.892333984375,1.0986842105263157,60.149169921875,34,36,38,41,45,0,0,1,2,2,54,57,61,63,65,
1998-05,4,,,,,,,,,,,,,,,,,,,
1998-06,52,,,,,,,,,,,,,,,,,,,
1998-07,24,20.894287109375,15.165731022699536,62.55430803026605,16,18,21,23,26,10,12,15,18,21,55,58,63,66,71,
1998-08,45,,,,,,,,,,,,,,,,,,,
1998-09,0,,,,,,,,,,,,,,,,,,,
1998-10,2,37.65567765567766,4.528539099823988,56.573974609375,34,35,37,40,42,0,2,4,7,10,49,52,57,60,63,
1998-11,18,,,,,,,,,,,,,,,,,,,
1998-12,241,,,,,,,,,,,,,,,,,,,
1999-01,78,22.058651026392962,29.206004393458628,47.311355311355314,9,11,19,38,45,13,19,27,43,47,37,40,48,54,58,
1999-02,136,,,,,,,,,,,,,,,,,,,
1999-03,77,,,,,,,,,,,,,,,,,,,
1999-04,97,4.997557997557998,45.98608738101049,47.58974358974359,1,3,5,7,9,39,43,46,49,52,41,43,48,51,56,
1999-05,24,,,,,,,,,,,,,,,,,,,
1999-06,0,,,,,,,,,,,,,,,,,,,
1999-07,0,3.5270510541021083,21.118135220893336,74.17642752562226,0,1,3,5,8,12,15,21,26,32,60,68,75,82,85,
1999-08,0,,,,,,,,,,,,,,,,,,,
1999-09,0,,,,,,,,,,,,,,,,,,,
1999-10,9,4.182108626198083,8.503539175006102,86.11837930192824,1,2,4,6,9,2,4,9,12,17,75,82,87,91,93,
1999-11,2,,,,,,,,,,,,,,,,,,,
1999-12,210,,,,,,,,,,,,,,,,,,,
2000-01,153,17.066422466422466,35.15286935286935,45.95090376160235,11,14,16,20,26,11,26,39,45,47,36,39,43,55,63,
2000-02,115,,,,,,,,,,,,,,,,,,,
2000-03,141,,,,,,,,,,,,,,,,,,,
2000-04,52,1.9768247202983484,44.49401417053506,52.24749572440753,0,1,2,3,4,40,42,44,47,50,46,49,53,55,57,
2000-05,2,,,,,,,,,,,,,,,,,,,
2000-06,0,,,,,,,,,,,,,,,,,,,
2000-07,0,,,,,,,,,,,,,,,,,,,
2000-08,1,,,,,,,,,,,,,,,,,,,
2000-09,0,,,,,,,,,,,,,,,,,,,
2000-10,1,34.85225885225885,7.137029799706888,56.25396825396825,31,33,35,37,39,2,4,7,10,12,52,54,56,58,62,
2000-11,5,,,,,,,,,,,,,,,,,,,
2000-12,50,,,,,,,,,,,,,,,,,,,
2001-01,74,31.22222222222222,8.281494140625,58.909423828125,27,29,31,33,35,5,6,8,10,12,55,57,59,61,63,
2001-02,236,,,,,,,,,,,,,,,,,,,
2001-03,9,,,,,,,,,,,,,,,,,,,
2001-04,10,10.391750061020259,34.232722832722835,54.26160234489497,6,7,10,14,16,28,30,35,38,40,46,50,53,60,64,
2001-05,16,,,,,,,,,,,,,,,,,,,
2001-06,3,,,,,,,,,,,,,,,,,,,
2001-07,6,8.128662109375,10.231267114762261,80.315185546875,3,5,8,11,14,1,4,9,17,20,69,74,82,86,88,
2001-08,0,,,,,,,,,,,,,,,,,,,
2001-09,0,,,,,,,,,,,,,,,,,,,
2001-10,7,39.98290598290598,6.109130859375,52.398193359375,36,38,40,42,43,2,4,6,8,11,48,50,53,55,56,
2001-11,1,,,,,,,,,,,,,,,,,,,
2001-12,13,,,,,,,,,,,,,,,,,,,
2002-01,37,38.012704617639876,3.7887664606288634,56.995361328125,30,35,39,41,43,0,1,3,6,9,49,52,56,63,67,
2002-02,264,,,,,,,,,,,,,,,,,,,
2002-03,0,,,,,,,,,,,,,,,,,,,
2002-04,3,4.637051501098365,40.613525390625,53.1997557997558,1,2,4,7,10,35,37,41,44,46,46,48,53,58,62,
2002-05,5,,,,,,,,,,,,,,,,,,,
2002-06,5,,,,,,,,,,,,,,,,,,,
2002-07,0,6.405372405372406,3.6218872870249017,90.3601756954612,2,4,6,9,11,0,1,2,7,9,82,84,93,95,97,
2002-08,0,,,,,,,,,,,,,,,,,,,
2002-09,0,,,,,,,,,,,,,,,,,,,
2002-10,0,37.955322265625,7.645665445665446,52.67219917012448,33,35,38,41,43,3,5,7,10,13,50,51,53,54,55,
2002-11,9,,,,,,,,,,,,,,,,,,,
2002-12,28,,,,,,,,,,,,,,,,,,,
2003-01,194,37.648206879726764,7.33740234375,53.57142857142857,33,35,38,40,42,2,4,7,10,13,50,52,54,56,57,
2003-02,37,,,,,,,,,,,,,,,,,,,
2003-03,43,,,,,,,,,,,,,,,,,,,
2003-04,35,20.94992672203224,17.18070818070818,60.476190476190474,17,18,21,23,25,10,15,18,20,24,55,57,60,63,68,
2003-05,0,,,,,,,,,,,,,,,,,,,
2003-06,17,,,,,,,,,,,,,,,,,,,
2003-07,0,27.51099706744868,2.668381158635625,69.14529914529915,23,26,27,29,32,0,1,3,4,6,64,67,69,71,73,
2003-08,13,,,,,,,,,,,,,,,,,,,
2003-09,0,,,,,,,,,,,,,,,,,,,
2003-10,0,37.00610500610501,1.5670563961485557,61.205128205128204,33,35,37,39,41,0,0,1,2,4,56,59,61,64,66,
2003-11,19,,,,,,,,,,,,,,,,,,,
2003-12,16,,,,,,,,,,,,,,,,,,,
2004-01,33,38.71923828125,2.2969244035642427,58.286376953125,35,37,39,41,43,0,1,2,4,6,53,55,58,61,64,
2004-02,97,,,,,,,,,,,,,,,,,,,
2004-03,85,,,,,,,,,,,,,,,,,,,
2004-04,39,4.024420024420024,53.833943833943835,40.35546875,1,2,4,6,7,47,51,55,57,58,36,37,40,43,48,
2004-05,6,,,,,,,,,,,,,,,,,,,
2004-06,0,,,,,,,,,,,,,,,,,,,
2004-07,6,2.1764547413793105,25.03667481662592,71.87521367521367,0,1,2,4,5,17,21,25,29,33,63,68,72,76,81,
2004-08,0,,,,,,,,,,,,,,,,,,,
2004-09,4,,,,,,,,,,,,,,,,,,,
2004-10,83,35.48413860419717,6.358974358974359,56.874755859375,28,32,36,39,41,3,5,6,8,10,51,53,56,61,64,
2004-11,3,,,,,,,,,,,,,,,,,,,
2004-12,85,,,,,,,,,,,,,,,,,,,
2005-01,10,30.58642578125,7.103002196729314,60.52991452991453,27,29,31,32,34,4,5,7,9,11,56,59,61,63,64,
2005-02,13,,,,,,,,,,,,,,,,,,,
2005-03,3,,,,,,,,,,,,,,,,,,,
2005-04,0,33.16451061752502,1.538366718027735,64.77289377289377,30,31,33,35,37,0,0,1,3,3,62,63,65,67,68,
2005-05,0,,,,,,,,,,,,,,,,,,,
2005-06,0,,,,,,,,,,,,,,,,,,,
2005-07,54,30.623871125213572,6.115995115995116,61.344398340248965,25,28,31,34,36,2,3,6,9,11,55,59,62,64,67,
2005-08,9,,,,,,,,,,,,,,,,,,,
2005-09,0,,,,,,,,,,,,,,,,,,,
2005-10,0,35.94527241632055,16.572998046875,46.33089133089133,30,33,36,39,43,9,13,17,20,22,43,44,46,48,50,
2005-11,0,,,,,,,,,,,,,,,,,,,
2005-12,26,,,,,,,,,,,,,,,,,,,
2006-01,228,4.96969696969697,64.27272727272727,29.181818181818183,2,3,5,6,8,60,62,64,67,69,25,26,29,32,34,
2006-02,78,,,,,,,,,,,,,,,,,,,
2006-03,64,,,,,,,,,,,,,,,,,,,
2006-04,54,4.224920284522933,38.49609184171959,56.04124969489871,0,2,4,6,8,30,33,39,43,45,47,50,55,63,66,
2006-05,0,,,,,,,,,,,,,,,,,,,
2006-06,2,,,,,,,,,,,,,,,,,,,
2006-07,0,38.544921875,4.023821721311475,56.0940170940171,33,35,38,42,44,0,2,4,6,9,52,54,56,58,60,
2006-08,0,,,,,,,,,,,,,,,,,,,
2006-09,39,,,,,,,,,,,,,,,,,,,
2006-10,167,38.498046875,4.23961661341853,55.75732421875,34,36,38,41,44,1,2,4,6,8,52,53,55,59,61,
2006-11,12,,,,,,,,,,,,,,,,,,,
2006-12,56,,,,,,,,,,,,,,,,,,,
2007-01,57,34.21978021978022,12.114069369809478,52.13330078125,30,32,34,36,42,7,9,11,14,21,46,48,53,55,57,
2007-02,2,,,,,,,,,,,,,,,,,,,
2007-03,65,,,,,,,,,,,,,,,,,,,
2007-04,39,8.807175982426166,49.697021484375,40.07573906669924,4,6,8,11,15,43,45,50,54,57,31,35,40,45,48,
2007-05,0,,,,,,,,,,,,,,,,,,,
2007-06,0,,,,,,,,,,,,,,,,,,,
2007-07,1,9.786324786324787,20.5146484375,68.24420024420024,4,7,10,13,15,16,18,21,23,25,62,65,69,71,73,
2007-08,0,,,,,,,,,,,,,,,,,,,
2007-09,0,,,,,,,,,,,,,,,,,,,
2007-10,13,33.05494505494506,5.797313797313797,59.78632478632478,26,29,33,37,40,2,4,6,8,10,53,56,59,64,67,
2007-11,0,,,,,,,,,,,,,,,,,,,
2007-12,40,,,,,,,,,,,,,,,,,,,
2008-01,34,32.11083984375,3.891238670694864,62.73260073260073,27,29,32,35,36,1,2,4,6,8,57,59,62,66,72,
2008-02,81,,,,,,,,,,,,,,,,,,,
2008-03,32,,,,,,,,,,,,,,,,,,,
2008-04,7,32.88935026868588,1.8683966635773865,64.8685881778212,24,28,33,36,43,0,0,2,3,5,55,61,65,71,75,
2008-05,0,,,,,,,,,,,,,,,,,,,
2008-06,50,,,,,,,,,,,,,,,,,,,
2008-07,0,29.314543679843826,3.989891135303266,65.37664875427456,21,25,30,33,36,0,2,4,6,8,58,62,66,69,72,
2008-08,7,,,,,,,,,,,,,,,,,,,
2008-09,1,,,,,,,,,,,,,,,,,,,
2008-10,0,40.69508917664305,2.5532191069574246,55.84981684981685,34,37,41,44,46,0,1,2,4,5,50,52,55,61,63,
2008-11,12,,,,,,,,,,,,,,,,,,,
2008-12,17,,,,,,,,,,,,,,,,,,,
2009-01,37,43.5399462496946,2.2359716479621974,53.70210166177908,38,40,44,46,49,0,1,2,4,5,48,50,53,57,61,
2009-02,7,,,,,,,,,,,,,,,,,,,
2009-03,90,,,,,,,,,,,,,,,,,,,
2009-04,13,28.060776177690993,30.88655769699927,39.46800195407914,22,24,28,31,34,23,26,31,36,40,30,36,40,43,46,
2009-05,0,,,,,,,,,,,,,,,,,,,
2009-06,48,,,,,,,,,,,,,,,,,,,
2009-07,1,21.831501831501832,23.954367984382625,52.74712924505253,15,19,22,24,28,18,22,24,27,29,47,49,52,57,62,
2009-08,0,,,,,,,,,,,,,,,,,,,
2009-09,0,,,,,,,,,,,,,,,,,,,
2009-10,2,35.87588565844124,8.910866910866911,53.68287319814317,30,33,36,39,40,4,6,9,11,14,47,51,53,57,61,
2009-11,37,,,,,,,,,,,,,,,,,,,
2009-12,0,,,,,,,,,,,,,,,,,,,
2010-01,10,38.99023199023199,2.7982832618025753,57.433349609375,32,36,39,42,45,0,1,3,4,7,48,53,58,62,66,
2010-02,9,,,,,,,,,,,,,,,,,,,
2010-03,0,,,,,,,,,,,,,,,,,,,
2010-04,69,36.89650964120088,4.5506715506715505,57.33675213675214,31,34,36,41,44,1,2,4,6,9,50,55,57,60,63,
2010-05,5,,,,,,,,,,,,,,,,,,,
2010-06,0,,,,,,,,,,,,,,,,,,,
2010-07,5,41.87252747252747,1.1172413793103448,56.83028083028083,34,38,42,46,49,0,0,1,2,3,50,53,57,60,65,
2010-08,23,,,,,,,,,,,,,,,,,,,
2010-09,42,,,,,,,,,,,,,,,,,,,
2010-10,3,43.835245301440075,3.5843182473335253,52.318936066373844,37,40,44,47,51,0,1,3,6,8,40,48,52,58,62,
2010-11,4,,,,,,,,,,,,,,,,,,,
2010-12,76,,,,,,,,,,,,,,,,,,,
2011-01,56,41.14993894993895,2.5583242059145674,55.72283272283272,33,38,41,45,47,0,1,2,4,7,50,52,56,59,61,
2011-02,126,,,,,,,,,,,,,,,,,,,
2011-03,54,,,,,,,,,,,,,,,,,,,
2011-04,39,7.835245301440078,52.73962908735969,38.32430453879942,3,6,8,10,12,43,49,53,58,60,28,32,39,43,47,
2011-05,5,,,,,,,,,,,,,,,,,,,
2011-06,7,,,,,,,,,,,,,,,,,,,
2011-07,26,4.814362481680508,30.61962890625,63.21041055718475,1,2,4,7,10,19,23,31,37,41,52,58,62,69,76,
2011-08,0,,,,,,,,,,,,,,,,,,,
2011-09,0,,,,,,,,,,,,,,,,,,,
2011-10,34,16.44970703125,17.969001708567244,63.971177332681975,12,14,16,19,22,12,14,19,22,23,57,61,64,67,72,
2011-11,61,,,,,,,,,,,,,,,,,,,
2011-12,6,,,,,,,,,,,,,,,,,,,
2012-01,244,14.035714285714286,37.514101257220524,47.03023097826087,9,12,14,16,18,28,32,36,43,47,39,42,47,52,54,
2012-02,20,,,,,,,,,,,,,,,,,,,
2012-03,29,,,,,,,,,,,,,,,,,,,
2012-04,22,5.147741147741148,36.218887262079065,57.443115234375,1,3,5,7,10,26,29,36,43,46,49,51,55,66,69,
2012-05,0,,,,,,,,,,,,,,,,,,,
2012-06,5,,,,,,,,,,,,,,,,,,,
2012-07,0,6.089133089133089,12.286935286935288,80.13089133089133,2,4,6,8,10,3,7,13,17,20,72,74,80,85,90,
2012-08,0,,,,,,,,,,,,,,,,,,,
2012-09,1,,,,,,,,,,,,,,,,,,,
2012-10,15,37.251953125,9.481807081807082,51.77232796486091,34,35,37,39,42,6,8,9,11,13,48,50,52,54,56,
2012-11,28,,,,,,,,,,,,,,,,,,,
2012-12,65,,,,,,,,,,,,,,,,,,,
2013-01,49,32.3525390625,10.43701171875,55.7032967032967,27,30,33,35,36,6,8,10,12,14,52,54,56,58,59,
2013-02,45,,,,,,,,,,,,,,,,,,,
2013-03,34,,,,,,,,,,,,,,,,,,,
2013-04,0,16.426129426129425,38.75995115995116,43.26129426129426,12,15,17,18,20,30,35,38,45,48,34,39,44,47,51,
2013-05,19,,,,,,,,,,,,,,,,,,,
2013-06,81,,,,,,,,,,,,,,,,,,,
2013-07,8,23.775146484375,5.335129586861688,69.54236874236874,19,21,24,26,28,0,2,5,8,11,62,65,69,75,77,
2013-08,0,,,,,,,,,,,,,,,,,,,
2013-09,0,,,,,,,,,,,,,,,,,,,
2013-10,1,35.56724432511594,1.3887158186223607,62.826458384183546,31,33,36,38,40,0,0,1,2,4,58,60,63,66,68,
2013-11,8,,,,,,,,,,,,,,,,,,,
2013-12,47,,,,,,,,,,,,,,,,,,,
2014-01,230,26.6640625,14.892499389201076,57.111300951916036,23,25,27,29,30,11,13,14,16,20,51,55,58,59,61,
2014-02,32,,,,,,,,,,,,,,,,,,,
2014-03,4,,,,,,,,,,,,,,,,,,,
2014-04,5,33.272261527201756,7.142034068136272,58.03785103785104,17,30,35,38,41,1,3,5,9,23,54,55,57,60,65,
2014-05,4,,,,,,,,,,,,,,,,,,,
2014-06,0,,,,,,,,,,,,,,,,,,,
2014-07,32,39.35611422992434,4.309011707051456,55.23644357596483,33,35,38,44,48,0,1,4,8,10,50,53,55,57,61,
2014-08,0,,,,,,,,,,,,,,,,,,,
2014-09,0,,,,,,,,,,,,,,,,,,,
2014-10,11,43.06396484375,3.2565754159957057,52.85107421875,37,39,42,48,50,0,1,3,5,8,47,50,53,56,57,
2014-11,83,,,,,,,,,,,,,,,,,,,
2014-12,7,,,,,,,,,,,,,,,,,,,
2015-01,127,47.4029304029304,2.1828602620087336,49.27259404005862,41,44,47,51,54,0,1,2,4,5,44,47,50,52,54,
2015-02,29,,,,,,,,,,,,,,,,,,,
2015-03,121,,,,,,,,,,,,,,,,,,,
2015-04,90,13.092330239374695,46.695238095238096,38.41485462985585,7,10,13,16,19,41,44,47,50,52,35,37,38,40,42,
2015-05,104,,,,,,,,,,,,,,,,,,,
2015-06,0,,,,,,,,,,,,,,,,,,,
2015-07,20,9.911154503295094,46.71006350757206,42.08720078163166,7,8,10,11,13,39,42,48,51,54,34,37,42,47,51,
2015-08,0,,,,,,,,,,,,,,,,,,,
2015-09,0,,,,,,,,,,,,,,,,,,,
2015-10,0,15.667317549426409,19.175738345130583,63.95849609375,9,12,15,20,23,12,15,20,23,25,54,57,63,72,76,
2015-11,10,,,,,,,,,,,,,,,,,,,
2015-12,2,,,,,,,,,,,,,,,,,,,
2016-01,147,31.474969474969473,8.306471306471307,58.70695970695971,27,29,32,34,35,5,6,8,10,13,55,57,59,61,62,
2016-02,8,,,,,,,,,,,,,,,,,,,
2016-03,0,,,,,,,,,,,,,,,,,,,
2016-04,3,21.855398143624818,19.580078125,57.05982905982906,16,20,22,24,26,10,14,21,24,27,48,51,57,63,65,
2016-05,23,,,,,,,,,,,,,,,,,,,
2016-06,70,,,,,,,,,,,,,,,,,,,
2016-07,77,18.44322344322344,20.368408203125,59.614163614163616,15,17,18,20,22,14,18,21,23,25,54,57,60,62,66,
2016-08,2,,,,,,,,,,,,,,,,,,,
2016-09,0,,,,,,,,,,,,,,,,,,,
2016-10,0,30.87057387057387,3.965041851304776,63.83882783882784,27,29,31,33,35,0,2,4,6,8,60,62,64,66,67,
2016-11,4,,,,,,,,,,,,,,,,,,,
2016-12,23,,,,,,,,,,,,,,,,,,,
2017-01,101,31.770751953125,2.665090622537431,64.298828125,28,30,32,34,36,0,1,3,4,6,61,63,65,66,68,
2017-02,38,,,,,,,,,,,,,,,,,,,
2017-03,137,,,,,,,,,,,,,,,,,,,
2017-04,90,4.704517704517705,39.837078651685395,53.944580078125,2,3,5,6,8,31,36,40,45,47,45,48,55,58,64,
2017-05,11,,,,,,,,,,,,,,,,,,,
2017-06,1,,,,,,,,,,,,,,,,,,,
2017-07,0,2.8802083333333335,11.964364168904076,83.79912130827435,0,1,3,4,5,5,8,13,15,17,79,81,83,87,89,
2017-08,0,,,,,,,,,,,,,,,,,,,
2017-09,0,,,,,,,,,,,,,,,,,,,
2017-10,36,13.328777154015134,6.230653643876784,78.87405418598975,9,12,14,15,17,1,4,7,9,10,74,76,78,83,86,
2017-11,5,,,,,,,,,,,,,,,,,,,
2017-12,3,,,,,,,,,,,,,,,,,,,
2018-01,53,21.4404296875,3.7300743889479278,73.98901098901099,17,19,21,23,26,0,2,4,6,7,67,71,74,78,81,
2018-02,32,,,,,,,,,,,,,,,,,,,
2018-03,9,,,,,,,,,,,,,,,,,,,
2018-04,2,39,4.014892578125,55.79897410845139,30,36,40,42,44,1,2,4,6,7,50,52,55,58,66,
2018-05,0,,,,,,,,,,,,,,,,,,,
2018-06,52,,,,,,,,,,,,,,,,,,,
2018-07,0,41.21611721611722,2.892728210417741,54.652418172936,31,37,41,46,50,0,1,3,5,6,45,50,54,59,66,
2018-08,0,,,,,,,,,,,,,,,,,,,
2018-09,0,,,,,,,,,,,,,,,,,,,
2018-10,4,46.20458984375,5.144681896339965,47.35164835164835,40,44,47,49,51,2,4,5,7,8,42,44,46,51,57,
2018-11,21,,,,,,,,,,,,,,,,,,,
2018-12,17,,,,,,,,,,,,,,,,,,,
