date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
2007-08,94,,,,,,,,,,,,,,,,,,,
2007-09,5,,,,,,,,,,,,,,,,,,,
2007-10,90,29.52405753968254,1.0760913095714857,69.4530126456732,23,26,29,33,36,0,0,1,2,2,63,66,70,73,76,
2007-11,51,,,,,,,,,,,,,,,,,,,
2007-12,148,,,,,,,,,,,,,,,,,,,
2008-01,132,30.94447198810114,20.660470879801736,47.25787255145053,21,26,31,36,40,11,17,22,24,26,38,42,47,54,57,
2008-02,164,,,,,,,,,,,,,,,,,,,
2008-03,17,,,,,,,,,,,,,,,,,,,
2008-04,20,12.343585896474119,19.098685841805107,67.38417658730158,2,7,14,17,19,8,17,20,23,28,61,63,66,71,79,
2008-05,12,,,,,,,,,,,,,,,,,,,
2008-06,86,,,,,,,,,,,,,,,,,,,
2008-07,62,2.173352435530086,32.5688414785413,64.66674931812547,0,1,2,4,5,25,27,31,38,43,55,58,66,70,73,
2008-08,47,,,,,,,,,,,,,,,,,,,
2008-09,126,,,,,,,,,,,,,,,,,,,
2008-10,79,33.54439484126984,12.410714285714286,52.61046367468386,23,29,35,38,42,4,8,12,18,21,44,47,53,57,63,
2008-11,187,,,,,,,,,,,,,,,,,,,
2008-12,163,,,,,,,,,,,,,,,,,,,
2009-01,130,12.091697645600991,31.236489836390678,55.39201586908009,6,9,12,15,19,24,28,32,34,38,50,52,55,59,63,
2009-02,183,,,,,,,,,,,,,,,,,,,
2009-03,9,,,,,,,,,,,,,,,,,,,
2009-04,84,3.103207449560269,45.0545229244114,50.59851301115241,0,1,3,5,7,39,42,44,47,54,42,48,51,54,57,
2009-05,52,,,,,,,,,,,,,,,,,,,
2009-06,51,,,,,,,,,,,,,,,,,,,
2009-07,36,4.143004646360351,49.49566079841309,44.93300248138958,1,2,4,6,8,34,46,51,55,58,37,40,44,49,60,
2009-08,9,,,,,,,,,,,,,,,,,,,
2009-09,55,,,,,,,,,,,,,,,,,,,
2009-10,74,25.52963054797917,12.968013885445078,60.12400793650794,11,19,27,31,36,4,6,13,19,25,46,54,61,67,71,
2009-11,24,,,,,,,,,,,,,,,,,,,
2009-12,142,,,,,,,,,,,,,,,,,,,
2010-01,124,12.591021825396826,18.968509794197868,66.89205955334988,5,8,12,17,22,9,12,18,25,30,54,63,68,72,74,
2010-02,109,,,,,,,,,,,,,,,,,,,
2010-03,87,,,,,,,,,,,,,,,,,,,
2010-04,24,2.6498185588387764,39.84668816670801,56.353087031986114,0,1,3,4,6,33,36,39,43,48,49,54,57,60,63,
2010-05,76,,,,,,,,,,,,,,,,,,,
2010-06,54,,,,,,,,,,,,,,,,,,,
2010-07,160,3.8840652446675032,31.675668979187314,62.77037404012881,1,2,4,6,8,20,26,31,37,45,50,58,64,68,72,
2010-08,133,,,,,,,,,,,,,,,,,,,
2010-09,94,,,,,,,,,,,,,,,,,,,
2010-10,112,,,,,,,,,,,,,,,,,,,
2010-11,151,,,,,,,,,,,,,,,,,,,
2010-12,146,,,,,,,,,,,,,,,,,,,
2011-01,90,5.273572377158034,29.313214570592926,64.13131313131314,2,3,5,7,9,16,24,30,35,38,56,58,65,69,74,
2011-02,47,,,,,,,,,,,,,,,,,,,
2011-03,71,,,,,,,,,,,,,,,,,,,
2011-04,46,2.440957036274762,39.213135068153655,56.99603469640645,0,1,2,4,5,33,36,39,42,49,49,54,57,60,63,
2011-05,65,,,,,,,,,,,,,,,,,,,
2011-06,42,,,,,,,,,,,,,,,,,,,
2011-07,9,2.5878805284319357,38.1355301621047,58.22608926673751,0,1,2,4,6,30,33,38,43,48,49,53,59,63,66,
2011-08,71,,,,,,,,,,,,,,,,,,,
2011-09,134,,,,,,,,,,,,,,,,,,,
2011-10,93,9.196356275303645,23.20509708737864,66.07235246564268,4,6,9,12,17,11,17,24,27,34,60,62,65,70,72,
2011-11,285,,,,,,,,,,,,,,,,,,,
2011-12,224,,,,,,,,,,,,,,,,,,,
2012-01,210,,,,,,,,,,,,,,,,,,,
2012-02,275,,,,,,,,,,,,,,,,,,,
2012-03,15,,,,,,,,,,,,,,,,,,,
2012-04,46,1.3079658605974396,44.882032218091695,53.26152702032722,0,0,1,2,3,36,41,44,50,54,44,48,54,58,62,
2012-05,60,,,,,,,,,,,,,,,,,,,
2012-06,64,,,,,,,,,,,,,,,,,,,
2012-07,149,2.2760960334029225,36.26494666335897,60.48326307959336,0,1,2,4,5,26,31,38,41,44,53,56,60,65,70,
2012-08,24,,,,,,,,,,,,,,,,,,,
2012-09,26,,,,,,,,,,,,,,,,,,,
2012-10,24,6.75,17.3353255740799,74.49213836477988,3,5,7,9,11,10,15,18,20,22,69,71,74,77,84,
2012-11,45,,,,,,,,,,,,,,,,,,,
2012-12,86,,,,,,,,,,,,,,,,,,,
2013-01,204,,,,,,,,,,,,,,,,,,,
2013-02,59,,,,,,,,,,,,,,,,,,,
2013-03,147,,,,,,,,,,,,,,,,,,,
2013-04,9,2.3145385587863463,43.41695587506197,53.05404065443728,0,1,2,4,5,39,41,43,46,48,48,51,53,55,57,
2013-05,36,,,,,,,,,,,,,,,,,,,
2013-06,149,,,,,,,,,,,,,,,,,,,
2013-07,52,1.8340587595212188,40.35482271262088,56.352503718393656,0,0,2,3,4,35,37,40,44,47,51,53,57,59,61,
2013-08,11,,,,,,,,,,,,,,,,,,,
2013-09,30,,,,,,,,,,,,,,,,,,,
2013-10,18,9.213459516298633,11.684672044896528,77.69098561908102,3,6,9,12,15,7,9,12,14,16,73,75,78,80,82,
2013-11,117,,,,,,,,,,,,,,,,,,,
2013-12,40,,,,,,,,,,,,,,,,,,,
2014-01,15,20.902594960511472,1,78.09740503948854,17,19,21,23,25,0,0,1,2,2,74,76,78,80,82,
2014-02,80,,,,,,,,,,,,,,,,,,,
2014-03,267,,,,,,,,,,,,,,,,,,,
2014-04,17,2.647248388696083,29.87456618740704,66.12450396825396,0,1,3,4,5,25,27,30,32,35,61,64,66,68,71,
2014-05,34,,,,,,,,,,,,,,,,,,,
2014-06,78,,,,,,,,,,,,,,,,,,,
2014-07,15,1.7445861762088402,32.53061224489796,65.01575413223141,0,0,2,3,4,24,28,32,37,40,58,61,65,69,72,
2014-08,122,,,,,,,,,,,,,,,,,,,
2014-09,20,,,,,,,,,,,,,,,,,,,
2014-10,21,13.23835368611488,10.562076749435667,74.89972899728997,5,8,12,19,24,3,6,10,13,25,69,71,75,79,82,
2014-11,31,,,,,,,,,,,,,,,,,,,
2014-12,115,,,,,,,,,,,,,,,,,,,
2015-01,135,4.0894893406048585,34.744728355246835,59.84098238650459,2,2,4,6,7,29,32,34,38,41,53,56,60,63,65,
2015-02,30,,,,,,,,,,,,,,,,,,,
2015-03,109,,,,,,,,,,,,,,,,,,,
2015-04,107,1.981941309255079,50.57390873015873,46.073660714285715,0,0,2,3,4,46,49,51,52,55,42,44,46,48,50,
2015-05,43,,,,,,,,,,,,,,,,,,,
2015-06,104,,,,,,,,,,,,,,,,,,,
2015-07,48,1.6255835667600373,47.38572136836886,50.375,0,0,2,3,4,43,45,47,49,52,44,48,51,53,55,
2015-08,79,,,,,,,,,,,,,,,,,,,
2015-09,21,,,,,,,,,,,,,,,,,,,
2015-10,55,4.233856893542757,26.36649214659686,68.36671318911375,2,3,4,6,7,18,23,27,30,31,64,65,68,71,76,
2015-11,132,,,,,,,,,,,,,,,,,,,
2015-12,65,,,,,,,,,,,,,,,,,,,
2016-01,115,3.373222748815166,37.10980966325037,58.0403981264637,1,2,3,5,6,30,34,37,41,44,52,55,58,61,65,
2016-02,8,,,,,,,,,,,,,,,,,,,
2016-03,39,,,,,,,,,,,,,,,,,,,
2016-04,28,1.9048927982407917,45.48264749628161,51.803372179518966,0,0,2,3,4,40,43,45,48,51,46,48,52,55,58,
2016-05,70,,,,,,,,,,,,,,,,,,,
2016-06,180,,,,,,,,,,,,,,,,,,,
2016-07,63,1.5410658307210032,48.51772873791222,49.363726461843406,0,0,1,3,4,42,45,48,52,57,42,46,49,53,56,
2016-08,184,,,,,,,,,,,,,,,,,,,
2016-09,224,,,,,,,,,,,,,,,,,,,
2016-10,96,7.175427485750475,16.30703422053232,75.17576142131979,2,4,6,9,19,6,10,16,24,27,67,71,75,81,84,
2016-11,30,,,,,,,,,,,,,,,,,,,
2016-12,101,,,,,,,,,,,,,,,,,,,
2017-01,115,3.0194513715710722,39.793060718711274,55.56728624535316,0,1,3,5,6,32,37,40,43,46,49,52,56,59,62,
2017-02,18,,,,,,,,,,,,,,,,,,,
2017-03,144,,,,,,,,,,,,,,,,,,,
2017-04,29,1.5489147530670022,54.30332341269841,43.734309104440584,0,0,1,3,4,48,51,54,58,60,38,41,44,47,49,
2017-05,86,,,,,,,,,,,,,,,,,,,
2017-06,62,,,,,,,,,,,,,,,,,,,
2017-07,21,1.2913694721825963,51.623511904761905,46.60550458715596,0,0,1,2,3,45,48,51,55,58,40,43,47,50,53,
2017-08,29,,,,,,,,,,,,,,,,,,,
2017-09,9,,,,,,,,,,,,,,,,,,,
2017-10,144,2.4225908372827805,37.39861179970253,58.9826560951437,0,1,2,4,5,30,33,37,42,46,50,54,60,63,66,
2017-11,80,,,,,,,,,,,,,,,,,,,
2017-12,56,,,,,,,,,,,,,,,,,,,
2018-01,75,3.6068119208615075,42.53422619047619,52.71527777777778,1,2,4,5,6,34,39,43,47,50,47,49,52,56,61,
2018-02,49,,,,,,,,,,,,,,,,,,,
2018-03,60,,,,,,,,,,,,,,,,,,,
2018-04,28,15.5591545429591,7.070605612998523,76.52195389681668,8,10,15,22,25,0,2,7,10,16,70,74,76,79,83,
2018-05,1,,,,,,,,,,,,,,,,,,,
2018-06,13,,,,,,,,,,,,,,,,,,,
2018-07,16,8.955627169062964,12.417257085020243,77.49652949925633,2,4,8,13,21,3,7,13,17,21,71,75,78,80,82,
2018-08,52,,,,,,,,,,,,,,,,,,,
2018-09,23,,,,,,,,,,,,,,,,,,,
2018-10,91,38.872767857142854,1.4382102272727273,59.46552579365079,33,36,39,41,44,0,0,1,2,4,55,57,59,62,64,
2018-11,105,,,,,,,,,,,,,,,,,,,
2018-12,86,,,,,,,,,,,,,,,,,,,
2019-01,23,28.89012896825397,12.789930555555555,57.017857142857146,13,17,33,37,40,5,9,12,17,20,47,50,56,64,73,
2019-02,1,,,,,,,,,,,,,,,,,,,
2019-03,105,,,,,,,,,,,,,,,,,,,
2019-04,6,5.821924603174603,30.375248015873016,62.58407738095238,2,4,6,8,10,23,26,30,34,41,54,60,63,66,68,
2019-05,54,,,,,,,,,,,,,,,,,,,
2019-06,10,,,,,,,,,,,,,,,,,,,
2019-07,14,3.510077519379845,38.23065476190476,56.9727385377943,0,1,3,6,7,32,34,38,42,44,52,54,57,60,62,
2019-08,4,,,,,,,,,,,,,,,,,,,
2019-09,0,,,,,,,,,,,,,,,,,,,
2019-10,11,30.689390183440754,4.658322580645161,63.78235002478929,12,26,33,36,39,1,2,4,7,12,56,59,63,67,75,
2019-11,35,,,,,,,,,,,,,,,,,,,
2019-12,6,,,,,,,,,,,,,,,,,,,
2020-01,127,36.71765998352101,2.2734778121775028,60.39116113093604,26,33,38,41,44,0,1,2,4,6,53,56,60,64,70,
2020-02,244,,,,,,,,,,,,,,,,,,,
2020-03,137,,,,,,,,,,,,,,,,,,,
2020-04,83,4.708798017348204,32.62949194547708,61.44237918215613,2,3,5,6,9,25,29,33,36,40,56,58,62,65,67,
2020-05,49,,,,,,,,,,,,,,,,,,,
2020-06,34,,,,,,,,,,,,,,,,,,,
2020-07,52,2.677024961793174,40.68914229053049,55.45066931085771,0,1,3,4,5,32,35,41,46,49,49,52,55,59,62,
2020-08,70,,,,,,,,,,,,,,,,,,,
2020-09,66,,,,,,,,,,,,,,,,,,,
