date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
1992-07,36,2.6864181091877497,28.483976099945682,68.52580119500271,0,1,2,5,7,17,20,29,36,38,57,60,68,80,83,
1992-08,81,,,,,,,,,,,,,,,,,,,
1992-09,44,,,,,,,,,,,,,,,,,,,
1992-10,58,9.22200488997555,18.845839017735333,71.14532243415077,0,2,9,15,22,7,10,19,24,35,63,66,71,76,78,
1992-11,81,,,,,,,,,,,,,,,,,,,
1992-12,194,,,,,,,,,,,,,,,,,,,
1993-01,124,3.4981362250084715,39.97018970189702,54.993552765524264,0,2,3,5,7,28,35,38,47,55,42,48,57,60,66,
1993-02,30,,,,,,,,,,,,,,,,,,,
1993-03,31,,,,,,,,,,,,,,,,,,,
1993-04,2,1.7247976453274467,53.647963800904975,43.653788107455476,0,0,2,3,4,47,49,52,58,65,32,38,45,48,51,
1993-05,60,,,,,,,,,,,,,,,,,,,
1993-06,50,,,,,,,,,,,,,,,,,,,
1993-07,138,1.6518145885734818,61.49070021881838,36.68007662835249,0,0,1,3,4,42,54,61,72,75,24,27,37,44,55,
1993-08,26,,,,,,,,,,,,,,,,,,,
1993-09,105,,,,,,,,,,,,,,,,,,,
1993-10,110,1.8689203173508107,45.37779118889559,51.480687990343995,0,0,2,3,4,36,42,46,50,52,46,48,51,55,60,
1993-11,83,,,,,,,,,,,,,,,,,,,
1993-12,25,,,,,,,,,,,,,,,,,,,
1994-01,9,,,,,,,,,,,,,,,,,,,
1994-02,78,,,,,,,,,,,,,,,,,,,
1994-03,59,,,,,,,,,,,,,,,,,,,
1994-04,23,1.583648750946253,41.15614617940199,56.44246451223196,0,0,1,3,4,35,38,41,45,50,48,53,57,60,63,
1994-05,3,,,,,,,,,,,,,,,,,,,
1994-06,35,,,,,,,,,,,,,,,,,,,
1994-07,43,1.4496221662468514,38.46384425216316,59.76437847866419,0,0,1,2,4,22,26,39,52,58,39,47,59,72,77,
1994-08,25,,,,,,,,,,,,,,,,,,,
1994-09,17,,,,,,,,,,,,,,,,,,,
1994-10,19,,,,,,,,,,,,,,,,,,,
1994-11,63,,,,,,,,,,,,,,,,,,,
1994-12,52,,,,,,,,,,,,,,,,,,,
1995-01,164,15.891319689484828,10.291582762786952,75.56646005509641,1,6,15,26,32,0,2,10,20,22,71,73,75,78,80,
1995-02,5,,,,,,,,,,,,,,,,,,,
1995-03,0,,,,,,,,,,,,,,,,,,,
1995-04,6,,,,,,,,,,,,,,,,,,,
1995-05,87,,,,,,,,,,,,,,,,,,,
1995-06,38,,,,,,,,,,,,,,,,,,,
1995-07,52,,,,,,,,,,,,,,,,,,,
1995-08,2,,,,,,,,,,,,,,,,,,,
1995-09,41,,,,,,,,,,,,,,,,,,,
1995-10,14,,,,,,,,,,,,,,,,,,,
1995-11,93,,,,,,,,,,,,,,,,,,,
1995-12,47,,,,,,,,,,,,,,,,,,,
1996-01,143,9.163827473722364,9.923022348350479,80.67010663914688,1,6,9,13,15,0,3,10,18,22,72,76,81,84,92,
1996-02,17,,,,,,,,,,,,,,,,,,,
1996-03,45,,,,,,,,,,,,,,,,,,,
1996-04,4,,,,,,,,,,,,,,,,,,,
1996-05,67,,,,,,,,,,,,,,,,,,,
1996-06,72,,,,,,,,,,,,,,,,,,,
1996-07,98,,,,,,,,,,,,,,,,,,,
1996-08,60,,,,,,,,,,,,,,,,,,,
1996-09,82,,,,,,,,,,,,,,,,,,,
1996-10,72,13.591589678241478,11.809178743961352,74.28955314009661,1,8,14,18,24,2,5,12,18,21,67,70,73,80,82,
1996-11,27,,,,,,,,,,,,,,,,,,,
1996-12,74,,,,,,,,,,,,,,,,,,,
1997-01,51,,,,,,,,,,,,,,,,,,,
1997-02,58,,,,,,,,,,,,,,,,,,,
1997-03,4,,,,,,,,,,,,,,,,,,,
1997-04,5,2.1806629834254143,45.784411691231576,51.2147315855181,0,1,2,3,5,38,42,46,50,54,44,47,51,55,59,
1997-05,41,,,,,,,,,,,,,,,,,,,
1997-06,23,,,,,,,,,,,,,,,,,,,
1997-07,16,1.3460729312762973,55.30087390761548,42.92234706616729,0,0,1,2,3,34,48,58,65,67,31,34,40,50,64,
1997-08,25,,,,,,,,,,,,,,,,,,,
1997-09,77,,,,,,,,,,,,,,,,,,,
1997-10,22,13.841589700531767,7.417371028854562,77.44459988808059,5,7,13,21,27,1,4,7,11,15,70,74,78,81,83,
1997-11,14,,,,,,,,,,,,,,,,,,,
1997-12,54,,,,,,,,,,,,,,,,,,,
1998-01,63,15.451851851851853,1.516798418972332,82.4302860061287,4,8,16,22,27,0,0,1,3,4,71,76,82,90,93,
1998-02,61,,,,,,,,,,,,,,,,,,,
1998-03,0,,,,,,,,,,,,,,,,,,,
1998-04,88,2.9043141592920354,28.743531775935693,67.6356783919598,0,1,2,4,8,16,22,30,34,40,57,62,67,71,83,
1998-05,41,,,,,,,,,,,,,,,,,,,
1998-06,127,,,,,,,,,,,,,,,,,,,
1998-07,142,,,,,,,,,,,,,,,,,,,
1998-08,105,,,,,,,,,,,,,,,,,,,
1998-09,100,,,,,,,,,,,,,,,,,,,
1998-10,53,,,,,,,,,,,,,,,,,,,
1998-11,74,,,,,,,,,,,,,,,,,,,
1998-12,26,,,,,,,,,,,,,,,,,,,
1999-01,31,,,,,,,,,,,,,,,,,,,
1999-02,11,,,,,,,,,,,,,,,,,,,
1999-03,128,,,,,,,,,,,,,,,,,,,
1999-04,64,1.5856269113149848,64.72531867033241,32.74131467133217,0,0,2,3,4,58,62,65,67,69,28,30,32,35,40,
1999-05,10,,,,,,,,,,,,,,,,,,,
1999-06,37,,,,,,,,,,,,,,,,,,,
1999-07,61,1.0943695479777955,63.75780274656679,35.137862137862136,0,0,1,2,2,55,60,64,68,71,28,31,35,39,43,
1999-08,53,,,,,,,,,,,,,,,,,,,
1999-09,62,,,,,,,,,,,,,,,,,,,
1999-10,109,1.8204137931034483,46.06121939030485,51.21853146853147,0,0,2,3,4,41,43,46,49,52,46,49,51,54,56,
1999-11,63,,,,,,,,,,,,,,,,,,,
1999-12,85,,,,,,,,,,,,,,,,,,,
2000-01,28,,,,,,,,,,,,,,,,,,,
2000-02,12,,,,,,,,,,,,,,,,,,,
2000-03,110,,,,,,,,,,,,,,,,,,,
2000-04,57,1.2113271344040575,48.08929561841376,50.57975034674064,0,0,1,2,3,31,46,51,53,55,44,46,48,53,66,
2000-05,86,,,,,,,,,,,,,,,,,,,
2000-06,33,,,,,,,,,,,,,,,,,,,
2000-07,37,,,,,,,,,,,,,,,,,,,
2000-08,64,,,,,,,,,,,,,,,,,,,
2000-09,26,,,,,,,,,,,,,,,,,,,
2000-10,76,2.0825451418744625,26.82278481012658,70.042194092827,0,1,2,4,4,17,23,28,31,32,65,66,69,74,79,
2000-11,146,,,,,,,,,,,,,,,,,,,
2000-12,11,,,,,,,,,,,,,,,,,,,
2001-01,27,1.6985701779982492,52.61732401397903,44.68156843156843,0,0,2,3,4,42,49,53,57,60,38,41,44,47,54,
2001-02,37,,,,,,,,,,,,,,,,,,,
2001-03,66,,,,,,,,,,,,,,,,,,,
2001-04,59,1.2919630156472262,58.069715142428784,39.91529235382309,0,0,1,2,3,47,54,58,63,66,32,35,40,44,50,
2001-05,37,,,,,,,,,,,,,,,,,,,
2001-06,76,,,,,,,,,,,,,,,,,,,
2001-07,93,1.4188235294117648,50.09161258112831,48.12484394506866,0,0,1,2,3,42,45,50,56,59,40,43,48,53,56,
2001-08,26,,,,,,,,,,,,,,,,,,,
2001-09,33,,,,,,,,,,,,,,,,,,,
2001-10,47,,,,,,,,,,,,,,,,,,,
2001-11,36,,,,,,,,,,,,,,,,,,,
2001-12,15,,,,,,,,,,,,,,,,,,,
2002-01,75,34.75874125874126,1,64.24125874125875,31,32,35,37,40,0,0,1,2,2,59,62,64,67,68,
2002-02,140,,,,,,,,,,,,,,,,,,,
2002-03,30,,,,,,,,,,,,,,,,,,,
2002-04,23,11.136245449817993,23.408224674022065,64.55672163918041,1,5,11,17,20,3,11,22,41,45,52,56,65,71,79,
2002-05,33,,,,,,,,,,,,,,,,,,,
2002-06,17,,,,,,,,,,,,,,,,,,,
2002-07,14,1.4466936572199731,43.59720489143998,54.527340823970036,0,0,1,2,3,34,37,41,52,55,43,47,56,61,65,
2002-08,8,,,,,,,,,,,,,,,,,,,
2002-09,49,,,,,,,,,,,,,,,,,,,
2002-10,0,18.843527013251784,10.52947452654041,69.95898089171975,6,10,19,29,32,1,4,10,17,22,65,67,70,72,78,
2002-11,7,,,,,,,,,,,,,,,,,,,
2002-12,30,,,,,,,,,,,,,,,,,,,
2003-01,46,35.301554932449655,1.2898715041572184,63.15596330275229,29,31,36,39,41,0,0,1,2,3,57,59,63,68,70,
2003-02,96,,,,,,,,,,,,,,,,,,,
2003-03,23,,,,,,,,,,,,,,,,,,,
2003-04,42,5.159170482089954,30.795704295704297,63.080689482887834,0,2,4,10,13,14,24,31,40,42,55,57,61,70,73,
2003-05,9,,,,,,,,,,,,,,,,,,,
2003-06,71,,,,,,,,,,,,,,,,,,,
2003-07,54,2.0700657894736842,43.19175,54.268731268731266,0,0,2,3,6,29,37,44,49,54,45,49,53,60,69,
2003-08,104,,,,,,,,,,,,,,,,,,,
2003-09,5,,,,,,,,,,,,,,,,,,,
2003-10,53,16.1229444009397,12.589710107077567,69.84468807099974,6,9,16,23,27,3,7,12,18,24,65,67,70,72,75,
2003-11,39,,,,,,,,,,,,,,,,,,,
2003-12,38,,,,,,,,,,,,,,,,,,,
2004-01,49,8.158622423328305,21.797439759036145,68.23813112283347,1,3,7,12,22,8,17,21,29,33,62,64,68,72,76,
2004-02,46,,,,,,,,,,,,,,,,,,,
2004-03,30,,,,,,,,,,,,,,,,,,,
2004-04,9,3.4470300061236987,39.33175118661004,57.01048165710007,0,1,2,5,13,16,36,41,47,50,48,52,56,61,71,
2004-05,53,,,,,,,,,,,,,,,,,,,
2004-06,76,,,,,,,,,,,,,,,,,,,
2004-07,53,1.757147067491895,51.93834248627059,45.65934065934066,0,0,2,3,4,38,47,53,58,60,38,40,44,50,59,
2004-08,52,,,,,,,,,,,,,,,,,,,
2004-09,38,,,,,,,,,,,,,,,,,,,
2004-10,30,9.133295995519463,23.42053721320649,65.92557358701735,1,3,6,15,25,9,15,25,31,33,61,63,66,69,70,
2004-11,61,,,,,,,,,,,,,,,,,,,
2004-12,108,,,,,,,,,,,,,,,,,,,
2005-01,59,8.175688816855754,26.88431061806656,63.966074825618264,1,3,6,15,19,14,18,28,34,41,57,61,64,67,70,
2005-02,77,,,,,,,,,,,,,,,,,,,
2005-03,8,,,,,,,,,,,,,,,,,,,
2005-04,2,2.2655756531725526,44.17495626093476,52.627093226693326,0,1,2,4,5,34,40,44,49,53,45,48,52,57,63,
2005-05,1,,,,,,,,,,,,,,,,,,,
2005-06,111,,,,,,,,,,,,,,,,,,,
2005-07,55,1.5506268081002892,45.72259675405743,52.114606741573034,0,0,1,3,4,37,41,47,50,52,46,48,50,57,61,
2005-08,33,,,,,,,,,,,,,,,,,,,
2005-09,96,,,,,,,,,,,,,,,,,,,
2005-10,96,3.067517278043594,33.93247991967871,61.832120451693854,0,1,3,5,7,25,29,33,40,44,53,57,62,66,70,
2005-11,106,,,,,,,,,,,,,,,,,,,
2005-12,44,,,,,,,,,,,,,,,,,,,
2006-01,56,2.8359734287174247,49.56485878530368,46.16062952785411,0,1,3,4,6,41,44,49,55,64,33,41,46,52,55,
2006-02,32,,,,,,,,,,,,,,,,,,,
2006-03,17,,,,,,,,,,,,,,,,,,,
2006-04,9,2.031741409435061,52.61857214178732,44.463305042436346,0,1,2,3,5,46,50,52,56,60,38,42,44,47,51,
2006-05,2,,,,,,,,,,,,,,,,,,,
2006-06,43,,,,,,,,,,,,,,,,,,,
2006-07,70,1.2415565345080763,56.3458177278402,41.99050711966026,0,0,1,2,3,51,53,56,61,64,33,38,43,46,48,
2006-08,7,,,,,,,,,,,,,,,,,,,
2006-09,11,,,,,,,,,,,,,,,,,,,
2006-10,2,7.116273229532898,22.508419200804223,68.54269211451532,2,3,5,10,20,7,13,24,29,35,58,62,68,76,80,
2006-11,10,,,,,,,,,,,,,,,,,,,
2006-12,24,,,,,,,,,,,,,,,,,,,
2007-01,51,16.78123918310834,1.3305459911460895,81.62937305161067,6,10,18,22,26,0,0,1,2,3,73,77,81,88,93,
2007-02,27,,,,,,,,,,,,,,,,,,,
2007-03,36,,,,,,,,,,,,,,,,,,,
2007-04,29,3.9337078651685395,19.76851619382375,75.52034153691612,0,1,3,6,10,7,10,20,28,31,68,70,76,81,85,
2007-05,69,,,,,,,,,,,,,,,,,,,
2007-06,125,,,,,,,,,,,,,,,,,,,
2007-07,26,2.2278554778554778,31.51621756487026,65.3976023976024,0,1,2,4,6,17,22,32,39,45,53,59,64,74,77,
2007-08,18,,,,,,,,,,,,,,,,,,,
2007-09,1,,,,,,,,,,,,,,,,,,,
2007-10,8,10.176588796784728,9.347640562248996,78.81667503766951,2,6,10,14,17,3,6,10,12,15,73,75,78,83,86,
2007-11,135,,,,,,,,,,,,,,,,,,,
2007-12,158,,,,,,,,,,,,,,,,,,,
2008-01,58,2.631182525734371,46.20134898825881,50.01249063202598,0,1,3,4,5,36,43,46,51,54,43,46,50,53,59,
2008-02,81,,,,,,,,,,,,,,,,,,,
2008-03,35,,,,,,,,,,,,,,,,,,,
2008-04,8,1.6251137397634212,51.67807192807193,45.73844616537597,0,0,2,3,4,43,48,52,55,58,40,42,45,49,54,
2008-05,19,,,,,,,,,,,,,,,,,,,
2008-06,45,,,,,,,,,,,,,,,,,,,
2008-07,42,,,,,,,,,,,,,,,,,,,
2008-08,51,,,,,,,,,,,,,,,,,,,
2008-09,105,,,,,,,,,,,,,,,,,,,
2008-10,57,4.108366935483871,33.585518102372035,61.24837743384923,1,2,4,6,9,27,30,34,37,41,55,57,61,65,68,
2008-11,99,,,,,,,,,,,,,,,,,,,
2008-12,42,,,,,,,,,,,,,,,,,,,
2009-01,24,7.3632958801498125,23.28589263420724,67.91985018726592,2,4,6,10,15,16,20,24,27,29,58,65,69,72,74,
2009-02,57,,,,,,,,,,,,,,,,,,,
2009-03,33,,,,,,,,,,,,,,,,,,,
2009-04,34,2.379479247228667,31.688827793051736,64.78355411147213,0,1,2,4,5,25,29,32,36,38,59,61,64,68,71,
2009-05,8,,,,,,,,,,,,,,,,,,,
2009-06,98,,,,,,,,,,,,,,,,,,,
2009-07,37,1.7554383651944627,34.27,63.79735132433783,0,0,2,3,5,27,31,34,37,43,56,61,63,67,72,
2009-08,16,,,,,,,,,,,,,,,,,,,
2009-09,46,,,,,,,,,,,,,,,,,,,
2009-10,42,18.83785166240409,3.1650893796004205,76.8754794170289,12,16,19,22,23,0,1,3,5,7,71,74,76,80,84,
2009-11,22,,,,,,,,,,,,,,,,,,,
2009-12,99,,,,,,,,,,,,,,,,,,,
2010-01,18,20.34379708689101,1.3774046869534802,78.01330989452536,14,17,20,24,26,0,0,1,2,3,71,74,78,82,85,
2010-02,165,,,,,,,,,,,,,,,,,,,
2010-03,77,,,,,,,,,,,,,,,,,,,
2010-04,60,1.321263755768548,40.70162297128589,57.78066450162378,0,0,1,2,3,35,38,41,44,47,52,55,58,61,63,
2010-05,61,,,,,,,,,,,,,,,,,,,
2010-06,37,,,,,,,,,,,,,,,,,,,
2010-07,120,,,,,,,,,,,,,,,,,,,
2010-08,77,,,,,,,,,,,,,,,,,,,
2010-09,91,,,,,,,,,,,,,,,,,,,
2010-10,78,3.3224489795918366,30.855966050923616,64.78885557221389,0,1,3,5,8,21,25,30,37,40,57,60,66,69,71,
2010-11,122,,,,,,,,,,,,,,,,,,,
2010-12,173,,,,,,,,,,,,,,,,,,,
2011-01,8,1.6150362318840579,64.21078921078922,32.970272295778166,0,0,2,3,4,53,61,65,69,71,26,29,32,36,43,
2011-02,85,,,,,,,,,,,,,,,,,,,
2011-03,41,,,,,,,,,,,,,,,,,,,
2011-04,46,1.5072738772928527,67.35807096451774,29.600049962528104,0,0,1,3,3,62,65,68,70,72,25,27,29,32,36,
2011-05,62,,,,,,,,,,,,,,,,,,,
2011-06,15,,,,,,,,,,,,,,,,,,,
2011-07,16,1.3956194387405887,60.98502246630055,36.79355966050924,0,0,1,2,3,52,56,61,66,71,27,33,37,41,45,
2011-08,67,,,,,,,,,,,,,,,,,,,
2011-09,63,,,,,,,,,,,,,,,,,,,
2011-10,55,1.3789473684210527,55.11538461538461,43.21153846153846,0,0,1,2,3,45,53,56,58,60,38,41,43,45,51,
2011-11,123,,,,,,,,,,,,,,,,,,,
2011-12,86,,,,,,,,,,,,,,,,,,,
2012-01,76,2.3410029498525073,37.4135,59.41169123157632,0,1,2,3,6,30,33,38,42,46,52,56,59,64,67,
2012-02,61,,,,,,,,,,,,,,,,,,,
2012-03,135,,,,,,,,,,,,,,,,,,,
2012-04,5,,,,,,,,,,,,,,,,,,,
2012-05,40,,,,,,,,,,,,,,,,,,,
2012-06,38,,,,,,,,,,,,,,,,,,,
2012-07,61,1.0796956347617142,47.460769615192405,51.23282538096428,0,0,1,2,2,37,44,47,53,57,42,46,52,55,61,
2012-08,11,,,,,,,,,,,,,,,,,,,
2012-09,39,,,,,,,,,,,,,,,,,,,
2012-10,9,5.4745583970471925,23.3986013986014,70.18131868131869,0,2,4,10,12,13,17,23,31,34,63,66,70,73,80,
2012-11,39,,,,,,,,,,,,,,,,,,,
2012-12,10,,,,,,,,,,,,,,,,,,,
2013-01,25,5.253571428571429,24.98997134670487,68.81415296640458,0,3,6,8,9,5,21,24,36,39,58,61,69,72,87,
2013-02,31,,,,,,,,,,,,,,,,,,,
2013-03,90,,,,,,,,,,,,,,,,,,,
2013-04,14,1.4782181460858173,46.48463652260804,51.496125968507876,0,0,1,3,3,35,43,47,52,55,43,47,51,55,63,
2013-05,25,,,,,,,,,,,,,,,,,,,
2013-06,142,,,,,,,,,,,,,,,,,,,
2013-07,47,1.3494141971054445,42.60059910134798,55.667915106117356,0,0,1,2,3,34,39,43,46,50,48,52,56,59,64,
2013-08,6,,,,,,,,,,,,,,,,,,,
2013-09,59,,,,,,,,,,,,,,,,,,,
2013-10,10,7.882981429661664,15.942600449213876,74.72181954511372,1,4,8,11,15,4,12,16,21,26,67,71,75,79,81,
2013-11,23,,,,,,,,,,,,,,,,,,,
2013-12,39,,,,,,,,,,,,,,,,,,,
2014-01,74,12.062421972534333,1.0087028595109822,87.0187265917603,7,9,12,15,17,0,0,1,2,2,82,84,87,90,92,
2014-02,53,,,,,,,,,,,,,,,,,,,
2014-03,156,,,,,,,,,,,,,,,,,,,
2014-04,48,1.9965986394557824,31.756121939030486,65.43445692883896,0,0,2,3,4,25,28,31,36,39,59,62,66,69,71,
2014-05,34,,,,,,,,,,,,,,,,,,,
2014-06,86,,,,,,,,,,,,,,,,,,,
2014-07,35,1.2017312758750471,33.253996003996,65.51386460154883,0,0,1,2,3,29,31,33,36,38,61,63,65,68,70,
2014-08,22,,,,,,,,,,,,,,,,,,,
2014-09,21,,,,,,,,,,,,,,,,,,,
2014-10,20,4.291893291893292,14.991143724696355,79.51544303797468,0,1,4,7,9,8,11,16,18,21,75,77,79,82,84,
2014-11,18,,,,,,,,,,,,,,,,,,,
2014-12,106,,,,,,,,,,,,,,,,,,,
2015-01,92,2.610030706243603,45.574887668497254,50.46138465383654,0,1,3,4,6,37,42,47,50,52,44,47,50,53,60,
2015-02,34,,,,,,,,,,,,,,,,,,,
2015-03,8,,,,,,,,,,,,,,,,,,,
2015-04,98,1.8993160054719562,53.048774387193596,44.03151575787894,0,0,2,3,4,45,50,53,56,61,36,40,44,47,53,
2015-05,44,,,,,,,,,,,,,,,,,,,
2015-06,33,,,,,,,,,,,,,,,,,,,
2015-07,97,1.256571640133284,51.57981513864601,47.167332667332666,0,0,1,2,3,44,48,52,55,57,42,44,47,50,52,
2015-08,35,,,,,,,,,,,,,,,,,,,
2015-09,10,,,,,,,,,,,,,,,,,,,
2015-10,64,7.985574685900419,10.330851558864588,79.79692594317653,3,4,7,11,15,3,5,10,15,20,73,76,80,84,87,
2015-11,76,,,,,,,,,,,,,,,,,,,
2015-12,53,,,,,,,,,,,,,,,,,,,
2016-01,103,8.636471284783896,3.086053412462908,86.73578199052133,4,5,8,12,14,1,2,3,5,5,82,85,87,89,91,
2016-02,2,,,,,,,,,,,,,,,,,,,
2016-03,29,,,,,,,,,,,,,,,,,,,
2016-04,47,1.4877236787349146,31.397798742138363,66.78459119496856,0,0,1,3,4,24,27,31,36,41,58,63,68,71,73,
2016-05,69,,,,,,,,,,,,,,,,,,,
2016-06,184,,,,,,,,,,,,,,,,,,,
2016-07,132,1.0589660743134088,41.25949050949051,57.3815592203898,0,0,1,2,2,36,38,41,44,48,51,55,58,60,62,
2016-08,98,,,,,,,,,,,,,,,,,,,
2016-09,216,,,,,,,,,,,,,,,,,,,
2016-10,63,2.5924627519719543,29.439132181599035,67.08751505419511,0,1,2,4,6,14,17,33,39,42,56,60,64,77,80,
2016-11,59,,,,,,,,,,,,,,,,,,,
2016-12,78,,,,,,,,,,,,,,,,,,,
2017-01,15,1.9591993841416475,66.97976011994002,29.831668331668332,0,0,2,3,4,56,59,69,73,76,21,23,28,37,41,
2017-02,1,,,,,,,,,,,,,,,,,,,
2017-03,150,,,,,,,,,,,,,,,,,,,
2017-04,21,1.70826061663758,66.93804646515113,30.562437562437562,0,0,2,3,4,61,64,67,70,72,26,28,30,34,37,
2017-05,40,,,,,,,,,,,,,,,,,,,
2017-06,4,,,,,,,,,,,,,,,,,,,
2017-07,4,1.8497544062409708,59.78641019235573,37.40239940014996,0,0,2,3,4,54,57,60,63,66,32,34,37,40,44,
2017-08,31,,,,,,,,,,,,,,,,,,,
2017-09,13,,,,,,,,,,,,,,,,,,,
2017-10,81,4.004993757802747,28.351223165252122,66.28217945513622,1,2,4,6,8,19,23,28,34,37,59,62,66,70,76,
2017-11,32,,,,,,,,,,,,,,,,,,,
2017-12,92,,,,,,,,,,,,,,,,,,,
2018-01,31,4.517464424320828,16.796855502869978,77.03398300849575,0,2,4,7,11,9,14,17,20,23,73,74,77,80,81,
2018-02,5,,,,,,,,,,,,,,,,,,,
2018-03,7,,,,,,,,,,,,,,,,,,,
2018-04,16,2.0307692307692307,30.1031984007996,67.12096975756062,0,1,2,3,4,25,27,30,33,36,62,64,67,70,71,
2018-05,14,,,,,,,,,,,,,,,,,,,
2018-06,33,,,,,,,,,,,,,,,,,,,
2018-07,4,1.0976874003189792,33.684657671164416,65.24269662921348,0,0,1,2,2,24,29,35,38,40,59,61,64,69,75,
2018-08,33,,,,,,,,,,,,,,,,,,,
2018-09,29,,,,,,,,,,,,,,,,,,,
2018-10,40,14.587662337662337,1.2898391812865497,84.02996254681648,9,12,15,17,19,0,0,1,2,3,79,81,84,87,89,
2018-11,110,,,,,,,,,,,,,,,,,,,
2018-12,38,,,,,,,,,,,,,,,,,,,
2019-01,80,7.5655430711610485,16.59040959040959,74.53586603349163,2,5,7,11,15,11,14,16,20,23,71,72,74,77,79,
2019-02,42,,,,,,,,,,,,,,,,,,,
2019-03,57,,,,,,,,,,,,,,,,,,,
2019-04,7,1.7664989641905888,38.282467532467535,59.13233458177278,0,0,2,3,4,32,35,39,42,43,55,56,59,62,65,
2019-05,33,,,,,,,,,,,,,,,,,,,
2019-06,26,,,,,,,,,,,,,,,,,,,
2019-07,14,1.8459426479560708,32.613386613386616,64.76417686734949,0,1,2,3,4,24,28,32,38,41,57,61,65,68,72,
2019-08,12,,,,,,,,,,,,,,,,,,,
2019-09,20,,,,,,,,,,,,,,,,,,,
2019-10,18,14.09945027486257,8.681659170414793,75.79165625780665,9,11,14,17,19,4,6,9,12,13,72,74,76,78,79,
2019-11,35,,,,,,,,,,,,,,,,,,,
2019-12,6,,,,,,,,,,,,,,,,,,,
2020-01,36,11.734449163127655,1.0218376596621344,87.2280789407944,5,9,12,15,17,0,0,1,2,2,82,84,87,90,94,
2020-02,73,,,,,,,,,,,,,,,,,,,
2020-03,83,,,,,,,,,,,,,,,,,,,
