date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
1998-06,16,,,,,,,,,,,,,,,,,,,
1998-07,30,,,,,,,,,,,,,,,,,,,
1998-08,22,,,,,,,,,,,,,,,,,,,
1998-09,14,,,,,,,,,,,,,,,,,,,
1998-10,43,57.02197802197802,5.1501831501831505,36.20879120879121,51,55,57,60,62,1,3,5,7,9,33,34,36,38,40,
1998-11,39,,,,,,,,,,,,,,,,,,,
1998-12,23,,,,,,,,,,,,,,,,,,,
1999-01,15,54.17948717948718,14.197217476202098,30.27587890625,50,52,54,56,58,10,12,14,16,18,24,27,31,33,35,
1999-02,28,,,,,,,,,,,,,,,,,,,
1999-03,24,,,,,,,,,,,,,,,,,,,
1999-04,0,55.37435897435898,5.45476772616137,37.71369294605809,50,53,55,58,66,2,3,5,8,10,28,34,38,41,45,
1999-05,0,,,,,,,,,,,,,,,,,,,
1999-06,21,,,,,,,,,,,,,,,,,,,
1999-07,0,56.384408602150536,8.185637518319492,33.97317073170732,49,52,57,60,62,4,6,8,10,12,29,31,34,37,39,
1999-08,2,,,,,,,,,,,,,,,,,,,
1999-09,1,,,,,,,,,,,,,,,,,,,
1999-10,35,61.562881562881564,1.6499282639885222,35.69970703125,55,59,62,64,66,0,0,2,3,4,31,33,35,38,42,
1999-11,20,,,,,,,,,,,,,,,,,,,
1999-12,89,,,,,,,,,,,,,,,,,,,
2000-01,37,63.510617525018304,5.61572265625,29.2392578125,59,61,63,66,68,2,4,6,7,8,24,27,30,31,33,
2000-02,334,,,,,,,,,,,,,,,,,,,
2000-03,5,,,,,,,,,,,,,,,,,,,
2000-04,204,28.0986328125,26.206492555528435,44.1809965803615,19,24,28,33,36,23,24,26,28,30,36,39,44,49,53,
2000-05,14,,,,,,,,,,,,,,,,,,,
2000-06,0,,,,,,,,,,,,,,,,,,,
2000-07,0,30.566544566544568,27.134310134310134,40.45432340009771,22,24,29,38,43,24,25,27,29,30,30,35,41,46,48,
2000-08,1,,,,,,,,,,,,,,,,,,,
2000-09,0,,,,,,,,,,,,,,,,,,,
2000-10,33,37.66959921798632,25.667805711496218,35.275946275946275,32,34,37,41,46,22,24,26,28,29,27,31,36,39,42,
2000-11,49,,,,,,,,,,,,,,,,,,,
2000-12,50,,,,,,,,,,,,,,,,,,,
2001-01,165,25.520146520146522,21.50134244569197,51.598290598290596,21,23,25,28,32,17,19,21,24,27,44,47,53,55,57,
2001-02,14,,,,,,,,,,,,,,,,,,,
2001-03,173,,,,,,,,,,,,,,,,,,,
2001-04,1,16.401269221381497,27.11181640625,54.973395167195505,12,14,16,19,20,22,25,27,30,32,50,53,55,57,59,
2001-05,0,,,,,,,,,,,,,,,,,,,
2001-06,44,,,,,,,,,,,,,,,,,,,
2001-07,42,17.55512099731117,7.66390041493776,72.91111111111111,13,15,17,20,23,2,5,8,11,13,66,69,73,76,79,
2001-08,0,,,,,,,,,,,,,,,,,,,
2001-09,3,,,,,,,,,,,,,,,,,,,
2001-10,50,,,,,,,,,,,,,,,,,,,
2001-11,83,,,,,,,,,,,,,,,,,,,
2001-12,206,,,,,,,,,,,,,,,,,,,
2002-01,15,22.846153846153847,12.981698389458272,62.68505859375,19,21,23,25,27,7,10,13,16,19,57,59,62,66,69,
2002-02,77,,,,,,,,,,,,,,,,,,,
2002-03,7,,,,,,,,,,,,,,,,,,,
2002-04,0,,,,,,,,,,,,,,,,,,,
2002-05,3,,,,,,,,,,,,,,,,,,,
2002-06,0,,,,,,,,,,,,,,,,,,,
2002-07,0,19.113469985358712,2.8201657458563534,77.2924090798145,14,16,19,22,24,0,1,3,5,6,70,74,78,81,83,
2002-08,0,,,,,,,,,,,,,,,,,,,
2002-09,1,,,,,,,,,,,,,,,,,,,
2002-10,0,25.255984367366878,1.8326910725754657,72.65347985347985,21,23,25,27,30,0,1,2,3,5,66,69,73,76,78,
2002-11,84,,,,,,,,,,,,,,,,,,,
2002-12,2,,,,,,,,,,,,,,,,,,,
2003-01,16,27.024908424908425,5.625774473358116,65.8046875,23,25,27,29,31,2,3,6,8,10,61,63,66,69,71,
2003-02,73,,,,,,,,,,,,,,,,,,,
2003-03,0,,,,,,,,,,,,,,,,,,,
2003-04,4,19.819468162966576,18.42128386624359,60.34920634920635,15,17,20,22,25,13,16,18,21,24,54,57,60,64,67,
2003-05,4,,,,,,,,,,,,,,,,,,,
2003-06,20,,,,,,,,,,,,,,,,,,,
2003-07,2,26.266178266178265,9.419599217986315,62.71923828125,21,23,26,29,32,6,7,9,12,14,58,60,62,66,68,
2003-08,7,,,,,,,,,,,,,,,,,,,
2003-09,2,,,,,,,,,,,,,,,,,,,
2003-10,11,29.53724053724054,6.17529296875,62.5830078125,25,27,29,32,34,3,4,6,8,9,58,60,63,65,67,
2003-11,40,,,,,,,,,,,,,,,,,,,
2003-12,46,,,,,,,,,,,,,,,,,,,
2004-01,23,28.603174603174605,5.22189349112426,64.5934065934066,23,26,28,31,36,1,3,5,7,10,57,62,65,68,70,
2004-02,56,,,,,,,,,,,,,,,,,,,
2004-03,37,,,,,,,,,,,,,,,,,,,
2004-04,0,27.3935546875,9.087381010495484,62.084228515625,23,25,27,30,31,5,7,9,11,12,58,60,62,64,66,
2004-05,77,,,,,,,,,,,,,,,,,,,
2004-06,12,,,,,,,,,,,,,,,,,,,
2004-07,1,23.62848070346849,8.203075421039784,66.53369140625,19,22,24,26,27,4,6,8,10,12,63,65,67,68,70,
2004-08,5,,,,,,,,,,,,,,,,,,,
2004-09,5,,,,,,,,,,,,,,,,,,,
2004-10,1,34.36083984375,6.44349524041982,57.532470703125,30,32,34,37,39,1,4,7,9,10,53,55,58,60,62,
2004-11,6,,,,,,,,,,,,,,,,,,,
2004-12,4,,,,,,,,,,,,,,,,,,,
2005-01,17,32.034676434676435,5.807833537331701,60.52906692721055,27,30,32,34,37,2,4,6,8,9,58,59,61,62,64,
2005-02,2,,,,,,,,,,,,,,,,,,,
2005-03,1,,,,,,,,,,,,,,,,,,,
2005-04,0,27.923133235724745,2.218442256042972,69.22222222222223,24,25,28,30,34,0,0,2,3,6,65,67,69,71,73,
2005-05,0,,,,,,,,,,,,,,,,,,,
2005-06,41,,,,,,,,,,,,,,,,,,,
2005-07,50,25.731379731379732,7.551159951159951,65.32722832722833,21,23,26,29,31,4,5,7,10,13,62,63,65,67,70,
2005-08,0,,,,,,,,,,,,,,,,,,,
2005-09,4,,,,,,,,,,,,,,,,,,,
2005-10,68,31.79970688812897,7.315018315018315,59.37200781631656,28,29,31,34,37,3,5,7,9,12,55,57,60,61,63,
2005-11,23,,,,,,,,,,,,,,,,,,,
2005-12,46,,,,,,,,,,,,,,,,,,,
2006-01,11,26.120087869172565,13.19047619047619,59.213466699194925,22,24,26,28,31,10,11,13,15,17,55,57,59,61,63,
2006-02,24,,,,,,,,,,,,,,,,,,,
2006-03,12,,,,,,,,,,,,,,,,,,,
2006-04,16,26.303785103785103,11.954990215264187,60.05372405372405,22,23,26,30,32,8,10,12,14,17,56,58,60,62,64,
2006-05,3,,,,,,,,,,,,,,,,,,,
2006-06,0,,,,,,,,,,,,,,,,,,,
2006-07,29,28.19516365412799,11.796038151137198,58.49328449328449,24,26,28,31,33,7,10,12,14,16,55,56,59,60,62,
2006-08,2,,,,,,,,,,,,,,,,,,,
2006-09,0,,,,,,,,,,,,,,,,,,,
2006-10,12,38.07643467643468,9.541971693509028,50.632633121641426,33,35,38,41,44,5,7,10,12,13,46,48,51,53,55,
2006-11,4,,,,,,,,,,,,,,,,,,,
2006-12,43,,,,,,,,,,,,,,,,,,,
2007-01,71,39.18485958485959,11.56787109375,47.6031746031746,34,36,38,43,46,8,9,12,14,15,43,45,48,50,51,
2007-02,0,,,,,,,,,,,,,,,,,,,
2007-03,54,,,,,,,,,,,,,,,,,,,
2007-04,0,34.525634765625,13.015628815628816,51.22789447972643,30,32,34,37,41,9,11,13,15,17,46,49,51,54,55,
2007-05,8,,,,,,,,,,,,,,,,,,,
2007-06,4,,,,,,,,,,,,,,,,,,,
2007-07,0,33.42246642246642,11.559218559218559,53.1941391941392,27,30,34,37,39,8,9,12,14,16,49,51,53,55,60,
2007-08,3,,,,,,,,,,,,,,,,,,,
2007-09,0,,,,,,,,,,,,,,,,,,,
2007-10,14,44.056640625,8.456654456654457,45.77007566512082,38,41,44,47,51,4,6,9,11,13,42,44,46,48,50,
2007-11,37,,,,,,,,,,,,,,,,,,,
2007-12,23,,,,,,,,,,,,,,,,,,,
2008-01,6,39.129946262823644,5.363436660971442,54.22716170004885,33,35,39,43,46,2,4,5,7,8,47,50,55,58,61,
2008-02,7,,,,,,,,,,,,,,,,,,,
2008-03,2,,,,,,,,,,,,,,,,,,,
2008-04,0,37.52442598925256,1.3342409802586794,61.05570486195944,33,35,37,41,43,0,0,1,2,3,55,58,61,64,66,
2008-05,0,,,,,,,,,,,,,,,,,,,
2008-06,9,,,,,,,,,,,,,,,,,,,
2008-07,0,43.914529914529915,3.25133826153454,51.63287738153395,37,39,45,48,50,0,1,3,5,7,44,47,51,57,60,
2008-08,3,,,,,,,,,,,,,,,,,,,
2008-09,5,,,,,,,,,,,,,,,,,,,
2008-10,2,56.763125763125764,5.863247863247863,36.08913308913309,49,54,57,60,62,2,4,6,8,9,29,33,36,39,43,
2008-11,148,,,,,,,,,,,,,,,,,,,
2008-12,79,,,,,,,,,,,,,,,,,,,
2009-01,17,35.2559785261103,23.90869140625,39.46433805569126,28,32,35,38,44,20,22,24,26,29,33,37,40,42,44,
2009-02,3,,,,,,,,,,,,,,,,,,,
2009-03,1,,,,,,,,,,,,,,,,,,,
2009-04,1,39.54654287808454,10.31013431013431,48.684981684981686,35,37,39,42,45,6,8,10,12,14,43,45,49,52,55,
2009-05,19,,,,,,,,,,,,,,,,,,,
2009-06,5,,,,,,,,,,,,,,,,,,,
2009-07,0,33.222412109375,8.324786324786325,56.83150183150183,27,30,33,37,39,5,6,8,10,12,52,54,57,60,62,
2009-08,8,,,,,,,,,,,,,,,,,,,
2009-09,12,,,,,,,,,,,,,,,,,,,
2009-10,0,45.47495724407525,6.6007326007326,46.252747252747255,41,42,45,48,51,3,5,7,9,10,41,43,46,50,53,
2009-11,5,,,,,,,,,,,,,,,,,,,
2009-12,19,,,,,,,,,,,,,,,,,,,
2010-01,173,38.149377593360995,15.562744140625,44.537353515625,30,34,38,42,45,11,13,15,18,20,39,41,44,48,52,
2010-02,116,,,,,,,,,,,,,,,,,,,
2010-03,34,,,,,,,,,,,,,,,,,,,
2010-04,42,22.808349609375,34.353515625,41.38827838827839,17,20,23,26,28,29,32,35,37,38,36,39,41,44,47,
2010-05,16,,,,,,,,,,,,,,,,,,,
2010-06,0,,,,,,,,,,,,,,,,,,,
2010-07,106,23.26251526251526,18.63458720078163,56.80908203125,19,21,23,26,28,13,15,19,22,24,52,54,57,59,61,
2010-08,22,,,,,,,,,,,,,,,,,,,
2010-09,78,,,,,,,,,,,,,,,,,,,
2010-10,87,23.23131344201784,23.092894494001847,52.571472486935136,18,21,23,26,28,17,19,22,27,32,47,50,53,55,58,
2010-11,67,,,,,,,,,,,,,,,,,,,
2010-12,49,,,,,,,,,,,,,,,,,,,
2011-01,52,19.959736456808198,27.249084249084248,51.404738641914996,16,18,20,22,25,22,24,27,30,35,44,47,51,55,59,
2011-02,109,,,,,,,,,,,,,,,,,,,
2011-03,100,,,,,,,,,,,,,,,,,,,
2011-04,0,9.645909645909645,37.369114418150765,51.26970954356847,5,7,10,12,14,33,35,37,40,44,43,47,52,55,58,
2011-05,4,,,,,,,,,,,,,,,,,,,
2011-06,11,,,,,,,,,,,,,,,,,,,
2011-07,6,14.103515625,6.069420679540455,77.98876953125,8,11,14,17,19,2,4,6,8,11,72,74,78,81,84,
2011-08,0,,,,,,,,,,,,,,,,,,,
2011-09,0,,,,,,,,,,,,,,,,,,,
2011-10,35,25.949475225774957,1.4704378395653563,72.24353343094192,21,23,25,28,33,0,0,1,3,3,65,70,73,75,77,
2011-11,50,,,,,,,,,,,,,,,,,,,
2011-12,11,,,,,,,,,,,,,,,,,,,
2012-01,42,22.599198396793586,3.3346693386773545,72.63927855711422,18,20,22,25,28,0,1,3,5,7,67,69,73,76,78,
2012-02,79,,,,,,,,,,,,,,,,,,,
2012-03,76,,,,,,,,,,,,,,,,,,,
2012-04,24,18.781059311691482,36.468604935255314,42.898950451549915,11,13,15,26,33,28,33,36,41,44,33,36,42,49,56,
2012-05,0,,,,,,,,,,,,,,,,,,,
2012-06,0,,,,,,,,,,,,,,,,,,,
2012-07,0,21.815217391304348,2.217391304347826,74.89402173913044,16,19,22,25,27,0,1,2,4,5,68,70,75,79,82,
2012-08,0,,,,,,,,,,,,,,,,,,,
2012-09,4,,,,,,,,,,,,,,,,,,,
2012-10,1,26.48291015625,2.2724450194049157,70.19658119658119,23,24,26,28,33,0,1,2,4,5,64,68,71,73,75,
2012-11,47,,,,,,,,,,,,,,,,,,,
2012-12,11,,,,,,,,,,,,,,,,,,,
2013-01,10,25.758544921875,2.8072603813006007,70.3079551000488,22,24,26,28,30,0,1,3,4,6,67,68,70,72,74,
2013-02,10,,,,,,,,,,,,,,,,,,,
2013-03,28,,,,,,,,,,,,,,,,,,,
2013-04,1,25.57020757020757,1.3578199052132702,72.73260073260073,21,23,26,28,29,0,0,1,2,3,69,71,73,75,77,
2013-05,45,,,,,,,,,,,,,,,,,,,
2013-06,3,,,,,,,,,,,,,,,,,,,
2013-07,35,22.550671550671552,7.293040293040293,68.4993894993895,19,21,22,24,26,4,6,7,9,10,64,66,68,71,73,
2013-08,0,,,,,,,,,,,,,,,,,,,
2013-09,0,,,,,,,,,,,,,,,,,,,
2013-10,0,27.27490234375,2.703656998738966,68.88330078125,24,25,27,29,31,0,1,3,4,5,65,67,69,71,73,
2013-11,6,,,,,,,,,,,,,,,,,,,
2013-12,40,,,,,,,,,,,,,,,,,,,
2014-01,59,24.408447265625,6.056166056166056,68.06471306471306,21,22,24,26,28,3,4,6,8,10,64,66,68,71,72,
2014-02,24,,,,,,,,,,,,,,,,,,,
2014-03,8,,,,,,,,,,,,,,,,,,,
2014-04,90,23.372711740297778,7.8544921875,67.31112737920937,19,21,23,25,28,4,6,8,10,12,63,65,67,69,71,
2014-05,10,,,,,,,,,,,,,,,,,,,
2014-06,0,,,,,,,,,,,,,,,,,,,
2014-07,29,21.18994140625,14.295798729848558,63.06687820356358,18,19,21,23,25,9,12,15,17,18,59,61,63,65,67,
2014-08,0,,,,,,,,,,,,,,,,,,,
2014-09,0,,,,,,,,,,,,,,,,,,,
2014-10,0,29.680419921875,5.771240234375,63.21669106881406,25,27,30,32,34,2,4,6,8,9,57,61,63,66,69,
2014-11,15,,,,,,,,,,,,,,,,,,,
2014-12,44,,,,,,,,,,,,,,,,,,,
2015-01,152,22.757020757020758,18.330810546875,57.241093216203026,18,21,23,25,27,13,15,18,22,24,52,54,58,60,62,
2015-02,2,,,,,,,,,,,,,,,,,,,
2015-03,0,,,,,,,,,,,,,,,,,,,
2015-04,3,25.409856062454256,9.19970703125,63.87603709126403,21,22,25,28,31,5,7,9,12,13,57,61,65,67,69,
2015-05,1,,,,,,,,,,,,,,,,,,,
2015-06,9,,,,,,,,,,,,,,,,,,,
2015-07,1,25.00024402147389,7.331867057673509,66.24175824175825,20,22,25,28,31,3,5,7,10,12,61,64,67,68,70,
2015-08,4,,,,,,,,,,,,,,,,,,,
2015-09,0,,,,,,,,,,,,,,,,,,,
2015-10,0,33.341064453125,6.000491279783837,58.860595703125,28,31,33,36,39,1,3,6,9,11,53,56,59,62,64,
2015-11,22,,,,,,,,,,,,,,,,,,,
2015-12,122,,,,,,,,,,,,,,,,,,,
2016-01,55,25.45263671875,18.066650390625,55.14892578125,21,23,25,28,31,15,16,18,20,22,50,52,55,58,60,
2016-02,17,,,,,,,,,,,,,,,,,,,
2016-03,22,,,,,,,,,,,,,,,,,,,
2016-04,0,26.65811965811966,8.254940229324225,63.4,21,24,27,29,32,4,5,8,11,13,59,61,63,65,70,
2016-05,56,,,,,,,,,,,,,,,,,,,
2016-06,27,,,,,,,,,,,,,,,,,,,
2016-07,1,27.280029296875,9.2080078125,61.95167195508909,24,25,27,29,31,6,7,9,11,13,56,60,62,65,66,
2016-08,26,,,,,,,,,,,,,,,,,,,
2016-09,37,,,,,,,,,,,,,,,,,,,
2016-10,3,32.918701171875,6.9501953125,58.648681640625,28,31,33,35,38,4,5,7,9,10,55,57,59,61,62,
2016-11,18,,,,,,,,,,,,,,,,,,,
2016-12,150,,,,,,,,,,,,,,,,,,,
2017-01,104,21.724188430558947,27.22954822954823,49.75579975579976,18,20,22,23,26,22,24,27,30,33,45,47,50,53,54,
2017-02,13,,,,,,,,,,,,,,,,,,,
2017-03,2,,,,,,,,,,,,,,,,,,,
2017-04,1,23.444444444444443,11.369050524774226,63.71916971916972,18,21,24,26,28,8,9,11,13,15,58,60,63,67,72,
2017-05,0,,,,,,,,,,,,,,,,,,,
2017-06,1,,,,,,,,,,,,,,,,,,,
2017-07,2,22.769099340981207,4.042099354476565,73.02855748108372,18,20,23,25,27,0,1,4,7,9,66,69,73,77,80,
2017-08,0,,,,,,,,,,,,,,,,,,,
2017-09,6,,,,,,,,,,,,,,,,,,,
2017-10,24,31.624115206248476,4.5511349768123015,62.005613863802786,27,29,32,34,36,1,2,4,6,9,55,59,63,65,67,
2017-11,74,,,,,,,,,,,,,,,,,,,
2017-12,20,,,,,,,,,,,,,,,,,,,
2018-01,37,26.76934342201611,8.256410256410257,63.54945054945055,23,24,27,29,31,5,7,8,10,11,59,62,64,66,68,
2018-02,23,,,,,,,,,,,,,,,,,,,
2018-03,36,,,,,,,,,,,,,,,,,,,
2018-04,2,27.873015873015873,3.6441464672511605,67.461181640625,25,26,28,30,32,0,2,4,6,7,62,65,68,70,72,
2018-05,0,,,,,,,,,,,,,,,,,,,
2018-06,0,,,,,,,,,,,,,,,,,,,
2018-07,0,28.128142543324383,2.6038338658146967,68.45909645909646,24,26,28,30,33,0,1,2,4,6,63,66,69,71,73,
2018-08,1,,,,,,,,,,,,,,,,,,,
2018-09,2,,,,,,,,,,,,,,,,,,,
2018-10,27,29.57948717948718,5.245421245421245,63.67765567765568,25,27,29,32,34,2,4,5,7,8,59,62,64,66,68,
2018-11,61,,,,,,,,,,,,,,,,,,,
2018-12,2,,,,,,,,,,,,,,,,,,,
2019-01,3,32.03174603174603,6.062271062271062,60.078369140625,28,30,32,34,36,3,5,6,8,9,55,58,60,62,65,
2019-02,0,,,,,,,,,,,,,,,,,,,
2019-03,2,,,,,,,,,,,,,,,,,,,
2019-04,0,28.50524774225043,2.709485655208064,67.499267578125,25,26,28,31,34,0,1,3,4,6,61,65,68,70,72,
2019-05,17,,,,,,,,,,,,,,,,,,,
2019-06,2,,,,,,,,,,,,,,,,,,,
2019-07,0,28.945054945054945,2.2709561650858756,67.73504273504274,26,27,29,31,33,0,1,2,4,5,63,65,68,70,72,
2019-08,0,,,,,,,,,,,,,,,,,,,
2019-09,11,,,,,,,,,,,,,,,,,,,
