"","site_location_name","Aquatic","Bryophyte","Chenopod","Cycad","Epiphyte","Fern","Forb","Fungus","Grass.tree","Heath.shrub","Hummock.grass","NC","Rush","Sedge","Shrub","Shrub.Mallee","Tree.fern","Tree.Mallee","Tree.Palm","Tussock.grass","Vine","grass","shrub","tree","vegetation_type"
"151","NTAGFU0010",0,0,0,0,0.2,0,0.4,0,0,0,40.9,0,0,0,0,0,0,18.8,0,0.1,0,41.4,0,18.8,"grass"
"152","NTAGFU0011",0,0,0,0,0,0,4.4,0,0,0,17.5,0,0,0,14.6,0,0,8.6,0,31.5,0,53.4,14.6,8.6,"grass"
"153","NTAGFU0012",0,0,0,0,0,0,0.3,0,0,0,20,0,0,0.2,2.4,0,0,17.9,0,16.6,0,37.1,2.4,17.9,"grass"
"154","NTAGFU0013",0,0,0,0,0,0,2.4,0,0,0,11.7,0,0,0,25.2,0,0,2,0.2,36.5,0.2,50.6,25.4,2.2,"grass"
"155","NTAGFU0014",0,0,0,0,0,0,0.6,0,0,0,3.5,0,0,6.7,1.7,0,0,0,13.2,14,0,24.8,1.7,13.2,"grass"
"156","NTAGFU0015",0,0,0,0,0,0,0,0,0,0,39.2,0,0,0.3,10.2,0,0,8.9,0,9.4,0,48.9,10.2,8.9,"grass"
"157","NTAGFU0016",0,0,0,0,0,0,1.9,0,0,0,2.4,0,0,0,19.4,0,0,0.3,0.5,39.2,0,43.5,19.4,0.8,"grass"
"158","NTAGFU0017",0,0,0,0,0,0,6.6,0,0,0,1.6,0,0,4.9,30.5,0,0,0,4.6,41.4,0.5,54.5,31,4.6,"grass"
"159","NTAGFU0018",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,0,0,37.7,28.5,0,28.9,0.1,37.7,"tree"
"160","NTAGFU0019",0,0,0,0,0,0,3.1,0,0,0,11,0,0,0,9.8,0,0,3.3,8.3,34.5,0,48.6,9.8,11.6,"grass"
"161","NTAGFU0020",0,0,0,0,0,0,1.8,0,0,0,14.7,0,0,0,35.4,0,0,0.5,0.4,46,0.3,62.5,35.7,0.9,"grass"
"162","NTAGFU0021",0,0,0,0,0,0,0.1,0,0,0,22.3,0,0,0,24.5,0,0,6.1,0,14.7,0,37.1,24.5,6.1,"grass"
"163","NTAGFU0022",0,0,0,0,0,0,0.1,0,0,0,34.4,0,0,0,0.2,0,0,13.4,0,5.1,0,39.6,0.2,13.4,"grass"
"164","NTAGFU0023",0,0,0,0,0,0,0,0,0,0,23.9,0,0,0,44.5,0,0,0,0.9,6.2,0,30.1,44.5,0.9,"shrub"
"165","NTAGFU0024",0,0,0,0,0,0,1.8,0,0,0,28.7,0,0,0,13.5,0,0,0,4.6,6.7,0.2,37.2,13.7,4.6,"grass"
"166","NTAGFU0025",0,0,0,0,0,0,0.3,0,0,0,0.5,0,0,1.3,54.4,0,0,0.1,0.4,50.1,0,52.2,54.4,0.5,"shrub"
"167","NTAGFU0026",0,0,0,0,0,0,3.1,0,0,0,1.3,0,0,0.1,3.2,0,0,0,17.1,56.1,0,60.6,3.2,17.1,"grass"
"168","NTAGFU0027",0,0,0,0,0,0,7,0,0,0,4.5,0,0,1.7,17.9,0,0,0,8,30.1,0.1,43.3,18,8,"grass"
"169","NTAGFU0028",0,0,0,0,0,0,1.5,0,0,0,21,0,0,0,9.5,0,0,0,13.3,17.4,0,39.9,9.5,13.3,"grass"
"170","NTAGFU0029",0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,2.5,0,0,0,12.5,57.9,0,63.2,2.5,12.5,"grass"
"171","NTAGFU0030",0,0,0,0,0,0.2,1.2,0,0,0,0.5,0,0,0.7,3,0,0,0,48.8,28.1,0,30.5,3,48.8,"tree"
"172","NTAGFU0031",0,0,0,0,0,0,0.4,0,0,0,5,0,0,0.5,29.6,0,0,0,2,25.4,0,31.3,29.6,2,"grass"
"173","NTAGFU0032",0,0,0,0,0,0,0.8,0,0,0,0.4,0,0,0.2,16,0.7,0,0,0.2,34.9,0,36.3,16.7,0.2,"grass"
"174","NTAGFU0033",0,0,0,0,0,0,0.4,0,0,0,0,0,0,1.1,3.6,0,0,0,68.8,5,0,6.5,3.6,68.8,"tree"
"175","NTAGFU0034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,0,20.3,13.2,0,13.2,16.8,20.3,"tree"
"176","NTAGFU0035",0,0,0,0,0,0,2.4,0,0,0,0.7,0,0,0.9,5.4,0,0,0,18.4,20.8,0,24.8,5.4,18.4,"grass"
"177","NTAGFU0036",0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0.4,2.4,0,0,8.4,33.9,18.3,0,19.2,2.4,42.3,"tree"
"178","NTAGFU0037",0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.8,15,0,0,0,17.8,47,0,48.2,15,17.8,"grass"
"179","NTAGFU0038",0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.4,3.8,0,0,3.3,48.7,21.1,0,22.4,3.8,52,"tree"
"180","NTAGFU0039",0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,5.6,0,0,9.5,1.2,67.4,0,68.8,5.6,10.7,"grass"
"181","NTAGFU0040",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,42.5,0,0,0,24.4,34.4,0.1,35,42.6,24.4,"shrub"
"182","NTAGFU0041",0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,5.9,0,0,0,23.7,60.7,0.3,65.2,6.2,23.7,"grass"
"183","NTAMAC0001",0,0,0.85,0,0,0,6.65,0,0,0,7.75,0,0,0,12.2,0.35,0,0.05,1.35,14.15,0,28.55,13.4,1.4,"grass"
"184","NTAMAC0002",0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1.2,0,0,0,18.9,8.55,0,8.8,1.2,18.9,"tree"
"185","NTAMAC0003",0,0,0,0,0.1,0,2.45,0,0,0,0.1,0,0,0,3.35,0,0,0,1.2,38.9,0,41.45,3.35,1.2,"grass"
"186","NTAMGD0001",0,0,0,0,0,0,12.6,0,0,0,0,0,0,0.2,13,0,0,0,14.8,11.8,0.1,24.6,13.1,14.8,"grass"
"187","NTAMGD0002",0,0,0,0,0,0,14.3,0,0,0,0,0,0,2.4,0,0,0,0,0,19.1,0.5,35.8,0.5,0,"grass"
"188","NTAMGD0003",0,0,0,0,0,0,9,0,0,0,11.6,0,0,1.9,7.2,0,0,0,8,10.8,1,33.3,8.2,8,"grass"
"189","NTAMGD0004",0,0,0,0,0,0,10,0,0,0,0,0,0,0.3,3.7,0.1,0,0.9,2.8,36,1,46.3,4.8,3.7,"grass"
"190","NTAMGD0005",0,0,0,0,0,0,5.7,0,0,0,8.1,0,0,0.2,19.9,0,0,6.1,0.2,17.9,4.6,31.9,24.5,6.3,"grass"
"191","NTAPCK0001",0,0,0,0,0,0,5,0,0,0,0,0,0,0,35,0,0,0,25.9,36.5,0.2,41.5,35.2,25.9,"grass"
"192","NTAPCK0002",0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,12.2,0,0,0,25.1,33.9,0,45.4,12.2,25.1,"grass"
"193","NTAPCK0003",0,0,0,0,0,0,20.7,0,0,0.1,0,0,0,0.1,8.1,0,0,0,41.6,37.9,11.9,58.7,20.1,41.6,"grass"
"194","NTAPCK0004",0,0,0,0,0,0,8.2,0,0,0.2,0,0,0.05,0.1,9.6,0,0,0,31,52.7,5.35,61.05,15.15,31,"grass"
"195","NTAPCK0005",0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,5.6,0,0,0,17.6,3.4,0,4.2,5.6,17.6,"tree"
"196","NTAPCK0006",0,0,0,0,0,0,16.35,0,0,0.2,0,0,0.65,5.8,14.8,0,0,0,9.5,46.95,0.3,69.75,15.3,9.5,"grass"
"197","NTAPCK0007",0,0,0,0,0,0,10.05,0,0,0.55,0,0,0,0.35,14.65,0,0,0,31.75,51.4,2.7,61.8,17.9,31.75,"grass"
"198","NTAPCK1009",0,0,0,0,0,0,6.8,0,0,0,0,0,0,4,21.4,0,0,0,14.9,46.1,0.4,56.9,21.8,14.9,"grass"
"199","NTAPCK1010",0,0,0,0,0,0,5.6,0,0,0,0,0,0,0.8,28.1,0,0,0,28.3,26.5,0.3,32.9,28.4,28.3,"grass"
"200","NTAPCK1011",0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.9,15,0,0,0,34.8,36.1,0.8,37.6,15.8,34.8,"grass"
"201","NTAPCK1012",0,0,0,0,0,0,2.2,0,0,0,0,0,0,0.4,18.2,0,0,0,44.2,32.9,1.1,35.5,19.3,44.2,"tree"
"202","NTAPCK2013",0,0,0,0,0,0,6.9,0,0,0,0,0,0,0.8,12.1,0,0,0,42,38.7,9.2,46.4,21.3,42,"grass"
"203","NTAPCK2014",0,0,0,0,0,0,8.4,0,0,0,0,0,0,0.9,8.7,0,0,0,30.4,46.3,6.9,55.6,15.6,30.4,"grass"
"204","NTASSD0001",0,0,0,0,0,0,6.4,0,0,0,14.9,0,0,0,13.7,0,0,0,0,14.2,0,35.5,13.7,0,"grass"
"205","NTASSD0003",0,0,0.1,0,0,0,13.7,0,0,0,5.6,0,0,0,13.7,0,0,0,0,2.3,0,21.6,13.8,0,"grass"
"206","NTASSD0004",0,0,0,0,0,0,9.5,0,0,0,2.5,0,0,0,16.8,0,0,0,0,5.2,0,17.2,16.8,0,"grass"
"207","NTASSD0005",0,0,0.1,0,0,0,10.3,0,0,0,3.8,0,0,0,4.2,0,0,0,0,3.4,0,17.5,4.3,0,"grass"
"208","NTASSD0006",0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,1,0,0,0,0,14.4,0,15.7,1,0,"grass"
"209","NTASSD0007",0,0,0.1,0,0,0,8.2,0,0,0,7.6,0,0,0,1.4,0,0,0,0,5.4,0.1,21.2,1.6,0,"grass"
"210","NTASSD0008",0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,7.7,0,0,0,0,13.7,0,16.5,7.7,0,"grass"
"211","NTASSD0009",0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,3.8,0,0,0,0,14.8,0.1,19.5,3.9,0,"grass"
"212","NTASSD0010",0,0,0.1,0,0,0,10.1,0,0,0,5.6,0,0,0,2.7,0,0,0,0,5.8,0,21.5,2.8,0,"grass"
"213","NTASSD0011",0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.3,0.1,0,"grass"
"214","NTASSD0012",0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,6.7,0.2,0,"grass"
"215","NTASSD0013",0,0,1.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,1.2,0,"shrub"
"216","NTASSD0014",0,0,3.5,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.1,3.5,0,"grass"
"217","NTASSD0015",0,0,1,0,0,0,7.2,0,0,0,0,0,0,0,4.4,0,0,0,1.3,0.4,0,7.6,5.4,1.3,"grass"
"218","NTASSD0016",0,0,1.7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8,1.7,0,"grass"
"219","NTASSD0017",0,0,2.6,0,0,0,0.5,0,0,0,0,0,0,0,5.6,0,0,0,0,1.6,0,2.1,8.2,0,"shrub"
"220","NTASSD0018",0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,5.9,0,0,"grass"
"221","NTASSD0019",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,5.4,0,0,0,1.4,1.5,0,2.2,5.4,1.4,"shrub"
"222","NTASTU0001",0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,2,0,0,0,14.2,15.5,0,17.7,2,14.2,"grass"
"223","NTASTU0002",0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,2.9,0,0,2.3,17.9,34.4,0,35,2.9,20.2,"grass"
"224","NTASTU0003",0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,5.2,0,0,0,18,53.4,0.1,57.9,5.3,18,"grass"
"225","NTASTU0004",0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,5.9,0,0,0,19.5,61.5,4.5,66.4,10.4,19.5,"grass"
"226","NTASTU0005",0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,9.5,0,0,0,21.5,29.5,0,36.3,9.5,21.5,"grass"
"227","NTATAN0001",0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,30,5.2,0,0.3,0.7,3,0,17.8,35.2,1,"shrub"
"228","NTATAN0002",0,0,0,0,0,0,0.5,0,0,0,18.2,0,0,0,29.9,0,0,0,1.2,8.7,0,27.4,29.9,1.2,"shrub"
"229","NTATAN0003",0,0,0,0,0,0,8.7,0,0,0,20.9,0,0,0.2,5,0,0,0,0.8,0.2,0.1,30,5.1,0.8,"grass"
"230","NTATAN0004",0,0,0,0,0,0,6.5,0,0,0,9,0,0,1.5,1.4,0.4,0,0.8,0,8.7,0.1,25.7,1.9,0.8,"grass"
"231","NTTDAB0001",0,0,0,0,0,0,1.2,0,0,0,1.1,0,0,0.4,26.9,0,0,0,31.7,15.3,0.3,18,27.2,31.7,"tree"
"232","NTTDAC0001",0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,19.8,0,0,0,37.7,42.6,2.6,46.3,22.4,37.7,"grass"
"233","NTTDMR0001",0,0,0,0,0,0,2.8,0,0,0,8,0,0,17.6,14.2,0,0,0,3.9,8.7,2.2,37.1,16.4,3.9,"grass"
"234","NTTDMR0002",0,0,0,0,0,0,1.2,0,0,0,8.3,0,0,8.9,3.5,0,0,0,7.1,26.6,0.3,45,3.8,7.1,"grass"
"235","NTTDMR0003",0,0,0,0,0,0,2.7,0,0,0,2.2,0,0,13.1,3,0,0,0,4.5,30,2.2,48,5.2,4.5,"grass"
"236","NTTMGD0001",0,0,0,0,0,0,9.4,0,0,0,0,0,0,4.5,3,0,0,0,9.9,30.2,0,44.1,3,9.9,"grass"
"237","NTTPCK0001",0,0,0,0,0,0,5.9,0,0,0,0,0,0,3.7,23.4,0,0,0,46.9,42.9,0.3,52.5,23.7,46.9,"grass"
"238","NTTSTU0001",0,0,0,0,0,0.6,5.6,0,0,0,0,0,0,1.4,3.5,0,0,0.2,49.8,32,1.9,39,5.4,50,"tree"
"239","QDABBN0001",0,0,0,0,0,14.7,0.2,0,0,0,0,0,0,0,37.7,0,0,0,33.9,12.4,1.5,12.6,39.2,33.9,"shrub"
"240","QDABBN0002",0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0.3,10.9,0,0,0.1,42.8,15.6,0.6,16.7,11.5,42.9,"tree"
"241","QDABBS0001",0,0,0,0,0,0,10.4,0,0,0,0,0,0,6.1,0,0,0,0,0,77.3,1.3,93.8,1.3,0,"grass"
"242","QDABBS0002",0,0,9.5,0,0,0,3.2,0,0,0,0,0,0,7.5,0,0,0,0,0,45.1,0.8,55.8,10.3,0,"grass"
"243","QDABBS0003",0,0,2,0,0.1,0.4,2.9,0,0,0.3,0,0,0,0.8,16.4,0,0,0,53.1,35.7,0.3,39.4,19,53.1,"tree"
"244","QDABBS0004",0,0,0,1,0,0,9.4,0,0,0,0,0,0.6,1.2,4.8,0,0,0,29,40.7,2.2,51.9,8,29,"grass"
"245","QDABBS0005",0,0,0.6,0,0,0.1,9.2,0,0,0,0,0,0.3,3.4,2.2,0,0,0,31.2,28.5,1.3,41.4,4.1,31.2,"grass"
"246","QDABBS0006",0,0,0.5,0,0,0,7.2,0,0,0,0,0,0,4.7,0,0,0,0,21.6,50.2,0.8,62.1,1.3,21.6,"grass"
"247","QDABBS0007",0,0,5.1,0,0,0,12.7,0,0,0,0,0,0,2.2,1,0,0,0,14.7,20.4,0.7,35.3,6.8,14.7,"grass"
"248","QDABBS0008",0,0,14.5,0,0,0,17.7,0,0,0,0,0,0,11.5,1.2,0,0,0,9,46.9,0.9,76.1,16.6,9,"grass"
"249","QDABBS0009",0,0,4.8,0,0,0.1,22.9,0,0,0,0,0,0,2.5,10,0,0,0,39,22,0.4,47.4,15.2,39,"grass"
"250","QDABBS0010",0,0,7.3,0,0,0.4,35.3,0,0,0,0,0,0,0.3,54.4,0,0,0,39,11.5,1.8,47.1,63.5,39,"shrub"
"251","QDACHC0001",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,2.3,0,0,0,7.5,1.9,0,2.1,2.3,7.5,"tree"
"252","QDACHC0002",0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,8.4,0,0,0,10.9,0.2,0,0.2,8.5,10.9,"tree"
"253","QDACHC0003",0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,10.6,5.3,0,5.3,2.4,10.6,"tree"
"254","QDACHC0004",0,0,1.7,0,0,0,0.9,0,0,0,0,0,0,4.5,1.9,0,0,0,7.6,8.6,0,14,3.6,7.6,"grass"
"255","QDACHC0005",0,0,0.8,0,0,0,0.5,0,0,0,0,0,0,0.4,0,0,0,0,1,6.4,0,7.3,0.8,1,"grass"
"256","QDACHC0006",0,0,4.2,0,0,0,0.6,0,0,0,0,0,0,0.4,0,0,0,0,0,8.8,0,9.8,4.2,0,"grass"
"257","QDACHC0007",0,0,3.5,0,0,0,0.4,0,0,0,0,0,0,0,0.7,0,0,0,0,6.8,0,7.2,4.2,0,"grass"
"258","QDACYP0001",0,0,0,0,4.5,0,0.4,0,0,0,0,0,0,0,63,0,0,0,0.5,2.6,0,3,63,0.5,"shrub"
"259","QDACYP0002",0,0,0,0,0,0.2,0.7,0,6.6,0,0,0,0,24.5,51.8,0,0,0,1.3,1.5,1.9,26.7,60.3,1.3,"shrub"
"260","QDACYP0003",0,0,0,0,5,0,0.6,0,0,0,17.8,0,0,19.6,74.2,0,0,0,0.7,0.5,0,38.5,74.2,0.7,"shrub"
"261","QDACYP0004",0,0,0,0,0,0.1,16.6,0,0,0,0,0,0.4,5,9,0,0,0,26,30.9,1.2,52.9,10.2,26,"grass"
"262","QDACYP0005",0,0,0,0,0,0,11.6,0,0,0,0,0,0.6,8.9,9.3,0,0,0,28.4,44.6,0,65.7,9.3,28.4,"grass"
"263","QDACYP0006",0,0,0,0,0,0,5,0,0,0,0,0,0,0.2,11.5,0,0,0,27.4,51,0.4,56.2,11.9,27.4,"grass"
"264","QDACYP0007",0,0,0,0,0.3,1.2,3.2,0,0,0,0,0,0,0.3,16.6,0,0,0,41.7,61.4,0,64.9,16.6,41.7,"grass"
"265","QDACYP0008",0,0,0,0,0,0,2.1,0,15,1.4,0,0,2.3,14,9.2,0,0,0,30,10.7,1.3,29.1,26.9,30,"tree"
"266","QDACYP0009",0,0,0,0,0,0.6,6.5,0,0,0,0,0,0.4,1,6,0,0,0,32.8,57.6,0.6,65.5,6.6,32.8,"grass"
"267","QDACYP0010",0,0,0,0,0,0,6.2,0,0,0,0,0,0,4.1,1.5,0,0,0,0.2,86.1,5.3,96.4,6.8,0.2,"grass"
"268","QDACYP0011",0,0,0,0,0,0.2,4.1,0,0,0,0,0,0,2.8,5.2,0,0,0,30.5,59.3,0.8,66.2,6,30.5,"grass"
"269","QDACYP0012",0,0,0,0,0.3,0,5.9,0,0,0,0,0,0,0,30.7,0,0,0,79.9,0.3,46.2,6.2,76.9,79.9,"tree"
"270","QDACYP0013",0,0,0,0,0,0,3.8,0,0,0,0,0,0,0.4,5.4,0,0,0,31.5,59.5,0.5,63.7,5.9,31.5,"grass"
"271","QDACYP0014",0,0,0,0,0,0,8.4,0,0,0,0,0,0,8.4,5.1,0.1,0,0,35.6,55,0,71.8,5.2,35.6,"grass"
"272","QDACYP0015",0,0,0,0,0,0,0.8,0,0,0,0,0,0,3.5,0.4,0,0,0,24.8,53.8,0,58.1,0.4,24.8,"grass"
"273","QDACYP0016",0,0,0,0,0,0,1.7,0,0,23.8,0,0,2.4,14,12,0.1,0,0,55.3,14.9,0.7,33,36.6,55.3,"tree"
"274","QDACYP0017",0,0,0,0,0,0.1,0.9,0,0,0,0,0,2.7,3.4,49.5,0,0,0,21.9,26.1,5.3,33.1,54.8,21.9,"shrub"
"275","QDACYP0018",0,0,0,0,0,0,1.6,0,0,0,0,0,3.2,10.6,43.1,0,0,0,34.2,7.4,2.1,22.8,45.2,34.2,"shrub"
"276","QDACYP0019",0,0,0,0,0.5,0,3.9,0,0,0,0,0,0.2,42.1,37.5,0,0,0,5.1,0.1,0.2,46.3,37.7,5.1,"grass"
"277","QDACYP0020",0,0,0,0,0,0,0.8,0,0,0,0,0,3.2,9,32.7,0,0,0.6,39.3,6.2,1.1,19.2,33.8,39.9,"tree"
"278","QDACYP0021",0,0,0,0,0,0,5.2,0,0,0,0,0,5.7,1,15.1,0,0,0,48.6,22.4,4.1,34.3,19.2,48.6,"tree"
"279","QDACYP0022",0,0,0,0,0,0,3.5,0,0,0,0,0,0.2,40.5,7,0.1,0,0,37.4,13.3,0,57.5,7.1,37.4,"grass"
"280","QDACYP0023",0,0,0,0,0,0,3.8,0,0,0,0,0,0,0.6,7,0,0,0,41.7,53.2,2.8,57.6,9.8,41.7,"grass"
"281","QDACYP0024",0,0,0,0,0.1,0,4.2,0,0,0,0,0,3.5,0.5,7.3,0,0,0,48.4,42.6,0.5,50.8,7.8,48.4,"grass"
"282","QDADEU0001",0,0,0,0,0,0,32.2,0,0,0,0,0,0,0.6,0.6,0,0,0,4.5,53.3,1.7,86.1,2.3,4.5,"grass"
"283","QDAEIU0001",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0.1,0.4,0,0,0,0,55.7,0,56.5,0.4,0,"grass"
"284","QDAEIU0002",0,0,0,0,0,0,1.3,0,0,0,0,0,0,4.1,0.4,0,0,0,7.6,45,0,50.4,0.4,7.6,"grass"
"285","QDAEIU0003",0,0,0,0,0,0,1.4,0,0,0,0,0,0.1,0,0.5,0,0,0.6,3.9,48.6,0,50.1,0.5,4.5,"grass"
"286","QDAEIU0004",0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0.2,0,0,0,10.3,75.4,0,78.5,0.2,10.3,"grass"
"287","QDAEIU0005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.2,0,6.2,0,0.3,"grass"
"288","QDAEIU0006",0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,5.5,0,0,0,40.1,22.3,0,22.9,5.5,40.1,"tree"
"289","QDAEIU0007",0,0,0,0,0,0,2.1,0,0,0,0,0,0.1,0,6.8,0,0,0,39.7,18.3,0,20.5,6.8,39.7,"tree"
"290","QDAEIU0008",0,0,0.2,0,0,0,6.9,0,0,0,0,0,0,1.9,33.1,0,0,0,6.3,36.4,0.4,45.2,33.7,6.3,"grass"
"291","QDAEIU0009",0,0,0,0,0,0,16.6,0,0,0,0,0,0,2,4.8,0,0,0,3.5,73,2.1,91.6,6.9,3.5,"grass"
"292","QDAEIU0010",0,0,0,0,0,0,6.5,0,0,0,0,0,0,0.6,19,0,0,0,27.9,32,0.4,39.1,19.4,27.9,"grass"
"293","QDAGUP0001",0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,21.2,0,0,0,11.9,15.2,0,16.2,21.2,11.9,"shrub"
"294","QDAGUP0002",0,0,0,0,0.1,0,1.4,0,0,0,0,0,0,0,7.4,0,0,0,16.2,8.8,0,10.2,7.4,16.2,"tree"
"295","QDAGUP0003",0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,10.3,0,0,0,18.1,8.2,0,8.4,10.3,18.1,"tree"
"296","QDAGUP0004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,13.4,2.9,0,2.9,5.4,13.4,"tree"
"297","QDAGUP0005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,24.4,0.3,0,0.3,19.4,24.4,"tree"
"298","QDAGUP0006",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,11.4,0,0,0,12.2,0.1,0,0.2,11.4,12.2,"tree"
"299","QDAGUP0007",0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0.2,0,0,0,0,40.6,0,43.3,0.2,0,"grass"
"300","QDAGUP0008",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.1,16.9,0,0,0,12.4,19.1,0,19.4,16.9,12.4,"grass"
"301","QDAGUP0009",0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0.4,0,0,0,0.4,46.2,0,47.7,0.4,0.4,"grass"
"302","QDAGUP0010",0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.3,19.7,0,0,0,3.1,5.4,0,6.1,19.7,3.1,"shrub"
"303","QDAGUP0011",0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,13.9,0,0,0,19.1,20.9,0,23.5,13.9,19.1,"grass"
"304","QDAGUP0012",0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,2.3,0,0,2.2,0.4,21.1,0,21.9,2.3,2.6,"grass"
"305","QDAGUP0013",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0.2,24.3,0,24.4,0.2,0.2,"grass"
"306","QDAGUP0014",0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,46.2,0,47.9,0,0,"grass"
"307","QDAGUP0015",0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.1,0,0,0,0,62,0.9,62.6,1,0,"grass"
"308","QDAGUP0016",0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,3.1,0,0,0,9,43.8,0.3,44.7,3.4,9,"grass"
"309","QDAGUP0017",0,0,3,0,0,1.3,1.8,0,0,0,0,0,0,0.1,2.8,0,0,0,0,39.8,0.4,41.7,6.2,0,"grass"
"310","QDAGUP0018",0,0,0,0,0,0,0.2,0,0,0,0,0,0,1.7,6.6,0,0,0,21.3,29.5,0.2,31.4,6.8,21.3,"grass"
"311","QDAGUP0019",0,0,10.5,0,0,0,1.1,0,0,0,0,0,0,0,0.1,0,0,0,0,18,0,19.1,10.6,0,"grass"
"312","QDAGUP0020",0,0,9.2,0,0,0,6.3,0,0,0,0,0,0,4.1,0,0,0,0,0,39.5,0,49.9,9.2,0,"grass"
"313","QDAGUP0021",0,0,0,0,0.2,0,0.5,0,0,0,0,0,0,2.1,11.6,0,0,0,18.8,2.1,7.5,4.7,19.1,18.8,"shrub"
"314","QDAGUP0022",0,0,14.6,0,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,21.6,0.1,22.2,14.7,0,"grass"
"315","QDAGUP0023",0,0,0,0,0,0,0.1,0,0,0,0,0,0,33.3,0,0,0,0,0,27.5,0,60.9,0,0,"grass"
"316","QDAGUP0024",0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,10.1,0,10.1,9.3,0,"grass"
"317","QDAGUP0025",0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.4,4.6,0,0,0,13.6,25.8,6.6,28,11.2,13.6,"grass"
"318","QDAGUP0026",0,0,0,0,0.1,0,0.4,0,0,0,0,0,0,0,6.7,0,0,0,4.8,39.9,0,40.3,6.7,4.8,"grass"
"319","QDAGUP0027",0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,10.7,0,0,0,47.7,0.6,0.1,0.6,10.8,47.7,"tree"
"320","QDAGUP0028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,0,0,0,25.6,2.1,0.2,2.1,25.5,25.6,"tree"
"321","QDAGUP0029",0,0,0,0,0,0,0.5,0,0,0,0,0,0,1.6,8.1,0,0,0,2.4,16.6,0,18.7,8.1,2.4,"grass"
"322","QDAGUP0030",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.7,7.3,0,0,0,7.4,20.2,0,21.1,7.3,7.4,"grass"
"323","QDAGUP0031",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.9,4.3,0,0,0,8.8,18.9,0,20.3,4.3,8.8,"grass"
