"","time","pv","diff"
"81",2015-03-26,40.3040869840021,-1.01779968094279
"82",2015-03-27,39.3042450883024,-0.99984189569976
"83",2015-03-28,38.3253403107663,-0.97890477753608
"84",2015-03-29,37.3679333027935,-0.957407007972797
"85",2015-03-30,36.4319800454033,-0.93595325739021
"86",2015-03-31,35.517436519615,-0.914543525788275
"87",2015-04-01,34.624258706448,-0.893177813167021
"88",2015-04-02,33.7524025869215,-0.871856119526427
"89",2015-04-03,32.901824142055,-0.850578444866521
"90",2015-04-04,32.0724793528677,-0.829344789187289
"91",2015-04-05,31.264324200379,-0.808155152488705
"92",2015-04-06,30.4773146656082,-0.78700953477081
"93",2015-04-07,29.7114067295746,-0.765907936033582
"94",2015-04-08,28.9665563732976,-0.744850356277023
"95",2015-04-09,28.2427195777965,-0.723836795501139
"96",2015-04-10,27.5398523240905,-0.702867253705932
"97",2015-04-11,26.8579105931992,-0.681941730891388
"98",2015-04-12,26.1968503661416,-0.661060227057515
"99",2015-04-13,25.556529707884,-0.640320658257671
"100",2015-04-14,24.9364150191788,-0.620114688705204
"101",2015-04-15,24.3358747847253,-0.600540234453458
"102",2015-04-16,23.7542774892228,-0.581597295502458
"103",2015-04-17,23.1909916173707,-0.563285871852187
"104",2015-04-18,22.645385653868,-0.545605963502638
"105",2015-04-19,22.1168280834142,-0.528557570453824
"106",2015-04-20,21.6046873907084,-0.512140692705746
"107",2015-04-21,21.1083320604501,-0.496355330258382
"108",2015-04-22,20.6271305773383,-0.481201483111764
"109",2015-04-23,20.1604514260724,-0.466679151265868
"110",2015-04-24,19.7076630913517,-0.452788334720704
"111",2015-04-25,19.2681340578755,-0.43952903347628
"112",2015-04-26,18.8412328103429,-0.426901247532573
"113",2015-04-27,18.4263278334533,-0.414904976889606
"114",2015-04-28,18.0227876119059,-0.403540221547363
"115",2015-04-29,17.6299806304001,-0.392806981505849
"116",2015-04-30,17.2474304948793,-0.382550135520734
"117",2015-05-01,16.8752812962647,-0.372149198614647
"118",2015-05-02,16.5138322467214,-0.361449049543278
"119",2015-05-03,16.1633825584148,-0.350449688306607
"120",2015-05-04,15.8242314435102,-0.339151114904631
"121",2015-05-05,15.4966781141728,-0.327553329337361
"122",2015-05-06,15.181021782568,-0.315656331604789
"123",2015-05-07,14.8775616608611,-0.30346012170693
"124",2015-05-08,14.5865969612173,-0.290964699643753
"125",2015-05-09,14.308426895802,-0.27817006541529
"126",2015-05-10,14.0433506767805,-0.26507621902153
"127",2015-05-11,13.791667516318,-0.251683160462466
"128",2015-05-12,13.5536766265799,-0.237990889738111
"129",2015-05-13,13.3296772197315,-0.223999406848451
"130",2015-05-14,13.119968507938,-0.209708711793494
"131",2015-05-15,12.9248497033647,-0.195118804573241
"132",2015-05-16,12.7443939807726,-0.180455722592164
"133",2015-05-17,12.5777703653044,-0.166623615468154
"134",2015-05-18,12.4239218446987,-0.153848520605697
"135",2015-05-19,12.2817914066939,-0.142130438004786
"136",2015-05-20,12.1503220390285,-0.131469367665419
"137",2015-05-21,12.0284567294409,-0.121865309587603
"138",2015-05-22,11.9151384656696,-0.113318263771328
"139",2015-05-23,11.809310235453,-0.105828230216606
"140",2015-05-24,11.7099150265296,-0.0993952089234309
"141",2015-05-25,11.6158958266378,-0.094019199891795
"142",2015-05-26,11.526195623516,-0.0897002031217138
"143",2015-05-27,11.4397574049029,-0.0864382186131749
"144",2015-05-28,11.3555241585367,-0.0842332463661837
"145",2015-05-29,11.2724388721559,-0.0830852863807454
"146",2015-05-30,11.1894445334991,-0.0829943386568459
"147",2015-05-31,11.1054841303046,-0.0839604031944958
"148",2015-06-01,11.0197108991436,-0.0857732311610508
"149",2015-06-02,10.9321190719176,-0.087591827225932
"150",2015-06-03,10.8429131293611,-0.0892059425564948
"151",2015-06-04,10.7522975522084,-0.090615577152743
"152",2015-06-05,10.6604768211937,-0.0918207310146748
"153",2015-06-06,10.5676554170514,-0.0928214041422901
"154",2015-06-07,10.4740378205158,-0.0936175965355854
"155",2015-06-08,10.3798285123213,-0.0942093081945732
"156",2015-06-09,10.285231973202,-0.0945965391192356
"157",2015-06-10,10.1904526838924,-0.0947792893095851
"158",2015-06-11,10.0956951251268,-0.0947575587656182
"159",2015-06-12,10.0011637776395,-0.0945313474873366
"160",2015-06-13,9.90706312216474,-0.0941006554747368
"161",2015-06-14,9.81359763943693,-0.093465482727817
"162",2015-06-15,9.72097181019035,-0.0926258292465825
"163",2015-06-16,9.62939011515931,-0.0915816950310386
"164",2015-06-17,9.53905703507814,-0.0903330800811677
"165",2015-06-18,9.45015684501239,-0.088900190065754
"166",2015-06-19,9.36279299735256,-0.0873638476598284
"167",2015-06-20,9.27704873882039,-0.0857442585321628
"168",2015-06-21,9.19300731613764,-0.0840414226827555
"169",2015-06-22,9.11075197602602,-0.0822553401116135
"170",2015-06-23,9.0303659652073,-0.0803860108187244
"171",2015-06-24,8.95193253040321,-0.0784334348040936
"172",2015-06-25,8.87553491833548,-0.0763976120677246
"173",2015-06-26,8.80125637572586,-0.0742785426096191
"174",2015-06-27,8.7291801492961,-0.0720762264297612
"175",2015-06-28,8.65938948576793,-0.0697906635281722
"176",2015-06-29,8.59196763186309,-0.0674218539048361
"177",2015-06-30,8.52699783430333,-0.0649697975597601
"178",2015-07-01,8.46456333981039,-0.062434494492944
"179",2015-07-02,8.404747395106,-0.0598159447043916
"180",2015-07-03,8.34763324691191,-0.0571141481940884
"181",2015-07-04,8.29328030252138,-0.05435294439053
"182",2015-07-05,8.24165261151375,-0.0516276910076261
"183",2015-07-06,8.1926903840399,-0.0489622274738544
"184",2015-07-07,8.14633383025067,-0.0463565537892272
"185",2015-07-08,8.10252316029695,-0.0438106699537268
"186",2015-07-09,8.06119858432958,-0.0413245759673657
"187",2015-07-10,8.02230031249944,-0.0388982718301367
"188",2015-07-11,7.98576855495739,-0.0365317575420478
"189",2015-07-12,7.9515435218543,-0.0342250331030947
"190",2015-07-13,7.91956542334103,-0.0319780985132709
"191",2015-07-14,7.88977446956844,-0.0297909537725891
"192",2015-07-15,7.8621108706874,-0.0276635988810403
"193",2015-07-16,7.83651483684877,-0.025596033838629
"194",2015-07-17,7.81292657820342,-0.023588258645348
"195",2015-07-18,7.79128630490222,-0.0216402733012053
"196",2015-07-19,7.77153422709601,-0.0197520778062028
"197",2015-07-20,7.75359389918262,-0.0179403279133981
"198",2015-07-21,7.73732225254752,-0.0162716466350918
"199",2015-07-22,7.72255956282318,-0.01476268972434
"200",2015-07-23,7.70914610564203,-0.0134134571811515
"201",2015-07-24,7.69692215663651,-0.0122239490055271
"202",2015-07-25,7.68572799143905,-0.0111941651974554
"203",2015-07-26,7.6754038856821,-0.0103241057569532
"204",2015-07-27,7.66579011499809,-0.00961377068400715
"205",2015-07-28,7.65672695501947,-0.00906315997862261
"206",2015-07-29,7.64805468137867,-0.00867227364080048
"207",2015-07-30,7.63961356970813,-0.00844111167053807
"208",2015-07-31,7.63124389564029,-0.00836967406783629
"209",2015-08-01,7.6227859348076,-0.00845796083269512
"210",2015-08-02,7.61407996284248,-0.00870597196511813
"211",2015-08-03,7.60496625537738,-0.00911370746509732
"212",2015-08-04,7.59528508804474,-0.00968116733263891
"213",2015-08-05,7.584876736477,-0.0104083515677429
"214",2015-08-06,7.57364632670134,-0.0112304097756626
"215",2015-08-07,7.56175838632391,-0.0118879403774299
"216",2015-08-08,7.54944229334561,-0.0123160929782991
"217",2015-08-09,7.53692742576734,-0.0125148675782683
"218",2015-08-10,7.52444316159,-0.0124842641773428
"219",2015-08-11,7.51221887881448,-0.0122242827755166
"220",2015-08-12,7.50048395544168,-0.0117349233727966
"221",2015-08-13,7.48946776947251,-0.0110161859691749
"222",2015-08-14,7.47939969890785,-0.0100680705646576
"223",2015-08-15,7.47050912174861,-0.00889057715924402
"224",2015-08-16,7.46302541599568,-0.00748370575292778
"225",2015-08-17,7.45717795964996,-0.00584745634572226
"226",2015-08-18,7.45319613071235,-0.00398182893760879
"227",2015-08-19,7.45130930718375,-0.00188682352860425
"228",2015-08-20,7.45174686706504,0.000437559881298455
"229",2015-08-21,7.45473818835715,0.002991321292102
"230",2015-08-22,7.4604449478787,0.00570675952155497
"231",2015-08-23,7.46875801771941,0.0083130698407059
"232",2015-08-24,7.4795005687867,0.0107425510672972
"233",2015-08-25,7.49249577198804,0.0129952032013385
"234",2015-08-26,7.50756679823087,0.0150710262428264
"235",2015-08-27,7.52453681842263,0.0169700201917609
"236",2015-08-28,7.54322900347077,0.0186921850481436
"237",2015-08-29,7.56346652428275,0.0202375208119747
"238",2015-08-30,7.585072551766,0.0216060274832506
"239",2015-08-31,7.60787025682797,0.0227977050619756
"240",2015-09-01,7.63168281037612,0.0238125535481455
"241",2015-09-02,7.65633338331788,0.0246505729417645
"242",2015-09-03,7.68164514656072,0.025311763242831
"243",2015-09-04,7.70744127101206,0.025796124451344
"244",2015-09-05,7.73354492757936,0.0261036565673045
"245",2015-09-06,7.75977928717007,0.0262343595907106
"246",2015-09-07,7.78595114353643,0.0261718563663598
"247",2015-09-08,7.81180178180985,0.02585063827342
"248",2015-09-09,7.83705610996654,0.0252543281566897
"249",2015-09-10,7.8614390359827,0.0243829260161581
"250",2015-09-11,7.88467546783454,0.0232364318518421
"251",2015-09-12,7.90649031349827,0.0218148456637257
"252",2015-09-13,7.92660848095009,0.0201181674518169
"253",2015-09-14,7.9447548781662,0.0181463972161158
"254",2015-09-15,7.96065441312282,0.0158995349566213
"255",2015-09-16,7.97403199379615,0.0133775806733283
"256",2015-09-17,7.9846125281624,0.0105805343662482
"257",2015-09-18,7.99212092419777,0.00750839603537035
"258",2015-09-19,7.99628208987847,0.00416116568069835
"259",2015-09-20,7.9968209331807,0.000538843302233971
"260",2015-09-21,7.99346236208068,-0.00335857110002458
"261",2015-09-22,7.9859312845546,-0.00753107752607907
"262",2015-09-23,7.97395260857868,-0.0119786759759224
"263",2015-09-24,7.95739353546862,-0.0165590731100522
"264",2015-09-25,7.9366904398982,-0.0207030955704264
"265",2015-09-26,7.91242198988067,-0.0242684500175256
"266",2015-09-27,7.88516685342931,-0.0272551364513651
"267",2015-09-28,7.85550369855738,-0.0296631548719288
"268",2015-09-29,7.82401119327815,-0.0314925052792248
"269",2015-09-30,7.7912680056049,-0.0327431876732565
"270",2015-10-01,7.75785280355088,-0.0334152020540142
"271",2015-10-02,7.72434425512937,-0.0335085484215094
"272",2015-10-03,7.69132102835364,-0.0330232267757316
"273",2015-10-04,7.65936179123696,-0.0319592371166859
"274",2015-10-05,7.62904521179258,-0.0303165794443734
"275",2015-10-06,7.60094995803379,-0.0280952537587913
"276",2015-10-07,7.57565469797385,-0.0252952600599397
"277",2015-10-08,7.55373809962603,-0.021916598347822
"278",2015-10-09,7.5357788310036,-0.0179592686224339
"279",2015-10-10,7.52220079597227,-0.0135780350313288
"280",2015-10-11,7.51280884180756,-0.0093919541647054
"281",2015-10-12,7.50725305163744,-0.00555579017011976
"282",2015-10-13,7.50518350858988,-0.00206954304756124
"283",2015-10-14,7.50625029579284,0.00106678720295772
"284",2015-10-15,7.51010349637429,0.00385320058144689
"285",2015-10-16,7.51639319346219,0.00628969708790095
"286",2015-10-17,7.5247694701845,0.00837627672231811
"287",2015-10-18,7.53488240966921,0.0101129394847064
"288",2015-10-19,7.54638209504427,0.0114996853750613
"289",2015-10-20,7.55891860943765,0.0125365143933767
"290",2015-10-21,7.57214203597731,0.013223426539664
"291",2015-10-22,7.58570245779123,0.0135604218139145
"292",2015-10-23,7.59924995800736,0.0135475002161325
"293",2015-10-24,7.61243461975368,0.013184661746318
"294",2015-10-25,7.62490652615815,0.0124719064044685
"295",2015-10-26,7.63643778213129,0.0115312559731402
"296",2015-10-27,7.64728857971384,0.0108507975825551
"297",2015-10-28,7.65784113272911,0.0105525530152724
"298",2015-10-29,7.6684776550004,0.0106365222712839
"299",2015-10-30,7.679580360351,0.0111027053505985
"300",2015-10-31,7.69153146260421,0.0119511022532102
"301",2015-11-01,7.70471317558333,0.0131817129791223
"302",2015-11-02,7.71950771311166,0.0147945375283332
"303",2015-11-03,7.7362972890125,0.0167895759008418
"304",2015-11-04,7.75546411710916,0.0191668280966519
"305",2015-11-05,7.77739041122491,0.0219262941157572
"306",2015-11-06,7.80245838518308,0.0250679739581683
"307",2015-11-07,7.83105025280696,0.0285918676238737
"308",2015-11-08,7.86354822791983,0.0324979751128778
"309",2015-11-09,7.90033452434502,0.0367862964251824
"310",2015-11-10,7.9417913559058,0.0414568315607866
"311",2015-11-11,7.98830093642549,0.0465095805196896
"312",2015-11-12,8.04053091990144,0.0522299834759474
"313",2015-11-13,8.10029072102723,0.0597598011257876
"314",2015-11-14,8.1696751946705,0.0693844736432698
"315",2015-11-15,8.25077919569889,0.081104001028395
"316",2015-11-16,8.34569757898005,0.094918383281156
"317",2015-11-17,8.4565251993816,0.110827620401555
"318",2015-11-18,8.5853569117712,0.128831712389598
"319",2015-11-19,8.73428757101648,0.148930659245282
"320",2015-11-20,8.90541203198509,0.171124460968604
"321",2015-11-21,9.10082514954465,0.195413117559564
"322",2015-11-22,9.32262177856282,0.22179662901817
"323",2015-11-23,9.57289677390723,0.250274995344409
"324",2015-11-24,9.85374499044552,0.280848216538292
"325",2015-11-25,10.1672612830453,0.313516292599816
"326",2015-11-26,10.5155405065743,0.348279223528976
"327",2015-11-27,10.9006775159001,0.38513700932578
"328",2015-11-28,11.3239765143925,0.423298998492399
"329",2015-11-29,11.78357909943,0.459602585037535
"330",2015-11-30,12.2768362168934,0.49325711746337
"331",2015-12-01,12.8010988126633,0.524262595769901
"332",2015-12-02,13.3537178326204,0.552619019957119
"333",2015-12-03,13.9320442226455,0.578326390025046
"334",2015-12-04,14.5334289286191,0.601384705973656
"335",2015-12-05,15.1552228964221,0.621793967802938
"336",2015-12-06,15.794777071935,0.639554175512973
"337",2015-12-07,16.4494424010387,0.65466532910367
"338",2015-12-08,17.1165698296138,0.667127428575071
"339",2015-12-09,17.7935103035409,0.676940473927164
"340",2015-12-10,18.4776147687009,0.684104465159951
"341",2015-12-11,19.1662341709743,0.688619402273435
"342",2015-12-12,19.8567194562419,0.690485285267613
"343",2015-12-13,20.5464215703844,0.689702114142477
"344",2015-12-14,21.2328542676715,0.686432697287071
"345",2015-12-15,21.9141825359289,0.681328268257413
"346",2015-12-16,22.5887341713714,0.674551635442551
"347",2015-12-17,23.2548369702139,0.666102798842463
"348",2015-12-18,23.9108187286711,0.655981758457159
"349",2015-12-19,24.5550072429577,0.644188514286633
"350",2015-12-20,25.1857303092886,0.630723066330891
"351",2015-12-21,25.8013157238785,0.61558541458993
"352",2015-12-22,26.4000912829423,0.59877555906375
"353",2015-12-23,26.9803847826946,0.580293499752344
"354",2015-12-24,27.5405240193503,0.560139236655729
"355",2015-12-25,28.0788367891242,0.538312769773899
"356",2015-12-26,28.5936508882311,0.514814099106832
"357",2015-12-27,29.0832941128856,0.489643224654568
"358",2015-12-28,29.5460942593027,0.462800146417077
"359",2015-12-29,29.9803791236971,0.434284864394364
"360",2015-12-30,30.3844765022835,0.404097378586428
"361",2015-12-31,30.7575831275858,0.373106625302253
"362",2016-01-01,31.1023714773634,0.344788349777641
"363",2016-01-02,31.422382965685,0.320011488321605
"364",2016-01-03,31.7211590066191,0.298776040934101
"365",2016-01-04,32.0022410142343,0.281082007615165
"366",2016-01-05,32.2691704025991,0.266929388364773
"367",2016-01-06,32.525488585782,0.25631818318292
"368",2016-01-07,32.7747369778516,0.249248392069639
"369",2016-01-08,33.0204569928765,0.245720015024894
"370",2016-01-09,33.2661900449252,0.245733052048706
"371",2016-01-10,33.5154775480663,0.249287503141069
"372",2016-01-11,33.7718609163683,0.256383368301975
"373",2016-01-12,34.0388815638997,0.267020647531446
"374",2016-01-13,34.3200809047292,0.28119934082946
"375",2016-01-14,34.6190003529252,0.298919448196031
"376",2016-01-15,34.9391813225563,0.320180969631132
"377",2016-01-16,35.2831762711984,0.343994948642106
"378",2016-01-17,35.6495818304565,0.36640555925807
"379",2016-01-18,36.0360056754428,0.386423844986339
"380",2016-01-19,36.4400554812697,0.404049805826901
"381",2016-01-20,36.8593389230495,0.41928344177979
"382",2016-01-21,37.2914636758945,0.432124752844949
"383",2016-01-22,37.7340374149169,0.442573739022428
"384",2016-01-23,38.1846678152291,0.4506304003122
"385",2016-01-24,38.6409625519434,0.45629473671427
"386",2016-01-25,39.100529300172,0.459566748228639
"387",2016-01-26,39.5609757350273,0.460446434855321
"388",2016-01-27,40.0199095316216,0.458933796594316
"389",2016-01-28,40.4749383650672,0.455028833445581
"390",2016-01-29,40.9236699104764,0.44873154540916
"391",2016-01-30,41.3637118429614,0.440041932485038
"392",2016-01-31,41.7926718376347,0.428959994673235
"393",2016-02-01,42.2086392328513,0.415967395216619
"394",2016-02-02,42.6116300199381,0.402990787086829
"395",2016-02-03,43.0021418534649,0.390511833526816
"396",2016-02-04,43.3806723880014,0.378530534536516
"397",2016-02-05,43.7477192781174,0.367046890115986
"398",2016-02-06,44.1037801783826,0.35606090026517
"399",2016-02-07,44.4493527433667,0.345572564984124
"400",2016-02-08,44.7849346276395,0.335581884272806
"401",2016-02-09,45.1110234857708,0.326088858131236
"402",2016-02-10,45.4281169723302,0.317093486559408
"403",2016-02-11,45.7367127418875,0.308595769557328
"404",2016-02-12,46.0373084490125,0.300595707124984
"405",2016-02-13,46.3304017482749,0.293093299262388
"406",2016-02-14,46.6164902942444,0.286088545969534
"407",2016-02-15,46.8960717414908,0.279581447246429
"408",2016-02-16,47.1696437445839,0.273572003093065
"409",2016-02-17,47.4375890893121,0.267945344728183
"410",2016-02-18,47.6998310863388,0.262241997026727
"411",2016-02-19,47.9561781775463,0.256347091207488
"412",2016-02-20,48.2064388048167,0.250260627270414
"413",2016-02-21,48.4504214100322,0.243982605215507
"414",2016-02-22,48.687934435075,0.237513025042816
"415",2016-02-23,48.9187863218273,0.230851886752269
"416",2016-02-24,49.1427855121712,0.223999190343932
"417",2016-02-25,49.359740447989,0.216954935817775
"418",2016-02-26,49.5694595711628,0.209719123173798
"419",2016-02-27,49.7717513235748,0.202291752412016
"420",2016-02-28,49.9664241471072,0.194672823532379
"421",2016-02-29,50.1532864836422,0.186862336534951
"422",2016-03-01,50.3321467750619,0.17886029141971
"423",2016-03-02,50.5028134632485,0.170666688186657
"424",2016-03-03,50.6650949900843,0.162281526835748
"425",2016-03-04,50.8187997974513,0.15370480736707
"426",2016-03-05,50.9633348908736,0.144535093422213
"427",2016-03-06,51.0965015304415,0.133166639567968
"428",2016-03-07,51.2156995398875,0.119198009445945
"429",2016-03-08,51.3183287429436,0.102629203056175
"430",2016-03-09,51.4017889633423,0.0834602203986847
"431",2016-03-10,51.4634800248158,0.0616910614734465
"432",2016-03-11,51.5008017510962,0.0373217262804317
"433",2016-03-12,51.5111539659159,0.0103522148197044
"434",2016-03-13,51.4919364930071,-0.0192174729087924
"435",2016-03-14,51.4405491561021,-0.0513873369050586
"436",2016-03-15,51.354391778933,-0.0861573771690161
"437",2016-03-16,51.2308641852323,-0.123527593700764
"438",2016-03-17,51.067366198732,-0.163497986500232
"439",2016-03-18,50.8612976431646,-0.206068555567477
"440",2016-03-19,50.6100583422621,-0.251239300902427
"441",2016-03-20,50.311048119757,-0.29901022250516
"442",2016-03-21,49.9625459302085,-0.348502189548434
"443",2016-03-22,49.5663472514851,-0.396198678723444
"444",2016-03-23,49.1251266922821,-0.441220559203046
"445",2016-03-24,48.6415588612949,-0.483567830987177
"446",2016-03-25,48.118318367219,-0.5232404940759
"447",2016-03-26,47.5580798187498,-0.560238548469158
"448",2016-03-27,46.9635178245829,-0.594561994166966
"449",2016-03-28,46.3373069934135,-0.626210831169359
"450",2016-03-29,45.6821219339372,-0.655185059476317
"451",2016-03-30,45.0006372548494,-0.681484679087802
"452",2016-03-31,44.2955275648455,-0.70510969000388
"453",2016-04-01,43.569467472621,-0.726060092224493
"454",2016-04-02,42.8251315868713,-0.744335885749678
"455",2016-04-03,42.0651945162919,-0.759937070579419
"456",2016-04-04,41.2923308695782,-0.772863646713716
"457",2016-04-05,40.5092152554256,-0.783115614152571
"458",2016-04-06,39.7183649594742,-0.790850295951415
"459",2016-04-07,38.9216679751424,-0.796696984331831
"460",2016-04-08,38.1208549727931,-0.800813002349251
"461",2016-04-09,37.3176566227895,-0.803198350003669
"462",2016-04-10,36.5138035954944,-0.803853027295098
"463",2016-04-11,35.7110265612709,-0.802777034223446
"464",2016-04-12,34.911056190482,-0.799970370788948
"465",2016-04-13,34.1156231534906,-0.795433036991383
"466",2016-04-14,33.3264581206598,-0.789165032830802
"467",2016-04-15,32.5452917623525,-0.781166358307232
"468",2016-04-16,31.7738547489319,-0.771437013420677
"469",2016-04-17,31.0138777507608,-0.759976998171105
"470",2016-04-18,30.2670914382022,-0.746786312558534
"471",2016-04-19,29.5352264816193,-0.731864956582967
"472",2016-04-20,28.8200135513749,-0.715212930244402
"473",2016-04-21,28.123183317832,-0.696830233542848
"474",2016-04-22,27.4464664513537,-0.676716866478277
"475",2016-04-23,26.7912437853055,-0.655222666048218
"476",2016-04-24,26.1574968050629,-0.633746980242648
"477",2016-04-25,25.5448571590038,-0.612639646059062
"478",2016-04-26,24.9529564955063,-0.591900663497469
"479",2016-04-27,24.3814264629485,-0.571530032557867
"480",2016-04-28,23.8298987097082,-0.551527753240254
"481",2016-04-29,23.2980048841636,-0.531893825544628
"482",2016-04-30,22.7853766346926,-0.512628249470993
"483",2016-05-01,22.2916456096733,-0.493731025019343
"484",2016-05-02,21.8164434574836,-0.475202152189688
"485",2016-05-03,21.3594018265015,-0.457041630982022
"486",2016-05-04,20.9201523651052,-0.43924946139634
"487",2016-05-05,20.4983267216725,-0.421825643432662
"488",2016-05-06,20.0935565445816,-0.404770177090949
"489",2016-05-07,19.7054734822103,-0.388083062371248
"490",2016-05-08,19.3337091829368,-0.371764299273522
"491",2016-05-09,18.9779665956816,-0.355742587255232
"492",2016-05-10,18.6382338715354,-0.339732724146177
"493",2016-05-11,18.3145704621317,-0.323663409403757
"494",2016-05-12,18.0070358191036,-0.307534643028024
"495",2016-05-13,17.7156893940847,-0.291346425018947
"496",2016-05-14,17.4405906387082,-0.275098755376529
"497",2016-05-15,17.1817990046074,-0.258791634100778
"498",2016-05-16,16.9393739434157,-0.242425061191682
"499",2016-05-17,16.7133749067664,-0.22599903664927
"500",2016-05-18,16.5038613462929,-0.2095135604735
"501",2016-05-19,16.3108927136285,-0.192968632664396
"502",2016-05-20,16.1345284604066,-0.176364253221969
"503",2016-05-21,15.9748280382604,-0.159700422146198
"504",2016-05-22,15.8318508988233,-0.142977139437081
"505",2016-05-23,15.7056564937286,-0.126194405094639
"506",2016-05-24,15.5963042746098,-0.109352219118858
"507",2016-05-25,15.5036205726104,-0.0926837019993574
"508",2016-05-26,15.4264992369158,-0.0771213356946117
"509",2016-05-27,15.3636009962216,-0.0628982406942402
"510",2016-05-28,15.3135865792233,-0.0500144169982466
"511",2016-05-29,15.2751167146167,-0.0384698646066255
"512",2016-05-30,15.2468521310973,-0.0282645835193769
"513",2016-05-31,15.2274535573608,-0.0193985737365079
"514",2016-06-01,15.2155817221028,-0.0118718352580132
"515",2016-06-02,15.2098973540189,-0.00568436808388384
"516",2016-06-03,15.2090611818048,-0.000836172214143005
"517",2016-06-04,15.211733934156,0.00267275235123599
"518",2016-06-05,15.2165763397683,0.00484240561223181
"519",2016-06-06,15.2222491273371,0.00567278756885869
"520",2016-06-07,15.2274130255582,0.00516389822110419
"521",2016-06-08,15.2307287631272,0.00331573756898251
