"","site_location_name","Aquatic","Bryophyte","Chenopod","Cycad","Epiphyte","Fern","Forb","Fungus","Grass.tree","Heath.shrub","Hummock.grass","NC","Rush","Sedge","Shrub","Shrub.Mallee","Tree.fern","Tree.Mallee","Tree.Palm","Tussock.grass","Vine","grass","shrub","tree","vegetation_type"
"168","NTAGFU0030",0,0,0,0,0,0.2,1.2,0,0,0,0.5,0,0,0.7,3.1,0,0,0,49.5,28.4,0,30.8,3.1,49.5,"tree"
"169","NTAGFU0031",0,0,0,0,0,0,0.4,0,0,0,5,0,0,0.5,31.8,0,0,0,2,25.7,0,31.6,31.8,2,"shrub"
"170","NTAGFU0032",0,0,0,0,0,0,0.8,0,0,0,0.4,0,0,0.2,16.7,0.7,0,0,0.2,35,0,36.4,17.4,0.2,"grass"
"171","NTAGFU0033",0,0,0,0,0,0,0.4,0,0,0,0,0,0,1.1,3.6,0,0,0,71.4,5,0,6.5,3.6,71.4,"tree"
"172","NTAGFU0034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,20.4,13.2,0,13.2,18.7,20.4,"tree"
"173","NTAGFU0035",0,0,0,0,0,0,2.4,0,0,0,0.7,0,0,0.9,5.4,0,0,0,18.5,20.9,0,24.9,5.4,18.5,"grass"
"174","NTAGFU0036",0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0.4,2.4,0,0,8.4,34.1,18.5,0,19.4,2.4,42.5,"tree"
"175","NTAGFU0037",0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.8,15,0,0,0,17.9,48.5,0,49.7,15,17.9,"grass"
"176","NTAGFU0038",0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.4,4,0,0,3.3,49.2,21.1,0,22.4,4,52.5,"tree"
"177","NTAGFU0039",0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,5.6,0,0,9.6,1.2,72.4,0,73.8,5.6,10.8,"grass"
"178","NTAGFU0040",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,47.3,0,0,0,25.6,34.8,0.1,35.4,47.4,25.6,"shrub"
"179","NTAGFU0041",0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,6,0,0,0,24,64.8,0.3,69.3,6.3,24,"grass"
"180","NTAMAC0001",0,0,0.85,0,0,0,6.7,0,0,0,7.75,0,0,0,12.6,0.35,0,0.05,1.35,14.2,0,28.65,13.8,1.4,"grass"
"181","NTAMAC0002",0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1.25,0,0,0,18.95,8.6,0,8.85,1.25,18.95,"tree"
"182","NTAMAC0003",0,0,0,0,0.1,0,2.5,0,0,0,0.1,0,0,0,3.35,0,0,0,1.2,38.95,0,41.55,3.35,1.2,"grass"
"183","NTAMGD0001",0,0,0,0,0,0,12.8,0,0,0,0,0,0,0.2,13,0,0,0,14.8,11.8,0.1,24.8,13.1,14.8,"grass"
"184","NTAMGD0002",0,0,0,0,0,0,14.5,0,0,0,0,0,0,2.4,0,0,0,0,0,20.1,0.5,37,0.5,0,"grass"
"185","NTAMGD0003",0,0,0,0,0,0,9.5,0,0,0,11.6,0,0,1.9,7.6,0,0,0,8,11,1,34,8.6,8,"grass"
"186","NTAMGD0004",0,0,0,0,0,0,10,0,0,0,0,0,0,0.3,3.8,0.1,0,0.9,2.8,37,1,47.3,4.9,3.7,"grass"
"187","NTAMGD0005",0,0,0,0,0,0,5.9,0,0,0,8.1,0,0,0.2,20.9,0,0,6.1,0.2,18.1,4.6,32.3,25.5,6.3,"grass"
"188","NTAPCK0001",0,0,0,0,0,0,5,0,0,0,0,0,0,0,37,0,0,0,27.8,36.6,0.2,41.6,37.2,27.8,"grass"
"189","NTAPCK0002",0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,12.4,0,0,0,26.4,34.9,0,46.5,12.4,26.4,"grass"
"190","NTAPCK0004",0,0,0,0,0,0,8.25,0,0,0.2,0,0,0.05,0.1,9.9,0,0,0,33.25,54.3,5.35,62.7,15.45,33.25,"grass"
"191","NTAPCK0005",0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,5.6,0,0,0,18.4,3.4,0,4.2,5.6,18.4,"tree"
"192","NTAPCK0006",0,0,0,0,0,0,16.85,0,0,0.2,0,0,0.65,5.95,15.6,0,0,0,10.1,49.25,0.3,72.7,16.1,10.1,"grass"
"193","NTAPCK0007",0,0,0,0,0,0,10.5,0,0,0.55,0,0,0,0.35,14.9,0,0,0,33.5,52.4,2.7,63.25,18.15,33.5,"grass"
"194","NTASSD0008",0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,7.9,0,0,0,0,13.8,0,16.6,7.9,0,"grass"
"195","NTASSD0011",0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.3,0.1,0,"grass"
"196","NTASSD0012",0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,6.7,0.2,0,"grass"
"197","NTASSD0013",0,0,1.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,1.2,0,"shrub"
"198","NTASSD0014",0,0,3.5,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.1,3.5,0,"grass"
"199","NTASSD0015",0,0,1,0,0,0,7.2,0,0,0,0,0,0,0,4.5,0,0,0,1.3,0.4,0,7.6,5.5,1.3,"grass"
"200","NTASSD0016",0,0,1.7,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8,1.7,0,"grass"
"201","NTASSD0017",0,0,2.6,0,0,0,0.5,0,0,0,0,0,0,0,5.7,0,0,0,0,1.6,0,2.1,8.3,0,"shrub"
"202","NTASSD0018",0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,5.9,0,0,"grass"
"203","NTASSD0019",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,5.6,0,0,0,1.4,1.5,0,2.2,5.6,1.4,"shrub"
"204","NTASTU0001",0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,2,0,0,0,14.6,15.6,0,17.8,2,14.6,"grass"
"205","NTASTU0002",0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,2.9,0,0,2.3,18.8,34.7,0,35.3,2.9,21.1,"grass"
"206","NTASTU0003",0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,5.2,0,0,0,18.6,54.9,0.1,59.4,5.3,18.6,"grass"
"207","NTASTU0004",0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,5.9,0,0,0,20.6,66.7,4.5,71.6,10.4,20.6,"grass"
"208","NTASTU0005",0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,10.1,0,0,0,21.9,29.9,0,36.7,10.1,21.9,"grass"
"209","NTATAN0001",0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,30.5,5.2,0,0.3,0.7,3,0,17.8,35.7,1,"shrub"
"210","NTATAN0002",0,0,0,0,0,0,0.5,0,0,0,18.2,0,0,0,31.7,0,0,0,1.2,8.7,0,27.4,31.7,1.2,"shrub"
"211","NTATAN0003",0,0,0,0,0,0,8.7,0,0,0,21,0,0,0.2,5,0,0,0,0.8,0.2,0.1,30.1,5.1,0.8,"grass"
"212","NTATAN0004",0,0,0,0,0,0,6.8,0,0,0,9,0,0,1.5,1.4,0.4,0,0.8,0,8.8,0.1,26.1,1.9,0.8,"grass"
"213","NTTDAB0001",0,0,0,0,0,0,1.2,0,0,0,1.1,0,0,0.4,28.9,0,0,0,33.1,15.4,0.3,18.1,29.2,33.1,"tree"
"214","NTTDAC0001",0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,20.6,0,0,0,40.5,43.5,2.6,47.2,23.2,40.5,"grass"
"215","NTTDMR0001",0,0,0,0,0,0,2.8,0,0,0,8,0,0,17.8,14.5,0,0,0,3.9,8.7,2.2,37.3,16.7,3.9,"grass"
"216","NTTDMR0002",0,0,0,0,0,0,1.2,0,0,0,8.3,0,0,8.9,3.5,0,0,0,7.1,26.8,0.3,45.2,3.8,7.1,"grass"
"217","NTTDMR0003",0,0,0,0,0,0,2.7,0,0,0,2.2,0,0,13.2,3,0,0,0,4.5,30.6,2.2,48.7,5.2,4.5,"grass"
"218","NTTMGD0001",0,0,0,0,0,0,9.7,0,0,0,0,0,0,4.5,3.2,0,0,0,10.4,30.7,0,44.9,3.2,10.4,"grass"
"219","NTTPCK0001",0,0,0,0,0,0,5.9,0,0,0,0,0,0,3.7,24.8,0,0,0,54.8,43.8,0.3,53.4,25.1,54.8,"tree"
"220","NTTSTU0001",0,0,0,0,0,0.6,5.6,0,0,0,0,0,0,1.4,3.5,0,0,0.2,55.6,32.5,1.9,39.5,5.4,55.8,"tree"
"221","QDABBN0001",0,0,0,0,0,14.7,0.2,0,0,0,0,0,0,0,40.2,0,0,0,35.7,12.4,1.5,12.6,41.7,35.7,"shrub"
"222","QDABBN0002",0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0.3,11.2,0,0,0.1,48.6,15.8,0.6,16.9,11.8,48.7,"tree"
"223","QDABBS0001",0,0,0,0,0,0,10.6,0,0,0,0,0,0,6.1,0,0,0,0,0,80.1,1.3,96.8,1.3,0,"grass"
"224","QDABBS0002",0,0,9.5,0,0,0,3.3,0,0,0,0,0,0,7.5,0,0,0,0,0,45.6,0.8,56.4,10.3,0,"grass"
"225","QDABBS0003",0,0,2,0,0.1,0.4,2.9,0,0,0.3,0,0,0,0.8,17.6,0,0,0,63.3,35.9,0.3,39.6,20.2,63.3,"tree"
"226","QDABBS0004",0,0,0,1,0,0,9.6,0,0,0,0,0,0.6,1.2,4.9,0,0,0,29,42,2.2,53.4,8.1,29,"grass"
"227","QDABBS0005",0,0,0.6,0,0,0.1,9.6,0,0,0,0,0,0.3,3.4,2.2,0,0,0,32.3,28.7,1.3,42,4.1,32.3,"grass"
"228","QDABBS0006",0,0,0.5,0,0,0,7.2,0,0,0,0,0,0,4.7,0,0,0,0,21.6,51.1,0.8,63,1.3,21.6,"grass"
"229","QDABBS0007",0,0,5.1,0,0,0,12.8,0,0,0,0,0,0,2.2,1,0,0,0,14.7,20.7,0.7,35.7,6.8,14.7,"grass"
"230","QDABBS0008",0,0,14.6,0,0,0,18.5,0,0,0,0,0,0,11.5,1.2,0,0,0,9,50.1,0.9,80.1,16.7,9,"grass"
"231","QDABBS0009",0,0,4.8,0,0,0.1,23,0,0,0,0,0,0,2.6,10.1,0,0,0,42.5,22.2,0.4,47.8,15.3,42.5,"grass"
"232","QDABBS0010",0,0,7.3,0,0,0.4,39.2,0,0,0,0,0,0,0.3,73.9,0,0,0,42,11.5,1.8,51,83,42,"shrub"
"233","QDACHC0001",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,2.3,0,0,0,7.6,1.9,0,2.1,2.3,7.6,"tree"
"234","QDACHC0002",0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,8.4,0,0,0,11.1,0.2,0,0.2,8.5,11.1,"tree"
"235","QDACHC0003",0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,10.6,5.3,0,5.3,2.4,10.6,"tree"
"236","QDACHC0004",0,0,1.7,0,0,0,0.9,0,0,0,0,0,0,4.5,1.9,0,0,0,7.6,8.6,0,14,3.6,7.6,"grass"
"237","QDACHC0005",0,0,0.8,0,0,0,0.5,0,0,0,0,0,0,0.4,0,0,0,0,1,6.4,0,7.3,0.8,1,"grass"
"238","QDACHC0006",0,0,4.2,0,0,0,0.6,0,0,0,0,0,0,0.4,0,0,0,0,0,8.8,0,9.8,4.2,0,"grass"
"239","QDACHC0007",0,0,3.5,0,0,0,0.4,0,0,0,0,0,0,0,0.7,0,0,0,0,6.8,0,7.2,4.2,0,"grass"
"240","QDACYP0001",0,0,0,0,4.5,0,0.4,0,0,0,0,0,0,0,82.4,0,0,0,0.5,2.6,0,3,82.4,0.5,"shrub"
"241","QDACYP0002",0,0,0,0,0,0.2,0.7,0,6.6,0,0,0,0,24.6,58.5,0,0,0,1.3,1.5,1.9,26.8,67,1.3,"shrub"
"242","QDACYP0003",0,0,0,0,5,0,0.6,0,0,0,17.8,0,0,19.6,101.1,0,0,0,0.7,0.5,0,38.5,101.1,0.7,"shrub"
"243","QDACYP0004",0,0,0,0,0,0.1,17.7,0,0,0,0,0,0.4,5,9.1,0,0,0,27.8,34.8,1.2,57.9,10.3,27.8,"grass"
"244","QDACYP0005",0,0,0,0,0,0,12,0,0,0,0,0,0.6,9,9.4,0,0,0,29.4,50.2,0,71.8,9.4,29.4,"grass"
"245","QDACYP0006",0,0,0,0,0,0,5,0,0,0,0,0,0,0.2,11.6,0,0,0,28.3,54.9,0.4,60.1,12,28.3,"grass"
"246","QDACYP0007",0,0,0,0,0.3,1.2,3.3,0,0,0,0,0,0,0.3,17.1,0,0,0,48,71.6,0,75.2,17.1,48,"grass"
"247","QDACYP0008",0,0,0,0,0,0,2.1,0,15,1.4,0,0,2.3,14,9.7,0,0,0,33.7,10.9,1.3,29.3,27.4,33.7,"tree"
"248","QDACYP0009",0,0,0,0,0,0.6,6.6,0,0,0,0,0,0.4,1,6.1,0,0,0,36.7,64.8,0.6,72.8,6.7,36.7,"grass"
"249","QDACYP0010",0,0,0,0,0,0,6.4,0,0,0,0,0,0,4.3,1.5,0,0,0,0.2,107.7,5.4,118.4,6.9,0.2,"grass"
"250","QDACYP0011",0,0,0,0,0,0.2,4.1,0,0,0,0,0,0,2.8,5.3,0,0,0,31.9,66.7,0.8,73.6,6.1,31.9,"grass"
"251","QDACYP0012",0,0,0,0,0.3,0,5.9,0,0,0,0,0,0,0,34.7,0,0,0,136.3,0.3,58.7,6.2,93.4,136.3,"tree"
"252","QDACYP0013",0,0,0,0,0,0,3.8,0,0,0,0,0,0,0.4,5.6,0,0,0,35,64.8,0.5,69,6.1,35,"grass"
"253","QDACYP0014",0,0,0,0,0,0,8.8,0,0,0,0,0,0,8.5,5.1,0.1,0,0,41.2,61.2,0,78.5,5.2,41.2,"grass"
"254","QDACYP0015",0,0,0,0,0,0,0.9,0,0,0,0,0,0,3.5,0.4,0,0,0,26.2,62.8,0,67.2,0.4,26.2,"grass"
"255","QDACYP0016",0,0,0,0,0,0,1.7,0,0,23.8,0,0,2.4,14,12.5,0.1,0,0,69.3,15.1,0.7,33.2,37.1,69.3,"tree"
"256","QDACYP0017",0,0,0,0,0,0.1,0.9,0,0,0,0,0,2.7,3.4,57.6,0,0,0,22.4,27.5,5.3,34.5,62.9,22.4,"shrub"
"257","QDACYP0018",0,0,0,0,0,0,1.6,0,0,0,0,0,3.2,10.6,51.4,0,0,0,39,7.5,2.1,22.9,53.5,39,"shrub"
"258","QDACYP0019",0,0,0,0,0.5,0,3.9,0,0,0,0,0,0.2,44.5,41,0,0,0,5.1,0.1,0.2,48.7,41.2,5.1,"grass"
"259","QDACYP0020",0,0,0,0,0,0,0.8,0,0,0,0,0,3.2,9.1,35.3,0,0,0.6,45.9,6.2,1.1,19.3,36.4,46.5,"tree"
"260","QDACYP0021",0,0,0,0,0,0,5.2,0,0,0,0,0,5.7,1,16.1,0,0,0,55.1,23.4,4.1,35.3,20.2,55.1,"tree"
"261","QDACYP0022",0,0,0,0,0,0,3.5,0,0,0,0,0,0.2,44.8,7.5,0.1,0,0,41.2,13.6,0,62.1,7.6,41.2,"grass"
"262","QDACYP0023",0,0,0,0,0,0,3.8,0,0,0,0,0,0,0.6,7.1,0,0,0,48.7,60.7,2.8,65.1,9.9,48.7,"grass"
"263","QDACYP0024",0,0,0,0,0.1,0,4.2,0,0,0,0,0,3.5,0.5,7.4,0,0,0,58.5,45.5,0.5,53.7,7.9,58.5,"tree"
"264","QDADEU0001",0,0,0,0,0,0,34.4,0,0,0,0,0,0,0.6,0.6,0,0,0,4.5,66.9,1.7,101.9,2.3,4.5,"grass"
"265","QDAEIU0001",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0.1,0.4,0,0,0,0,55.7,0,56.5,0.4,0,"grass"
"266","QDAEIU0002",0,0,0,0,0,0,1.3,0,0,0,0,0,0,4.1,0.4,0,0,0,7.8,45.7,0,51.1,0.4,7.8,"grass"
"267","QDAEIU0003",0,0,0,0,0,0,1.4,0,0,0,0,0,0.1,0,0.5,0,0,0.6,3.9,48.8,0,50.3,0.5,4.5,"grass"
"268","QDAEIU0004",0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0.2,0,0,0,10.3,77.8,0,80.9,0.2,10.3,"grass"
"269","QDAEIU0005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.2,0,6.2,0,0.3,"grass"
"270","QDAEIU0006",0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,5.5,0,0,0,41.7,22.4,0,23,5.5,41.7,"tree"
"271","QDAEIU0007",0,0,0,0,0,0,2.1,0,0,0,0,0,0.1,0,6.9,0,0,0,42.4,18.3,0,20.5,6.9,42.4,"tree"
"272","QDAEIU0008",0,0,0.2,0,0,0,7.1,0,0,0,0,0,0,1.9,37.1,0,0,0,6.4,40.3,0.4,49.3,37.7,6.4,"grass"
"273","QDAEIU0009",0,0,0,0,0,0,17,0,0,0,0,0,0,2,5.1,0,0,0,3.5,89.7,2.1,108.7,7.2,3.5,"grass"
"274","QDAEIU0010",0,0,0,0,0,0,6.7,0,0,0,0,0,0,0.6,20.4,0,0,0,29.3,34.1,0.4,41.4,20.8,29.3,"grass"
"275","QDAGUP0001",0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,21.2,0,0,0,12.2,15.3,0,16.3,21.2,12.2,"shrub"
"276","QDAGUP0002",0,0,0,0,0.1,0,1.4,0,0,0,0,0,0,0,7.5,0,0,0,16.3,8.8,0,10.2,7.5,16.3,"tree"
"277","QDAGUP0003",0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,11.4,0,0,0,18.8,8.2,0,8.4,11.4,18.8,"tree"
"278","QDAGUP0004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,13.7,2.9,0,2.9,5.4,13.7,"tree"
"279","QDAGUP0005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,0,25.2,0.3,0,0.3,20.4,25.2,"tree"
"280","QDAGUP0006",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,11.6,0,0,0,12.5,0.1,0,0.2,11.6,12.5,"tree"
"281","QDAGUP0007",0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0.2,0,0,0,0,40.7,0,43.4,0.2,0,"grass"
"282","QDAGUP0008",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.1,17.6,0,0,0,13.6,19.3,0,19.6,17.6,13.6,"grass"
"283","QDAGUP0009",0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0.4,0,0,0,0.4,47,0,48.5,0.4,0.4,"grass"
"284","QDAGUP0010",0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.3,20.6,0,0,0,3.1,5.4,0,6.1,20.6,3.1,"shrub"
"285","QDAGUP0011",0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,14.3,0,0,0,19.7,21,0,23.6,14.3,19.7,"grass"
"286","QDAGUP0012",0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,2.3,0,0,2.2,0.4,21.2,0,22,2.3,2.6,"grass"
"287","QDAGUP0013",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0.2,24.3,0,24.4,0.2,0.2,"grass"
"288","QDAGUP0014",0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,47.4,0,49.1,0,0,"grass"
"289","QDAGUP0015",0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.1,0,0,0,0,63.1,0.9,63.7,1,0,"grass"
"290","QDAGUP0016",0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,3.1,0,0,0,9,44.8,0.3,45.7,3.4,9,"grass"
"291","QDAGUP0017",0,0,3,0,0,1.3,1.9,0,0,0,0,0,0,0.1,2.8,0,0,0,0,40.5,0.4,42.5,6.2,0,"grass"
"292","QDAGUP0018",0,0,0,0,0,0,0.2,0,0,0,0,0,0,1.7,6.6,0,0,0,21.4,29.6,0.2,31.5,6.8,21.4,"grass"
"293","QDAGUP0019",0,0,10.5,0,0,0,1.1,0,0,0,0,0,0,0,0.1,0,0,0,0,18.1,0,19.2,10.6,0,"grass"
"294","QDAGUP0020",0,0,9.2,0,0,0,6.3,0,0,0,0,0,0,4.1,0,0,0,0,0,39.7,0,50.1,9.2,0,"grass"
"295","QDAGUP0021",0,0,0,0,0.2,0,0.5,0,0,0,0,0,0,2.1,12.4,0,0,0,20.1,2.1,7.9,4.7,20.3,20.1,"shrub"
"296","QDAGUP0022",0,0,14.7,0,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,21.6,0.1,22.2,14.8,0,"grass"
"297","QDAGUP0023",0,0,0,0,0,0,0.1,0,0,0,0,0,0,33.4,0,0,0,0,0,27.8,0,61.3,0,0,"grass"
"298","QDAGUP0024",0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,10.1,0,10.1,9.3,0,"grass"
"299","QDAGUP0025",0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.4,4.6,0,0,0,13.6,25.8,6.6,28,11.2,13.6,"grass"
"300","QDAGUP0026",0,0,0,0,0.1,0,0.4,0,0,0,0,0,0,0,6.7,0,0,0,4.8,41.1,0,41.5,6.7,4.8,"grass"
"301","QDAGUP0027",0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,10.8,0,0,0,51.4,0.6,0.1,0.6,10.9,51.4,"tree"
"302","QDAGUP0028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,0,25.8,2.1,0.2,2.1,25.7,25.8,"tree"
"303","QDAGUP0029",0,0,0,0,0,0,0.5,0,0,0,0,0,0,1.6,8.2,0,0,0,2.4,16.9,0,19,8.2,2.4,"grass"
"304","QDAGUP0030",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.7,7.3,0,0,0,7.4,21.2,0,22.1,7.3,7.4,"grass"
"305","QDAGUP0031",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.9,4.3,0,0,0,8.9,18.9,0,20.3,4.3,8.9,"grass"
"306","QDAMGD0001",0,0,0.2,0,0,0,1.2,0,0,0,0,0,0,0,0.8,0,0,0,0,30.8,0,32,1,0,"grass"
"307","QDAMGD0002",0,0,0.5,0,0,0,2.6,0,0,0,0,0,0,1.2,5,0,0,0,14.4,19.8,0,23.6,5.5,14.4,"grass"
"308","QDAMGD0003",0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,39.9,0,40.8,0,0,"grass"
"309","QDAMGD0004",0,0,6,0,0.1,0,0.6,0,0,0,0,0,0,0,1.3,0,0,0,9.2,10.7,0,11.3,7.3,9.2,"grass"
"310","QDAMGD0005",0,0,0.6,0,0.3,0,0.9,0,0,0,0,0,0,4.1,4.4,0,0,0,12.7,21.4,0.1,26.4,5.1,12.7,"grass"
"311","QDAMGD0006",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,23.6,0,24.3,0,0,"grass"
"312","QDAMGD0007",0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0.8,0,0,0,0.8,24.8,0,26.3,0.8,0.8,"grass"
"313","QDAMGD0008",0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,20.2,0,20.9,0,0,"grass"
"314","QDAMGD0009",0,0,1.9,0,0,0,6,0,0,0,0,0,0,0.4,0.6,0,0,0,0,0.7,0,7.1,2.5,0,"grass"
"315","QDAMGD0010",0,0,0.1,0,0.1,13.5,4.6,0,0,0,0,0,0,4.3,15.4,0,0,0,13.7,1.8,0,10.7,15.5,13.7,"shrub"
"316","QDAMGD0011",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0,13.8,0.3,0,"grass"
"317","QDAMGD0012",0,0,2.1,0,0.2,0,1.8,0,0,0,0,0,0,0,14.6,0,0,0,4.1,0,0,1.8,16.7,4.1,"shrub"
"318","QDAMGD0013",0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,13.6,0.2,0,"grass"
"319","QDAMGD0014",0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,11.8,0,14.3,0,0,"grass"
"320","QDAMGD0015",0,0,0.2,0,0.1,0,0.6,0,0,0,0,0,0,0.1,2.2,0,0,0,9.5,4.1,0,4.8,2.4,9.5,"tree"
"321","QDAMGD0016",0,0,0.2,0,0.1,0,0.4,0,0,0,0,0,0,0,2.7,0,0,0,8.4,7.4,0.1,7.8,3,8.4,"tree"
"322","QDAMGD0017",0,0,0.1,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,17.7,0,19.9,0.1,0,"grass"
"323","QDAMGD0018",0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,35.9,0,38.1,0,0,"grass"
"324","QDAMGD0019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,18.7,0,0,"grass"
"325","QDAMGD0020",0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.3,0,0,0,16.4,5.5,0.1,5.7,0.4,16.4,"tree"
"326","QDAMGD0021",0,0,0,0,0,0,0.7,0,0,0,0.9,0,0,0,0,0,0,0,0,16.7,0,18.3,0,0,"grass"
"327","QDAMGD0022",0,0,0,0,0,0,1.3,0,0,0,0,0,0,0.3,0.3,0,0,0,0,15.4,0,17,0.3,0,"grass"
"328","QDAMGD0023",0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,9.3,0,0,0,15,33.4,0,38.1,9.3,15,"grass"
"329","QDAMGD0024",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.4,0,0,0,1.2,5.8,0,5.9,0.4,1.2,"grass"
"330","QDAMGD0025",0,0,0,0,0.2,0,0.1,0,0,0,0.2,0,0,0,5.3,0,0,0,22.5,0.7,0,1,5.3,22.5,"tree"
"331","QDAMGD0026",0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,4.4,0,0,0,16.1,0.9,0,1.2,4.4,16.1,"tree"
"332","QDAMGD0027",0,0,0,0,0,0,7.1,0,0,0,0,0,0,0.3,0,0,0,0,0.1,24.4,2.2,31.8,2.2,0.1,"grass"
"333","QDAMGD0028",0,0,0,0,0,0,16.5,0,0,0,0,0,0,0.2,0.1,0,0,0,0,25.1,0.5,41.8,0.6,0,"grass"
"334","QDAMII0001",0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.4,0,0,0,2,3.9,0,4.9,2.4,2,"grass"
"335","QDAMII0002",0,0,0,0,0,0,0.4,0,0,0,3.5,0,0,0,0.9,0.8,0,3.1,0.2,18.8,2.2,22.7,3.9,3.3,"grass"
"336","QDAMUL0001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,0,0,0.9,42.8,0.9,0,0.9,15.3,43.7,"tree"
"337","QDAMUL0002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8,0,0,0,0,48.8,"tree"
"338","QDAMUL0003",0,0,0,0,0,0.1,2.6,0,0,0,0,0,0,0,6.9,0,0,0,46.1,4.7,0,7.3,6.9,46.1,"tree"
"339","QDASEQ0001",0,0,0,0,0,0.4,4.2,0,0,1,0,0,8.7,0.2,17,0,0,0,127.7,27.1,7,40.2,25,127.7,"tree"
"340","QDASEQ0002",0,0,0.1,0,0,0.6,14.8,0,0,0.3,0,0,0,2.4,2.6,0,0,0,0,101.6,0.2,118.8,3.2,0,"grass"
