"","site_unique","time","diff","bs","pv","npv","ue"
"265","QDABBS0004-58726","2019-03-31",-5,11.5454545454545,25.9256198347107,61.4710743801653,16.1818181818182
"266","QDABBS0005-58747","2019-03-31",-6,5.01652892561984,36.7520661157025,57.0165289256198,17.2066115702479
"267","QDABBS0006-58727","2019-04-10",0,15.5289256198347,35.6280991735537,47.3884297520661,19.2809917355372
"268","QDABBS0007-58711","2019-04-03",-7,17.8181818181818,34.5206611570248,46.3388429752066,14.3305785123967
"269","QDABBS0008-58728","2019-04-08",-3,74.7768595041322,7.36363636363636,16.2066115702479,4.87603305785124
"270","QDABBS0009-58729","2019-04-11",-2,5.82644628099174,50.2727272727273,42.6363636363636,17.8429752066116
"271","QDABBS0010-58963","2021-03-31",3,5.70247933884298,50.7520661157025,42.5454545454545,24.1239669421488
"272","QDACHC0001-53592","2013-04-21",-1,58.5950413223141,11.3057851239669,28.7190082644628,6.42148760330578
"273","QDACHC0002-53593","2013-04-29",5,48.3471074380165,16.3057851239669,33.6859504132231,7.56198347107438
"274","QDACHC0003-53467","2013-04-29",6,31.4214876033058,17.7107438016529,49.6776859504132,8.44628099173554
"275","QDACHC0004-53468","2013-05-29",10,24.2148760330579,18.6611570247934,55.8760330578512,10.0413223140496
"276","QDACHC0005-53522","2013-05-29",10,46.0413223140496,5.02479338842975,47.4049586776859,6.75206611570248
"277","QDACHC0006-53469","2013-05-14",-6,18.5454545454545,7.13223140495868,73,11.7768595041322
"278","QDACHC0007-53517","2013-05-29",9,52.801652892562,2.62809917355372,43.1157024793388,5.98347107438016
"279","QDACYP0001-58585","2018-06-22",15,13.1652892561983,52.4876033057851,33.1322314049587,13.2727272727273
"280","QDACYP0002-58586","2018-06-06",-1,16.7851239669421,52.0578512396694,30.0247933884298,12.198347107438
"281","QDACYP0003-58587","2018-06-06",-2,11.0661157024793,63.3388429752066,24.4545454545455,14.198347107438
"282","QDACYP0004-58588","2018-06-12",3,12.4132231404959,43.9752066115703,42.0165289256198,11.0743801652893
"283","QDACYP0005-58589","2018-06-12",2,9.69421487603306,49.198347107438,39.6446280991736,12.099173553719
"284","QDACYP0006-58591","2018-06-12",1,6.76859504132231,54.1404958677686,37.6115702479339,13.4297520661157
"285","QDACYP0007-58592","2018-06-12",1,12.900826446281,44.8099173553719,40.4628099173554,12.5867768595041
"286","QDACYP0008-58593","2018-06-12",0,9.00826446280992,53.9669421487603,35.4380165289256,13.7685950413223
"287","QDACYP0009-58594","2018-06-13",1,2.7603305785124,52.900826446281,43.1157024793388,15.2066115702479
"288","QDACYP0010-58595","2018-06-12",-2,6.93939393939394,48.1515151515151,43.1212121212121,22.030303030303
"289","QDACYP0011-58596","2018-05-27",-18,12.1239669421488,64.495867768595,21.7520661157025,11.8760330578512
"290","QDACYP0012-58597","2018-06-12",-3,2,87.1818181818182,8.33057851239669,19.8760330578512
"291","QDACYP0013-58598","2018-06-12",-22,4.4297520661157,66.4710743801653,27.2066115702479,15.5702479338843
"292","QDACYP0014-58599","2018-07-14",10,9.71074380165289,35.9173553719008,52.8347107438017,24.6115702479339
"293","QDACYP0015-58600","2018-07-30",25,11.404958677686,33.1239669421488,54.3388429752066,11.8264462809917
"294","QDACYP0016-58601","2018-07-30",24,15.3471074380165,38.4462809917355,44.7851239669422,13.6942148760331
"295","QDACYP0017-58602","2018-07-30",23,11.4876033057851,49.8677685950413,36.9421487603306,15.3140495867769
"296","QDACYP0018-58603","2018-07-21",13,50.7924528301887,36.9150943396226,11.3207547169811,6.68867924528302
"297","QDACYP0019-58604","2018-07-14",5,7.38842975206612,48.603305785124,42.4793388429752,11.6528925619835
"298","QDACYP0020-58615","2018-07-21",11,3.62105263157895,56.2947368421053,38.2631578947368,17.8947368421053
"299","QDACYP0021-58606","2018-07-21",11,3.62809917355372,69.9752066115702,24.1322314049587,17.4876033057851
"300","QDACYP0022-58607","2018-07-30",19,19.495867768595,43.3305785123967,35.5206611570248,12.9586776859504
"301","QDACYP0023-58608","2018-07-14",2,3.14876033057851,63.5454545454545,31.2892561983471,18.0413223140496
"302","QDACYP0024-58609","2018-07-14",1,3.92561983471074,65.6446280991736,28.6776859504132,19.9752066115702
"303","QDADEU0001-58888","2021-04-28",-2,8.31404958677686,39.9586776859504,50.2727272727273,13.4793388429752
"304","QDADEU0002-58962","2021-04-28",-3,12.6446280991736,36.1900826446281,49.8677685950413,11.7603305785124
"305","QDADEU0003-58898","2021-04-28",-3,4.48760330578512,56.4132231404959,37.5289256198347,15.3801652892562
"306","QDAEIU0001-53470","2013-06-08",-4,11.702479338843,16.0909090909091,71.1322314049587,24.4214876033058
"307","QDAEIU0002-53523","2013-06-16",4,22.0661157024793,23.404958677686,53.0826446280992,18.6528925619835
"308","QDAEIU0003-53471","2013-06-16",3,7.60330578512397,36.0247933884297,55.198347107438,14.9669421487603
"309","QDAEIU0004-53524","2013-06-16",3,8.63636363636364,38.2727272727273,52.0743801652893,15.1239669421488
"310","QDAEIU0005-53472","2013-09-28",-2,21.1735537190083,19.4710743801653,58.2314049586777,8.36363636363636
"311","QDAEIU0006-53473","2013-09-27",-4,6.21487603305785,42.2314049586777,50.1157024793388,15
"312","QDAEIU0007-53474","2013-09-27",-4,7.8099173553719,41.0909090909091,49.9090909090909,15.0909090909091
"313","QDAEIU0008-58882","2021-05-05",0,19.1239669421488,41.8760330578512,37.900826446281,11.2231404958678
"314","QDAEIU0009-58881","2021-05-05",0,11.9669421487603,49,37.7272727272727,11.1818181818182
"315","QDAEIU0010-58883","2021-05-30",-6,10.2809917355372,45.1652892561983,43.099173553719,13.2644628099174
"316","QDAGUP0001-53526","2013-06-16",0,12.4462809917355,20.6694214876033,65.7355371900826,12.900826446281
"317","QDAGUP0002-53475","2013-06-16",1,10.4628099173554,39.6859504132231,48.4628099173554,13.1818181818182
"318","QDAGUP0003-53527","2013-06-16",-1,39.3057851239669,16.0578512396694,42.8347107438017,7.92561983471074
"319","QDAGUP0004-53476","2013-07-25",-1,34.6528925619835,20.2396694214876,43.495867768595,8.45454545454546
"320","QDAGUP0005-53528","2013-06-23",5,16.6280991735537,29.3884297520661,52.7190082644628,10.8099173553719
"321","QDAGUP0006-53477","2013-06-23",4,22.396694214876,31.5785123966942,44.7107438016529,9.97520661157025
"322","QDAGUP0007-53478","2013-06-15",-4,29.75,1.25892857142857,67.7857142857143,9
"323","QDAGUP0008-53529","2013-06-23",3,16.3719008264463,26.8760330578512,55.4545454545455,11.8099173553719
"324","QDAGUP0009-53530","2013-06-23",3,35.6363636363636,5.96694214876033,57.0082644628099,9.43801652892562
"325","QDAGUP0010-53479","2013-06-22",1,32.1487603305785,21.1239669421488,45.297520661157,8.80165289256198
"326","QDAGUP0011-53531","2013-06-22",1,24.1652892561983,23.7272727272727,50.7107438016529,10.2892561983471
"327","QDAGUP0012-53525","2013-07-07",-3,36.6611570247934,4.99173553719008,56.8677685950413,8.47107438016529
"328","QDAGUP0013-53532","2013-07-07",-4,24.3223140495868,3.04132231404959,71.1900826446281,10.9504132231405
"329","QDAGUP0014-53480","2013-07-08",-3,10.7685950413223,9.49586776859504,78.4132231404959,9.76859504132231
"330","QDAGUP0015-53533","2013-07-15",3,8.27272727272727,14.8787878787879,75.7272727272727,9.63636363636364
"331","QDAGUP0016-53481","2013-07-16",4,13.7933884297521,19.6198347107438,65.2809917355372,10
"332","QDAGUP0017-53568","2013-07-15",3,37.7142857142857,14.9821428571429,45.8214285714286,6.01785714285714
"333","QDAGUP0018-53482","2013-07-16",3,5.14876033057851,36.0495867768595,57.3801652892562,11.2066115702479
"334","QDAGUP0019-53534","2013-07-16",2,37.9911504424779,46.0884955752212,14.3362831858407,11.2477876106195
"335","QDAGUP0020-53483","2013-07-15",0,11.7355371900826,22.2231404958678,64.6776859504132,10.6115702479339
"336","QDAGUP0021-53535","2013-07-16",0,14.495867768595,41.1487603305785,43.0578512396694,10.4132231404959
"337","QDAGUP0022-53484","2013-07-16",0,35.3223140495868,10.6859504132231,52.495867768595,5.98347107438016
"338","QDAGUP0023-53536","2013-07-16",-1,18.5702479338843,24.0413223140496,56.2066115702479,8
"339","QDAGUP0024-53485","2013-07-07",-10,30.0413223140496,4.25619834710744,64.4545454545455,4.52892561983471
"340","QDAGUP0025-53537","2013-07-15",-3,13.4545454545455,26.1735537190083,59.1157024793388,9.16528925619835
"341","QDAGUP0026-53486","2013-07-15",-3,14.1016949152542,23.2796610169492,61.3728813559322,9.15254237288136
"342","QDAGUP0027-53538","2013-07-16",-3,18.3719008264463,24.4214876033058,55.9338842975207,9.77685950413223
"343","QDAGUP0028-53487","2013-07-16",-3,15.0661157024793,27.3884297520661,56.2231404958678,11.6611570247934
"344","QDAGUP0029-53488","2013-09-27",3,25.1735537190083,17.2561983471074,56.1735537190083,7.82644628099174
"345","QDAGUP0030-53489","2013-09-27",2,16.2727272727273,22.3884297520661,59.8264462809917,8.17355371900826
"346","QDAGUP0031-53490","2013-09-27",3,24.3305785123967,20.3471074380165,53.7520661157025,8.44628099173554
"347","QDAMGD0001-53586","2013-04-13",-4,22.6115702479339,14.2892561983471,61.7768595041322,8.03305785123967
"348","QDAMGD0002-53587","2013-04-14",-4,34.9338842975207,19.8677685950413,43.801652892562,6.4297520661157
"349","QDAMGD0003-53491","2013-04-21",1,21.5289256198347,19.2561983471074,57.8760330578512,8.66115702479339
"350","QDAMGD0004-53588","2013-04-22",3,45.5206611570248,13.2314049586777,39.7190082644628,7.27272727272727
"351","QDAMGD0005-53589","2013-04-21",2,44.1818181818182,17.8677685950413,36.6694214876033,7.80165289256198
"352","QDAMGD0006-53492","2013-04-21",1,34.3140495867769,8.59504132231405,55.8595041322314,8.33884297520661
"353","QDAMGD0007-53590","2013-04-22",1,37.1652892561983,13.2066115702479,47.9917355371901,8.47107438016529
"354","QDAMGD0008-53493","2013-04-22",1,36.198347107438,6.72727272727273,55.9256198347107,7.97520661157025
"355","QDAMGD0009-53494","2013-04-21",-1,20.7768595041322,28.4297520661157,49.5454545454545,11.5289256198347
"356","QDAMGD0010-53591","2013-04-21",-2,29.1322314049587,33.1322314049587,36.2148760330578,12.8595041322314
"357","QDAMGD0011-53495","2013-04-21",-1,34.4017857142857,0.428571428571429,63.8482142857143,8.3125
"358","QDAMGD0012-53496","2013-04-22",-4,32.0661157024793,24.1322314049587,42.2809917355372,10.3057851239669
"359","QDAMGD0013-53539","2013-05-15",1,52.9090909090909,2.07438016528926,43.2396694214876,5.75206611570248
"360","QDAMGD0014-53497","2013-05-15",1,44.801652892562,2.44628099173554,51.1239669421488,5.09917355371901
"361","QDAMGD0015-53540","2013-05-15",0,32.9834710743802,10.3388429752066,55.0495867768595,5.19834710743802
"362","QDAMGD0016-53498","2013-05-15",0,25.6528925619835,10.1322314049587,62.8677685950413,7.23140495867769
"363","QDAMGD0017-53499","2013-05-23",7,19.0743801652893,1.96694214876033,77.8099173553719,10.0826446280992
"364","QDAMGD0018-53541","2013-05-23",7,19.3636363636364,1.6198347107438,77.7438016528926,9.77685950413223
"365","QDAMGD0019-53542","2013-05-14",-3,37.2396694214876,0.0991735537190083,61.6611570247934,8.55371900826446
"366","QDAMGD0020-53500","2013-05-14",-3,36.7355371900826,12.9586776859504,48.6528925619835,7.71900826446281
"367","QDAMGD0021-53543","2013-05-29",11,44.495867768595,2,51.8842975206612,5.0495867768595
"368","QDAMGD0022-53501","2013-05-29",11,44.2231404958678,4.60330578512397,49.5702479338843,6.64462809917355
"369","QDAMGD0023-53544","2013-05-29",8,14.8347107438017,32.4132231404959,51.2066115702479,12.5702479338843
"370","QDAMGD0024-53502","2013-05-21",0,54.900826446281,0.512396694214876,43.6198347107438,4
"371","QDAMGD0025-53545","2013-06-16",-1,24.3305785123967,26.4380165289256,47.6363636363636,11.4297520661157
"372","QDAMGD0026-53503","2013-06-16",0,31.2231404958678,21.4462809917355,45.9421487603306,11.3719008264463
"373","QDAMGD0027-56936","2014-03-11",1,33.8925619834711,34.8264462809917,29.7851239669421,9
"374","QDAMGD0028-56937","2014-03-11",0,24.3140495867769,38.198347107438,36.1404958677686,9
"375","QDAMII0001-53504","2013-07-07",-3,47.5537190082645,10.6859504132231,40.0082644628099,8.9504132231405
"376","QDAMII0002-53546","2014-03-11",0,27.6280991735537,24.6363636363636,46.5950413223141,9.97520661157025
"377","QDAMUL0001-53594","2013-04-22",-4,11.4545454545455,35.4710743801653,51.9256198347107,18.5206611570248
"378","QDAMUL0002-53505","2013-04-30",3,9.54545454545454,41.5702479338843,47.9586776859504,22.3553719008264
"379","QDAMUL0003-53595","2013-04-22",-4,16.1322314049587,30.1322314049587,52.0826446280992,18.0495867768595
"380","QDASEQ0001-58960","2021-03-24",0,0.173553719008264,81.8429752066116,16.7685950413223,25.4545454545455
"381","QDASEQ0002-58745",NA,NA,NA,NA,NA,NA
"382","QDASEQ0003-58961","2021-03-24",-1,0,75.5123966942149,23.4132231404959,25.9752066115702
"383","QDASEQ0004-58885","2021-03-24",-2,0,75.0661157024793,24.099173553719,25.7190082644628
"384","QDASSD0001-53756","2014-04-29",-1,56.4054054054054,3.27027027027027,39.1891891891892,7.62162162162162
"385","QDASSD0001-57621","2015-04-16",-9,NA,NA,NA,NA
"386","QDASSD0001-58680","2018-06-03",-8,NA,NA,NA,NA
"387","QDASSD0002-53757","2014-04-29",-2,71.2644628099174,8.59504132231405,18.5619834710744,6.28925619834711
"388","QDASSD0002-57622","2015-04-08",-8,NA,NA,NA,NA
"389","QDASSD0002-58681","2018-06-19",-2,NA,NA,NA,NA
"390","QDASSD0003-56912","2014-04-29",-2,63.1239669421488,6.41322314049587,28.9421487603306,7.02479338842975
"391","QDASSD0003-57623","2015-04-08",-8,NA,NA,NA,NA
"392","QDASSD0003-58682","2018-06-19",-2,NA,NA,NA,NA
"393","QDASSD0004-56913","2014-04-29",-3,56.0661157024793,2.87603305785124,39.6528925619835,7.71074380165289
"394","QDASSD0004-57624","2015-04-16",0,NA,NA,NA,NA
"395","QDASSD0004-58683","2018-06-27",-2,NA,NA,NA,NA
"396","QDASSD0005-56914","2014-04-29",-3,58.1239669421488,3.37190082644628,36.9752066115703,7.64462809917355
"397","QDASSD0005-57625","2015-05-02",6,NA,NA,NA,NA
"398","QDASSD0005-58684","2018-06-19",-3,NA,NA,NA,NA
"399","QDASSD0006-56915","2014-05-06",3,56.43,7.87,34.33,7.3
"400","QDASSD0006-57626","2015-04-16",-2,NA,NA,NA,NA
"401","QDASSD0006-58685","2018-06-19",2,NA,NA,NA,NA
"402","QDASSD0007-56916","2014-05-06",1,52.14,10.89,35.64,7.81
"403","QDASSD0007-57627","2015-04-23",3,NA,NA,NA,NA
"404","QDASSD0007-58686","2018-06-19",0,NA,NA,NA,NA
"405","QDASSD0008-56917","2014-05-07",3,42.2148760330578,15.6611570247934,40.6198347107438,9.14876033057851
"406","QDASSD0008-57628","2015-04-16",-4,NA,NA,NA,NA
"407","QDASSD0008-58687","2018-06-19",0,NA,NA,NA,NA
"408","QDASSD0009-56918","2014-05-07",3,27.9752066115702,18.1404958677686,52.5371900826446,10.8347107438017
"409","QDASSD0009-57629","2015-04-08",-13,NA,NA,NA,NA
"410","QDASSD0009-58688","2018-06-18",0,NA,NA,NA,NA
"411","QDASSD0010-56919","2014-05-07",2,59.4132231404959,6.1404958677686,32.5950413223141,8.54545454545454
"412","QDASSD0010-58689","2018-06-19",-1,NA,NA,NA,NA
"413","QDASSD0011-56920","2014-05-07",0,64.396694214876,12.6198347107438,20.801652892562,6.26446280991736
"414","QDASSD0011-57631","2015-04-24",1,NA,NA,NA,NA
"415","QDASSD0011-58690","2018-06-19",-3,NA,NA,NA,NA
"416","QDASSD0012-56921","2014-05-07",0,62.4462809917355,3.57851239669421,32.198347107438,5.22314049586777
"417","QDASSD0012-57632","2015-04-23",-1,NA,NA,NA,NA
"418","QDASSD0012-58691","2018-06-19",-4,NA,NA,NA,NA
"419","QDASSD0013-56922","2014-05-07",0,55.9586776859504,8.43801652892562,33.8347107438017,7.66115702479339
"420","QDASSD0013-57633","2015-04-23",-1,NA,NA,NA,NA
"421","QDASSD0013-58692","2018-04-24",-1,NA,NA,NA,NA
"422","QDASSD0014-56923","2014-05-07",-1,68.2892561983471,7.35537190082645,22.4793388429752,6.14876033057851
"423","QDASSD0014-57634","2015-04-16",-7,NA,NA,NA,NA
"424","QDASSD0014-58693","2018-06-26",3,NA,NA,NA,NA
"425","QDASSD0015-56924","2014-05-07",-1,62.5371900826446,10.1157024793388,25.3140495867769,6.8099173553719
"426","QDASSD0015-57635","2015-04-24",-1,NA,NA,NA,NA
"427","QDASSD0015-58694","2018-06-26",2,NA,NA,NA,NA
"428","SAABHC0001-58578","2018-04-18",-2,54.7355371900826,10.4710743801653,32.9173553719008,6.92561983471074
"429","SAABHC0001-58793","2019-10-06",1,NA,NA,NA,NA
"430","SAABHC0002-58563","2018-04-26",6,61.6198347107438,7.82644628099174,28.9586776859504,6.28925619834711
"431","SAABHC0002-58794","2019-10-07",0,NA,NA,NA,NA
"432","SAABHC0003-58577","2018-04-27",6,56.5123966942149,3.98347107438017,37.8099173553719,7.71074380165289
"433","SAABHC0003-58795","2019-10-07",-1,NA,NA,NA,NA
"434","SAABHC0004-58564","2018-04-19",-2,27.0909090909091,31.9090909090909,39.7851239669422,10.3636363636364
"435","SAABHC0004-58796","2019-10-07",1,NA,NA,NA,NA
"436","SAABHC0005-58797","2019-09-29",-4,76.7685950413223,1.9504132231405,19.702479338843,5
"437","SAABHC0006-58798","2019-10-07",3,75.9338842975207,2,19.6942148760331,5
"438","SAAEYB0001-57637","2015-10-18",6,15.3884297520661,39.2892561983471,43.8760330578512,14.2231404958678
"439","SAAEYB0002-58852","2020-08-20",0,7.79245283018868,44.2830188679245,46.4339622641509,18.4528301886792
"440","SAAEYB0003-58853","2020-09-13",-1,8.89256198347107,49.3636363636364,40.2479338842975,23.0330578512397
"441","SAAEYB0004-58846","2020-08-04",-15,16.655462184874,45.2436974789916,36.4705882352941,18.546218487395
"442","SAAEYB0005-58851",NA,NA,NA,NA,NA,NA
"443","SAAEYB0006-58850","2020-09-13",-18,8.90909090909091,49.1570247933884,40.6363636363636,22.4628099173554
"444","SAAEYB0007-58848","2020-08-19",1,11.7130434782609,34.7739130434783,51.9391304347826,38.1304347826087
"445","SAAEYB0008-58849","2020-09-13",-2,6.78512396694215,50.8347107438017,41.1157024793388,20.8760330578512
"446","SAAEYB0009-58841","2020-09-21",-7,13.6280991735537,43.4876033057851,41.3801652892562,16.3471074380165
"447","SAAEYB0010-58842","2020-09-20",-9,6.95867768595041,47.7768595041322,43.9917355371901,22.3388429752066
"448","SAAEYB0011-58847",NA,NA,NA,NA,NA,NA
"449","SAAEYB0012-58840","2020-09-05",-25,9.44628099173554,51.0165289256198,37.8181818181818,17.1157024793388
"450","SAAEYB0013-58845",NA,NA,NA,NA,NA,NA
"451","SAAEYB0021-58834","2020-09-12",1,26.5123966942149,23.5702479338843,48.3471074380165,11.5785123966942
"452","SAAEYB0022-58839","2020-09-12",0,13.396694214876,28.7851239669421,56.2479338842975,13.9256198347107
"453","SAAEYB0023-58835","2020-09-12",0,50.7438016528926,25.8677685950413,21.6611570247934,8.29752066115702
"454","SAAEYB0024-58836","2020-09-12",-1,36.9256198347107,32.702479338843,28.8512396694215,10.2396694214876
"455","SAAEYB0025-58844","2020-09-19",5,12.1570247933884,45.1900826446281,41.0495867768595,18.5619834710744
"456","SAAEYB0026-58843","2020-09-19",5,9.99173553719008,49.6363636363636,38.8181818181818,16.5702479338843
"457","SAAEYB0027-58854","2020-09-19",4,15.0743801652893,50.1322314049587,33.2231404958678,15.9338842975207
"458","SAAEYB0028-58829","2020-09-19",4,6.33884297520661,5.39669421487603,86.4876033057851,3.61157024793388
"459","SAAEYB0029-58855","2021-02-28",-2,56.504132231405,13.4628099173554,28.3388429752066,7.40495867768595
"460","SAAEYB0030-58856","2021-03-14",11,32.6776859504132,19.8181818181818,46.396694214876,22.1570247933884
"461","SAAEYB0031-58884","2021-02-28",-2,21.6942148760331,29.1735537190083,47.7520661157025,11.8925619834711
"462","SAAEYB0032-58899","2021-02-28",-4,35.3214285714286,17.5178571428571,46.0267857142857,10.1339285714286
"463","SAAEYB0033-58859","2021-02-28",-4,13.6198347107438,34.6776859504132,50.2314049586777,13.3140495867769
"464","SAAFLB0003-58033",NA,NA,NA,NA,NA,NA
"465","SAAFLB0003-58704",NA,NA,NA,NA,NA,NA
"466","SAAFLB0004-58526","2017-08-13",-4,NA,NA,NA,NA
"467","SAAFLB0005-58618",NA,NA,NA,NA,NA,NA
"468","SAAFLB0007-58620","2018-10-18",8,58.3140495867769,6.2396694214876,33.4710743801653,7.80165289256198
"469","SAAFLB0008-58621","2018-10-18",8,41.5454545454545,11.4132231404959,45.4132231404959,9.71074380165289
"470","SAAFLB0030-53506","2013-08-17",4,65.9752066115702,2.91735537190083,29.2314049586777,6.90909090909091
"471","SAAFLB0030-58617","2018-08-06",4,NA,NA,NA,NA
"472","SAAFLB0031-53507","2013-08-17",4,63.7107438016529,2.8595041322314,31.5785123966942,7.66115702479339
"473","SAAFLB0031-58616","2018-08-06",4,NA,NA,NA,NA
"474","SAAGAW0001-56992","2015-02-19",1,35.7438016528926,16.198347107438,46.504132231405,9.70247933884298
"475","SAAGAW0002-56993","2015-02-19",1,38.0413223140496,12.0247933884298,48.4049586776859,8.09917355371901
"476","SAAGAW0003-56994","2015-02-19",2,26.9834710743802,20.9834710743802,50.603305785124,12.4710743801653
"477","SAAGAW0005-58748","2019-05-20",-1,53.4049586776859,1.1404958677686,44.0082644628099,7.37190082644628
"478","SAAGAW0006-58717","2019-05-20",-2,58.9732142857143,13.3928571428571,26.1339285714286,7.65178571428571
"479","SAAGAW0007-58749","2019-05-20",-2,61.1743119266055,11.256880733945,26.0366972477064,7.35779816513761
"480","SAAGAW0008-58750","2019-05-20",-3,47.7438016528926,2.66115702479339,48.8181818181818,4.52892561983471
"481","SAAGVD0001-56925","2014-08-30",-4,37.504132231405,16.0826446280992,44.7933884297521,9.14049586776859
"482","SAAGVD0002-56926","2014-08-30",-4,44.0909090909091,15.0330578512397,39.3884297520661,8
"483","SAAGVD0003-56927","2014-08-31",-4,40.3553719008264,14.9421487603306,43.3223140495868,9.40495867768595
"484","SAAGVD0004-56947","2014-09-17",7,39.2396694214876,15.2479338842975,43.9504132231405,8.73553719008265
"485","SAAKAN0001-58610","2018-10-18",-1,22,48.0743801652893,27.9752066115702,12.7603305785124
"486","SAAKAN0001-58893","2020-09-13",-29,11.8677685950413,58.198347107438,28.702479338843,15.6363636363636
"487","SAAKAN0002-58630","2018-10-18",-2,8.27272727272727,58,31.8181818181818,23.5371900826446
"488","SAAKAN0002-58876",NA,NA,NA,NA,NA,NA
"489","SAAKAN0003-58622","2018-10-18",-3,8.2020202020202,52.5858585858586,37.7575757575758,16.5959595959596
"490","SAAKAN0003-58892",NA,NA,NA,NA,NA,NA
"491","SAAKAN0004-58623","2018-10-18",-4,12.7603305785124,51.4214876033058,34.1900826446281,18.5785123966942
"492","SAAKAN0004-58877",NA,NA,NA,NA,NA,NA
"493","SAAKAN0005-58624","2018-10-18",-5,5.24793388429752,60.3553719008264,32.5371900826446,25.2396694214876
"494","SAAKAN0005-58891",NA,NA,NA,NA,NA,NA
"495","SAAKAN0006-58625","2018-10-26",2,7.7603305785124,41.8925619834711,49.3471074380165,16.6942148760331
"496","SAAKAN0007-58632","2018-10-25",0,16.3388429752066,48.198347107438,33.7355371900826,23.9669421487603
"497","SAAKAN0007-58878","2020-09-28",-9,50.4903846153846,23.0769230769231,24.8076923076923,12.0576923076923
"498","SAAKAN0008-58626","2018-10-26",0,4.9,49.3727272727273,44.4272727272727,19.0090909090909
"499","SAAKAN0008-58894",NA,NA,NA,NA,NA,NA
"500","SAAKAN0009-58634","2018-10-26",-1,18.7272727272727,43.1818181818182,36.3636363636364,29.5454545454545
"501","SAAKAN0009-58901",NA,NA,NA,NA,NA,NA
"502","SAAKAN0010-58627","2018-10-26",-2,10.5619834710744,45.5537190082645,42.2314049586777,37.1570247933884
"503","SAAKAN0010-58895","2020-11-01",18,8.57851239669422,51.4710743801653,38.2231404958678,19.2892561983471
"504","SAAKAN0011-58628",NA,NA,NA,NA,NA,NA
"505","SAAKAN0011-58879",NA,NA,NA,NA,NA,NA
"506","SAAKAN0012-58629","2018-10-10",-20,19.9504132231405,44,34.7851239669422,15.1074380165289
"507","SAAKAN0012-58896","2020-11-01",17,16.9504132231405,50.3140495867769,30.9834710743802,15.6942148760331
"508","SAAMDD0007-53742","2011-06-26",10,11.9917355371901,39.2066115702479,47.495867768595,12.6363636363636
"509","SAAMDD0007-58833","2020-06-26",-12,43.2231404958678,18.7272727272727,36.4214876033058,8.77685950413223
"510","SAAMDD0008-53743","2011-06-26",9,0.148760330578512,51.5371900826446,47.3305785123967,19.8677685950413
"511","SAAMDD0008-58832","2020-07-04",-3,9.84297520661157,42.3471074380165,46.8595041322314,19.8760330578512
"512","SAAMDD0009-53744",NA,NA,NA,NA,NA,NA
"513","SAAMDD0009-58830","2020-07-04",-4,20.4876033057851,28.1735537190083,50.0165289256198,11.9173553719008
"514","SAAMDD0010-53700","2011-06-26",6,11.2479338842975,39.8512396694215,47.5785123966942,16.8760330578512
"515","SAAMDD0010-58831","2020-07-04",-5,17.396694214876,28.7355371900826,52.7438016528926,17.0247933884298
"516","SAAMDD0011-53745",NA,NA,NA,NA,NA,NA
"517","SAAMDD0011-58828","2020-07-04",-5,13.3057851239669,33.7520661157025,52.0330578512397,14.6363636363636
"518","SAANUL0001-56948","2014-09-17",8,32.3801652892562,16.6942148760331,49.5206611570248,9.13223140495868
"519","SAANUL0002-56949","2014-09-16",5,26.0413223140496,20.1322314049587,52.2727272727273,10.3057851239669
"520","SAANUL0003-56950","2014-09-08",-3,34.0743801652893,10.5289256198347,53.900826446281,17.5371900826446
"521","SAANUL0004-56951","2014-09-16",4,37.3223140495868,10.4214876033058,50.7603305785124,7.22314049586777
"522","SAASTP0001-53719","2012-06-24",-3,25.5454545454545,8.77272727272727,64.1022727272727,7.48863636363636
"523","SAASTP0002-53720","2012-06-24",-4,28.2396694214876,4.68595041322314,65.7190082644628,7.11570247933884
"524","SAASTP0003-53721","2012-06-24",-5,37.9090909090909,1.07438016528926,59.900826446281,6.9504132231405
"525","SAASTP0004-53722","2012-06-24",-7,40.8264462809917,11.2148760330579,46.5867768595041,7.0495867768595
"526","SAASTP0005-53723","2012-07-10",8,29.5289256198347,22.1487603305785,46.603305785124,7.55371900826446
"527","SAASTP0006-57066","2012-08-04",-4,10.3719008264463,47.9421487603306,39.7768595041322,11.099173553719
"528","SAASTP0007-53724","2012-08-11",2,19.2396694214876,16.2314049586777,62.8264462809917,8.09917355371901
"529","SAASTP0008-53725","2012-08-11",1,70.0743801652893,4.37190082644628,24.1900826446281,5
"530","SAASTP0009-53726","2012-08-04",-7,24.1271186440678,38.7203389830508,35.4745762711864,10.1525423728814
"531","SAASTP0010-53727","2012-08-11",-1,63.0826446280992,0.0743801652892562,35.8925619834711,5.9504132231405
"532","SAASTP0011-53728","2012-08-11",-2,54.7685950413223,0,44.2314049586777,4.37190082644628
"533","SAASTP0012-53729","2012-08-27",13,52.4297520661157,0.0247933884297521,46.6198347107438,7.36363636363636
"534","SAASTP0013-53730","2012-08-11",-4,55.495867768595,0.148760330578512,43.4049586776859,7.0495867768595
"535","SAASTP0014-57067","2012-09-05",-8,60.1214953271028,0.560747663551402,38.5420560747664,5.58878504672897
"536","SAASTP0015-53715","2012-08-20",-23,59.1157024793388,2.58677685950413,36.9256198347107,4.90082644628099
"537","SAASTP0016-53716","2012-09-21",7,39.3719008264463,6.25619834710744,52.9504132231405,6.96694214876033
