"","site_unique","bs","pv","npv","ue","npixels"
"292","QDACYP0014-58599",8.13526570048309,42.4202898550725,48.0724637681159,18.7342995169082,121
"293","QDACYP0015-58600",19.5657894736842,30.2697368421053,49.0592105263158,10.2236842105263,121
"294","QDACYP0016-58601",14.8059701492537,38.2686567164179,45.5373134328358,14.1492537313433,121
"295","QDACYP0017-58602",11.0454545454545,53.1322314049587,34.0619834710744,14.6322314049587,121
"296","QDACYP0018-58603",35.396875,30.778125,32.603125,14.284375,121
"297","QDACYP0019-58604",4.97142857142857,52.1936507936508,41.4888888888889,14.6095238095238,121
"298","QDACYP0020-58615",3.80337078651685,55.7696629213483,38.8820224719101,16.0524344569288,121
"299","QDACYP0021-58606",2.37209302325581,66.3687707641196,29.468438538206,18.6777408637874,121
"300","QDACYP0022-58607",14.1115702479339,49.7396694214876,34.3842975206612,14.0909090909091,121
"301","QDACYP0023-58608",8.84341252699784,57.5550755939525,32.0377969762419,18.1360691144708,121
"302","QDACYP0024-58609",5.11234567901235,59.5135802469136,33.8098765432099,18.7382716049383,121
"303","QDADEU0001-58888",13.595041322314,40.1611570247934,44.8057851239669,11.3863636363636,121
"304","QDADEU0002-58962",17.9380165289256,36.2933884297521,44.353305785124,10.3904958677686,121
"305","QDADEU0003-58898",11.0148760330579,49.4148760330579,38.1884297520661,14.0165289256198,121
"306","QDAEIU0001-53470",13.6990131578947,18.5888157894737,66.8059210526316,16.1019736842105,121
"307","QDAEIU0002-53523",23.9710743801653,20.7747933884298,54.0185950413223,17.5743801652893,121
"308","QDAEIU0003-53471",7.40497335701599,32.461811722913,59.2166962699822,14.4671403197158,121
"309","QDAEIU0004-53524",9.322265625,34.34765625,55.318359375,15.841796875,121
"310","QDAEIU0005-53472",20.263370332997,22.2855701311806,56.0696266397578,8.57618567103935,121
"311","QDAEIU0006-53473",6.78614457831325,42.3253012048193,49.5609939759036,15.7906626506024,121
"312","QDAEIU0007-53474",7.89352196574832,41.005956813105,49.7982129560685,15.7043931496649,121
"313","QDAEIU0008-58882",17.3002392344498,42.1854066985646,39.1698564593301,12.9162679425837,121
"314","QDAEIU0009-58881",13.0436835891381,46.8736717827627,38.702479338843,12.8335301062574,121
"315","QDAEIU0010-58883",12.4467120181406,40.4308390022676,45.7324263038549,14.015873015873,121
"316","QDAGUP0001-53526",11.0200708382527,21.952774498229,65.8181818181818,12.8595041322314,121
"317","QDAGUP0002-53475",9.30819672131148,39.5803278688525,49.8311475409836,12.9737704918033,121
"318","QDAGUP0003-53527",39.1688524590164,16.4409836065574,42.8524590163934,8.86229508196721,121
"319","QDAGUP0004-53476",34.0049586776859,19.9454545454545,44.5669421487603,8.44628099173554,121
"320","QDAGUP0005-53528",16.5410798122066,29.0035211267606,53.1713615023474,10.9366197183099,121
"321","QDAGUP0006-53477",21.754427390791,30.9976387249115,45.8890200708382,9.89492325855962,121
"322","QDAGUP0007-53478",28.8212962962963,1.76111111111111,68.0787037037037,9.04351851851852,121
"323","QDAGUP0008-53529",15.5750688705234,26.3340220385675,56.8181818181818,11.6060606060606,121
"324","QDAGUP0009-53530",34.5570380253502,5.97598398932622,58.1721147431621,9.49699799866578,121
"325","QDAGUP0010-53479",31.4497126436782,20.5474137931034,46.5237068965517,9.76795977011494,121
"326","QDAGUP0011-53531",27.0728571428571,23.8028571428571,47.695,9.52,121
"327","QDAGUP0012-53525",38.3943661971831,4.55313700384123,55.6389244558259,8.34699103713188,121
"328","QDAGUP0013-53532",23.9787485242031,1.9185360094451,72.8736717827627,10.6717827626919,121
"329","QDAGUP0014-53480",14.9364801864802,10.8024475524476,73.1083916083916,10.1311188811189,121
"330","QDAGUP0015-53533",10.2278787878788,15.7963636363636,72.7866666666667,9.76666666666667,121
"331","QDAGUP0016-53481",14.6473829201102,19.5626721763085,64.4779614325069,10.3477961432507,121
"332","QDAGUP0017-53568",36.5929941618015,15.9683069224354,46.0683903252711,6.05838198498749,121
"333","QDAGUP0018-53482",5.76200640341516,35.8441835645678,57.1408751334045,11.4823906083244,121
"334","QDAGUP0019-53534",39.210961737332,44.3133402275078,15.1633919338159,10.9669079627715,119
"335","QDAGUP0020-53483",12.8280358598207,21.881825590872,64.0138549307253,10.5949470252649,121
"336","QDAGUP0021-53535",13.3180515759312,40.018147086915,45.3285577841452,10.785100286533,121
"337","QDAGUP0022-53484",37.3431208053691,9.33976510067114,51.9362416107383,5.94295302013423,121
"338","QDAGUP0023-53536",15.6818181818182,20.3997113997114,62.7929292929293,8.6976911976912,121
"339","QDAGUP0024-53485",38.4263473053892,3.63592814371258,56.8694610778443,4.98083832335329,121
"340","QDAGUP0025-53537",12.899173553719,25.7652892561983,60.099173553719,9.39173553719008,121
"341","QDAGUP0026-53486",15.2475027746948,21.4861265260821,61.9933407325194,9.11764705882353,121
"342","QDAGUP0027-53538",19.1639344262295,22.4002732240437,57.1885245901639,9.80464480874317,121
"343","QDAGUP0028-53487",15.5907692307692,25.3866666666667,57.7446153846154,11.7887179487179,121
"344","QDAGUP0029-53488",24.0354191263282,16.0306965761511,58.590318772137,8.0495867768595,121
"345","QDAGUP0030-53489",15.0413223140496,21.0413223140496,62.5796930342385,8.60802833530106,121
"346","QDAGUP0031-53490",23.5005903187721,19.0047225501771,56.1345926800472,8.55253837072019,121
"347","QDAMGD0001-53586",23.7760652765186,12.2556663644606,62.6527651858568,7.73980054397099,121
"348","QDAMGD0002-53587",40.0011641443539,19.477299185099,39.1490104772992,8.0570430733411,121
"349","QDAMGD0003-53491",16.3636363636364,19.279958677686,62.9638429752066,8.21280991735537,121
"350","QDAMGD0004-53588",41.1236180904523,15.5065326633166,41.948743718593,7.41809045226131,121
"351","QDAMGD0005-53589",36.937037037037,18.8092592592593,42.8277777777778,8.76574074074074,121
"352","QDAMGD0006-53492",28.9733700642792,10.4214876033058,59.2681359044995,8.20018365472911,121
"353","QDAMGD0007-53590",32.7236994219653,16.042774566474,49.757225433526,8.64161849710983,121
"354","QDAMGD0008-53493",33.0577427821522,9.11417322834646,56.5892388451444,8.24015748031496,121
"355","QDAMGD0009-53494",17.2861570247934,30.9318181818182,50.4442148760331,11.6146694214876,121
"356","QDAMGD0010-53591",22.4011428571429,34.4217142857143,41.8217142857143,13.2171428571429,121
"357","QDAMGD0011-53495",28.8159831756046,1.99789695057834,67.8454258675079,8.51524710830705,121
"358","QDAMGD0012-53496",30.3333333333333,26.1225895316804,42.0771349862259,10.9876033057851,121
"359","QDAMGD0013-53539",50.295871559633,1.5802752293578,46.6892201834862,6.99311926605505,121
"360","QDAMGD0014-53497",42.9448559670782,2.79341563786008,52.8312757201646,6.2320987654321,121
"361","QDAMGD0015-53540",34.1617819460727,8.97420867526377,55.3669402110199,5.46658851113716,121
"362","QDAMGD0016-53498",27.0938775510204,8.70612244897959,62.891156462585,7.13877551020408,121
"363","QDAMGD0017-53499",34.1010101010101,3.62020202020202,60.9676767676768,8.45454545454546,121
"364","QDAMGD0018-53541",28.8870523415978,4.43112947658402,65.5179063360882,8.81404958677686,121
"365","QDAMGD0019-53542",43.8668280871671,0.944309927360775,54.0375302663438,9.58837772397094,121
"366","QDAMGD0020-53500",38.8624078624079,12.2395577395577,47.4250614250614,8.12407862407862,121
"367","QDAMGD0021-53543",43.7046004842615,2.36077481840194,52.409200968523,5.39467312348668,121
"368","QDAMGD0022-53501",43.9433797909408,4.88501742160279,49.756968641115,6.47648083623693,121
"369","QDAMGD0023-53544",16.2776859504132,31.7388429752066,50.5206611570248,12.0181818181818,121
"370","QDAMGD0024-53502",54.4824165915239,1.68530207394049,42.4923354373309,5.96302975653742,121
"371","QDAMGD0025-53545",23.0058708414873,27.5851272015656,47.9823874755382,11.6536203522505,121
"372","QDAMGD0026-53503",29.2148760330579,22.3175914994097,47.0838252656434,11.5395513577332,121
"373","QDAMGD0027-56936",32.5762081784387,27.6226765799256,38.368029739777,9.21561338289963,121
"374","QDAMGD0028-56937",20.8388429752066,30.9380165289256,46.83608815427,8.89669421487603,121
"375","QDAMII0001-53504",48.0165289256198,10.1711924439197,40.2136953955136,8.89374262101535,121
"376","QDAMII0002-53546",31.0327868852459,21.5774134790528,46.1493624772313,9.39344262295082,121
"377","QDAMUL0001-53594",11.4990403071017,35.6679462571977,51.5854126679463,18.5508637236084,121
"378","QDAMUL0002-53505",11.809880239521,40.8008982035928,45.9431137724551,21.4131736526946,121
"379","QDAMUL0003-53595",16.2363636363636,31.3537190082645,51.0595041322314,17.1504132231405,121
"380","QDASEQ0001-58960",1.03526970954357,80.9066390041494,16.5352697095436,25.00622406639,121
"381","QDASEQ0002-58745",20.5147058823529,55.9705882352941,22.4117647058824,18.2352941176471,78
"382","QDASEQ0003-58961",1.67875647668394,73.3782383419689,23.3212435233161,24.4870466321244,109
"383","QDASEQ0004-58885",1.06666666666667,74.2523809523809,23.1904761904762,25.1428571428571,112
"384","QDASSD0001-53756",56.613810741688,4.17902813299233,37.5575447570332,7.45652173913043,121
"385","QDASSD0001-57621",61.2965722801788,3.49329359165425,33.6602086438152,7.21609538002981,121
"386","QDASSD0001-58680",57.4619970193741,4.21907600596125,36.6691505216095,6.99701937406855,121
"387","QDASSD0002-53757",69.5406360424028,8.6831566548881,19.9929328621908,6.41813898704358,121
"388","QDASSD0002-57622",71.1443167305236,9.45849297573436,17.6756066411239,5.86462324393359,121
"389","QDASSD0002-58681",70.0615942028985,12.8502415458937,15.3756038647343,5.81280193236715,121
"390","QDASSD0003-56912",61.9830508474576,6.17627118644068,30.135593220339,7.13898305084746,121
"391","QDASSD0003-57623",66.1808510638298,8.51595744680851,23.4804964539007,6.35106382978723,121
"392","QDASSD0003-58682",67.6852861035422,12.2506811989101,18.2792915531335,5.89237057220708,121
"393","QDASSD0004-56913",56.1695594125501,3.26568758344459,38.9506008010681,7.79305740987984,121
"394","QDASSD0004-57624",61.26955602537,1.94291754756871,35.161733615222,7.27167019027484,121
"395","QDASSD0004-58683",51.8863636363636,2.8853305785124,43.6859504132231,7.41115702479339,121
"396","QDASSD0005-56914",58.2077922077922,4.46517119244392,35.6410861865407,7.59149940968123,121
"397","QDASSD0005-57625",58.7567567567568,3.50640113798009,36.149359886202,8.9402560455192,121
"398","QDASSD0005-58684",55.137741046832,4.67079889807163,38.5096418732782,7.23415977961433,121
"399","QDASSD0006-56915",54.2297209604153,9.00129785853342,35.2848799480857,7.58533419857236,121
"400","QDASSD0006-57626",57.9235727440147,9.17863720073665,31.390423572744,6.82136279926335,121
"401","QDASSD0006-58685",68.3974615898464,18.2625250501002,11.7434869739479,6.06613226452906,121
"402","QDASSD0007-56916",53.1771907216495,9.81636597938144,35.5264175257732,7.77126288659794,121
"403","QDASSD0007-57627",55.761601455869,9.27752502274795,33.4513193812557,7.21292083712466,121
"404","QDASSD0007-58686",59.3177257525084,16.5839464882943,22.5478260869565,6.67759197324415,121
"405","QDASSD0008-56917",39.7065217391304,15.6763285024155,43.292270531401,9.35265700483092,121
"406","QDASSD0008-57628",45.4435736677116,11.5015673981191,41.5219435736677,8.16771159874608,121
"407","QDASSD0008-58687",58.4980582524272,11.5961165048544,28.3058252427184,6.8126213592233,121
"408","QDASSD0009-56918",30.150826446281,16.9607438016529,51.6580578512397,10.1539256198347,121
"409","QDASSD0009-57629",23.3159463487332,32.8852459016393,42.4157973174367,11.2891207153502,121
"410","QDASSD0009-58688",18.1753902662994,35.0146923783287,45.3847566574839,12.0385674931129,121
"411","QDASSD0010-56919",57.8053491827637,5.39598811292719,35.0661218424963,8.37295690936107,121
"412","QDASSD0010-58689",22.3909090909091,33.7149350649351,42.3818181818182,11.4064935064935,121
"413","QDASSD0011-56920",60.995867768595,12.1842975206612,25.0925619834711,6.5595041322314,121
"414","QDASSD0011-57631",63.8813186813187,13.0534798534799,21.3516483516484,6.2029304029304,121
"415","QDASSD0011-58690",60.4509925558313,13.6519851116625,24.2828784119107,6.56885856079404,121
"416","QDASSD0012-56921",60.277318640955,3.42791551882461,34.7456382001837,5.12855831037649,121
"417","QDASSD0012-57632",46.771001150748,7.18757192174914,44.4798619102417,6.18987341772152,121
"418","QDASSD0012-58691",47.3555355535554,9.25292529252925,41.7641764176418,6.02070207020702,121
"419","QDASSD0013-56922",54.7662936142199,7.53917050691244,36.117840684661,7.70770243581303,121
"420","QDASSD0013-57633",57.378221113882,9.4713216957606,31.6475477971737,6.59019118869493,121
"421","QDASSD0013-58692",50.7832914572864,16.0835427135678,31.6928391959799,7.4177135678392,121
"422","QDASSD0014-56923",67.8930885529158,8.30129589632829,22.0637149028078,6.23434125269978,121
"423","QDASSD0014-57634",71.1375886524823,7.33333333333333,19.8836879432624,5.97021276595745,121
"424","QDASSD0014-58693",64.0609318996416,8.40023894862605,25.9151732377539,6.32198327359618,121
"425","QDASSD0015-56924",60.4642857142857,9.83516483516484,28.0137362637363,6.66483516483517,121
"426","QDASSD0015-57635",58.4161220043573,9.72476397966594,30.1459694989107,6.50762527233115,121
"427","QDASSD0015-58694",54.6302881667689,10.9239730226855,32.8767627222563,7.41876149601471,121
"428","SAABHC0001-58578",50.9434092477571,10.168391994479,37.263630089717,8.11732229123533,121
"429","SAABHC0001-58793",58.155285313377,6.70252572497661,33.4724041159963,7.36950420954163,121
"430","SAABHC0002-58563",63.1329827197596,8.91735537190083,26.3057851239669,6.36589030803907,121
"431","SAABHC0002-58794",69.6398071625344,5.92837465564738,22.7252066115702,5.91804407713499,121
"432","SAABHC0003-58577",54.2345169281585,3.66886870355078,40.4822460776218,7.84393063583815,121
"433","SAABHC0003-58795",63.7846580406654,1.84750462107209,32.7051756007394,6.93807763401109,121
"434","SAABHC0004-58564",24.5151209677419,33.7358870967742,40.1693548387097,10.9576612903226,121
"435","SAABHC0004-58796",37.3036072144289,21.3917835671343,39.7194388777555,9.26452905811623,121
"436","SAABHC0005-58797",75.3663826491092,1.73586367157242,21.1099922540666,4.98760650658404,121
"437","SAABHC0006-58798",72.1064129668781,1.53136011275546,24.5976039464412,4.92811839323467,121
"438","SAAEYB0001-57637",15.0826446280992,42.6942148760331,40.7809917355372,14.9173553719008,121
"439","SAAEYB0002-58852",12.8067729083665,41.0059760956175,44.8545816733068,18.9043824701195,121
"440","SAAEYB0003-58853",14.8435754189944,47.2122905027933,36.5027932960894,21.4189944134078,121
"441","SAAEYB0004-58846",19.6855895196507,42.8340611353712,36.0393013100437,18.7991266375546,119
"442","SAAEYB0005-58851",20.0441176470588,38.2205882352941,40.2941176470588,17.3382352941176,68
"443","SAAEYB0006-58850",9.93562231759657,47.6437768240343,40.8326180257511,21.725321888412,121
"444","SAAEYB0007-58848",15.7777777777778,41.9519071310116,40.8009950248756,19.8905472636816,121
"445","SAAEYB0008-58849",8.77562326869806,50.7396121883656,39.0664819944598,17.2714681440443,121
"446","SAAEYB0009-58841",12.6153846153846,44.7237762237762,40.9265734265734,19.3146853146853,121
"447","SAAEYB0010-58842",12.1633466135458,44.8844621513944,41.6414342629482,21.191235059761,121
"448","SAAEYB0011-58847",51.3636363636364,31.3636363636364,16.2727272727273,17.3636363636364,33
"449","SAAEYB0012-58840",16.4751773049645,47.9148936170213,33.9290780141844,17.1560283687943,121
"450","SAAEYB0013-58845",42.8571428571429,34.2857142857143,21.2448979591837,15.8571428571429,49
"451","SAAEYB0021-58834",18.4607438016529,27.7438016528926,52.2830578512397,14.4814049586777,121
"452","SAAEYB0022-58839",11.7038567493113,31.0881542699725,55.8030303030303,14.7878787878788,121
"453","SAAEYB0023-58835",39.9785458879619,29.5017878426698,29.0607866507747,9.40286054827175,121
"454","SAAEYB0024-58836",27.7453531598513,37.0055762081784,34.1245353159851,11.3736059479554,121
"455","SAAEYB0025-58844",13.2632743362832,43.0995575221239,42.1714601769912,18.5719026548673,121
"456","SAAEYB0026-58843",11.024975024975,47.4005994005994,40.1338661338661,16.2757242757243,121
"457","SAAEYB0027-58854",16.6002386634845,47.2792362768496,34.609785202864,15.0644391408115,121
"458","SAAEYB0028-58829",8.67491166077738,3.4263839811543,86.0294464075383,3.31919905771496,121
"459","SAAEYB0029-58855",54.3809954751131,13.0597285067873,30.910407239819,8.35656108597285,121
"460","SAAEYB0030-58856",23.2647702407002,26.7986870897155,48.6564551422319,14.800875273523,121
"461","SAAEYB0031-58884",20.5513577331759,30.7095631641086,47.3624557260921,12.2561983471074,121
"462","SAAEYB0032-58899",37.9868735083532,17.5787589498807,42.9904534606205,11.7064439140811,121
"463","SAAEYB0033-58859",15.4562584118439,34.0794078061911,49.2261103633917,13.0632570659489,121
"464","SAAFLB0003-58033",7.86666666666667,59.7666666666667,30.75,18.4,72
"465","SAAFLB0003-58704",6.1875,51.9166666666667,40.2916666666667,17.2916666666667,72
"466","SAAFLB0004-58526",0.421487603305785,57.3801652892562,41.4462809917355,22.0909090909091,121
"467","SAAFLB0005-58618",13.3970588235294,45.7573529411765,39.2794117647059,16.1911764705882,68
"468","SAAFLB0007-58620",57.1816479400749,6.06179775280899,35.0955056179775,9.52996254681648,121
"469","SAAFLB0008-58621",41.4173553719008,12.2603305785124,44.7954545454545,9.41322314049587,121
"470","SAAFLB0030-53506",68.0485695276114,2.23685961410512,28.0505655355955,6.89753825681969,121
"471","SAAFLB0030-58617",65.7446619217082,1.65124555160142,30.9074733096085,6.41370106761566,121
"472","SAAFLB0031-53507",64.7550177095632,2.74557260920897,30.8831168831169,7.7987012987013,121
"473","SAAFLB0031-58616",60.72,1.42981818181818,36.2458181818182,7.65018181818182,121
"474","SAAGAW0001-56992",34.5413595413595,16.0581490581491,47.9295659295659,10.953316953317,121
"475","SAAGAW0002-56993",39.0022140221402,10.0693726937269,49.509963099631,9.39483394833948,121
"476","SAAGAW0003-56994",27.9077464788732,20.7014084507042,50.0366197183099,12.006338028169,121
"477","SAAGAW0005-58748",49.4657980456026,1.28175895765472,47.8583061889251,7.04071661237785,121
"478","SAAGAW0006-58717",58.8560975609756,9.08536585365854,30.4621951219512,9.75853658536585,121
"479","SAAGAW0007-58749",58.1849568434032,8.04932182490752,32.075215782984,8.22441430332922,121
"480","SAAGAW0008-58750",41.7636363636364,2.32892561983471,54.8347107438017,4.84628099173554,121
"481","SAAGVD0001-56925",34.123322147651,13.9781879194631,50.5461409395973,9.73489932885906,121
"482","SAAGVD0002-56926",39.2575366063738,12.0447889750215,47.2489233419466,9.02497846683893,121
"483","SAAGVD0003-56927",41.3099173553719,14.8161157024793,42.4132231404959,9.23071625344353,121
"484","SAAGVD0004-56947",38.6810035842294,13.8655913978495,46.0215053763441,9.06093189964158,121
"485","SAAKAN0001-58610",20.5267558528428,47.7090301003344,30.2892976588629,13.5602006688963,121
"486","SAAKAN0001-58893",11.8677685950413,58.198347107438,28.702479338843,15.6363636363636,121
"487","SAAKAN0002-58630",8.37864077669903,55.2427184466019,34.7750809061489,22.3495145631068,121
"488","SAAKAN0002-58876",6,48,45,23,2
"489","SAAKAN0003-58622",8.88983050847458,49.9724576271186,39.7161016949153,19.4809322033898,121
"490","SAAKAN0003-58892",NA,NA,NA,NA,0
"491","SAAKAN0004-58623",10.2666666666667,50.4595744680851,37.6510638297872,19.2198581560284,121
"492","SAAKAN0004-58877",NA,NA,NA,NA,0
"493","SAAKAN0005-58624",4.99487179487179,58.0358974358974,35.3,23.8205128205128,121
"494","SAAKAN0005-58891",34.25,17,47.75,20.5,8
"495","SAAKAN0006-58625",8.41414141414141,41.8989898989899,48.3878787878788,16.8686868686869,121
"496","SAAKAN0007-58632",14.8180272108844,48.4506802721088,35.0085034013605,20.0731292517007,121
"497","SAAKAN0007-58878",32.1682242990654,25.8130841121495,40.6448598130841,14.8317757009346,113
"498","SAAKAN0008-58626",4.15918367346939,49.7877551020408,44.7183673469388,19.4163265306122,121
"499","SAAKAN0008-58894",NA,NA,NA,NA,0
"500","SAAKAN0009-58634",11.02,46.25,41.38,20.8466666666667,121
"501","SAAKAN0009-58901",59.75,34.75,4.92857142857143,18.1607142857143,56
"502","SAAKAN0010-58627",8.63594470046083,47.7327188940092,42.221198156682,20.2119815668203,121
"503","SAAKAN0010-58895",8.5495867768595,51.5,38.4338842975207,20.103305785124,121
"504","SAAKAN0011-58628",NA,NA,NA,NA,0
"505","SAAKAN0011-58879",NA,NA,NA,NA,0
"506","SAAKAN0012-58629",19.5540540540541,42.6351351351351,36.4864864864865,17.1891891891892,121
"507","SAAKAN0012-58896",17.9173553719008,49.7685950413223,30.7851239669421,16.2479338842975,121
"508","SAAMDD0007-53742",11.595041322314,39.2561983471074,47.7685950413223,12.6859504132231,121
"509","SAAMDD0007-58833",40.8801652892562,18.702479338843,38.866391184573,9.28925619834711,121
"510","SAAMDD0008-53743",0.148760330578512,51.5371900826446,47.3305785123967,19.8677685950413,121
"511","SAAMDD0008-58832",11.0672268907563,37.7599039615846,50.0024009603842,18.5438175270108,121
"512","SAAMDD0009-53744",8.45454545454546,41.2727272727273,49.1818181818182,13.7272727272727,33
"513","SAAMDD0009-58830",33.1666666666667,23.1363636363636,42.3015151515152,10.5106060606061,121
"514","SAAMDD0010-53700",12.8057851239669,40.1487603305785,45.599173553719,17.7561983471074,121
"515","SAAMDD0010-58831",21.7860962566845,25.6791443850267,51.3141711229947,15.2299465240642,121
"516","SAAMDD0011-53745",NA,NA,NA,NA,0
"517","SAAMDD0011-58828",20.0303468208092,29.0881502890173,49.5708092485549,13.3063583815029,121
"518","SAANUL0001-56948",28.7351664254703,16.767004341534,53.150506512301,9.72358900144718,121
"519","SAANUL0002-56949",25.2422680412371,22.1314432989691,51.1752577319588,11.375,121
"520","SAANUL0003-56950",28.9841121495327,11.3757009345794,58.2560747663551,10.8009345794393,121
"521","SAANUL0004-56951",34.0158013544018,12.4164785553047,52.265237020316,7.51128668171558,121
"522","SAASTP0001-53719",33.0931263858093,8.30376940133038,57.0509977827051,6.83592017738359,121
"523","SAASTP0002-53720",31.3586956521739,4.17826086956522,63.1521739130435,6.78913043478261,121
"524","SAASTP0003-53721",39.51,1.0875,58.3475,6.78,121
"525","SAASTP0004-53722",40.5549295774648,12.4450704225352,45.5323943661972,7.12957746478873,121
"526","SAASTP0005-53723",27.5267379679144,24.6122994652406,46.2112299465241,7.96524064171123,121
"527","SAASTP0006-57066",10.0230061349693,48.8466257668712,39.4156441717791,11.5030674846626,121
"528","SAASTP0007-53724",20.493543758967,17.0071736011478,60.9770444763271,8.09182209469154,121
"529","SAASTP0008-53725",70.4712121212121,4.27878787878788,23.8242424242424,4.77575757575758,121
"530","SAASTP0009-53726",22.4302059496568,40.2448512585812,35.7620137299771,10.4645308924485,121
"531","SAASTP0010-53727",64.0882352941177,0.25,34.5992647058824,5.70772058823529,121
"532","SAASTP0011-53728",56.8980716253444,0.0165289256198347,41.9504132231405,4.15702479338843,121
"533","SAASTP0012-53729",50.9545454545455,0.0965909090909091,47.9346590909091,7.50284090909091,121
"534","SAASTP0013-53730",55.6308539944904,0.15702479338843,43.129476584022,7.01652892561984,121
"535","SAASTP0014-57067",61.9462025316456,1.89873417721519,35.0253164556962,5.9620253164557,121
"536","SAASTP0015-53715",61.527868852459,1.4,35.6229508196721,5.86229508196721,121
"537","SAASTP0016-53716",43.1724941724942,6.51048951048951,48.9207459207459,6.78787878787879,121
"538","SAASTP0017-53717",39.2114427860697,11.0373134328358,48.4303482587065,8.43532338308458,121
"539","SAASTP0018-53718",52.4304347826087,0.569565217391304,45.8695652173913,6.11739130434783,121
"540","SAASTP0019-53731",55.8870523415978,0.0165289256198347,43.1597796143251,5.63911845730028,121
"541","SAASTP0020-53732",66.9466666666667,0.0533333333333333,32.1822222222222,5,121
"542","SAASTP0021-53733",60.4214876033058,0.347107438016529,38.1570247933884,7.50826446280992,121
"543","SAASTP0022-53735",32.755364806867,0.296137339055794,66.0257510729614,7.64377682403433,121
"544","SAASTP0023-53736",34.0454545454545,1.14462809917355,63.6694214876033,7.66115702479339,121
"545","SAASTP0024-53737",45.8854961832061,0,53.2671755725191,8.5381679389313,121
"546","SAASTP0025-53734",47.3721590909091,0,51.8409090909091,9.71306818181818,121
"547","SAASTP0026-53738",47.6997245179063,0.0771349862258953,51.297520661157,8,121
"548","SAASTP0027-53739",46.3691460055096,0.0881542699724518,52.5757575757576,7.78236914600551,121
"549","SAASTP0028-53740",48.465564738292,0.371900826446281,50.1460055096419,8.69972451790634,121
"550","SAASTP0029-53741",57.0709677419355,0,42.0741935483871,6.35806451612903,121
"551","SAASTP0030-56935",56.3015681544029,2.33413751507841,39.7659831121834,7.34016887816647,121
"552","SAASTP0031-56938",55.5953389830508,2.54872881355932,40.2775423728814,7.39936440677966,121
"553","SAASTP0032-56939",48.553121577218,1.11829134720701,49.0799561883899,8.66374589266156,121
"554","SAASTP0033-58724",60.6991404011461,1.22063037249284,36.7220630372493,8.53438395415473,121
"555","SAASTP0034-58751",47.3990024937656,1.35037406483791,49.9139650872818,6.48753117206983,121
"556","SASMDD0001-53710",26.443231441048,25.8580786026201,46.5436681222707,13.203056768559,121
"557","SASMDD0001-58760",53.5082644628099,19.0399449035813,25.9573002754821,8.15013774104683,121
"558","SASMDD0002-53711",19.2690582959641,32.7533632286995,46.780269058296,13.6547085201794,121
"559","SASMDD0003-57009",45.1567567567568,20.6306306306306,32.7297297297297,8.28828828828829,121
"560","SASMDD0004-56997",30.3238231098431,13.490727532097,54.8616262482168,10.7146932952924,121
"561","SASMDD0004-57013",31.57805907173,6.33544303797468,60.7194092827004,8.94092827004219,121
"562","SASMDD0005-53712",20.4584980237154,19.5177865612648,58.9209486166008,13.3794466403162,121
"563","SASMDD0005-57006",33.2538330494037,13.4838160136286,51.8483816013629,9.80919931856899,121
"564","SASMDD0006-53713",30.3775216138329,23.3371757925072,44.9077809798271,11.4582132564842,121
"565","SASMDD0006-57007",32.4722891566265,21.6361445783133,44.5734939759036,11.233734939759,121
"566","SASMDD0006-58759",38.2351485148515,19.3861386138614,41.0222772277228,9.18069306930693,121
"567","SASMDD0008-57638",14.3239669421488,37.3239669421488,46.9636363636364,13.6628099173554,121
"568","SASMDD0008-58757",17.0439330543933,34.5753138075314,46.9958158995816,13.2050209205021,121
"569","SASMDD0009-57008",30.2287308228731,22.6317991631799,45.8019525801953,10.1213389121339,121
"570","SASMDD0011-56998",25.4102209944751,16.5041436464088,56.7707182320442,11.1588397790055,121
"571","SASMDD0011-57068",30.6465517241379,8.00574712643678,59.9195402298851,10.3879310344828,121
"572","SASMDD0012-56974",16.6942148760331,28.8429752066116,53.1198347107438,12.9710743801653,121
"573","SASMDD0013-56979",39.6694214876033,17.8388429752066,41.2355371900826,9.02479338842975,121
"574","SASMDD0014-56980",40.4279661016949,15.0889830508475,43.1567796610169,8.55084745762712,121
"575","SASMDD0016-57000",23.0046296296296,27.8194444444444,47.7391975308642,11.9012345679012,121
"576","SASMDD0017-56999",31.7592592592593,22.9344729344729,43.8190883190883,10.968660968661,121
"577","SASMDD0017-58021",36.3510773130545,19.5285171102662,42.6730038022814,10.5716096324461,121
"578","SASMDD0018-57010",39.5403225806452,19.2338709677419,39.6673387096774,9.95766129032258,121
"579","SASRIV0001-57603",35.6798623063683,11.8382099827883,51.0671256454389,8.22547332185886,121
"580","SASRIV0001-58758",47.0042918454936,2.72103004291845,49.1952789699571,6.19527896995708,121
"581","SASRIV0002-57604",49.3722871452421,16.3823038397329,32.8864774624374,7.36727879799666,121
"582","SATEYB0001-56940",14.4052044609665,37.3791821561338,46.7918215613383,12.2304832713755,121
"583","SATEYB0001-58665",14.297520661157,47.8694214876033,36.4280991735537,14.6644628099174,121
"584","SATEYB0002-56991",15.7188552188552,34.6043771043771,48.3316498316498,13.526936026936,121
"585","SATEYB0002-58662",16.22,35.7418181818182,46.6290909090909,15.1945454545455,121
"586","SATFLB0001-53698",NA,NA,NA,NA,0
"587","SATFLB0001-58672",10.0555555555556,38.5769230769231,50.1901709401709,17.6047008547009,121
