,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,precip,tmax,tmin,vapourpres_h09,vapourpres_h15,MAT,MAP,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1.0,725885.0,8418335.0,11.2857142857143,36.4285714285714,51.2857142857143,9.57142857142857,28354.0,36.48719178841611,50.96685088998635,11.571542472288334,9,1987,254,0.6816387600233341,0.6410690690149683,,,,,,,11.948830171445406,,10950,0,29.3,27.4,33.7,-0.516222158594214,-1.8561027418125,-2.653941823401115,28.136845,0.0,31.3460693359375,19.84930419921875,20.03515625,17.57489013671875,26.125374578660534,1122.7123480902778,1.561087236071616,2.009765625,4.6728515625,93.9423828125,889.9072265625,901.6748046875,1379.8974609375,1395.4248046875,1.5543124839761804,7.822627926072171,9.942154933455003,20.471830097148416,30.8759765625,183.42578125,224.4658203125,482.982421875,20.91015625,112.3603515625,121.2099609375,267.7802734375,1987-09-11,348.25
1,1.5,725865.0,8418325.0,9.101534828807566,38.441558441558456,51.37426210153485,10.860094451003535,28354.0,38.90219378312441,51.184494959358304,8.792314439187315,9,1987,270,0.6816387600233341,0.6740855661712415,36.48719178841611,50.96685088998635,11.571542472288334,,,,12.159035225144669,0.21020505369926212,10950,0,29.3,27.4,33.7,-0.516222158594214,-1.8561027418125,-2.653941823401115,28.136845,0.005859375,33.641845703125,19.96337890625,22.15972900390625,18.562255859375,26.125374578660534,1122.7123480902778,1.7296738641721894,1.9833984375,2.0615234375,57.75,927.31640625,903.095703125,1370.111328125,1404.876953125,1.831847212023682,9.337651247629042,10.916528426173985,22.331268404018697,31.15625,185.63671875,223.162109375,500.349609375,21.2001953125,121.4697265625,133.259765625,296.1396484375,1987-09-27,348.25
2,2.0,725845.0,8418315.0,6.91735537190083,40.4545454545455,51.4628099173554,12.1487603305785,28354.0,39.467931089523525,52.65863376534744,6.681810015247564,10,1987,286,0.7401768531960371,0.7058069740145997,38.90219378312441,51.184494959358304,8.792314439187315,2.0129870129870504,0.08854781582055082,-2.1841794569067354,12.370768182364612,0.21173295721994378,10950,0,29.3,27.4,33.7,-0.516222158594214,-1.8561027418125,-2.653941823401115,28.136845,0.1455078125,37.02874755859375,21.73089599609375,23.82366943359375,19.8348388671875,26.125374578660534,1122.7123480902778,2.2518858880800154,0.005859375,2.009765625,34.8984375,951.51171875,903.7861328125,1370.0791015625,1402.8330078125,1.871031572492597,11.118570678750913,12.050683261130963,25.00712319052171,34.9130859375,209.8681640625,232.3359375,501.107421875,20.1015625,116.2421875,141.8896484375,317.1103515625,1987-10-13,348.25
3,2.5,725845.0,8418315.0,5.305785123966945,39.02892561983475,54.43388429752065,12.06198347107435,28354.0,39.04328347593597,54.60593470566534,5.140107106738935,10,1987,302,0.7401768531960371,0.7361723476763936,39.467931089523525,52.65863376534744,6.681810015247564,0.29368358913814774,1.5298110979928978,-1.8978748524203102,12.57420918833545,0.2034410059708378,10950,0,29.3,27.4,33.7,-0.516222158594214,-1.8561027418125,-2.653941823401115,28.136845,3.7685546875,34.4339599609375,23.1673583984375,24.21331787109375,21.32818603515625,26.125374578660534,1122.7123480902778,1.858064608194042,0.1513671875,2.009765625,9.53515625,888.8076171875,953.4658203125,1408.390625,1402.232421875,1.778987874016557,15.07437491468739,15.516480656103393,29.109276399533435,35.4228515625,232.4189453125,253.3916015625,548.34375,23.08203125,127.7333984375,152.9443359375,322.16796875,1987-10-29,348.25
4,3.0,725845.0,8418315.0,3.69421487603306,37.603305785124,57.4049586776859,11.9752066115702,28354.0,38.32538838346714,56.403542899774756,4.072298313295136,11,1987,318,0.793577803248942,0.7651233475735113,39.04328347593597,54.60593470566534,5.140107106738935,-1.4256198347107514,2.9710743801652484,-1.611570247933885,12.754956162786797,0.18074697445134724,10950,0,29.3,27.4,33.7,-0.516222158594214,-1.8561027418125,-2.653941823401115,28.136845,13.3505859375,36.341796875,24.0902099609375,26.9593505859375,24.4556884765625,26.125374578660534,1122.7123480902778,1.9474541241957806,3.9140625,2.015625,6.5419921875,889.2802734375,948.5283203125,1393.25390625,1412.673828125,2.078056832772686,11.455550862862449,12.805105936483736,35.95464914201874,36.8076171875,209.9892578125,236.470703125,588.9091796875,23.9443359375,140.7138671875,157.1455078125,352.6337890625,1987-11-14,348.25
5,4.0,725845.0,8418315.0,3.37190082644628,39.5289256198347,56.0495867768595,11.8760330578512,28354.0,37.84964092600538,57.589081188889594,3.3884909279137165,11,1987,334,0.793577803248942,0.7926043514935122,38.32538838346714,56.403542899774756,4.072298313295136,0.24999999999997513,0.8078512396694251,-0.9669421487603327,12.892795173348315,0.13783901056151748,10950,0,29.3,27.4,33.7,-0.516222158594214,-1.8561027418125,-2.653941823401115,28.136845,63.33984375,34.3233642578125,24.2041015625,26.94366455078125,24.33380126953125,26.125374578660534,1122.7123480902778,1.6457107852389388,17.1142578125,2.1396484375,6.2470703125,870.6044921875,919.4189453125,1430.7900390625,1387.8525390625,1.7492073280251255,12.905317411428149,12.80647575096899,30.296867177642447,36.5283203125,225.828125,246.85546875,555.5244140625,23.5439453125,141.9736328125,170.7177734375,371.01171875,1987-11-30,348.25
6,5.0,725845.0,8418315.0,2.63636363636364,35.7685950413223,60.4297520661157,10.9504132231405,28354.0,37.989693890221915,57.86065013597494,3.00380693695608,12,1987,350,0.8414709848078965,0.818562561459001,37.84964092600538,57.589081188889594,3.3884909279137165,-0.9173553719008503,1.5123966942148996,-0.5289256198347101,12.965322987465179,0.07252781411686371,10950,0,29.3,27.4,33.7,-0.516222158594214,-1.8561027418125,-2.653941823401115,28.136845,95.0849609375,34.20361328125,24.1136474609375,28.3212890625,26.363525390625,26.125374578660534,1122.7123480902778,1.4492321688465755,76.130859375,4.4794921875,6.275390625,860.7490234375,854.888671875,1420.3232421875,1397.208984375,2.0921470737051244,10.38568477378456,9.899713950625449,31.578878774524753,34.1328125,206.0986328125,234.7314453125,583.4228515625,25.318359375,146.658203125,166.876953125,384.6474609375,1987-12-16,348.25
7,5.2,725845.0,8418315.0,2.781818181818184,38.5785123966942,57.48264462809918,11.494214876033059,28354.0,38.95745773556514,57.076828025738465,2.838383020147047,1,1988,1,0.08323691620031025,0.0027397225999562153,37.989693890221915,57.86065013597494,3.00380693695608,-0.47520661157025046,0.7165289256198406,-0.295041322314048,12.956512513445336,-0.008810474019842474,10950,0,29.3,27.4,33.7,-0.516222158594214,-1.8561027418125,-2.653941823401115,28.136845,71.8505859375,33.7587890625,23.54248046875,27.5518798828125,24.4168701171875,26.125374578660534,1122.7123480902778,1.4686465599348675,156.3349609375,19.35546875,4.0234375,795.814453125,897.5498046875,1255.560546875,1581.4951171875,0.5783052198658014,6.506842161666194,12.79224277577767,25.866980935635546,30.8232421875,202.2177734375,246.7607421875,542.4189453125,24.16796875,146.6875,168.6064453125,385.2099609375,1988-01-01,350.45
8,5.4,725845.0,8418315.0,2.927272727272728,41.3884297520661,54.53553719008266,12.038016528925619,28354.0,41.0442562324649,54.83980860118517,3.0082431628188715,1,1988,17,0.08323691620031025,0.04655850526789941,38.95745773556514,57.076828025738465,2.838383020147047,2.8099173553719012,-2.94710743801652,0.14545454545454417,12.868144373540982,-0.08836813990435388,10950,0,29.3,27.4,33.7,-0.516222158594214,-1.8561027418125,-2.653941823401115,28.136845,18.3037109375,34.62432861328125,24.348388671875,27.8809814453125,24.87945556640625,26.125374578660534,1122.7123480902778,1.630246444526964,166.830078125,80.7099609375,2.015625,711.3720703125,879.765625,1028.0458984375,1696.953125,1.361264318957284,9.500123087398727,10.627264942818833,21.9866024876382,33.830078125,205.8994140625,235.5615234375,544.6513671875,23.783203125,143.169921875,162.4208984375,386.767578125,1988-01-17,350.45
9,5.6,725845.0,8418315.0,3.0727272727272723,44.198347107437996,51.58842975206614,12.581818181818178,28354.0,43.91588539648419,51.995740122009785,2.9452771034707625,2,1988,33,0.16589613269341502,0.09028783724052472,41.0442562324649,54.83980860118517,3.0082431628188715,2.8099173553718977,-2.94710743801652,0.14545454545454417,12.71787756244994,-0.15026681109104167,10950,0,29.3,27.4,33.7,-0.516222158594214,-1.8561027418125,-2.653941823401115,28.136845,113.84765625,32.0279541015625,24.3929443359375,30.02996826171875,27.66705322265625,26.125374578660534,1122.7123480902778,1.0151987756667888,63.1552734375,202.5361328125,2.16796875,620.126953125,644.181640625,1259.0771484375,1680.498046875,1.8812394412050621,10.005317923858962,11.36001890428917,24.415702823005333,36.158203125,205.7705078125,240.5908203125,546.7607421875,21.5380859375,143.9287109375,174.9609375,378.5205078125,1988-02-02,350.45
