,Unnamed: 0,pv,npv,bs,ue,x,y,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,MAT,MAP,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1,12.0,33.5,52.9375,8.0,140340.0,-2666160.0,3577,11.737906346749234,32.72028723770212,54.03187349501208,9,1987,250,0.6816387600233341,0.6326199676319089,11.730308582069389,0.023015820033521095,10950,0,47.0,0.2,7.4,-3.105222896644153,1.440386752124073,-0.1615527210725844,9.159246,22.13014418688089,239.5255496002907,5.5927734375,43.57421875,7.177734375,203.08984375,155.267578125,189.30859375,272.955078125,0.9458007942130082,9.951951907833676,11.260768179843147,19.148389374689046,22.0078125,157.0830078125,179.55078125,348.587890625,7.916015625,57.3154296875,59.775390625,67.16015625,1987-09-07,348.25
1,2,10.3125,30.9375,57.1875,7.3125,140340.0,-2666160.0,3577,10.664452952233528,30.80187678141433,56.93494228831889,9,1987,266,0.6816387600233341,0.6659504202533076,12.106690757245419,0.02383445756069591,10950,0,47.0,0.2,7.4,-3.105222896644153,1.440386752124073,-0.1615527210725844,9.159246,22.13014418688089,239.5255496002907,5.5927734375,0.7724609375,49.9794921875,203.0888671875,155.2685546875,169.681640625,291.060546875,2.1554969807482003,13.078590205890391,10.88251341917168,24.346441649623657,29.1376953125,175.5283203125,173.8466796875,399.4072265625,8.3857421875,51.736328125,48.841796875,142.12890625,1987-09-23,348.25
2,3,10.75,26.8125,60.9375,7.1875,140340.0,-2666160.0,3577,10.10377417667472,30.112264600509576,58.148336704789926,10,1987,282,0.7401768531960371,0.6980014132400785,12.488724606497861,0.02376810974515209,10950,0,47.0,0.2,7.4,-3.105222896644153,1.440386752124073,-0.1615527210725844,9.159246,22.13014418688089,239.5255496002907,0.0,6.365234375,49.9794921875,198.80078125,159.556640625,132.970703125,327.59375,2.9371122428103313,16.459574967387546,16.29314977589347,31.475163623776027,34.2265625,197.572265625,206.3154296875,444.869140625,18.5,73.359375,104.67578125,131.5361328125,1987-10-09,348.25
3,4,8.75,31.0625,58.5,7.1875,140340.0,-2666160.0,3577,9.831873235124013,30.051689012312085,58.47856656157744,10,1987,298,0.7401768531960371,0.7287113685069326,12.860645868353657,0.022568162566372507,10950,0,47.0,0.2,7.4,-3.105222896644153,1.440386752124073,-0.1615527210725844,9.159246,22.13014418688089,239.5255496002907,0.001953125,6.365234375,49.0146484375,175.8740234375,163.6796875,152.7392578125,304.3466796875,2.407257637315569,17.530112688716166,20.551116030241023,42.19226141252342,29.7666015625,202.2021484375,237.349609375,508.1982421875,14.75,99.8896484375,120.41015625,233.6953125,1987-10-25,348.25
4,5,9.3125,32.0625,56.875,7.3125,140340.0,-2666160.0,3577,9.688322996662784,30.159316163282895,58.532608913704145,11,1987,314,0.793577803248942,0.7580212844421134,13.19961507390694,0.019636953742725893,10950,0,47.0,0.2,7.4,-3.105222896644153,1.440386752124073,-0.1615527210725844,9.159246,22.13014418688089,239.5255496002907,3.2587890625,5.5927734375,43.57421875,161.4609375,181.421875,147.2490234375,302.8984375,3.7192277561610325,16.103276303172816,26.75106092429258,46.46615737146631,38.6826171875,187.978515625,268.4609375,537.40234375,20.494140625,106.4130859375,161.9775390625,266.3291015625,1987-11-10,348.25
5,6,9.9375,28.75,59.75,7.25,140340.0,-2666160.0,3577,9.576265984402598,30.11324002901985,58.71790805406326,11,1987,330,0.793577803248942,0.7858748492644535,13.471853371181993,0.014284459432662544,10950,0,47.0,0.2,7.4,-3.105222896644153,1.440386752124073,-0.1615527210725844,9.159246,22.13014418688089,239.5255496002907,4.384765625,5.5947265625,43.57421875,159.63671875,168.8837890625,160.4697265625,290.912109375,3.192137628791854,24.423730679937805,28.889588413685196,53.449527560630266,34.2333984375,234.16796875,273.0009765625,565.0380859375,20.244140625,151.923828125,150.0771484375,334.5634765625,1987-11-26,348.25
6,7,9.75,34.8125,53.875,7.0,140340.0,-2666160.0,3577,9.4624143754852,29.730482414257597,59.24237551341848,12,1987,362,0.8414709848078965,0.8370017713584581,13.65947652815566,-0.002965353836339446,10950,0,47.0,0.2,7.4,-3.105222896644153,1.440386752124073,-0.1615527210725844,9.159246,22.13014418688089,239.5255496002907,19.2861328125,6.0068359375,6.365234375,156.90625,214.1474609375,126.2138671875,248.4033203125,0.8848817740861008,16.667470347339624,21.59775934019033,58.60314958672248,29.95703125,215.982421875,259.3486328125,588.4404296875,23.6962890625,153.4365234375,165.953125,351.330078125,1987-12-28,348.25
7,8,9.8125,25.125,63.4375,6.75,140340.0,-2666160.0,3577,9.377050001081106,28.966992952863237,60.11439006039501,1,1988,13,0.08323691620031025,0.035608908742956004,13.532063948152334,-0.011835810249280598,10950,0,47.0,0.2,7.4,-3.105222896644153,1.440386752124073,-0.1615527210725844,9.159246,22.13014418688089,239.5255496002907,26.8779296875,6.0673828125,6.365234375,155.8984375,197.7431640625,143.625,140.0,5.016233611329605,26.804209831808038,22.776418846282773,42.52206205378268,43.7255859375,247.166015625,252.5341796875,561.962890625,27.9609375,148.56640625,145.048828125,373.8486328125,1988-01-13,350.45
8,9,11.4375,24.9375,62.25,6.9375,140340.0,-2666160.0,3577,8.546997120525255,27.215417902526838,62.72598860117273,1,1988,29,0.08323691620031025,0.07936848928377097,13.284594454418334,-0.01825281673642465,10950,0,47.0,0.2,7.4,-3.105222896644153,1.440386752124073,-0.1615527210725844,9.159246,22.13014418688089,239.5255496002907,3.12890625,32.6416015625,6.3671875,105.35546875,248.2861328125,143.6240234375,131.2841796875,4.266196609477456,22.157341670131125,27.64381990583233,64.92600665668354,39.146484375,217.5966796875,268.5625,631.5283203125,24.6513671875,141.865234375,149.8271484375,380.4384765625,1988-01-29,350.45
9,10,8.75,30.3125,59.4375,6.9375,140340.0,-2666160.0,3577,9.354242893328184,25.271313245574177,63.86793798306002,2,1988,45,0.16589613269341502,0.1229755828297412,12.956913295996491,-0.022069580672912537,10950,0,47.0,0.2,7.4,-3.105222896644153,1.440386752124073,-0.1615527210725844,9.159246,22.13014418688089,239.5255496002907,1.654296875,32.208984375,8.916015625,59.7607421875,294.6533203125,106.265625,168.642578125,2.4862018355813045,14.898480104824227,25.816946112745057,60.75140931790528,32.1005859375,188.4853515625,261.572265625,602.2578125,18.8388671875,103.8232421875,174.7841796875,365.6953125,1988-02-14,350.45
