,Unnamed: 0,pv,npv,bs,ue,x,y,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,MAT,MAP,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1,38.4285714285714,53.4285714285714,7.04761904761905,17.6190476190476,1631805.0,-3424425.0,3577,38.08805510508292,51.21276434550431,9.323823242747372,9,1987,252,0.6816387600233341,0.6368540788786715,,,,,,,11.686146526545585,0.02969106293066659,10950,0,0.1,18.5,40.0,0.4303466584049732,1.5072229052201227,0.9991270646848588,44.21376,19.28694373838061,569.8440452398256,66.517578125,65.576171875,139.82421875,316.626953125,475.7880859375,398.3212890625,808.1142578125,0.7257962079807481,3.393383796110832,3.320878725933383,8.115775400264326,18.9990234375,115.2529296875,125.8271484375,303.1875,4.505859375,27.06640625,55.4716796875,144.484375,1987-09-09,348.25
1,2,32.7619047619048,54.7142857142857,11.2380952380952,16.7619047619048,1631805.0,-3424425.0,3577,33.27315089778602,58.06701244825413,7.782793629147559,9,1987,268,0.6816387600233341,0.6700280517804915,38.08805510508292,51.21276434550431,9.323823242747372,,,,12.17005969261221,0.03056607605943995,10950,0,0.1,18.5,40.0,0.4303466584049732,1.5072229052201227,0.9991270646848588,44.21376,19.28694373838061,569.8440452398256,14.09765625,85.099609375,129.666015625,334.7431640625,490.755859375,384.6689453125,830.728515625,1.3450666573076475,8.543181189740057,7.264855848677959,8.801872336565282,28.2587890625,166.97265625,165.0732421875,298.9375,8.17578125,48.4462890625,25.94140625,97.8056640625,1987-09-25,348.25
2,3,33.7619047619048,54.5238095238095,10.2857142857143,16.2380952380952,1631805.0,-3424425.0,3577,30.95948545860092,61.53791252218382,6.846255849393291,10,1987,284,0.7401768531960371,0.7019147308834798,33.27315089778602,58.06701244825413,7.782793629147559,-2.3333333333333,0.5476190476190474,1.6190476190476253,12.658805624707615,0.030342560082521786,10950,0,0.1,18.5,40.0,0.4303466584049732,1.5072229052201227,0.9991270646848588,44.21376,19.28694373838061,569.8440452398256,7.4208984375,98.3828125,112.72265625,286.8544921875,540.37109375,388.1650390625,786.5791015625,1.2537326319773416,7.958766129412869,8.03105754003077,20.319777745944172,29.7255859375,152.2958984375,179.09375,419.8623046875,9.6279296875,57.7177734375,70.7177734375,100.525390625,1987-10-11,348.25
3,4,24.3333333333333,76.6190476190476,0.0,6.42857142857143,1631805.0,-3424425.0,3577,30.5616795526128,62.41095957051282,6.400760146613759,11,1987,332,0.793577803248942,0.7892514487478929,30.95948545860092,61.53791252218382,6.846255849393291,-4.214285714285751,10.952380952380953,-5.6190476190476,13.89671157457357,0.01735243552858101,10950,0,0.1,18.5,40.0,0.4303466584049732,1.5072229052201227,0.9991270646848588,44.21376,19.28694373838061,569.8440452398256,32.5009765625,66.78515625,122.716796875,332.39453125,474.080078125,409.6396484375,734.0595703125,1.9034324078216958,12.33265561700871,11.53157661590769,22.898862263579154,29.5703125,183.1083984375,214.6396484375,460.169921875,11.7744140625,77.474609375,122.296875,250.2265625,1987-11-28,348.25
4,5,32.8095238095238,58.1428571428571,7.85714285714286,15.9047619047619,1631805.0,-3424425.0,3577,31.551047818628565,61.39651957171857,6.338257851498685,12,1987,348,0.8414709848078965,0.815402796292914,30.5616795526128,62.41095957051282,6.400760146613759,-0.47619047619049937,1.809523809523803,-1.2142857142857202,14.088408545760274,0.006805236261328673,10950,0,0.1,18.5,40.0,0.4303466584049732,1.5072229052201227,0.9991270646848588,44.21376,19.28694373838061,569.8440452398256,74.7470703125,80.7265625,128.0224609375,312.859375,422.3291015625,469.0419921875,696.8017578125,2.1271275739494624,13.580416585424244,10.336078351768242,29.974024988385867,36.3046875,205.8798828125,200.5595703125,491.5390625,16.8095703125,101.5791015625,91.6943359375,236.2744140625,1987-12-14,348.25
5,6,35.3809523809524,58.7619047619048,4.85714285714286,16.5238095238095,1631805.0,-3424425.0,3577,33.45559876917686,59.12982947953647,6.556101382298322,12,1987,364,0.8414709848078965,0.8399875482895418,31.551047818628565,61.39651957171857,6.338257851498685,5.52380952380955,-8.928571428571402,2.42857142857143,14.094260021602302,-0.005356521321829177,10950,0,0.1,18.5,40.0,0.4303466584049732,1.5072229052201227,0.9991270646848588,44.21376,19.28694373838061,569.8440452398256,78.029296875,87.8779296875,100.5048828125,331.2490234375,432.3583984375,469.26953125,686.8857421875,0.5228784857477338,13.328738278863852,17.158687339585654,30.707522164288683,26.615234375,205.66015625,252.5244140625,514.5244140625,21.509765625,118.23046875,147.2294921875,250.623046875,1987-12-30,348.25
6,7,38.3333333333333,52.0952380952381,8.38095238095238,16.1904761904762,1631805.0,-3424425.0,3577,35.86003479050804,56.170997222959876,6.957044244823449,1,1988,31,0.08323691620031025,0.08482943673521204,33.45559876917686,59.12982947953647,6.556101382298322,2.7619047619047485,-3.0238095238095006,0.26190476190475964,13.571617604992653,-0.0243021907562877,10950,0,0.1,18.5,40.0,0.4303466584049732,1.5072229052201227,0.9991270646848588,44.21376,19.28694373838061,569.8440452398256,98.5966796875,111.5859375,124.2177734375,250.740234375,497.98046875,500.9873046875,476.0048828125,2.2569913581078183,10.070957052001486,13.52123583094315,37.4939835822034,34.697265625,185.2314453125,245.779296875,566.1708984375,19.525390625,102.310546875,148.5537109375,333.9990234375,1988-01-31,350.45
7,8,40.4761904761905,51.0476190476191,7.42857142857143,17.3333333333333,1631805.0,-3424425.0,3577,38.405752142588504,53.00500170623219,7.449241032444256,2,1988,47,0.16589613269341502,0.12841157084082863,35.86003479050804,56.170997222959876,6.957044244823449,2.547619047619051,-3.8571428571428505,1.2857142857142847,13.141071944751262,-0.028741644551557144,10950,0,0.1,18.5,40.0,0.4303466584049732,1.5072229052201227,0.9991270646848588,44.21376,19.28694373838061,569.8440452398256,155.626953125,104.134765625,95.6591796875,279.7529296875,515.1953125,498.37890625,462.771484375,1.127435934545556,8.042558992285064,9.67753234252297,30.54511921383147,26.568359375,175.6875,203.9052734375,538.603515625,14.7890625,93.8642578125,121.5625,312.7939453125,1988-02-16,350.45
8,9,38.0,52.1904761904762,8.61904761904762,17.1904761904762,1631805.0,-3424425.0,3577,39.92247999677744,48.121268308567636,10.672508477073439,3,1988,63,0.24740395925452294,0.1717469937551714,38.405752142588504,53.00500170623219,7.449241032444256,-0.1666666666666501,0.04761904761904745,0.1190476190476204,12.661981812629794,-0.030691798006504456,10950,0,0.1,18.5,40.0,0.4303466584049732,1.5072229052201227,0.9991270646848588,44.21376,19.28694373838061,569.8440452398256,73.6240234375,116.009765625,155.0,270.0654296875,535.98828125,464.7333984375,447.7744140625,1.7861153296700463,10.789660981474064,13.991829582973653,21.385830400278007,32.1845703125,201.9150390625,232.486328125,460.6572265625,18.9736328125,109.37890625,100.4228515625,259.4736328125,1988-03-03,350.45
9,10,39.1904761904762,50.5238095238095,8.95238095238095,17.4761904761905,1631805.0,-3424425.0,3577,43.81372188182681,48.29320395805742,6.563819436496473,3,1988,79,0.24740395925452294,0.21475244714146,39.92247999677744,48.121268308567636,10.672508477073439,-0.642857142857153,-0.26190476190480183,0.7619047619047605,12.166348510767754,-0.031024674027491983,10950,0,0.1,18.5,40.0,0.4303466584049732,1.5072229052201227,0.9991270646848588,44.21376,19.28694373838061,569.8440452398256,1.7841796875,182.7021484375,158.2861328125,271.5146484375,537.0,459.583984375,445.5615234375,1.6482855018192997,9.534645740617025,14.600365291324755,30.58140540993481,29.224609375,168.78125,228.03515625,535.326171875,15.603515625,74.5146484375,116.6982421875,262.193359375,1988-03-19,350.45
