,Unnamed: 0,pv,npv,bs,ue,x,y,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,MAT,MAP,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1,64.5,31.25,3.0,24.75,1682632.5,-3754252.5,3577,60.903379155371056,36.74453632644815,1.2010763871712031,9,1987,245,0.6816387600233341,0.6219518703256062,,,,,,,11.407899697658099,0.03239093077026389,10950,0.0,6.9,36.1,55.2,5.743615122054853,3.3246747026219645,-3.4408550650350835,5.6864095,12.384457220790203,961.3700490552326,180.4248046875,120.6748046875,137.0,665.1484375,1130.212890625,815.0234375,1129.5966796875,0.294836888714757,0.5811677453155717,2.2155493563502047,2.4680514841911827,5.3564453125,63.4482421875,87.58984375,170.7578125,-1.1669921875,29.6708984375,29.830078125,56.5712890625,1987-09-02,348.25
1,2,56.3333333333333,42.6666666666667,0.0,25.0,1682655.0,-3754185.0,3577,61.787291185731185,35.62656569298759,1.4108999835305838,9,1987,261,0.6816387600233341,0.6556691338743984,60.903379155371056,36.74453632644815,1.2010763871712031,,,,11.940538587146985,0.03388431534670744,10950,0.0,6.9,36.1,55.2,5.743615122054853,3.3246747026219645,-3.4408550650350835,5.6864095,12.384457220790203,961.3700490552326,114.4931640625,168.4794921875,145.4970703125,635.94921875,1136.107421875,813.4775390625,1109.7724609375,0.5879128073917141,3.6244027869935107,1.9426057233766594,3.769750035333557,17.4560546875,94.796875,79.8505859375,175.5869140625,1.36328125,2.30859375,13.1123046875,59.1396484375,1987-09-18,348.25
2,3,60.7916666666667,37.2083333333333,0.75,24.25,1682682.5,-3754217.5,3577,61.6921183297111,35.489836233553525,1.5510959307668004,11,1987,309,0.793577803248942,0.7490157876964552,61.787291185731185,35.62656569298759,1.4108999835305838,-1.85416666666665,2.97916666666665,-1.125,13.533841029677115,0.029962806663098362,10950,0.0,6.9,36.1,55.2,5.743615122054853,3.3246747026219645,-3.4408550650350835,5.6864095,12.384457220790203,961.3700490552326,100.9619140625,199.0029296875,161.1796875,603.658203125,1045.8740234375,960.3017578125,1063.029296875,0.405998042824393,5.050505847789215,3.0145932418224115,6.894602491635411,16.4560546875,137.1513671875,121.49609375,239.728515625,8.2744140625,61.08984375,52.5234375,87.5048828125,1987-11-05,348.25
3,4,57.6923076923077,39.9230769230769,0.923076923076923,24.9230769230769,1682657.30769231,-3754208.07692308,3577,60.97322808258086,35.70726273020519,1.9393535891972686,11,1987,325,0.793577803248942,0.7773303443774742,61.6921183297111,35.489836233553525,1.5510959307668004,0.6794871794872002,-1.3717948717949007,0.4615384615384615,13.963843328218964,0.023563034008327932,10950,0.0,6.9,36.1,55.2,5.743615122054853,3.3246747026219645,-3.4408550650350835,5.6864095,12.384457220790203,961.3700490552326,97.55859375,162.908203125,246.5234375,479.2451171875,1172.7099609375,832.197265625,1198.45703125,0.28941582073466676,2.8503289897298503,2.5210277051133634,9.777972910308751,19.2158203125,123.544921875,114.6123046875,312.2158203125,13.8740234375,64.0849609375,53.2666015625,136.0859375,1987-11-21,348.25
4,5,65.9,31.8,1.0,24.7,1682676.0,-3754210.5,3577,59.92972477416514,35.80613947780347,2.7841970187428875,12,1987,357,0.8414709848078965,0.8294275814489923,60.97322808258086,35.70726273020519,1.9393535891972686,2.554166666666653,-2.7041666666666497,0.125,14.35983430958041,-1.3252184484002782e-05,10950,0.0,6.9,36.1,55.2,5.743615122054853,3.3246747026219645,-3.4408550650350835,5.6864095,12.384457220790203,961.3700490552326,89.3291015625,202.484375,248.6279296875,509.20703125,1091.572265625,923.697265625,1124.4375,0.5052099424030884,5.246318858115437,7.078820513393376,13.1202961736423,16.1083984375,143.4384765625,180.99609375,319.671875,8.5888671875,83.375,87.552734375,119.59375,1987-12-23,348.25
5,6,65.0,31.0,2.0,25.0,1682625.0,-3754245.0,3577,58.80444956884329,35.46814028401095,4.184984978928039,2,1988,40,0.16589613269341502,0.10936981646984724,59.92972477416514,35.80613947780347,2.7841970187428875,3.6538461538461497,-4.461538461538449,0.5384615384615385,13.485443012184907,-0.03045608030974023,10950,0.0,6.9,36.1,55.2,5.743615122054853,3.3246747026219645,-3.4408550650350835,5.6864095,12.384457220790203,961.3700490552326,121.73828125,214.2314453125,279.6630859375,562.2451171875,979.673828125,1015.244140625,906.4697265625,0.48857402326154636,3.830466369233475,4.541115999158098,13.336774447905878,15.82421875,128.6337890625,154.875,400.4814453125,8.5869140625,73.6806640625,77.7666015625,221.580078125,1988-02-09,350.45
6,7,60.25,30.0,8.125,21.1666666666667,1682682.5,-3754217.5,3577,57.7839804655493,34.529318469291894,6.131910928880589,3,1988,72,0.24740395925452294,0.19598347462695087,58.80444956884329,35.46814028401095,4.184984978928039,-2.825000000000003,-0.9000000000000004,3.5625,12.417740908933261,-0.034694278313359916,10950,0.0,6.9,36.1,55.2,5.743615122054853,3.3246747026219645,-3.4408550650350835,5.6864095,12.384457220790203,961.3700490552326,65.5341796875,253.6435546875,218.509765625,445.6650390625,1223.25,987.4853515625,868.390625,1.6677748160587686,3.6659984819052207,6.3167656740910125,10.365907218999133,28.1630859375,118.6083984375,179.9345703125,327.90234375,13.240234375,63.9306640625,93.9521484375,166.412109375,1988-03-12,350.45
7,8,49.3333333333333,29.8333333333333,19.8333333333333,20.8333333333333,1682665.0,-3754235.0,3577,56.998632297763315,32.98010686690729,8.506003027330575,8,1988,216,0.618369803069737,0.5578398973033405,57.7839804655493,34.529318469291894,6.131910928880589,-7.83333333333335,-0.5833333333333499,8.91666666666665,10.550667248728304,0.025310019166012054,10950,0.0,6.9,36.1,55.2,5.743615122054853,3.3246747026219645,-3.4408550650350835,5.6864095,12.384457220790203,961.3700490552326,139.6669921875,95.3603515625,404.8984375,615.623046875,1306.65234375,826.607421875,791.4033203125,0.3576103662725793,2.16816918187253,2.132566277671703,2.484958058653372,13.6728515625,71.9931640625,70.1259765625,192.5078125,-1.052734375,-5.4521484375,13.9814453125,62.7744140625,1988-08-03,350.45
8,9,47.75,31.4166666666667,19.3333333333333,17.9166666666667,1682675.0,-3754247.5,3577,55.31320083243497,32.044542905878046,11.30092939416288,9,1988,248,0.6816387600233341,0.6283668624009903,56.998632297763315,32.98010686690729,8.506003027330575,-6.25,0.7083333333333499,5.60416666666665,11.505843753751401,0.03277090875545419,10950,0.0,6.9,36.1,55.2,5.743615122054853,3.3246747026219645,-3.4408550650350835,5.6864095,12.384457220790203,961.3700490552326,64.4287109375,156.6748046875,390.931640625,538.6494140625,1103.5732421875,1123.7939453125,817.3076171875,0.3677624977261615,2.1884759817439012,1.602459610618549,5.6105764649543275,14.185546875,81.09375,76.05078125,190.048828125,4.3525390625,18.61328125,23.9482421875,34.47265625,1988-09-04,350.45
9,10,59.4444444444444,36.7777777777778,2.44444444444444,24.6666666666667,1682661.66666667,-3754195.0,3577,54.82845647680942,29.656059432030915,14.264001179566407,10,1988,280,0.7401768531960371,0.6940671385790956,55.31320083243497,32.044542905878046,11.30092939416288,5.05555555555555,3.47222222222225,-8.69444444444443,12.589287519444074,0.03411300053308608,10950,0.0,6.9,36.1,55.2,5.743615122054853,3.3246747026219645,-3.4408550650350835,5.6864095,12.384457220790203,961.3700490552326,81.2265625,75.58203125,389.3447265625,658.2548828125,1042.2119140625,1143.310546875,829.33203125,1.006852837978108,5.524815603868605,4.4725342950125615,4.60891453043414,23.7978515625,118.36328125,130.19140625,217.595703125,14.935546875,47.1298828125,36.5517578125,72.9375,1988-10-06,350.45
