,Unnamed: 0,pv,npv,bs,ue,x,y,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,MAT,MAP,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1,13.25,31.1,54.25,6.35,1082830.5,-2183224.5,3577,12.27822022160664,28.128199627034533,58.18939967953943,9,1987,262,0.6816387600233341,0.6577352961024162,,,,,,,12.030663643250858,0.01874043738640907,10950,0,0.2,11.4,12.2,-4.394264453017247,2.3938148228300378,0.463466528956505,42.777,25.995556856614343,519.0412654433139,0.005859375,11.0205078125,13.8115234375,428.3056640625,263.5244140625,314.4501953125,522.2626953125,2.5870509783845583,13.988161005946086,13.134591090443001,33.11781086017034,33.025390625,194.8916015625,211.8642578125,497.826171875,13.8076171875,97.5576171875,108.4560546875,186.181640625,1987-09-19,348.25
1,2,12.2,24.05,62.35,6.45,1082830.5,-2183224.5,3577,12.38909425265951,31.422288370565212,54.79396507910645,10,1987,278,0.7401768531960371,0.6901120250244518,12.27822022160664,28.128199627034533,58.18939967953943,,,,12.332641473135395,0.018878566311938627,10950,0,0.2,11.4,12.2,-4.394264453017247,2.3938148228300378,0.463466528956505,42.777,25.995556856614343,519.0412654433139,0.310546875,3.9970703125,13.7861328125,435.283203125,263.595703125,314.4404296875,522.2724609375,2.815219976764926,14.831095749328401,17.38153014039947,34.6353001449759,34.076171875,207.123046875,231.2548828125,508.0205078125,12.431640625,110.2099609375,122.796875,254.7265625,1987-10-05,348.25
2,3,11.6,34.2,52.75,6.5,1082830.5,-2183224.5,3577,13.991134100134834,31.62783295362324,52.97539354757459,10,1987,294,0.7401768531960371,0.7211628737419908,12.38909425265951,31.422288370565212,54.79396507910645,-0.8250000000000002,1.5500000000000007,-0.75,12.630080092305315,0.018180132002703075,10950,0,0.2,11.4,12.2,-4.394264453017247,2.3938148228300378,0.463466528956505,42.777,25.995556856614343,519.0412654433139,0.6396484375,0.1044921875,17.6220703125,422.212890625,275.14453125,288.9052734375,543.974609375,3.7563244106093086,21.304932289127755,24.93091430124266,40.829743360979535,37.9658203125,228.3369140625,280.462890625,543.3662109375,18.8017578125,124.4326171875,142.642578125,270.9921875,1987-10-21,348.25
3,4,14.0,34.95,49.7,6.7,1082830.5,-2183224.5,3577,16.360283284419673,30.11628870739998,52.09840454613554,11,1987,310,0.793577803248942,0.7508281857005106,13.991134100134834,31.62783295362324,52.97539354757459,0.9000000000000004,5.450000000000001,-6.324999999999999,12.90647372405626,0.016238477516461458,10950,0,0.2,11.4,12.2,-4.394264453017247,2.3938148228300378,0.463466528956505,42.777,25.995556856614343,519.0412654433139,16.9794921875,0.4091796875,15.3603515625,392.4619140625,284.3505859375,293.6005859375,559.796875,2.924751358170869,16.239398995003075,24.486704378730526,56.98581221209288,36.9267578125,218.91015625,271.4609375,625.498046875,26.505859375,141.638671875,141.3642578125,326.1611328125,1987-11-06,348.25
4,5,23.85,25.2,49.6,7.25,1082830.5,-2183224.5,3577,18.90375037419808,27.991762106956788,51.66120392086868,11,1987,326,0.793577803248942,0.7790509663129592,16.360283284419673,30.11628870739998,52.09840454613554,6.125000000000001,-4.500000000000002,-1.5749999999999993,13.137266022056327,0.012507248672022797,10950,0,0.2,11.4,12.2,-4.394264453017247,2.3938148228300378,0.463466528956505,42.777,25.995556856614343,519.0412654433139,49.203125,0.6455078125,15.421875,379.181640625,233.384765625,354.1748046875,532.0068359375,2.90370768552717,17.747345408068128,19.652342838186478,48.15198336564309,41.046875,236.03125,264.349609375,598.8017578125,26.5859375,144.6767578125,145.2529296875,357.4609375,1987-11-22,348.25
5,6,23.35,23.85,51.1,7.0,1082830.5,-2183224.5,3577,21.16000898645107,26.091010771224987,51.29548390274114,12,1987,342,0.8414709848078965,0.8057769924608094,18.90375037419808,27.991762106956788,51.66120392086868,4.675000000000001,-5.550000000000001,0.6999999999999993,13.290863788706902,0.006731995577267114,10950,0,0.2,11.4,12.2,-4.394264453017247,2.3938148228300378,0.463466528956505,42.777,25.995556856614343,519.0412654433139,51.0615234375,18.1162109375,11.2431640625,337.3828125,253.9794921875,375.7958984375,484.8125,3.605459232129617,15.841017062895832,20.646253158701327,46.41403448547608,40.8017578125,214.6826171875,263.34765625,622.951171875,25.3095703125,132.6396484375,171.2021484375,364.1474609375,1987-12-08,348.25
6,7,20.5,30.65,47.5,7.2,1082830.5,-2183224.5,3577,22.798797786456674,24.98344346300587,50.76642310760776,1,1988,9,0.08323691620031025,0.024655035717071696,21.16000898645107,26.091010771224987,51.29548390274114,-1.6750000000000007,2.7249999999999996,-1.0500000000000007,13.266524655848652,-0.007736770782551972,10950,0,0.2,11.4,12.2,-4.394264453017247,2.3938148228300378,0.463466528956505,42.777,25.995556856614343,519.0412654433139,35.36328125,68.849609375,0.4326171875,321.103515625,204.33984375,431.28515625,380.9716796875,3.1100042277148336,17.33086905319371,14.35164242679437,50.24430461601174,39.4599609375,232.169921875,252.7216796875,626.953125,24.634765625,148.62890625,167.8154296875,415.5498046875,1988-01-09,350.45
7,8,23.15,23.8,51.6,7.2,1082830.5,-2183224.5,3577,23.621120487786342,24.9711200889671,49.97268653620359,1,1988,25,0.08323691620031025,0.0684396094589796,22.798797786456674,24.98344346300587,50.76642310760776,-0.10000000000000142,-0.025000000000000355,0.25,13.092628210713686,-0.013320019935395777,10950,0,0.2,11.4,12.2,-4.394264453017247,2.3938148228300378,0.463466528956505,42.777,25.995556856614343,519.0412654433139,42.533203125,73.4541015625,3.359375,255.765625,260.228515625,424.6875,329.755859375,3.590071930650815,22.73731899473402,21.60838962171847,41.54297379626,41.9599609375,252.9306640625,281.759765625,604.6416015625,25.6953125,160.0107421875,176.1240234375,390.548828125,1988-01-25,350.45
8,9,22.65,24.8,51.3,7.1,1082830.5,-2183224.5,3577,22.951823343672608,26.004651141587132,49.62952839078055,2,1988,57,0.16589613269341502,0.1555304187629216,23.621120487786342,24.9711200889671,49.97268653620359,1.0749999999999993,-2.924999999999999,1.8999999999999986,12.560339612913843,-0.018617610199433088,10950,0,0.2,11.4,12.2,-4.394264453017247,2.3938148228300378,0.463466528956505,42.777,25.995556856614343,519.0412654433139,74.826171875,59.279296875,61.3095703125,86.369140625,383.970703125,434.375,200.423828125,3.124884864829893,16.514074830321984,16.7807451910539,45.13186982311828,40.146484375,228.2861328125,253.5517578125,612.32421875,23.97265625,140.73828125,162.5712890625,400.3369140625,1988-02-26,350.45
9,10,22.9,20.1,55.55,6.95,1082830.5,-2183224.5,3577,21.735837821943417,28.614985967262946,48.29551465317405,3,1988,73,0.24740395925452294,0.19866933079506122,22.951823343672608,26.004651141587132,49.62952839078055,-0.125,-1.8499999999999996,1.9749999999999979,12.256395087731054,-0.01917815275676915,10950,0,0.2,11.4,12.2,-4.394264453017247,2.3938148228300378,0.463466528956505,42.777,25.995556856614343,519.0412654433139,24.013671875,102.23828125,69.1923828125,28.6552734375,441.6298828125,389.958984375,236.4833984375,2.661537267102754,17.67847764923986,20.821539908782277,42.590429351355056,38.7275390625,225.0673828125,268.091796875,600.1669921875,22.9326171875,142.6376953125,178.6103515625,375.4287109375,1988-03-13,350.45
