,Unnamed: 0,pv,npv,bs,ue,x,y,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,MAT,MAP,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1,61.6315789473684,36.6315789473684,0.473684210526316,24.4210526315789,1721626.57894737,-3417608.68421053,3577,60.28428927182388,38.74534249750161,0.0,9,1987,245,0.6816387600233341,0.6219518703256062,,,,,,,11.484599915829026,0.02875186542141428,10950,0.0,38.4,7.8,61.9,6.864879720447908,4.47543717487844,0.0775819002426678,1.3548986,14.641403681588454,955.7441860465116,205.1640625,113.20703125,185.75390625,541.6943359375,850.6962890625,776.0869140625,1451.5390625,0.6198097323103817,2.2672336622539535,2.9360942464231075,5.1629407666112765,8.8828125,80.65234375,93.8740234375,198.66015625,0.853515625,33.4921875,30.61328125,65.271484375,1987-09-02,348.25
1,2,59.7272727272727,37.9545454545455,0.954545454545455,23.0454545454545,1721630.45454545,-3417605.45454545,3577,61.46937422244983,34.1959188037397,2.770562650197914,9,1987,261,0.6816387600233341,0.6556691338743984,60.28428927182388,38.74534249750161,0.0,,,,11.957687358878513,0.030107351000516758,10950,0.0,38.4,7.8,61.9,6.864879720447908,4.47543717487844,0.0775819002426678,1.3548986,14.641403681588454,955.7441860465116,50.3408203125,267.837890625,164.8720703125,519.078125,868.2236328125,759.3388671875,1438.6669921875,1.0454532582856189,5.300558637023889,3.6607528670415856,7.0536445785120385,20.9033203125,105.7080078125,97.240234375,208.6953125,3.994140625,-2.2060546875,19.0283203125,60.3564453125,1987-09-18,348.25
2,3,58.9090909090909,33.9545454545455,5.54545454545455,22.5909090909091,1721630.45454545,-3417605.45454545,3577,60.73772993658525,33.920394750159836,3.6890860962912457,9,1987,268,0.6816387600233341,0.6700280517804915,61.46937422244983,34.1959188037397,2.770562650197914,-1.361244019138752,-1.3385167464114502,2.535885167464117,12.169554005444375,0.030357761050003873,10950,0.0,38.4,7.8,61.9,6.864879720447908,4.47543717487844,0.0775819002426678,1.3548986,14.641403681588454,955.7441860465116,40.396484375,225.7099609375,181.1708984375,554.8515625,861.3359375,758.9248046875,1444.8837890625,1.042518372184312,6.303822910569577,6.346011895309508,7.778303199130517,21.86328125,129.0087890625,126.611328125,212.0615234375,3.4541015625,29.68359375,1.7880859375,48.771484375,1987-09-25,348.25
3,4,57.2727272727273,39.6818181818182,1.68181818181818,22.9545454545455,1721630.45454545,-3417605.45454545,3577,58.94236885360398,35.985871674883384,3.533957123734603,10,1987,284,0.7401768531960371,0.7019147308834798,60.73772993658525,33.920394750159836,3.6890860962912457,-1.2272727272726982,0.8636363636363491,0.3636363636363624,12.654965006943687,0.030135033005464607,10950,0.0,38.4,7.8,61.9,6.864879720447908,4.47543717487844,0.0775819002426678,1.3548986,14.641403681588454,955.7441860465116,11.728515625,264.94921875,155.890625,464.5283203125,967.4228515625,756.74609375,1374.85546875,0.903583937025115,7.112456347546865,6.678443484465153,16.07168587448663,23.8212890625,123.1259765625,143.0244140625,325.0390625,7.0263671875,36.7353515625,45.0146484375,45.763671875,1987-10-11,348.25
4,5,62.5714285714286,31.3333333333333,4.47619047619048,23.7142857142857,1721629.28571429,-3417606.42857143,3577,56.782582091612994,38.83757095174282,3.0459340127562484,10,1987,293,0.7401768531960371,0.7192621817455338,58.94236885360398,35.985871674883384,3.533957123734603,1.8311688311688492,-1.3106060606061014,-0.5346320346320352,12.922924574025247,0.02940723262293865,10950,0.0,38.4,7.8,61.9,6.864879720447908,4.47543717487844,0.0775819002426678,1.3548986,14.641403681588454,955.7441860465116,85.5888671875,256.005859375,164.833984375,460.46875,938.9814453125,789.2470703125,1324.5478515625,0.39294348327750855,3.995843612725675,8.14969046472998,15.945353219812432,13.3310546875,103.7353515625,160.1572265625,332.1572265625,7.31640625,40.486328125,49.732421875,95.603515625,1987-10-20,348.25
5,6,58.0909090909091,36.5,3.77272727272727,23.7272727272727,1721630.45454545,-3417605.45454545,3577,54.80393944745231,41.29883399028173,2.767172177713738,11,1987,316,0.793577803248942,0.7615837490247914,56.782582091612994,38.83757095174282,3.0459340127562484,0.4090909090908994,-1.5909090909091006,1.045454545454545,13.549870604381894,0.024437703334880823,10950,0.0,38.4,7.8,61.9,6.864879720447908,4.47543717487844,0.0775819002426678,1.3548986,14.641403681588454,955.7441860465116,107.3974609375,194.9345703125,150.8349609375,517.9658203125,905.888671875,763.3662109375,1377.99609375,0.39668224798568974,5.172263099365092,8.574629477332358,11.740230278935687,15.3828125,127.9375,180.4345703125,298.67578125,11.466796875,63.501953125,83.0263671875,117.486328125,1987-11-12,348.25
6,7,57.7727272727273,36.9545454545455,3.81818181818182,22.3181818181818,1721630.45454545,-3417605.45454545,3577,53.39828939669507,42.57112223575476,3.0412241670939215,11,1987,325,0.793577803248942,0.7773303443774742,54.80393944745231,41.29883399028173,2.767172177713738,-2.399350649350648,2.8106060606061014,-0.32900432900432985,13.752499439990356,0.020813934036922888,10950,0.0,38.4,7.8,61.9,6.864879720447908,4.47543717487844,0.0775819002426678,1.3548986,14.641403681588454,955.7441860465116,40.119140625,142.40234375,289.6357421875,482.48828125,935.6689453125,724.2021484375,1394.3447265625,1.3138346442597468,6.405914507724131,5.196749755787561,16.627770678069098,27.0830078125,143.998046875,136.6611328125,371.6474609375,14.546875,72.0419921875,65.2490234375,165.142578125,1987-11-21,348.25
7,8,34.2727272727273,66.6818181818182,0.0,6.31818181818182,1721630.45454545,-3417605.45454545,3577,52.80375909363969,42.23401716912131,4.01303966351235,11,1987,332,0.793577803248942,0.7892514487478929,53.39828939669507,42.57112223575476,3.0412241670939215,-11.9090909090909,15.0909090909091,-1.886363636363635,13.884238416001798,0.01722803779795612,10950,0.0,38.4,7.8,61.9,6.864879720447908,4.47543717487844,0.0775819002426678,1.3548986,14.641403681588454,955.7441860465116,41.162109375,132.6904296875,300.4423828125,485.0302734375,908.634765625,741.61328125,1385.4482421875,1.4946294226419368,9.546358595350421,7.719749151983878,15.635447904884247,23.6728515625,148.337890625,171.0810546875,359.630859375,7.546875,53.7216796875,86.5888671875,171.6591796875,1987-11-28,348.25
8,9,56.3636363636364,36.9545454545455,5.22727272727273,22.0,1721630.45454545,-3417605.45454545,3577,52.9761146980986,39.93215053717815,6.0419015931546385,12,1987,341,0.8414709848078965,0.8041514523449627,52.80375909363969,42.23401716912131,4.01303966351235,-0.7045454545454497,0.0,0.704545454545455,14.012258814674341,0.011674767447772183,10950,0.0,38.4,7.8,61.9,6.864879720447908,4.47543717487844,0.0775819002426678,1.3548986,14.641403681588454,955.7441860465116,113.4052734375,109.2236328125,326.5810546875,461.65234375,860.521484375,807.87109375,1333.3935546875,1.6599321146667059,6.435823548993241,11.12627528748825,16.009240824057926,26.9609375,134.1376953125,175.001953125,357.0078125,8.802734375,53.9921875,59.71875,169.591796875,1987-12-07,348.25
9,10,54.8571428571429,30.2857142857143,13.0,22.4285714285714,1721590.71428571,-3417585.0,3577,53.899554339322904,36.60947029920074,8.303964548345379,12,1987,348,0.8414709848078965,0.815402796292914,52.9761146980986,39.93215053717815,6.0419015931546385,10.292207792207797,-18.19805194805195,6.5,14.074552054626032,0.00675583023924986,10950,0.0,38.4,7.8,61.9,6.864879720447908,4.47543717487844,0.0775819002426678,1.3548986,14.641403681588454,955.7441860465116,90.11328125,135.2001953125,318.1787109375,461.7265625,802.640625,844.681640625,1344.81640625,1.5836088939211455,10.5424255083511,8.095755663659947,21.938766355758617,30.05078125,173.6962890625,161.0986328125,395.3486328125,11.7626953125,73.1279296875,62.794921875,164.0615234375,1987-12-14,348.25
