,Unnamed: 0,pv,npv,bs,ue,x,y,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,MAT,MAP,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1,53.85,42.85,2.3,14.0,1170585.0,-1197060.0,3577,51.14449317738783,41.52109849787882,6.2727869510377285,9,1987,261,0.6816387600233341,0.6556691338743984,12.056638989067322,0.009941960363667235,10950,0,19.2,33.8,39.9,-4.182291400043704,4.79727987911192,-0.866036532468327,11.475739,26.99237013619558,1780.6952897892443,4.1357421875,16.3525390625,290.9130859375,1462.677734375,2082.3525390625,2021.912109375,1986.55078125,1.0312711726806165,6.3182843898321135,5.198456698703754,13.611921137900168,30.8330078125,172.9384765625,194.080078125,460.7451171875,23.484375,140.294921875,164.6572265625,335.5625,1987-09-18,348.25
1,2,29.0,57.0,13.0,24.0,1170615.0,-1197015.0,3577,42.88231260340395,50.784522990482756,5.3106395482169715,10,1987,277,0.7401768531960371,0.688126690746912,12.217335461089093,0.010072104379347024,10950,0,19.2,33.8,39.9,-4.182291400043704,4.79727987911192,-0.866036532468327,11.475739,26.99237013619558,1780.6952897892443,8.3642578125,14.2470703125,208.7529296875,1547.1708984375,2082.4072265625,2018.9892578125,1987.314453125,1.220313874253647,6.04567141721996,6.75306387319911,14.41522608136508,29.970703125,175.6943359375,199.87109375,458.017578125,25.5966796875,137.6298828125,163.6787109375,375.50390625,1987-10-04,348.25
2,3,52.1,40.1,6.55,13.35,1170585.0,-1197060.0,3577,38.53968661913714,54.59873404602503,5.845991880782937,10,1987,286,0.7401768531960371,0.7058069740145997,12.307526247922107,0.009957766697018755,10950,0,19.2,33.8,39.9,-4.182291400043704,4.79727987911192,-0.866036532468327,11.475739,26.99237013619558,1780.6952897892443,4.5146484375,16.591796875,107.5302734375,1649.8984375,2082.3720703125,2018.94140625,1987.390625,1.0621170081387026,6.370366270641734,6.8392661745030185,15.971417051365126,30.7509765625,181.0849609375,208.701171875,464.2294921875,20.6669921875,133.6123046875,161.4228515625,373.4052734375,1987-10-13,348.25
3,4,49.95,45.35,3.5,14.65,1170585.0,-1197060.0,3577,37.22645067923711,54.63613470579409,7.111583004771898,10,1987,293,0.7401768531960371,0.7192621817455338,12.376471909194688,0.009751828184153766,10950,0,19.2,33.8,39.9,-4.182291400043704,4.79727987911192,-0.866036532468327,11.475739,26.99237013619558,1780.6952897892443,3.9150390625,12.7958984375,103.87109375,1657.8447265625,2082.4775390625,2017.6298828125,1988.7041015625,0.9190060662812247,5.842240378192178,7.4324832787804365,15.524698447544523,30.80078125,184.9951171875,211.8359375,466.1787109375,22.716796875,129.6923828125,154.279296875,371.3095703125,1987-10-20,348.25
4,5,22.2,77.45,0.0,4.25,1170585.0,-1197060.0,3577,38.118459384326286,52.34348229456584,8.497061449615668,11,1987,309,0.793577803248942,0.7490157876964552,12.52522619489346,0.008770244293723195,10950,0,19.2,33.8,39.9,-4.182291400043704,4.79727987911192,-0.866036532468327,11.475739,26.99237013619558,1780.6952897892443,1.7255859375,10.935546875,60.890625,1690.8935546875,2052.6923828125,2059.3154296875,1991.568359375,1.2328459068662714,7.147589906715042,7.416413543165946,16.347505999480102,31.93359375,186.3154296875,223.48828125,490.173828125,25.47265625,151.3603515625,164.779296875,352.1826171875,1987-11-05,348.25
5,6,39.3333333333333,42.6666666666667,16.6666666666667,11.0,1170645.0,-1197045.0,3577,40.45758648099979,48.94188842060357,9.548985218141599,11,1987,325,0.793577803248942,0.7773303443774742,12.65057129462768,0.006839826618046274,10950,0,19.2,33.8,39.9,-4.182291400043704,4.79727987911192,-0.866036532468327,11.475739,26.99237013619558,1780.6952897892443,43.259765625,8.4638671875,45.9521484375,1701.0703125,2002.6416015625,2081.3056640625,2018.4619140625,1.18220912973665,7.22429776281848,8.662612579239543,18.62657449324286,32.7041015625,193.943359375,226.31640625,506.8857421875,25.4130859375,153.09765625,175.6318359375,390.6181640625,1987-11-21,348.25
6,7,35.6,44.4,18.6,17.2,1170639.0,-1197051.0,3577,43.55172486182544,45.426818975657966,9.970821786572596,11,1987,334,0.793577803248942,0.7926043514935122,12.704525563375322,0.005267102338757823,10950,0,19.2,33.8,39.9,-4.182291400043704,4.79727987911192,-0.866036532468327,11.475739,26.99237013619558,1780.6952897892443,46.4599609375,8.3701171875,41.373046875,1703.734375,1938.0859375,2146.068359375,2012.896484375,1.0136548505647636,7.0009668240604,8.402252127631566,19.93637738234112,33.6435546875,199.89453125,227.546875,513.5,25.6025390625,154.1171875,177.7314453125,401.873046875,1987-11-30,348.25
7,8,53.4,45.6,0.15,12.65,1170585.0,-1197060.0,3577,46.774786565336846,42.56809413496083,9.622948104525621,12,1987,350,0.8414709848078965,0.818562561459001,12.759720878775925,0.0017227805655721795,10950,0,19.2,33.8,39.9,-4.182291400043704,4.79727987911192,-0.866036532468327,11.475739,26.99237013619558,1780.6952897892443,135.4892578125,47.76171875,20.521484375,1709.158203125,1776.5,2293.181640625,1869.1015625,0.6965291042838766,5.732510459098791,9.815674470197264,19.236821220698673,31.31640625,188.0458984375,235.2802734375,529.4755859375,23.9287109375,154.3134765625,183.8828125,410.453125,1987-12-16,348.25
8,9,61.55,37.65,0.0,19.1,1170585.0,-1197060.0,3577,48.900786262234064,40.99826437751521,9.11544054500575,4,1988,104,0.3271946967961522,0.28109172038566477,11.877671135365055,-0.009482123262783304,10950,0,19.2,33.8,39.9,-4.182291400043704,4.79727987911192,-0.866036532468327,11.475739,26.99237013619558,1780.6952897892443,528.1005859375,504.7294921875,484.21875,135.068359375,1823.7763671875,2262.0693359375,1860.4736328125,0.9550159250479158,5.77316433850919,4.135272982894651,6.602536688991899,30.658203125,184.107421875,215.275390625,466.3203125,25.6923828125,151.9814453125,181.68359375,396.251953125,1988-04-13,350.45
9,10,38.0,41.3333333333333,20.0,24.3333333333333,1170595.0,-1197065.0,3577,55.31970274306909,36.25564672684873,7.363265063109163,5,1988,129,0.40471456356112473,0.34611282020695194,11.66293392506549,-0.007523076092937231,10950,0,19.2,33.8,39.9,-4.182291400043704,4.79727987911192,-0.866036532468327,11.475739,26.99237013619558,1780.6952897892443,31.73046875,934.1513671875,580.69140625,73.5517578125,1788.5693359375,2177.8955078125,1879.34765625,0.8947095683142228,5.5380566682633905,5.331041583949212,14.195032206813096,30.796875,185.8115234375,211.6962890625,489.3291015625,25.521484375,153.1357421875,177.86328125,406.5908203125,1988-05-08,350.45
