,Unnamed: 0,pv,npv,bs,ue,x,y,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,MAT,MAP,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
10,11,13.44,39.72,45.2,6.84,264705.0,-1491345.0,3577,14.368454826904692,39.420160644303365,44.619272121061115,7,1988,196,0.5508090958869698,0.5115487853005207,17.026926757450532,37.132823832508684,44.245004943450354,-2.8,-1.6600000000000001,4.360000000000003,11.362398858610561,0.005673861767796495,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,0.0517578125,1.0576171875,505.0517578125,280.7275390625,1064.21484375,714.392578125,1331.419921875,1.719041932713853,12.079467284327206,11.030836242137644,25.836168204791882,30.443359375,191.1083984375,214.9375,475.84765625,15.4140625,102.6826171875,126.494140625,203.20703125,1988-07-14,350.45
11,12,13.28,45.68,39.56,6.96,264705.0,-1491345.0,3577,12.25304812834041,45.62832622485191,40.6390880945619,7,1988,212,0.5508090958869698,0.5487112551538731,14.368454826904692,39.420160644303365,44.619272121061115,0.05999999999999961,1.6000000000000014,-1.6600000000000001,11.480839802234517,0.008774358862938314,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,0.0029296875,0.5859375,479.9951171875,306.2099609375,1046.83203125,731.42578125,1331.4609375,1.8359372915343557,11.219382743334606,10.06069886340977,28.134927303524343,31.8330078125,187.9267578125,221.33984375,498.9150390625,18.333984375,82.3837890625,120.7666015625,269.0087890625,1988-07-30,350.45
12,13,11.68,40.08,46.6,5.96,264705.0,-1491345.0,3577,10.236605488515021,47.936429492256835,40.255796021216405,8,1988,228,0.618369803069737,0.5848195115392493,12.25304812834041,45.62832622485191,40.6390880945619,-0.8799999999999999,0.17999999999999972,0.6999999999999993,11.640507997375321,0.010896404978600671,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,0.005859375,0.568359375,304.361328125,481.86328125,1046.669921875,731.23828125,1331.62890625,1.4383499717360124,12.283545501074299,13.849849401764239,26.59002142549567,32.8994140625,185.8642578125,227.314453125,504.0458984375,19.015625,93.416015625,133.9814453125,259.9228515625,1988-08-15,350.45
13,14,10.84,49.0,38.56,6.68,264705.0,-1491345.0,3577,10.661874920418867,52.42595119746645,35.45024714659986,10,1988,276,0.7401768531960371,0.6861361913257407,10.236605488515021,47.936429492256835,40.255796021216405,-1.2199999999999998,1.6600000000000001,-0.5,12.236466500693393,0.013049657496983613,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,0.1533203125,0.0087890625,1.107421875,785.6796875,1046.5390625,730.7509765625,1291.6943359375,2.651461137557209,14.197191090028529,16.24373408735264,34.34395061257366,38.4453125,225.841796875,245.59375,563.5234375,21.173828125,132.3251953125,128.693359375,328.5234375,1988-10-02,350.45
14,15,15.08,55.8,27.84,7.44,264705.0,-1491345.0,3577,11.878472975203321,60.112171520258826,26.753844343100127,10,1988,292,0.7401768531960371,0.7173560908995228,10.661874920418867,52.42595119746645,35.45024714659986,1.7000000000000002,7.859999999999999,-9.38,12.442835593215683,0.01266065881211631,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,0.0126953125,0.1591796875,1.0205078125,785.76953125,1032.4091796875,741.830078125,1293.388671875,2.817695856751302,15.082551067002488,17.452184643737162,38.31802664969008,38.9951171875,225.701171875,266.044921875,587.28125,24.1142578125,142.654296875,159.4580078125,327.3701171875,1988-10-18,350.45
15,16,8.27272727272727,89.5454545454545,1.72727272727273,19.0,264724.090909091,-1491323.18181818,3577,12.674959178817506,63.625458487896736,22.59223577435455,11,1988,308,0.793577803248942,0.7471977675094822,11.878472975203321,60.112171520258826,26.753844343100127,-1.283636363636365,20.272727272727252,-18.416363636363634,12.636414112548565,0.011445377476558605,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,2.05859375,0.158203125,0.5771484375,786.1943359375,951.7890625,751.08203125,1363.3115234375,2.3355508048289177,16.03402796782059,19.657531617914056,41.67743127698994,36.68359375,230.859375,265.275390625,610.111328125,22.9697265625,148.87890625,162.037109375,373.9853515625,1988-11-03,350.45
16,17,13.2,52.44,32.72,7.0,264705.0,-1491345.0,3577,14.226713665210742,64.90167045190516,19.852337057816783,11,1988,324,0.793577803248942,0.7756038877273475,12.674959178817506,63.625458487896736,22.59223577435455,-0.9400000000000004,-1.6799999999999997,2.4399999999999995,12.80085265917617,0.00903288731962526,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,13.701171875,0.185546875,0.05859375,689.8583984375,1029.6083984375,715.8505859375,1403.19921875,2.789487380304227,16.510167898342843,20.425866294047303,42.24285650933405,37.4443359375,223.9345703125,278.0078125,606.4365234375,25.5400390625,150.41015625,188.041015625,382.2255859375,1988-11-19,350.45
17,18,14.44,51.44,32.72,6.96,264705.0,-1491345.0,3577,16.067450740168674,61.96669872809585,20.961120298218205,12,1988,340,0.8414709848078965,0.8025198761927164,14.226713665210742,64.90167045190516,19.852337057816783,3.083636363636365,-19.052727272727253,15.496363636363634,12.914707721648393,0.0052099903972511186,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,88.1865234375,2.05859375,0.2119140625,632.9267578125,1084.705078125,642.845703125,1477.2900390625,1.313784828174668,11.418668940098422,13.63821498198856,44.53090615545713,35.111328125,214.6455078125,258.6787109375,614.14453125,24.4755859375,150.1494140625,175.169921875,413.33203125,1988-12-05,350.45
18,19,26.8461538461538,73.2307692307692,0.0,4.0,264698.076923077,-1491324.23076923,3577,19.07296652685615,56.15662564285422,23.715504321174855,12,1988,356,0.8414709848078965,0.8278940204661639,16.067450740168674,61.96669872809585,20.961120298218205,6.823076923076901,10.3953846153846,-16.36,12.957362574475928,0.00031636918148514326,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,131.4052734375,19.9697265625,0.162109375,540.5205078125,1149.0966796875,595.7431640625,1504.880859375,2.2589357998640214,11.355056850442995,9.783328570411799,29.73629585526757,37.951171875,219.5966796875,241.396484375,580.2470703125,26.90625,145.5263671875,175.47265625,399.4375,1988-12-21,350.45
19,20,19.64,40.4,38.44,7.2,264705.0,-1491345.0,3577,22.274360295571533,49.79902657475144,26.826647037169344,1,1989,6,0.08323691620031025,0.01643761584684252,19.07296652685615,56.15662564285422,23.715504321174855,2.6000000000000005,-5.52,2.8599999999999994,12.922644383884814,-0.004471412399155383,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,114.470703125,93.84765625,0.16015625,516.130859375,1162.396484375,597.8779296875,1431.8291015625,1.4749798654114277,8.5704819575644,7.735950227334176,26.30773457795263,35.330078125,210.51171875,231.9267578125,568.4765625,24.30078125,147.025390625,172.232421875,398.7578125,1989-01-06,352.08
20,21,22.36,35.48,40.52,6.56,264705.0,-1491345.0,3577,26.09163553759496,38.72120394965256,33.919107146718176,1,1989,22,0.08323691620031025,0.06023748382552683,22.274360295571533,49.79902657475144,26.826647037169344,-2.2430769230769005,-18.8753846153846,20.26,12.814487985498163,-0.00857751436997134,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,51.505859375,175.3466796875,0.19140625,502.0986328125,930.17578125,721.3994140625,1545.4072265625,2.0314347740342864,13.191232085855999,14.889652406930187,21.84965461876025,37.7099609375,224.740234375,262.0908203125,550.69921875,25.2412109375,150.4462890625,173.087890625,393.5302734375,1989-01-22,352.08
21,22,27.84,46.0,25.04,8.2,264705.0,-1491345.0,3577,28.380013156641446,34.96596502330202,35.34554287816918,2,1989,38,0.16589613269341502,0.10392162032225337,26.09163553759496,38.72120394965256,33.919107146718176,4.1,2.8000000000000007,-6.699999999999999,12.652367013564415,-0.011282167364530693,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,185.7763671875,206.3359375,2.607421875,480.587890625,829.984375,753.6376953125,1513.2841796875,1.6799713729364933,7.645436313818903,6.940748763720936,34.39822993538469,36.27734375,203.923828125,227.9599609375,599.8203125,24.248046875,146.37109375,166.0771484375,400.3779296875,1989-02-07,352.08
22,23,28.12,32.28,38.36,7.88,264705.0,-1491345.0,3577,27.818591106436443,39.11214061955559,31.82686960098249,2,1989,54,0.16589613269341502,0.14740609703302035,28.380013156641446,34.96596502330202,35.34554287816918,2.880000000000001,-1.5999999999999979,-1.0800000000000018,12.458265394816994,-0.01270820607342138,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,165.978515625,196.1337890625,41.0634765625,299.396484375,610.4189453125,1126.3818359375,1387.8203125,1.8948788678427047,9.086046334747614,11.52224695013065,19.941692118764934,35.9072265625,207.9599609375,250.8603515625,541.1259765625,23.7783203125,143.607421875,169.0849609375,387.4521484375,1989-02-23,352.08
23,24,32.28,38.8,27.68,8.72,264705.0,-1491345.0,3577,26.60148187130405,40.89872590376385,31.232008486864498,4,1989,118,0.3271946967961522,0.317685628932238,27.818591106436443,39.11214061955559,31.82686960098249,2.2200000000000006,-3.6000000000000014,1.3200000000000003,11.644326072338075,-0.011165080671153405,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,92.0126953125,416.9697265625,246.7216796875,0.791015625,789.751953125,1096.45703125,692.9482421875,1.0593095030152153,5.330978975317734,7.72589310362841,23.471763484675158,32.951171875,190.306640625,223.3076171875,547.392578125,23.677734375,136.966796875,160.2353515625,372.09765625,1989-04-28,352.08
24,25,24.12,41.0,33.72,8.68,264705.0,-1491345.0,3577,24.064491545602504,46.39111303556431,28.363338457204186,5,1989,150,0.40471456356112473,0.39948857551559425,26.60148187130405,40.89872590376385,31.232008486864498,-2.0,4.359999999999999,-2.3200000000000003,11.362772838455918,-0.005944081341178631,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,9.6943359375,433.0751953125,345.7392578125,57.732421875,786.9453125,1095.8974609375,695.7802734375,1.3173680793500955,9.16629035596244,10.283776031023287,22.890261761175083,30.626953125,195.5615234375,224.2890625,520.076171875,14.4833984375,109.3564453125,130.662109375,332.962890625,1989-05-30,352.08
25,26,20.64,42.76,35.16,7.92,264705.0,-1491345.0,3577,22.03501699538522,52.84530559223268,24.091833120436334,7,1989,182,0.5508090958869698,0.47822292126032895,24.064491545602504,46.39111303556431,28.363338457204186,-5.82,1.9800000000000004,3.7399999999999984,11.304582011228613,0.0022552660687420456,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,0.0361328125,162.482421875,497.69921875,186.0087890625,786.9150390625,1095.1572265625,689.408203125,1.49947268208891,10.178350277243908,9.244680844827432,22.357693635122274,28.9775390625,169.8388671875,195.4345703125,473.6787109375,10.861328125,96.1162109375,98.6875,263.3076171875,1989-07-01,352.08
26,27,13.0,86.5,0.0,18.0,264750.0,-1491285.0,3577,18.379956266640832,51.81962242091498,28.646360821836417,7,1989,198,0.5508090958869698,0.5162493246712834,22.03501699538522,52.84530559223268,24.091833120436334,-5.5600000000000005,22.75,-16.86,11.374408787248287,0.006114160483063458,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,0.0009765625,122.0986328125,512.7783203125,211.3466796875,786.8896484375,1064.21484375,714.392578125,1.5701588512891838,8.59494949472137,11.12297256314229,23.276865214280686,30.3330078125,186.6474609375,211.9921875,454.8974609375,20.603515625,108.1435546875,110.2890625,234.47265625,1989-07-17,352.08
27,28,17.48,45.16,36.08,7.68,264705.0,-1491345.0,3577,15.51126631881818,51.17182662537935,32.08471800644696,8,1989,214,0.618369803069737,0.5532838822146887,18.379956266640832,51.81962242091498,28.646360821836417,-1.58,1.1999999999999993,0.46000000000000085,11.498866727228483,0.009091863197143724,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,0.0,9.73046875,443.171875,393.322265625,786.7939453125,1046.83203125,731.42578125,1.6329076239012865,7.897735727041666,8.957004786436443,24.395214059127532,30.2490234375,176.7685546875,199.5810546875,485.4384765625,16.185546875,76.8935546875,97.876953125,274.3935546875,1989-08-02,352.08
28,29,16.32,40.24,42.0,7.16,264705.0,-1491345.0,3577,14.750994392602095,50.41786659160519,33.56688215808457,8,1989,230,0.618369803069737,0.5892554411139688,15.51126631881818,51.17182662537935,32.08471800644696,1.6600000000000001,-23.13,21.0,11.662606077512628,0.011098855139852759,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,0.001953125,0.037109375,446.8154296875,399.3671875,786.798828125,1046.669921875,731.0634765625,1.8415658807177637,10.520209429888228,11.31200752545239,21.47820090077748,27.529296875,180.0234375,209.9228515625,467.736328125,11.17578125,79.076171875,98.5126953125,218.408203125,1989-08-18,352.08
29,30,15.04,41.04,42.32,6.52,264705.0,-1491345.0,3577,15.405551105239201,47.838179220153506,35.41296932169468,9,1989,246,0.6816387600233341,0.6240948908825068,14.750994392602095,50.41786659160519,33.56688215808457,-1.2200000000000006,-2.0599999999999987,3.120000000000001,11.851358829910264,0.012306019373484745,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,0.001953125,0.001953125,439.0751953125,406.98828125,786.9521484375,1046.638671875,730.744140625,1.9979115546722281,12.634914027884228,11.845038940424528,26.985197023731505,34.6015625,208.4375,208.9931640625,471.193359375,19.109375,99.0400390625,89.322265625,207.9873046875,1989-09-03,352.08
30,31,16.4,43.6,38.68,7.08,264705.0,-1491345.0,3577,16.129223841171893,44.98602221307432,37.462026023506496,9,1989,262,0.6816387600233341,0.6577352961024162,15.405551105239201,47.838179220153506,35.41296932169468,0.03999999999999915,1.6799999999999997,-1.6600000000000001,12.054164736345001,0.012920569944459004,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,0.0009765625,0.0029296875,192.267578125,653.796875,786.9521484375,1046.6220703125,730.7255859375,2.0304303012365947,10.817111751422836,12.253796471901337,31.460285484327322,37.1220703125,206.431640625,231.21484375,518.595703125,18.638671875,101.7529296875,119.0517578125,235.169921875,1989-09-19,352.08
31,32,14.56,49.28,34.88,7.0,264705.0,-1491345.0,3577,15.058100413516119,45.0221087271794,38.467726081961814,10,1989,278,0.7401768531960371,0.6901120250244518,16.129223841171893,44.98602221307432,37.462026023506496,-0.23999999999999932,4.120000000000001,-3.719999999999999,12.2625457875989,0.013035574935551963,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,0.0009765625,0.001953125,162.5166015625,683.548828125,786.94921875,1042.5849609375,734.705078125,2.1024137172187305,12.039079097876293,15.688470872716493,29.647891438824274,35.974609375,214.091796875,256.142578125,549.3525390625,21.5341796875,124.109375,142.0625,276.2412109375,1989-10-05,352.08
32,33,16.16,56.36,26.04,7.16,264705.0,-1491345.0,3577,14.594965900969912,48.84155621467585,35.12582303145246,11,1989,310,0.793577803248942,0.7508281857005106,15.058100413516119,45.0221087271794,38.467726081961814,-0.11999999999999922,6.379999999999999,-6.32,12.65896434630386,0.011216759180687319,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,6.6611328125,0.0029296875,9.73046875,834.2744140625,788.990234375,951.7890625,730.794921875,2.2653126537148216,13.453172514234957,17.731513920036775,38.339549466097516,38.0244140625,225.3359375,265.013671875,602.8408203125,26.9404296875,143.8486328125,180.5673828125,376.103515625,1989-11-06,352.08
33,34,17.76,49.24,31.56,7.44,264705.0,-1491345.0,3577,15.222566411913984,53.444404078885256,29.978568057325194,11,1989,326,0.793577803248942,0.7790509663129592,14.594965900969912,48.84155621467585,35.12582303145246,1.6000000000000005,-0.019999999999999574,-1.660000000000002,12.818319944030817,0.008631992417672762,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,40.5322265625,0.33203125,0.0390625,826.05859375,702.5634765625,1037.0859375,715.2001953125,2.6345401120224494,12.732396553969057,16.67932440096654,37.796468346956516,36.6337890625,219.7333984375,262.3076171875,601.9521484375,23.4296875,147.2490234375,159.3603515625,400.806640625,1989-11-22,352.08
34,35,12.44,49.28,36.84,6.88,264705.0,-1491345.0,3577,16.930789581932565,50.187346770868686,31.458691030327195,12,1989,342,0.8414709848078965,0.8057769924608094,15.222566411913984,53.444404078885256,29.978568057325194,-1.8600000000000003,-3.539999999999999,5.400000000000002,12.924277660928453,0.004641881540212722,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,44.5419921875,38.0263671875,0.0029296875,752.216796875,726.986328125,1080.080078125,612.0849609375,2.3513521654866656,9.594648699978276,18.202102547375443,36.9185117037886,38.201171875,218.8662109375,273.216796875,594.5927734375,25.416015625,146.3662109375,177.4296875,377.0791015625,1989-12-08,352.08
35,36,13.4,46.0,39.2,6.96,264705.0,-1491345.0,3577,18.3306527528172,47.26081188160977,32.944635302772795,12,1989,358,0.8414709848078965,0.8309549166704199,16.930789581932565,50.187346770868686,31.458691030327195,-2.1800000000000006,-1.620000000000001,3.820000000000002,12.95703134917277,-0.00032631137689165257,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,82.96484375,42.1337890625,0.00390625,670.154296875,714.3212890625,1151.3681640625,595.42578125,1.715318603951346,10.250238106210052,10.568331415462593,34.70927345122116,36.0908203125,216.46484375,241.2470703125,607.1962890625,22.8564453125,146.10546875,175.0625,400.2646484375,1989-12-24,352.08
36,37,22.44,53.88,22.32,9.56,264705.0,-1491345.0,3577,19.24394466214612,44.82834008096496,34.47283812162554,2,1990,57,0.16589613269341502,0.1555304187629216,18.3306527528172,47.26081188160977,32.944635302772795,5.000000000000001,2.3000000000000007,-7.260000000000002,12.419824698478799,-0.012862841579512008,10950,0,13.2,16.8,20.3,1.9099410138802784,0.6036776433657041,-1.816441427061085,5.726228,27.64457347680751,909.2009674781976,54.1943359375,202.8154296875,65.62890625,443.033203125,702.5771484375,554.2158203125,1178.552734375,1.790064965544917,9.56098128028543,15.702228793311807,33.50524745793115,36.1865234375,213.451171875,265.908203125,586.34765625,23.767578125,144.0283203125,174.4267578125,376.064453125,1990-02-26,353.27
