,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,precip,tmax,tmin,vapourpres_h09,vapourpres_h15,MAT,MAP,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1.5,607035.0,7810295.0,28.9462809917355,13.97520661157025,55.599173553719055,7.21487603305785,28354.0,13.933321392932976,54.22688786258312,30.347966720398453,9,1987,254,0.6816387600233341,0.6410690690149683,,,,,,,11.883655766573733,,10950,0,19.6,17.6,13.6,-4.6163813189562255,-2.5001115245199115,1.134547361087234,34.88543,0.0,33.09033203125,16.92999267578125,11.74847412109375,9.11663818359375,26.42661609129042,543.5804850260416,2.442030237158203,0.1669921875,6.3671875,9.6865234375,459.119140625,238.1123046875,273.470703125,608.5595703125,1.4375534798233658,12.283957600077358,13.685873296112089,30.33126431938446,28.5537109375,188.1435546875,209.3388671875,496.044921875,11.98828125,102.3984375,84.083984375,218.0791015625,1987-09-11,348.25
1,3.5,607035.0,7810295.0,34.0909090909091,13.925619834710751,50.5371900826446,7.037190082644624,28354.0,13.24931236087303,54.1901144755423,31.10974065572292,9,1987,270,0.6816387600233341,0.6740855661712415,13.933321392932976,54.22688786258312,30.347966720398453,,,,12.180772676791927,0.2971169102181932,10950,0,19.6,17.6,13.6,-4.6163813189562255,-2.5001115245199115,1.134547361087234,34.88543,0.40234375,36.69708251953125,18.58587646484375,13.41058349609375,10.88409423828125,26.42661609129042,543.5804850260416,2.9345678919746527,0.142578125,2.3388671875,6.7822265625,466.0498046875,238.138671875,270.880859375,611.1259765625,2.4650124609607427,15.087738615097736,17.465474521797937,31.583521240723908,34.083984375,199.7548828125,231.05859375,490.583984375,17.4580078125,107.8876953125,113.498046875,230.5068359375,1987-09-27,348.25
2,5.5,607035.0,7810295.0,31.21487603305785,13.2231404958678,54.11570247933885,7.16528925619835,28354.0,14.229538369033195,53.07485206415687,31.278894398124628,10,1987,286,0.7401768531960371,0.7058069740145997,13.24931236087303,54.1901144755423,31.10974065572292,-0.37603305785122565,-0.7417355371901024,1.1342975206611747,12.479640578642835,0.29886790185090817,10950,0,19.6,17.6,13.6,-4.6163813189562255,-2.5001115245199115,1.134547361087234,34.88543,1.6650390625,38.75848388671875,21.13983154296875,12.15765380859375,10.28570556640625,26.42661609129042,543.5804850260416,3.575215814589164,0.40234375,0.1669921875,9.095703125,459.6123046875,244.5771484375,270.7138671875,611.2548828125,3.679846524276701,20.433654674082685,18.441817048935956,40.151763718080744,40.263671875,234.64453125,243.107421875,534.03515625,24.3662109375,112.99609375,121.5048828125,277.3505859375,1987-10-13,348.25
3,7.0,607035.0,7810295.0,27.6280991735537,15.6528925619835,55.2892561983471,7.28099173553719,28354.0,16.074638491258284,51.32870293699168,31.20633712380124,10,1987,302,0.7401768531960371,0.7361723476763936,14.229538369033195,53.07485206415687,31.278894398124628,0.863636363636374,2.3760330578512487,-3.2314049586777003,12.766649441091763,0.2870088624489284,10950,0,19.6,17.6,13.6,-4.6163813189562255,-2.5001115245199115,1.134547361087234,34.88543,60.240234375,37.09393310546875,23.28515625,19.93414306640625,17.616455078125,26.42661609129042,543.5804850260416,2.696835948831464,2.0673828125,0.1669921875,8.1396484375,415.6611328125,282.6796875,263.78125,623.599609375,3.586515456665917,21.442962022285222,24.99284035372723,50.179748911712466,40.234375,232.5244140625,265.708984375,599.68359375,17.7158203125,127.7060546875,144.86328125,306.8193359375,1987-10-29,348.25
4,8.5,607035.0,7810295.0,32.7727272727273,17.64462809917355,48.1487603305785,7.81818181818182,28354.0,18.135845955594988,49.32800838361117,31.164126813833846,11,1987,318,0.793577803248942,0.7651233475735113,16.074638491258284,51.32870293699168,31.20633712380124,2.2107438016528747,-2.9834710743801764,0.7789256198347267,13.021707115926471,0.255057674834708,10950,0,19.6,17.6,13.6,-4.6163813189562255,-2.5001115245199115,1.134547361087234,34.88543,24.162109375,39.56695556640625,24.43798828125,22.24578857421875,18.67218017578125,26.42661609129042,543.5804850260416,3.0813119777342632,61.6865234375,0.76953125,7.83203125,395.4423828125,253.265625,310.0771484375,605.9375,3.125097258170933,15.73167532281002,18.29339785321865,56.41040426304129,36.830078125,226.3701171875,253.125,615.6455078125,20.927734375,134.748046875,167.5439453125,339.6279296875,1987-11-14,348.25
5,10.0,607035.0,7810295.0,34.5867768595041,21.1239669421488,43.2148760330578,7.61157024793388,28354.0,19.91498814429184,47.37784867457932,31.345470254186957,11,1987,334,0.793577803248942,0.7926043514935122,18.135845955594988,49.32800838361117,31.164126813833846,2.735537190082651,-6.037190082644649,3.4793388429751992,13.21636834430706,0.19466122838058908,10950,0,19.6,17.6,13.6,-4.6163813189562255,-2.5001115245199115,1.134547361087234,34.88543,12.1181640625,38.3094482421875,25.107177734375,19.6512451171875,17.404296875,26.42661609129042,543.5804850260416,3.1010513069681584,80.2216796875,6.390625,7.837890625,391.7294921875,247.689453125,318.6669921875,550.7724609375,3.244482837619562,19.839325194305047,19.85799615152412,43.96642642257032,41.73046875,233.6611328125,278.009765625,595.9951171875,26.4384765625,147.4375,176.06640625,364.28515625,1987-11-30,348.25
6,11.0,607035.0,7810295.0,29.1900826446281,22.1157024793388,47.2148760330578,7.18181818181818,28354.0,21.064486593799245,45.71204306145967,31.864723035708497,12,1987,350,0.8414709848078965,0.818562561459001,19.91498814429184,47.37784867457932,31.345470254186957,2.235537190082626,-0.46694214876034934,-1.7913223140496015,13.318877553552081,0.10250920924502083,10950,0,19.6,17.6,13.6,-4.6163813189562255,-2.5001115245199115,1.134547361087234,34.88543,45.5458984375,37.22882080078125,25.3529052734375,25.59552001953125,23.38385009765625,26.42661609129042,543.5804850260416,2.336597473975865,36.2802734375,62.3076171875,5.8046875,349.2109375,225.8076171875,370.654296875,532.546875,3.0438336318242136,22.751105862379895,22.31858266656069,45.46625761297357,39.3017578125,244.3232421875,265.2646484375,617.462890625,25.2314453125,163.2265625,161.5380859375,401.6611328125,1987-12-16,348.25
7,12.0,607035.0,7810295.0,29.0413223140496,21.4214876033058,48.0909090909091,8.18181818181818,28354.0,21.38735699476623,44.49314977680865,32.75738955412491,1,1988,1,0.08323691620031025,0.0027397225999562153,21.064486593799245,45.71204306145967,31.864723035708497,0.14876033057849902,2.438016528925651,-2.7727272727272485,13.306421399947153,-0.012456153604928133,10950,0,19.6,17.6,13.6,-4.6163813189562255,-2.5001115245199115,1.134547361087234,34.88543,10.0009765625,39.45721435546875,25.3489990234375,25.03289794921875,19.75311279296875,26.42661609129042,543.5804850260416,2.952095565046773,50.537109375,93.5615234375,2.5166015625,329.9541015625,236.380859375,371.2255859375,526.3798828125,2.718504251064218,9.842830715768866,20.514154134804787,52.914891340109975,38.2421875,210.4111328125,275.0439453125,620.853515625,24.630859375,144.6162109375,185.7373046875,400.658203125,1988-01-01,350.45
8,13.5,607035.0,7810295.0,36.88429752066115,20.50413223140495,41.24793388429755,7.93388429752066,28354.0,20.534978543956367,43.33613580850862,34.75633388436388,1,1988,17,0.08323691620031025,0.04655850526789941,21.38735699476623,44.49314977680865,32.75738955412491,-0.8057851239669258,-2.983471074380123,3.8471074380165255,13.181541828638577,-0.12487957130857552,10950,0,19.6,17.6,13.6,-4.6163813189562255,-2.5001115245199115,1.134547361087234,34.88543,16.912109375,41.180419921875,26.38763427734375,24.57757568359375,20.13580322265625,26.42661609129042,543.5804850260416,3.4024060907829865,54.0205078125,98.7001953125,1.5810546875,293.078125,269.0888671875,372.4541015625,320.6357421875,2.8215539528702767,19.37014754733652,19.739567017208426,38.48078898501417,39.8857421875,241.765625,272.47265625,600.888671875,25.189453125,155.7333984375,174.54296875,405.1025390625,1988-01-17,350.45
9,15.0,607035.0,7810295.0,38.4462809917355,17.9834710743802,42.1735537190083,7.61157024793388,28354.0,18.879167412938873,43.77838727298197,35.9351601370456,2,1988,33,0.16589613269341502,0.09028783724052472,20.534978543956367,43.33613580850862,34.75633388436388,-1.7190082644627989,-2.958677685950402,4.702479338842949,12.969370482669026,-0.21217134596955134,10950,0,19.6,17.6,13.6,-4.6163813189562255,-2.5001115245199115,1.134547361087234,34.88543,45.8544921875,36.77471923828125,24.7008056640625,22.05584716796875,20.9931640625,26.42661609129042,543.5804850260416,2.493960929124799,20.1953125,126.4736328125,24.544921875,187.6181640625,364.0146484375,362.6494140625,303.2490234375,3.628590087447697,18.163106370138628,26.066972241976195,48.714743115557184,42.0263671875,238.505859375,293.5732421875,638.9052734375,26.0390625,153.54296875,189.6220703125,408.4638671875,1988-02-02,350.45
