"date","NDVI","pv","green_mean","green"
1987-09-09,26.456164301774,62.9545454545455,NA,NA
1987-09-25,48.6918095151436,52.3195266272189,NA,NA
1987-11-12,NA,NA,NA,NA
1987-11-28,NA,25.7396449704142,NA,NA
1987-12-05,NA,NA,NA,NA
1987-12-14,45.7671038132995,52.9704142011834,NA,NA
1987-12-21,NA,NA,NA,NA
1987-12-30,47.5020344354438,56.7041420118343,NA,NA
1988-01-01,NA,NA,53.324506620035,NA
1988-01-06,NA,NA,53.324506620035,NA
1988-01-15,NA,NA,53.324506620035,NA
1988-01-31,50.261636162861,56.6331360946746,53.324506620035,NA
1988-02-01,NA,NA,53.324506620035,NA
1988-02-16,51.5486791467382,56.7692307692308,53.324506620035,NA
1988-03-01,NA,NA,53.324506620035,NA
1988-03-03,NA,NA,53.324506620035,NA
1988-03-19,50.8275203060012,55.1065088757396,53.324506620035,NA
1988-04-01,NA,NA,53.324506620035,NA
1988-04-20,NA,NA,53.324506620035,NA
1988-05-01,NA,NA,53.324506620035,NA
1988-05-06,26.433022130639,NA,53.324506620035,NA
1988-06-01,NA,NA,53.324506620035,NA
1988-06-07,NA,NA,53.324506620035,NA
1988-06-23,55.3003352974173,72.0591715976331,53.324506620035,NA
1988-07-01,NA,NA,53.324506620035,NA
1988-07-09,NA,NA,53.324506620035,NA
1988-07-25,30.3205138795129,NA,53.324506620035,NA
1988-08-01,NA,NA,53.324506620035,NA
1988-08-26,NA,NA,53.324506620035,NA
1988-09-01,NA,NA,53.324506620035,NA
1988-09-11,51.307288450572,51.8269230769231,53.324506620035,NA
1988-09-27,45.2783695519082,47.9879518072289,53.324506620035,NA
1988-10-01,NA,NA,53.324506620035,NA
1988-10-13,NA,44,53.324506620035,NA
1988-10-20,NA,NA,53.324506620035,NA
1988-10-29,51.9934425820009,58.5917159763314,53.324506620035,NA
1988-11-01,NA,NA,53.324506620035,NA
1988-11-30,42.2918966882173,48.4260355029586,53.324506620035,NA
1988-12-01,NA,NA,53.324506620035,NA
