"","precip","time"
"1",0,1987-01-01
"2",0.1201171875,1987-01-02
"3",0.7412109375,1987-01-03
"4",0,1987-01-04
"5",0,1987-01-05
"6",0,1987-01-06
"7",0,1987-01-07
"8",0,1987-01-08
"9",0,1987-01-09
"10",0,1987-01-10
"11",0,1987-01-11
"12",0,1987-01-12
"13",0,1987-01-13
"14",0.2666015625,1987-01-14
"15",0.009765625,1987-01-15
"16",0,1987-01-16
"17",0,1987-01-17
"18",0,1987-01-18
"19",0,1987-01-19
"20",0,1987-01-20
"21",0.037109375,1987-01-21
"22",0,1987-01-22
"23",0,1987-01-23
"24",1.6044921875,1987-01-24
"25",0,1987-01-25
"26",0,1987-01-26
"27",0,1987-01-27
"28",0,1987-01-28
"29",0,1987-01-29
"30",0,1987-01-30
"31",0,1987-01-31
"32",0,1987-02-01
"33",0,1987-02-02
"34",0,1987-02-03
"35",0,1987-02-04
"36",0,1987-02-05
"37",0,1987-02-06
"38",0,1987-02-07
"39",0,1987-02-08
"40",0,1987-02-09
"41",0,1987-02-10
"42",0,1987-02-11
"43",0.7890625,1987-02-12
"44",0,1987-02-13
"45",0,1987-02-14
"46",0,1987-02-15
"47",0,1987-02-16
"48",0,1987-02-17
"49",0,1987-02-18
"50",0.4267578125,1987-02-19
"51",4.1767578125,1987-02-20
"52",0.8662109375,1987-02-21
"53",0.267578125,1987-02-22
"54",0.619140625,1987-02-23
"55",0.015625,1987-02-24
"56",0,1987-02-25
"57",0,1987-02-26
"58",0,1987-02-27
"59",1.1494140625,1987-02-28
"60",0,1987-03-01
"61",0.0009765625,1987-03-02
"62",0,1987-03-03
"63",0,1987-03-04
"64",0,1987-03-05
"65",0,1987-03-06
"66",0.662109375,1987-03-07
"67",0.1025390625,1987-03-08
"68",0.7763671875,1987-03-09
"69",0.00390625,1987-03-10
"70",0,1987-03-11
"71",0,1987-03-12
"72",0.037109375,1987-03-13
"73",0,1987-03-14
"74",0,1987-03-15
"75",0,1987-03-16
"76",0.2451171875,1987-03-17
"77",0.4833984375,1987-03-18
"78",0.048828125,1987-03-19
"79",0.5517578125,1987-03-20
"80",0,1987-03-21
"81",0,1987-03-22
"82",0,1987-03-23
"83",0,1987-03-24
"84",0,1987-03-25
"85",0,1987-03-26
"86",0,1987-03-27
"87",0.1279296875,1987-03-28
"88",1.2783203125,1987-03-29
"89",1.4912109375,1987-03-30
"90",0.1435546875,1987-03-31
"91",0.0888671875,1987-04-01
"92",0.0029296875,1987-04-02
"93",0,1987-04-03
"94",0.04296875,1987-04-04
"95",0,1987-04-05
"96",0.458984375,1987-04-06
"97",1.828125,1987-04-07
"98",0.3515625,1987-04-08
"99",0,1987-04-09
"100",0.1123046875,1987-04-10
"101",0.03515625,1987-04-11
"102",0.078125,1987-04-12
"103",0.099609375,1987-04-13
"104",0,1987-04-14
"105",0,1987-04-15
"106",0,1987-04-16
"107",0.0859375,1987-04-17
"108",0.4033203125,1987-04-18
"109",2.6240234375,1987-04-19
"110",1.001953125,1987-04-20
"111",0.1435546875,1987-04-21
"112",0.138671875,1987-04-22
"113",0,1987-04-23
"114",0,1987-04-24
"115",0,1987-04-25
"116",0,1987-04-26
"117",1.0078125,1987-04-27
"118",7.71484375,1987-04-28
"119",2.88671875,1987-04-29
"120",0.7294921875,1987-04-30
"121",0.0048828125,1987-05-01
"122",13.6650390625,1987-05-02
"123",1.630859375,1987-05-03
"124",0.0712890625,1987-05-04
"125",0.0048828125,1987-05-05
"126",0.0478515625,1987-05-06
"127",0.078125,1987-05-07
"128",0.0078125,1987-05-08
"129",0.0029296875,1987-05-09
"130",0,1987-05-10
"131",0,1987-05-11
"132",11.8896484375,1987-05-12
"133",1.333984375,1987-05-13
"134",10.7841796875,1987-05-14
"135",3.71484375,1987-05-15
"136",11.1044921875,1987-05-16
"137",6.146484375,1987-05-17
"138",0.1298828125,1987-05-18
"139",0.103515625,1987-05-19
"140",0,1987-05-20
"141",0,1987-05-21
"142",0.0595703125,1987-05-22
"143",1.6796875,1987-05-23
"144",1.9248046875,1987-05-24
"145",6.2783203125,1987-05-25
"146",15.2333984375,1987-05-26
"147",6.916015625,1987-05-27
"148",0.7587890625,1987-05-28
"149",1.1962890625,1987-05-29
"150",1.05859375,1987-05-30
"151",0.171875,1987-05-31
"152",0.1552734375,1987-06-01
"153",0.1494140625,1987-06-02
"154",0.501953125,1987-06-03
"155",0.04296875,1987-06-04
"156",0.09375,1987-06-05
"157",0.1396484375,1987-06-06
"158",0.140625,1987-06-07
"159",0,1987-06-08
"160",0,1987-06-09
"161",1.275390625,1987-06-10
"162",1.8974609375,1987-06-11
"163",3.7421875,1987-06-12
"164",1.263671875,1987-06-13
"165",0.01171875,1987-06-14
"166",0.708984375,1987-06-15
"167",0.1689453125,1987-06-16
"168",0.0478515625,1987-06-17
"169",0.00390625,1987-06-18
"170",0.2802734375,1987-06-19
"171",0.3798828125,1987-06-20
"172",1.7041015625,1987-06-21
"173",9.2646484375,1987-06-22
"174",5.373046875,1987-06-23
"175",13.3388671875,1987-06-24
"176",8.09375,1987-06-25
"177",0.4462890625,1987-06-26
"178",2.1591796875,1987-06-27
"179",2.1591796875,1987-06-28
"180",0.072265625,1987-06-29
"181",0.7626953125,1987-06-30
"182",0.123046875,1987-07-01
"183",0.2421875,1987-07-02
"184",1.2158203125,1987-07-03
"185",0.0458984375,1987-07-04
"186",0.2294921875,1987-07-05
"187",0,1987-07-06
"188",0.005859375,1987-07-07
"189",0.00390625,1987-07-08
"190",0,1987-07-09
"191",5.24609375,1987-07-10
"192",2.5849609375,1987-07-11
"193",0.701171875,1987-07-12
"194",0.0498046875,1987-07-13
"195",4.6611328125,1987-07-14
"196",6.234375,1987-07-15
"197",1.5439453125,1987-07-16
"198",4.5771484375,1987-07-17
"199",7.3017578125,1987-07-18
"200",8.705078125,1987-07-19
"201",15.5771484375,1987-07-20
"202",3.8017578125,1987-07-21
"203",1.3505859375,1987-07-22
"204",0.2626953125,1987-07-23
"205",0.095703125,1987-07-24
"206",1.2763671875,1987-07-25
"207",11.736328125,1987-07-26
"208",3.6376953125,1987-07-27
"209",1.28125,1987-07-28
"210",0.34765625,1987-07-29
"211",1.9619140625,1987-07-30
"212",8.4091796875,1987-07-31
"213",2.0927734375,1987-08-01
"214",6.537109375,1987-08-02
"215",0.8095703125,1987-08-03
"216",1.0244140625,1987-08-04
"217",1.27734375,1987-08-05
"218",2.0751953125,1987-08-06
"219",0.41015625,1987-08-07
"220",1.2451171875,1987-08-08
"221",4.462890625,1987-08-09
"222",0.19921875,1987-08-10
"223",0.177734375,1987-08-11
"224",0.0390625,1987-08-12
"225",0.0478515625,1987-08-13
"226",0.294921875,1987-08-14
"227",0.53125,1987-08-15
"228",3.1591796875,1987-08-16
"229",0.0166015625,1987-08-17
"230",0,1987-08-18
"231",2.7685546875,1987-08-19
"232",0.125,1987-08-20
"233",0.0048828125,1987-08-21
"234",0.021484375,1987-08-22
"235",14.5849609375,1987-08-23
"236",4.37109375,1987-08-24
"237",0.31640625,1987-08-25
"238",0.005859375,1987-08-26
"239",0,1987-08-27
"240",0.6220703125,1987-08-28
"241",0.087890625,1987-08-29
"242",0.7119140625,1987-08-30
"243",2.6103515625,1987-08-31
