"","tmin","time"
"1",5.1220703125,1980-01-01
"2",6.3916015625,1980-01-02
"3",4.9423828125,1980-01-03
"4",8.9716796875,1980-01-04
"5",6.7119140625,1980-01-05
"6",4.51171875,1980-01-06
"7",5.8720703125,1980-01-07
"8",3.671875,1980-01-08
"9",7.58203125,1980-01-09
"10",7.7021484375,1980-01-10
"11",7.8515625,1980-01-11
"12",9.1923828125,1980-01-12
"13",9.7822265625,1980-01-13
"14",7.591796875,1980-01-14
"15",7.7119140625,1980-01-15
"16",2.7724609375,1980-01-16
"17",2.2021484375,1980-01-17
"18",7.6015625,1980-01-18
"19",3.6416015625,1980-01-19
"20",3.1015625,1980-01-20
"21",6.501953125,1980-01-21
"22",2.482421875,1980-01-22
"23",4.2724609375,1980-01-23
"24",3.8623046875,1980-01-24
"25",4.0419921875,1980-01-25
"26",2.6220703125,1980-01-26
"27",2.822265625,1980-01-27
"28",6.681640625,1980-01-28
"29",7.931640625,1980-01-29
"30",2.7021484375,1980-01-30
"31",6.181640625,1980-01-31
"32",5.859375,1980-02-01
"33",9.6591796875,1980-02-02
"34",1.4091796875,1980-02-03
"35",5.228515625,1980-02-04
"36",3.12890625,1980-02-05
"37",2.44921875,1980-02-06
"38",-0.6708984375,1980-02-07
"39",2.708984375,1980-02-08
"40",0.7587890625,1980-02-09
"41",-2.5712890625,1980-02-10
"42",2.458984375,1980-02-11
"43",4.279296875,1980-02-12
"44",7.689453125,1980-02-13
"45",2.9287109375,1980-02-14
"46",9.0791015625,1980-02-15
"47",7.689453125,1980-02-16
"48",4.9091796875,1980-02-17
"49",4.5986328125,1980-02-18
"50",5.548828125,1980-02-19
"51",9.7685546875,1980-02-20
"52",12.0087890625,1980-02-21
"53",6.3486328125,1980-02-22
"54",4.9091796875,1980-02-23
"55",5.1689453125,1980-02-24
"56",3.7685546875,1980-02-25
"57",2.46875,1980-02-26
"58",6.1787109375,1980-02-27
"59",5.359375,1980-02-28
"60",9.1591796875,1980-02-29
"61",7.3837890625,1980-03-01
"62",7.8037109375,1980-03-02
"63",4.07421875,1980-03-03
"64",7.3837890625,1980-03-04
"65",4.34375,1980-03-05
"66",4.43359375,1980-03-06
"67",8.173828125,1980-03-07
"68",4.9140625,1980-03-08
"69",-0.0361328125,1980-03-09
"70",-1.986328125,1980-03-10
"71",2.7939453125,1980-03-11
"72",2.7138671875,1980-03-12
"73",4.68359375,1980-03-13
"74",5.244140625,1980-03-14
"75",6.43359375,1980-03-15
"76",3.404296875,1980-03-16
"77",0.7041015625,1980-03-17
"78",4.09375,1980-03-18
"79",6.5439453125,1980-03-19
"80",-1.0458984375,1980-03-20
"81",3.09375,1980-03-21
"82",0.103515625,1980-03-22
"83",4.173828125,1980-03-23
"84",4.9638671875,1980-03-24
"85",0.7138671875,1980-03-25
"86",6.7939453125,1980-03-26
"87",6.0341796875,1980-03-27
"88",4.57421875,1980-03-28
"89",3.3642578125,1980-03-29
"90",1.43359375,1980-03-30
"91",1.333984375,1980-03-31
"92",3.4775390625,1980-04-01
"93",-2.0322265625,1980-04-02
"94",1.9384765625,1980-04-03
"95",4.7783203125,1980-04-04
"96",3.998046875,1980-04-05
"97",2.23828125,1980-04-06
"98",1.6279296875,1980-04-07
"99",-1.65234375,1980-04-08
"100",1.818359375,1980-04-09
"101",1.66796875,1980-04-10
"102",0.2177734375,1980-04-11
"103",4.6279296875,1980-04-12
"104",4.5283203125,1980-04-13
"105",1.517578125,1980-04-14
"106",3.3876953125,1980-04-15
"107",8.1484375,1980-04-16
"108",3.9384765625,1980-04-17
"109",6.2080078125,1980-04-18
"110",10.3876953125,1980-04-19
"111",9.498046875,1980-04-20
"112",8.908203125,1980-04-21
"113",10.8779296875,1980-04-22
"114",9.998046875,1980-04-23
"115",2.1376953125,1980-04-24
"116",1.0283203125,1980-04-25
"117",1.6181640625,1980-04-26
"118",-2.3818359375,1980-04-27
"119",-2.3017578125,1980-04-28
"120",1.6279296875,1980-04-29
"121",-0.9521484375,1980-04-30
"122",-1.611328125,1980-05-01
"123",-1.6513671875,1980-05-02
"124",-1.201171875,1980-05-03
"125",2.0185546875,1980-05-04
"126",-0.4306640625,1980-05-05
"127",0.4189453125,1980-05-06
"128",4.87890625,1980-05-07
"129",7.21875,1980-05-08
"130",3.30859375,1980-05-09
"131",5.1494140625,1980-05-10
"132",10.69921875,1980-05-11
"133",6.7587890625,1980-05-12
"134",0.4189453125,1980-05-13
"135",4.369140625,1980-05-14
"136",6.3486328125,1980-05-15
"137",6.1787109375,1980-05-16
"138",2.1591796875,1980-05-17
"139",-3.291015625,1980-05-18
"140",-0.37109375,1980-05-19
"141",-0.701171875,1980-05-20
"142",-0.9912109375,1980-05-21
"143",1.779296875,1980-05-22
"144",5.619140625,1980-05-23
"145",6.5791015625,1980-05-24
"146",0.7392578125,1980-05-25
"147",-0.720703125,1980-05-26
"148",0.80859375,1980-05-27
"149",2.62890625,1980-05-28
"150",5.708984375,1980-05-29
"151",6.3994140625,1980-05-30
"152",5.978515625,1980-05-31
"153",5.8017578125,1980-06-01
"154",1.7421875,1980-06-02
"155",-5.9775390625,1980-06-03
"156",-3.5576171875,1980-06-04
"157",-0.8681640625,1980-06-05
"158",-2.1884765625,1980-06-06
"159",-1.7978515625,1980-06-07
"160",0.1416015625,1980-06-08
"161",2.7724609375,1980-06-09
"162",-2.2978515625,1980-06-10
"163",-4.087890625,1980-06-11
"164",-2.908203125,1980-06-12
"165",-3.98828125,1980-06-13
"166",-3.8076171875,1980-06-14
"167",-3.8984375,1980-06-15
"168",2.0517578125,1980-06-16
"169",4.1220703125,1980-06-17
"170",0.9716796875,1980-06-18
"171",-2.5380859375,1980-06-19
"172",-2.0283203125,1980-06-20
"173",-1.9580078125,1980-06-21
"174",-0.158203125,1980-06-22
"175",1.912109375,1980-06-23
"176",4.591796875,1980-06-24
"177",4.4619140625,1980-06-25
"178",3.982421875,1980-06-26
"179",2.2822265625,1980-06-27
"180",1.732421875,1980-06-28
"181",1.3515625,1980-06-29
"182",2.83203125,1980-06-30
"183",-2.228515625,1980-07-01
"184",-1.0791015625,1980-07-02
"185",-1.228515625,1980-07-03
"186",-0.7587890625,1980-07-04
"187",-0.80859375,1980-07-05
"188",1.220703125,1980-07-06
"189",0.130859375,1980-07-07
"190",-2.029296875,1980-07-08
"191",-2.0791015625,1980-07-09
"192",-3.69921875,1980-07-10
"193",-4.5087890625,1980-07-11
"194",-4.2890625,1980-07-12
"195",-0.05859375,1980-07-13
"196",2.890625,1980-07-14
"197",2.4013671875,1980-07-15
"198",1.1005859375,1980-07-16
"199",0.9912109375,1980-07-17
"200",0.1611328125,1980-07-18
"201",-1.80859375,1980-07-19
"202",-3.8291015625,1980-07-20
"203",-3.9189453125,1980-07-21
"204",-3.71875,1980-07-22
"205",-4.8388671875,1980-07-23
"206",-3.21875,1980-07-24
"207",-1.548828125,1980-07-25
"208",-2.4990234375,1980-07-26
"209",-0.1591796875,1980-07-27
"210",3.3408203125,1980-07-28
"211",-1.2392578125,1980-07-29
"212",-2.0087890625,1980-07-30
