"","tmin","time"
"1",14.599609375,1980-01-01
"2",16.6298828125,1980-01-02
"3",12.8896484375,1980-01-03
"4",9.6201171875,1980-01-04
"5",15.8798828125,1980-01-05
"6",17.1201171875,1980-01-06
"7",16.9404296875,1980-01-07
"8",11.7099609375,1980-01-08
"9",14.6103515625,1980-01-09
"10",9.3203125,1980-01-10
"11",8.5498046875,1980-01-11
"12",14.6201171875,1980-01-12
"13",19.7900390625,1980-01-13
"14",12.8603515625,1980-01-14
"15",15.5498046875,1980-01-15
"16",17.2900390625,1980-01-16
"17",11.66015625,1980-01-17
"18",12.9296875,1980-01-18
"19",12.5498046875,1980-01-19
"20",17.7001953125,1980-01-20
"21",19.16015625,1980-01-21
"22",16.3095703125,1980-01-22
"23",17.3203125,1980-01-23
"24",18.48046875,1980-01-24
"25",14.919921875,1980-01-25
"26",13.400390625,1980-01-26
"27",13.08984375,1980-01-27
"28",14.16015625,1980-01-28
"29",12.5,1980-01-29
"30",13.490234375,1980-01-30
"31",12.7900390625,1980-01-31
"32",13.7412109375,1980-02-01
"33",15.271484375,1980-02-02
"34",14.6005859375,1980-02-03
"35",14.0107421875,1980-02-04
"36",14.62109375,1980-02-05
"37",14.6005859375,1980-02-06
"38",17.111328125,1980-02-07
"39",17.7314453125,1980-02-08
"40",18.0009765625,1980-02-09
"41",17.55078125,1980-02-10
"42",16.94140625,1980-02-11
"43",12.861328125,1980-02-12
"44",7.970703125,1980-02-13
"45",12.220703125,1980-02-14
"46",14.87109375,1980-02-15
"47",13.6806640625,1980-02-16
"48",15.140625,1980-02-17
"49",16.7412109375,1980-02-18
"50",15.0107421875,1980-02-19
"51",13.9814453125,1980-02-20
"52",10.9208984375,1980-02-21
"53",12.380859375,1980-02-22
"54",16.390625,1980-02-23
"55",15.78125,1980-02-24
"56",18.03125,1980-02-25
"57",15.390625,1980-02-26
"58",10.060546875,1980-02-27
"59",13.9912109375,1980-02-28
"60",14.6611328125,1980-02-29
"61",15.244140625,1980-03-01
"62",10.3642578125,1980-03-02
"63",16.904296875,1980-03-03
"64",8.904296875,1980-03-04
"65",11.3740234375,1980-03-05
"66",15.7939453125,1980-03-06
"67",14.154296875,1980-03-07
"68",15.744140625,1980-03-08
"69",14.57421875,1980-03-09
"70",14.8740234375,1980-03-10
"71",12.244140625,1980-03-11
"72",13.9443359375,1980-03-12
"73",11.57421875,1980-03-13
"74",11.75390625,1980-03-14
"75",15.404296875,1980-03-15
"76",21.7744140625,1980-03-16
"77",17.744140625,1980-03-17
"78",15.1435546875,1980-03-18
"79",13.6142578125,1980-03-19
"80",14.353515625,1980-03-20
"81",8.583984375,1980-03-21
"82",7.6240234375,1980-03-22
"83",8.494140625,1980-03-23
"84",11.43359375,1980-03-24
"85",14.1435546875,1980-03-25
"86",15.904296875,1980-03-26
"87",13.4443359375,1980-03-27
"88",11.2236328125,1980-03-28
"89",15.09375,1980-03-29
"90",16.763671875,1980-03-30
"91",16.7041015625,1980-03-31
"92",15.79296875,1980-04-01
"93",7.8134765625,1980-04-02
"94",12.2734375,1980-04-03
"95",9.8525390625,1980-04-04
"96",10.0634765625,1980-04-05
"97",10.623046875,1980-04-06
"98",12.462890625,1980-04-07
"99",13.5234375,1980-04-08
"100",14.0126953125,1980-04-09
"101",9.8232421875,1980-04-10
"102",6.8525390625,1980-04-11
"103",8.8330078125,1980-04-12
"104",15.1826171875,1980-04-13
"105",13.7626953125,1980-04-14
"106",6.6728515625,1980-04-15
"107",9.283203125,1980-04-16
"108",9.953125,1980-04-17
"109",11.212890625,1980-04-18
"110",10.5029296875,1980-04-19
"111",14.623046875,1980-04-20
"112",9.5830078125,1980-04-21
"113",6.8134765625,1980-04-22
"114",10.5732421875,1980-04-23
"115",12.142578125,1980-04-24
"116",11.6025390625,1980-04-25
"117",9.1826171875,1980-04-26
"118",10.052734375,1980-04-27
"119",8.4326171875,1980-04-28
"120",8.6826171875,1980-04-29
"121",10.4033203125,1980-04-30
"122",10.48046875,1980-05-01
"123",9.66015625,1980-05-02
"124",14.150390625,1980-05-03
"125",12.0302734375,1980-05-04
"126",12.830078125,1980-05-05
"127",11.349609375,1980-05-06
"128",11.080078125,1980-05-07
"129",13.6796875,1980-05-08
"130",10.400390625,1980-05-09
"131",4.6396484375,1980-05-10
"132",8.7900390625,1980-05-11
"133",8.4404296875,1980-05-12
"134",9.6103515625,1980-05-13
"135",12.0703125,1980-05-14
"136",13.1201171875,1980-05-15
"137",4.51953125,1980-05-16
"138",8.5302734375,1980-05-17
"139",6.7001953125,1980-05-18
"140",5.6904296875,1980-05-19
"141",7.1904296875,1980-05-20
"142",10.6298828125,1980-05-21
"143",13.0302734375,1980-05-22
"144",6.740234375,1980-05-23
"145",7.8701171875,1980-05-24
"146",5.509765625,1980-05-25
"147",6.2802734375,1980-05-26
"148",7.759765625,1980-05-27
"149",11.830078125,1980-05-28
"150",13.2998046875,1980-05-29
"151",11.330078125,1980-05-30
"152",6.849609375,1980-05-31
"153",9.70703125,1980-06-01
"154",11.38671875,1980-06-02
"155",8.4873046875,1980-06-03
"156",11.2373046875,1980-06-04
"157",8.966796875,1980-06-05
"158",8.0966796875,1980-06-06
"159",6.447265625,1980-06-07
"160",8.8271484375,1980-06-08
"161",10.0673828125,1980-06-09
"162",4.716796875,1980-06-10
"163",4.4267578125,1980-06-11
"164",4.296875,1980-06-12
"165",7.13671875,1980-06-13
"166",9.126953125,1980-06-14
"167",8.556640625,1980-06-15
"168",7.45703125,1980-06-16
"169",5.376953125,1980-06-17
"170",5.216796875,1980-06-18
"171",6.63671875,1980-06-19
"172",9.5673828125,1980-06-20
"173",13.1767578125,1980-06-21
"174",12.296875,1980-06-22
"175",11.2373046875,1980-06-23
"176",12.1767578125,1980-06-24
"177",7.626953125,1980-06-25
"178",7.63671875,1980-06-26
"179",5.52734375,1980-06-27
"180",2.5166015625,1980-06-28
"181",6.6171875,1980-06-29
"182",8.3466796875,1980-06-30
"183",9.4453125,1980-07-01
"184",10.794921875,1980-07-02
"185",9.974609375,1980-07-03
"186",9.615234375,1980-07-04
"187",5.6953125,1980-07-05
"188",7.455078125,1980-07-06
"189",4.615234375,1980-07-07
"190",6.5146484375,1980-07-08
"191",8.78515625,1980-07-09
"192",9.6552734375,1980-07-10
"193",8.5654296875,1980-07-11
"194",4.8046875,1980-07-12
"195",6.205078125,1980-07-13
"196",7.1845703125,1980-07-14
"197",10.4248046875,1980-07-15
"198",6.8447265625,1980-07-16
"199",3.955078125,1980-07-17
"200",7.5546875,1980-07-18
"201",6.1953125,1980-07-19
"202",6.0849609375,1980-07-20
"203",6.60546875,1980-07-21
"204",3.5849609375,1980-07-22
"205",7.2353515625,1980-07-23
"206",7.1552734375,1980-07-24
"207",9.365234375,1980-07-25
"208",5.1953125,1980-07-26
"209",5.4150390625,1980-07-27
"210",6.634765625,1980-07-28
"211",6.03515625,1980-07-29
"212",9.2353515625,1980-07-30
"213",11.4248046875,1980-07-31
"214",6.1865234375,1980-08-01
"215",8.607421875,1980-08-02
"216",7.357421875,1980-08-03
"217",10.306640625,1980-08-04
"218",7.966796875,1980-08-05
"219",7.1474609375,1980-08-06
"220",5.287109375,1980-08-07
"221",9.4169921875,1980-08-08
"222",11.0673828125,1980-08-09
"223",6.8173828125,1980-08-10
"224",4.2666015625,1980-08-11
"225",3.607421875,1980-08-12
"226",5.9072265625,1980-08-13
"227",8.3671875,1980-08-14
"228",4.9365234375,1980-08-15
"229",7.306640625,1980-08-16
"230",9.13671875,1980-08-17
"231",5.88671875,1980-08-18
"232",5.357421875,1980-08-19
"233",8.197265625,1980-08-20
"234",10.1767578125,1980-08-21
"235",7.9873046875,1980-08-22
"236",7.70703125,1980-08-23
"237",3.806640625,1980-08-24
"238",4.6767578125,1980-08-25
"239",9.7666015625,1980-08-26
"240",9.8173828125,1980-08-27
"241",11.357421875,1980-08-28
"242",11.3271484375,1980-08-29
"243",7.966796875,1980-08-30
"244",8.1171875,1980-08-31
"245",7.3818359375,1980-09-01
"246",8.0322265625,1980-09-02
"247",8.8515625,1980-09-03
"248",6.40234375,1980-09-04
"249",7.4921875,1980-09-05
"250",11.3818359375,1980-09-06
"251",9.51171875,1980-09-07
"252",6.322265625,1980-09-08
"253",6.9423828125,1980-09-09
"254",4.7216796875,1980-09-10
"255",5.501953125,1980-09-11
"256",5.8623046875,1980-09-12
"257",7.1220703125,1980-09-13
"258",6.412109375,1980-09-14
"259",7.3115234375,1980-09-15
"260",6.58203125,1980-09-16
"261",7.6416015625,1980-09-17
"262",6.76171875,1980-09-18
"263",5.65234375,1980-09-19
"264",4.001953125,1980-09-20
"265",4.232421875,1980-09-21
"266",10.83203125,1980-09-22
"267",10.1416015625,1980-09-23
"268",8.0517578125,1980-09-24
"269",5.181640625,1980-09-25
"270",6.2021484375,1980-09-26
"271",6.8818359375,1980-09-27
"272",10.921875,1980-09-28
"273",7.4921875,1980-09-29
"274",8.6318359375,1980-09-30
"275",11.0830078125,1980-10-01
"276",4.7734375,1980-10-02
"277",6.7333984375,1980-10-03
"278",6.642578125,1980-10-04
"279",2.72265625,1980-10-05
"280",3.5234375,1980-10-06
"281",3.9326171875,1980-10-07
"282",7.04296875,1980-10-08
"283",8.0126953125,1980-10-09
"284",5.04296875,1980-10-10
"285",7.3134765625,1980-10-11
"286",8.36328125,1980-10-12
"287",8.3525390625,1980-10-13
"288",11.22265625,1980-10-14
"289",10.642578125,1980-10-15
"290",11.9833984375,1980-10-16
"291",9.3427734375,1980-10-17
"292",6.54296875,1980-10-18
"293",6.4228515625,1980-10-19
"294",10.123046875,1980-10-20
"295",9.61328125,1980-10-21
"296",5.7529296875,1980-10-22
"297",3.712890625,1980-10-23
"298",6.3232421875,1980-10-24
"299",8.1533203125,1980-10-25
"300",5.7333984375,1980-10-26
"301",6.802734375,1980-10-27
"302",7.3828125,1980-10-28
