"","time","bs","pv","npv","ue","spatial_ref","sfg_id","point_id","x","y"
"1",1987-09-12 23:52:58.533204,43,16,40,8,3577,1,1,915165,-3418995
"2",1987-09-12 23:52:58.533204,48,13,38,8,3577,2,2,915135,-3419025
"3",1987-09-12 23:52:58.533204,44,17,37,8,3577,3,3,915165,-3419025
"4",1987-09-12 23:52:58.533204,38,23,38,9,3577,4,4,915195,-3419025
"5",1987-09-12 23:52:58.533204,46,20,32,8,3577,5,5,915225,-3419025
"6",1987-09-12 23:52:58.533204,43,14,42,8,3577,6,6,915255,-3419025
"7",1987-09-12 23:52:58.533204,48,15,36,7,3577,7,7,915135,-3419055
"8",1987-09-12 23:52:58.533204,47,14,38,8,3577,8,8,915165,-3419055
"9",1987-09-12 23:52:58.533204,40,22,37,9,3577,9,9,915195,-3419055
"10",1987-09-12 23:52:58.533204,42,21,35,9,3577,10,10,915225,-3419055
"11",1987-09-12 23:52:58.533204,48,16,34,7,3577,11,11,915255,-3419055
"12",1987-09-12 23:52:58.533204,48,14,37,7,3577,12,12,915135,-3419085
"13",1987-09-12 23:52:58.533204,51,18,30,8,3577,13,13,915165,-3419085
"14",1987-09-12 23:52:58.533204,35,22,42,9,3577,14,14,915195,-3419085
"15",1987-09-12 23:52:58.533204,47,23,29,9,3577,15,15,915225,-3419085
"16",1987-09-12 23:52:58.533204,45,21,32,8,3577,16,16,915255,-3419085
"17",1987-09-12 23:52:58.533204,49,20,30,8,3577,17,17,915105,-3419115
"18",1987-09-12 23:52:58.533204,47,16,36,7,3577,18,18,915135,-3419115
"19",1987-09-12 23:52:58.533204,51,19,28,8,3577,19,19,915165,-3419115
"20",1987-09-12 23:52:58.533204,37,24,37,9,3577,20,20,915195,-3419115
"21",1987-09-12 23:52:58.533204,44,22,33,8,3577,21,21,915225,-3419115
"22",1987-09-12 23:52:58.533204,52,18,29,8,3577,22,22,915255,-3419115
"23",1987-09-12 23:52:58.533204,45,14,40,8,3577,23,23,915135,-3419145
"24",1987-09-12 23:52:58.533204,53,17,28,7,3577,24,24,915165,-3419145
"25",1987-09-12 23:52:58.533204,44,16,39,7,3577,25,25,915195,-3419145
"26",1987-09-12 23:52:58.533204,47,18,34,8,3577,26,26,915225,-3419145
"27",1987-09-12 23:52:58.533204,51,16,32,8,3577,27,27,915255,-3419145
"28",1987-09-28 23:53:20.128719,40,19,39,8,3577,28,28,915165,-3418995
"29",1987-09-28 23:53:20.128719,45,16,38,7,3577,29,29,915135,-3419025
"30",1987-09-28 23:53:20.128719,34,20,44,8,3577,30,30,915165,-3419025
"31",1987-09-28 23:53:20.128719,36,21,41,8,3577,31,31,915195,-3419025
"32",1987-09-28 23:53:20.128719,43,22,33,8,3577,32,32,915225,-3419025
"33",1987-09-28 23:53:20.128719,35,19,45,8,3577,33,33,915255,-3419025
"34",1987-09-28 23:53:20.128719,45,15,39,7,3577,34,34,915135,-3419055
"35",1987-09-28 23:53:20.128719,39,18,42,8,3577,35,35,915165,-3419055
"36",1987-09-28 23:53:20.128719,35,26,38,9,3577,36,36,915195,-3419055
