"","time","bs","pv","npv","ue","spatial_ref","sfg_id","point_id","x","y"
"1",1987-09-12 23:53:22.72029,40,12,47,10,3577,1,1,892545,-3507765
"2",1987-09-12 23:53:22.72029,41,14,43,10,3577,2,2,892575,-3507765
"3",1987-09-12 23:53:22.72029,35,15,48,10,3577,3,3,892605,-3507765
"4",1987-09-12 23:53:22.72029,43,18,38,9,3577,4,4,892635,-3507765
"5",1987-09-12 23:53:22.72029,39,16,44,10,3577,5,5,892545,-3507795
"6",1987-09-12 23:53:22.72029,39,15,45,10,3577,6,6,892575,-3507795
"7",1987-09-12 23:53:22.72029,48,11,40,10,3577,7,7,892605,-3507795
"8",1987-09-12 23:53:22.72029,49,11,39,9,3577,8,8,892635,-3507795
"9",1987-09-12 23:53:22.72029,43,15,41,10,3577,9,9,892665,-3507795
"10",1987-09-12 23:53:22.72029,48,13,37,9,3577,10,10,892515,-3507825
"11",1987-09-12 23:53:22.72029,38,18,42,10,3577,11,11,892545,-3507825
"12",1987-09-12 23:53:22.72029,41,13,44,10,3577,12,12,892575,-3507825
"13",1987-09-12 23:53:22.72029,48,11,40,10,3577,13,13,892605,-3507825
"14",1987-09-12 23:53:22.72029,46,13,40,10,3577,14,14,892635,-3507825
"15",1987-09-12 23:53:22.72029,46,15,37,10,3577,15,15,892665,-3507825
"16",1987-09-12 23:53:22.72029,40,18,40,10,3577,16,16,892515,-3507855
"17",1987-09-12 23:53:22.72029,41,12,45,10,3577,17,17,892545,-3507855
"18",1987-09-12 23:53:22.72029,41,15,43,10,3577,18,18,892575,-3507855
"19",1987-09-12 23:53:22.72029,47,11,40,10,3577,19,19,892605,-3507855
"20",1987-09-12 23:53:22.72029,49,12,38,10,3577,20,20,892635,-3507855
"21",1987-09-12 23:53:22.72029,45,14,40,10,3577,21,21,892665,-3507855
"22",1987-09-12 23:53:22.72029,49,14,36,10,3577,22,22,892515,-3507885
"23",1987-09-12 23:53:22.72029,46,13,39,10,3577,23,23,892545,-3507885
"24",1987-09-12 23:53:22.72029,41,17,41,10,3577,24,24,892575,-3507885
"25",1987-09-12 23:53:22.72029,49,12,38,10,3577,25,25,892605,-3507885
"26",1987-09-12 23:53:22.72029,49,14,36,10,3577,26,26,892635,-3507885
"27",1987-09-12 23:53:22.72029,37,19,42,10,3577,27,27,892635,-3507915
"28",1987-09-28 23:53:44.340672,42,18,39,9,3577,28,28,892545,-3507765
"29",1987-09-28 23:53:44.340672,42,19,38,9,3577,29,29,892575,-3507765
"30",1987-09-28 23:53:44.340672,41,19,39,9,3577,30,30,892605,-3507765
"31",1987-09-28 23:53:44.340672,44,22,32,9,3577,31,31,892635,-3507765
"32",1987-09-28 23:53:44.340672,37,19,43,9,3577,32,32,892545,-3507795
"33",1987-09-28 23:53:44.340672,43,20,36,9,3577,33,33,892575,-3507795
"34",1987-09-28 23:53:44.340672,46,16,37,9,3577,34,34,892605,-3507795
"35",1987-09-28 23:53:44.340672,47,18,34,9,3577,35,35,892635,-3507795
"36",1987-09-28 23:53:44.340672,42,21,36,9,3577,36,36,892665,-3507795
"37",1987-09-28 23:53:44.340672,46,16,37,9,3577,37,37,892515,-3507825
"38",1987-09-28 23:53:44.340672,37,20,42,9,3577,38,38,892545,-3507825
"39",1987-09-28 23:53:44.340672,44,20,35,9,3577,39,39,892575,-3507825
"40",1987-09-28 23:53:44.340672,46,16,37,9,3577,40,40,892605,-3507825
"41",1987-09-28 23:53:44.340672,42,17,39,9,3577,41,41,892635,-3507825
"42",1987-09-28 23:53:44.340672,42,24,33,9,3577,42,42,892665,-3507825
"43",1987-09-28 23:53:44.340672,40,19,40,9,3577,43,43,892515,-3507855
"44",1987-09-28 23:53:44.340672,42,17,40,9,3577,44,44,892545,-3507855
"45",1987-09-28 23:53:44.340672,42,18,38,10,3577,45,45,892575,-3507855
"46",1987-09-28 23:53:44.340672,44,16,39,9,3577,46,46,892605,-3507855
"47",1987-09-28 23:53:44.340672,40,18,41,9,3577,47,47,892635,-3507855
"48",1987-09-28 23:53:44.340672,37,24,38,9,3577,48,48,892665,-3507855
"49",1987-09-28 23:53:44.340672,47,17,35,9,3577,49,49,892515,-3507885
