"","time","bs","pv","npv","ue","spatial_ref","sfg_id","point_id","x","y"
"1",1987-09-12 23:52:58.533204,58,9,32,6,3577,1,1,915435,-3418635
"2",1987-09-12 23:52:58.533204,61,7,30,6,3577,2,2,915465,-3418635
"3",1987-09-12 23:52:58.533204,63,8,28,6,3577,3,3,915495,-3418635
"4",1987-09-12 23:52:58.533204,61,10,27,7,3577,4,4,915525,-3418635
"5",1987-09-12 23:52:58.533204,69,3,27,5,3577,5,5,915435,-3418665
"6",1987-09-12 23:52:58.533204,66,3,29,5,3577,6,6,915465,-3418665
"7",1987-09-12 23:52:58.533204,72,10,16,6,3577,7,7,915495,-3418665
"8",1987-09-12 23:52:58.533204,66,11,22,6,3577,8,8,915525,-3418665
"9",1987-09-12 23:52:58.533204,62,12,25,7,3577,9,9,915555,-3418665
"10",1987-09-12 23:52:58.533204,57,12,30,7,3577,10,10,915585,-3418665
"11",1987-09-12 23:52:58.533204,74,5,19,5,3577,11,11,915435,-3418695
"12",1987-09-12 23:52:58.533204,63,7,28,5,3577,12,12,915465,-3418695
"13",1987-09-12 23:52:58.533204,71,9,18,5,3577,13,13,915495,-3418695
"14",1987-09-12 23:52:58.533204,71,12,16,6,3577,14,14,915525,-3418695
"15",1987-09-12 23:52:58.533204,60,11,27,7,3577,15,15,915555,-3418695
"16",1987-09-12 23:52:58.533204,65,8,26,6,3577,16,16,915435,-3418725
"17",1987-09-12 23:52:58.533204,62,11,26,6,3577,17,17,915465,-3418725
"18",1987-09-12 23:52:58.533204,68,9,21,6,3577,18,18,915495,-3418725
"19",1987-09-12 23:52:58.533204,71,9,18,6,3577,19,19,915525,-3418725
"20",1987-09-12 23:52:58.533204,64,9,26,6,3577,20,20,915555,-3418725
"21",1987-09-12 23:52:58.533204,58,12,29,7,3577,21,21,915435,-3418755
"22",1987-09-12 23:52:58.533204,58,12,28,6,3577,22,22,915465,-3418755
"23",1987-09-12 23:52:58.533204,62,15,22,6,3577,23,23,915495,-3418755
"24",1987-09-12 23:52:58.533204,66,16,17,6,3577,24,24,915525,-3418755
"25",1987-09-12 23:52:58.533204,62,10,27,6,3577,25,25,915555,-3418755
"26",1987-09-12 23:52:58.533204,58,17,24,7,3577,26,26,915495,-3418785
"27",1987-09-12 23:52:58.533204,57,21,20,7,3577,27,27,915525,-3418785
"28",1987-09-12 23:52:58.533204,48,20,31,7,3577,28,28,915555,-3418785
"29",1987-09-28 23:53:20.128719,60,14,25,6,3577,29,29,915435,-3418635
"30",1987-09-28 23:53:20.128719,62,12,25,6,3577,30,30,915465,-3418635
"31",1987-09-28 23:53:20.128719,64,12,22,6,3577,31,31,915495,-3418635
"32",1987-09-28 23:53:20.128719,54,15,30,7,3577,32,32,915525,-3418635
"33",1987-09-28 23:53:20.128719,71,10,18,5,3577,33,33,915435,-3418665
"34",1987-09-28 23:53:20.128719,64,9,25,5,3577,34,34,915465,-3418665
"35",1987-09-28 23:53:20.128719,67,13,19,6,3577,35,35,915495,-3418665
"36",1987-09-28 23:53:20.128719,56,17,25,7,3577,36,36,915525,-3418665
"37",1987-09-28 23:53:20.128719,62,15,22,7,3577,37,37,915555,-3418665
"38",1987-09-28 23:53:20.128719,49,18,32,8,3577,38,38,915585,-3418665
"39",1987-09-28 23:53:20.128719,71,7,21,5,3577,39,39,915435,-3418695
"40",1987-09-28 23:53:20.128719,63,11,25,6,3577,40,40,915465,-3418695
"41",1987-09-28 23:53:20.128719,65,10,24,5,3577,41,41,915495,-3418695
"42",1987-09-28 23:53:20.128719,60,14,25,6,3577,42,42,915525,-3418695
"43",1987-09-28 23:53:20.128719,56,15,28,7,3577,43,43,915555,-3418695
"44",1987-09-28 23:53:20.128719,63,10,26,6,3577,44,44,915435,-3418725
"45",1987-09-28 23:53:20.128719,61,15,22,6,3577,45,45,915465,-3418725
"46",1987-09-28 23:53:20.128719,67,12,20,6,3577,46,46,915495,-3418725
"47",1987-09-28 23:53:20.128719,67,12,20,6,3577,47,47,915525,-3418725
"48",1987-09-28 23:53:20.128719,56,12,30,6,3577,48,48,915555,-3418725
"49",1987-09-28 23:53:20.128719,51,13,34,7,3577,49,49,915435,-3418755
