"","time","bs","pv","npv","ue","spatial_ref","sfg_id","point_id","x","y"
"1",1987-09-09 23:22:00.131499,10,41,48,21,3577,1,1,1636095,-3429945
"2",1987-09-09 23:22:00.131499,6,42,50,20,3577,2,2,1636125,-3429945
"3",1987-09-09 23:22:00.131499,8,42,49,20,3577,3,3,1636155,-3429945
"4",1987-09-09 23:22:00.131499,6,41,51,19,3577,4,4,1636185,-3429945
"5",1987-09-09 23:22:00.131499,4,46,49,20,3577,5,5,1636095,-3429975
"6",1987-09-09 23:22:00.131499,9,39,51,20,3577,6,6,1636125,-3429975
"7",1987-09-09 23:22:00.131499,7,41,51,21,3577,7,7,1636155,-3429975
"8",1987-09-09 23:22:00.131499,8,39,51,20,3577,8,8,1636185,-3429975
"9",1987-09-09 23:22:00.131499,6,37,55,20,3577,9,9,1636215,-3429975
"10",1987-09-09 23:22:00.131499,6,45,47,20,3577,10,10,1636065,-3430005
"11",1987-09-09 23:22:00.131499,7,43,49,20,3577,11,11,1636095,-3430005
"12",1987-09-09 23:22:00.131499,7,41,51,20,3577,12,12,1636125,-3430005
"13",1987-09-09 23:22:00.131499,4,45,50,21,3577,13,13,1636155,-3430005
"14",1987-09-09 23:22:00.131499,8,45,46,19,3577,14,14,1636185,-3430005
"15",1987-09-09 23:22:00.131499,6,37,55,20,3577,15,15,1636215,-3430005
"16",1987-09-09 23:22:00.131499,8,43,48,20,3577,16,16,1636065,-3430035
"17",1987-09-09 23:22:00.131499,7,41,51,20,3577,17,17,1636095,-3430035
"18",1987-09-09 23:22:00.131499,7,40,52,21,3577,18,18,1636125,-3430035
"19",1987-09-09 23:22:00.131499,6,40,52,20,3577,19,19,1636155,-3430035
"20",1987-09-09 23:22:00.131499,5,43,51,20,3577,20,20,1636185,-3430035
"21",1987-09-09 23:22:00.131499,6,46,47,19,3577,21,21,1636065,-3430065
"22",1987-09-09 23:22:00.131499,4,46,49,20,3577,22,22,1636095,-3430065
"23",1987-09-09 23:22:00.131499,6,45,48,20,3577,23,23,1636125,-3430065
"24",1987-09-09 23:22:00.131499,3,44,52,20,3577,24,24,1636155,-3430065
"25",1987-09-09 23:22:00.131499,4,44,51,21,3577,25,25,1636185,-3430065
"26",1987-09-09 23:22:00.131499,3,48,48,19,3577,26,26,1636155,-3430095
"27",1987-09-25 23:22:22.312849,13,37,48,20,3577,27,27,1636095,-3429945
"28",1987-09-25 23:22:22.312849,8,40,51,19,3577,28,28,1636125,-3429945
"29",1987-09-25 23:22:22.312849,9,37,53,19,3577,29,29,1636155,-3429945
"30",1987-09-25 23:22:22.312849,11,37,50,19,3577,30,30,1636185,-3429945
"31",1987-09-25 23:22:22.312849,14,37,48,19,3577,31,31,1636095,-3429975
"32",1987-09-25 23:22:22.312849,12,35,52,19,3577,32,32,1636125,-3429975
"33",1987-09-25 23:22:22.312849,8,38,53,20,3577,33,33,1636155,-3429975
"34",1987-09-25 23:22:22.312849,15,34,50,19,3577,34,34,1636185,-3429975
"35",1987-09-25 23:22:22.312849,9,38,52,19,3577,35,35,1636215,-3429975
"36",1987-09-25 23:22:22.312849,7,41,51,19,3577,36,36,1636065,-3430005
"37",1987-09-25 23:22:22.312849,4,44,51,19,3577,37,37,1636095,-3430005
"38",1987-09-25 23:22:22.312849,13,33,53,19,3577,38,38,1636125,-3430005
"39",1987-09-25 23:22:22.312849,10,37,52,19,3577,39,39,1636155,-3430005
"40",1987-09-25 23:22:22.312849,10,38,51,19,3577,40,40,1636185,-3430005
"41",1987-09-25 23:22:22.312849,9,38,52,19,3577,41,41,1636215,-3430005
"42",1987-09-25 23:22:22.312849,1,46,52,19,3577,42,42,1636065,-3430035
"43",1987-09-25 23:22:22.312849,3,38,58,19,3577,43,43,1636095,-3430035
"44",1987-09-25 23:22:22.312849,14,32,53,19,3577,44,44,1636125,-3430035
"45",1987-09-25 23:22:22.312849,13,37,48,19,3577,45,45,1636155,-3430035
"46",1987-09-25 23:22:22.312849,5,39,55,19,3577,46,46,1636185,-3430035
"47",1987-09-25 23:22:22.312849,8,38,52,19,3577,47,47,1636065,-3430065
"48",1987-09-25 23:22:22.312849,10,38,51,19,3577,48,48,1636095,-3430065
"49",1987-09-25 23:22:22.312849,2,42,55,20,3577,49,49,1636125,-3430065
"50",1987-09-25 23:22:22.312849,9,39,51,20,3577,50,50,1636155,-3430065
"51",1987-09-25 23:22:22.312849,4,40,54,20,3577,51,51,1636185,-3430065
"52",1987-09-25 23:22:22.312849,6,41,52,19,3577,52,52,1636155,-3430095
"53",1987-10-11 23:22:41.281584,6,43,51,19,3577,53,53,1636095,-3429945
"54",1987-10-11 23:22:41.281584,6,40,53,18,3577,54,54,1636125,-3429945
"55",1987-10-11 23:22:41.281584,11,38,50,18,3577,55,55,1636155,-3429945
"56",1987-10-11 23:22:41.281584,11,37,51,17,3577,56,56,1636185,-3429945
"57",1987-10-11 23:22:41.281584,6,41,52,19,3577,57,57,1636095,-3429975
"58",1987-10-11 23:22:41.281584,6,39,54,18,3577,58,58,1636125,-3429975
"59",1987-10-11 23:22:41.281584,6,42,51,18,3577,59,59,1636155,-3429975
"60",1987-10-11 23:22:41.281584,5,41,53,19,3577,60,60,1636185,-3429975
"61",1987-10-11 23:22:41.281584,8,37,54,18,3577,61,61,1636215,-3429975
"62",1987-10-11 23:22:41.281584,8,39,52,18,3577,62,62,1636065,-3430005
"63",1987-10-11 23:22:41.281584,9,38,53,18,3577,63,63,1636095,-3430005
"64",1987-10-11 23:22:41.281584,11,34,54,18,3577,64,64,1636125,-3430005
"65",1987-10-11 23:22:41.281584,9,38,52,18,3577,65,65,1636155,-3430005
"66",1987-10-11 23:22:41.281584,9,37,53,18,3577,66,66,1636185,-3430005
"67",1987-10-11 23:22:41.281584,8,37,54,18,3577,67,67,1636215,-3430005
"68",1987-10-11 23:22:41.281584,3,42,54,18,3577,68,68,1636065,-3430035
"69",1987-10-11 23:22:41.281584,11,35,53,18,3577,69,69,1636095,-3430035
"70",1987-10-11 23:22:41.281584,13,34,53,19,3577,70,70,1636125,-3430035
"71",1987-10-11 23:22:41.281584,10,34,55,19,3577,71,71,1636155,-3430035
"72",1987-10-11 23:22:41.281584,9,37,53,18,3577,72,72,1636185,-3430035
"73",1987-10-11 23:22:41.281584,3,43,52,18,3577,73,73,1636065,-3430065
"74",1987-10-11 23:22:41.281584,7,39,53,19,3577,74,74,1636095,-3430065
"75",1987-10-11 23:22:41.281584,9,37,53,19,3577,75,75,1636125,-3430065
"76",1987-10-11 23:22:41.281584,5,39,55,18,3577,76,76,1636155,-3430065
"77",1987-10-11 23:22:41.281584,6,36,57,18,3577,77,77,1636185,-3430065
"78",1987-10-11 23:22:41.281584,2,43,53,18,3577,78,78,1636155,-3430095
"79",1987-11-12 23:23:18.387294,13,33,53,15,3577,79,79,1636095,-3429945
"80",1987-11-12 23:23:18.387294,8,32,59,15,3577,80,80,1636125,-3429945
"81",1987-11-12 23:23:18.387294,8,31,59,15,3577,81,81,1636155,-3429945
"82",1987-11-12 23:23:18.387294,14,35,50,15,3577,82,82,1636185,-3429945
"83",1987-11-12 23:23:18.387294,8,36,54,16,3577,83,83,1636095,-3429975
"84",1987-11-12 23:23:18.387294,9,36,54,15,3577,84,84,1636125,-3429975
