"","time","bs","pv","npv","ue","spatial_ref","sfg_id","point_id","x","y"
"1",1987-09-12 23:52:58.533204,49,24,26,7,3577,1,1,919275,-3419265
"2",1987-09-12 23:52:58.533204,45,25,29,8,3577,2,2,919305,-3419265
"3",1987-09-12 23:52:58.533204,37,23,38,9,3577,3,3,919335,-3419265
"4",1987-09-12 23:52:58.533204,35,22,41,9,3577,4,4,919365,-3419265
"5",1987-09-12 23:52:58.533204,40,26,33,9,3577,5,5,919395,-3419265
"6",1987-09-12 23:52:58.533204,30,22,46,10,3577,6,6,919275,-3419295
"7",1987-09-12 23:52:58.533204,29,26,44,10,3577,7,7,919305,-3419295
"8",1987-09-12 23:52:58.533204,31,23,45,10,3577,8,8,919335,-3419295
"9",1987-09-12 23:52:58.533204,37,23,38,8,3577,9,9,919365,-3419295
"10",1987-09-12 23:52:58.533204,46,25,28,7,3577,10,10,919395,-3419295
"11",1987-09-12 23:52:58.533204,37,22,40,8,3577,11,11,919245,-3419325
"12",1987-09-12 23:52:58.533204,33,25,40,9,3577,12,12,919275,-3419325
"13",1987-09-12 23:52:58.533204,31,21,46,10,3577,13,13,919305,-3419325
"14",1987-09-12 23:52:58.533204,39,23,36,8,3577,14,14,919335,-3419325
"15",1987-09-12 23:52:58.533204,42,20,36,8,3577,15,15,919365,-3419325
"16",1987-09-12 23:52:58.533204,43,23,33,8,3577,16,16,919395,-3419325
"17",1987-09-12 23:52:58.533204,44,22,33,8,3577,17,17,919245,-3419355
"18",1987-09-12 23:52:58.533204,37,23,39,8,3577,18,18,919275,-3419355
"19",1987-09-12 23:52:58.533204,30,24,45,9,3577,19,19,919305,-3419355
"20",1987-09-12 23:52:58.533204,31,23,45,9,3577,20,20,919335,-3419355
"21",1987-09-12 23:52:58.533204,43,19,37,8,3577,21,21,919365,-3419355
"22",1987-09-12 23:52:58.533204,52,17,30,7,3577,22,22,919395,-3419355
"23",1987-09-12 23:52:58.533204,41,19,39,7,3577,23,23,919275,-3419385
"24",1987-09-12 23:52:58.533204,31,24,43,8,3577,24,24,919305,-3419385
"25",1987-09-12 23:52:58.533204,31,27,40,9,3577,25,25,919335,-3419385
"26",1987-09-12 23:52:58.533204,38,25,36,9,3577,26,26,919365,-3419385
"27",1987-09-28 23:53:20.128719,36,18,45,8,3577,27,27,919275,-3419265
"28",1987-09-28 23:53:20.128719,31,18,50,8,3577,28,28,919305,-3419265
"29",1987-09-28 23:53:20.128719,25,22,51,9,3577,29,29,919335,-3419265
"30",1987-09-28 23:53:20.128719,26,21,51,10,3577,30,30,919365,-3419265
"31",1987-09-28 23:53:20.128719,32,26,40,9,3577,31,31,919395,-3419265
"32",1987-09-28 23:53:20.128719,29,22,48,10,3577,32,32,919275,-3419295
"33",1987-09-28 23:53:20.128719,26,22,51,11,3577,33,33,919305,-3419295
"34",1987-09-28 23:53:20.128719,19,22,57,10,3577,34,34,919335,-3419295
"35",1987-09-28 23:53:20.128719,33,23,43,9,3577,35,35,919365,-3419295
"36",1987-09-28 23:53:20.128719,38,25,36,8,3577,36,36,919395,-3419295
"37",1987-09-28 23:53:20.128719,33,22,43,9,3577,37,37,919245,-3419325
"38",1987-09-28 23:53:20.128719,19,19,61,10,3577,38,38,919275,-3419325
"39",1987-09-28 23:53:20.128719,29,22,47,11,3577,39,39,919305,-3419325
"40",1987-09-28 23:53:20.128719,31,21,46,9,3577,40,40,919335,-3419325
"41",1987-09-28 23:53:20.128719,40,19,40,8,3577,41,41,919365,-3419325
"42",1987-09-28 23:53:20.128719,35,20,44,8,3577,42,42,919395,-3419325
"43",1987-09-28 23:53:20.128719,34,22,43,8,3577,43,43,919245,-3419355
"44",1987-09-28 23:53:20.128719,26,21,51,9,3577,44,44,919275,-3419355
"45",1987-09-28 23:53:20.128719,28,25,46,10,3577,45,45,919305,-3419355
"46",1987-09-28 23:53:20.128719,28,21,50,10,3577,46,46,919335,-3419355
"47",1987-09-28 23:53:20.128719,35,22,41,9,3577,47,47,919365,-3419355
"48",1987-09-28 23:53:20.128719,37,15,46,7,3577,48,48,919395,-3419355
"49",1987-09-28 23:53:20.128719,33,21,44,8,3577,49,49,919275,-3419385
"50",1987-09-28 23:53:20.128719,24,27,47,9,3577,50,50,919305,-3419385
"51",1987-09-28 23:53:20.128719,24,28,47,10,3577,51,51,919335,-3419385
"52",1987-09-28 23:53:20.128719,25,26,48,9,3577,52,52,919365,-3419385
"53",1987-10-14 23:53:38.404663,55,10,34,7,3577,53,53,919275,-3419265
"54",1987-10-14 23:53:38.404663,54,9,36,7,3577,54,54,919305,-3419265
"55",1987-10-14 23:53:38.404663,40,10,48,8,3577,55,55,919335,-3419265
"56",1987-10-14 23:53:38.404663,40,9,49,8,3577,56,56,919365,-3419265
