"","time","bs","pv","npv","ue","spatial_ref","sfg_id","point_id","x","y"
"156",1987-12-14 23:24:12.730969,9,36,54,14,3577,156,156,1596015,-3513075
"157",1987-12-30 23:24:29.183389,17,32,50,11,3577,157,157,1595895,-3512955
"158",1987-12-30 23:24:29.183389,26,25,47,9,3577,158,158,1595925,-3512955
"159",1987-12-30 23:24:29.183389,25,26,49,9,3577,159,159,1595955,-3512955
"160",1987-12-30 23:24:29.183389,16,35,49,11,3577,160,160,1595985,-3512955
"161",1987-12-30 23:24:29.183389,12,39,47,13,3577,161,161,1596015,-3512955
"162",1987-12-30 23:24:29.183389,11,34,54,13,3577,162,162,1595895,-3512985
"163",1987-12-30 23:24:29.183389,16,29,53,13,3577,163,163,1595925,-3512985
"164",1987-12-30 23:24:29.183389,7,37,55,14,3577,164,164,1595955,-3512985
"165",1987-12-30 23:24:29.183389,10,36,53,13,3577,165,165,1595985,-3512985
"166",1987-12-30 23:24:29.183389,7,35,56,12,3577,166,166,1596015,-3512985
"167",1987-12-30 23:24:29.183389,10,40,48,11,3577,167,167,1596045,-3512985
"168",1987-12-30 23:24:29.183389,5,38,56,15,3577,168,168,1595895,-3513015
"169",1987-12-30 23:24:29.183389,5,38,55,16,3577,169,169,1595925,-3513015
"170",1987-12-30 23:24:29.183389,5,40,54,16,3577,170,170,1595955,-3513015
"171",1987-12-30 23:24:29.183389,8,36,55,13,3577,171,171,1595985,-3513015
"172",1987-12-30 23:24:29.183389,15,31,53,12,3577,172,172,1596015,-3513015
"174",1987-12-30 23:24:29.183389,4,37,59,14,3577,174,174,1595925,-3513045
"175",1987-12-30 23:24:29.183389,5,38,55,14,3577,175,175,1595955,-3513045
"176",1987-12-30 23:24:29.183389,6,35,58,14,3577,176,176,1595985,-3513045
"177",1987-12-30 23:24:29.183389,7,35,57,14,3577,177,177,1596015,-3513045
"180",1987-12-30 23:24:29.183389,5,46,47,16,3577,180,180,1595955,-3513075
"181",1987-12-30 23:24:29.183389,7,37,55,15,3577,181,181,1595985,-3513075
"182",1987-12-30 23:24:29.183389,6,41,53,14,3577,182,182,1596015,-3513075
"183",1988-01-31 23:25:03.939393,16,40,43,11,3577,183,183,1595895,-3512955
"184",1988-01-31 23:25:03.939393,37,31,32,9,3577,184,184,1595925,-3512955
"185",1988-01-31 23:25:03.939393,37,34,27,9,3577,185,185,1595955,-3512955
"186",1988-01-31 23:25:03.939393,24,38,37,10,3577,186,186,1595985,-3512955
"187",1988-01-31 23:25:03.939393,13,43,43,12,3577,187,187,1596015,-3512955
"188",1988-01-31 23:25:03.939393,13,40,45,13,3577,188,188,1595895,-3512985
"189",1988-01-31 23:25:03.939393,31,30,38,11,3577,189,189,1595925,-3512985
"190",1988-01-31 23:25:03.939393,9,42,48,14,3577,190,190,1595955,-3512985
"191",1988-01-31 23:25:03.939393,18,37,44,12,3577,191,191,1595985,-3512985
"192",1988-01-31 23:25:03.939393,11,42,47,12,3577,192,192,1596015,-3512985
"193",1988-01-31 23:25:03.939393,14,43,42,11,3577,193,193,1596045,-3512985
"194",1988-01-31 23:25:03.939393,1,46,52,15,3577,194,194,1595895,-3513015
"195",1988-01-31 23:25:03.939393,6,43,50,15,3577,195,195,1595925,-3513015
"196",1988-01-31 23:25:03.939393,7,43,49,16,3577,196,196,1595955,-3513015
"197",1988-01-31 23:25:03.939393,12,40,47,13,3577,197,197,1595985,-3513015
"198",1988-01-31 23:25:03.939393,18,36,45,11,3577,198,198,1596015,-3513015
"200",1988-01-31 23:25:03.939393,9,41,49,14,3577,200,200,1595925,-3513045
"201",1988-01-31 23:25:03.939393,8,40,51,14,3577,201,201,1595955,-3513045
"202",1988-01-31 23:25:03.939393,13,37,49,13,3577,202,202,1595985,-3513045
"203",1988-01-31 23:25:03.939393,14,37,48,13,3577,203,203,1596015,-3513045
"206",1988-01-31 23:25:03.939393,8,47,43,15,3577,206,206,1595955,-3513075
"207",1988-01-31 23:25:03.939393,10,41,48,15,3577,207,207,1595985,-3513075
"208",1988-01-31 23:25:03.939393,6,42,51,14,3577,208,208,1596015,-3513075
"209",1988-02-16 23:25:19.54591,23,40,35,11,3577,209,209,1595895,-3512955
"210",1988-02-16 23:25:19.54591,33,36,30,9,3577,210,210,1595925,-3512955
"211",1988-02-16 23:25:19.54591,35,38,26,8,3577,211,211,1595955,-3512955
"212",1988-02-16 23:25:19.54591,32,40,27,10,3577,212,212,1595985,-3512955
"213",1988-02-16 23:25:19.54591,18,51,30,13,3577,213,213,1596015,-3512955
"214",1988-02-16 23:25:19.54591,15,41,43,12,3577,214,214,1595895,-3512985
"215",1988-02-16 23:25:19.54591,26,33,39,11,3577,215,215,1595925,-3512985
"216",1988-02-16 23:25:19.54591,16,42,40,13,3577,216,216,1595955,-3512985
"217",1988-02-16 23:25:19.54591,20,37,42,12,3577,217,217,1595985,-3512985
"218",1988-02-16 23:25:19.54591,13,44,43,12,3577,218,218,1596015,-3512985
"219",1988-02-16 23:25:19.54591,18,46,35,11,3577,219,219,1596045,-3512985
"220",1988-02-16 23:25:19.54591,7,47,46,16,3577,220,220,1595895,-3513015
"221",1988-02-16 23:25:19.54591,8,45,46,15,3577,221,221,1595925,-3513015
"222",1988-02-16 23:25:19.54591,13,44,41,16,3577,222,222,1595955,-3513015
"223",1988-02-16 23:25:19.54591,24,38,36,12,3577,223,223,1595985,-3513015
"224",1988-02-16 23:25:19.54591,12,37,49,11,3577,224,224,1596015,-3513015
"226",1988-02-16 23:25:19.54591,16,41,41,14,3577,226,226,1595925,-3513045
"227",1988-02-16 23:25:19.54591,4,46,48,15,3577,227,227,1595955,-3513045
"228",1988-02-16 23:25:19.54591,12,40,46,13,3577,228,228,1595985,-3513045
"229",1988-02-16 23:25:19.54591,9,45,45,13,3577,229,229,1596015,-3513045
"232",1988-02-16 23:25:19.54591,8,45,46,15,3577,232,232,1595955,-3513075
"233",1988-02-16 23:25:19.54591,16,35,48,14,3577,233,233,1595985,-3513075
"234",1988-02-16 23:25:19.54591,10,38,52,14,3577,234,234,1596015,-3513075
"235",1988-03-03 23:25:29.622812,20,40,39,11,3577,235,235,1595895,-3512955
"236",1988-03-03 23:25:29.622812,36,26,37,9,3577,236,236,1595925,-3512955
"237",1988-03-03 23:25:29.622812,36,28,35,8,3577,237,237,1595955,-3512955
"238",1988-03-03 23:25:29.622812,21,33,44,10,3577,238,238,1595985,-3512955
"239",1988-03-03 23:25:29.622812,21,37,41,12,3577,239,239,1596015,-3512955
"240",1988-03-03 23:25:29.622812,18,36,45,13,3577,240,240,1595895,-3512985
"241",1988-03-03 23:25:29.622812,22,34,43,11,3577,241,241,1595925,-3512985
"242",1988-03-03 23:25:29.622812,11,42,45,14,3577,242,242,1595955,-3512985
"243",1988-03-03 23:25:29.622812,17,38,44,12,3577,243,243,1595985,-3512985
"244",1988-03-03 23:25:29.622812,14,37,48,12,3577,244,244,1596015,-3512985
"245",1988-03-03 23:25:29.622812,16,36,47,10,3577,245,245,1596045,-3512985
"246",1988-03-03 23:25:29.622812,4,45,50,16,3577,246,246,1595895,-3513015
"247",1988-03-03 23:25:29.622812,12,37,50,14,3577,247,247,1595925,-3513015
"248",1988-03-03 23:25:29.622812,6,43,50,16,3577,248,248,1595955,-3513015
"249",1988-03-03 23:25:29.622812,17,36,45,13,3577,249,249,1595985,-3513015
"250",1988-03-03 23:25:29.622812,12,38,49,11,3577,250,250,1596015,-3513015
"252",1988-03-03 23:25:29.622812,8,39,51,14,3577,252,252,1595925,-3513045
"253",1988-03-03 23:25:29.622812,12,39,48,14,3577,253,253,1595955,-3513045
"254",1988-03-03 23:25:29.622812,13,37,49,14,3577,254,254,1595985,-3513045
"255",1988-03-03 23:25:29.622812,11,42,46,13,3577,255,255,1596015,-3513045
"258",1988-03-03 23:25:29.622812,7,46,46,15,3577,258,258,1595955,-3513075
"259",1988-03-03 23:25:29.622812,13,39,46,15,3577,259,259,1595985,-3513075
"260",1988-03-03 23:25:29.622812,8,41,50,15,3577,260,260,1596015,-3513075
"261",1988-03-19 23:25:38.341998,17,37,45,11,3577,261,261,1595895,-3512955
"262",1988-03-19 23:25:38.341998,40,21,38,9,3577,262,262,1595925,-3512955
"263",1988-03-19 23:25:38.341998,26,32,41,9,3577,263,263,1595955,-3512955
"264",1988-03-19 23:25:38.341998,28,31,40,10,3577,264,264,1595985,-3512955
"265",1988-03-19 23:25:38.341998,9,42,48,14,3577,265,265,1596015,-3512955
"266",1988-03-19 23:25:38.341998,15,38,46,13,3577,266,266,1595895,-3512985
"267",1988-03-19 23:25:38.341998,18,38,43,12,3577,267,267,1595925,-3512985
"268",1988-03-19 23:25:38.341998,15,39,46,14,3577,268,268,1595955,-3512985
"269",1988-03-19 23:25:38.341998,8,42,49,13,3577,269,269,1595985,-3512985
"270",1988-03-19 23:25:38.341998,18,30,51,11,3577,270,270,1596015,-3512985
"271",1988-03-19 23:25:38.341998,21,27,51,10,3577,271,271,1596045,-3512985
"272",1988-03-19 23:25:38.341998,10,38,52,15,3577,272,272,1595895,-3513015
"273",1988-03-19 23:25:38.341998,7,40,52,15,3577,273,273,1595925,-3513015
"274",1988-03-19 23:25:38.341998,12,41,46,16,3577,274,274,1595955,-3513015
"275",1988-03-19 23:25:38.341998,7,41,51,13,3577,275,275,1595985,-3513015
"276",1988-03-19 23:25:38.341998,13,36,50,11,3577,276,276,1596015,-3513015
"278",1988-03-19 23:25:38.341998,9,36,54,14,3577,278,278,1595925,-3513045
"279",1988-03-19 23:25:38.341998,10,39,49,15,3577,279,279,1595955,-3513045
"280",1988-03-19 23:25:38.341998,8,40,51,14,3577,280,280,1595985,-3513045
"281",1988-03-19 23:25:38.341998,10,40,48,13,3577,281,281,1596015,-3513045
"284",1988-03-19 23:25:38.341998,6,46,47,16,3577,284,284,1595955,-3513075
"285",1988-03-19 23:25:38.341998,9,41,49,15,3577,285,285,1595985,-3513075
"286",1988-03-19 23:25:38.341998,8,40,51,14,3577,286,286,1596015,-3513075
"339",1988-06-23 23:26:17.815747,0,56,43,17,3577,339,339,1595895,-3512955
"340",1988-06-23 23:26:17.815747,8,45,45,12,3577,340,340,1595925,-3512955
"341",1988-06-23 23:26:17.815747,10,50,38,12,3577,341,341,1595955,-3512955
"342",1988-06-23 23:26:17.815747,11,53,35,14,3577,342,342,1595985,-3512955
"343",1988-06-23 23:26:17.815747,0,60,39,18,3577,343,343,1596015,-3512955
"344",1988-06-23 23:26:17.815747,0,56,43,20,3577,344,344,1595895,-3512985
"345",1988-06-23 23:26:17.815747,0,57,43,18,3577,345,345,1595925,-3512985
"346",1988-06-23 23:26:17.815747,0,52,48,20,3577,346,346,1595955,-3512985
"347",1988-06-23 23:26:17.815747,7,56,35,16,3577,347,347,1595985,-3512985
"348",1988-06-23 23:26:17.815747,21,51,26,14,3577,348,348,1596015,-3512985
"349",1988-06-23 23:26:17.815747,4,72,22,15,3577,349,349,1596045,-3512985
"350",1988-06-23 23:26:17.815747,0,63,37,21,3577,350,350,1595895,-3513015
"351",1988-06-23 23:26:17.815747,0,58,42,23,3577,351,351,1595925,-3513015
"352",1988-06-23 23:26:17.815747,0,52,47,25,3577,352,352,1595955,-3513015
"353",1988-06-23 23:26:17.815747,7,55,37,18,3577,353,353,1595985,-3513015
"354",1988-06-23 23:26:17.815747,6,67,26,15,3577,354,354,1596015,-3513015
"356",1988-06-23 23:26:17.815747,0,72,27,21,3577,356,356,1595925,-3513045
"357",1988-06-23 23:26:17.815747,6,57,36,20,3577,357,357,1595955,-3513045
"358",1988-06-23 23:26:17.815747,2,57,40,21,3577,358,358,1595985,-3513045
"359",1988-06-23 23:26:17.815747,1,62,37,18,3577,359,359,1596015,-3513045
"362",1988-06-23 23:26:17.815747,7,59,33,20,3577,362,362,1595955,-3513075
"363",1988-06-23 23:26:17.815747,1,55,43,20,3577,363,363,1595985,-3513075
"364",1988-06-23 23:26:17.815747,2,63,33,21,3577,364,364,1596015,-3513075
"391",1988-07-25 23:26:24.189602,15,50,34,15,3577,391,391,1595895,-3512955
"392",1988-07-25 23:26:24.189602,17,49,33,11,3577,392,392,1595925,-3512955
"393",1988-07-25 23:26:24.189602,32,46,21,11,3577,393,393,1595955,-3512955
"394",1988-07-25 23:26:24.189602,14,49,35,13,3577,394,394,1595985,-3512955
"395",1988-07-25 23:26:24.189602,8,66,24,16,3577,395,395,1596015,-3512955
"396",1988-07-25 23:26:24.189602,7,62,30,19,3577,396,396,1595895,-3512985
"397",1988-07-25 23:26:24.189602,4,65,30,16,3577,397,397,1595925,-3512985
"398",1988-07-25 23:26:24.189602,3,50,45,19,3577,398,398,1595955,-3512985
"399",1988-07-25 23:26:24.189602,1,51,47,15,3577,399,399,1595985,-3512985
"400",1988-07-25 23:26:24.189602,12,65,21,14,3577,400,400,1596015,-3512985
"401",1988-07-25 23:26:24.189602,16,68,15,13,3577,401,401,1596045,-3512985
"402",1988-07-25 23:26:24.189602,3,60,36,19,3577,402,402,1595895,-3513015
"403",1988-07-25 23:26:24.189602,8,62,29,20,3577,403,403,1595925,-3513015
"404",1988-07-25 23:26:24.189602,0,78,21,22,3577,404,404,1595955,-3513015
"405",1988-07-25 23:26:24.189602,15,52,32,16,3577,405,405,1595985,-3513015
"406",1988-07-25 23:26:24.189602,14,64,21,14,3577,406,406,1596015,-3513015
"408",1988-07-25 23:26:24.189602,6,64,29,19,3577,408,408,1595925,-3513045
"409",1988-07-25 23:26:24.189602,2,64,33,20,3577,409,409,1595955,-3513045
"410",1988-07-25 23:26:24.189602,0,53,45,18,3577,410,410,1595985,-3513045
"411",1988-07-25 23:26:24.189602,9,64,26,16,3577,411,411,1596015,-3513045
"414",1988-07-25 23:26:24.189602,1,56,42,19,3577,414,414,1595955,-3513075
"415",1988-07-25 23:26:24.189602,3,56,39,19,3577,415,415,1595985,-3513075
"416",1988-07-25 23:26:24.189602,3,63,33,18,3577,416,416,1596015,-3513075
"417",1988-08-10 23:26:22.458796,5,45,49,14,3577,417,417,1595895,-3512955
"418",1988-08-10 23:26:22.458796,21,41,37,11,3577,418,418,1595925,-3512955
"419",1988-08-10 23:26:22.458796,8,50,40,12,3577,419,419,1595955,-3512955
"420",1988-08-10 23:26:22.458796,11,43,45,13,3577,420,420,1595985,-3512955
"421",1988-08-10 23:26:22.458796,11,55,32,17,3577,421,421,1596015,-3512955
"422",1988-08-10 23:26:22.458796,0,50,50,20,3577,422,422,1595895,-3512985
"423",1988-08-10 23:26:22.458796,0,56,44,17,3577,423,423,1595925,-3512985
"424",1988-08-10 23:26:22.458796,0,46,54,18,3577,424,424,1595955,-3512985
"425",1988-08-10 23:26:22.458796,0,56,43,16,3577,425,425,1595985,-3512985
"426",1988-08-10 23:26:22.458796,12,52,34,14,3577,426,426,1596015,-3512985
"427",1988-08-10 23:26:22.458796,13,63,23,14,3577,427,427,1596045,-3512985
"428",1988-08-10 23:26:22.458796,0,59,41,20,3577,428,428,1595895,-3513015
"429",1988-08-10 23:26:22.458796,0,57,42,22,3577,429,429,1595925,-3513015
"430",1988-08-10 23:26:22.458796,4,59,36,23,3577,430,430,1595955,-3513015
"431",1988-08-10 23:26:22.458796,1,55,43,17,3577,431,431,1595985,-3513015
"432",1988-08-10 23:26:22.458796,2,56,41,15,3577,432,432,1596015,-3513015
"434",1988-08-10 23:26:22.458796,4,61,34,20,3577,434,434,1595925,-3513045
"435",1988-08-10 23:26:22.458796,4,58,36,20,3577,435,435,1595955,-3513045
"436",1988-08-10 23:26:22.458796,2,59,38,19,3577,436,436,1595985,-3513045
"437",1988-08-10 23:26:22.458796,0,54,45,17,3577,437,437,1596015,-3513045
"440",1988-08-10 23:26:22.458796,3,57,39,20,3577,440,440,1595955,-3513075
"441",1988-08-10 23:26:22.458796,3,52,44,19,3577,441,441,1595985,-3513075
"442",1988-08-10 23:26:22.458796,2,61,36,19,3577,442,442,1596015,-3513075
"443",1988-08-26 23:26:28.18858,36,40,23,18,3577,443,443,1595895,-3512955
