time,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,mean_pv_drop_after_fire,precip,precip_cv,precip_sum,precip_rolling,tmax,tmax_cv,tmax_sum,tmax_rolling,tmin,tmin_cv,tmin_sum,tmin_rolling,vapourpres_h09,vapourpres_h09_cv,vapourpres_h09_sum,vapourpres_h09_rolling,vapourpres_h15,vapourpres_h15_cv,vapourpres_h15_sum,vapourpres_h15_rolling,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460
1988-08-03,28.0,226121.5,6646540.5,2.1,56.35,40.3,24.85,28356.0,58.04919910333241,35.53344517593659,5.067358497734315,8.0,1988.0,216.0,61.154059815261476,34.44368837371746,3.108230614777166,-0.5007075471698137,1.6666273584905618,-1.2226415094339624,10.7249730920456,0.31143597385992017,-100.0,-100.0,17.669921875,0.925681376911619,1162.43359375,292.412109375,13.75885009765625,0.28746953266897446,477.07342529296875,95.36181640625,1.40069580078125,0.5514158929726239,195.03070068359375,44.41546630859375,6.59149169921875,0.2383649216434453,221.53582763671875,50.98504638671875,6.8006591796875,0.24747314889675975,214.3514404296875,47.8768310546875,0.45372224648699505,114.18359375,103.2197265625,322.15625,566.6796875,,,
1988-08-19,28.5,226111.0833333335,6646537.083333335,4.75,59.091666666666654,34.65,24.44166666666665,28356.0,58.36491565069994,34.496084468943195,5.687063025127432,8.0,1988.0,232.0,59.91599195990101,35.930773773913984,2.993439024015989,1.444418238993702,0.6082547169811257,-2.1702830188679245,11.122303285306252,0.3973301932606521,-100.0,-100.0,99.849609375,0.925681376911619,1162.43359375,330.326171875,14.494140625,0.28746953266897446,477.07342529296875,84.0218505859375,4.36053466796875,0.5514158929726239,195.03070068359375,37.08978271484375,8.50408935546875,0.2383649216434453,221.53582763671875,50.5787353515625,8.57745361328125,0.24747314889675975,214.3514404296875,49.1654052734375,0.38633239373644934,33.642578125,166.67578125,273.3818359375,507.8759765625,,,
1988-09-04,29.0,226100.666666667,6646533.66666667,7.4,61.8333333333333,29.0,24.0333333333333,28356.0,58.290045401577956,34.17125208256038,6.00465385040982,9.0,1988.0,248.0,58.53574955587143,36.689031078876624,3.634586718181245,2.7416666666666494,-5.649999999999999,2.6500000000000004,11.571586177387772,0.44928289208151995,-100.0,-100.0,66.8759765625,0.925681376911619,1162.43359375,145.5283203125,15.43499755859375,0.28746953266897446,477.07342529296875,78.73114013671875,6.57525634765625,0.5514158929726239,195.03070068359375,24.94439697265625,8.742431640625,0.2383649216434453,221.53582763671875,44.910400390625,8.409423828125,0.24747314889675975,214.3514404296875,44.35247802734375,0.5033628627507873,116.18359375,127.9775390625,327.9697265625,473.4755859375,,,
1988-09-20,30.5,226095.0,6646545.0,3.297520661157025,58.355371900826455,36.876033057851245,23.05785123966945,28356.0,57.604652857597316,34.86086013658754,5.957627021195536,9.0,1988.0,264.0,58.02734271734787,37.14208339337206,3.6836345344750363,-0.36814738292009963,1.1130165289256233,-0.7262396694214874,12.048283593786017,0.47669741639824537,-100.0,-100.0,38.0341796875,0.925681376911619,1162.43359375,212.298828125,21.744873046875,0.28746953266897446,477.07342529296875,71.95196533203125,6.99267578125,0.5514158929726239,195.03070068359375,20.8702392578125,9.92352294921875,0.2383649216434453,221.53582763671875,42.71771240234375,9.29193115234375,0.24747314889675975,214.3514404296875,42.95050048828125,0.8377150052703889,153.357421875,145.22265625,333.4296875,471.96875,,,
1988-10-06,32.5,226095.0,6646545.0,8.72727272727273,53.8264462809917,35.95867768595045,20.363636363636402,28356.0,56.20495614886964,36.45992289324393,5.754483334945463,10.0,1988.0,280.0,57.586372971036305,37.10568798504113,4.061610509577675,-4.003443526170798,3.479338842975224,0.6636363636363649,12.534117328483863,0.4858337346978452,-100.0,-100.0,18.1181640625,0.925681376911619,1162.43359375,217.4033203125,23.47796630859375,0.28746953266897446,477.07342529296875,65.86407470703125,6.153564453125,0.5514158929726239,195.03070068359375,14.95196533203125,7.17303466796875,0.2383649216434453,221.53582763671875,38.41107177734375,6.860107421875,0.24747314889675975,214.3514404296875,39.04913330078125,1.2127523653788592,104.8291015625,141.3349609375,283.51171875,600.693359375,,,
1988-10-22,34.0,226095.0,6646545.0,5.44628099173554,54.5537190082645,38.495867768595,19.3305785123967,28356.0,54.69449183257895,38.17204786439491,5.591858939875291,10.0,1988.0,296.0,58.04919910333241,35.53344517593659,5.067358497734315,-1.900826446280977,0.8099173553718764,1.0743801652892575,13.010374536434371,0.47625720795050874,-100.0,-100.0,9.3203125,0.925681376911619,1162.43359375,179.869140625,27.75054931640625,0.28746953266897446,477.07342529296875,65.39276123046875,12.32818603515625,0.5514158929726239,195.03070068359375,10.5638427734375,8.96221923828125,0.2383649216434453,221.53582763671875,35.922119140625,8.48193359375,0.24747314889675975,214.3514404296875,36.96051025390625,1.7013816650208158,50.953125,189.9462890625,253.201171875,564.0029296875,,,
1988-11-07,35.0,226095.0,6646545.0,4.76859504132231,53.4462809917355,40.2314049586777,19.7768595041322,28356.0,53.55664612119024,38.89551567499004,6.018281772748628,11.0,1988.0,312.0,58.36491565069994,34.496084468943195,5.687063025127432,-0.19008264462810232,2.136363636363626,-1.97933884297521,13.450070668298718,0.43969613186434664,-100.0,-100.0,36.91796875,0.925681376911619,1162.43359375,234.7421875,24.5455322265625,0.28746953266897446,477.07342529296875,67.18914794921875,9.97705078125,0.5514158929726239,195.03070068359375,12.4095458984375,8.06298828125,0.2383649216434453,221.53582763671875,36.666015625,7.97698974609375,0.24747314889675975,214.3514404296875,37.87579345703125,1.3478187757874431,21.2783203125,211.005859375,234.9873046875,591.7978515625,,,
1988-11-23,36.5,226095.0,6646545.0,5.06611570247934,52.904958677685954,40.483471074380205,19.004132231404952,28356.0,53.38304627916321,40.68262384208608,4.4752050539368255,11.0,1988.0,328.0,58.290045401577956,34.17125208256038,6.00465385040982,-0.8243801652892735,0.9938016528926035,-0.19008264462809965,13.811958539945152,0.36188787164643443,-100.0,-100.0,4.3759765625,0.925681376911619,1162.43359375,298.5791015625,27.32452392578125,0.28746953266897446,477.07342529296875,69.51751708984375,11.117431640625,0.5514158929726239,195.03070068359375,18.48529052734375,9.16729736328125,0.2383649216434453,221.53582763671875,38.68603515625,7.8433837890625,0.24747314889675975,214.3514404296875,38.99505615234375,1.6224307159659213,46.23828125,147.173828125,263.173828125,602.36328125,,,
1988-12-09,37.0,226095.0,6646545.0,4.236914600550963,54.86225895316804,39.424242424242436,19.779614325068867,28356.0,54.61654464989657,39.93100899609047,4.001207639700759,12.0,1988.0,344.0,57.604652857597316,34.86086013658754,5.957627021195536,0.7079889807162694,-0.403581267217632,-0.26584022038567356,14.043076767436613,0.23111822749146071,-100.0,-100.0,103.8115234375,0.925681376911619,1162.43359375,238.40234375,27.53594970703125,0.28746953266897446,477.07342529296875,78.22052001953125,15.42803955078125,0.5514158929726239,195.03070068359375,20.6131591796875,14.24224853515625,0.2383649216434453,221.53582763671875,40.1614990234375,14.11297607421875,0.24747314889675975,214.3514404296875,39.34881591796875,1.2919558158928512,41.2939453125,122.51171875,245.58203125,578.728515625,,,
1988-12-25,37.5,226095.0,6646545.0,3.407713498622587,56.819559228650114,38.36501377410467,20.555096418732784,28356.0,56.7524146364254,37.96892379374924,3.8121459969060636,12.0,1988.0,360.0,56.20495614886964,36.45992289324393,5.754483334945463,1.9573002754820799,-1.0592286501377686,-0.8292011019283767,14.097001058335305,0.05392429089869211,-100.0,-100.0,115.5732421875,0.925681376911619,1162.43359375,240.5478515625,26.03759765625,0.28746953266897446,477.07342529296875,88.91082763671875,14.7333984375,0.5514158929726239,195.03070068359375,25.48272705078125,13.411376953125,0.2383649216434453,221.53582763671875,40.9345703125,13.66748046875,0.24747314889675975,214.3514404296875,39.9395751953125,1.1628220413389243,108.1875,97.1904296875,303.7802734375,561.7021484375,,,
1989-01-10,38.0,226095.0,6646545.0,2.57851239669421,58.7768595041322,37.3057851239669,21.3305785123967,28356.0,58.60005881610242,36.65821789280097,3.3023047645282544,1.0,1989.0,10.0,54.69449183257895,38.17204786439491,5.591858939875291,1.9573002754820799,-1.0592286501377686,-0.8292011019283767,13.970096371513247,-0.12690468682205847,-100.0,-100.0,15.68359375,1.204599378859694,910.451171875,232.1982421875,27.28717041015625,0.33011748294278476,466.02313232421875,102.90252685546875,13.1304931640625,0.639736131672363,193.38079833984375,36.41021728515625,11.01971435546875,0.2835461215057736,222.76837158203125,43.3052978515625,9.80706787109375,0.31152204166700387,212.1622314453125,41.620849609375,1.5211216476890281,211.3115234375,58.6875,256.5205078125,635.4765625,887.55859375,,
1989-01-26,39.5,226095.0,6646545.0,4.99586776859504,60.21487603305785,33.24380165289255,19.87603305785125,28356.0,60.012655717285256,35.02948184308258,3.5330793811636974,1.0,1989.0,26.0,53.55664612119024,38.89551567499004,6.018281772748628,1.6976584022038672,-2.5606060606060588,0.7940771349862263,13.678080353535751,-0.2920160179774953,-100.0,-100.0,34.146484375,1.204599378859694,910.451171875,169.2666015625,26.754638671875,0.33011748294278476,466.02313232421875,112.95391845703125,13.60589599609375,0.639736131672363,193.38079833984375,42.0267333984375,12.05853271484375,0.2835461215057736,222.76837158203125,42.86419677734375,10.884033203125,0.31152204166700387,212.1622314453125,41.0203857421875,1.3833686470550322,131.2568359375,154.41015625,240.5634765625,545.8330078125,956.44921875,,
1989-02-11,41.0,226095.0,6646545.0,0.272727272727273,61.1487603305785,37.3305785123967,22.801652892562,28356.0,61.20103127973411,34.20619999653594,3.1848648571592393,2.0,1989.0,42.0,53.38304627916321,40.68262384208608,4.4752050539368255,1.18595041322315,0.01239669421489964,-1.1528925619834682,13.274529090613093,-0.4035512629226581,-100.0,-100.0,1.6494140625,1.204599378859694,910.451171875,106.7666015625,27.83599853515625,0.33011748294278476,466.02313232421875,124.84344482421875,13.0350341796875,0.639736131672363,193.38079833984375,46.56890869140625,11.30926513671875,0.2835461215057736,222.76837158203125,43.2890625,9.58074951171875,0.31152204166700387,212.1622314453125,40.454345703125,1.5722561197972829,49.830078125,260.6787109375,232.25,528.5322265625,943.6142578125,,
1989-02-27,42.5,226077.56756756752,6646551.081081079,6.49542104087559,61.809247263792756,30.0933660933661,22.05997319633685,28356.0,61.527444749993,34.3764916188716,2.717399495317875,2.0,1989.0,58.0,54.61654464989657,39.93100899609047,4.001207639700759,0.7971856153674537,-1.575217779763225,0.7497766361402753,12.809753388909737,-0.46477570170335625,-100.0,-100.0,3.1025390625,1.204599378859694,910.451171875,172.5439453125,27.5255126953125,0.33011748294278476,466.02313232421875,130.634521484375,15.03533935546875,0.639736131672363,193.38079833984375,55.0042724609375,11.9652099609375,0.2835461215057736,222.76837158203125,47.6077880859375,11.6856689453125,0.31152204166700387,212.1622314453125,45.275390625,1.5042871432255787,35.7802734375,235.1689453125,192.7021484375,554.404296875,986.5322265625,,
1989-03-15,44.0,226095.0,6646545.0,1.01652892561983,61.2314049586777,36.4793388429752,22.1570247933884,28356.0,60.170921723280784,34.12921827328093,4.355662288028645,3.0,1989.0,74.0,56.7524146364254,37.96892379374924,3.8121459969060636,0.041322314049601516,-0.4256198347107478,0.3719008264462782,12.3200330334283,-0.48972035548143644,-100.0,-100.0,48.8291015625,1.204599378859694,910.451171875,269.9990234375,23.71533203125,0.33011748294278476,466.02313232421875,133.19415283203125,14.70111083984375,0.639736131672363,193.38079833984375,63.5841064453125,13.82080078125,0.2835461215057736,222.76837158203125,53.84613037109375,14.2303466796875,0.31152204166700387,212.1622314453125,52.082763671875,0.8951132303138419,4.751953125,190.8486328125,207.8076171875,609.6025390625,983.0947265625,,
1989-03-31,44.25,226099.375,6646542.75,0.9123966942148725,60.261053719008274,37.6220041322314,22.7177685950413,28356.0,61.44182812080119,38.11478406463476,0.0,3.0,1989.0,90.0,58.60005881610242,36.65821789280097,3.3023047645282544,-0.774096772392241,3.7643190194326515,-2.791512173330359,11.82923271155564,-0.4908003218726602,-100.0,-100.0,196.1435546875,1.204599378859694,910.451171875,276.3623046875,20.258056640625,0.33011748294278476,466.02313232421875,132.73077392578125,12.70770263671875,0.639736131672363,193.38079833984375,64.38641357421875,13.63671875,0.2835461215057736,222.76837158203125,55.90362548828125,13.4349365234375,0.31152204166700387,212.1622314453125,53.40789794921875,0.564738537117992,51.763671875,104.248046875,237.427734375,668.0673828125,894.1640625,,
