time,x,y,bs,pv,npv,ue,spatial_ref
2015-01-05 01:12:04.653018,131745.0,-1838205.0,,,,,3577
2015-01-13 01:10:36.211336,131745.0,-1838205.0,,,,,3577
2015-01-14 01:05:53.303787,131745.0,-1838205.0,,,,,3577
2015-01-21 01:12:00.329900,131745.0,-1838205.0,,,,,3577
2015-01-22 01:04:24.803632,131745.0,-1838205.0,,,,,3577
2015-01-29 01:10:40.883629,131745.0,-1838205.0,5.0,62.0,31.0,14.0,3577
2015-01-30 01:05:48.391687,131745.0,-1838205.0,11.0,57.0,31.0,12.0,3577
2015-02-06 01:11:57.023703,131745.0,-1838205.0,13.0,60.0,25.0,13.0,3577
2015-02-07 01:04:32.913901,131745.0,-1838205.0,10.0,64.0,25.0,13.0,3577
2015-02-14 01:10:41.867657,131745.0,-1838205.0,,,,,3577
2015-02-15 01:05:39.369727,131745.0,-1838205.0,12.0,65.0,21.0,13.0,3577
2015-02-22 01:11:50.540920,131745.0,-1838205.0,,,,,3577
2015-02-23 01:04:39.451954,131745.0,-1838205.0,4.0,68.0,26.0,14.0,3577
2015-03-02 01:10:54.059830,131745.0,-1838205.0,,,,,3577
2015-03-10 01:11:41.107517,131745.0,-1838205.0,8.0,61.0,29.0,13.0,3577
2015-03-11 01:04:44.514909,131745.0,-1838205.0,3.0,61.0,35.0,13.0,3577
2015-03-19 01:05:25.981417,131745.0,-1838205.0,4.0,46.0,48.0,11.0,3577
2015-03-26 01:11:32.654997,131745.0,-1838205.0,,,,,3577
2015-03-27 01:04:54.353692,131745.0,-1838205.0,0.0,46.0,54.0,12.0,3577
2015-04-03 01:11:07.666366,131745.0,-1838205.0,1.0,32.0,65.0,10.0,3577
2015-04-04 01:05:13.617724,131745.0,-1838205.0,7.0,32.0,60.0,11.0,3577
2015-04-11 01:11:24.440580,131745.0,-1838205.0,13.0,26.0,60.0,11.0,3577
2015-04-12 01:05:02.964980,131745.0,-1838205.0,,,,,3577
2015-04-19 01:11:15.430302,131745.0,-1838205.0,,,,,3577
2015-04-20 01:05:13.408186,131745.0,-1838205.0,9.0,22.0,68.0,10.0,3577
2015-04-27 01:11:19.711519,131745.0,-1838205.0,13.0,18.0,67.0,10.0,3577
2015-04-28 01:05:08.408430,131745.0,-1838205.0,11.0,19.0,69.0,10.0,3577
2015-05-05 01:11:21.569063,131745.0,-1838205.0,5.0,11.0,83.0,10.0,3577
2015-05-06 01:04:59.284264,131745.0,-1838205.0,13.0,14.0,71.0,9.0,3577
2015-05-13 01:11:03.654083,131745.0,-1838205.0,13.0,12.0,74.0,9.0,3577
2015-05-14 01:05:17.023170,131745.0,-1838205.0,,,,,3577
2015-05-21 01:11:29.464675,131745.0,-1838205.0,6.0,7.0,86.0,9.0,3577
2015-05-22 01:04:54.349603,131745.0,-1838205.0,12.0,10.0,77.0,9.0,3577
2015-05-29 01:11:06.332981,131745.0,-1838205.0,11.0,8.0,80.0,9.0,3577
2015-05-30 01:05:20.806330,131745.0,-1838205.0,,,,,3577
2015-06-06 01:11:35.762373,131745.0,-1838205.0,8.0,6.0,85.0,9.0,3577
2015-06-07 01:05:03.385856,131745.0,-1838205.0,14.0,8.0,77.0,9.0,3577
2015-06-14 01:11:18.621946,131745.0,-1838205.0,,,,,3577
2015-06-15 01:05:27.775289,131745.0,-1838205.0,,,,,3577
2015-06-22 01:11:38.491885,131745.0,-1838205.0,6.0,1.0,92.0,9.0,3577
2015-06-23 01:05:10.344316,131745.0,-1838205.0,16.0,4.0,79.0,9.0,3577
2015-06-30 01:11:25.275153,131745.0,-1838205.0,9.0,4.0,86.0,9.0,3577
2015-07-01 01:05:29.493440,131745.0,-1838205.0,2.0,0.0,97.0,9.0,3577
2015-07-08 01:11:44.041996,131745.0,-1838205.0,12.0,0.0,87.0,9.0,3577
2015-07-09 01:05:20.646035,131745.0,-1838205.0,11.0,3.0,86.0,8.0,3577
2015-07-16 01:11:35.128803,131745.0,-1838205.0,12.0,3.0,85.0,9.0,3577
2015-07-17 01:05:35.725561,131745.0,-1838205.0,3.0,0.0,96.0,8.0,3577
2015-07-24 01:11:47.125076,131745.0,-1838205.0,7.0,1.0,90.0,9.0,3577
2015-07-25 01:05:27.108816,131745.0,-1838205.0,6.0,2.0,91.0,8.0,3577
2015-08-01 01:11:39.101592,131745.0,-1838205.0,10.0,3.0,86.0,8.0,3577
2015-08-02 01:05:38.266207,131745.0,-1838205.0,9.0,0.0,91.0,8.0,3577
2015-08-09 01:11:51.316062,131745.0,-1838205.0,11.0,0.0,88.0,9.0,3577
2015-08-10 01:05:30.690827,131745.0,-1838205.0,8.0,3.0,88.0,8.0,3577
2015-08-17 01:11:45.519118,131745.0,-1838205.0,13.0,3.0,82.0,8.0,3577
2015-08-18 01:05:41.927153,131745.0,-1838205.0,13.0,0.0,87.0,8.0,3577
2015-08-25 01:11:52.802032,131745.0,-1838205.0,5.0,2.0,92.0,8.0,3577
2015-08-26 01:05:38.332375,131745.0,-1838205.0,2.0,4.0,93.0,8.0,3577
2015-09-02 01:11:50.648814,131745.0,-1838205.0,5.0,6.0,89.0,9.0,3577
2015-09-03 01:05:41.717839,131745.0,-1838205.0,5.0,0.0,93.0,8.0,3577
2015-09-10 01:11:55.882842,131745.0,-1838205.0,,,,,3577
2015-09-11 01:05:44.838208,131745.0,-1838205.0,10.0,5.0,83.0,8.0,3577
2015-09-18 01:11:59.145531,131745.0,-1838205.0,10.0,6.0,83.0,8.0,3577
2015-09-19 01:05:47.995856,131745.0,-1838205.0,5.0,1.0,93.0,8.0,3577
2015-09-26 01:12:00.058662,131745.0,-1838205.0,,,,,3577
2015-09-27 01:05:51.313767,131745.0,-1838205.0,8.0,6.0,85.0,8.0,3577
2015-10-04 01:12:03.087093,131745.0,-1838205.0,9.0,8.0,82.0,9.0,3577
2015-10-05 01:05:50.261327,131745.0,-1838205.0,,,,,3577
2015-10-12 01:12:10.213486,131745.0,-1838205.0,,,,,3577
2015-10-13 01:05:51.658700,131745.0,-1838205.0,5.0,6.0,89.0,8.0,3577
2015-10-20 01:12:04.729949,131745.0,-1838205.0,7.0,6.0,86.0,8.0,3577
2015-10-21 01:06:09.526287,131745.0,-1838205.0,,,,,3577
2015-10-28 01:12:26.304432,131745.0,-1838205.0,0.0,4.0,95.0,8.0,3577
2015-10-29 01:05:57.335215,131745.0,-1838205.0,11.0,8.0,81.0,8.0,3577
2015-11-05 01:12:08.900329,131745.0,-1838205.0,4.0,8.0,87.0,9.0,3577
2015-11-06 01:06:22.988741,131745.0,-1838205.0,1.0,0.0,98.0,8.0,3577
2015-11-13 01:12:42.404367,131745.0,-1838205.0,9.0,6.0,83.0,9.0,3577
2015-11-14 01:05:57.489731,131745.0,-1838205.0,3.0,8.0,88.0,9.0,3577
