time,x,y,bs,pv,npv,ue,spatial_ref
2015-01-05 01:12:04.653018,151395.0,-1827045.0,,,,,3577
2015-01-13 01:10:36.211336,151395.0,-1827045.0,,,,,3577
2015-01-14 01:05:53.303787,151395.0,-1827045.0,,,,,3577
2015-01-21 01:12:00.329900,151395.0,-1827045.0,,,,,3577
2015-01-22 01:04:24.803632,151395.0,-1827045.0,,,,,3577
2015-01-29 01:10:40.883629,151395.0,-1827045.0,,,,,3577
2015-01-30 01:05:48.391687,151395.0,-1827045.0,2.0,46.0,51.0,14.0,3577
2015-02-06 01:11:57.023703,151395.0,-1827045.0,3.0,45.0,51.0,13.0,3577
2015-02-07 01:04:32.913901,151395.0,-1827045.0,0.0,45.0,54.0,13.0,3577
2015-02-14 01:10:41.867657,151395.0,-1827045.0,,,,,3577
2015-02-15 01:05:39.369727,151395.0,-1827045.0,2.0,51.0,45.0,13.0,3577
2015-02-22 01:11:50.540920,151395.0,-1827045.0,,,,,3577
2015-02-23 01:04:39.451954,151395.0,-1827045.0,,,,,3577
2015-03-02 01:10:54.059830,151395.0,-1827045.0,,,,,3577
2015-03-10 01:11:41.107517,151395.0,-1827045.0,3.0,50.0,46.0,13.0,3577
2015-03-11 01:04:44.514909,151395.0,-1827045.0,,,,,3577
2015-03-19 01:05:25.981417,151395.0,-1827045.0,2.0,38.0,59.0,11.0,3577
2015-03-26 01:11:32.654997,151395.0,-1827045.0,,,,,3577
2015-03-27 01:04:54.353692,151395.0,-1827045.0,,,,,3577
2015-04-03 01:11:07.666366,151395.0,-1827045.0,,,,,3577
2015-04-04 01:05:13.617724,151395.0,-1827045.0,5.0,25.0,69.0,12.0,3577
2015-04-11 01:11:24.440580,151395.0,-1827045.0,10.0,20.0,69.0,11.0,3577
2015-04-12 01:05:02.964980,151395.0,-1827045.0,5.0,20.0,74.0,11.0,3577
2015-04-19 01:11:15.430302,151395.0,-1827045.0,7.0,10.0,83.0,12.0,3577
2015-04-20 01:05:13.408186,151395.0,-1827045.0,7.0,18.0,74.0,11.0,3577
2015-04-27 01:11:19.711519,151395.0,-1827045.0,10.0,15.0,73.0,11.0,3577
2015-04-28 01:05:08.408430,151395.0,-1827045.0,,,,,3577
2015-05-05 01:11:21.569063,151395.0,-1827045.0,5.0,12.0,81.0,10.0,3577
2015-05-06 01:04:59.284264,151395.0,-1827045.0,9.0,11.0,79.0,10.0,3577
2015-05-13 01:11:03.654083,151395.0,-1827045.0,10.0,9.0,80.0,10.0,3577
2015-05-14 01:05:17.023170,151395.0,-1827045.0,8.0,7.0,83.0,10.0,3577
2015-05-21 01:11:29.464675,151395.0,-1827045.0,0.0,5.0,95.0,10.0,3577
2015-05-22 01:04:54.349603,151395.0,-1827045.0,7.0,7.0,85.0,10.0,3577
2015-05-29 01:11:06.332981,151395.0,-1827045.0,9.0,7.0,83.0,10.0,3577
2015-05-30 01:05:20.806330,151395.0,-1827045.0,12.0,5.0,82.0,7.0,3577
2015-06-06 01:11:35.762373,151395.0,-1827045.0,,,,,3577
2015-06-07 01:05:03.385856,151395.0,-1827045.0,14.0,5.0,80.0,10.0,3577
2015-06-14 01:11:18.621946,151395.0,-1827045.0,,,,,3577
2015-06-15 01:05:27.775289,151395.0,-1827045.0,0.0,2.0,98.0,10.0,3577
2015-06-22 01:11:38.491885,151395.0,-1827045.0,,,,,3577
2015-06-23 01:05:10.344316,151395.0,-1827045.0,13.0,3.0,83.0,9.0,3577
